context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: The recent battle severely damaged the intercept system.\Only twenty-six percent of our defense capability is available.\And our operational capability for actual combat is virtually nil.\Therefore, we're going to have to intercept the target\at the water's edge, right before it makes landfall!\Units 01 and 02 will mount an attack in a series of waves.\In other words, close in and take turns.\Roger. response:	This sucks. My Japanese debut, and she won't let me solo.
context: Only twenty-six percent of our defense capability is available.\And our operational capability for actual combat is virtually nil.\Therefore, we're going to have to intercept the target\at the water's edge, right before it makes landfall!\Units 01 and 02 will mount an attack in a series of waves.\In other words, close in and take turns.\Roger.\This sucks. My Japanese debut, and she won't let me solo. response:	Why do I have to bring you?!
context: And our operational capability for actual combat is virtually nil.\Therefore, we're going to have to intercept the target\at the water's edge, right before it makes landfall!\Units 01 and 02 will mount an attack in a series of waves.\In other words, close in and take turns.\Roger.\This sucks. My Japanese debut, and she won't let me solo.\Why do I have to bring you?! response:	It can't be helped. Procedures, you know?
context: Therefore, we're going to have to intercept the target\at the water's edge, right before it makes landfall!\Units 01 and 02 will mount an attack in a series of waves.\In other words, close in and take turns.\Roger.\This sucks. My Japanese debut, and she won't let me solo.\Why do I have to bring you?!\It can't be helped. Procedures, you know? response:	Well, let me tell you something, just don't get in my way!
context: at the water's edge, right before it makes landfall!\Units 01 and 02 will mount an attack in a series of waves.\In other words, close in and take turns.\Roger.\This sucks. My Japanese debut, and she won't let me solo.\Why do I have to bring you?!\It can't be helped. Procedures, you know?\Well, let me tell you something, just don't get in my way! response:	His selection as a pilot must have been a joke, right?
context: Units 01 and 02 will mount an attack in a series of waves.\In other words, close in and take turns.\Roger.\This sucks. My Japanese debut, and she won't let me solo.\Why do I have to bring you?!\It can't be helped. Procedures, you know?\Well, let me tell you something, just don't get in my way!\His selection as a pilot must have been a joke, right? response:	Two against one is not what I call a fair fight. It's not fair.
context: In other words, close in and take turns.\Roger.\This sucks. My Japanese debut, and she won't let me solo.\Why do I have to bring you?!\It can't be helped. Procedures, you know?\Well, let me tell you something, just don't get in my way!\His selection as a pilot must have been a joke, right?\Two against one is not what I call a fair fight. It's not fair. response:	We don't get a choice.
context: Roger.\This sucks. My Japanese debut, and she won't let me solo.\Why do I have to bring you?!\It can't be helped. Procedures, you know?\Well, let me tell you something, just don't get in my way!\His selection as a pilot must have been a joke, right?\Two against one is not what I call a fair fight. It's not fair.\We don't get a choice. response:	Survival takes priority.
context: This sucks. My Japanese debut, and she won't let me solo.\Why do I have to bring you?!\It can't be helped. Procedures, you know?\Well, let me tell you something, just don't get in my way!\His selection as a pilot must have been a joke, right?\Two against one is not what I call a fair fight. It's not fair.\We don't get a choice.\Survival takes priority. response:	There!
context: Why do I have to bring you?!\It can't be helped. Procedures, you know?\Well, let me tell you something, just don't get in my way!\His selection as a pilot must have been a joke, right?\Two against one is not what I call a fair fight. It's not fair.\We don't get a choice.\Survival takes priority.\There! response:	Commence attack!
context: It can't be helped. Procedures, you know?\Well, let me tell you something, just don't get in my way!\His selection as a pilot must have been a joke, right?\Two against one is not what I call a fair fight. It's not fair.\We don't get a choice.\Survival takes priority.\There!\Commence attack! response:	I'll handle this Angel! You cover me!
context: Well, let me tell you something, just don't get in my way!\His selection as a pilot must have been a joke, right?\Two against one is not what I call a fair fight. It's not fair.\We don't get a choice.\Survival takes priority.\There!\Commence attack!\I'll handle this Angel! You cover me! response:	Cover you?
context: His selection as a pilot must have been a joke, right?\Two against one is not what I call a fair fight. It's not fair.\We don't get a choice.\Survival takes priority.\There!\Commence attack!\I'll handle this Angel! You cover me!\Cover you? response:	Ladies first!
context: Two against one is not what I call a fair fight. It's not fair.\We don't get a choice.\Survival takes priority.\There!\Commence attack!\I'll handle this Angel! You cover me!\Cover you?\Ladies first! response:	Damn it, don't give me orders, you dumb rookie!
context: We don't get a choice.\Survival takes priority.\There!\Commence attack!\I'll handle this Angel! You cover me!\Cover you?\Ladies first!\Damn it, don't give me orders, you dumb rookie! response:	Charge!
context: Survival takes priority.\There!\Commence attack!\I'll handle this Angel! You cover me!\Cover you?\Ladies first!\Damn it, don't give me orders, you dumb rookie!\Charge! response:	That wasn't bad.
context: There!\Commence attack!\I'll handle this Angel! You cover me!\Cover you?\Ladies first!\Damn it, don't give me orders, you dumb rookie!\Charge!\That wasn't bad. response:	What did you think of that, Third Child?!
context: Commence attack!\I'll handle this Angel! You cover me!\Cover you?\Ladies first!\Damn it, don't give me orders, you dumb rookie!\Charge!\That wasn't bad.\What did you think of that, Third Child?! response:	A fight should be clean, elegant and without waste.
context: I'll handle this Angel! You cover me!\Cover you?\Ladies first!\Damn it, don't give me orders, you dumb rookie!\Charge!\That wasn't bad.\What did you think of that, Third Child?!\A fight should be clean, elegant and without waste. response:	What's this crap?
context: Cover you?\Ladies first!\Damn it, don't give me orders, you dumb rookie!\Charge!\That wasn't bad.\What did you think of that, Third Child?!\A fight should be clean, elegant and without waste.\What's this crap? response:	Today, at 1015 AM,
context: Ladies first!\Damn it, don't give me orders, you dumb rookie!\Charge!\That wasn't bad.\What did you think of that, Third Child?!\A fight should be clean, elegant and without waste.\What's this crap?\Today, at 1015 AM, response:	Unit 01 was attacked by Target Alpha,
context: Damn it, don't give me orders, you dumb rookie!\Charge!\That wasn't bad.\What did you think of that, Third Child?!\A fight should be clean, elegant and without waste.\What's this crap?\Today, at 1015 AM,\Unit 01 was attacked by Target Alpha, response:	which separated from the target submerged 2 km off Suruga Bay.
context: Charge!\That wasn't bad.\What did you think of that, Third Child?!\A fight should be clean, elegant and without waste.\What's this crap?\Today, at 1015 AM,\Unit 01 was attacked by Target Alpha,\which separated from the target submerged 2 km off Suruga Bay. response:	At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.
context: That wasn't bad.\What did you think of that, Third Child?!\A fight should be clean, elegant and without waste.\What's this crap?\Today, at 1015 AM,\Unit 01 was attacked by Target Alpha,\which separated from the target submerged 2 km off Suruga Bay.\At the same time, plus 20 seconds, Unit 02 was halted by Target Beta. response:	We have a comment from E-Project chairperson.
context: What did you think of that, Third Child?!\A fight should be clean, elegant and without waste.\What's this crap?\Today, at 1015 AM,\Unit 01 was attacked by Target Alpha,\which separated from the target submerged 2 km off Suruga Bay.\At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.\We have a comment from E-Project chairperson. response:	This is pathetic.
context: A fight should be clean, elegant and without waste.\What's this crap?\Today, at 1015 AM,\Unit 01 was attacked by Target Alpha,\which separated from the target submerged 2 km off Suruga Bay.\At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.\We have a comment from E-Project chairperson.\This is pathetic. response:	This is all your fault! You totally screwed up my debut battle!
context: What's this crap?\Today, at 1015 AM,\Unit 01 was attacked by Target Alpha,\which separated from the target submerged 2 km off Suruga Bay.\At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.\We have a comment from E-Project chairperson.\This is pathetic.\This is all your fault! You totally screwed up my debut battle! response:	What are you talking about?
context: Today, at 1015 AM,\Unit 01 was attacked by Target Alpha,\which separated from the target submerged 2 km off Suruga Bay.\At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.\We have a comment from E-Project chairperson.\This is pathetic.\This is all your fault! You totally screwed up my debut battle!\What are you talking about? response:	You're the one who charged in there acting like an idiot!
context: Unit 01 was attacked by Target Alpha,\which separated from the target submerged 2 km off Suruga Bay.\At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.\We have a comment from E-Project chairperson.\This is pathetic.\This is all your fault! You totally screwed up my debut battle!\What are you talking about?\You're the one who charged in there acting like an idiot! response:	Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!
context: which separated from the target submerged 2 km off Suruga Bay.\At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.\We have a comment from E-Project chairperson.\This is pathetic.\This is all your fault! You totally screwed up my debut battle!\What are you talking about?\You're the one who charged in there acting like an idiot!\Idiot?! How dare you call me that? Pathetic excuse for a combat pilot! response:	You're just a jerk!
context: At the same time, plus 20 seconds, Unit 02 was halted by Target Beta.\We have a comment from E-Project chairperson.\This is pathetic.\This is all your fault! You totally screwed up my debut battle!\What are you talking about?\You're the one who charged in there acting like an idiot!\Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!\You're just a jerk! response:	Look in the mirror!
context: We have a comment from E-Project chairperson.\This is pathetic.\This is all your fault! You totally screwed up my debut battle!\What are you talking about?\You're the one who charged in there acting like an idiot!\Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!\You're just a jerk!\Look in the mirror! response:	In your rush to show off, you completely ignored procedures!
context: This is pathetic.\This is all your fault! You totally screwed up my debut battle!\What are you talking about?\You're the one who charged in there acting like an idiot!\Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!\You're just a jerk!\Look in the mirror!\In your rush to show off, you completely ignored procedures! response:	In your rush to show off, you completely ignored procedures!
context: This is all your fault! You totally screwed up my debut battle!\What are you talking about?\You're the one who charged in there acting like an idiot!\Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!\You're just a jerk!\Look in the mirror!\In your rush to show off, you completely ignored procedures!\In your rush to show off, you completely ignored procedures! response:	What was that? You look like a drowned rat!
context: What are you talking about?\You're the one who charged in there acting like an idiot!\Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!\You're just a jerk!\Look in the mirror!\In your rush to show off, you completely ignored procedures!\In your rush to show off, you completely ignored procedures!\What was that? You look like a drowned rat! response:	At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!
context: You're the one who charged in there acting like an idiot!\Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!\You're just a jerk!\Look in the mirror!\In your rush to show off, you completely ignored procedures!\In your rush to show off, you completely ignored procedures!\What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat! response:	At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!
context: Idiot?! How dare you call me that? Pathetic excuse for a combat pilot!\You're just a jerk!\Look in the mirror!\In your rush to show off, you completely ignored procedures!\In your rush to show off, you completely ignored procedures!\What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me! response:	You can't say that kind of thing to me!
context: You're just a jerk!\Look in the mirror!\In your rush to show off, you completely ignored procedures!\In your rush to show off, you completely ignored procedures!\What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!\You can't say that kind of thing to me! response:	And yielded command to the UN Secondary Force.
context: Look in the mirror!\In your rush to show off, you completely ignored procedures!\In your rush to show off, you completely ignored procedures!\What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!\You can't say that kind of thing to me!\And yielded command to the UN Secondary Force. response:	We've been humiliated.
context: In your rush to show off, you completely ignored procedures!\In your rush to show off, you completely ignored procedures!\What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!\You can't say that kind of thing to me!\And yielded command to the UN Secondary Force.\We've been humiliated. response:	At 11:05 AM, UN forces attacked with an N2 mine.
context: In your rush to show off, you completely ignored procedures!\What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!\You can't say that kind of thing to me!\And yielded command to the UN Secondary Force.\We've been humiliated.\At 11:05 AM, UN forces attacked with an N2 mine. response:	We'll have to re-draw the map again.
context: What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!\You can't say that kind of thing to me!\And yielded command to the UN Secondary Force.\We've been humiliated.\At 11:05 AM, UN forces attacked with an N2 mine.\We'll have to re-draw the map again. response:	They succeeded in burning off 28 of the target's structural substance.
context: At 11:03 AM, NERV abandoned the operation What was that? You look like a drowned rat!\At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!\You can't say that kind of thing to me!\And yielded command to the UN Secondary Force.\We've been humiliated.\At 11:05 AM, UN forces attacked with an N2 mine.\We'll have to re-draw the map again.\They succeeded in burning off 28 of the target's structural substance. response:	Did they kill it? They succeeded in burning off 28 of the target's structural substance.
context: At 11:03 AM, NERV abandoned the operation You can't say that kind of thing to me!\You can't say that kind of thing to me!\And yielded command to the UN Secondary Force.\We've been humiliated.\At 11:05 AM, UN forces attacked with an N2 mine.\We'll have to re-draw the map again.\They succeeded in burning off 28 of the target's structural substance.\Did they kill it? They succeeded in burning off 28 of the target's structural substance. response:	Did they kill it? This is merely temporary relief. A second attack is a matter of time.
context: You can't say that kind of thing to me!\And yielded command to the UN Secondary Force.\We've been humiliated.\At 11:05 AM, UN forces attacked with an N2 mine.\We'll have to re-draw the map again.\They succeeded in burning off 28 of the target's structural substance.\Did they kill it? They succeeded in burning off 28 of the target's structural substance.\Did they kill it? This is merely temporary relief. A second attack is a matter of time. response:	This is merely temporary relief. A second attack is a matter of time.
context: And yielded command to the UN Secondary Force.\We've been humiliated.\At 11:05 AM, UN forces attacked with an N2 mine.\We'll have to re-draw the map again.\They succeeded in burning off 28 of the target's structural substance.\Did they kill it? They succeeded in burning off 28 of the target's structural substance.\Did they kill it? This is merely temporary relief. A second attack is a matter of time.\This is merely temporary relief. A second attack is a matter of time. response:	At least we have time to regroup. You can't ask for more than that.
context: We've been humiliated.\At 11:05 AM, UN forces attacked with an N2 mine.\We'll have to re-draw the map again.\They succeeded in burning off 28 of the target's structural substance.\Did they kill it? They succeeded in burning off 28 of the target's structural substance.\Did they kill it? This is merely temporary relief. A second attack is a matter of time.\This is merely temporary relief. A second attack is a matter of time.\At least we have time to regroup. You can't ask for more than that. response:	Listen up, you two.
context: At 11:05 AM, UN forces attacked with an N2 mine.\We'll have to re-draw the map again.\They succeeded in burning off 28 of the target's structural substance.\Did they kill it? They succeeded in burning off 28 of the target's structural substance.\Did they kill it? This is merely temporary relief. A second attack is a matter of time.\This is merely temporary relief. A second attack is a matter of time.\At least we have time to regroup. You can't ask for more than that.\Listen up, you two. response:	Do you know what your job is?
context: We'll have to re-draw the map again.\They succeeded in burning off 28 of the target's structural substance.\Did they kill it? They succeeded in burning off 28 of the target's structural substance.\Did they kill it? This is merely temporary relief. A second attack is a matter of time.\This is merely temporary relief. A second attack is a matter of time.\At least we have time to regroup. You can't ask for more than that.\Listen up, you two.\Do you know what your job is? response:	Piloting Eva.
context: They succeeded in burning off 28 of the target's structural substance.\Did they kill it? They succeeded in burning off 28 of the target's structural substance.\Did they kill it? This is merely temporary relief. A second attack is a matter of time.\This is merely temporary relief. A second attack is a matter of time.\At least we have time to regroup. You can't ask for more than that.\Listen up, you two.\Do you know what your job is?\Piloting Eva. response:	No! Your job is to defeat the Angels.
context: Did they kill it? They succeeded in burning off 28 of the target's structural substance.\Did they kill it? This is merely temporary relief. A second attack is a matter of time.\This is merely temporary relief. A second attack is a matter of time.\At least we have time to regroup. You can't ask for more than that.\Listen up, you two.\Do you know what your job is?\Piloting Eva.\No! Your job is to defeat the Angels. response:	NERV does not exist to make grotesque displays like this.
context: Did they kill it? This is merely temporary relief. A second attack is a matter of time.\This is merely temporary relief. A second attack is a matter of time.\At least we have time to regroup. You can't ask for more than that.\Listen up, you two.\Do you know what your job is?\Piloting Eva.\No! Your job is to defeat the Angels.\NERV does not exist to make grotesque displays like this. response:	Therefore, you two must cooperate.
context: This is merely temporary relief. A second attack is a matter of time.\At least we have time to regroup. You can't ask for more than that.\Listen up, you two.\Do you know what your job is?\Piloting Eva.\No! Your job is to defeat the Angels.\NERV does not exist to make grotesque displays like this.\Therefore, you two must cooperate. response:	Why should we?!
context: At least we have time to regroup. You can't ask for more than that.\Listen up, you two.\Do you know what your job is?\Piloting Eva.\No! Your job is to defeat the Angels.\NERV does not exist to make grotesque displays like this.\Therefore, you two must cooperate.\Why should we?! response:	Enough already.
context: Listen up, you two.\Do you know what your job is?\Piloting Eva.\No! Your job is to defeat the Angels.\NERV does not exist to make grotesque displays like this.\Therefore, you two must cooperate.\Why should we?!\Enough already. response:	Why does everyone get so angry here?
context: Do you know what your job is?\Piloting Eva.\No! Your job is to defeat the Angels.\NERV does not exist to make grotesque displays like this.\Therefore, you two must cooperate.\Why should we?!\Enough already.\Why does everyone get so angry here? response:	It's because adults are much too aware of their credibility.
context: Piloting Eva.\No! Your job is to defeat the Angels.\NERV does not exist to make grotesque displays like this.\Therefore, you two must cooperate.\Why should we?!\Enough already.\Why does everyone get so angry here?\It's because adults are much too aware of their credibility. response:	Where's Misato?
context: No! Your job is to defeat the Angels.\NERV does not exist to make grotesque displays like this.\Therefore, you two must cooperate.\Why should we?!\Enough already.\Why does everyone get so angry here?\It's because adults are much too aware of their credibility.\Where's Misato? response:	Clearing things up. The person in charge must take responsibility.
context: NERV does not exist to make grotesque displays like this.\Therefore, you two must cooperate.\Why should we?!\Enough already.\Why does everyone get so angry here?\It's because adults are much too aware of their credibility.\Where's Misato?\Clearing things up. The person in charge must take responsibility. response:	Here are the internal protests and damage reports.
context: Therefore, you two must cooperate.\Why should we?!\Enough already.\Why does everyone get so angry here?\It's because adults are much too aware of their credibility.\Where's Misato?\Clearing things up. The person in charge must take responsibility.\Here are the internal protests and damage reports. response:	This is a bill from the UN,
context: Why should we?!\Enough already.\Why does everyone get so angry here?\It's because adults are much too aware of their credibility.\Where's Misato?\Clearing things up. The person in charge must take responsibility.\Here are the internal protests and damage reports.\This is a bill from the UN, response:	and here you have complaints from the PR department as well.
context: Enough already.\Why does everyone get so angry here?\It's because adults are much too aware of their credibility.\Where's Misato?\Clearing things up. The person in charge must take responsibility.\Here are the internal protests and damage reports.\This is a bill from the UN,\and here you have complaints from the PR department as well. response:	Read them all.
context: Why does everyone get so angry here?\It's because adults are much too aware of their credibility.\Where's Misato?\Clearing things up. The person in charge must take responsibility.\Here are the internal protests and damage reports.\This is a bill from the UN,\and here you have complaints from the PR department as well.\Read them all. response:	I can tell what they say without looking.
context: It's because adults are much too aware of their credibility.\Where's Misato?\Clearing things up. The person in charge must take responsibility.\Here are the internal protests and damage reports.\This is a bill from the UN,\and here you have complaints from the PR department as well.\Read them all.\I can tell what they say without looking. response:	If you're going to fight, don't do it here, right?
context: Where's Misato?\Clearing things up. The person in charge must take responsibility.\Here are the internal protests and damage reports.\This is a bill from the UN,\and here you have complaints from the PR department as well.\Read them all.\I can tell what they say without looking.\If you're going to fight, don't do it here, right? response:	Good guess.
context: Clearing things up. The person in charge must take responsibility.\Here are the internal protests and damage reports.\This is a bill from the UN,\and here you have complaints from the PR department as well.\Read them all.\I can tell what they say without looking.\If you're going to fight, don't do it here, right?\Good guess. response:	I'll do it as soon as we take care of this Angel.
context: Here are the internal protests and damage reports.\This is a bill from the UN,\and here you have complaints from the PR department as well.\Read them all.\I can tell what they say without looking.\If you're going to fight, don't do it here, right?\Good guess.\I'll do it as soon as we take care of this Angel. response:	I swear I will destroy that Angel.
context: This is a bill from the UN,\and here you have complaints from the PR department as well.\Read them all.\I can tell what they say without looking.\If you're going to fight, don't do it here, right?\Good guess.\I'll do it as soon as we take care of this Angel.\I swear I will destroy that Angel. response:	The Vice Commander is pretty angry.
context: and here you have complaints from the PR department as well.\Read them all.\I can tell what they say without looking.\If you're going to fight, don't do it here, right?\Good guess.\I'll do it as soon as we take care of this Angel.\I swear I will destroy that Angel.\The Vice Commander is pretty angry. response:	You'll almost certainly be demoted if you embarrass him again.
context: Read them all.\I can tell what they say without looking.\If you're going to fight, don't do it here, right?\Good guess.\I'll do it as soon as we take care of this Angel.\I swear I will destroy that Angel.\The Vice Commander is pretty angry.\You'll almost certainly be demoted if you embarrass him again. response:	It was good luck within bad luck that Commander Ikari wasn't here.
context: I can tell what they say without looking.\If you're going to fight, don't do it here, right?\Good guess.\I'll do it as soon as we take care of this Angel.\I swear I will destroy that Angel.\The Vice Commander is pretty angry.\You'll almost certainly be demoted if you embarrass him again.\It was good luck within bad luck that Commander Ikari wasn't here. response:	If he'd been here, you'd have been fired before he ever saw these.
context: If you're going to fight, don't do it here, right?\Good guess.\I'll do it as soon as we take care of this Angel.\I swear I will destroy that Angel.\The Vice Commander is pretty angry.\You'll almost certainly be demoted if you embarrass him again.\It was good luck within bad luck that Commander Ikari wasn't here.\If he'd been here, you'd have been fired before he ever saw these. response:	So, have you brought me an idea to help save my job?
context: Good guess.\I'll do it as soon as we take care of this Angel.\I swear I will destroy that Angel.\The Vice Commander is pretty angry.\You'll almost certainly be demoted if you embarrass him again.\It was good luck within bad luck that Commander Ikari wasn't here.\If he'd been here, you'd have been fired before he ever saw these.\So, have you brought me an idea to help save my job? response:	Just one.
context: I'll do it as soon as we take care of this Angel.\I swear I will destroy that Angel.\The Vice Commander is pretty angry.\You'll almost certainly be demoted if you embarrass him again.\It was good luck within bad luck that Commander Ikari wasn't here.\If he'd been here, you'd have been fired before he ever saw these.\So, have you brought me an idea to help save my job?\Just one. response:	I thank you, Dr. Ritsuko Akagi.
context: I swear I will destroy that Angel.\The Vice Commander is pretty angry.\You'll almost certainly be demoted if you embarrass him again.\It was good luck within bad luck that Commander Ikari wasn't here.\If he'd been here, you'd have been fired before he ever saw these.\So, have you brought me an idea to help save my job?\Just one.\I thank you, Dr. Ritsuko Akagi. response:	It's good to have a friend one can count on.
context: The Vice Commander is pretty angry.\You'll almost certainly be demoted if you embarrass him again.\It was good luck within bad luck that Commander Ikari wasn't here.\If he'd been here, you'd have been fired before he ever saw these.\So, have you brought me an idea to help save my job?\Just one.\I thank you, Dr. Ritsuko Akagi.\It's good to have a friend one can count on. response:	However, I'm not the one who'll be saving my old friend.
context: You'll almost certainly be demoted if you embarrass him again.\It was good luck within bad luck that Commander Ikari wasn't here.\If he'd been here, you'd have been fired before he ever saw these.\So, have you brought me an idea to help save my job?\Just one.\I thank you, Dr. Ritsuko Akagi.\It's good to have a friend one can count on.\However, I'm not the one who'll be saving my old friend. response:	This is Kaji's idea.
context: It was good luck within bad luck that Commander Ikari wasn't here.\If he'd been here, you'd have been fired before he ever saw these.\So, have you brought me an idea to help save my job?\Just one.\I thank you, Dr. Ritsuko Akagi.\It's good to have a friend one can count on.\However, I'm not the one who'll be saving my old friend.\This is Kaji's idea. response:	Kaji?
context: If he'd been here, you'd have been fired before he ever saw these.\So, have you brought me an idea to help save my job?\Just one.\I thank you, Dr. Ritsuko Akagi.\It's good to have a friend one can count on.\However, I'm not the one who'll be saving my old friend.\This is Kaji's idea.\Kaji? response:	I'm home! Not that anyone's here, of course, but...
context: So, have you brought me an idea to help save my job?\Just one.\I thank you, Dr. Ritsuko Akagi.\It's good to have a friend one can count on.\However, I'm not the one who'll be saving my old friend.\This is Kaji's idea.\Kaji?\I'm home! Not that anyone's here, of course, but... response:	What is this?!
context: Just one.\I thank you, Dr. Ritsuko Akagi.\It's good to have a friend one can count on.\However, I'm not the one who'll be saving my old friend.\This is Kaji's idea.\Kaji?\I'm home! Not that anyone's here, of course, but...\What is this?! response:	Don't be so rude!
context: I thank you, Dr. Ritsuko Akagi.\It's good to have a friend one can count on.\However, I'm not the one who'll be saving my old friend.\This is Kaji's idea.\Kaji?\I'm home! Not that anyone's here, of course, but...\What is this?!\Don't be so rude! response:	Those are my personal belongings!
context: It's good to have a friend one can count on.\However, I'm not the one who'll be saving my old friend.\This is Kaji's idea.\Kaji?\I'm home! Not that anyone's here, of course, but...\What is this?!\Don't be so rude!\Those are my personal belongings! response:	You! What in the blazes are you doing in my house?
context: However, I'm not the one who'll be saving my old friend.\This is Kaji's idea.\Kaji?\I'm home! Not that anyone's here, of course, but...\What is this?!\Don't be so rude!\Those are my personal belongings!\You! What in the blazes are you doing in my house? response:	Why are you still here?
context: This is Kaji's idea.\Kaji?\I'm home! Not that anyone's here, of course, but...\What is this?!\Don't be so rude!\Those are my personal belongings!\You! What in the blazes are you doing in my house?\Why are you still here? response:	Still here?
context: Kaji?\I'm home! Not that anyone's here, of course, but...\What is this?!\Don't be so rude!\Those are my personal belongings!\You! What in the blazes are you doing in my house?\Why are you still here?\Still here? response:	You've been dumped for the new model!
context: I'm home! Not that anyone's here, of course, but...\What is this?!\Don't be so rude!\Those are my personal belongings!\You! What in the blazes are you doing in my house?\Why are you still here?\Still here?\You've been dumped for the new model! response:	Misato will be living with me.
context: What is this?!\Don't be so rude!\Those are my personal belongings!\You! What in the blazes are you doing in my house?\Why are you still here?\Still here?\You've been dumped for the new model!\Misato will be living with me. response:	That's a more logical choice when you consider my superior abilities.
context: Don't be so rude!\Those are my personal belongings!\You! What in the blazes are you doing in my house?\Why are you still here?\Still here?\You've been dumped for the new model!\Misato will be living with me.\That's a more logical choice when you consider my superior abilities. response:	Although honestly, I'd rather live with Kaji.
context: Those are my personal belongings!\You! What in the blazes are you doing in my house?\Why are you still here?\Still here?\You've been dumped for the new model!\Misato will be living with me.\That's a more logical choice when you consider my superior abilities.\Although honestly, I'd rather live with Kaji. response:	Say, just why are Japanese houses so small anyway?
context: You! What in the blazes are you doing in my house?\Why are you still here?\Still here?\You've been dumped for the new model!\Misato will be living with me.\That's a more logical choice when you consider my superior abilities.\Although honestly, I'd rather live with Kaji.\Say, just why are Japanese houses so small anyway? response:	Not even half of my stuff fits!
context: Why are you still here?\Still here?\You've been dumped for the new model!\Misato will be living with me.\That's a more logical choice when you consider my superior abilities.\Although honestly, I'd rather live with Kaji.\Say, just why are Japanese houses so small anyway?\Not even half of my stuff fits! response:	Shinji's Room
context: Still here?\You've been dumped for the new model!\Misato will be living with me.\That's a more logical choice when you consider my superior abilities.\Although honestly, I'd rather live with Kaji.\Say, just why are Japanese houses so small anyway?\Not even half of my stuff fits!\Shinji's Room response:	And the Japanese sure don't have any sense of privacy.
context: You've been dumped for the new model!\Misato will be living with me.\That's a more logical choice when you consider my superior abilities.\Although honestly, I'd rather live with Kaji.\Say, just why are Japanese houses so small anyway?\Not even half of my stuff fits!\Shinji's Room\And the Japanese sure don't have any sense of privacy. response:	How can they live in a room without locks? Unbelievable!
context: Misato will be living with me.\That's a more logical choice when you consider my superior abilities.\Although honestly, I'd rather live with Kaji.\Say, just why are Japanese houses so small anyway?\Not even half of my stuff fits!\Shinji's Room\And the Japanese sure don't have any sense of privacy.\How can they live in a room without locks? Unbelievable! response:	It's because the Japanese way
context: That's a more logical choice when you consider my superior abilities.\Although honestly, I'd rather live with Kaji.\Say, just why are Japanese houses so small anyway?\Not even half of my stuff fits!\Shinji's Room\And the Japanese sure don't have any sense of privacy.\How can they live in a room without locks? Unbelievable!\It's because the Japanese way response:	is to consider the priorities and needs of others before one's own.
context: Although honestly, I'd rather live with Kaji.\Say, just why are Japanese houses so small anyway?\Not even half of my stuff fits!\Shinji's Room\And the Japanese sure don't have any sense of privacy.\How can they live in a room without locks? Unbelievable!\It's because the Japanese way\is to consider the priorities and needs of others before one's own. response:	Misato!
context: Say, just why are Japanese houses so small anyway?\Not even half of my stuff fits!\Shinji's Room\And the Japanese sure don't have any sense of privacy.\How can they live in a room without locks? Unbelievable!\It's because the Japanese way\is to consider the priorities and needs of others before one's own.\Misato! response:	How are you? You two are going to get along real well, right?
context: Not even half of my stuff fits!\Shinji's Room\And the Japanese sure don't have any sense of privacy.\How can they live in a room without locks? Unbelievable!\It's because the Japanese way\is to consider the priorities and needs of others before one's own.\Misato!\How are you? You two are going to get along real well, right? response:	What do you mean?
