context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: We gathered up his remains and somehow managed to organize a small funeral.\Rika wasn't even able to see Harada off.\What awaited Rika when she woke up was a lifetime of bodily pain and a tiny package.\In order to escape the pain, she stopped eating.\Don't kill yourself!\You won't be able to go where Harada is!\You won't be able to see him again in the truest sense!\Haunted by my words, Rika became unable to chase after Harada. response:	She tried her hardest to eat, no matter how much came back up.
context: Rika wasn't even able to see Harada off.\What awaited Rika when she woke up was a lifetime of bodily pain and a tiny package.\In order to escape the pain, she stopped eating.\Don't kill yourself!\You won't be able to go where Harada is!\You won't be able to see him again in the truest sense!\Haunted by my words, Rika became unable to chase after Harada.\She tried her hardest to eat, no matter how much came back up. response:	Dragging along her wounded body, she buried herself in the work that Harada left behind.
context: What awaited Rika when she woke up was a lifetime of bodily pain and a tiny package.\In order to escape the pain, she stopped eating.\Don't kill yourself!\You won't be able to go where Harada is!\You won't be able to see him again in the truest sense!\Haunted by my words, Rika became unable to chase after Harada.\She tried her hardest to eat, no matter how much came back up.\Dragging along her wounded body, she buried herself in the work that Harada left behind. response:	But I could hear it...
context: In order to escape the pain, she stopped eating.\Don't kill yourself!\You won't be able to go where Harada is!\You won't be able to see him again in the truest sense!\Haunted by my words, Rika became unable to chase after Harada.\She tried her hardest to eat, no matter how much came back up.\Dragging along her wounded body, she buried herself in the work that Harada left behind.\But I could hear it... response:	There was always a soundless scream coming from her back.
context: Don't kill yourself!\You won't be able to go where Harada is!\You won't be able to see him again in the truest sense!\Haunted by my words, Rika became unable to chase after Harada.\She tried her hardest to eat, no matter how much came back up.\Dragging along her wounded body, she buried herself in the work that Harada left behind.\But I could hear it...\There was always a soundless scream coming from her back. response:	I was the one who couldn't stand it anymore.
context: You won't be able to go where Harada is!\You won't be able to see him again in the truest sense!\Haunted by my words, Rika became unable to chase after Harada.\She tried her hardest to eat, no matter how much came back up.\Dragging along her wounded body, she buried herself in the work that Harada left behind.\But I could hear it...\There was always a soundless scream coming from her back.\I was the one who couldn't stand it anymore. response:	I had come to realize...
context: You won't be able to see him again in the truest sense!\Haunted by my words, Rika became unable to chase after Harada.\She tried her hardest to eat, no matter how much came back up.\Dragging along her wounded body, she buried herself in the work that Harada left behind.\But I could hear it...\There was always a soundless scream coming from her back.\I was the one who couldn't stand it anymore.\I had come to realize... response:	Although we lived together, it was always myself and them.
context: Haunted by my words, Rika became unable to chase after Harada.\She tried her hardest to eat, no matter how much came back up.\Dragging along her wounded body, she buried herself in the work that Harada left behind.\But I could hear it...\There was always a soundless scream coming from her back.\I was the one who couldn't stand it anymore.\I had come to realize...\Although we lived together, it was always myself and them. response:	No matter how much I liked Harada, and no matter how precious Rika was to me...
context: She tried her hardest to eat, no matter how much came back up.\Dragging along her wounded body, she buried herself in the work that Harada left behind.\But I could hear it...\There was always a soundless scream coming from her back.\I was the one who couldn't stand it anymore.\I had come to realize...\Although we lived together, it was always myself and them.\No matter how much I liked Harada, and no matter how precious Rika was to me... response:	Please let them be together, forever...
context: Dragging along her wounded body, she buried herself in the work that Harada left behind.\But I could hear it...\There was always a soundless scream coming from her back.\I was the one who couldn't stand it anymore.\I had come to realize...\Although we lived together, it was always myself and them.\No matter how much I liked Harada, and no matter how precious Rika was to me...\Please let them be together, forever... response:	Hanamoto-kun?
context: But I could hear it...\There was always a soundless scream coming from her back.\I was the one who couldn't stand it anymore.\I had come to realize...\Although we lived together, it was always myself and them.\No matter how much I liked Harada, and no matter how precious Rika was to me...\Please let them be together, forever...\Hanamoto-kun? response:	Oh, I...
context: There was always a soundless scream coming from her back.\I was the one who couldn't stand it anymore.\I had come to realize...\Although we lived together, it was always myself and them.\No matter how much I liked Harada, and no matter how precious Rika was to me...\Please let them be together, forever...\Hanamoto-kun?\Oh, I... response:	What am I...
context: I was the one who couldn't stand it anymore.\I had come to realize...\Although we lived together, it was always myself and them.\No matter how much I liked Harada, and no matter how precious Rika was to me...\Please let them be together, forever...\Hanamoto-kun?\Oh, I...\What am I... response:	What in the world...
context: I had come to realize...\Although we lived together, it was always myself and them.\No matter how much I liked Harada, and no matter how precious Rika was to me...\Please let them be together, forever...\Hanamoto-kun?\Oh, I...\What am I...\What in the world... response:	I'm sorry.
context: Although we lived together, it was always myself and them.\No matter how much I liked Harada, and no matter how precious Rika was to me...\Please let them be together, forever...\Hanamoto-kun?\Oh, I...\What am I...\What in the world...\I'm sorry. response:	I'm so sorry...
context: No matter how much I liked Harada, and no matter how precious Rika was to me...\Please let them be together, forever...\Hanamoto-kun?\Oh, I...\What am I...\What in the world...\I'm sorry.\I'm so sorry... response:	I've made you try such a thing...
context: Please let them be together, forever...\Hanamoto-kun?\Oh, I...\What am I...\What in the world...\I'm sorry.\I'm so sorry...\I've made you try such a thing... response:	We should stay away from each other.
context: Hanamoto-kun?\Oh, I...\What am I...\What in the world...\I'm sorry.\I'm so sorry...\I've made you try such a thing...\We should stay away from each other. response:	We shouldn't be together.
context: Oh, I...\What am I...\What in the world...\I'm sorry.\I'm so sorry...\I've made you try such a thing...\We should stay away from each other.\We shouldn't be together. response:	I love you, Shuu...
context: What am I...\What in the world...\I'm sorry.\I'm so sorry...\I've made you try such a thing...\We should stay away from each other.\We shouldn't be together.\I love you, Shuu... response:	Rika, I wasn't able to send you to him...
context: What in the world...\I'm sorry.\I'm so sorry...\I've made you try such a thing...\We should stay away from each other.\We shouldn't be together.\I love you, Shuu...\Rika, I wasn't able to send you to him... response:	But, just like how that girl has allowed me to come this far...
context: I'm sorry.\I'm so sorry...\I've made you try such a thing...\We should stay away from each other.\We shouldn't be together.\I love you, Shuu...\Rika, I wasn't able to send you to him...\But, just like how that girl has allowed me to come this far... response:	Well then, thank you for taking care of me again this time.
context: I'm so sorry...\I've made you try such a thing...\We should stay away from each other.\We shouldn't be together.\I love you, Shuu...\Rika, I wasn't able to send you to him...\But, just like how that girl has allowed me to come this far...\Well then, thank you for taking care of me again this time. response:	I'll come again for the store's opening ceremony, Rika-kun.
context: I've made you try such a thing...\We should stay away from each other.\We shouldn't be together.\I love you, Shuu...\Rika, I wasn't able to send you to him...\But, just like how that girl has allowed me to come this far...\Well then, thank you for taking care of me again this time.\I'll come again for the store's opening ceremony, Rika-kun. response:	Please visit my place again sometime.
context: We should stay away from each other.\We shouldn't be together.\I love you, Shuu...\Rika, I wasn't able to send you to him...\But, just like how that girl has allowed me to come this far...\Well then, thank you for taking care of me again this time.\I'll come again for the store's opening ceremony, Rika-kun.\Please visit my place again sometime. response:	Pochi is still alive.
context: We shouldn't be together.\I love you, Shuu...\Rika, I wasn't able to send you to him...\But, just like how that girl has allowed me to come this far...\Well then, thank you for taking care of me again this time.\I'll come again for the store's opening ceremony, Rika-kun.\Please visit my place again sometime.\Pochi is still alive. response:	Although he's grown old as well...
context: I love you, Shuu...\Rika, I wasn't able to send you to him...\But, just like how that girl has allowed me to come this far...\Well then, thank you for taking care of me again this time.\I'll come again for the store's opening ceremony, Rika-kun.\Please visit my place again sometime.\Pochi is still alive.\Although he's grown old as well... response:	Don't say that.
context: Rika, I wasn't able to send you to him...\But, just like how that girl has allowed me to come this far...\Well then, thank you for taking care of me again this time.\I'll come again for the store's opening ceremony, Rika-kun.\Please visit my place again sometime.\Pochi is still alive.\Although he's grown old as well...\Don't say that. response:	Take care.
context: But, just like how that girl has allowed me to come this far...\Well then, thank you for taking care of me again this time.\I'll come again for the store's opening ceremony, Rika-kun.\Please visit my place again sometime.\Pochi is still alive.\Although he's grown old as well...\Don't say that.\Take care. response:	I almost said, So you've been there before?
context: Well then, thank you for taking care of me again this time.\I'll come again for the store's opening ceremony, Rika-kun.\Please visit my place again sometime.\Pochi is still alive.\Although he's grown old as well...\Don't say that.\Take care.\I almost said, So you've been there before? response:	The person who went with her back then is no longer here.
context: I'll come again for the store's opening ceremony, Rika-kun.\Please visit my place again sometime.\Pochi is still alive.\Although he's grown old as well...\Don't say that.\Take care.\I almost said, So you've been there before?\The person who went with her back then is no longer here. response:	He's lost forever.
context: Please visit my place again sometime.\Pochi is still alive.\Although he's grown old as well...\Don't say that.\Take care.\I almost said, So you've been there before?\The person who went with her back then is no longer here.\He's lost forever. response:	A train is arriving on Track 13.
context: Pochi is still alive.\Although he's grown old as well...\Don't say that.\Take care.\I almost said, So you've been there before?\The person who went with her back then is no longer here.\He's lost forever.\A train is arriving on Track 13. response:	Please wait behind the white line.
context: Although he's grown old as well...\Don't say that.\Take care.\I almost said, So you've been there before?\The person who went with her back then is no longer here.\He's lost forever.\A train is arriving on Track 13.\Please wait behind the white line. response:	Express Cassiopeia: To Sapporo
context: Don't say that.\Take care.\I almost said, So you've been there before?\The person who went with her back then is no longer here.\He's lost forever.\A train is arriving on Track 13.\Please wait behind the white line.\Express Cassiopeia: To Sapporo response:	The train on Track 13 is departing.
context: Take care.\I almost said, So you've been there before?\The person who went with her back then is no longer here.\He's lost forever.\A train is arriving on Track 13.\Please wait behind the white line.\Express Cassiopeia: To Sapporo\The train on Track 13 is departing. response:	Please watch out for the closing doors.
context: I almost said, So you've been there before?\The person who went with her back then is no longer here.\He's lost forever.\A train is arriving on Track 13.\Please wait behind the white line.\Express Cassiopeia: To Sapporo\The train on Track 13 is departing.\Please watch out for the closing doors. response:	Mayama-kun...
context: The person who went with her back then is no longer here.\He's lost forever.\A train is arriving on Track 13.\Please wait behind the white line.\Express Cassiopeia: To Sapporo\The train on Track 13 is departing.\Please watch out for the closing doors.\Mayama-kun... response:	Please let the man who's next to you right now carry you to your future.
context: He's lost forever.\A train is arriving on Track 13.\Please wait behind the white line.\Express Cassiopeia: To Sapporo\The train on Track 13 is departing.\Please watch out for the closing doors.\Mayama-kun...\Please let the man who's next to you right now carry you to your future. response:	This is the Cassiopeia, headed for Sapporo.
context: A train is arriving on Track 13.\Please wait behind the white line.\Express Cassiopeia: To Sapporo\The train on Track 13 is departing.\Please watch out for the closing doors.\Mayama-kun...\Please let the man who's next to you right now carry you to your future.\This is the Cassiopeia, headed for Sapporo. response:	Mayama-kun, why...?
context: Please wait behind the white line.\Express Cassiopeia: To Sapporo\The train on Track 13 is departing.\Please watch out for the closing doors.\Mayama-kun...\Please let the man who's next to you right now carry you to your future.\This is the Cassiopeia, headed for Sapporo.\Mayama-kun, why...? response:	The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...
context: Express Cassiopeia: To Sapporo\The train on Track 13 is departing.\Please watch out for the closing doors.\Mayama-kun...\Please let the man who's next to you right now carry you to your future.\This is the Cassiopeia, headed for Sapporo.\Mayama-kun, why...?\The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima... response:	It looks it'll stop at Omiya on the way.
context: The train on Track 13 is departing.\Please watch out for the closing doors.\Mayama-kun...\Please let the man who's next to you right now carry you to your future.\This is the Cassiopeia, headed for Sapporo.\Mayama-kun, why...?\The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...\It looks it'll stop at Omiya on the way. response:	Let's get off there.
context: Please watch out for the closing doors.\Mayama-kun...\Please let the man who's next to you right now carry you to your future.\This is the Cassiopeia, headed for Sapporo.\Mayama-kun, why...?\The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...\It looks it'll stop at Omiya on the way.\Let's get off there. response:	U-Um...
context: Mayama-kun...\Please let the man who's next to you right now carry you to your future.\This is the Cassiopeia, headed for Sapporo.\Mayama-kun, why...?\The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...\It looks it'll stop at Omiya on the way.\Let's get off there.\U-Um... response:	Would you like to go all the way to Hokkaido?
context: Please let the man who's next to you right now carry you to your future.\This is the Cassiopeia, headed for Sapporo.\Mayama-kun, why...?\The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...\It looks it'll stop at Omiya on the way.\Let's get off there.\U-Um...\Would you like to go all the way to Hokkaido? response:	You haven't been back in a while, right?
context: This is the Cassiopeia, headed for Sapporo.\Mayama-kun, why...?\The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...\It looks it'll stop at Omiya on the way.\Let's get off there.\U-Um...\Would you like to go all the way to Hokkaido?\You haven't been back in a while, right? response:	I apologize if I misunderstood you.
context: Mayama-kun, why...?\The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...\It looks it'll stop at Omiya on the way.\Let's get off there.\U-Um...\Would you like to go all the way to Hokkaido?\You haven't been back in a while, right?\I apologize if I misunderstood you. response:	B-But...
context: The train will stop on the way at Omiya, Utsunomiya, Kooriyama, Fukushima...\It looks it'll stop at Omiya on the way.\Let's get off there.\U-Um...\Would you like to go all the way to Hokkaido?\You haven't been back in a while, right?\I apologize if I misunderstood you.\B-But... response:	It seemed like you wanted to go back.
context: It looks it'll stop at Omiya on the way.\Let's get off there.\U-Um...\Would you like to go all the way to Hokkaido?\You haven't been back in a while, right?\I apologize if I misunderstood you.\B-But...\It seemed like you wanted to go back. response:	Excuse me, sir.
context: Let's get off there.\U-Um...\Would you like to go all the way to Hokkaido?\You haven't been back in a while, right?\I apologize if I misunderstood you.\B-But...\It seemed like you wanted to go back.\Excuse me, sir. response:	May I inspect your tickets?
context: U-Um...\Would you like to go all the way to Hokkaido?\You haven't been back in a while, right?\I apologize if I misunderstood you.\B-But...\It seemed like you wanted to go back.\Excuse me, sir.\May I inspect your tickets? response:	What might your room number be?
context: Would you like to go all the way to Hokkaido?\You haven't been back in a while, right?\I apologize if I misunderstood you.\B-But...\It seemed like you wanted to go back.\Excuse me, sir.\May I inspect your tickets?\What might your room number be? response:	I-I'm sorry, we...
context: You haven't been back in a while, right?\I apologize if I misunderstood you.\B-But...\It seemed like you wanted to go back.\Excuse me, sir.\May I inspect your tickets?\What might your room number be?\I-I'm sorry, we... response:	Excuse me, is there a room still open?
context: I apologize if I misunderstood you.\B-But...\It seemed like you wanted to go back.\Excuse me, sir.\May I inspect your tickets?\What might your room number be?\I-I'm sorry, we...\Excuse me, is there a room still open? response:	Yes, there is.
context: B-But...\It seemed like you wanted to go back.\Excuse me, sir.\May I inspect your tickets?\What might your room number be?\I-I'm sorry, we...\Excuse me, is there a room still open?\Yes, there is. response:	We can still make arrangements for you.
context: It seemed like you wanted to go back.\Excuse me, sir.\May I inspect your tickets?\What might your room number be?\I-I'm sorry, we...\Excuse me, is there a room still open?\Yes, there is.\We can still make arrangements for you. response:	Where are you headed?
context: Excuse me, sir.\May I inspect your tickets?\What might your room number be?\I-I'm sorry, we...\Excuse me, is there a room still open?\Yes, there is.\We can still make arrangements for you.\Where are you headed? response:	To Sapporo.
context: May I inspect your tickets?\What might your room number be?\I-I'm sorry, we...\Excuse me, is there a room still open?\Yes, there is.\We can still make arrangements for you.\Where are you headed?\To Sapporo. response:	It's starting to rain...
context: What might your room number be?\I-I'm sorry, we...\Excuse me, is there a room still open?\Yes, there is.\We can still make arrangements for you.\Where are you headed?\To Sapporo.\It's starting to rain... response:	I-It sure is quiet...
context: I-I'm sorry, we...\Excuse me, is there a room still open?\Yes, there is.\We can still make arrangements for you.\Where are you headed?\To Sapporo.\It's starting to rain...\I-It sure is quiet... response:	Well, not really, but...
context: Excuse me, is there a room still open?\Yes, there is.\We can still make arrangements for you.\Where are you headed?\To Sapporo.\It's starting to rain...\I-It sure is quiet...\Well, not really, but... response:	H-How should I put it?
context: Yes, there is.\We can still make arrangements for you.\Where are you headed?\To Sapporo.\It's starting to rain...\I-It sure is quiet...\Well, not really, but...\H-How should I put it? response:	We left Ueno at 16:20...
context: We can still make arrangements for you.\Where are you headed?\To Sapporo.\It's starting to rain...\I-It sure is quiet...\Well, not really, but...\H-How should I put it?\We left Ueno at 16:20... response:	That's about seventeen hours.
context: Where are you headed?\To Sapporo.\It's starting to rain...\I-It sure is quiet...\Well, not really, but...\H-How should I put it?\We left Ueno at 16:20...\That's about seventeen hours. response:	That's amazing. It'd only take two hours if we took an airplane.
context: To Sapporo.\It's starting to rain...\I-It sure is quiet...\Well, not really, but...\H-How should I put it?\We left Ueno at 16:20...\That's about seventeen hours.\That's amazing. It'd only take two hours if we took an airplane. response:	I didn't bring my laptop, and all of our files are at the office.
context: It's starting to rain...\I-It sure is quiet...\Well, not really, but...\H-How should I put it?\We left Ueno at 16:20...\That's about seventeen hours.\That's amazing. It'd only take two hours if we took an airplane.\I didn't bring my laptop, and all of our files are at the office. response:	I-I'm sorry.
context: I-It sure is quiet...\Well, not really, but...\H-How should I put it?\We left Ueno at 16:20...\That's about seventeen hours.\That's amazing. It'd only take two hours if we took an airplane.\I didn't bring my laptop, and all of our files are at the office.\I-I'm sorry. response:	We have no choice. Let's just forget about it and relax for a while.
context: Well, not really, but...\H-How should I put it?\We left Ueno at 16:20...\That's about seventeen hours.\That's amazing. It'd only take two hours if we took an airplane.\I didn't bring my laptop, and all of our files are at the office.\I-I'm sorry.\We have no choice. Let's just forget about it and relax for a while. response:	This is amazing...
context: H-How should I put it?\We left Ueno at 16:20...\That's about seventeen hours.\That's amazing. It'd only take two hours if we took an airplane.\I didn't bring my laptop, and all of our files are at the office.\I-I'm sorry.\We have no choice. Let's just forget about it and relax for a while.\This is amazing... response:	I wonder how long it's been since I last spent so much time doing nothing?
context: We left Ueno at 16:20...\That's about seventeen hours.\That's amazing. It'd only take two hours if we took an airplane.\I didn't bring my laptop, and all of our files are at the office.\I-I'm sorry.\We have no choice. Let's just forget about it and relax for a while.\This is amazing...\I wonder how long it's been since I last spent so much time doing nothing? response:	I see... So everyone pays to buy this kind of time.
context: That's about seventeen hours.\That's amazing. It'd only take two hours if we took an airplane.\I didn't bring my laptop, and all of our files are at the office.\I-I'm sorry.\We have no choice. Let's just forget about it and relax for a while.\This is amazing...\I wonder how long it's been since I last spent so much time doing nothing?\I see... So everyone pays to buy this kind of time. response:	Her monologue slowly melted into the rain-drenched scenery...
context: That's amazing. It'd only take two hours if we took an airplane.\I didn't bring my laptop, and all of our files are at the office.\I-I'm sorry.\We have no choice. Let's just forget about it and relax for a while.\This is amazing...\I wonder how long it's been since I last spent so much time doing nothing?\I see... So everyone pays to buy this kind of time.\Her monologue slowly melted into the rain-drenched scenery... response:	It made me feel drowsy, lonely, and somewhat happy.
context: I didn't bring my laptop, and all of our files are at the office.\I-I'm sorry.\We have no choice. Let's just forget about it and relax for a while.\This is amazing...\I wonder how long it's been since I last spent so much time doing nothing?\I see... So everyone pays to buy this kind of time.\Her monologue slowly melted into the rain-drenched scenery...\It made me feel drowsy, lonely, and somewhat happy. response:	I always worried...
context: I-I'm sorry.\We have no choice. Let's just forget about it and relax for a while.\This is amazing...\I wonder how long it's been since I last spent so much time doing nothing?\I see... So everyone pays to buy this kind of time.\Her monologue slowly melted into the rain-drenched scenery...\It made me feel drowsy, lonely, and somewhat happy.\I always worried... response:	Every time we finished a job...
context: We have no choice. Let's just forget about it and relax for a while.\This is amazing...\I wonder how long it's been since I last spent so much time doing nothing?\I see... So everyone pays to buy this kind of time.\Her monologue slowly melted into the rain-drenched scenery...\It made me feel drowsy, lonely, and somewhat happy.\I always worried...\Every time we finished a job... response:	Every time she sang that song...
context: This is amazing...\I wonder how long it's been since I last spent so much time doing nothing?\I see... So everyone pays to buy this kind of time.\Her monologue slowly melted into the rain-drenched scenery...\It made me feel drowsy, lonely, and somewhat happy.\I always worried...\Every time we finished a job...\Every time she sang that song... response:	Every time she looked up at the distant moon...
context: I wonder how long it's been since I last spent so much time doing nothing?\I see... So everyone pays to buy this kind of time.\Her monologue slowly melted into the rain-drenched scenery...\It made me feel drowsy, lonely, and somewhat happy.\I always worried...\Every time we finished a job...\Every time she sang that song...\Every time she looked up at the distant moon... response:	We can't really see anything now.
context: I see... So everyone pays to buy this kind of time.\Her monologue slowly melted into the rain-drenched scenery...\It made me feel drowsy, lonely, and somewhat happy.\I always worried...\Every time we finished a job...\Every time she sang that song...\Every time she looked up at the distant moon...\We can't really see anything now. response:	There's also been so many tunnels.
context: Her monologue slowly melted into the rain-drenched scenery...\It made me feel drowsy, lonely, and somewhat happy.\I always worried...\Every time we finished a job...\Every time she sang that song...\Every time she looked up at the distant moon...\We can't really see anything now.\There's also been so many tunnels. response:	Yeah, why don't we get some rest already?
context: It made me feel drowsy, lonely, and somewhat happy.\I always worried...\Every time we finished a job...\Every time she sang that song...\Every time she looked up at the distant moon...\We can't really see anything now.\There's also been so many tunnels.\Yeah, why don't we get some rest already? response:	Mayama-kun, will you be taking a shower?
context: I always worried...\Every time we finished a job...\Every time she sang that song...\Every time she looked up at the distant moon...\We can't really see anything now.\There's also been so many tunnels.\Yeah, why don't we get some rest already?\Mayama-kun, will you be taking a shower? response:	Would you mind if I took one first?
context: Every time we finished a job...\Every time she sang that song...\Every time she looked up at the distant moon...\We can't really see anything now.\There's also been so many tunnels.\Yeah, why don't we get some rest already?\Mayama-kun, will you be taking a shower?\Would you mind if I took one first? response:	S-Sure. Please go ahead.
context: Every time she sang that song...\Every time she looked up at the distant moon...\We can't really see anything now.\There's also been so many tunnels.\Yeah, why don't we get some rest already?\Mayama-kun, will you be taking a shower?\Would you mind if I took one first?\S-Sure. Please go ahead. response:	U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.
context: Every time she looked up at the distant moon...\We can't really see anything now.\There's also been so many tunnels.\Yeah, why don't we get some rest already?\Mayama-kun, will you be taking a shower?\Would you mind if I took one first?\S-Sure. Please go ahead.\U-Um, Rika-san, I'll be fine right here, so please use the room downstairs. response:	You won't be fine.
context: We can't really see anything now.\There's also been so many tunnels.\Yeah, why don't we get some rest already?\Mayama-kun, will you be taking a shower?\Would you mind if I took one first?\S-Sure. Please go ahead.\U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.\You won't be fine. response:	Someone your size won't be able to rest there.
context: There's also been so many tunnels.\Yeah, why don't we get some rest already?\Mayama-kun, will you be taking a shower?\Would you mind if I took one first?\S-Sure. Please go ahead.\U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.\You won't be fine.\Someone your size won't be able to rest there. response:	Please sleep in the bed.
context: Yeah, why don't we get some rest already?\Mayama-kun, will you be taking a shower?\Would you mind if I took one first?\S-Sure. Please go ahead.\U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.\You won't be fine.\Someone your size won't be able to rest there.\Please sleep in the bed. response:	But...
context: Mayama-kun, will you be taking a shower?\Would you mind if I took one first?\S-Sure. Please go ahead.\U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.\You won't be fine.\Someone your size won't be able to rest there.\Please sleep in the bed.\But... response:	Mayama's Happiness Savings
context: Would you mind if I took one first?\S-Sure. Please go ahead.\U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.\You won't be fine.\Someone your size won't be able to rest there.\Please sleep in the bed.\But...\Mayama's Happiness Savings response:	Mayama's Happiness Savings
context: S-Sure. Please go ahead.\U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.\You won't be fine.\Someone your size won't be able to rest there.\Please sleep in the bed.\But...\Mayama's Happiness Savings\Mayama's Happiness Savings response:	Please spend wisely
context: U-Um, Rika-san, I'll be fine right here, so please use the room downstairs.\You won't be fine.\Someone your size won't be able to rest there.\Please sleep in the bed.\But...\Mayama's Happiness Savings\Mayama's Happiness Savings\Please spend wisely response:	My happiness savings!
context: You won't be fine.\Someone your size won't be able to rest there.\Please sleep in the bed.\But...\Mayama's Happiness Savings\Mayama's Happiness Savings\Please spend wisely\My happiness savings! response:	I'm sorry...
context: Someone your size won't be able to rest there.\Please sleep in the bed.\But...\Mayama's Happiness Savings\Mayama's Happiness Savings\Please spend wisely\My happiness savings!\I'm sorry... response:	It's all right.
context: Please sleep in the bed.\But...\Mayama's Happiness Savings\Mayama's Happiness Savings\Please spend wisely\My happiness savings!\I'm sorry...\It's all right. response:	Are you going to sleep like that, Mayama-kun?
context: But...\Mayama's Happiness Savings\Mayama's Happiness Savings\Please spend wisely\My happiness savings!\I'm sorry...\It's all right.\Are you going to sleep like that, Mayama-kun? response:	Ah, yes.
context: Mayama's Happiness Savings\Mayama's Happiness Savings\Please spend wisely\My happiness savings!\I'm sorry...\It's all right.\Are you going to sleep like that, Mayama-kun?\Ah, yes. response:	That thing was kinda small.
context: Mayama's Happiness Savings\Please spend wisely\My happiness savings!\I'm sorry...\It's all right.\Are you going to sleep like that, Mayama-kun?\Ah, yes.\That thing was kinda small. response:	I see. I wore mine, since we didn't bring a change of clothes.
context: Please spend wisely\My happiness savings!\I'm sorry...\It's all right.\Are you going to sleep like that, Mayama-kun?\Ah, yes.\That thing was kinda small.\I see. I wore mine, since we didn't bring a change of clothes. response:	Why don't we sleep then?
context: My happiness savings!\I'm sorry...\It's all right.\Are you going to sleep like that, Mayama-kun?\Ah, yes.\That thing was kinda small.\I see. I wore mine, since we didn't bring a change of clothes.\Why don't we sleep then? response:	Yes.
context: I'm sorry...\It's all right.\Are you going to sleep like that, Mayama-kun?\Ah, yes.\That thing was kinda small.\I see. I wore mine, since we didn't bring a change of clothes.\Why don't we sleep then?\Yes. response:	When should I set the alarm for?
context: It's all right.\Are you going to sleep like that, Mayama-kun?\Ah, yes.\That thing was kinda small.\I see. I wore mine, since we didn't bring a change of clothes.\Why don't we sleep then?\Yes.\When should I set the alarm for? response:	How about around seven?
context: Are you going to sleep like that, Mayama-kun?\Ah, yes.\That thing was kinda small.\I see. I wore mine, since we didn't bring a change of clothes.\Why don't we sleep then?\Yes.\When should I set the alarm for?\How about around seven? response:	Okay.
context: Ah, yes.\That thing was kinda small.\I see. I wore mine, since we didn't bring a change of clothes.\Why don't we sleep then?\Yes.\When should I set the alarm for?\How about around seven?\Okay. response:	I'm turning off the light.
context: That thing was kinda small.\I see. I wore mine, since we didn't bring a change of clothes.\Why don't we sleep then?\Yes.\When should I set the alarm for?\How about around seven?\Okay.\I'm turning off the light. response:	Yeah.
context: I see. I wore mine, since we didn't bring a change of clothes.\Why don't we sleep then?\Yes.\When should I set the alarm for?\How about around seven?\Okay.\I'm turning off the light.\Yeah. response:	Asking what time we're waking up...
context: Why don't we sleep then?\Yes.\When should I set the alarm for?\How about around seven?\Okay.\I'm turning off the light.\Yeah.\Asking what time we're waking up... response:	Setting the alarm clock...
context: Yes.\When should I set the alarm for?\How about around seven?\Okay.\I'm turning off the light.\Yeah.\Asking what time we're waking up...\Setting the alarm clock... response:	Turning off the light to the room...
context: When should I set the alarm for?\How about around seven?\Okay.\I'm turning off the light.\Yeah.\Asking what time we're waking up...\Setting the alarm clock...\Turning off the light to the room... response:	Being able to be by her side the entire time she slept...
context: How about around seven?\Okay.\I'm turning off the light.\Yeah.\Asking what time we're waking up...\Setting the alarm clock...\Turning off the light to the room...\Being able to be by her side the entire time she slept... response:	My heart swelled up so much with happiness...
context: Okay.\I'm turning off the light.\Yeah.\Asking what time we're waking up...\Setting the alarm clock...\Turning off the light to the room...\Being able to be by her side the entire time she slept...\My heart swelled up so much with happiness... response:	It was irritating.
context: I'm turning off the light.\Yeah.\Asking what time we're waking up...\Setting the alarm clock...\Turning off the light to the room...\Being able to be by her side the entire time she slept...\My heart swelled up so much with happiness...\It was irritating. response:	My head was pounding.
context: Yeah.\Asking what time we're waking up...\Setting the alarm clock...\Turning off the light to the room...\Being able to be by her side the entire time she slept...\My heart swelled up so much with happiness...\It was irritating.\My head was pounding. response:	Rika-san, does your leg hurt?
context: Asking what time we're waking up...\Setting the alarm clock...\Turning off the light to the room...\Being able to be by her side the entire time she slept...\My heart swelled up so much with happiness...\It was irritating.\My head was pounding.\Rika-san, does your leg hurt? response:	A little.
context: Setting the alarm clock...\Turning off the light to the room...\Being able to be by her side the entire time she slept...\My heart swelled up so much with happiness...\It was irritating.\My head was pounding.\Rika-san, does your leg hurt?\A little. response:	I should've brought my cane.
