context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: The soldiers of the Bodol Main Fleet are unaware of the essence of Protoculture.\If we broadcast the female's songs, they will experience a momentary culture shock,\allowing us to disrupt their chain of command.\And you'll use that disruption to attack the Bodol flagship?\This isn't a foe we can beat in a head-on attack.\Very well.\Broadcasting those songs will likely boost the morale of our own men as well.\Captain Global... response:	Ah, Miss Minmay!
context: If we broadcast the female's songs, they will experience a momentary culture shock,\allowing us to disrupt their chain of command.\And you'll use that disruption to attack the Bodol flagship?\This isn't a foe we can beat in a head-on attack.\Very well.\Broadcasting those songs will likely boost the morale of our own men as well.\Captain Global...\Ah, Miss Minmay! response:	I've been in contact with 1st Lt. Ichijo.
context: allowing us to disrupt their chain of command.\And you'll use that disruption to attack the Bodol flagship?\This isn't a foe we can beat in a head-on attack.\Very well.\Broadcasting those songs will likely boost the morale of our own men as well.\Captain Global...\Ah, Miss Minmay!\I've been in contact with 1st Lt. Ichijo. response:	We're working on a plan based on his idea.
context: And you'll use that disruption to attack the Bodol flagship?\This isn't a foe we can beat in a head-on attack.\Very well.\Broadcasting those songs will likely boost the morale of our own men as well.\Captain Global...\Ah, Miss Minmay!\I've been in contact with 1st Lt. Ichijo.\We're working on a plan based on his idea. response:	You will sing for us, won't you?
context: This isn't a foe we can beat in a head-on attack.\Very well.\Broadcasting those songs will likely boost the morale of our own men as well.\Captain Global...\Ah, Miss Minmay!\I've been in contact with 1st Lt. Ichijo.\We're working on a plan based on his idea.\You will sing for us, won't you? response:	Yes, I'll do whatever I can to help.
context: Very well.\Broadcasting those songs will likely boost the morale of our own men as well.\Captain Global...\Ah, Miss Minmay!\I've been in contact with 1st Lt. Ichijo.\We're working on a plan based on his idea.\You will sing for us, won't you?\Yes, I'll do whatever I can to help. response:	I have one more favor to ask.
context: Broadcasting those songs will likely boost the morale of our own men as well.\Captain Global...\Ah, Miss Minmay!\I've been in contact with 1st Lt. Ichijo.\We're working on a plan based on his idea.\You will sing for us, won't you?\Yes, I'll do whatever I can to help.\I have one more favor to ask. response:	Could you perform a kiss with that man who was in your movie?
context: Captain Global...\Ah, Miss Minmay!\I've been in contact with 1st Lt. Ichijo.\We're working on a plan based on his idea.\You will sing for us, won't you?\Yes, I'll do whatever I can to help.\I have one more favor to ask.\Could you perform a kiss with that man who was in your movie? response:	I'm sorry. But why a kiss?
context: Ah, Miss Minmay!\I've been in contact with 1st Lt. Ichijo.\We're working on a plan based on his idea.\You will sing for us, won't you?\Yes, I'll do whatever I can to help.\I have one more favor to ask.\Could you perform a kiss with that man who was in your movie?\I'm sorry. But why a kiss? response:	That is the most effective method of delivering a psychological shock to us Zentradi.
context: I've been in contact with 1st Lt. Ichijo.\We're working on a plan based on his idea.\You will sing for us, won't you?\Yes, I'll do whatever I can to help.\I have one more favor to ask.\Could you perform a kiss with that man who was in your movie?\I'm sorry. But why a kiss?\That is the most effective method of delivering a psychological shock to us Zentradi. response:	I'm asking you as well.
context: We're working on a plan based on his idea.\You will sing for us, won't you?\Yes, I'll do whatever I can to help.\I have one more favor to ask.\Could you perform a kiss with that man who was in your movie?\I'm sorry. But why a kiss?\That is the most effective method of delivering a psychological shock to us Zentradi.\I'm asking you as well. response:	All right.
context: You will sing for us, won't you?\Yes, I'll do whatever I can to help.\I have one more favor to ask.\Could you perform a kiss with that man who was in your movie?\I'm sorry. But why a kiss?\That is the most effective method of delivering a psychological shock to us Zentradi.\I'm asking you as well.\All right. response:	Energy converter is online! Power is exceeding ignition threshold!
context: Yes, I'll do whatever I can to help.\I have one more favor to ask.\Could you perform a kiss with that man who was in your movie?\I'm sorry. But why a kiss?\That is the most effective method of delivering a psychological shock to us Zentradi.\I'm asking you as well.\All right.\Energy converter is online! Power is exceeding ignition threshold! response:	T-minus 20 seconds to firing!
context: I have one more favor to ask.\Could you perform a kiss with that man who was in your movie?\I'm sorry. But why a kiss?\That is the most effective method of delivering a psychological shock to us Zentradi.\I'm asking you as well.\All right.\Energy converter is online! Power is exceeding ignition threshold!\T-minus 20 seconds to firing! response:	A high-level energy signature is building on the enemy planet!
context: Could you perform a kiss with that man who was in your movie?\I'm sorry. But why a kiss?\That is the most effective method of delivering a psychological shock to us Zentradi.\I'm asking you as well.\All right.\Energy converter is online! Power is exceeding ignition threshold!\T-minus 20 seconds to firing!\A high-level energy signature is building on the enemy planet! response:	What?!
context: I'm sorry. But why a kiss?\That is the most effective method of delivering a psychological shock to us Zentradi.\I'm asking you as well.\All right.\Energy converter is online! Power is exceeding ignition threshold!\T-minus 20 seconds to firing!\A high-level energy signature is building on the enemy planet!\What?! response:	I'm picking up a high-level energy signature coming from the Arctic!
context: That is the most effective method of delivering a psychological shock to us Zentradi.\I'm asking you as well.\All right.\Energy converter is online! Power is exceeding ignition threshold!\T-minus 20 seconds to firing!\A high-level energy signature is building on the enemy planet!\What?!\I'm picking up a high-level energy signature coming from the Arctic! response:	A section of the enemy fleet is being eradicated.
context: I'm asking you as well.\All right.\Energy converter is online! Power is exceeding ignition threshold!\T-minus 20 seconds to firing!\A high-level energy signature is building on the enemy planet!\What?!\I'm picking up a high-level energy signature coming from the Arctic!\A section of the enemy fleet is being eradicated. response:	Eradicated?
context: All right.\Energy converter is online! Power is exceeding ignition threshold!\T-minus 20 seconds to firing!\A high-level energy signature is building on the enemy planet!\What?!\I'm picking up a high-level energy signature coming from the Arctic!\A section of the enemy fleet is being eradicated.\Eradicated? response:	Displaying maximum magnification.
context: Energy converter is online! Power is exceeding ignition threshold!\T-minus 20 seconds to firing!\A high-level energy signature is building on the enemy planet!\What?!\I'm picking up a high-level energy signature coming from the Arctic!\A section of the enemy fleet is being eradicated.\Eradicated?\Displaying maximum magnification. response:	That's... That's the Grand Cannon!
context: T-minus 20 seconds to firing!\A high-level energy signature is building on the enemy planet!\What?!\I'm picking up a high-level energy signature coming from the Arctic!\A section of the enemy fleet is being eradicated.\Eradicated?\Displaying maximum magnification.\That's... That's the Grand Cannon! response:	The Grand Cannon?
context: A high-level energy signature is building on the enemy planet!\What?!\I'm picking up a high-level energy signature coming from the Arctic!\A section of the enemy fleet is being eradicated.\Eradicated?\Displaying maximum magnification.\That's... That's the Grand Cannon!\The Grand Cannon? response:	Alaska Base is still there!
context: What?!\I'm picking up a high-level energy signature coming from the Arctic!\A section of the enemy fleet is being eradicated.\Eradicated?\Displaying maximum magnification.\That's... That's the Grand Cannon!\The Grand Cannon?\Alaska Base is still there! response:	Give it your best, Minmay.
context: I'm picking up a high-level energy signature coming from the Arctic!\A section of the enemy fleet is being eradicated.\Eradicated?\Displaying maximum magnification.\That's... That's the Grand Cannon!\The Grand Cannon?\Alaska Base is still there!\Give it your best, Minmay. response:	We'll be rooting for you.
context: A section of the enemy fleet is being eradicated.\Eradicated?\Displaying maximum magnification.\That's... That's the Grand Cannon!\The Grand Cannon?\Alaska Base is still there!\Give it your best, Minmay.\We'll be rooting for you. response:	Thank you, all of you.
context: Eradicated?\Displaying maximum magnification.\That's... That's the Grand Cannon!\The Grand Cannon?\Alaska Base is still there!\Give it your best, Minmay.\We'll be rooting for you.\Thank you, all of you. response:	Minmay, stand by to start the operation!
context: Displaying maximum magnification.\That's... That's the Grand Cannon!\The Grand Cannon?\Alaska Base is still there!\Give it your best, Minmay.\We'll be rooting for you.\Thank you, all of you.\Minmay, stand by to start the operation! response:	Okay!
context: That's... That's the Grand Cannon!\The Grand Cannon?\Alaska Base is still there!\Give it your best, Minmay.\We'll be rooting for you.\Thank you, all of you.\Minmay, stand by to start the operation!\Okay! response:	Attention, all soldiers of the Macross and the Britai Adoclas Fleet.
context: The Grand Cannon?\Alaska Base is still there!\Give it your best, Minmay.\We'll be rooting for you.\Thank you, all of you.\Minmay, stand by to start the operation!\Okay!\Attention, all soldiers of the Macross and the Britai Adoclas Fleet. response:	We will now advance through the sector cleared by the Grand Cannon.
context: Alaska Base is still there!\Give it your best, Minmay.\We'll be rooting for you.\Thank you, all of you.\Minmay, stand by to start the operation!\Okay!\Attention, all soldiers of the Macross and the Britai Adoclas Fleet.\We will now advance through the sector cleared by the Grand Cannon. response:	All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!
context: Give it your best, Minmay.\We'll be rooting for you.\Thank you, all of you.\Minmay, stand by to start the operation!\Okay!\Attention, all soldiers of the Macross and the Britai Adoclas Fleet.\We will now advance through the sector cleared by the Grand Cannon.\All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles! response:	Gentlemen, I expect you to show me a good fight!
context: We'll be rooting for you.\Thank you, all of you.\Minmay, stand by to start the operation!\Okay!\Attention, all soldiers of the Macross and the Britai Adoclas Fleet.\We will now advance through the sector cleared by the Grand Cannon.\All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!\Gentlemen, I expect you to show me a good fight! response:	Whoosh, whoosh! Whoosh, whoosh!
context: Thank you, all of you.\Minmay, stand by to start the operation!\Okay!\Attention, all soldiers of the Macross and the Britai Adoclas Fleet.\We will now advance through the sector cleared by the Grand Cannon.\All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!\Gentlemen, I expect you to show me a good fight!\Whoosh, whoosh! Whoosh, whoosh! response:	My boyfriend is a pilot
context: Minmay, stand by to start the operation!\Okay!\Attention, all soldiers of the Macross and the Britai Adoclas Fleet.\We will now advance through the sector cleared by the Grand Cannon.\All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!\Gentlemen, I expect you to show me a good fight!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot response:	Shining, making a rapid descent
context: Okay!\Attention, all soldiers of the Macross and the Britai Adoclas Fleet.\We will now advance through the sector cleared by the Grand Cannon.\All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!\Gentlemen, I expect you to show me a good fight!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Shining, making a rapid descent response:	Then BOOM! he makes a sudden climb
context: Attention, all soldiers of the Macross and the Britai Adoclas Fleet.\We will now advance through the sector cleared by the Grand Cannon.\All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!\Gentlemen, I expect you to show me a good fight!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Shining, making a rapid descent\Then BOOM! he makes a sudden climb response:	Simultaneous translation is proceeding well.
context: We will now advance through the sector cleared by the Grand Cannon.\All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!\Gentlemen, I expect you to show me a good fight!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\Simultaneous translation is proceeding well. response:	Leaving a long trail of vapor
context: All ships other than our fighters and those relaying Lynn Minmay's songs are hostiles!\Gentlemen, I expect you to show me a good fight!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\Simultaneous translation is proceeding well.\Leaving a long trail of vapor response:	Good.
context: Gentlemen, I expect you to show me a good fight!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\Simultaneous translation is proceeding well.\Leaving a long trail of vapor\Good. response:	All ships, launch!
context: Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\Simultaneous translation is proceeding well.\Leaving a long trail of vapor\Good.\All ships, launch! response:	He traces two big hearts
context: My boyfriend is a pilot\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\Simultaneous translation is proceeding well.\Leaving a long trail of vapor\Good.\All ships, launch!\He traces two big hearts response:	A love sign in the big, blue sky
context: Shining, making a rapid descent\Then BOOM! he makes a sudden climb\Simultaneous translation is proceeding well.\Leaving a long trail of vapor\Good.\All ships, launch!\He traces two big hearts\A love sign in the big, blue sky response:	I love you, you love me?
context: Then BOOM! he makes a sudden climb\Simultaneous translation is proceeding well.\Leaving a long trail of vapor\Good.\All ships, launch!\He traces two big hearts\A love sign in the big, blue sky\I love you, you love me? response:	What are these visuals?!
context: Simultaneous translation is proceeding well.\Leaving a long trail of vapor\Good.\All ships, launch!\He traces two big hearts\A love sign in the big, blue sky\I love you, you love me?\What are these visuals?! response:	But he's head over heels
context: Leaving a long trail of vapor\Good.\All ships, launch!\He traces two big hearts\A love sign in the big, blue sky\I love you, you love me?\What are these visuals?!\But he's head over heels response:	I don't know.
context: Good.\All ships, launch!\He traces two big hearts\A love sign in the big, blue sky\I love you, you love me?\What are these visuals?!\But he's head over heels\I don't know. response:	It's being broadcast over our entire communications spectrum!
context: All ships, launch!\He traces two big hearts\A love sign in the big, blue sky\I love you, you love me?\What are these visuals?!\But he's head over heels\I don't know.\It's being broadcast over our entire communications spectrum! response:	For his plane instead of me
context: He traces two big hearts\A love sign in the big, blue sky\I love you, you love me?\What are these visuals?!\But he's head over heels\I don't know.\It's being broadcast over our entire communications spectrum!\For his plane instead of me response:	We are now within firing range. The enemy is not attacking.
context: A love sign in the big, blue sky\I love you, you love me?\What are these visuals?!\But he's head over heels\I don't know.\It's being broadcast over our entire communications spectrum!\For his plane instead of me\We are now within firing range. The enemy is not attacking. response:	It's working!
context: I love you, you love me?\What are these visuals?!\But he's head over heels\I don't know.\It's being broadcast over our entire communications spectrum!\For his plane instead of me\We are now within firing range. The enemy is not attacking.\It's working! response:	Whoosh, whoosh! Whoosh, whoosh!
context: What are these visuals?!\But he's head over heels\I don't know.\It's being broadcast over our entire communications spectrum!\For his plane instead of me\We are now within firing range. The enemy is not attacking.\It's working!\Whoosh, whoosh! Whoosh, whoosh! response:	All ships, open fire!
context: But he's head over heels\I don't know.\It's being broadcast over our entire communications spectrum!\For his plane instead of me\We are now within firing range. The enemy is not attacking.\It's working!\Whoosh, whoosh! Whoosh, whoosh!\All ships, open fire! response:	My boyfriend is a pilot
context: I don't know.\It's being broadcast over our entire communications spectrum!\For his plane instead of me\We are now within firing range. The enemy is not attacking.\It's working!\Whoosh, whoosh! Whoosh, whoosh!\All ships, open fire!\My boyfriend is a pilot response:	Minmay...
context: It's being broadcast over our entire communications spectrum!\For his plane instead of me\We are now within firing range. The enemy is not attacking.\It's working!\Whoosh, whoosh! Whoosh, whoosh!\All ships, open fire!\My boyfriend is a pilot\Minmay... response:	Farewell, Hikaru.
context: For his plane instead of me\We are now within firing range. The enemy is not attacking.\It's working!\Whoosh, whoosh! Whoosh, whoosh!\All ships, open fire!\My boyfriend is a pilot\Minmay...\Farewell, Hikaru. response:	What is this?!
context: We are now within firing range. The enemy is not attacking.\It's working!\Whoosh, whoosh! Whoosh, whoosh!\All ships, open fire!\My boyfriend is a pilot\Minmay...\Farewell, Hikaru.\What is this?! response:	It's a man...
context: It's working!\Whoosh, whoosh! Whoosh, whoosh!\All ships, open fire!\My boyfriend is a pilot\Minmay...\Farewell, Hikaru.\What is this?!\It's a man... response:	And a woman!
context: Whoosh, whoosh! Whoosh, whoosh!\All ships, open fire!\My boyfriend is a pilot\Minmay...\Farewell, Hikaru.\What is this?!\It's a man...\And a woman! response:	ATTACK!
context: All ships, open fire!\My boyfriend is a pilot\Minmay...\Farewell, Hikaru.\What is this?!\It's a man...\And a woman!\ATTACK! response:	Remember...
context: My boyfriend is a pilot\Minmay...\Farewell, Hikaru.\What is this?!\It's a man...\And a woman!\ATTACK!\Remember... response:	Dancing in the sky, the silver wings
context: Minmay...\Farewell, Hikaru.\What is this?!\It's a man...\And a woman!\ATTACK!\Remember...\Dancing in the sky, the silver wings response:	Shao Pai Long!
context: Farewell, Hikaru.\What is this?!\It's a man...\And a woman!\ATTACK!\Remember...\Dancing in the sky, the silver wings\Shao Pai Long! response:	Shao Pai Long!
context: What is this?!\It's a man...\And a woman!\ATTACK!\Remember...\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long! response:	Remember...
context: It's a man...\And a woman!\ATTACK!\Remember...\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember... response:	The eyes of fire splitting the darkness
context: And a woman!\ATTACK!\Remember...\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember...\The eyes of fire splitting the darkness response:	Shao Pai Long!
context: ATTACK!\Remember...\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember...\The eyes of fire splitting the darkness\Shao Pai Long! response:	Shao Pai Long!
context: Remember...\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember...\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long! response:	To save a diseased city, he has returned
context: Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember...\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned response:	Evil's slayer! Slayer! Slayer!
context: Shao Pai Long!\Shao Pai Long!\Remember...\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer! response:	Shao Pai Long
context: Shao Pai Long!\Remember...\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao Pai Long response:	is a very messiah!
context: Remember...\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao Pai Long\is a very messiah! response:	A battleship, huh? Okay, I'll use reaction missiles.
context: The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao Pai Long\is a very messiah!\A battleship, huh? Okay, I'll use reaction missiles. response:	The light of hope, a messiah!
context: Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao Pai Long\is a very messiah!\A battleship, huh? Okay, I'll use reaction missiles.\The light of hope, a messiah! response:	Shao Pai Long!
context: Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao Pai Long\is a very messiah!\A battleship, huh? Okay, I'll use reaction missiles.\The light of hope, a messiah!\Shao Pai Long! response:	I got him!
context: To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao Pai Long\is a very messiah!\A battleship, huh? Okay, I'll use reaction missiles.\The light of hope, a messiah!\Shao Pai Long!\I got him! response:	Area A-4, please respond! Area A-4!
context: Evil's slayer! Slayer! Slayer!\Shao Pai Long\is a very messiah!\A battleship, huh? Okay, I'll use reaction missiles.\The light of hope, a messiah!\Shao Pai Long!\I got him!\Area A-4, please respond! Area A-4! response:	Area A-4!
context: Shao Pai Long\is a very messiah!\A battleship, huh? Okay, I'll use reaction missiles.\The light of hope, a messiah!\Shao Pai Long!\I got him!\Area A-4, please respond! Area A-4!\Area A-4! response:	Misa! You're still there?
context: is a very messiah!\A battleship, huh? Okay, I'll use reaction missiles.\The light of hope, a messiah!\Shao Pai Long!\I got him!\Area A-4, please respond! Area A-4!\Area A-4!\Misa! You're still there? response:	What about you, Admiral?
context: A battleship, huh? Okay, I'll use reaction missiles.\The light of hope, a messiah!\Shao Pai Long!\I got him!\Area A-4, please respond! Area A-4!\Area A-4!\Misa! You're still there?\What about you, Admiral? response:	It's a lost cause here. Get out of here and save yourself!
context: The light of hope, a messiah!\Shao Pai Long!\I got him!\Area A-4, please respond! Area A-4!\Area A-4!\Misa! You're still there?\What about you, Admiral?\It's a lost cause here. Get out of here and save yourself! response:	I can't!
context: Shao Pai Long!\I got him!\Area A-4, please respond! Area A-4!\Area A-4!\Misa! You're still there?\What about you, Admiral?\It's a lost cause here. Get out of here and save yourself!\I can't! response:	Maybe you were right after all.
context: I got him!\Area A-4, please respond! Area A-4!\Area A-4!\Misa! You're still there?\What about you, Admiral?\It's a lost cause here. Get out of here and save yourself!\I can't!\Maybe you were right after all. response:	Father! Father!
context: Area A-4, please respond! Area A-4!\Area A-4!\Misa! You're still there?\What about you, Admiral?\It's a lost cause here. Get out of here and save yourself!\I can't!\Maybe you were right after all.\Father! Father! response:	Along with a listless tango rhythm
context: Area A-4!\Misa! You're still there?\What about you, Admiral?\It's a lost cause here. Get out of here and save yourself!\I can't!\Maybe you were right after all.\Father! Father!\Along with a listless tango rhythm response:	I'm alone and lonely, but if I dance
context: Misa! You're still there?\What about you, Admiral?\It's a lost cause here. Get out of here and save yourself!\I can't!\Maybe you were right after all.\Father! Father!\Along with a listless tango rhythm\I'm alone and lonely, but if I dance response:	A breeze will blow through my heart
context: What about you, Admiral?\It's a lost cause here. Get out of here and save yourself!\I can't!\Maybe you were right after all.\Father! Father!\Along with a listless tango rhythm\I'm alone and lonely, but if I dance\A breeze will blow through my heart response:	The atmosphere?
context: It's a lost cause here. Get out of here and save yourself!\I can't!\Maybe you were right after all.\Father! Father!\Along with a listless tango rhythm\I'm alone and lonely, but if I dance\A breeze will blow through my heart\The atmosphere? response:	I guess I can't make it back.
context: I can't!\Maybe you were right after all.\Father! Father!\Along with a listless tango rhythm\I'm alone and lonely, but if I dance\A breeze will blow through my heart\The atmosphere?\I guess I can't make it back. response:	If you don't show up
context: Maybe you were right after all.\Father! Father!\Along with a listless tango rhythm\I'm alone and lonely, but if I dance\A breeze will blow through my heart\The atmosphere?\I guess I can't make it back.\If you don't show up response:	I wonder who I'll be dancing with tonight?
context: Father! Father!\Along with a listless tango rhythm\I'm alone and lonely, but if I dance\A breeze will blow through my heart\The atmosphere?\I guess I can't make it back.\If you don't show up\I wonder who I'll be dancing with tonight? response:	Silver Moon
context: Along with a listless tango rhythm\I'm alone and lonely, but if I dance\A breeze will blow through my heart\The atmosphere?\I guess I can't make it back.\If you don't show up\I wonder who I'll be dancing with tonight?\Silver Moon response:	Red Moon
context: I'm alone and lonely, but if I dance\A breeze will blow through my heart\The atmosphere?\I guess I can't make it back.\If you don't show up\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon response:	You're so cold, Shanghai dandy
context: A breeze will blow through my heart\The atmosphere?\I guess I can't make it back.\If you don't show up\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy response:	The smoke from the Gitanes gets in my eyes
context: The atmosphere?\I guess I can't make it back.\If you don't show up\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes response:	So you'll sing? You'll sing for us all?
context: I guess I can't make it back.\If you don't show up\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes\So you'll sing? You'll sing for us all? response:	Just for today, I'll do it only for you.
context: If you don't show up\I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes\So you'll sing? You'll sing for us all?\Just for today, I'll do it only for you. response:	Farewell, Minmay.
context: I wonder who I'll be dancing with tonight?\Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes\So you'll sing? You'll sing for us all?\Just for today, I'll do it only for you.\Farewell, Minmay. response:	The surface has been destroyed...
context: Silver Moon\Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes\So you'll sing? You'll sing for us all?\Just for today, I'll do it only for you.\Farewell, Minmay.\The surface has been destroyed... response:	Please respond!
context: Red Moon\You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes\So you'll sing? You'll sing for us all?\Just for today, I'll do it only for you.\Farewell, Minmay.\The surface has been destroyed...\Please respond! response:	This is High Command.
context: You're so cold, Shanghai dandy\The smoke from the Gitanes gets in my eyes\So you'll sing? You'll sing for us all?\Just for today, I'll do it only for you.\Farewell, Minmay.\The surface has been destroyed...\Please respond!\This is High Command. response:	If anyone is still alive, please respond!
context: The smoke from the Gitanes gets in my eyes\So you'll sing? You'll sing for us all?\Just for today, I'll do it only for you.\Farewell, Minmay.\The surface has been destroyed...\Please respond!\This is High Command.\If anyone is still alive, please respond! response:	Captain! Captain Hayase!
context: So you'll sing? You'll sing for us all?\Just for today, I'll do it only for you.\Farewell, Minmay.\The surface has been destroyed...\Please respond!\This is High Command.\If anyone is still alive, please respond!\Captain! Captain Hayase! response:	That voice! It can't be! Is that you, Ichijo?
context: Just for today, I'll do it only for you.\Farewell, Minmay.\The surface has been destroyed...\Please respond!\This is High Command.\If anyone is still alive, please respond!\Captain! Captain Hayase!\That voice! It can't be! Is that you, Ichijo? response:	You're all right?!
context: Farewell, Minmay.\The surface has been destroyed...\Please respond!\This is High Command.\If anyone is still alive, please respond!\Captain! Captain Hayase!\That voice! It can't be! Is that you, Ichijo?\You're all right?! response:	Yes, but it looks like I'm the only one who survived.
context: The surface has been destroyed...\Please respond!\This is High Command.\If anyone is still alive, please respond!\Captain! Captain Hayase!\That voice! It can't be! Is that you, Ichijo?\You're all right?!\Yes, but it looks like I'm the only one who survived. response:	Just you...?
context: Please respond!\This is High Command.\If anyone is still alive, please respond!\Captain! Captain Hayase!\That voice! It can't be! Is that you, Ichijo?\You're all right?!\Yes, but it looks like I'm the only one who survived.\Just you...? response:	Then I'm coming in to get you. Give me your current location.
context: This is High Command.\If anyone is still alive, please respond!\Captain! Captain Hayase!\That voice! It can't be! Is that you, Ichijo?\You're all right?!\Yes, but it looks like I'm the only one who survived.\Just you...?\Then I'm coming in to get you. Give me your current location. response:	No, it will just put you in danger!
context: If anyone is still alive, please respond!\Captain! Captain Hayase!\That voice! It can't be! Is that you, Ichijo?\You're all right?!\Yes, but it looks like I'm the only one who survived.\Just you...?\Then I'm coming in to get you. Give me your current location.\No, it will just put you in danger! response:	You know I've never obeyed orders like that.
context: Captain! Captain Hayase!\That voice! It can't be! Is that you, Ichijo?\You're all right?!\Yes, but it looks like I'm the only one who survived.\Just you...?\Then I'm coming in to get you. Give me your current location.\No, it will just put you in danger!\You know I've never obeyed orders like that. response:	Ichijo, you... You...
context: That voice! It can't be! Is that you, Ichijo?\You're all right?!\Yes, but it looks like I'm the only one who survived.\Just you...?\Then I'm coming in to get you. Give me your current location.\No, it will just put you in danger!\You know I've never obeyed orders like that.\Ichijo, you... You... response:	Time drifts away
context: You're all right?!\Yes, but it looks like I'm the only one who survived.\Just you...?\Then I'm coming in to get you. Give me your current location.\No, it will just put you in danger!\You know I've never obeyed orders like that.\Ichijo, you... You...\Time drifts away response:	Love drifts away
context: Yes, but it looks like I'm the only one who survived.\Just you...?\Then I'm coming in to get you. Give me your current location.\No, it will just put you in danger!\You know I've never obeyed orders like that.\Ichijo, you... You...\Time drifts away\Love drifts away response:	Standing before me, a sad look on your face
context: Just you...?\Then I'm coming in to get you. Give me your current location.\No, it will just put you in danger!\You know I've never obeyed orders like that.\Ichijo, you... You...\Time drifts away\Love drifts away\Standing before me, a sad look on your face response:	What should we do?
context: Then I'm coming in to get you. Give me your current location.\No, it will just put you in danger!\You know I've never obeyed orders like that.\Ichijo, you... You...\Time drifts away\Love drifts away\Standing before me, a sad look on your face\What should we do? response:	Boss!
context: No, it will just put you in danger!\You know I've never obeyed orders like that.\Ichijo, you... You...\Time drifts away\Love drifts away\Standing before me, a sad look on your face\What should we do?\Boss! response:	That's a nice song.
context: You know I've never obeyed orders like that.\Ichijo, you... You...\Time drifts away\Love drifts away\Standing before me, a sad look on your face\What should we do?\Boss!\That's a nice song. response:	We're heading out, too.
context: Ichijo, you... You...\Time drifts away\Love drifts away\Standing before me, a sad look on your face\What should we do?\Boss!\That's a nice song.\We're heading out, too. response:	I know you're going off to war
context: Time drifts away\Love drifts away\Standing before me, a sad look on your face\What should we do?\Boss!\That's a nice song.\We're heading out, too.\I know you're going off to war response:	But sir! We'd be fighting our allies!
