context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Really? And you are?\I am Kaworu, Kaworu Nagisa. Like you, I'm one of the chosen.\The Fifth Child.\You're the Fifth Child?! You...\Nagisa-kun...\Call me Kaworu, Ikari-kun. Nagisa-kun...\Call me Kaworu, Ikari-kun.\Oh no, you can call me Shinji. response:	The Fifth Child has just arrived.
context: I am Kaworu, Kaworu Nagisa. Like you, I'm one of the chosen.\The Fifth Child.\You're the Fifth Child?! You...\Nagisa-kun...\Call me Kaworu, Ikari-kun. Nagisa-kun...\Call me Kaworu, Ikari-kun.\Oh no, you can call me Shinji.\The Fifth Child has just arrived. response:	Nagisa, Kaworu of the Seashore. His records were erased,
context: The Fifth Child.\You're the Fifth Child?! You...\Nagisa-kun...\Call me Kaworu, Ikari-kun. Nagisa-kun...\Call me Kaworu, Ikari-kun.\Oh no, you can call me Shinji.\The Fifth Child has just arrived.\Nagisa, Kaworu of the Seashore. His records were erased, response:	just like Rei.
context: You're the Fifth Child?! You...\Nagisa-kun...\Call me Kaworu, Ikari-kun. Nagisa-kun...\Call me Kaworu, Ikari-kun.\Oh no, you can call me Shinji.\The Fifth Child has just arrived.\Nagisa, Kaworu of the Seashore. His records were erased,\just like Rei. response:	But one record remains.
context: Nagisa-kun...\Call me Kaworu, Ikari-kun. Nagisa-kun...\Call me Kaworu, Ikari-kun.\Oh no, you can call me Shinji.\The Fifth Child has just arrived.\Nagisa, Kaworu of the Seashore. His records were erased,\just like Rei.\But one record remains. response:	He was born on the day Second Impact occurred.
context: Call me Kaworu, Ikari-kun. Nagisa-kun...\Call me Kaworu, Ikari-kun.\Oh no, you can call me Shinji.\The Fifth Child has just arrived.\Nagisa, Kaworu of the Seashore. His records were erased,\just like Rei.\But one record remains.\He was born on the day Second Impact occurred. response:	The Committee sent him directly to us. There must be more to it.
context: Call me Kaworu, Ikari-kun.\Oh no, you can call me Shinji.\The Fifth Child has just arrived.\Nagisa, Kaworu of the Seashore. His records were erased,\just like Rei.\But one record remains.\He was born on the day Second Impact occurred.\The Committee sent him directly to us. There must be more to it. response:	The Marduk Report's file on the Fifth Child was classified,
context: Oh no, you can call me Shinji.\The Fifth Child has just arrived.\Nagisa, Kaworu of the Seashore. His records were erased,\just like Rei.\But one record remains.\He was born on the day Second Impact occurred.\The Committee sent him directly to us. There must be more to it.\The Marduk Report's file on the Fifth Child was classified, response:	so I hacked into the Intelligence Department's computer system.
context: The Fifth Child has just arrived.\Nagisa, Kaworu of the Seashore. His records were erased,\just like Rei.\But one record remains.\He was born on the day Second Impact occurred.\The Committee sent him directly to us. There must be more to it.\The Marduk Report's file on the Fifth Child was classified,\so I hacked into the Intelligence Department's computer system. response:	I can't believe you did that!
context: Nagisa, Kaworu of the Seashore. His records were erased,\just like Rei.\But one record remains.\He was born on the day Second Impact occurred.\The Committee sent him directly to us. There must be more to it.\The Marduk Report's file on the Fifth Child was classified,\so I hacked into the Intelligence Department's computer system.\I can't believe you did that! response:	It was worth doing.
context: just like Rei.\But one record remains.\He was born on the day Second Impact occurred.\The Committee sent him directly to us. There must be more to it.\The Marduk Report's file on the Fifth Child was classified,\so I hacked into the Intelligence Department's computer system.\I can't believe you did that!\It was worth doing. response:	I found out where Ritsuko is.
context: But one record remains.\He was born on the day Second Impact occurred.\The Committee sent him directly to us. There must be more to it.\The Marduk Report's file on the Fifth Child was classified,\so I hacked into the Intelligence Department's computer system.\I can't believe you did that!\It was worth doing.\I found out where Ritsuko is. response:	What do you want to do about the Fifth Child's synch tests?
context: He was born on the day Second Impact occurred.\The Committee sent him directly to us. There must be more to it.\The Marduk Report's file on the Fifth Child was classified,\so I hacked into the Intelligence Department's computer system.\I can't believe you did that!\It was worth doing.\I found out where Ritsuko is.\What do you want to do about the Fifth Child's synch tests? response:	I don't have any tricks up my sleeve this time.
context: The Committee sent him directly to us. There must be more to it.\The Marduk Report's file on the Fifth Child was classified,\so I hacked into the Intelligence Department's computer system.\I can't believe you did that!\It was worth doing.\I found out where Ritsuko is.\What do you want to do about the Fifth Child's synch tests?\I don't have any tricks up my sleeve this time. response:	Let's see what he can do.
context: The Marduk Report's file on the Fifth Child was classified,\so I hacked into the Intelligence Department's computer system.\I can't believe you did that!\It was worth doing.\I found out where Ritsuko is.\What do you want to do about the Fifth Child's synch tests?\I don't have any tricks up my sleeve this time.\Let's see what he can do. response:	Down another zero point three.
context: so I hacked into the Intelligence Department's computer system.\I can't believe you did that!\It was worth doing.\I found out where Ritsuko is.\What do you want to do about the Fifth Child's synch tests?\I don't have any tricks up my sleeve this time.\Let's see what he can do.\Down another zero point three. response:	Yes, Sir.
context: I can't believe you did that!\It was worth doing.\I found out where Ritsuko is.\What do you want to do about the Fifth Child's synch tests?\I don't have any tricks up my sleeve this time.\Let's see what he can do.\Down another zero point three.\Yes, Sir. response:	Are these data readouts correct?
context: It was worth doing.\I found out where Ritsuko is.\What do you want to do about the Fifth Child's synch tests?\I don't have any tricks up my sleeve this time.\Let's see what he can do.\Down another zero point three.\Yes, Sir.\Are these data readouts correct? response:	All testing systems are operating correctly, Sir.
context: I found out where Ritsuko is.\What do you want to do about the Fifth Child's synch tests?\I don't have any tricks up my sleeve this time.\Let's see what he can do.\Down another zero point three.\Yes, Sir.\Are these data readouts correct?\All testing systems are operating correctly, Sir. response:	The MAGI confirm that there are no data errors.
context: What do you want to do about the Fifth Child's synch tests?\I don't have any tricks up my sleeve this time.\Let's see what he can do.\Down another zero point three.\Yes, Sir.\Are these data readouts correct?\All testing systems are operating correctly, Sir.\The MAGI confirm that there are no data errors. response:	It's incredible that he can synch with Unit 02
context: I don't have any tricks up my sleeve this time.\Let's see what he can do.\Down another zero point three.\Yes, Sir.\Are these data readouts correct?\All testing systems are operating correctly, Sir.\The MAGI confirm that there are no data errors.\It's incredible that he can synch with Unit 02 response:	before we've even configured the core. He's amazing.
context: Let's see what he can do.\Down another zero point three.\Yes, Sir.\Are these data readouts correct?\All testing systems are operating correctly, Sir.\The MAGI confirm that there are no data errors.\It's incredible that he can synch with Unit 02\before we've even configured the core. He's amazing. response:	But this isn't possible!
context: Down another zero point three.\Yes, Sir.\Are these data readouts correct?\All testing systems are operating correctly, Sir.\The MAGI confirm that there are no data errors.\It's incredible that he can synch with Unit 02\before we've even configured the core. He's amazing.\But this isn't possible! response:	On this system it can't happen.
context: Yes, Sir.\Are these data readouts correct?\All testing systems are operating correctly, Sir.\The MAGI confirm that there are no data errors.\It's incredible that he can synch with Unit 02\before we've even configured the core. He's amazing.\But this isn't possible!\On this system it can't happen. response:	Nevertheless, it is happening.
context: Are these data readouts correct?\All testing systems are operating correctly, Sir.\The MAGI confirm that there are no data errors.\It's incredible that he can synch with Unit 02\before we've even configured the core. He's amazing.\But this isn't possible!\On this system it can't happen.\Nevertheless, it is happening. response:	We must accept that and begin investigating why it's happening.
context: All testing systems are operating correctly, Sir.\The MAGI confirm that there are no data errors.\It's incredible that he can synch with Unit 02\before we've even configured the core. He's amazing.\But this isn't possible!\On this system it can't happen.\Nevertheless, it is happening.\We must accept that and begin investigating why it's happening. response:	You're the First Child, aren't you?
context: The MAGI confirm that there are no data errors.\It's incredible that he can synch with Unit 02\before we've even configured the core. He's amazing.\But this isn't possible!\On this system it can't happen.\Nevertheless, it is happening.\We must accept that and begin investigating why it's happening.\You're the First Child, aren't you? response:	Rei Ayanami.
context: It's incredible that he can synch with Unit 02\before we've even configured the core. He's amazing.\But this isn't possible!\On this system it can't happen.\Nevertheless, it is happening.\We must accept that and begin investigating why it's happening.\You're the First Child, aren't you?\Rei Ayanami. response:	You're the same as I am.
context: before we've even configured the core. He's amazing.\But this isn't possible!\On this system it can't happen.\Nevertheless, it is happening.\We must accept that and begin investigating why it's happening.\You're the First Child, aren't you?\Rei Ayanami.\You're the same as I am. response:	Who are you?
context: But this isn't possible!\On this system it can't happen.\Nevertheless, it is happening.\We must accept that and begin investigating why it's happening.\You're the First Child, aren't you?\Rei Ayanami.\You're the same as I am.\Who are you? response:	The Fifth Child has made contact with Rei.
context: On this system it can't happen.\Nevertheless, it is happening.\We must accept that and begin investigating why it's happening.\You're the First Child, aren't you?\Rei Ayanami.\You're the same as I am.\Who are you?\The Fifth Child has made contact with Rei. response:	I see.
context: Nevertheless, it is happening.\We must accept that and begin investigating why it's happening.\You're the First Child, aren't you?\Rei Ayanami.\You're the same as I am.\Who are you?\The Fifth Child has made contact with Rei.\I see. response:	The MAGI are currently analyzing
context: We must accept that and begin investigating why it's happening.\You're the First Child, aren't you?\Rei Ayanami.\You're the same as I am.\Who are you?\The Fifth Child has made contact with Rei.\I see.\The MAGI are currently analyzing response:	the nature of the Fifth and what his powers may be.
context: You're the First Child, aren't you?\Rei Ayanami.\You're the same as I am.\Who are you?\The Fifth Child has made contact with Rei.\I see.\The MAGI are currently analyzing\the nature of the Fifth and what his powers may be. response:	We still don't know who or what he is.
context: Rei Ayanami.\You're the same as I am.\Who are you?\The Fifth Child has made contact with Rei.\I see.\The MAGI are currently analyzing\the nature of the Fifth and what his powers may be.\We still don't know who or what he is. response:	Who in the hell is this boy?
context: You're the same as I am.\Who are you?\The Fifth Child has made contact with Rei.\I see.\The MAGI are currently analyzing\the nature of the Fifth and what his powers may be.\We still don't know who or what he is.\Who in the hell is this boy? response:	Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!
context: Who are you?\The Fifth Child has made contact with Rei.\I see.\The MAGI are currently analyzing\the nature of the Fifth and what his powers may be.\We still don't know who or what he is.\Who in the hell is this boy?\Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden! response:	Shinji hasn't come back yet either.
context: The Fifth Child has made contact with Rei.\I see.\The MAGI are currently analyzing\the nature of the Fifth and what his powers may be.\We still don't know who or what he is.\Who in the hell is this boy?\Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!\Shinji hasn't come back yet either. response:	I'm not deserving of his trust.
context: I see.\The MAGI are currently analyzing\the nature of the Fifth and what his powers may be.\We still don't know who or what he is.\Who in the hell is this boy?\Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!\Shinji hasn't come back yet either.\I'm not deserving of his trust. response:	Central Dogma is now open. Please use Route 3 to transfer.
context: The MAGI are currently analyzing\the nature of the Fifth and what his powers may be.\We still don't know who or what he is.\Who in the hell is this boy?\Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!\Shinji hasn't come back yet either.\I'm not deserving of his trust.\Central Dogma is now open. Please use Route 3 to transfer. response:	Hi, you weren't waiting here for me, were you?
context: the nature of the Fifth and what his powers may be.\We still don't know who or what he is.\Who in the hell is this boy?\Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!\Shinji hasn't come back yet either.\I'm not deserving of his trust.\Central Dogma is now open. Please use Route 3 to transfer.\Hi, you weren't waiting here for me, were you? response:	No, well, not really waiting anyway.
context: We still don't know who or what he is.\Who in the hell is this boy?\Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!\Shinji hasn't come back yet either.\I'm not deserving of his trust.\Central Dogma is now open. Please use Route 3 to transfer.\Hi, you weren't waiting here for me, were you?\No, well, not really waiting anyway. response:	So, what are you doing?
context: Who in the hell is this boy?\Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!\Shinji hasn't come back yet either.\I'm not deserving of his trust.\Central Dogma is now open. Please use Route 3 to transfer.\Hi, you weren't waiting here for me, were you?\No, well, not really waiting anyway.\So, what are you doing? response:	Well, usually when the tests end, I just take a shower and go home.
context: Authorized Personnel ONLY If you enter without my permission, you shall die! Entry Forbidden!\Shinji hasn't come back yet either.\I'm not deserving of his trust.\Central Dogma is now open. Please use Route 3 to transfer.\Hi, you weren't waiting here for me, were you?\No, well, not really waiting anyway.\So, what are you doing?\Well, usually when the tests end, I just take a shower and go home. response:	But I don't really want to go home these days.
context: Shinji hasn't come back yet either.\I'm not deserving of his trust.\Central Dogma is now open. Please use Route 3 to transfer.\Hi, you weren't waiting here for me, were you?\No, well, not really waiting anyway.\So, what are you doing?\Well, usually when the tests end, I just take a shower and go home.\But I don't really want to go home these days. response:	You have a home to return to and that will lead you to happiness.
context: I'm not deserving of his trust.\Central Dogma is now open. Please use Route 3 to transfer.\Hi, you weren't waiting here for me, were you?\No, well, not really waiting anyway.\So, what are you doing?\Well, usually when the tests end, I just take a shower and go home.\But I don't really want to go home these days.\You have a home to return to and that will lead you to happiness. response:	That's good.
context: Central Dogma is now open. Please use Route 3 to transfer.\Hi, you weren't waiting here for me, were you?\No, well, not really waiting anyway.\So, what are you doing?\Well, usually when the tests end, I just take a shower and go home.\But I don't really want to go home these days.\You have a home to return to and that will lead you to happiness.\That's good. response:	You think so?
context: Hi, you weren't waiting here for me, were you?\No, well, not really waiting anyway.\So, what are you doing?\Well, usually when the tests end, I just take a shower and go home.\But I don't really want to go home these days.\You have a home to return to and that will lead you to happiness.\That's good.\You think so? response:	I'd like to talk some more. May I come with you?
context: No, well, not really waiting anyway.\So, what are you doing?\Well, usually when the tests end, I just take a shower and go home.\But I don't really want to go home these days.\You have a home to return to and that will lead you to happiness.\That's good.\You think so?\I'd like to talk some more. May I come with you? response:	To the shower. Aren't you going now?
context: So, what are you doing?\Well, usually when the tests end, I just take a shower and go home.\But I don't really want to go home these days.\You have a home to return to and that will lead you to happiness.\That's good.\You think so?\I'd like to talk some more. May I come with you?\To the shower. Aren't you going now? response:	Do you mind?
context: Well, usually when the tests end, I just take a shower and go home.\But I don't really want to go home these days.\You have a home to return to and that will lead you to happiness.\That's good.\You think so?\I'd like to talk some more. May I come with you?\To the shower. Aren't you going now?\Do you mind? response:	Oh, no, I don't mind.
context: But I don't really want to go home these days.\You have a home to return to and that will lead you to happiness.\That's good.\You think so?\I'd like to talk some more. May I come with you?\To the shower. Aren't you going now?\Do you mind?\Oh, no, I don't mind. response:	You are extremely afraid of first contact.
context: You have a home to return to and that will lead you to happiness.\That's good.\You think so?\I'd like to talk some more. May I come with you?\To the shower. Aren't you going now?\Do you mind?\Oh, no, I don't mind.\You are extremely afraid of first contact. response:	Are you that scared of affection?
context: That's good.\You think so?\I'd like to talk some more. May I come with you?\To the shower. Aren't you going now?\Do you mind?\Oh, no, I don't mind.\You are extremely afraid of first contact.\Are you that scared of affection? response:	If you don't get close to others, you won't be betrayed,
context: You think so?\I'd like to talk some more. May I come with you?\To the shower. Aren't you going now?\Do you mind?\Oh, no, I don't mind.\You are extremely afraid of first contact.\Are you that scared of affection?\If you don't get close to others, you won't be betrayed, response:	and you won't hurt each other.
context: I'd like to talk some more. May I come with you?\To the shower. Aren't you going now?\Do you mind?\Oh, no, I don't mind.\You are extremely afraid of first contact.\Are you that scared of affection?\If you don't get close to others, you won't be betrayed,\and you won't hurt each other. response:	However, neither will you forget what loneliness is.
context: To the shower. Aren't you going now?\Do you mind?\Oh, no, I don't mind.\You are extremely afraid of first contact.\Are you that scared of affection?\If you don't get close to others, you won't be betrayed,\and you won't hurt each other.\However, neither will you forget what loneliness is. response:	Man can never make loneliness disappear because man is alone,
context: Do you mind?\Oh, no, I don't mind.\You are extremely afraid of first contact.\Are you that scared of affection?\If you don't get close to others, you won't be betrayed,\and you won't hurt each other.\However, neither will you forget what loneliness is.\Man can never make loneliness disappear because man is alone, response:	but man can forget.
context: Oh, no, I don't mind.\You are extremely afraid of first contact.\Are you that scared of affection?\If you don't get close to others, you won't be betrayed,\and you won't hurt each other.\However, neither will you forget what loneliness is.\Man can never make loneliness disappear because man is alone,\but man can forget. response:	So man can find the will to live.
context: You are extremely afraid of first contact.\Are you that scared of affection?\If you don't get close to others, you won't be betrayed,\and you won't hurt each other.\However, neither will you forget what loneliness is.\Man can never make loneliness disappear because man is alone,\but man can forget.\So man can find the will to live. response:	It's time.
context: Are you that scared of affection?\If you don't get close to others, you won't be betrayed,\and you won't hurt each other.\However, neither will you forget what loneliness is.\Man can never make loneliness disappear because man is alone,\but man can forget.\So man can find the will to live.\It's time. response:	Is this it?
context: If you don't get close to others, you won't be betrayed,\and you won't hurt each other.\However, neither will you forget what loneliness is.\Man can never make loneliness disappear because man is alone,\but man can forget.\So man can find the will to live.\It's time.\Is this it? response:	Yeah. I have to go to bed.
context: and you won't hurt each other.\However, neither will you forget what loneliness is.\Man can never make loneliness disappear because man is alone,\but man can forget.\So man can find the will to live.\It's time.\Is this it?\Yeah. I have to go to bed. response:	With me?
context: However, neither will you forget what loneliness is.\Man can never make loneliness disappear because man is alone,\but man can forget.\So man can find the will to live.\It's time.\Is this it?\Yeah. I have to go to bed.\With me? response:	No, you have your own room, I think. With me?
context: Man can never make loneliness disappear because man is alone,\but man can forget.\So man can find the will to live.\It's time.\Is this it?\Yeah. I have to go to bed.\With me?\No, you have your own room, I think. With me? response:	No, you have your own room, I think.
context: but man can forget.\So man can find the will to live.\It's time.\Is this it?\Yeah. I have to go to bed.\With me?\No, you have your own room, I think. With me?\No, you have your own room, I think. response:	Right...
context: So man can find the will to live.\It's time.\Is this it?\Yeah. I have to go to bed.\With me?\No, you have your own room, I think. With me?\No, you have your own room, I think.\Right... response:	Man always has pain in his heart.
context: It's time.\Is this it?\Yeah. I have to go to bed.\With me?\No, you have your own room, I think. With me?\No, you have your own room, I think.\Right...\Man always has pain in his heart. response:	Since his heart feels pain, he experiences life as pain.
context: Is this it?\Yeah. I have to go to bed.\With me?\No, you have your own room, I think. With me?\No, you have your own room, I think.\Right...\Man always has pain in his heart.\Since his heart feels pain, he experiences life as pain. response:	You are delicate like glass.
context: Yeah. I have to go to bed.\With me?\No, you have your own room, I think. With me?\No, you have your own room, I think.\Right...\Man always has pain in his heart.\Since his heart feels pain, he experiences life as pain.\You are delicate like glass. response:	Am I?
context: With me?\No, you have your own room, I think. With me?\No, you have your own room, I think.\Right...\Man always has pain in his heart.\Since his heart feels pain, he experiences life as pain.\You are delicate like glass.\Am I? response:	Yes, and that earns my sympathy.
context: No, you have your own room, I think. With me?\No, you have your own room, I think.\Right...\Man always has pain in his heart.\Since his heart feels pain, he experiences life as pain.\You are delicate like glass.\Am I?\Yes, and that earns my sympathy. response:	Sympathy?
context: No, you have your own room, I think.\Right...\Man always has pain in his heart.\Since his heart feels pain, he experiences life as pain.\You are delicate like glass.\Am I?\Yes, and that earns my sympathy.\Sympathy? response:	In other words, I love you.
context: Right...\Man always has pain in his heart.\Since his heart feels pain, he experiences life as pain.\You are delicate like glass.\Am I?\Yes, and that earns my sympathy.\Sympathy?\In other words, I love you. response:	The final Angel
context: Man always has pain in his heart.\Since his heart feels pain, he experiences life as pain.\You are delicate like glass.\Am I?\Yes, and that earns my sympathy.\Sympathy?\In other words, I love you.\The final Angel response:	NERV was formed as SEELE's executive branch.
context: Since his heart feels pain, he experiences life as pain.\You are delicate like glass.\Am I?\Yes, and that earns my sympathy.\Sympathy?\In other words, I love you.\The final Angel\NERV was formed as SEELE's executive branch. response:	It was created to carry out our scenario.
context: You are delicate like glass.\Am I?\Yes, and that earns my sympathy.\Sympathy?\In other words, I love you.\The final Angel\NERV was formed as SEELE's executive branch.\It was created to carry out our scenario. response:	However, it has been taken over by a selfish man.
context: Am I?\Yes, and that earns my sympathy.\Sympathy?\In other words, I love you.\The final Angel\NERV was formed as SEELE's executive branch.\It was created to carry out our scenario.\However, it has been taken over by a selfish man. response:	Yes, it has. We must return it to our control.
context: Yes, and that earns my sympathy.\Sympathy?\In other words, I love you.\The final Angel\NERV was formed as SEELE's executive branch.\It was created to carry out our scenario.\However, it has been taken over by a selfish man.\Yes, it has. We must return it to our control. response:	Before the Promised Day.
context: Sympathy?\In other words, I love you.\The final Angel\NERV was formed as SEELE's executive branch.\It was created to carry out our scenario.\However, it has been taken over by a selfish man.\Yes, it has. We must return it to our control.\Before the Promised Day. response:	We must restore NERV and the Eva series to their original purpose.
context: In other words, I love you.\The final Angel\NERV was formed as SEELE's executive branch.\It was created to carry out our scenario.\However, it has been taken over by a selfish man.\Yes, it has. We must return it to our control.\Before the Promised Day.\We must restore NERV and the Eva series to their original purpose. response:	Ikari will answer to SEELE for his malfeasance.
context: The final Angel\NERV was formed as SEELE's executive branch.\It was created to carry out our scenario.\However, it has been taken over by a selfish man.\Yes, it has. We must return it to our control.\Before the Promised Day.\We must restore NERV and the Eva series to their original purpose.\Ikari will answer to SEELE for his malfeasance. response:	It will not be much longer.
context: NERV was formed as SEELE's executive branch.\It was created to carry out our scenario.\However, it has been taken over by a selfish man.\Yes, it has. We must return it to our control.\Before the Promised Day.\We must restore NERV and the Eva series to their original purpose.\Ikari will answer to SEELE for his malfeasance.\It will not be much longer. response:	The Lance of Longinus that was hindering our wish is gone forever.
context: It was created to carry out our scenario.\However, it has been taken over by a selfish man.\Yes, it has. We must return it to our control.\Before the Promised Day.\We must restore NERV and the Eva series to their original purpose.\Ikari will answer to SEELE for his malfeasance.\It will not be much longer.\The Lance of Longinus that was hindering our wish is gone forever. response:	The last Angel should appear soon,
context: However, it has been taken over by a selfish man.\Yes, it has. We must return it to our control.\Before the Promised Day.\We must restore NERV and the Eva series to their original purpose.\Ikari will answer to SEELE for his malfeasance.\It will not be much longer.\The Lance of Longinus that was hindering our wish is gone forever.\The last Angel should appear soon, response:	and our wish will be attained upon destroying that Angel.
context: Yes, it has. We must return it to our control.\Before the Promised Day.\We must restore NERV and the Eva series to their original purpose.\Ikari will answer to SEELE for his malfeasance.\It will not be much longer.\The Lance of Longinus that was hindering our wish is gone forever.\The last Angel should appear soon,\and our wish will be attained upon destroying that Angel. response:	Soon, very soon, Yui.
context: Before the Promised Day.\We must restore NERV and the Eva series to their original purpose.\Ikari will answer to SEELE for his malfeasance.\It will not be much longer.\The Lance of Longinus that was hindering our wish is gone forever.\The last Angel should appear soon,\and our wish will be attained upon destroying that Angel.\Soon, very soon, Yui. response:	Why am I here?
context: We must restore NERV and the Eva series to their original purpose.\Ikari will answer to SEELE for his malfeasance.\It will not be much longer.\The Lance of Longinus that was hindering our wish is gone forever.\The last Angel should appear soon,\and our wish will be attained upon destroying that Angel.\Soon, very soon, Yui.\Why am I here? response:	Why am I still alive?
context: Ikari will answer to SEELE for his malfeasance.\It will not be much longer.\The Lance of Longinus that was hindering our wish is gone forever.\The last Angel should appear soon,\and our wish will be attained upon destroying that Angel.\Soon, very soon, Yui.\Why am I here?\Why am I still alive? response:	For what purpose?
context: It will not be much longer.\The Lance of Longinus that was hindering our wish is gone forever.\The last Angel should appear soon,\and our wish will be attained upon destroying that Angel.\Soon, very soon, Yui.\Why am I here?\Why am I still alive?\For what purpose? response:	For whose purpose?
context: The Lance of Longinus that was hindering our wish is gone forever.\The last Angel should appear soon,\and our wish will be attained upon destroying that Angel.\Soon, very soon, Yui.\Why am I here?\Why am I still alive?\For what purpose?\For whose purpose? response:	The Fifth Child...
context: The last Angel should appear soon,\and our wish will be attained upon destroying that Angel.\Soon, very soon, Yui.\Why am I here?\Why am I still alive?\For what purpose?\For whose purpose?\The Fifth Child... response:	In what way are he and I alike?
context: and our wish will be attained upon destroying that Angel.\Soon, very soon, Yui.\Why am I here?\Why am I still alive?\For what purpose?\For whose purpose?\The Fifth Child...\In what way are he and I alike? response:	Why?
context: Soon, very soon, Yui.\Why am I here?\Why am I still alive?\For what purpose?\For whose purpose?\The Fifth Child...\In what way are he and I alike?\Why? response:	I am glad this apartment is in the suburbs. Thank God you're safe.
context: Why am I here?\Why am I still alive?\For what purpose?\For whose purpose?\The Fifth Child...\In what way are he and I alike?\Why?\I am glad this apartment is in the suburbs. Thank God you're safe. response:	But there is no guarantee this won't happen again.
context: Why am I still alive?\For what purpose?\For whose purpose?\The Fifth Child...\In what way are he and I alike?\Why?\I am glad this apartment is in the suburbs. Thank God you're safe.\But there is no guarantee this won't happen again. response:	So, the Horaki family will take care of you starting tomorrow.
context: For what purpose?\For whose purpose?\The Fifth Child...\In what way are he and I alike?\Why?\I am glad this apartment is in the suburbs. Thank God you're safe.\But there is no guarantee this won't happen again.\So, the Horaki family will take care of you starting tomorrow. response:	I won't be able to see you for a while, Pen Pen.
context: For whose purpose?\The Fifth Child...\In what way are he and I alike?\Why?\I am glad this apartment is in the suburbs. Thank God you're safe.\But there is no guarantee this won't happen again.\So, the Horaki family will take care of you starting tomorrow.\I won't be able to see you for a while, Pen Pen. response:	I think I should sleep on the floor.
context: The Fifth Child...\In what way are he and I alike?\Why?\I am glad this apartment is in the suburbs. Thank God you're safe.\But there is no guarantee this won't happen again.\So, the Horaki family will take care of you starting tomorrow.\I won't be able to see you for a while, Pen Pen.\I think I should sleep on the floor. response:	No, I am staying at your place. I should sleep down here.
context: In what way are he and I alike?\Why?\I am glad this apartment is in the suburbs. Thank God you're safe.\But there is no guarantee this won't happen again.\So, the Horaki family will take care of you starting tomorrow.\I won't be able to see you for a while, Pen Pen.\I think I should sleep on the floor.\No, I am staying at your place. I should sleep down here. response:	What do you want to talk about?
context: Why?\I am glad this apartment is in the suburbs. Thank God you're safe.\But there is no guarantee this won't happen again.\So, the Horaki family will take care of you starting tomorrow.\I won't be able to see you for a while, Pen Pen.\I think I should sleep on the floor.\No, I am staying at your place. I should sleep down here.\What do you want to talk about? response:	You want me to listen to you, don't you?
context: I am glad this apartment is in the suburbs. Thank God you're safe.\But there is no guarantee this won't happen again.\So, the Horaki family will take care of you starting tomorrow.\I won't be able to see you for a while, Pen Pen.\I think I should sleep on the floor.\No, I am staying at your place. I should sleep down here.\What do you want to talk about?\You want me to listen to you, don't you? response:	Many things have happened since I came here.
context: But there is no guarantee this won't happen again.\So, the Horaki family will take care of you starting tomorrow.\I won't be able to see you for a while, Pen Pen.\I think I should sleep on the floor.\No, I am staying at your place. I should sleep down here.\What do you want to talk about?\You want me to listen to you, don't you?\Many things have happened since I came here. response:	I used to live with my teacher. They were calm and boring days.
context: So, the Horaki family will take care of you starting tomorrow.\I won't be able to see you for a while, Pen Pen.\I think I should sleep on the floor.\No, I am staying at your place. I should sleep down here.\What do you want to talk about?\You want me to listen to you, don't you?\Many things have happened since I came here.\I used to live with my teacher. They were calm and boring days. response:	I was just living.
context: I won't be able to see you for a while, Pen Pen.\I think I should sleep on the floor.\No, I am staying at your place. I should sleep down here.\What do you want to talk about?\You want me to listen to you, don't you?\Many things have happened since I came here.\I used to live with my teacher. They were calm and boring days.\I was just living. response:	But I was fine with that!
context: I think I should sleep on the floor.\No, I am staying at your place. I should sleep down here.\What do you want to talk about?\You want me to listen to you, don't you?\Many things have happened since I came here.\I used to live with my teacher. They were calm and boring days.\I was just living.\But I was fine with that! response:	There was really nothing I had to do.
context: No, I am staying at your place. I should sleep down here.\What do you want to talk about?\You want me to listen to you, don't you?\Many things have happened since I came here.\I used to live with my teacher. They were calm and boring days.\I was just living.\But I was fine with that!\There was really nothing I had to do. response:	Do you hate people?
context: What do you want to talk about?\You want me to listen to you, don't you?\Many things have happened since I came here.\I used to live with my teacher. They were calm and boring days.\I was just living.\But I was fine with that!\There was really nothing I had to do.\Do you hate people? response:	Not really, I don't care.
context: You want me to listen to you, don't you?\Many things have happened since I came here.\I used to live with my teacher. They were calm and boring days.\I was just living.\But I was fine with that!\There was really nothing I had to do.\Do you hate people?\Not really, I don't care. response:	But I hate my dad.
context: Many things have happened since I came here.\I used to live with my teacher. They were calm and boring days.\I was just living.\But I was fine with that!\There was really nothing I had to do.\Do you hate people?\Not really, I don't care.\But I hate my dad. response:	Why did I tell Kaworu that?
context: I used to live with my teacher. They were calm and boring days.\I was just living.\But I was fine with that!\There was really nothing I had to do.\Do you hate people?\Not really, I don't care.\But I hate my dad.\Why did I tell Kaworu that? response:	I was probably born to meet you.
