context: TS response:	SCRIPT
context: 3.24 T 36 byte\Compress!\So we send it to the LHC,\Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\Generate a black hole with the LHC response:	Use the black hole with the data
context: Compress!\So we send it to the LHC,\Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\Generate a black hole with the LHC\Use the black hole with the data response:	Compress!
context: So we send it to the LHC,\Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\Generate a black hole with the LHC\Use the black hole with the data\Compress! response:	3.24 T 36 byte
context: Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte response:	use the black hole to compress it,
context: Use the black hole with the data\Compress!\3.24 T 36 byte\Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\use the black hole to compress it, response:	and then send it back,
context: Compress!\3.24 T 36 byte\Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\use the black hole to compress it,\and then send it back, response:	Time Leap Machine
context: 3.24 T 36 byte\Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\use the black hole to compress it,\and then send it back,\Time Leap Machine response:	Time Leap! (Same as D-Mail)
context: Generate a black hole with the LHC\Use the black hole with the data\Compress!\3.24 T 36 byte\use the black hole to compress it,\and then send it back,\Time Leap Machine\Time Leap! (Same as D-Mail) response:	Receive
context: Use the black hole with the data\Compress!\3.24 T 36 byte\use the black hole to compress it,\and then send it back,\Time Leap Machine\Time Leap! (Same as D-Mail)\Receive response:	Receive
context: Compress!\3.24 T 36 byte\use the black hole to compress it,\and then send it back,\Time Leap Machine\Time Leap! (Same as D-Mail)\Receive\Receive response:	Me on 2010/8/11 AD
context: 3.24 T 36 byte\use the black hole to compress it,\and then send it back,\Time Leap Machine\Time Leap! (Same as D-Mail)\Receive\Receive\Me on 2010/8/11 AD response:	Me on 2010/8/11 AD
context: use the black hole to compress it,\and then send it back,\Time Leap Machine\Time Leap! (Same as D-Mail)\Receive\Receive\Me on 2010/8/11 AD\Me on 2010/8/11 AD response:	Overwrite Memory Data!
context: and then send it back,\Time Leap Machine\Time Leap! (Same as D-Mail)\Receive\Receive\Me on 2010/8/11 AD\Me on 2010/8/11 AD\Overwrite Memory Data! response:	Overwrite Memory Data!
context: Time Leap Machine\Time Leap! (Same as D-Mail)\Receive\Receive\Me on 2010/8/11 AD\Me on 2010/8/11 AD\Overwrite Memory Data!\Overwrite Memory Data! response:	using the same method as the D-mail to send it to the past.
context: Time Leap! (Same as D-Mail)\Receive\Receive\Me on 2010/8/11 AD\Me on 2010/8/11 AD\Overwrite Memory Data!\Overwrite Memory Data!\using the same method as the D-mail to send it to the past. response:	Time Leap! (Same as D-Mail)
context: Receive\Receive\Me on 2010/8/11 AD\Me on 2010/8/11 AD\Overwrite Memory Data!\Overwrite Memory Data!\using the same method as the D-mail to send it to the past.\Time Leap! (Same as D-Mail) response:	Me on 2010/8/11 AD
context: Receive\Me on 2010/8/11 AD\Me on 2010/8/11 AD\Overwrite Memory Data!\Overwrite Memory Data!\using the same method as the D-mail to send it to the past.\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD response:	Overwrite Memory Data!
context: Me on 2010/8/11 AD\Me on 2010/8/11 AD\Overwrite Memory Data!\Overwrite Memory Data!\using the same method as the D-mail to send it to the past.\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data! response:	Receive
context: Me on 2010/8/11 AD\Overwrite Memory Data!\Overwrite Memory Data!\using the same method as the D-mail to send it to the past.\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive response:	Time Leap! (Same as D-Mail)
context: Overwrite Memory Data!\Overwrite Memory Data!\using the same method as the D-mail to send it to the past.\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail) response:	Me on 2010/8/11 AD
context: Overwrite Memory Data!\using the same method as the D-mail to send it to the past.\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD response:	Overwrite Memory Data!
context: using the same method as the D-mail to send it to the past.\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data! response:	Receive
context: Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive response:	Time Leap! (Same as D-Mail)
context: Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail) response:	Me on 2010/8/11 AD
context: Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD response:	Overwrite Memory Data!
context: Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data! response:	Receive
context: Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive response:	Like putting a futon that won't fit in a closet inside a compression bag?
context: Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Like putting a futon that won't fit in a closet inside a compression bag? response:	Strictly speaking, it's different.
context: Overwrite Memory Data!\Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Like putting a futon that won't fit in a closet inside a compression bag?\Strictly speaking, it's different. response:	But that's close enough for you to get an idea.
context: Receive\Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Like putting a futon that won't fit in a closet inside a compression bag?\Strictly speaking, it's different.\But that's close enough for you to get an idea. response:	Just as with the D-mail, we can send data to the past.
context: Time Leap! (Same as D-Mail)\Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Like putting a futon that won't fit in a closet inside a compression bag?\Strictly speaking, it's different.\But that's close enough for you to get an idea.\Just as with the D-mail, we can send data to the past. response:	Then we use the cell phone's spread spectrum waves to copy
context: Me on 2010/8/11 AD\Overwrite Memory Data!\Receive\Like putting a futon that won't fit in a closet inside a compression bag?\Strictly speaking, it's different.\But that's close enough for you to get an idea.\Just as with the D-mail, we can send data to the past.\Then we use the cell phone's spread spectrum waves to copy response:	the future memories to the brain in the past.
context: Overwrite Memory Data!\Receive\Like putting a futon that won't fit in a closet inside a compression bag?\Strictly speaking, it's different.\But that's close enough for you to get an idea.\Just as with the D-mail, we can send data to the past.\Then we use the cell phone's spread spectrum waves to copy\the future memories to the brain in the past. response:	This creates a you with memories from the future.
context: Receive\Like putting a futon that won't fit in a closet inside a compression bag?\Strictly speaking, it's different.\But that's close enough for you to get an idea.\Just as with the D-mail, we can send data to the past.\Then we use the cell phone's spread spectrum waves to copy\the future memories to the brain in the past.\This creates a you with memories from the future. response:	The furthest back you can send data is forty-eight hours at a time.
context: Like putting a futon that won't fit in a closet inside a compression bag?\Strictly speaking, it's different.\But that's close enough for you to get an idea.\Just as with the D-mail, we can send data to the past.\Then we use the cell phone's spread spectrum waves to copy\the future memories to the brain in the past.\This creates a you with memories from the future.\The furthest back you can send data is forty-eight hours at a time. response:	Any further, and the two brain states'
context: Strictly speaking, it's different.\But that's close enough for you to get an idea.\Just as with the D-mail, we can send data to the past.\Then we use the cell phone's spread spectrum waves to copy\the future memories to the brain in the past.\This creates a you with memories from the future.\The furthest back you can send data is forty-eight hours at a time.\Any further, and the two brain states' response:	difference is too large,
context: But that's close enough for you to get an idea.\Just as with the D-mail, we can send data to the past.\Then we use the cell phone's spread spectrum waves to copy\the future memories to the brain in the past.\This creates a you with memories from the future.\The furthest back you can send data is forty-eight hours at a time.\Any further, and the two brain states'\difference is too large, response:	and it might fail.
context: Just as with the D-mail, we can send data to the past.\Then we use the cell phone's spread spectrum waves to copy\the future memories to the brain in the past.\This creates a you with memories from the future.\The furthest back you can send data is forty-eight hours at a time.\Any further, and the two brain states'\difference is too large,\and it might fail. response:	And there's one other problem.
context: Then we use the cell phone's spread spectrum waves to copy\the future memories to the brain in the past.\This creates a you with memories from the future.\The furthest back you can send data is forty-eight hours at a time.\Any further, and the two brain states'\difference is too large,\and it might fail.\And there's one other problem. response:	What?
context: the future memories to the brain in the past.\This creates a you with memories from the future.\The furthest back you can send data is forty-eight hours at a time.\Any further, and the two brain states'\difference is too large,\and it might fail.\And there's one other problem.\What? response:	Unlike the Phone Microwave or the D-mail,
context: This creates a you with memories from the future.\The furthest back you can send data is forty-eight hours at a time.\Any further, and the two brain states'\difference is too large,\and it might fail.\And there's one other problem.\What?\Unlike the Phone Microwave or the D-mail, response:	we need an experiment subject,
context: The furthest back you can send data is forty-eight hours at a time.\Any further, and the two brain states'\difference is too large,\and it might fail.\And there's one other problem.\What?\Unlike the Phone Microwave or the D-mail,\we need an experiment subject, response:	or we can't do it.
context: Any further, and the two brain states'\difference is too large,\and it might fail.\And there's one other problem.\What?\Unlike the Phone Microwave or the D-mail,\we need an experiment subject,\or we can't do it. response:	Since we're sending memories,
context: difference is too large,\and it might fail.\And there's one other problem.\What?\Unlike the Phone Microwave or the D-mail,\we need an experiment subject,\or we can't do it.\Since we're sending memories, response:	the only way to know if it succeeded
context: and it might fail.\And there's one other problem.\What?\Unlike the Phone Microwave or the D-mail,\we need an experiment subject,\or we can't do it.\Since we're sending memories,\the only way to know if it succeeded response:	is to use a human.
context: And there's one other problem.\What?\Unlike the Phone Microwave or the D-mail,\we need an experiment subject,\or we can't do it.\Since we're sending memories,\the only way to know if it succeeded\is to use a human. response:	In other words, one of us has to do it?
context: What?\Unlike the Phone Microwave or the D-mail,\we need an experiment subject,\or we can't do it.\Since we're sending memories,\the only way to know if it succeeded\is to use a human.\In other words, one of us has to do it? response:	I'll pass.
context: Unlike the Phone Microwave or the D-mail,\we need an experiment subject,\or we can't do it.\Since we're sending memories,\the only way to know if it succeeded\is to use a human.\In other words, one of us has to do it?\I'll pass. response:	Okabe, tell me what you think.
context: we need an experiment subject,\or we can't do it.\Since we're sending memories,\the only way to know if it succeeded\is to use a human.\In other words, one of us has to do it?\I'll pass.\Okabe, tell me what you think. response:	Not Hououin... Okabe.
context: or we can't do it.\Since we're sending memories,\the only way to know if it succeeded\is to use a human.\In other words, one of us has to do it?\I'll pass.\Okabe, tell me what you think.\Not Hououin... Okabe. response:	Daru?
context: Since we're sending memories,\the only way to know if it succeeded\is to use a human.\In other words, one of us has to do it?\I'll pass.\Okabe, tell me what you think.\Not Hououin... Okabe.\Daru? response:	'Sup?
context: the only way to know if it succeeded\is to use a human.\In other words, one of us has to do it?\I'll pass.\Okabe, tell me what you think.\Not Hououin... Okabe.\Daru?\'Sup? response:	We still don't know why the line connected to SERN, right?
context: is to use a human.\In other words, one of us has to do it?\I'll pass.\Okabe, tell me what you think.\Not Hououin... Okabe.\Daru?\'Sup?\We still don't know why the line connected to SERN, right? response:	Yeah...
context: In other words, one of us has to do it?\I'll pass.\Okabe, tell me what you think.\Not Hououin... Okabe.\Daru?\'Sup?\We still don't know why the line connected to SERN, right?\Yeah... response:	But there's nothing to indicate the hacking has been discovered.
context: I'll pass.\Okabe, tell me what you think.\Not Hououin... Okabe.\Daru?\'Sup?\We still don't know why the line connected to SERN, right?\Yeah...\But there's nothing to indicate the hacking has been discovered. response:	I agree.
context: Okabe, tell me what you think.\Not Hououin... Okabe.\Daru?\'Sup?\We still don't know why the line connected to SERN, right?\Yeah...\But there's nothing to indicate the hacking has been discovered.\I agree. response:	If they'd really noticed, they would have done something.
context: Not Hououin... Okabe.\Daru?\'Sup?\We still don't know why the line connected to SERN, right?\Yeah...\But there's nothing to indicate the hacking has been discovered.\I agree.\If they'd really noticed, they would have done something. response:	Can we really overcome time?
context: Daru?\'Sup?\We still don't know why the line connected to SERN, right?\Yeah...\But there's nothing to indicate the hacking has been discovered.\I agree.\If they'd really noticed, they would have done something.\Can we really overcome time? response:	Part of me wants to find out.
context: 'Sup?\We still don't know why the line connected to SERN, right?\Yeah...\But there's nothing to indicate the hacking has been discovered.\I agree.\If they'd really noticed, they would have done something.\Can we really overcome time?\Part of me wants to find out. response:	Th-Then...
context: We still don't know why the line connected to SERN, right?\Yeah...\But there's nothing to indicate the hacking has been discovered.\I agree.\If they'd really noticed, they would have done something.\Can we really overcome time?\Part of me wants to find out.\Th-Then... response:	Can't Mayushii buy some bananas,
context: Yeah...\But there's nothing to indicate the hacking has been discovered.\I agree.\If they'd really noticed, they would have done something.\Can we really overcome time?\Part of me wants to find out.\Th-Then...\Can't Mayushii buy some bananas, response:	so we can time leap the bananas that Mayushii bought
context: But there's nothing to indicate the hacking has been discovered.\I agree.\If they'd really noticed, they would have done something.\Can we really overcome time?\Part of me wants to find out.\Th-Then...\Can't Mayushii buy some bananas,\so we can time leap the bananas that Mayushii bought response:	Mayuri, I explained, right?
context: I agree.\If they'd really noticed, they would have done something.\Can we really overcome time?\Part of me wants to find out.\Th-Then...\Can't Mayushii buy some bananas,\so we can time leap the bananas that Mayushii bought\Mayuri, I explained, right? response:	Bananas have no memories.
context: If they'd really noticed, they would have done something.\Can we really overcome time?\Part of me wants to find out.\Th-Then...\Can't Mayushii buy some bananas,\so we can time leap the bananas that Mayushii bought\Mayuri, I explained, right?\Bananas have no memories. response:	But we won't do the experiment.
context: Can we really overcome time?\Part of me wants to find out.\Th-Then...\Can't Mayushii buy some bananas,\so we can time leap the bananas that Mayushii bought\Mayuri, I explained, right?\Bananas have no memories.\But we won't do the experiment. response:	We'll announce this to the world.
context: Part of me wants to find out.\Th-Then...\Can't Mayushii buy some bananas,\so we can time leap the bananas that Mayushii bought\Mayuri, I explained, right?\Bananas have no memories.\But we won't do the experiment.\We'll announce this to the world. response:	We'll give the time leap machine to an appropriate organization.
context: Th-Then...\Can't Mayushii buy some bananas,\so we can time leap the bananas that Mayushii bought\Mayuri, I explained, right?\Bananas have no memories.\But we won't do the experiment.\We'll announce this to the world.\We'll give the time leap machine to an appropriate organization. response:	I agree...
context: Can't Mayushii buy some bananas,\so we can time leap the bananas that Mayushii bought\Mayuri, I explained, right?\Bananas have no memories.\But we won't do the experiment.\We'll announce this to the world.\We'll give the time leap machine to an appropriate organization.\I agree... response:	If you're okay with that.
context: so we can time leap the bananas that Mayushii bought\Mayuri, I explained, right?\Bananas have no memories.\But we won't do the experiment.\We'll announce this to the world.\We'll give the time leap machine to an appropriate organization.\I agree...\If you're okay with that. response:	Mayushii really agrees!
context: Mayuri, I explained, right?\Bananas have no memories.\But we won't do the experiment.\We'll announce this to the world.\We'll give the time leap machine to an appropriate organization.\I agree...\If you're okay with that.\Mayushii really agrees! response:	Hashida ordered pizza, right?
context: Bananas have no memories.\But we won't do the experiment.\We'll announce this to the world.\We'll give the time leap machine to an appropriate organization.\I agree...\If you're okay with that.\Mayushii really agrees!\Hashida ordered pizza, right? response:	Yeah.
context: But we won't do the experiment.\We'll announce this to the world.\We'll give the time leap machine to an appropriate organization.\I agree...\If you're okay with that.\Mayushii really agrees!\Hashida ordered pizza, right?\Yeah. response:	Then I'll just make the salad.
context: We'll announce this to the world.\We'll give the time leap machine to an appropriate organization.\I agree...\If you're okay with that.\Mayushii really agrees!\Hashida ordered pizza, right?\Yeah.\Then I'll just make the salad. response:	And we'll need...
context: We'll give the time leap machine to an appropriate organization.\I agree...\If you're okay with that.\Mayushii really agrees!\Hashida ordered pizza, right?\Yeah.\Then I'll just make the salad.\And we'll need... response:	Wait.
context: I agree...\If you're okay with that.\Mayushii really agrees!\Hashida ordered pizza, right?\Yeah.\Then I'll just make the salad.\And we'll need...\Wait. response:	What?
context: If you're okay with that.\Mayushii really agrees!\Hashida ordered pizza, right?\Yeah.\Then I'll just make the salad.\And we'll need...\Wait.\What? response:	You said salad, right?
context: Mayushii really agrees!\Hashida ordered pizza, right?\Yeah.\Then I'll just make the salad.\And we'll need...\Wait.\What?\You said salad, right? response:	Yes, grapefruit salad.
context: Hashida ordered pizza, right?\Yeah.\Then I'll just make the salad.\And we'll need...\Wait.\What?\You said salad, right?\Yes, grapefruit salad. response:	Then why do we have natto and ground beef in the cart?
context: Yeah.\Then I'll just make the salad.\And we'll need...\Wait.\What?\You said salad, right?\Yes, grapefruit salad.\Then why do we have natto and ground beef in the cart? response:	You can make some good stuff by combining things.
context: Then I'll just make the salad.\And we'll need...\Wait.\What?\You said salad, right?\Yes, grapefruit salad.\Then why do we have natto and ground beef in the cart?\You can make some good stuff by combining things. response:	The grapefruit is sour, so you can
context: And we'll need...\Wait.\What?\You said salad, right?\Yes, grapefruit salad.\Then why do we have natto and ground beef in the cart?\You can make some good stuff by combining things.\The grapefruit is sour, so you can response:	combine anything with it.
context: Wait.\What?\You said salad, right?\Yes, grapefruit salad.\Then why do we have natto and ground beef in the cart?\You can make some good stuff by combining things.\The grapefruit is sour, so you can\combine anything with it. response:	No, you can't!
context: What?\You said salad, right?\Yes, grapefruit salad.\Then why do we have natto and ground beef in the cart?\You can make some good stuff by combining things.\The grapefruit is sour, so you can\combine anything with it.\No, you can't! response:	You can!
context: You said salad, right?\Yes, grapefruit salad.\Then why do we have natto and ground beef in the cart?\You can make some good stuff by combining things.\The grapefruit is sour, so you can\combine anything with it.\No, you can't!\You can! response:	You'll see, once you try.
context: Yes, grapefruit salad.\Then why do we have natto and ground beef in the cart?\You can make some good stuff by combining things.\The grapefruit is sour, so you can\combine anything with it.\No, you can't!\You can!\You'll see, once you try. response:	If you want salad,
context: Then why do we have natto and ground beef in the cart?\You can make some good stuff by combining things.\The grapefruit is sour, so you can\combine anything with it.\No, you can't!\You can!\You'll see, once you try.\If you want salad, response:	there's a complete salad right here!
context: You can make some good stuff by combining things.\The grapefruit is sour, so you can\combine anything with it.\No, you can't!\You can!\You'll see, once you try.\If you want salad,\there's a complete salad right here! response:	And it's 50 off!
context: The grapefruit is sour, so you can\combine anything with it.\No, you can't!\You can!\You'll see, once you try.\If you want salad,\there's a complete salad right here!\And it's 50 off! response:	It's no fun buying something that's already made.
context: combine anything with it.\No, you can't!\You can!\You'll see, once you try.\If you want salad,\there's a complete salad right here!\And it's 50 off!\It's no fun buying something that's already made. response:	This is why guys
context: No, you can't!\You can!\You'll see, once you try.\If you want salad,\there's a complete salad right here!\And it's 50 off!\It's no fun buying something that's already made.\This is why guys response:	only interested in experiments are no good...
context: You can!\You'll see, once you try.\If you want salad,\there's a complete salad right here!\And it's 50 off!\It's no fun buying something that's already made.\This is why guys\only interested in experiments are no good... response:	Ah, here's the coriander.
context: You'll see, once you try.\If you want salad,\there's a complete salad right here!\And it's 50 off!\It's no fun buying something that's already made.\This is why guys\only interested in experiments are no good...\Ah, here's the coriander. response:	It's me.
context: If you want salad,\there's a complete salad right here!\And it's 50 off!\It's no fun buying something that's already made.\This is why guys\only interested in experiments are no good...\Ah, here's the coriander.\It's me. response:	The Organization's agent has finally made her move.
context: there's a complete salad right here!\And it's 50 off!\It's no fun buying something that's already made.\This is why guys\only interested in experiments are no good...\Ah, here's the coriander.\It's me.\The Organization's agent has finally made her move. response:	Send help!
context: And it's 50 off!\It's no fun buying something that's already made.\This is why guys\only interested in experiments are no good...\Ah, here's the coriander.\It's me.\The Organization's agent has finally made her move.\Send help! response:	Now!
context: It's no fun buying something that's already made.\This is why guys\only interested in experiments are no good...\Ah, here's the coriander.\It's me.\The Organization's agent has finally made her move.\Send help!\Now! response:	You look like a cat just out of the hospital.
context: This is why guys\only interested in experiments are no good...\Ah, here's the coriander.\It's me.\The Organization's agent has finally made her move.\Send help!\Now!\You look like a cat just out of the hospital. response:	Your face says, I'm free at last!
context: only interested in experiments are no good...\Ah, here's the coriander.\It's me.\The Organization's agent has finally made her move.\Send help!\Now!\You look like a cat just out of the hospital.\Your face says, I'm free at last! response:	I'm surprised.
context: Ah, here's the coriander.\It's me.\The Organization's agent has finally made her move.\Send help!\Now!\You look like a cat just out of the hospital.\Your face says, I'm free at last!\I'm surprised. response:	I expected you to say we were starting
context: It's me.\The Organization's agent has finally made her move.\Send help!\Now!\You look like a cat just out of the hospital.\Your face says, I'm free at last!\I'm surprised.\I expected you to say we were starting response:	the time leap experiment immediately.
context: The Organization's agent has finally made her move.\Send help!\Now!\You look like a cat just out of the hospital.\Your face says, I'm free at last!\I'm surprised.\I expected you to say we were starting\the time leap experiment immediately. response:	Dissatisfied?
context: Send help!\Now!\You look like a cat just out of the hospital.\Your face says, I'm free at last!\I'm surprised.\I expected you to say we were starting\the time leap experiment immediately.\Dissatisfied? response:	I guess so.
context: Now!\You look like a cat just out of the hospital.\Your face says, I'm free at last!\I'm surprised.\I expected you to say we were starting\the time leap experiment immediately.\Dissatisfied?\I guess so. response:	On a fundamental level, humans are temporal creatures.
context: You look like a cat just out of the hospital.\Your face says, I'm free at last!\I'm surprised.\I expected you to say we were starting\the time leap experiment immediately.\Dissatisfied?\I guess so.\On a fundamental level, humans are temporal creatures. response:	Heidegger said that.
context: Your face says, I'm free at last!\I'm surprised.\I expected you to say we were starting\the time leap experiment immediately.\Dissatisfied?\I guess so.\On a fundamental level, humans are temporal creatures.\Heidegger said that. response:	Honestly, I was relieved when you said we wouldn't do the experiment.
context: I'm surprised.\I expected you to say we were starting\the time leap experiment immediately.\Dissatisfied?\I guess so.\On a fundamental level, humans are temporal creatures.\Heidegger said that.\Honestly, I was relieved when you said we wouldn't do the experiment. response:	I think everyone else agrees.
context: I expected you to say we were starting\the time leap experiment immediately.\Dissatisfied?\I guess so.\On a fundamental level, humans are temporal creatures.\Heidegger said that.\Honestly, I was relieved when you said we wouldn't do the experiment.\I think everyone else agrees. response:	Hey, if we're having a party,
context: the time leap experiment immediately.\Dissatisfied?\I guess so.\On a fundamental level, humans are temporal creatures.\Heidegger said that.\Honestly, I was relieved when you said we wouldn't do the experiment.\I think everyone else agrees.\Hey, if we're having a party, response:	can I call Ruka-chan and Feyris-chan?
context: Dissatisfied?\I guess so.\On a fundamental level, humans are temporal creatures.\Heidegger said that.\Honestly, I was relieved when you said we wouldn't do the experiment.\I think everyone else agrees.\Hey, if we're having a party,\can I call Ruka-chan and Feyris-chan? response:	It's a development conference.
context: I guess so.\On a fundamental level, humans are temporal creatures.\Heidegger said that.\Honestly, I was relieved when you said we wouldn't do the experiment.\I think everyone else agrees.\Hey, if we're having a party,\can I call Ruka-chan and Feyris-chan?\It's a development conference. response:	Mayuri might have been thinking
context: On a fundamental level, humans are temporal creatures.\Heidegger said that.\Honestly, I was relieved when you said we wouldn't do the experiment.\I think everyone else agrees.\Hey, if we're having a party,\can I call Ruka-chan and Feyris-chan?\It's a development conference.\Mayuri might have been thinking response:	we should stop, for a long time now.
context: Heidegger said that.\Honestly, I was relieved when you said we wouldn't do the experiment.\I think everyone else agrees.\Hey, if we're having a party,\can I call Ruka-chan and Feyris-chan?\It's a development conference.\Mayuri might have been thinking\we should stop, for a long time now. response:	That's true.
context: Honestly, I was relieved when you said we wouldn't do the experiment.\I think everyone else agrees.\Hey, if we're having a party,\can I call Ruka-chan and Feyris-chan?\It's a development conference.\Mayuri might have been thinking\we should stop, for a long time now.\That's true. response:	Actually, she may have seen more than the two of us,
context: I think everyone else agrees.\Hey, if we're having a party,\can I call Ruka-chan and Feyris-chan?\It's a development conference.\Mayuri might have been thinking\we should stop, for a long time now.\That's true.\Actually, she may have seen more than the two of us, response:	since we've been obsessed with the experiments.
context: Hey, if we're having a party,\can I call Ruka-chan and Feyris-chan?\It's a development conference.\Mayuri might have been thinking\we should stop, for a long time now.\That's true.\Actually, she may have seen more than the two of us,\since we've been obsessed with the experiments. response:	When do we announce it?
context: can I call Ruka-chan and Feyris-chan?\It's a development conference.\Mayuri might have been thinking\we should stop, for a long time now.\That's true.\Actually, she may have seen more than the two of us,\since we've been obsessed with the experiments.\When do we announce it? response:	The sooner the better, I think.
context: It's a development conference.\Mayuri might have been thinking\we should stop, for a long time now.\That's true.\Actually, she may have seen more than the two of us,\since we've been obsessed with the experiments.\When do we announce it?\The sooner the better, I think. response:	Tell me ahead of time.
context: Mayuri might have been thinking\we should stop, for a long time now.\That's true.\Actually, she may have seen more than the two of us,\since we've been obsessed with the experiments.\When do we announce it?\The sooner the better, I think.\Tell me ahead of time. response:	I want to contact my mom.
context: we should stop, for a long time now.\That's true.\Actually, she may have seen more than the two of us,\since we've been obsessed with the experiments.\When do we announce it?\The sooner the better, I think.\Tell me ahead of time.\I want to contact my mom. response:	And...
context: That's true.\Actually, she may have seen more than the two of us,\since we've been obsessed with the experiments.\When do we announce it?\The sooner the better, I think.\Tell me ahead of time.\I want to contact my mom.\And... response:	My dad will also find out
context: Actually, she may have seen more than the two of us,\since we've been obsessed with the experiments.\When do we announce it?\The sooner the better, I think.\Tell me ahead of time.\I want to contact my mom.\And...\My dad will also find out response:	that I made a time leap machine.
context: since we've been obsessed with the experiments.\When do we announce it?\The sooner the better, I think.\Tell me ahead of time.\I want to contact my mom.\And...\My dad will also find out\that I made a time leap machine. response:	Maybe we won't be able to go to Aomori.
context: When do we announce it?\The sooner the better, I think.\Tell me ahead of time.\I want to contact my mom.\And...\My dad will also find out\that I made a time leap machine.\Maybe we won't be able to go to Aomori. response:	This is going to be big.
context: The sooner the better, I think.\Tell me ahead of time.\I want to contact my mom.\And...\My dad will also find out\that I made a time leap machine.\Maybe we won't be able to go to Aomori.\This is going to be big. response:	Don't worry.
context: Tell me ahead of time.\I want to contact my mom.\And...\My dad will also find out\that I made a time leap machine.\Maybe we won't be able to go to Aomori.\This is going to be big.\Don't worry. response:	I'll solve my lab members' problems.
context: I want to contact my mom.\And...\My dad will also find out\that I made a time leap machine.\Maybe we won't be able to go to Aomori.\This is going to be big.\Don't worry.\I'll solve my lab members' problems. response:	Right, right.
context: And...\My dad will also find out\that I made a time leap machine.\Maybe we won't be able to go to Aomori.\This is going to be big.\Don't worry.\I'll solve my lab members' problems.\Right, right. response:	You just want to abuse me as your assistant, right?
context: My dad will also find out\that I made a time leap machine.\Maybe we won't be able to go to Aomori.\This is going to be big.\Don't worry.\I'll solve my lab members' problems.\Right, right.\You just want to abuse me as your assistant, right? response:	Because you're my dear companion.
context: that I made a time leap machine.\Maybe we won't be able to go to Aomori.\This is going to be big.\Don't worry.\I'll solve my lab members' problems.\Right, right.\You just want to abuse me as your assistant, right?\Because you're my dear companion. response:	Th-Thanks...
context: Maybe we won't be able to go to Aomori.\This is going to be big.\Don't worry.\I'll solve my lab members' problems.\Right, right.\You just want to abuse me as your assistant, right?\Because you're my dear companion.\Th-Thanks... response:	Ow...
context: This is going to be big.\Don't worry.\I'll solve my lab members' problems.\Right, right.\You just want to abuse me as your assistant, right?\Because you're my dear companion.\Th-Thanks...\Ow... response:	What are you doing?
context: Don't worry.\I'll solve my lab members' problems.\Right, right.\You just want to abuse me as your assistant, right?\Because you're my dear companion.\Th-Thanks...\Ow...\What are you doing? response:	I thought you might have a fever
context: I'll solve my lab members' problems.\Right, right.\You just want to abuse me as your assistant, right?\Because you're my dear companion.\Th-Thanks...\Ow...\What are you doing?\I thought you might have a fever response:	because you're saying un-assistant-like things!
