context: Kokoro response:	masshiro PAGE mekuru
context: Share them with Sanada, okay?\Okay!\Thank you!\Thanks, Sadako!\You're really good at this.\I'm so happy you like them.\I have just one left.\Kazehaya! response:	I have chocolates for you.
context: Okay!\Thank you!\Thanks, Sadako!\You're really good at this.\I'm so happy you like them.\I have just one left.\Kazehaya!\I have chocolates for you. response:	Wow!
context: Thank you!\Thanks, Sadako!\You're really good at this.\I'm so happy you like them.\I have just one left.\Kazehaya!\I have chocolates for you.\Wow! response:	Thanks.
context: Thanks, Sadako!\You're really good at this.\I'm so happy you like them.\I have just one left.\Kazehaya!\I have chocolates for you.\Wow!\Thanks. response:	Obligatory chocolates.
context: You're really good at this.\I'm so happy you like them.\I have just one left.\Kazehaya!\I have chocolates for you.\Wow!\Thanks.\Obligatory chocolates. response:	Nothing more, nothing less.
context: I'm so happy you like them.\I have just one left.\Kazehaya!\I have chocolates for you.\Wow!\Thanks.\Obligatory chocolates.\Nothing more, nothing less. response:	Look how happy that dork is though.
context: I have just one left.\Kazehaya!\I have chocolates for you.\Wow!\Thanks.\Obligatory chocolates.\Nothing more, nothing less.\Look how happy that dork is though. response:	I-I need to use the restroom!
context: Kazehaya!\I have chocolates for you.\Wow!\Thanks.\Obligatory chocolates.\Nothing more, nothing less.\Look how happy that dork is though.\I-I need to use the restroom! response:	What?
context: I have chocolates for you.\Wow!\Thanks.\Obligatory chocolates.\Nothing more, nothing less.\Look how happy that dork is though.\I-I need to use the restroom!\What? response:	Sawako?
context: Wow!\Thanks.\Obligatory chocolates.\Nothing more, nothing less.\Look how happy that dork is though.\I-I need to use the restroom!\What?\Sawako? response:	Oh my gosh, I'm so nervous.
context: Thanks.\Obligatory chocolates.\Nothing more, nothing less.\Look how happy that dork is though.\I-I need to use the restroom!\What?\Sawako?\Oh my gosh, I'm so nervous. response:	Kazehaya's been getting chocolates all morning!
context: Obligatory chocolates.\Nothing more, nothing less.\Look how happy that dork is though.\I-I need to use the restroom!\What?\Sawako?\Oh my gosh, I'm so nervous.\Kazehaya's been getting chocolates all morning! response:	If I give him mine too, he'd have way too much chocolate.
context: Nothing more, nothing less.\Look how happy that dork is though.\I-I need to use the restroom!\What?\Sawako?\Oh my gosh, I'm so nervous.\Kazehaya's been getting chocolates all morning!\If I give him mine too, he'd have way too much chocolate. response:	But even if he can't finish eating all of them today, he can refrigerate them!
context: Look how happy that dork is though.\I-I need to use the restroom!\What?\Sawako?\Oh my gosh, I'm so nervous.\Kazehaya's been getting chocolates all morning!\If I give him mine too, he'd have way too much chocolate.\But even if he can't finish eating all of them today, he can refrigerate them! response:	If I just give them to him casually and happily like she did,
context: I-I need to use the restroom!\What?\Sawako?\Oh my gosh, I'm so nervous.\Kazehaya's been getting chocolates all morning!\If I give him mine too, he'd have way too much chocolate.\But even if he can't finish eating all of them today, he can refrigerate them!\If I just give them to him casually and happily like she did, response:	I'm sure he would be happy to take them too!
context: What?\Sawako?\Oh my gosh, I'm so nervous.\Kazehaya's been getting chocolates all morning!\If I give him mine too, he'd have way too much chocolate.\But even if he can't finish eating all of them today, he can refrigerate them!\If I just give them to him casually and happily like she did,\I'm sure he would be happy to take them too! response:	Kazehaya, chocolates for you!
context: Sawako?\Oh my gosh, I'm so nervous.\Kazehaya's been getting chocolates all morning!\If I give him mine too, he'd have way too much chocolate.\But even if he can't finish eating all of them today, he can refrigerate them!\If I just give them to him casually and happily like she did,\I'm sure he would be happy to take them too!\Kazehaya, chocolates for you! response:	Thank you.
context: Oh my gosh, I'm so nervous.\Kazehaya's been getting chocolates all morning!\If I give him mine too, he'd have way too much chocolate.\But even if he can't finish eating all of them today, he can refrigerate them!\If I just give them to him casually and happily like she did,\I'm sure he would be happy to take them too!\Kazehaya, chocolates for you!\Thank you. response:	T-That's somehow even more awkward and unnatural.
context: Kazehaya's been getting chocolates all morning!\If I give him mine too, he'd have way too much chocolate.\But even if he can't finish eating all of them today, he can refrigerate them!\If I just give them to him casually and happily like she did,\I'm sure he would be happy to take them too!\Kazehaya, chocolates for you!\Thank you.\T-That's somehow even more awkward and unnatural. response:	I know!
context: If I give him mine too, he'd have way too much chocolate.\But even if he can't finish eating all of them today, he can refrigerate them!\If I just give them to him casually and happily like she did,\I'm sure he would be happy to take them too!\Kazehaya, chocolates for you!\Thank you.\T-That's somehow even more awkward and unnatural.\I know! response:	I can just give them to him normally, like I did with Ayane and Chizu.
context: But even if he can't finish eating all of them today, he can refrigerate them!\If I just give them to him casually and happily like she did,\I'm sure he would be happy to take them too!\Kazehaya, chocolates for you!\Thank you.\T-That's somehow even more awkward and unnatural.\I know!\I can just give them to him normally, like I did with Ayane and Chizu. response:	Wait, normally?
context: If I just give them to him casually and happily like she did,\I'm sure he would be happy to take them too!\Kazehaya, chocolates for you!\Thank you.\T-That's somehow even more awkward and unnatural.\I know!\I can just give them to him normally, like I did with Ayane and Chizu.\Wait, normally? response:	No!
context: I'm sure he would be happy to take them too!\Kazehaya, chocolates for you!\Thank you.\T-That's somehow even more awkward and unnatural.\I know!\I can just give them to him normally, like I did with Ayane and Chizu.\Wait, normally?\No! response:	I can't do this.
context: Kazehaya, chocolates for you!\Thank you.\T-That's somehow even more awkward and unnatural.\I know!\I can just give them to him normally, like I did with Ayane and Chizu.\Wait, normally?\No!\I can't do this. response:	I just keep over-thinking things when it comes to Kazehaya.
context: Thank you.\T-That's somehow even more awkward and unnatural.\I know!\I can just give them to him normally, like I did with Ayane and Chizu.\Wait, normally?\No!\I can't do this.\I just keep over-thinking things when it comes to Kazehaya. response:	You got chocolates too, Ryu?
context: T-That's somehow even more awkward and unnatural.\I know!\I can just give them to him normally, like I did with Ayane and Chizu.\Wait, normally?\No!\I can't do this.\I just keep over-thinking things when it comes to Kazehaya.\You got chocolates too, Ryu? response:	Want one?
context: I know!\I can just give them to him normally, like I did with Ayane and Chizu.\Wait, normally?\No!\I can't do this.\I just keep over-thinking things when it comes to Kazehaya.\You got chocolates too, Ryu?\Want one? response:	Yes, please!
context: I can just give them to him normally, like I did with Ayane and Chizu.\Wait, normally?\No!\I can't do this.\I just keep over-thinking things when it comes to Kazehaya.\You got chocolates too, Ryu?\Want one?\Yes, please! response:	This chocolate tastes different than the previous ones.
context: Wait, normally?\No!\I can't do this.\I just keep over-thinking things when it comes to Kazehaya.\You got chocolates too, Ryu?\Want one?\Yes, please!\This chocolate tastes different than the previous ones. response:	Are you sure it was okay for me to have one?
context: No!\I can't do this.\I just keep over-thinking things when it comes to Kazehaya.\You got chocolates too, Ryu?\Want one?\Yes, please!\This chocolate tastes different than the previous ones.\Are you sure it was okay for me to have one? response:	Were these more than just obligatory chocolates?
context: I can't do this.\I just keep over-thinking things when it comes to Kazehaya.\You got chocolates too, Ryu?\Want one?\Yes, please!\This chocolate tastes different than the previous ones.\Are you sure it was okay for me to have one?\Were these more than just obligatory chocolates? response:	No.
context: I just keep over-thinking things when it comes to Kazehaya.\You got chocolates too, Ryu?\Want one?\Yes, please!\This chocolate tastes different than the previous ones.\Are you sure it was okay for me to have one?\Were these more than just obligatory chocolates?\No. response:	Chizuru
context: You got chocolates too, Ryu?\Want one?\Yes, please!\This chocolate tastes different than the previous ones.\Are you sure it was okay for me to have one?\Were these more than just obligatory chocolates?\No.\Chizuru response:	Yoshida made these?
context: Want one?\Yes, please!\This chocolate tastes different than the previous ones.\Are you sure it was okay for me to have one?\Were these more than just obligatory chocolates?\No.\Chizuru\Yoshida made these? response:	To Ryu
context: Yes, please!\This chocolate tastes different than the previous ones.\Are you sure it was okay for me to have one?\Were these more than just obligatory chocolates?\No.\Chizuru\Yoshida made these?\To Ryu response:	No way.
context: This chocolate tastes different than the previous ones.\Are you sure it was okay for me to have one?\Were these more than just obligatory chocolates?\No.\Chizuru\Yoshida made these?\To Ryu\No way. response:	Kuronuma made them.
context: Are you sure it was okay for me to have one?\Were these more than just obligatory chocolates?\No.\Chizuru\Yoshida made these?\To Ryu\No way.\Kuronuma made them. response:	So they're obligatory chocolates through Chizuru.
context: Were these more than just obligatory chocolates?\No.\Chizuru\Yoshida made these?\To Ryu\No way.\Kuronuma made them.\So they're obligatory chocolates through Chizuru. response:	Huh?
context: No.\Chizuru\Yoshida made these?\To Ryu\No way.\Kuronuma made them.\So they're obligatory chocolates through Chizuru.\Huh? response:	S-She has the same chocolates!
context: Chizuru\Yoshida made these?\To Ryu\No way.\Kuronuma made them.\So they're obligatory chocolates through Chizuru.\Huh?\S-She has the same chocolates! response:	What is it? Do you want one?
context: Yoshida made these?\To Ryu\No way.\Kuronuma made them.\So they're obligatory chocolates through Chizuru.\Huh?\S-She has the same chocolates!\What is it? Do you want one? response:	I guess you can have one.
context: To Ryu\No way.\Kuronuma made them.\So they're obligatory chocolates through Chizuru.\Huh?\S-She has the same chocolates!\What is it? Do you want one?\I guess you can have one. response:	No, I'm fine!
context: No way.\Kuronuma made them.\So they're obligatory chocolates through Chizuru.\Huh?\S-She has the same chocolates!\What is it? Do you want one?\I guess you can have one.\No, I'm fine! response:	Shota!
context: Kuronuma made them.\So they're obligatory chocolates through Chizuru.\Huh?\S-She has the same chocolates!\What is it? Do you want one?\I guess you can have one.\No, I'm fine!\Shota! response:	She's asking for you.
context: So they're obligatory chocolates through Chizuru.\Huh?\S-She has the same chocolates!\What is it? Do you want one?\I guess you can have one.\No, I'm fine!\Shota!\She's asking for you. response:	I'm definitely over-thinking this.
context: Huh?\S-She has the same chocolates!\What is it? Do you want one?\I guess you can have one.\No, I'm fine!\Shota!\She's asking for you.\I'm definitely over-thinking this. response:	If we were still sitting where we were before,
context: S-She has the same chocolates!\What is it? Do you want one?\I guess you can have one.\No, I'm fine!\Shota!\She's asking for you.\I'm definitely over-thinking this.\If we were still sitting where we were before, response:	would I have been able to hand them out naturally?
context: What is it? Do you want one?\I guess you can have one.\No, I'm fine!\Shota!\She's asking for you.\I'm definitely over-thinking this.\If we were still sitting where we were before,\would I have been able to hand them out naturally? response:	Did you see that?
context: I guess you can have one.\No, I'm fine!\Shota!\She's asking for you.\I'm definitely over-thinking this.\If we were still sitting where we were before,\would I have been able to hand them out naturally?\Did you see that? response:	It looked like he turned her down.
context: No, I'm fine!\Shota!\She's asking for you.\I'm definitely over-thinking this.\If we were still sitting where we were before,\would I have been able to hand them out naturally?\Did you see that?\It looked like he turned her down. response:	Man, such a waste.
context: Shota!\She's asking for you.\I'm definitely over-thinking this.\If we were still sitting where we were before,\would I have been able to hand them out naturally?\Did you see that?\It looked like he turned her down.\Man, such a waste. response:	Turned her down?
context: She's asking for you.\I'm definitely over-thinking this.\If we were still sitting where we were before,\would I have been able to hand them out naturally?\Did you see that?\It looked like he turned her down.\Man, such a waste.\Turned her down? response:	Turned down her chocolates?
context: I'm definitely over-thinking this.\If we were still sitting where we were before,\would I have been able to hand them out naturally?\Did you see that?\It looked like he turned her down.\Man, such a waste.\Turned her down?\Turned down her chocolates? response:	So those weren't... obligatory chocolates.
context: If we were still sitting where we were before,\would I have been able to hand them out naturally?\Did you see that?\It looked like he turned her down.\Man, such a waste.\Turned her down?\Turned down her chocolates?\So those weren't... obligatory chocolates. response:	In the beginning, it was only selfishness and misunderstanding.
context: would I have been able to hand them out naturally?\Did you see that?\It looked like he turned her down.\Man, such a waste.\Turned her down?\Turned down her chocolates?\So those weren't... obligatory chocolates.\In the beginning, it was only selfishness and misunderstanding. response:	So maybe the only reason he accepted the other chocolates so easily
context: Did you see that?\It looked like he turned her down.\Man, such a waste.\Turned her down?\Turned down her chocolates?\So those weren't... obligatory chocolates.\In the beginning, it was only selfishness and misunderstanding.\So maybe the only reason he accepted the other chocolates so easily response:	was because they were just obligatory chocolates.
context: It looked like he turned her down.\Man, such a waste.\Turned her down?\Turned down her chocolates?\So those weren't... obligatory chocolates.\In the beginning, it was only selfishness and misunderstanding.\So maybe the only reason he accepted the other chocolates so easily\was because they were just obligatory chocolates. response:	Mine are out of thanks,
context: Man, such a waste.\Turned her down?\Turned down her chocolates?\So those weren't... obligatory chocolates.\In the beginning, it was only selfishness and misunderstanding.\So maybe the only reason he accepted the other chocolates so easily\was because they were just obligatory chocolates.\Mine are out of thanks, response:	but does that make them obligatory chocolates?
context: Turned her down?\Turned down her chocolates?\So those weren't... obligatory chocolates.\In the beginning, it was only selfishness and misunderstanding.\So maybe the only reason he accepted the other chocolates so easily\was because they were just obligatory chocolates.\Mine are out of thanks,\but does that make them obligatory chocolates? response:	February 14th
context: Turned down her chocolates?\So those weren't... obligatory chocolates.\In the beginning, it was only selfishness and misunderstanding.\So maybe the only reason he accepted the other chocolates so easily\was because they were just obligatory chocolates.\Mine are out of thanks,\but does that make them obligatory chocolates?\February 14th response:	Friendship chocolates?
context: So those weren't... obligatory chocolates.\In the beginning, it was only selfishness and misunderstanding.\So maybe the only reason he accepted the other chocolates so easily\was because they were just obligatory chocolates.\Mine are out of thanks,\but does that make them obligatory chocolates?\February 14th\Friendship chocolates? response:	Huh.
context: In the beginning, it was only selfishness and misunderstanding.\So maybe the only reason he accepted the other chocolates so easily\was because they were just obligatory chocolates.\Mine are out of thanks,\but does that make them obligatory chocolates?\February 14th\Friendship chocolates?\Huh. response:	I don't want to use them to confess to him!
context: So maybe the only reason he accepted the other chocolates so easily\was because they were just obligatory chocolates.\Mine are out of thanks,\but does that make them obligatory chocolates?\February 14th\Friendship chocolates?\Huh.\I don't want to use them to confess to him! response:	But I can't deny that I like him.
context: was because they were just obligatory chocolates.\Mine are out of thanks,\but does that make them obligatory chocolates?\February 14th\Friendship chocolates?\Huh.\I don't want to use them to confess to him!\But I can't deny that I like him. response:	What kind of chocolates are these?
context: Mine are out of thanks,\but does that make them obligatory chocolates?\February 14th\Friendship chocolates?\Huh.\I don't want to use them to confess to him!\But I can't deny that I like him.\What kind of chocolates are these? response:	It looked like he turned her down.
context: but does that make them obligatory chocolates?\February 14th\Friendship chocolates?\Huh.\I don't want to use them to confess to him!\But I can't deny that I like him.\What kind of chocolates are these?\It looked like he turned her down. response:	That really woke me up.
context: February 14th\Friendship chocolates?\Huh.\I don't want to use them to confess to him!\But I can't deny that I like him.\What kind of chocolates are these?\It looked like he turned her down.\That really woke me up. response:	I want to give them to him so badly.
context: Friendship chocolates?\Huh.\I don't want to use them to confess to him!\But I can't deny that I like him.\What kind of chocolates are these?\It looked like he turned her down.\That really woke me up.\I want to give them to him so badly. response:	But I need to hurry up, or else...
context: Huh.\I don't want to use them to confess to him!\But I can't deny that I like him.\What kind of chocolates are these?\It looked like he turned her down.\That really woke me up.\I want to give them to him so badly.\But I need to hurry up, or else... response:	Wait, s-school's over already?!
context: I don't want to use them to confess to him!\But I can't deny that I like him.\What kind of chocolates are these?\It looked like he turned her down.\That really woke me up.\I want to give them to him so badly.\But I need to hurry up, or else...\Wait, s-school's over already?! response:	I'm hooked on this drama rerun right now.
context: But I can't deny that I like him.\What kind of chocolates are these?\It looked like he turned her down.\That really woke me up.\I want to give them to him so badly.\But I need to hurry up, or else...\Wait, s-school's over already?!\I'm hooked on this drama rerun right now. response:	Which one? A foreign drama?
context: What kind of chocolates are these?\It looked like he turned her down.\That really woke me up.\I want to give them to him so badly.\But I need to hurry up, or else...\Wait, s-school's over already?!\I'm hooked on this drama rerun right now.\Which one? A foreign drama? response:	No, a trendy drama!
context: It looked like he turned her down.\That really woke me up.\I want to give them to him so badly.\But I need to hurry up, or else...\Wait, s-school's over already?!\I'm hooked on this drama rerun right now.\Which one? A foreign drama?\No, a trendy drama! response:	Did that girl ever manage to give him her chocolates?!
context: That really woke me up.\I want to give them to him so badly.\But I need to hurry up, or else...\Wait, s-school's over already?!\I'm hooked on this drama rerun right now.\Which one? A foreign drama?\No, a trendy drama!\Did that girl ever manage to give him her chocolates?! response:	It doesn't look like it...
context: I want to give them to him so badly.\But I need to hurry up, or else...\Wait, s-school's over already?!\I'm hooked on this drama rerun right now.\Which one? A foreign drama?\No, a trendy drama!\Did that girl ever manage to give him her chocolates?!\It doesn't look like it... response:	Let's go home, Yano-chin, Sawako.
context: But I need to hurry up, or else...\Wait, s-school's over already?!\I'm hooked on this drama rerun right now.\Which one? A foreign drama?\No, a trendy drama!\Did that girl ever manage to give him her chocolates?!\It doesn't look like it...\Let's go home, Yano-chin, Sawako. response:	What do you wanna do?
context: Wait, s-school's over already?!\I'm hooked on this drama rerun right now.\Which one? A foreign drama?\No, a trendy drama!\Did that girl ever manage to give him her chocolates?!\It doesn't look like it...\Let's go home, Yano-chin, Sawako.\What do you wanna do? response:	Wanna stop somewhere before going home?
context: I'm hooked on this drama rerun right now.\Which one? A foreign drama?\No, a trendy drama!\Did that girl ever manage to give him her chocolates?!\It doesn't look like it...\Let's go home, Yano-chin, Sawako.\What do you wanna do?\Wanna stop somewhere before going home? response:	I have to meet my girlfriend.
context: Which one? A foreign drama?\No, a trendy drama!\Did that girl ever manage to give him her chocolates?!\It doesn't look like it...\Let's go home, Yano-chin, Sawako.\What do you wanna do?\Wanna stop somewhere before going home?\I have to meet my girlfriend. response:	H-He's going to leave!
context: No, a trendy drama!\Did that girl ever manage to give him her chocolates?!\It doesn't look like it...\Let's go home, Yano-chin, Sawako.\What do you wanna do?\Wanna stop somewhere before going home?\I have to meet my girlfriend.\H-He's going to leave! response:	Shota!
context: Did that girl ever manage to give him her chocolates?!\It doesn't look like it...\Let's go home, Yano-chin, Sawako.\What do you wanna do?\Wanna stop somewhere before going home?\I have to meet my girlfriend.\H-He's going to leave!\Shota! response:	Have I got a job for you.
context: It doesn't look like it...\Let's go home, Yano-chin, Sawako.\What do you wanna do?\Wanna stop somewhere before going home?\I have to meet my girlfriend.\H-He's going to leave!\Shota!\Have I got a job for you. response:	Come with me.
context: Let's go home, Yano-chin, Sawako.\What do you wanna do?\Wanna stop somewhere before going home?\I have to meet my girlfriend.\H-He's going to leave!\Shota!\Have I got a job for you.\Come with me. response:	Kazehaya!
context: What do you wanna do?\Wanna stop somewhere before going home?\I have to meet my girlfriend.\H-He's going to leave!\Shota!\Have I got a job for you.\Come with me.\Kazehaya! response:	You guys go on home!
context: Wanna stop somewhere before going home?\I have to meet my girlfriend.\H-He's going to leave!\Shota!\Have I got a job for you.\Come with me.\Kazehaya!\You guys go on home! response:	Kazehaya.
context: I have to meet my girlfriend.\H-He's going to leave!\Shota!\Have I got a job for you.\Come with me.\Kazehaya!\You guys go on home!\Kazehaya. response:	Why me?
context: H-He's going to leave!\Shota!\Have I got a job for you.\Come with me.\Kazehaya!\You guys go on home!\Kazehaya.\Why me? response:	Because only you can do it.
context: Shota!\Have I got a job for you.\Come with me.\Kazehaya!\You guys go on home!\Kazehaya.\Why me?\Because only you can do it. response:	He still hasn't left.
context: Have I got a job for you.\Come with me.\Kazehaya!\You guys go on home!\Kazehaya.\Why me?\Because only you can do it.\He still hasn't left. response:	This could be...
context: Come with me.\Kazehaya!\You guys go on home!\Kazehaya.\Why me?\Because only you can do it.\He still hasn't left.\This could be... response:	my last chance.
context: Kazehaya!\You guys go on home!\Kazehaya.\Why me?\Because only you can do it.\He still hasn't left.\This could be...\my last chance. response:	Sorry... I really...
context: You guys go on home!\Kazehaya.\Why me?\Because only you can do it.\He still hasn't left.\This could be...\my last chance.\Sorry... I really... response:	C-Could you guys go on without me?
context: Kazehaya.\Why me?\Because only you can do it.\He still hasn't left.\This could be...\my last chance.\Sorry... I really...\C-Could you guys go on without me? response:	I want to stay here for a little longer.
context: Why me?\Because only you can do it.\He still hasn't left.\This could be...\my last chance.\Sorry... I really...\C-Could you guys go on without me?\I want to stay here for a little longer. response:	Then we'll stay with
context: Because only you can do it.\He still hasn't left.\This could be...\my last chance.\Sorry... I really...\C-Could you guys go on without me?\I want to stay here for a little longer.\Then we'll stay with response:	No, no, it's okay.
context: He still hasn't left.\This could be...\my last chance.\Sorry... I really...\C-Could you guys go on without me?\I want to stay here for a little longer.\Then we'll stay with\No, no, it's okay. response:	We can go ahead. See you tomorrow!
context: This could be...\my last chance.\Sorry... I really...\C-Could you guys go on without me?\I want to stay here for a little longer.\Then we'll stay with\No, no, it's okay.\We can go ahead. See you tomorrow! response:	If you say so.
context: my last chance.\Sorry... I really...\C-Could you guys go on without me?\I want to stay here for a little longer.\Then we'll stay with\No, no, it's okay.\We can go ahead. See you tomorrow!\If you say so. response:	Hey, have you noticed that he's been staring at you the whole time?
context: Sorry... I really...\C-Could you guys go on without me?\I want to stay here for a little longer.\Then we'll stay with\No, no, it's okay.\We can go ahead. See you tomorrow!\If you say so.\Hey, have you noticed that he's been staring at you the whole time? response:	Shh! Don't look at him.
context: C-Could you guys go on without me?\I want to stay here for a little longer.\Then we'll stay with\No, no, it's okay.\We can go ahead. See you tomorrow!\If you say so.\Hey, have you noticed that he's been staring at you the whole time?\Shh! Don't look at him. response:	I did it. I'm here alone.
context: I want to stay here for a little longer.\Then we'll stay with\No, no, it's okay.\We can go ahead. See you tomorrow!\If you say so.\Hey, have you noticed that he's been staring at you the whole time?\Shh! Don't look at him.\I did it. I'm here alone. response:	But now what?
context: Then we'll stay with\No, no, it's okay.\We can go ahead. See you tomorrow!\If you say so.\Hey, have you noticed that he's been staring at you the whole time?\Shh! Don't look at him.\I did it. I'm here alone.\But now what? response:	I'm scared!
context: No, no, it's okay.\We can go ahead. See you tomorrow!\If you say so.\Hey, have you noticed that he's been staring at you the whole time?\Shh! Don't look at him.\I did it. I'm here alone.\But now what?\I'm scared! response:	My shoulders have been really stiff lately.
context: We can go ahead. See you tomorrow!\If you say so.\Hey, have you noticed that he's been staring at you the whole time?\Shh! Don't look at him.\I did it. I'm here alone.\But now what?\I'm scared!\My shoulders have been really stiff lately. response:	Give me a strong one, okay?
context: If you say so.\Hey, have you noticed that he's been staring at you the whole time?\Shh! Don't look at him.\I did it. I'm here alone.\But now what?\I'm scared!\My shoulders have been really stiff lately.\Give me a strong one, okay? response:	You've gotta be kidding me.
context: Hey, have you noticed that he's been staring at you the whole time?\Shh! Don't look at him.\I did it. I'm here alone.\But now what?\I'm scared!\My shoulders have been really stiff lately.\Give me a strong one, okay?\You've gotta be kidding me. response:	That's why you asked me to come here?
context: Shh! Don't look at him.\I did it. I'm here alone.\But now what?\I'm scared!\My shoulders have been really stiff lately.\Give me a strong one, okay?\You've gotta be kidding me.\That's why you asked me to come here? response:	You should be honored.
context: I did it. I'm here alone.\But now what?\I'm scared!\My shoulders have been really stiff lately.\Give me a strong one, okay?\You've gotta be kidding me.\That's why you asked me to come here?\You should be honored. response:	It's fine if you don't want to though.
context: But now what?\I'm scared!\My shoulders have been really stiff lately.\Give me a strong one, okay?\You've gotta be kidding me.\That's why you asked me to come here?\You should be honored.\It's fine if you don't want to though. response:	Do you remember when you came to me crying in the middle of a storm?
context: I'm scared!\My shoulders have been really stiff lately.\Give me a strong one, okay?\You've gotta be kidding me.\That's why you asked me to come here?\You should be honored.\It's fine if you don't want to though.\Do you remember when you came to me crying in the middle of a storm? response:	Eight year old Kazehaya
context: My shoulders have been really stiff lately.\Give me a strong one, okay?\You've gotta be kidding me.\That's why you asked me to come here?\You should be honored.\It's fine if you don't want to though.\Do you remember when you came to me crying in the middle of a storm?\Eight year old Kazehaya response:	Daddy said to bring this to you.
context: Give me a strong one, okay?\You've gotta be kidding me.\That's why you asked me to come here?\You should be honored.\It's fine if you don't want to though.\Do you remember when you came to me crying in the middle of a storm?\Eight year old Kazehaya\Daddy said to bring this to you. response:	Were you afraid of the storm?
context: You've gotta be kidding me.\That's why you asked me to come here?\You should be honored.\It's fine if you don't want to though.\Do you remember when you came to me crying in the middle of a storm?\Eight year old Kazehaya\Daddy said to bring this to you.\Were you afraid of the storm? response:	Remember when you said you wanted to sleep over at my house
context: That's why you asked me to come here?\You should be honored.\It's fine if you don't want to though.\Do you remember when you came to me crying in the middle of a storm?\Eight year old Kazehaya\Daddy said to bring this to you.\Were you afraid of the storm?\Remember when you said you wanted to sleep over at my house response:	Six year old Kazehaya
context: You should be honored.\It's fine if you don't want to though.\Do you remember when you came to me crying in the middle of a storm?\Eight year old Kazehaya\Daddy said to bring this to you.\Were you afraid of the storm?\Remember when you said you wanted to sleep over at my house\Six year old Kazehaya response:	and you ended up wetting my bed?
context: It's fine if you don't want to though.\Do you remember when you came to me crying in the middle of a storm?\Eight year old Kazehaya\Daddy said to bring this to you.\Were you afraid of the storm?\Remember when you said you wanted to sleep over at my house\Six year old Kazehaya\and you ended up wetting my bed? response:	Yay...
context: Do you remember when you came to me crying in the middle of a storm?\Eight year old Kazehaya\Daddy said to bring this to you.\Were you afraid of the storm?\Remember when you said you wanted to sleep over at my house\Six year old Kazehaya\and you ended up wetting my bed?\Yay... response:	Damn kid!
context: Eight year old Kazehaya\Daddy said to bring this to you.\Were you afraid of the storm?\Remember when you said you wanted to sleep over at my house\Six year old Kazehaya\and you ended up wetting my bed?\Yay...\Damn kid! response:	Maybe I should take a picture.
context: Daddy said to bring this to you.\Were you afraid of the storm?\Remember when you said you wanted to sleep over at my house\Six year old Kazehaya\and you ended up wetting my bed?\Yay...\Damn kid!\Maybe I should take a picture. response:	Maybe I should broadcast all of these super interesting things over the school
context: Were you afraid of the storm?\Remember when you said you wanted to sleep over at my house\Six year old Kazehaya\and you ended up wetting my bed?\Yay...\Damn kid!\Maybe I should take a picture.\Maybe I should broadcast all of these super interesting things over the school response:	Alright, alright, I got it!
context: Remember when you said you wanted to sleep over at my house\Six year old Kazehaya\and you ended up wetting my bed?\Yay...\Damn kid!\Maybe I should take a picture.\Maybe I should broadcast all of these super interesting things over the school\Alright, alright, I got it! response:	That's it.
context: Six year old Kazehaya\and you ended up wetting my bed?\Yay...\Damn kid!\Maybe I should take a picture.\Maybe I should broadcast all of these super interesting things over the school\Alright, alright, I got it!\That's it. response:	My left shoulder and the back of my neck are especially sore.
context: and you ended up wetting my bed?\Yay...\Damn kid!\Maybe I should take a picture.\Maybe I should broadcast all of these super interesting things over the school\Alright, alright, I got it!\That's it.\My left shoulder and the back of my neck are especially sore. response:	Darn him.
context: Yay...\Damn kid!\Maybe I should take a picture.\Maybe I should broadcast all of these super interesting things over the school\Alright, alright, I got it!\That's it.\My left shoulder and the back of my neck are especially sore.\Darn him. response:	What're those?
context: Damn kid!\Maybe I should take a picture.\Maybe I should broadcast all of these super interesting things over the school\Alright, alright, I got it!\That's it.\My left shoulder and the back of my neck are especially sore.\Darn him.\What're those? response:	Those chocolates?
context: Maybe I should take a picture.\Maybe I should broadcast all of these super interesting things over the school\Alright, alright, I got it!\That's it.\My left shoulder and the back of my neck are especially sore.\Darn him.\What're those?\Those chocolates? response:	When you're as awesome as I am, your fans just never leave you alone.
context: Maybe I should broadcast all of these super interesting things over the school\Alright, alright, I got it!\That's it.\My left shoulder and the back of my neck are especially sore.\Darn him.\What're those?\Those chocolates?\When you're as awesome as I am, your fans just never leave you alone. response:	He's so egotistical.
context: Alright, alright, I got it!\That's it.\My left shoulder and the back of my neck are especially sore.\Darn him.\What're those?\Those chocolates?\When you're as awesome as I am, your fans just never leave you alone.\He's so egotistical. response:	Thank you for all your hard work.
context: That's it.\My left shoulder and the back of my neck are especially sore.\Darn him.\What're those?\Those chocolates?\When you're as awesome as I am, your fans just never leave you alone.\He's so egotistical.\Thank you for all your hard work. response:	Thank you for all your hard work.
context: My left shoulder and the back of my neck are especially sore.\Darn him.\What're those?\Those chocolates?\When you're as awesome as I am, your fans just never leave you alone.\He's so egotistical.\Thank you for all your hard work.\Thank you for all your hard work. response:	Thank you for all your hard work.
context: Darn him.\What're those?\Those chocolates?\When you're as awesome as I am, your fans just never leave you alone.\He's so egotistical.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work. response:	Thank you for all your hard work.
