context: OP response:	Episode
context: She had to be.\I did not want to accept it.\When I thought of it, I felt my mind turn to terrible, unbearable thoughts.\I was terrified.\Genkei-sama, had I but known your soul had become so impure!\It did not become that way.\My soul was always impure, Sougen.\I am so sorry you had to have a teacher like me. response:	But, why did Oyou-san board the Utsurobune?
context: I did not want to accept it.\When I thought of it, I felt my mind turn to terrible, unbearable thoughts.\I was terrified.\Genkei-sama, had I but known your soul had become so impure!\It did not become that way.\My soul was always impure, Sougen.\I am so sorry you had to have a teacher like me.\But, why did Oyou-san board the Utsurobune? response:	Well,
context: When I thought of it, I felt my mind turn to terrible, unbearable thoughts.\I was terrified.\Genkei-sama, had I but known your soul had become so impure!\It did not become that way.\My soul was always impure, Sougen.\I am so sorry you had to have a teacher like me.\But, why did Oyou-san board the Utsurobune?\Well, response:	you see
context: I was terrified.\Genkei-sama, had I but known your soul had become so impure!\It did not become that way.\My soul was always impure, Sougen.\I am so sorry you had to have a teacher like me.\But, why did Oyou-san board the Utsurobune?\Well,\you see response:	Five years after I had started my training,
context: Genkei-sama, had I but known your soul had become so impure!\It did not become that way.\My soul was always impure, Sougen.\I am so sorry you had to have a teacher like me.\But, why did Oyou-san board the Utsurobune?\Well,\you see\Five years after I had started my training, response:	the Dragons Triangle had gained notoriety,
context: It did not become that way.\My soul was always impure, Sougen.\I am so sorry you had to have a teacher like me.\But, why did Oyou-san board the Utsurobune?\Well,\you see\Five years after I had started my training,\the Dragons Triangle had gained notoriety, response:	even before the Ayakashi,
context: My soul was always impure, Sougen.\I am so sorry you had to have a teacher like me.\But, why did Oyou-san board the Utsurobune?\Well,\you see\Five years after I had started my training,\the Dragons Triangle had gained notoriety,\even before the Ayakashi, response:	for it had claimed many, many ships.
context: I am so sorry you had to have a teacher like me.\But, why did Oyou-san board the Utsurobune?\Well,\you see\Five years after I had started my training,\the Dragons Triangle had gained notoriety,\even before the Ayakashi,\for it had claimed many, many ships. response:	That very autumn, more than half of the islands ships were sunk.
context: But, why did Oyou-san board the Utsurobune?\Well,\you see\Five years after I had started my training,\the Dragons Triangle had gained notoriety,\even before the Ayakashi,\for it had claimed many, many ships.\That very autumn, more than half of the islands ships were sunk. response:	I heard of this in writings from my home, and became convinced it was tied to my own fortunes.
context: Well,\you see\Five years after I had started my training,\the Dragons Triangle had gained notoriety,\even before the Ayakashi,\for it had claimed many, many ships.\That very autumn, more than half of the islands ships were sunk.\I heard of this in writings from my home, and became convinced it was tied to my own fortunes. response:	They did not write explicitly that they would conduct a sacrifice to appease the sea,
context: you see\Five years after I had started my training,\the Dragons Triangle had gained notoriety,\even before the Ayakashi,\for it had claimed many, many ships.\That very autumn, more than half of the islands ships were sunk.\I heard of this in writings from my home, and became convinced it was tied to my own fortunes.\They did not write explicitly that they would conduct a sacrifice to appease the sea, response:	but I could tell that many wished for it.
context: Five years after I had started my training,\the Dragons Triangle had gained notoriety,\even before the Ayakashi,\for it had claimed many, many ships.\That very autumn, more than half of the islands ships were sunk.\I heard of this in writings from my home, and became convinced it was tied to my own fortunes.\They did not write explicitly that they would conduct a sacrifice to appease the sea,\but I could tell that many wished for it. response:	I thought to sacrifice myself, rather than continue running in fear of my very nature.
context: the Dragons Triangle had gained notoriety,\even before the Ayakashi,\for it had claimed many, many ships.\That very autumn, more than half of the islands ships were sunk.\I heard of this in writings from my home, and became convinced it was tied to my own fortunes.\They did not write explicitly that they would conduct a sacrifice to appease the sea,\but I could tell that many wished for it.\I thought to sacrifice myself, rather than continue running in fear of my very nature. response:	The people of the island wished for it, and it would certainly have been easier.
context: even before the Ayakashi,\for it had claimed many, many ships.\That very autumn, more than half of the islands ships were sunk.\I heard of this in writings from my home, and became convinced it was tied to my own fortunes.\They did not write explicitly that they would conduct a sacrifice to appease the sea,\but I could tell that many wished for it.\I thought to sacrifice myself, rather than continue running in fear of my very nature.\The people of the island wished for it, and it would certainly have been easier. response:	The islanders heard of my decision, and built an Utsurobune.
context: for it had claimed many, many ships.\That very autumn, more than half of the islands ships were sunk.\I heard of this in writings from my home, and became convinced it was tied to my own fortunes.\They did not write explicitly that they would conduct a sacrifice to appease the sea,\but I could tell that many wished for it.\I thought to sacrifice myself, rather than continue running in fear of my very nature.\The people of the island wished for it, and it would certainly have been easier.\The islanders heard of my decision, and built an Utsurobune. response:	Utsurobune
context: That very autumn, more than half of the islands ships were sunk.\I heard of this in writings from my home, and became convinced it was tied to my own fortunes.\They did not write explicitly that they would conduct a sacrifice to appease the sea,\but I could tell that many wished for it.\I thought to sacrifice myself, rather than continue running in fear of my very nature.\The people of the island wished for it, and it would certainly have been easier.\The islanders heard of my decision, and built an Utsurobune.\Utsurobune response:	So, that was where the Utsurobune was launched.
context: I heard of this in writings from my home, and became convinced it was tied to my own fortunes.\They did not write explicitly that they would conduct a sacrifice to appease the sea,\but I could tell that many wished for it.\I thought to sacrifice myself, rather than continue running in fear of my very nature.\The people of the island wished for it, and it would certainly have been easier.\The islanders heard of my decision, and built an Utsurobune.\Utsurobune\So, that was where the Utsurobune was launched. response:	In that case, though, should you not be inside the Utsurobune, Genkei-dono?
context: They did not write explicitly that they would conduct a sacrifice to appease the sea,\but I could tell that many wished for it.\I thought to sacrifice myself, rather than continue running in fear of my very nature.\The people of the island wished for it, and it would certainly have been easier.\The islanders heard of my decision, and built an Utsurobune.\Utsurobune\So, that was where the Utsurobune was launched.\In that case, though, should you not be inside the Utsurobune, Genkei-dono? response:	How did it come to be that Oyou-san replaced you?
context: but I could tell that many wished for it.\I thought to sacrifice myself, rather than continue running in fear of my very nature.\The people of the island wished for it, and it would certainly have been easier.\The islanders heard of my decision, and built an Utsurobune.\Utsurobune\So, that was where the Utsurobune was launched.\In that case, though, should you not be inside the Utsurobune, Genkei-dono?\How did it come to be that Oyou-san replaced you? response:	The islanders built a beautiful ship indeed.
context: I thought to sacrifice myself, rather than continue running in fear of my very nature.\The people of the island wished for it, and it would certainly have been easier.\The islanders heard of my decision, and built an Utsurobune.\Utsurobune\So, that was where the Utsurobune was launched.\In that case, though, should you not be inside the Utsurobune, Genkei-dono?\How did it come to be that Oyou-san replaced you?\The islanders built a beautiful ship indeed. response:	This very same Utsurobune.
context: The people of the island wished for it, and it would certainly have been easier.\The islanders heard of my decision, and built an Utsurobune.\Utsurobune\So, that was where the Utsurobune was launched.\In that case, though, should you not be inside the Utsurobune, Genkei-dono?\How did it come to be that Oyou-san replaced you?\The islanders built a beautiful ship indeed.\This very same Utsurobune. response:	When it was first built, it was a work of art indeed.
context: The islanders heard of my decision, and built an Utsurobune.\Utsurobune\So, that was where the Utsurobune was launched.\In that case, though, should you not be inside the Utsurobune, Genkei-dono?\How did it come to be that Oyou-san replaced you?\The islanders built a beautiful ship indeed.\This very same Utsurobune.\When it was first built, it was a work of art indeed. response:	On the morning I was to board the ship, I was reunited with Oyou.
context: Utsurobune\So, that was where the Utsurobune was launched.\In that case, though, should you not be inside the Utsurobune, Genkei-dono?\How did it come to be that Oyou-san replaced you?\The islanders built a beautiful ship indeed.\This very same Utsurobune.\When it was first built, it was a work of art indeed.\On the morning I was to board the ship, I was reunited with Oyou. response:	She was a gorgeous young woman of sixteen years.
context: So, that was where the Utsurobune was launched.\In that case, though, should you not be inside the Utsurobune, Genkei-dono?\How did it come to be that Oyou-san replaced you?\The islanders built a beautiful ship indeed.\This very same Utsurobune.\When it was first built, it was a work of art indeed.\On the morning I was to board the ship, I was reunited with Oyou.\She was a gorgeous young woman of sixteen years. response:	Perhaps I should never have seen her.
context: In that case, though, should you not be inside the Utsurobune, Genkei-dono?\How did it come to be that Oyou-san replaced you?\The islanders built a beautiful ship indeed.\This very same Utsurobune.\When it was first built, it was a work of art indeed.\On the morning I was to board the ship, I was reunited with Oyou.\She was a gorgeous young woman of sixteen years.\Perhaps I should never have seen her. response:	At any rate, though, I could not board the Utsurobune after that.
context: How did it come to be that Oyou-san replaced you?\The islanders built a beautiful ship indeed.\This very same Utsurobune.\When it was first built, it was a work of art indeed.\On the morning I was to board the ship, I was reunited with Oyou.\She was a gorgeous young woman of sixteen years.\Perhaps I should never have seen her.\At any rate, though, I could not board the Utsurobune after that. response:	I became so afraid.
context: The islanders built a beautiful ship indeed.\This very same Utsurobune.\When it was first built, it was a work of art indeed.\On the morning I was to board the ship, I was reunited with Oyou.\She was a gorgeous young woman of sixteen years.\Perhaps I should never have seen her.\At any rate, though, I could not board the Utsurobune after that.\I became so afraid. response:	I realized that I could never ride the Utsurobune,
context: This very same Utsurobune.\When it was first built, it was a work of art indeed.\On the morning I was to board the ship, I was reunited with Oyou.\She was a gorgeous young woman of sixteen years.\Perhaps I should never have seen her.\At any rate, though, I could not board the Utsurobune after that.\I became so afraid.\I realized that I could never ride the Utsurobune, response:	and so gain enlightenment.
context: When it was first built, it was a work of art indeed.\On the morning I was to board the ship, I was reunited with Oyou.\She was a gorgeous young woman of sixteen years.\Perhaps I should never have seen her.\At any rate, though, I could not board the Utsurobune after that.\I became so afraid.\I realized that I could never ride the Utsurobune,\and so gain enlightenment. response:	Oyou mistook my fear and cowardice for kindness.
context: On the morning I was to board the ship, I was reunited with Oyou.\She was a gorgeous young woman of sixteen years.\Perhaps I should never have seen her.\At any rate, though, I could not board the Utsurobune after that.\I became so afraid.\I realized that I could never ride the Utsurobune,\and so gain enlightenment.\Oyou mistook my fear and cowardice for kindness. response:	I knew better than anyone that I was unworthy of her pity.
context: She was a gorgeous young woman of sixteen years.\Perhaps I should never have seen her.\At any rate, though, I could not board the Utsurobune after that.\I became so afraid.\I realized that I could never ride the Utsurobune,\and so gain enlightenment.\Oyou mistook my fear and cowardice for kindness.\I knew better than anyone that I was unworthy of her pity. response:	The time of the ships departure was imminent, though.
context: Perhaps I should never have seen her.\At any rate, though, I could not board the Utsurobune after that.\I became so afraid.\I realized that I could never ride the Utsurobune,\and so gain enlightenment.\Oyou mistook my fear and cowardice for kindness.\I knew better than anyone that I was unworthy of her pity.\The time of the ships departure was imminent, though. response:	The islanders demanded that I be sacrificed.
context: At any rate, though, I could not board the Utsurobune after that.\I became so afraid.\I realized that I could never ride the Utsurobune,\and so gain enlightenment.\Oyou mistook my fear and cowardice for kindness.\I knew better than anyone that I was unworthy of her pity.\The time of the ships departure was imminent, though.\The islanders demanded that I be sacrificed. response:	Then, Oyou said,
context: I became so afraid.\I realized that I could never ride the Utsurobune,\and so gain enlightenment.\Oyou mistook my fear and cowardice for kindness.\I knew better than anyone that I was unworthy of her pity.\The time of the ships departure was imminent, though.\The islanders demanded that I be sacrificed.\Then, Oyou said, response:	I will board the Utsurobune in your place, my brother.”
context: I realized that I could never ride the Utsurobune,\and so gain enlightenment.\Oyou mistook my fear and cowardice for kindness.\I knew better than anyone that I was unworthy of her pity.\The time of the ships departure was imminent, though.\The islanders demanded that I be sacrificed.\Then, Oyou said,\I will board the Utsurobune in your place, my brother.” response:	Of course, I told her I could not allow that.
context: and so gain enlightenment.\Oyou mistook my fear and cowardice for kindness.\I knew better than anyone that I was unworthy of her pity.\The time of the ships departure was imminent, though.\The islanders demanded that I be sacrificed.\Then, Oyou said,\I will board the Utsurobune in your place, my brother.”\Of course, I told her I could not allow that. response:	After preparations were complete for the ships launch, Oyou spoke to me again.
context: Oyou mistook my fear and cowardice for kindness.\I knew better than anyone that I was unworthy of her pity.\The time of the ships departure was imminent, though.\The islanders demanded that I be sacrificed.\Then, Oyou said,\I will board the Utsurobune in your place, my brother.”\Of course, I told her I could not allow that.\After preparations were complete for the ships launch, Oyou spoke to me again. response:	If I cannot be married to you, Brother, then I will go unmarried to my death.
context: I knew better than anyone that I was unworthy of her pity.\The time of the ships departure was imminent, though.\The islanders demanded that I be sacrificed.\Then, Oyou said,\I will board the Utsurobune in your place, my brother.”\Of course, I told her I could not allow that.\After preparations were complete for the ships launch, Oyou spoke to me again.\If I cannot be married to you, Brother, then I will go unmarried to my death. response:	While you were away training, I dreamt of you every day, Brother.
context: The time of the ships departure was imminent, though.\The islanders demanded that I be sacrificed.\Then, Oyou said,\I will board the Utsurobune in your place, my brother.”\Of course, I told her I could not allow that.\After preparations were complete for the ships launch, Oyou spoke to me again.\If I cannot be married to you, Brother, then I will go unmarried to my death.\While you were away training, I dreamt of you every day, Brother. response:	If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.
context: The islanders demanded that I be sacrificed.\Then, Oyou said,\I will board the Utsurobune in your place, my brother.”\Of course, I told her I could not allow that.\After preparations were complete for the ships launch, Oyou spoke to me again.\If I cannot be married to you, Brother, then I will go unmarried to my death.\While you were away training, I dreamt of you every day, Brother.\If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune. response:	Good grief!
context: Then, Oyou said,\I will board the Utsurobune in your place, my brother.”\Of course, I told her I could not allow that.\After preparations were complete for the ships launch, Oyou spoke to me again.\If I cannot be married to you, Brother, then I will go unmarried to my death.\While you were away training, I dreamt of you every day, Brother.\If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.\Good grief! response:	I could not believe it.
context: I will board the Utsurobune in your place, my brother.”\Of course, I told her I could not allow that.\After preparations were complete for the ships launch, Oyou spoke to me again.\If I cannot be married to you, Brother, then I will go unmarried to my death.\While you were away training, I dreamt of you every day, Brother.\If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.\Good grief!\I could not believe it. response:	Oyou and I were thinking the same thing, all that time.
context: Of course, I told her I could not allow that.\After preparations were complete for the ships launch, Oyou spoke to me again.\If I cannot be married to you, Brother, then I will go unmarried to my death.\While you were away training, I dreamt of you every day, Brother.\If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.\Good grief!\I could not believe it.\Oyou and I were thinking the same thing, all that time. response:	After she told me, we should have entered the Utsurobune together.
context: After preparations were complete for the ships launch, Oyou spoke to me again.\If I cannot be married to you, Brother, then I will go unmarried to my death.\While you were away training, I dreamt of you every day, Brother.\If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.\Good grief!\I could not believe it.\Oyou and I were thinking the same thing, all that time.\After she told me, we should have entered the Utsurobune together. response:	I was simply too afraid.
context: If I cannot be married to you, Brother, then I will go unmarried to my death.\While you were away training, I dreamt of you every day, Brother.\If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.\Good grief!\I could not believe it.\Oyou and I were thinking the same thing, all that time.\After she told me, we should have entered the Utsurobune together.\I was simply too afraid. response:	I ran from my homeland.
context: While you were away training, I dreamt of you every day, Brother.\If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.\Good grief!\I could not believe it.\Oyou and I were thinking the same thing, all that time.\After she told me, we should have entered the Utsurobune together.\I was simply too afraid.\I ran from my homeland. response:	In my mind, I reached out for Oyou and told her that we would be together soon.
context: If it means the end to this unbearable pain, I will gladly set forth in the Utsurobune.\Good grief!\I could not believe it.\Oyou and I were thinking the same thing, all that time.\After she told me, we should have entered the Utsurobune together.\I was simply too afraid.\I ran from my homeland.\In my mind, I reached out for Oyou and told her that we would be together soon. response:	I did not even have the courage to take my own life, though.
context: Good grief!\I could not believe it.\Oyou and I were thinking the same thing, all that time.\After she told me, we should have entered the Utsurobune together.\I was simply too afraid.\I ran from my homeland.\In my mind, I reached out for Oyou and told her that we would be together soon.\I did not even have the courage to take my own life, though. response:	I ran all the way to the monastery at Mount Fuji, where I completed my training.
context: I could not believe it.\Oyou and I were thinking the same thing, all that time.\After she told me, we should have entered the Utsurobune together.\I was simply too afraid.\I ran from my homeland.\In my mind, I reached out for Oyou and told her that we would be together soon.\I did not even have the courage to take my own life, though.\I ran all the way to the monastery at Mount Fuji, where I completed my training. response:	My training was renowned as the strictest in the world,
context: Oyou and I were thinking the same thing, all that time.\After she told me, we should have entered the Utsurobune together.\I was simply too afraid.\I ran from my homeland.\In my mind, I reached out for Oyou and told her that we would be together soon.\I did not even have the courage to take my own life, though.\I ran all the way to the monastery at Mount Fuji, where I completed my training.\My training was renowned as the strictest in the world, response:	but for fifty years, I continued to think about Oyou.
context: After she told me, we should have entered the Utsurobune together.\I was simply too afraid.\I ran from my homeland.\In my mind, I reached out for Oyou and told her that we would be together soon.\I did not even have the courage to take my own life, though.\I ran all the way to the monastery at Mount Fuji, where I completed my training.\My training was renowned as the strictest in the world,\but for fifty years, I continued to think about Oyou. response:	And so, Oyou-san rode the Utsurobune,
context: I was simply too afraid.\I ran from my homeland.\In my mind, I reached out for Oyou and told her that we would be together soon.\I did not even have the courage to take my own life, though.\I ran all the way to the monastery at Mount Fuji, where I completed my training.\My training was renowned as the strictest in the world,\but for fifty years, I continued to think about Oyou.\And so, Oyou-san rode the Utsurobune, response:	and became a Mononoke after fifty years of travel.
context: I ran from my homeland.\In my mind, I reached out for Oyou and told her that we would be together soon.\I did not even have the courage to take my own life, though.\I ran all the way to the monastery at Mount Fuji, where I completed my training.\My training was renowned as the strictest in the world,\but for fifty years, I continued to think about Oyou.\And so, Oyou-san rode the Utsurobune,\and became a Mononoke after fifty years of travel. response:	Poor Oyou-san!
context: In my mind, I reached out for Oyou and told her that we would be together soon.\I did not even have the courage to take my own life, though.\I ran all the way to the monastery at Mount Fuji, where I completed my training.\My training was renowned as the strictest in the world,\but for fifty years, I continued to think about Oyou.\And so, Oyou-san rode the Utsurobune,\and became a Mononoke after fifty years of travel.\Poor Oyou-san! response:	Wrong.
context: I did not even have the courage to take my own life, though.\I ran all the way to the monastery at Mount Fuji, where I completed my training.\My training was renowned as the strictest in the world,\but for fifty years, I continued to think about Oyou.\And so, Oyou-san rode the Utsurobune,\and became a Mononoke after fifty years of travel.\Poor Oyou-san!\Wrong. response:	Wrong? What is?
context: I ran all the way to the monastery at Mount Fuji, where I completed my training.\My training was renowned as the strictest in the world,\but for fifty years, I continued to think about Oyou.\And so, Oyou-san rode the Utsurobune,\and became a Mononoke after fifty years of travel.\Poor Oyou-san!\Wrong.\Wrong? What is? response:	It was not Oyou-sans malice that brought forth the Mononoke on this sea.
context: My training was renowned as the strictest in the world,\but for fifty years, I continued to think about Oyou.\And so, Oyou-san rode the Utsurobune,\and became a Mononoke after fifty years of travel.\Poor Oyou-san!\Wrong.\Wrong? What is?\It was not Oyou-sans malice that brought forth the Mononoke on this sea. response:	That is not
context: but for fifty years, I continued to think about Oyou.\And so, Oyou-san rode the Utsurobune,\and became a Mononoke after fifty years of travel.\Poor Oyou-san!\Wrong.\Wrong? What is?\It was not Oyou-sans malice that brought forth the Mononoke on this sea.\That is not response:	the Truth.
context: And so, Oyou-san rode the Utsurobune,\and became a Mononoke after fifty years of travel.\Poor Oyou-san!\Wrong.\Wrong? What is?\It was not Oyou-sans malice that brought forth the Mononoke on this sea.\That is not\the Truth. response:	Genkei-dono,
context: and became a Mononoke after fifty years of travel.\Poor Oyou-san!\Wrong.\Wrong? What is?\It was not Oyou-sans malice that brought forth the Mononoke on this sea.\That is not\the Truth.\Genkei-dono, response:	that eye that you are hiding
context: Poor Oyou-san!\Wrong.\Wrong? What is?\It was not Oyou-sans malice that brought forth the Mononoke on this sea.\That is not\the Truth.\Genkei-dono,\that eye that you are hiding response:	What?
context: Wrong.\Wrong? What is?\It was not Oyou-sans malice that brought forth the Mononoke on this sea.\That is not\the Truth.\Genkei-dono,\that eye that you are hiding\What? response:	What happened to it?
context: Wrong? What is?\It was not Oyou-sans malice that brought forth the Mononoke on this sea.\That is not\the Truth.\Genkei-dono,\that eye that you are hiding\What?\What happened to it? response:	It has been watching all this time.
context: It was not Oyou-sans malice that brought forth the Mononoke on this sea.\That is not\the Truth.\Genkei-dono,\that eye that you are hiding\What?\What happened to it?\It has been watching all this time. response:	What are you talking about?
context: That is not\the Truth.\Genkei-dono,\that eye that you are hiding\What?\What happened to it?\It has been watching all this time.\What are you talking about? response:	You feared Oyou-san. You feared your own heart.
context: the Truth.\Genkei-dono,\that eye that you are hiding\What?\What happened to it?\It has been watching all this time.\What are you talking about?\You feared Oyou-san. You feared your own heart. response:	Genkei-samas eye is right
context: Genkei-dono,\that eye that you are hiding\What?\What happened to it?\It has been watching all this time.\What are you talking about?\You feared Oyou-san. You feared your own heart.\Genkei-samas eye is right response:	Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.
context: that eye that you are hiding\What?\What happened to it?\It has been watching all this time.\What are you talking about?\You feared Oyou-san. You feared your own heart.\Genkei-samas eye is right\Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding. response:	It separated from you, and wandered the seas.
context: What?\What happened to it?\It has been watching all this time.\What are you talking about?\You feared Oyou-san. You feared your own heart.\Genkei-samas eye is right\Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.\It separated from you, and wandered the seas. response:	Genkei-sama!
context: What happened to it?\It has been watching all this time.\What are you talking about?\You feared Oyou-san. You feared your own heart.\Genkei-samas eye is right\Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.\It separated from you, and wandered the seas.\Genkei-sama! response:	The Truth is
context: It has been watching all this time.\What are you talking about?\You feared Oyou-san. You feared your own heart.\Genkei-samas eye is right\Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.\It separated from you, and wandered the seas.\Genkei-sama!\The Truth is response:	you!
context: What are you talking about?\You feared Oyou-san. You feared your own heart.\Genkei-samas eye is right\Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.\It separated from you, and wandered the seas.\Genkei-sama!\The Truth is\you! response:	IIs that what I have been afraid of for the past fifty years?
context: You feared Oyou-san. You feared your own heart.\Genkei-samas eye is right\Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.\It separated from you, and wandered the seas.\Genkei-sama!\The Truth is\you!\IIs that what I have been afraid of for the past fifty years? response:	Then, Oyou Where is Oyou?
context: Genkei-samas eye is right\Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.\It separated from you, and wandered the seas.\Genkei-sama!\The Truth is\you!\IIs that what I have been afraid of for the past fifty years?\Then, Oyou Where is Oyou? response:	She did not become a Mononoke, but rather became one with the sea,
context: Fear gave rise to fear, and soon they became a shadow, dark beyond human understanding.\It separated from you, and wandered the seas.\Genkei-sama!\The Truth is\you!\IIs that what I have been afraid of for the past fifty years?\Then, Oyou Where is Oyou?\She did not become a Mononoke, but rather became one with the sea, response:	after willingly sacrificing herself.
context: It separated from you, and wandered the seas.\Genkei-sama!\The Truth is\you!\IIs that what I have been afraid of for the past fifty years?\Then, Oyou Where is Oyou?\She did not become a Mononoke, but rather became one with the sea,\after willingly sacrificing herself. response:	The Umi Bozu is a part of you that youve kept hidden and contained all this time.
context: Genkei-sama!\The Truth is\you!\IIs that what I have been afraid of for the past fifty years?\Then, Oyou Where is Oyou?\She did not become a Mononoke, but rather became one with the sea,\after willingly sacrificing herself.\The Umi Bozu is a part of you that youve kept hidden and contained all this time. response:	Separate!
context: The Truth is\you!\IIs that what I have been afraid of for the past fifty years?\Then, Oyou Where is Oyou?\She did not become a Mononoke, but rather became one with the sea,\after willingly sacrificing herself.\The Umi Bozu is a part of you that youve kept hidden and contained all this time.\Separate! response:	Let me ask you, Genkei-dono
context: you!\IIs that what I have been afraid of for the past fifty years?\Then, Oyou Where is Oyou?\She did not become a Mononoke, but rather became one with the sea,\after willingly sacrificing herself.\The Umi Bozu is a part of you that youve kept hidden and contained all this time.\Separate!\Let me ask you, Genkei-dono response:	To kill this Mononoke would mean killing your very soul.
context: IIs that what I have been afraid of for the past fifty years?\Then, Oyou Where is Oyou?\She did not become a Mononoke, but rather became one with the sea,\after willingly sacrificing herself.\The Umi Bozu is a part of you that youve kept hidden and contained all this time.\Separate!\Let me ask you, Genkei-dono\To kill this Mononoke would mean killing your very soul. response:	It would mean the return of your real feelings,
context: Then, Oyou Where is Oyou?\She did not become a Mononoke, but rather became one with the sea,\after willingly sacrificing herself.\The Umi Bozu is a part of you that youve kept hidden and contained all this time.\Separate!\Let me ask you, Genkei-dono\To kill this Mononoke would mean killing your very soul.\It would mean the return of your real feelings, response:	those which caused your soul to split in two, those which you have always denied.
context: She did not become a Mononoke, but rather became one with the sea,\after willingly sacrificing herself.\The Umi Bozu is a part of you that youve kept hidden and contained all this time.\Separate!\Let me ask you, Genkei-dono\To kill this Mononoke would mean killing your very soul.\It would mean the return of your real feelings,\those which caused your soul to split in two, those which you have always denied. response:	I ask you, do you still wish this?
context: after willingly sacrificing herself.\The Umi Bozu is a part of you that youve kept hidden and contained all this time.\Separate!\Let me ask you, Genkei-dono\To kill this Mononoke would mean killing your very soul.\It would mean the return of your real feelings,\those which caused your soul to split in two, those which you have always denied.\I ask you, do you still wish this? response:	Brother, Im so glad to see you!
context: The Umi Bozu is a part of you that youve kept hidden and contained all this time.\Separate!\Let me ask you, Genkei-dono\To kill this Mononoke would mean killing your very soul.\It would mean the return of your real feelings,\those which caused your soul to split in two, those which you have always denied.\I ask you, do you still wish this?\Brother, Im so glad to see you! response:	Ive been promoted.
context: Separate!\Let me ask you, Genkei-dono\To kill this Mononoke would mean killing your very soul.\It would mean the return of your real feelings,\those which caused your soul to split in two, those which you have always denied.\I ask you, do you still wish this?\Brother, Im so glad to see you!\Ive been promoted. response:	I should really keep advancing, and live a prosperous life as a monk,
context: Let me ask you, Genkei-dono\To kill this Mononoke would mean killing your very soul.\It would mean the return of your real feelings,\those which caused your soul to split in two, those which you have always denied.\I ask you, do you still wish this?\Brother, Im so glad to see you!\Ive been promoted.\I should really keep advancing, and live a prosperous life as a monk, response:	I will happily board the Utsurobune in your place.
context: To kill this Mononoke would mean killing your very soul.\It would mean the return of your real feelings,\those which caused your soul to split in two, those which you have always denied.\I ask you, do you still wish this?\Brother, Im so glad to see you!\Ive been promoted.\I should really keep advancing, and live a prosperous life as a monk,\I will happily board the Utsurobune in your place. response:	not throw it all away.
context: It would mean the return of your real feelings,\those which caused your soul to split in two, those which you have always denied.\I ask you, do you still wish this?\Brother, Im so glad to see you!\Ive been promoted.\I should really keep advancing, and live a prosperous life as a monk,\I will happily board the Utsurobune in your place.\not throw it all away. response:	Im so sorry!
context: those which caused your soul to split in two, those which you have always denied.\I ask you, do you still wish this?\Brother, Im so glad to see you!\Ive been promoted.\I should really keep advancing, and live a prosperous life as a monk,\I will happily board the Utsurobune in your place.\not throw it all away.\Im so sorry! response:	Im saved! Is she an idiot?
context: I ask you, do you still wish this?\Brother, Im so glad to see you!\Ive been promoted.\I should really keep advancing, and live a prosperous life as a monk,\I will happily board the Utsurobune in your place.\not throw it all away.\Im so sorry!\Im saved! Is she an idiot? response:	Before I take your place, I wish only one thing.
context: Brother, Im so glad to see you!\Ive been promoted.\I should really keep advancing, and live a prosperous life as a monk,\I will happily board the Utsurobune in your place.\not throw it all away.\Im so sorry!\Im saved! Is she an idiot?\Before I take your place, I wish only one thing. response:	What is it? Money?
context: Ive been promoted.\I should really keep advancing, and live a prosperous life as a monk,\I will happily board the Utsurobune in your place.\not throw it all away.\Im so sorry!\Im saved! Is she an idiot?\Before I take your place, I wish only one thing.\What is it? Money? response:	I dont have any.
context: I should really keep advancing, and live a prosperous life as a monk,\I will happily board the Utsurobune in your place.\not throw it all away.\Im so sorry!\Im saved! Is she an idiot?\Before I take your place, I wish only one thing.\What is it? Money?\I dont have any. response:	I have always wanted to be with you.
context: I will happily board the Utsurobune in your place.\not throw it all away.\Im so sorry!\Im saved! Is she an idiot?\Before I take your place, I wish only one thing.\What is it? Money?\I dont have any.\I have always wanted to be with you. response:	If I cannot be married to you, Brother, then I will go unmarried to my death.
context: not throw it all away.\Im so sorry!\Im saved! Is she an idiot?\Before I take your place, I wish only one thing.\What is it? Money?\I dont have any.\I have always wanted to be with you.\If I cannot be married to you, Brother, then I will go unmarried to my death. response:	I feel so relieved, oddly enough.
context: Im so sorry!\Im saved! Is she an idiot?\Before I take your place, I wish only one thing.\What is it? Money?\I dont have any.\I have always wanted to be with you.\If I cannot be married to you, Brother, then I will go unmarried to my death.\I feel so relieved, oddly enough. response:	My sister confessed her love to me.
