context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: If Abyss Break is cast, then that place wouldn't be safe either.\I see...\He has good intuition.\I just thought of something good, Happy!\What?\If we beat up Jose, then that'd end the fight, right?\What are you saying?\Jose's just as powerful as our own master! response:	Someone like you could never beat him, Natsu!
context: I see...\He has good intuition.\I just thought of something good, Happy!\What?\If we beat up Jose, then that'd end the fight, right?\What are you saying?\Jose's just as powerful as our own master!\Someone like you could never beat him, Natsu! response:	But Gramps isn't here, so who else is gonna?
context: He has good intuition.\I just thought of something good, Happy!\What?\If we beat up Jose, then that'd end the fight, right?\What are you saying?\Jose's just as powerful as our own master!\Someone like you could never beat him, Natsu!\But Gramps isn't here, so who else is gonna? response:	Natsu, you idiot!
context: I just thought of something good, Happy!\What?\If we beat up Jose, then that'd end the fight, right?\What are you saying?\Jose's just as powerful as our own master!\Someone like you could never beat him, Natsu!\But Gramps isn't here, so who else is gonna?\Natsu, you idiot! response:	I was trying not to think about it, but you made me remember!
context: What?\If we beat up Jose, then that'd end the fight, right?\What are you saying?\Jose's just as powerful as our own master!\Someone like you could never beat him, Natsu!\But Gramps isn't here, so who else is gonna?\Natsu, you idiot!\I was trying not to think about it, but you made me remember! response:	Wha?
context: If we beat up Jose, then that'd end the fight, right?\What are you saying?\Jose's just as powerful as our own master!\Someone like you could never beat him, Natsu!\But Gramps isn't here, so who else is gonna?\Natsu, you idiot!\I was trying not to think about it, but you made me remember!\Wha? response:	That's right... Master's gone... Erza's gone...
context: What are you saying?\Jose's just as powerful as our own master!\Someone like you could never beat him, Natsu!\But Gramps isn't here, so who else is gonna?\Natsu, you idiot!\I was trying not to think about it, but you made me remember!\Wha?\That's right... Master's gone... Erza's gone... response:	No matter what happens in this war, in the end Jose will...
context: Jose's just as powerful as our own master!\Someone like you could never beat him, Natsu!\But Gramps isn't here, so who else is gonna?\Natsu, you idiot!\I was trying not to think about it, but you made me remember!\Wha?\That's right... Master's gone... Erza's gone...\No matter what happens in this war, in the end Jose will... response:	I'm here, aren't I?
context: Someone like you could never beat him, Natsu!\But Gramps isn't here, so who else is gonna?\Natsu, you idiot!\I was trying not to think about it, but you made me remember!\Wha?\That's right... Master's gone... Erza's gone...\No matter what happens in this war, in the end Jose will...\I'm here, aren't I? response:	Right?
context: But Gramps isn't here, so who else is gonna?\Natsu, you idiot!\I was trying not to think about it, but you made me remember!\Wha?\That's right... Master's gone... Erza's gone...\No matter what happens in this war, in the end Jose will...\I'm here, aren't I?\Right? response:	Aye!
context: Natsu, you idiot!\I was trying not to think about it, but you made me remember!\Wha?\That's right... Master's gone... Erza's gone...\No matter what happens in this war, in the end Jose will...\I'm here, aren't I?\Right?\Aye! response:	Why is it, I wonder?
context: I was trying not to think about it, but you made me remember!\Wha?\That's right... Master's gone... Erza's gone...\No matter what happens in this war, in the end Jose will...\I'm here, aren't I?\Right?\Aye!\Why is it, I wonder? response:	The master and Erza have more magic power,
context: Wha?\That's right... Master's gone... Erza's gone...\No matter what happens in this war, in the end Jose will...\I'm here, aren't I?\Right?\Aye!\Why is it, I wonder?\The master and Erza have more magic power, response:	but there's something about Natsu that gives everyone hope!
context: That's right... Master's gone... Erza's gone...\No matter what happens in this war, in the end Jose will...\I'm here, aren't I?\Right?\Aye!\Why is it, I wonder?\The master and Erza have more magic power,\but there's something about Natsu that gives everyone hope! response:	The sorrow!
context: No matter what happens in this war, in the end Jose will...\I'm here, aren't I?\Right?\Aye!\Why is it, I wonder?\The master and Erza have more magic power,\but there's something about Natsu that gives everyone hope!\The sorrow! response:	The wings of flame, clipped... Falling to the ground...
context: I'm here, aren't I?\Right?\Aye!\Why is it, I wonder?\The master and Erza have more magic power,\but there's something about Natsu that gives everyone hope!\The sorrow!\The wings of flame, clipped... Falling to the ground... response:	Ah, and all that's left is the corpse of a dragon!
context: Right?\Aye!\Why is it, I wonder?\The master and Erza have more magic power,\but there's something about Natsu that gives everyone hope!\The sorrow!\The wings of flame, clipped... Falling to the ground...\Ah, and all that's left is the corpse of a dragon! response:	Natsu, he's one of the Element 4!
context: Aye!\Why is it, I wonder?\The master and Erza have more magic power,\but there's something about Natsu that gives everyone hope!\The sorrow!\The wings of flame, clipped... Falling to the ground...\Ah, and all that's left is the corpse of a dragon!\Natsu, he's one of the Element 4! response:	My name is Aria!
context: Why is it, I wonder?\The master and Erza have more magic power,\but there's something about Natsu that gives everyone hope!\The sorrow!\The wings of flame, clipped... Falling to the ground...\Ah, and all that's left is the corpse of a dragon!\Natsu, he's one of the Element 4!\My name is Aria! response:	I am at the top of the Element 4!
context: The master and Erza have more magic power,\but there's something about Natsu that gives everyone hope!\The sorrow!\The wings of flame, clipped... Falling to the ground...\Ah, and all that's left is the corpse of a dragon!\Natsu, he's one of the Element 4!\My name is Aria!\I am at the top of the Element 4! response:	And I have come to hunt me a dragon!
context: but there's something about Natsu that gives everyone hope!\The sorrow!\The wings of flame, clipped... Falling to the ground...\Ah, and all that's left is the corpse of a dragon!\Natsu, he's one of the Element 4!\My name is Aria!\I am at the top of the Element 4!\And I have come to hunt me a dragon! response:	A wind wizard?
context: The sorrow!\The wings of flame, clipped... Falling to the ground...\Ah, and all that's left is the corpse of a dragon!\Natsu, he's one of the Element 4!\My name is Aria!\I am at the top of the Element 4!\And I have come to hunt me a dragon!\A wind wizard? response:	I'm already used to you guys.
context: The wings of flame, clipped... Falling to the ground...\Ah, and all that's left is the corpse of a dragon!\Natsu, he's one of the Element 4!\My name is Aria!\I am at the top of the Element 4!\And I have come to hunt me a dragon!\A wind wizard?\I'm already used to you guys. response:	Erigor's nothing compared to him!
context: Ah, and all that's left is the corpse of a dragon!\Natsu, he's one of the Element 4!\My name is Aria!\I am at the top of the Element 4!\And I have come to hunt me a dragon!\A wind wizard?\I'm already used to you guys.\Erigor's nothing compared to him! response:	Was it raining before?
context: Natsu, he's one of the Element 4!\My name is Aria!\I am at the top of the Element 4!\And I have come to hunt me a dragon!\A wind wizard?\I'm already used to you guys.\Erigor's nothing compared to him!\Was it raining before? response:	Drip, drip, drop...
context: My name is Aria!\I am at the top of the Element 4!\And I have come to hunt me a dragon!\A wind wizard?\I'm already used to you guys.\Erigor's nothing compared to him!\Was it raining before?\Drip, drip, drop... response:	Yes... Juvia is the rain woman, one of the Element 4.
context: I am at the top of the Element 4!\And I have come to hunt me a dragon!\A wind wizard?\I'm already used to you guys.\Erigor's nothing compared to him!\Was it raining before?\Drip, drip, drop...\Yes... Juvia is the rain woman, one of the Element 4. response:	Drip, drip, drop...
context: And I have come to hunt me a dragon!\A wind wizard?\I'm already used to you guys.\Erigor's nothing compared to him!\Was it raining before?\Drip, drip, drop...\Yes... Juvia is the rain woman, one of the Element 4.\Drip, drip, drop... response:	You're one of the Element 4?
context: A wind wizard?\I'm already used to you guys.\Erigor's nothing compared to him!\Was it raining before?\Drip, drip, drop...\Yes... Juvia is the rain woman, one of the Element 4.\Drip, drip, drop...\You're one of the Element 4? response:	I never would have thought that two of the elements would have been defeated.
context: I'm already used to you guys.\Erigor's nothing compared to him!\Was it raining before?\Drip, drip, drop...\Yes... Juvia is the rain woman, one of the Element 4.\Drip, drip, drop...\You're one of the Element 4?\I never would have thought that two of the elements would have been defeated. response:	But do not underestimate Juvia and Aria.
context: Erigor's nothing compared to him!\Was it raining before?\Drip, drip, drop...\Yes... Juvia is the rain woman, one of the Element 4.\Drip, drip, drop...\You're one of the Element 4?\I never would have thought that two of the elements would have been defeated.\But do not underestimate Juvia and Aria. response:	Sorry to break it to you, but I don't go easy on people who hurt my friends.
context: Was it raining before?\Drip, drip, drop...\Yes... Juvia is the rain woman, one of the Element 4.\Drip, drip, drop...\You're one of the Element 4?\I never would have thought that two of the elements would have been defeated.\But do not underestimate Juvia and Aria.\Sorry to break it to you, but I don't go easy on people who hurt my friends. response:	Even if they're women or children...
context: Drip, drip, drop...\Yes... Juvia is the rain woman, one of the Element 4.\Drip, drip, drop...\You're one of the Element 4?\I never would have thought that two of the elements would have been defeated.\But do not underestimate Juvia and Aria.\Sorry to break it to you, but I don't go easy on people who hurt my friends.\Even if they're women or children... response:	R-Really?
context: Yes... Juvia is the rain woman, one of the Element 4.\Drip, drip, drop...\You're one of the Element 4?\I never would have thought that two of the elements would have been defeated.\But do not underestimate Juvia and Aria.\Sorry to break it to you, but I don't go easy on people who hurt my friends.\Even if they're women or children...\R-Really? response:	Juvia gives up then! Goodbye!
context: Drip, drip, drop...\You're one of the Element 4?\I never would have thought that two of the elements would have been defeated.\But do not underestimate Juvia and Aria.\Sorry to break it to you, but I don't go easy on people who hurt my friends.\Even if they're women or children...\R-Really?\Juvia gives up then! Goodbye! response:	Whoa there! What the heck?
context: You're one of the Element 4?\I never would have thought that two of the elements would have been defeated.\But do not underestimate Juvia and Aria.\Sorry to break it to you, but I don't go easy on people who hurt my friends.\Even if they're women or children...\R-Really?\Juvia gives up then! Goodbye!\Whoa there! What the heck? response:	What is wrong with Juvia?
context: I never would have thought that two of the elements would have been defeated.\But do not underestimate Juvia and Aria.\Sorry to break it to you, but I don't go easy on people who hurt my friends.\Even if they're women or children...\R-Really?\Juvia gives up then! Goodbye!\Whoa there! What the heck?\What is wrong with Juvia? response:	Why is my heart beating like this?
context: But do not underestimate Juvia and Aria.\Sorry to break it to you, but I don't go easy on people who hurt my friends.\Even if they're women or children...\R-Really?\Juvia gives up then! Goodbye!\Whoa there! What the heck?\What is wrong with Juvia?\Why is my heart beating like this? response:	Wait, you! Stop the giant!
context: Sorry to break it to you, but I don't go easy on people who hurt my friends.\Even if they're women or children...\R-Really?\Juvia gives up then! Goodbye!\Whoa there! What the heck?\What is wrong with Juvia?\Why is my heart beating like this?\Wait, you! Stop the giant! response:	Juvia wants to make him her's!
context: Even if they're women or children...\R-Really?\Juvia gives up then! Goodbye!\Whoa there! What the heck?\What is wrong with Juvia?\Why is my heart beating like this?\Wait, you! Stop the giant!\Juvia wants to make him her's! response:	Juvia can no longer hold back!
context: R-Really?\Juvia gives up then! Goodbye!\Whoa there! What the heck?\What is wrong with Juvia?\Why is my heart beating like this?\Wait, you! Stop the giant!\Juvia wants to make him her's!\Juvia can no longer hold back! response:	Water Lock!
context: Juvia gives up then! Goodbye!\Whoa there! What the heck?\What is wrong with Juvia?\Why is my heart beating like this?\Wait, you! Stop the giant!\Juvia wants to make him her's!\Juvia can no longer hold back!\Water Lock! response:	Oh, no! He's injured! Whatever shall I do?
context: Whoa there! What the heck?\What is wrong with Juvia?\Why is my heart beating like this?\Wait, you! Stop the giant!\Juvia wants to make him her's!\Juvia can no longer hold back!\Water Lock!\Oh, no! He's injured! Whatever shall I do? response:	I must release him quick, or...
context: What is wrong with Juvia?\Why is my heart beating like this?\Wait, you! Stop the giant!\Juvia wants to make him her's!\Juvia can no longer hold back!\Water Lock!\Oh, no! He's injured! Whatever shall I do?\I must release him quick, or... response:	He escaped from Juvia's water lock using his own power?
context: Why is my heart beating like this?\Wait, you! Stop the giant!\Juvia wants to make him her's!\Juvia can no longer hold back!\Water Lock!\Oh, no! He's injured! Whatever shall I do?\I must release him quick, or...\He escaped from Juvia's water lock using his own power? response:	This is the power of an ice wizard...
context: Wait, you! Stop the giant!\Juvia wants to make him her's!\Juvia can no longer hold back!\Water Lock!\Oh, no! He's injured! Whatever shall I do?\I must release him quick, or...\He escaped from Juvia's water lock using his own power?\This is the power of an ice wizard... response:	Exquisite!
context: Juvia wants to make him her's!\Juvia can no longer hold back!\Water Lock!\Oh, no! He's injured! Whatever shall I do?\I must release him quick, or...\He escaped from Juvia's water lock using his own power?\This is the power of an ice wizard...\Exquisite! response:	Water and ice...
context: Juvia can no longer hold back!\Water Lock!\Oh, no! He's injured! Whatever shall I do?\I must release him quick, or...\He escaped from Juvia's water lock using his own power?\This is the power of an ice wizard...\Exquisite!\Water and ice... response:	It's like we're bound by fate!
context: Water Lock!\Oh, no! He's injured! Whatever shall I do?\I must release him quick, or...\He escaped from Juvia's water lock using his own power?\This is the power of an ice wizard...\Exquisite!\Water and ice...\It's like we're bound by fate! response:	I've finally found you, Juvia's Prince!
context: Oh, no! He's injured! Whatever shall I do?\I must release him quick, or...\He escaped from Juvia's water lock using his own power?\This is the power of an ice wizard...\Exquisite!\Water and ice...\It's like we're bound by fate!\I've finally found you, Juvia's Prince! response:	Trying for a surprise attack, you bastard!
context: I must release him quick, or...\He escaped from Juvia's water lock using his own power?\This is the power of an ice wizard...\Exquisite!\Water and ice...\It's like we're bound by fate!\I've finally found you, Juvia's Prince!\Trying for a surprise attack, you bastard! response:	Ouch!
context: He escaped from Juvia's water lock using his own power?\This is the power of an ice wizard...\Exquisite!\Water and ice...\It's like we're bound by fate!\I've finally found you, Juvia's Prince!\Trying for a surprise attack, you bastard!\Ouch! response:	Why is he stripping?
context: This is the power of an ice wizard...\Exquisite!\Water and ice...\It's like we're bound by fate!\I've finally found you, Juvia's Prince!\Trying for a surprise attack, you bastard!\Ouch!\Why is he stripping? response:	I-I-I think we should take things more slowly...
context: Exquisite!\Water and ice...\It's like we're bound by fate!\I've finally found you, Juvia's Prince!\Trying for a surprise attack, you bastard!\Ouch!\Why is he stripping?\I-I-I think we should take things more slowly... response:	I don't want to frighten a woman, but you'd better surrender immediately.
context: Water and ice...\It's like we're bound by fate!\I've finally found you, Juvia's Prince!\Trying for a surprise attack, you bastard!\Ouch!\Why is he stripping?\I-I-I think we should take things more slowly...\I don't want to frighten a woman, but you'd better surrender immediately. response:	Otherwise you're gonna get hurt!
context: It's like we're bound by fate!\I've finally found you, Juvia's Prince!\Trying for a surprise attack, you bastard!\Ouch!\Why is he stripping?\I-I-I think we should take things more slowly...\I don't want to frighten a woman, but you'd better surrender immediately.\Otherwise you're gonna get hurt! response:	Ice Make Lance!
context: I've finally found you, Juvia's Prince!\Trying for a surprise attack, you bastard!\Ouch!\Why is he stripping?\I-I-I think we should take things more slowly...\I don't want to frighten a woman, but you'd better surrender immediately.\Otherwise you're gonna get hurt!\Ice Make Lance! response:	Juvia's body is made of water.
context: Trying for a surprise attack, you bastard!\Ouch!\Why is he stripping?\I-I-I think we should take things more slowly...\I don't want to frighten a woman, but you'd better surrender immediately.\Otherwise you're gonna get hurt!\Ice Make Lance!\Juvia's body is made of water. response:	Yes... Drip, drip, drop...
context: Ouch!\Why is he stripping?\I-I-I think we should take things more slowly...\I don't want to frighten a woman, but you'd better surrender immediately.\Otherwise you're gonna get hurt!\Ice Make Lance!\Juvia's body is made of water.\Yes... Drip, drip, drop... response:	That's right... He's an enemy.
context: Why is he stripping?\I-I-I think we should take things more slowly...\I don't want to frighten a woman, but you'd better surrender immediately.\Otherwise you're gonna get hurt!\Ice Make Lance!\Juvia's body is made of water.\Yes... Drip, drip, drop...\That's right... He's an enemy. response:	Torn apart by strife, that is their tearful fate!
context: I-I-I think we should take things more slowly...\I don't want to frighten a woman, but you'd better surrender immediately.\Otherwise you're gonna get hurt!\Ice Make Lance!\Juvia's body is made of water.\Yes... Drip, drip, drop...\That's right... He's an enemy.\Torn apart by strife, that is their tearful fate! response:	But Juvia will not lose heart!
context: I don't want to frighten a woman, but you'd better surrender immediately.\Otherwise you're gonna get hurt!\Ice Make Lance!\Juvia's body is made of water.\Yes... Drip, drip, drop...\That's right... He's an enemy.\Torn apart by strife, that is their tearful fate!\But Juvia will not lose heart! response:	Farewell, my small blossom of love!
context: Otherwise you're gonna get hurt!\Ice Make Lance!\Juvia's body is made of water.\Yes... Drip, drip, drop...\That's right... He's an enemy.\Torn apart by strife, that is their tearful fate!\But Juvia will not lose heart!\Farewell, my small blossom of love! response:	Water Slicer!
context: Ice Make Lance!\Juvia's body is made of water.\Yes... Drip, drip, drop...\That's right... He's an enemy.\Torn apart by strife, that is their tearful fate!\But Juvia will not lose heart!\Farewell, my small blossom of love!\Water Slicer! response:	High powered water jets can even cut through steel.
context: Juvia's body is made of water.\Yes... Drip, drip, drop...\That's right... He's an enemy.\Torn apart by strife, that is their tearful fate!\But Juvia will not lose heart!\Farewell, my small blossom of love!\Water Slicer!\High powered water jets can even cut through steel. response:	Underestimate water, and you will regret it.
context: Yes... Drip, drip, drop...\That's right... He's an enemy.\Torn apart by strife, that is their tearful fate!\But Juvia will not lose heart!\Farewell, my small blossom of love!\Water Slicer!\High powered water jets can even cut through steel.\Underestimate water, and you will regret it. response:	Ice Make Battle Axe!
context: That's right... He's an enemy.\Torn apart by strife, that is their tearful fate!\But Juvia will not lose heart!\Farewell, my small blossom of love!\Water Slicer!\High powered water jets can even cut through steel.\Underestimate water, and you will regret it.\Ice Make Battle Axe! response:	Try again and again, but nothing will change.
context: Torn apart by strife, that is their tearful fate!\But Juvia will not lose heart!\Farewell, my small blossom of love!\Water Slicer!\High powered water jets can even cut through steel.\Underestimate water, and you will regret it.\Ice Make Battle Axe!\Try again and again, but nothing will change. response:	Against Juvia, physical attacks are ineffective.
context: But Juvia will not lose heart!\Farewell, my small blossom of love!\Water Slicer!\High powered water jets can even cut through steel.\Underestimate water, and you will regret it.\Ice Make Battle Axe!\Try again and again, but nothing will change.\Against Juvia, physical attacks are ineffective. response:	Yes... Drip, drip, drop...
context: Farewell, my small blossom of love!\Water Slicer!\High powered water jets can even cut through steel.\Underestimate water, and you will regret it.\Ice Make Battle Axe!\Try again and again, but nothing will change.\Against Juvia, physical attacks are ineffective.\Yes... Drip, drip, drop... response:	She's a tough one...
context: Water Slicer!\High powered water jets can even cut through steel.\Underestimate water, and you will regret it.\Ice Make Battle Axe!\Try again and again, but nothing will change.\Against Juvia, physical attacks are ineffective.\Yes... Drip, drip, drop...\She's a tough one... response:	You cannot defeat Juvia.
context: High powered water jets can even cut through steel.\Underestimate water, and you will regret it.\Ice Make Battle Axe!\Try again and again, but nothing will change.\Against Juvia, physical attacks are ineffective.\Yes... Drip, drip, drop...\She's a tough one...\You cannot defeat Juvia. response:	You still have a chance to save yourself.
context: Underestimate water, and you will regret it.\Ice Make Battle Axe!\Try again and again, but nothing will change.\Against Juvia, physical attacks are ineffective.\Yes... Drip, drip, drop...\She's a tough one...\You cannot defeat Juvia.\You still have a chance to save yourself. response:	Bring me Lucy Heartfilia, please.
context: Ice Make Battle Axe!\Try again and again, but nothing will change.\Against Juvia, physical attacks are ineffective.\Yes... Drip, drip, drop...\She's a tough one...\You cannot defeat Juvia.\You still have a chance to save yourself.\Bring me Lucy Heartfilia, please. response:	If you do, I will ask my master to withdraw.
context: Try again and again, but nothing will change.\Against Juvia, physical attacks are ineffective.\Yes... Drip, drip, drop...\She's a tough one...\You cannot defeat Juvia.\You still have a chance to save yourself.\Bring me Lucy Heartfilia, please.\If you do, I will ask my master to withdraw. response:	Hey, don't give me that crap.
context: Against Juvia, physical attacks are ineffective.\Yes... Drip, drip, drop...\She's a tough one...\You cannot defeat Juvia.\You still have a chance to save yourself.\Bring me Lucy Heartfilia, please.\If you do, I will ask my master to withdraw.\Hey, don't give me that crap. response:	We're both already way past the point of retreating.
context: Yes... Drip, drip, drop...\She's a tough one...\You cannot defeat Juvia.\You still have a chance to save yourself.\Bring me Lucy Heartfilia, please.\If you do, I will ask my master to withdraw.\Hey, don't give me that crap.\We're both already way past the point of retreating. response:	And Lucy is our ally!
context: She's a tough one...\You cannot defeat Juvia.\You still have a chance to save yourself.\Bring me Lucy Heartfilia, please.\If you do, I will ask my master to withdraw.\Hey, don't give me that crap.\We're both already way past the point of retreating.\And Lucy is our ally! response:	I'll give up my life before handing her over to you!
context: You cannot defeat Juvia.\You still have a chance to save yourself.\Bring me Lucy Heartfilia, please.\If you do, I will ask my master to withdraw.\Hey, don't give me that crap.\We're both already way past the point of retreating.\And Lucy is our ally!\I'll give up my life before handing her over to you! response:	Give up his life?
context: You still have a chance to save yourself.\Bring me Lucy Heartfilia, please.\If you do, I will ask my master to withdraw.\Hey, don't give me that crap.\We're both already way past the point of retreating.\And Lucy is our ally!\I'll give up my life before handing her over to you!\Give up his life? response:	Give up his life?
context: Bring me Lucy Heartfilia, please.\If you do, I will ask my master to withdraw.\Hey, don't give me that crap.\We're both already way past the point of retreating.\And Lucy is our ally!\I'll give up my life before handing her over to you!\Give up his life?\Give up his life? response:	Give up his life?
context: If you do, I will ask my master to withdraw.\Hey, don't give me that crap.\We're both already way past the point of retreating.\And Lucy is our ally!\I'll give up my life before handing her over to you!\Give up his life?\Give up his life?\Give up his life? response:	A love rival!
context: Hey, don't give me that crap.\We're both already way past the point of retreating.\And Lucy is our ally!\I'll give up my life before handing her over to you!\Give up his life?\Give up his life?\Give up his life?\A love rival! response:	A love rival!
context: We're both already way past the point of retreating.\And Lucy is our ally!\I'll give up my life before handing her over to you!\Give up his life?\Give up his life?\Give up his life?\A love rival!\A love rival! response:	A love rival!
context: And Lucy is our ally!\I'll give up my life before handing her over to you!\Give up his life?\Give up his life?\Give up his life?\A love rival!\A love rival!\A love rival! response:	A love rival!
context: I'll give up my life before handing her over to you!\Give up his life?\Give up his life?\Give up his life?\A love rival!\A love rival!\A love rival!\A love rival! response:	A love rival!
context: Give up his life?\Give up his life?\Give up his life?\A love rival!\A love rival!\A love rival!\A love rival!\A love rival! response:	What pain!
context: Give up his life?\Give up his life?\A love rival!\A love rival!\A love rival!\A love rival!\A love rival!\What pain! response:	What harsh fate!
context: Give up his life?\A love rival!\A love rival!\A love rival!\A love rival!\A love rival!\What pain!\What harsh fate! response:	My heart... My heart feels like it's going to rend asunder!
context: A love rival!\A love rival!\A love rival!\A love rival!\A love rival!\What pain!\What harsh fate!\My heart... My heart feels like it's going to rend asunder! response:	It hurts!
context: A love rival!\A love rival!\A love rival!\A love rival!\What pain!\What harsh fate!\My heart... My heart feels like it's going to rend asunder!\It hurts! response:	It hurts!
context: A love rival!\A love rival!\A love rival!\What pain!\What harsh fate!\My heart... My heart feels like it's going to rend asunder!\It hurts!\It hurts! response:	What's the matter? Are you ill?
context: A love rival!\A love rival!\What pain!\What harsh fate!\My heart... My heart feels like it's going to rend asunder!\It hurts!\It hurts!\What's the matter? Are you ill? response:	Juvia will not forgive.
context: A love rival!\What pain!\What harsh fate!\My heart... My heart feels like it's going to rend asunder!\It hurts!\It hurts!\What's the matter? Are you ill?\Juvia will not forgive. response:	Lucy shall not be forgiven!
context: What pain!\What harsh fate!\My heart... My heart feels like it's going to rend asunder!\It hurts!\It hurts!\What's the matter? Are you ill?\Juvia will not forgive.\Lucy shall not be forgiven! response:	Lucy shall not be forgiven!
context: What harsh fate!\My heart... My heart feels like it's going to rend asunder!\It hurts!\It hurts!\What's the matter? Are you ill?\Juvia will not forgive.\Lucy shall not be forgiven!\Lucy shall not be forgiven! response:	Ouch!
context: My heart... My heart feels like it's going to rend asunder!\It hurts!\It hurts!\What's the matter? Are you ill?\Juvia will not forgive.\Lucy shall not be forgiven!\Lucy shall not be forgiven!\Ouch! response:	Boiling water?
context: It hurts!\It hurts!\What's the matter? Are you ill?\Juvia will not forgive.\Lucy shall not be forgiven!\Lucy shall not be forgiven!\Ouch!\Boiling water? response:	And why are you mad at Lucy?
context: It hurts!\What's the matter? Are you ill?\Juvia will not forgive.\Lucy shall not be forgiven!\Lucy shall not be forgiven!\Ouch!\Boiling water?\And why are you mad at Lucy? response:	Ice Make...
context: What's the matter? Are you ill?\Juvia will not forgive.\Lucy shall not be forgiven!\Lucy shall not be forgiven!\Ouch!\Boiling water?\And why are you mad at Lucy?\Ice Make... response:	It's fast!
context: Juvia will not forgive.\Lucy shall not be forgiven!\Lucy shall not be forgiven!\Ouch!\Boiling water?\And why are you mad at Lucy?\Ice Make...\It's fast! response:	My Creation Magic can't keep up!
context: Lucy shall not be forgiven!\Lucy shall not be forgiven!\Ouch!\Boiling water?\And why are you mad at Lucy?\Ice Make...\It's fast!\My Creation Magic can't keep up! response:	That was close...
context: Lucy shall not be forgiven!\Ouch!\Boiling water?\And why are you mad at Lucy?\Ice Make...\It's fast!\My Creation Magic can't keep up!\That was close... response:	Ever since Juvia was born, she's lived within the rain.
context: Ouch!\Boiling water?\And why are you mad at Lucy?\Ice Make...\It's fast!\My Creation Magic can't keep up!\That was close...\Ever since Juvia was born, she's lived within the rain. response:	In the rain, there is no one who can defeat Juvia!
context: Boiling water?\And why are you mad at Lucy?\Ice Make...\It's fast!\My Creation Magic can't keep up!\That was close...\Ever since Juvia was born, she's lived within the rain.\In the rain, there is no one who can defeat Juvia! response:	Be boiled inside Juvia's jealously!
context: And why are you mad at Lucy?\Ice Make...\It's fast!\My Creation Magic can't keep up!\That was close...\Ever since Juvia was born, she's lived within the rain.\In the rain, there is no one who can defeat Juvia!\Be boiled inside Juvia's jealously! response:	What?
context: Ice Make...\It's fast!\My Creation Magic can't keep up!\That was close...\Ever since Juvia was born, she's lived within the rain.\In the rain, there is no one who can defeat Juvia!\Be boiled inside Juvia's jealously!\What? response:	Ice Make Shield!
context: It's fast!\My Creation Magic can't keep up!\That was close...\Ever since Juvia was born, she's lived within the rain.\In the rain, there is no one who can defeat Juvia!\Be boiled inside Juvia's jealously!\What?\Ice Make Shield! response:	What incredible heat! I can't stand it!
context: My Creation Magic can't keep up!\That was close...\Ever since Juvia was born, she's lived within the rain.\In the rain, there is no one who can defeat Juvia!\Be boiled inside Juvia's jealously!\What?\Ice Make Shield!\What incredible heat! I can't stand it! response:	I told you already!
context: That was close...\Ever since Juvia was born, she's lived within the rain.\In the rain, there is no one who can defeat Juvia!\Be boiled inside Juvia's jealously!\What?\Ice Make Shield!\What incredible heat! I can't stand it!\I told you already! response:	Inside the rain is Juvia's world!
context: Ever since Juvia was born, she's lived within the rain.\In the rain, there is no one who can defeat Juvia!\Be boiled inside Juvia's jealously!\What?\Ice Make Shield!\What incredible heat! I can't stand it!\I told you already!\Inside the rain is Juvia's world! response:	No one can defeat Juvia!
context: In the rain, there is no one who can defeat Juvia!\Be boiled inside Juvia's jealously!\What?\Ice Make Shield!\What incredible heat! I can't stand it!\I told you already!\Inside the rain is Juvia's world!\No one can defeat Juvia! response:	He used the steam as a smoke screen?
context: Be boiled inside Juvia's jealously!\What?\Ice Make Shield!\What incredible heat! I can't stand it!\I told you already!\Inside the rain is Juvia's world!\No one can defeat Juvia!\He used the steam as a smoke screen? response:	He's not just a pretty face, he's smart, too.
context: What?\Ice Make Shield!\What incredible heat! I can't stand it!\I told you already!\Inside the rain is Juvia's world!\No one can defeat Juvia!\He used the steam as a smoke screen?\He's not just a pretty face, he's smart, too. response:	So amazing...
context: Ice Make Shield!\What incredible heat! I can't stand it!\I told you already!\Inside the rain is Juvia's world!\No one can defeat Juvia!\He used the steam as a smoke screen?\He's not just a pretty face, he's smart, too.\So amazing... response:	I don't have time to take a break!
context: What incredible heat! I can't stand it!\I told you already!\Inside the rain is Juvia's world!\No one can defeat Juvia!\He used the steam as a smoke screen?\He's not just a pretty face, he's smart, too.\So amazing...\I don't have time to take a break! response:	I've got to stop that magic quick!
context: I told you already!\Inside the rain is Juvia's world!\No one can defeat Juvia!\He used the steam as a smoke screen?\He's not just a pretty face, he's smart, too.\So amazing...\I don't have time to take a break!\I've got to stop that magic quick! response:	That's hot!
context: Inside the rain is Juvia's world!\No one can defeat Juvia!\He used the steam as a smoke screen?\He's not just a pretty face, he's smart, too.\So amazing...\I don't have time to take a break!\I've got to stop that magic quick!\That's hot! response:	My skin is burning!
context: No one can defeat Juvia!\He used the steam as a smoke screen?\He's not just a pretty face, he's smart, too.\So amazing...\I don't have time to take a break!\I've got to stop that magic quick!\That's hot!\My skin is burning! response:	This is the end for you!
context: He used the steam as a smoke screen?\He's not just a pretty face, he's smart, too.\So amazing...\I don't have time to take a break!\I've got to stop that magic quick!\That's hot!\My skin is burning!\This is the end for you! response:	Why, you...
