context: And we broke response:	Everything that was right
context: Pretty, right?\But there are even fewer of them now.\Izumi, are you out here?\There's nothing down there.\This is all I found.\That can't be right.\I saw Izumi fall in there.\That's enough! response:	Mizuho, you had another fight with Izumi, didn't you?
context: But there are even fewer of them now.\Izumi, are you out here?\There's nothing down there.\This is all I found.\That can't be right.\I saw Izumi fall in there.\That's enough!\Mizuho, you had another fight with Izumi, didn't you? response:	That's why she ran away.
context: Izumi, are you out here?\There's nothing down there.\This is all I found.\That can't be right.\I saw Izumi fall in there.\That's enough!\Mizuho, you had another fight with Izumi, didn't you?\That's why she ran away. response:	Izumi's out there somewhere!
context: There's nothing down there.\This is all I found.\That can't be right.\I saw Izumi fall in there.\That's enough!\Mizuho, you had another fight with Izumi, didn't you?\That's why she ran away.\Izumi's out there somewhere! response:	It's going to be okay, Mom.
context: This is all I found.\That can't be right.\I saw Izumi fall in there.\That's enough!\Mizuho, you had another fight with Izumi, didn't you?\That's why she ran away.\Izumi's out there somewhere!\It's going to be okay, Mom. response:	I believe in Mr. Ginko.
context: That can't be right.\I saw Izumi fall in there.\That's enough!\Mizuho, you had another fight with Izumi, didn't you?\That's why she ran away.\Izumi's out there somewhere!\It's going to be okay, Mom.\I believe in Mr. Ginko. response:	Right.
context: I saw Izumi fall in there.\That's enough!\Mizuho, you had another fight with Izumi, didn't you?\That's why she ran away.\Izumi's out there somewhere!\It's going to be okay, Mom.\I believe in Mr. Ginko.\Right. response:	If you see smoke rising up from the well,
context: That's enough!\Mizuho, you had another fight with Izumi, didn't you?\That's why she ran away.\Izumi's out there somewhere!\It's going to be okay, Mom.\I believe in Mr. Ginko.\Right.\If you see smoke rising up from the well, response:	call down to the bottom of the well.
context: Mizuho, you had another fight with Izumi, didn't you?\That's why she ran away.\Izumi's out there somewhere!\It's going to be okay, Mom.\I believe in Mr. Ginko.\Right.\If you see smoke rising up from the well,\call down to the bottom of the well. response:	Good. There's still some left.
context: That's why she ran away.\Izumi's out there somewhere!\It's going to be okay, Mom.\I believe in Mr. Ginko.\Right.\If you see smoke rising up from the well,\call down to the bottom of the well.\Good. There's still some left. response:	This should be enough.
context: Izumi's out there somewhere!\It's going to be okay, Mom.\I believe in Mr. Ginko.\Right.\If you see smoke rising up from the well,\call down to the bottom of the well.\Good. There's still some left.\This should be enough. response:	I'll try to synchronize with Izumi one more time.
context: It's going to be okay, Mom.\I believe in Mr. Ginko.\Right.\If you see smoke rising up from the well,\call down to the bottom of the well.\Good. There's still some left.\This should be enough.\I'll try to synchronize with Izumi one more time. response:	It's likely that she's lost her memories,
context: I believe in Mr. Ginko.\Right.\If you see smoke rising up from the well,\call down to the bottom of the well.\Good. There's still some left.\This should be enough.\I'll try to synchronize with Izumi one more time.\It's likely that she's lost her memories, response:	but if she can remember you, she can come back.
context: Right.\If you see smoke rising up from the well,\call down to the bottom of the well.\Good. There's still some left.\This should be enough.\I'll try to synchronize with Izumi one more time.\It's likely that she's lost her memories,\but if she can remember you, she can come back. response:	However, my time will be limited.
context: If you see smoke rising up from the well,\call down to the bottom of the well.\Good. There's still some left.\This should be enough.\I'll try to synchronize with Izumi one more time.\It's likely that she's lost her memories,\but if she can remember you, she can come back.\However, my time will be limited. response:	So if I think I'm running out of time,
context: call down to the bottom of the well.\Good. There's still some left.\This should be enough.\I'll try to synchronize with Izumi one more time.\It's likely that she's lost her memories,\but if she can remember you, she can come back.\However, my time will be limited.\So if I think I'm running out of time, response:	I'll force a link from the other side to here.
context: Good. There's still some left.\This should be enough.\I'll try to synchronize with Izumi one more time.\It's likely that she's lost her memories,\but if she can remember you, she can come back.\However, my time will be limited.\So if I think I'm running out of time,\I'll force a link from the other side to here. response:	I've made the necessary preparations.
context: This should be enough.\I'll try to synchronize with Izumi one more time.\It's likely that she's lost her memories,\but if she can remember you, she can come back.\However, my time will be limited.\So if I think I'm running out of time,\I'll force a link from the other side to here.\I've made the necessary preparations. response:	The link will allow Izumi to hear your voices from this side.
context: I'll try to synchronize with Izumi one more time.\It's likely that she's lost her memories,\but if she can remember you, she can come back.\However, my time will be limited.\So if I think I'm running out of time,\I'll force a link from the other side to here.\I've made the necessary preparations.\The link will allow Izumi to hear your voices from this side. response:	Izumi!
context: It's likely that she's lost her memories,\but if she can remember you, she can come back.\However, my time will be limited.\So if I think I'm running out of time,\I'll force a link from the other side to here.\I've made the necessary preparations.\The link will allow Izumi to hear your voices from this side.\Izumi! response:	Izumi!
context: but if she can remember you, she can come back.\However, my time will be limited.\So if I think I'm running out of time,\I'll force a link from the other side to here.\I've made the necessary preparations.\The link will allow Izumi to hear your voices from this side.\Izumi!\Izumi! response:	Izumi!
context: However, my time will be limited.\So if I think I'm running out of time,\I'll force a link from the other side to here.\I've made the necessary preparations.\The link will allow Izumi to hear your voices from this side.\Izumi!\Izumi!\Izumi! response:	Izumi!
context: So if I think I'm running out of time,\I'll force a link from the other side to here.\I've made the necessary preparations.\The link will allow Izumi to hear your voices from this side.\Izumi!\Izumi!\Izumi!\Izumi! response:	Izumi!
context: I'll force a link from the other side to here.\I've made the necessary preparations.\The link will allow Izumi to hear your voices from this side.\Izumi!\Izumi!\Izumi!\Izumi!\Izumi! response:	Izumi!
context: I've made the necessary preparations.\The link will allow Izumi to hear your voices from this side.\Izumi!\Izumi!\Izumi!\Izumi!\Izumi!\Izumi! response:	Mizuho...
context: The link will allow Izumi to hear your voices from this side.\Izumi!\Izumi!\Izumi!\Izumi!\Izumi!\Izumi!\Mizuho... response:	Mom!
context: Izumi!\Izumi!\Izumi!\Izumi!\Izumi!\Izumi!\Mizuho...\Mom! response:	I'm here!
context: Izumi!\Izumi!\Izumi!\Izumi!\Izumi!\Mizuho...\Mom!\I'm here! response:	I'm here!
context: Izumi!\Izumi!\Izumi!\Izumi!\Mizuho...\Mom!\I'm here!\I'm here! response:	That was Izumi's voice just now!
context: Izumi!\Izumi!\Izumi!\Mizuho...\Mom!\I'm here!\I'm here!\That was Izumi's voice just now! response:	She said, I'm here.
context: Izumi!\Izumi!\Mizuho...\Mom!\I'm here!\I'm here!\That was Izumi's voice just now!\She said, I'm here. response:	It came from inside the house!
context: Izumi!\Mizuho...\Mom!\I'm here!\I'm here!\That was Izumi's voice just now!\She said, I'm here.\It came from inside the house! response:	Who the heck is making a bonfire?
context: Mizuho...\Mom!\I'm here!\I'm here!\That was Izumi's voice just now!\She said, I'm here.\It came from inside the house!\Who the heck is making a bonfire? response:	Izumi!
context: Mom!\I'm here!\I'm here!\That was Izumi's voice just now!\She said, I'm here.\It came from inside the house!\Who the heck is making a bonfire?\Izumi! response:	Izumi!
context: I'm here!\I'm here!\That was Izumi's voice just now!\She said, I'm here.\It came from inside the house!\Who the heck is making a bonfire?\Izumi!\Izumi! response:	Izumi, it's you!
context: I'm here!\That was Izumi's voice just now!\She said, I'm here.\It came from inside the house!\Who the heck is making a bonfire?\Izumi!\Izumi!\Izumi, it's you! response:	I'm home.
context: That was Izumi's voice just now!\She said, I'm here.\It came from inside the house!\Who the heck is making a bonfire?\Izumi!\Izumi!\Izumi, it's you!\I'm home. response:	It seems the stars have come back, too.
context: She said, I'm here.\It came from inside the house!\Who the heck is making a bonfire?\Izumi!\Izumi!\Izumi, it's you!\I'm home.\It seems the stars have come back, too. response:	But there aren't as many as before.
context: It came from inside the house!\Who the heck is making a bonfire?\Izumi!\Izumi!\Izumi, it's you!\I'm home.\It seems the stars have come back, too.\But there aren't as many as before. response:	I see.
context: Who the heck is making a bonfire?\Izumi!\Izumi!\Izumi, it's you!\I'm home.\It seems the stars have come back, too.\But there aren't as many as before.\I see. response:	They're called Isei, or Well Star mushi.
context: Izumi!\Izumi!\Izumi, it's you!\I'm home.\It seems the stars have come back, too.\But there aren't as many as before.\I see.\They're called Isei, or Well Star mushi. response:	On rare occasions,
context: Izumi!\Izumi, it's you!\I'm home.\It seems the stars have come back, too.\But there aren't as many as before.\I see.\They're called Isei, or Well Star mushi.\On rare occasions, response:	they appear in wells that are near an abundant flow of vital energy, known as a River of Light.
context: Izumi, it's you!\I'm home.\It seems the stars have come back, too.\But there aren't as many as before.\I see.\They're called Isei, or Well Star mushi.\On rare occasions,\they appear in wells that are near an abundant flow of vital energy, known as a River of Light. response:	Well, I guess one may even liken them to sparks thrown off by the River of Light itself.
context: I'm home.\It seems the stars have come back, too.\But there aren't as many as before.\I see.\They're called Isei, or Well Star mushi.\On rare occasions,\they appear in wells that are near an abundant flow of vital energy, known as a River of Light.\Well, I guess one may even liken them to sparks thrown off by the River of Light itself. response:	Those who are exposed to lots of them often go through what you went through.
context: It seems the stars have come back, too.\But there aren't as many as before.\I see.\They're called Isei, or Well Star mushi.\On rare occasions,\they appear in wells that are near an abundant flow of vital energy, known as a River of Light.\Well, I guess one may even liken them to sparks thrown off by the River of Light itself.\Those who are exposed to lots of them often go through what you went through. response:	The reason there are fewer of them may be that the River of Light is meandering.
context: But there aren't as many as before.\I see.\They're called Isei, or Well Star mushi.\On rare occasions,\they appear in wells that are near an abundant flow of vital energy, known as a River of Light.\Well, I guess one may even liken them to sparks thrown off by the River of Light itself.\Those who are exposed to lots of them often go through what you went through.\The reason there are fewer of them may be that the River of Light is meandering. response:	Hm...
context: I see.\They're called Isei, or Well Star mushi.\On rare occasions,\they appear in wells that are near an abundant flow of vital energy, known as a River of Light.\Well, I guess one may even liken them to sparks thrown off by the River of Light itself.\Those who are exposed to lots of them often go through what you went through.\The reason there are fewer of them may be that the River of Light is meandering.\Hm... response:	But either way,
context: They're called Isei, or Well Star mushi.\On rare occasions,\they appear in wells that are near an abundant flow of vital energy, known as a River of Light.\Well, I guess one may even liken them to sparks thrown off by the River of Light itself.\Those who are exposed to lots of them often go through what you went through.\The reason there are fewer of them may be that the River of Light is meandering.\Hm...\But either way, response:	these matters concern a world far removed from your own.
context: On rare occasions,\they appear in wells that are near an abundant flow of vital energy, known as a River of Light.\Well, I guess one may even liken them to sparks thrown off by the River of Light itself.\Those who are exposed to lots of them often go through what you went through.\The reason there are fewer of them may be that the River of Light is meandering.\Hm...\But either way,\these matters concern a world far removed from your own. response:	You should bid them farewell.
context: they appear in wells that are near an abundant flow of vital energy, known as a River of Light.\Well, I guess one may even liken them to sparks thrown off by the River of Light itself.\Those who are exposed to lots of them often go through what you went through.\The reason there are fewer of them may be that the River of Light is meandering.\Hm...\But either way,\these matters concern a world far removed from your own.\You should bid them farewell. response:	Izumi!
context: Well, I guess one may even liken them to sparks thrown off by the River of Light itself.\Those who are exposed to lots of them often go through what you went through.\The reason there are fewer of them may be that the River of Light is meandering.\Hm...\But either way,\these matters concern a world far removed from your own.\You should bid them farewell.\Izumi! response:	Come now, step aside.
context: Those who are exposed to lots of them often go through what you went through.\The reason there are fewer of them may be that the River of Light is meandering.\Hm...\But either way,\these matters concern a world far removed from your own.\You should bid them farewell.\Izumi!\Come now, step aside. response:	Dad,
context: The reason there are fewer of them may be that the River of Light is meandering.\Hm...\But either way,\these matters concern a world far removed from your own.\You should bid them farewell.\Izumi!\Come now, step aside.\Dad, response:	I won't come here anymore, I promise.
context: Hm...\But either way,\these matters concern a world far removed from your own.\You should bid them farewell.\Izumi!\Come now, step aside.\Dad,\I won't come here anymore, I promise. response:	Don't make me worry more than I already have.
context: But either way,\these matters concern a world far removed from your own.\You should bid them farewell.\Izumi!\Come now, step aside.\Dad,\I won't come here anymore, I promise.\Don't make me worry more than I already have. response:	Dad, what's that for?
context: these matters concern a world far removed from your own.\You should bid them farewell.\Izumi!\Come now, step aside.\Dad,\I won't come here anymore, I promise.\Don't make me worry more than I already have.\Dad, what's that for? response:	It's so the god of the well will still be able to breathe.
context: You should bid them farewell.\Izumi!\Come now, step aside.\Dad,\I won't come here anymore, I promise.\Don't make me worry more than I already have.\Dad, what's that for?\It's so the god of the well will still be able to breathe. response:	In the depths of the earth,
context: Izumi!\Come now, step aside.\Dad,\I won't come here anymore, I promise.\Don't make me worry more than I already have.\Dad, what's that for?\It's so the god of the well will still be able to breathe.\In the depths of the earth, response:	is it cold?
context: Come now, step aside.\Dad,\I won't come here anymore, I promise.\Don't make me worry more than I already have.\Dad, what's that for?\It's so the god of the well will still be able to breathe.\In the depths of the earth,\is it cold? response:	Is it painful?
context: Dad,\I won't come here anymore, I promise.\Don't make me worry more than I already have.\Dad, what's that for?\It's so the god of the well will still be able to breathe.\In the depths of the earth,\is it cold?\Is it painful? response:	Is it frightening?
context: I won't come here anymore, I promise.\Don't make me worry more than I already have.\Dad, what's that for?\It's so the god of the well will still be able to breathe.\In the depths of the earth,\is it cold?\Is it painful?\Is it frightening? response:	Is it lonely?
context: Don't make me worry more than I already have.\Dad, what's that for?\It's so the god of the well will still be able to breathe.\In the depths of the earth,\is it cold?\Is it painful?\Is it frightening?\Is it lonely? response:	Be that as it may...
context: Dad, what's that for?\It's so the god of the well will still be able to breathe.\In the depths of the earth,\is it cold?\Is it painful?\Is it frightening?\Is it lonely?\Be that as it may... response:	residing in those very depths
context: It's so the god of the well will still be able to breathe.\In the depths of the earth,\is it cold?\Is it painful?\Is it frightening?\Is it lonely?\Be that as it may...\residing in those very depths response:	are pure water
context: In the depths of the earth,\is it cold?\Is it painful?\Is it frightening?\Is it lonely?\Be that as it may...\residing in those very depths\are pure water response:	and a myriad of stars.
context: is it cold?\Is it painful?\Is it frightening?\Is it lonely?\Be that as it may...\residing in those very depths\are pure water\and a myriad of stars. response:	A Sea of Other- worldly Stars
context: Is it painful?\Is it frightening?\Is it lonely?\Be that as it may...\residing in those very depths\are pure water\and a myriad of stars.\A Sea of Other- worldly Stars response:	Azure Waters
context: Is it frightening?\Is it lonely?\Be that as it may...\residing in those very depths\are pure water\and a myriad of stars.\A Sea of Other- worldly Stars\Azure Waters response:	Azure Waters.
