context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: I wonder where Black Star went...\Tsubaki.\Nygus-sensei!\Do you have a moment?\Whats a person from the technology advancement department doing here?\You sure have fast ears.\I thought I hadn't been here that long.\And what do they call you? response:	Death the Kid. I'm Shinigami's son.
context: Tsubaki.\Nygus-sensei!\Do you have a moment?\Whats a person from the technology advancement department doing here?\You sure have fast ears.\I thought I hadn't been here that long.\And what do they call you?\Death the Kid. I'm Shinigami's son. response:	Oh, so you're the one.
context: Nygus-sensei!\Do you have a moment?\Whats a person from the technology advancement department doing here?\You sure have fast ears.\I thought I hadn't been here that long.\And what do they call you?\Death the Kid. I'm Shinigami's son.\Oh, so you're the one. response:	What did you come here for?
context: Do you have a moment?\Whats a person from the technology advancement department doing here?\You sure have fast ears.\I thought I hadn't been here that long.\And what do they call you?\Death the Kid. I'm Shinigami's son.\Oh, so you're the one.\What did you come here for? response:	You would surely know what my honorable father is planning.
context: Whats a person from the technology advancement department doing here?\You sure have fast ears.\I thought I hadn't been here that long.\And what do they call you?\Death the Kid. I'm Shinigami's son.\Oh, so you're the one.\What did you come here for?\You would surely know what my honorable father is planning. response:	Construction works.
context: You sure have fast ears.\I thought I hadn't been here that long.\And what do they call you?\Death the Kid. I'm Shinigami's son.\Oh, so you're the one.\What did you come here for?\You would surely know what my honorable father is planning.\Construction works. response:	Huh?
context: I thought I hadn't been here that long.\And what do they call you?\Death the Kid. I'm Shinigami's son.\Oh, so you're the one.\What did you come here for?\You would surely know what my honorable father is planning.\Construction works.\Huh? response:	The water pipes in Shibusen have become old.
context: And what do they call you?\Death the Kid. I'm Shinigami's son.\Oh, so you're the one.\What did you come here for?\You would surely know what my honorable father is planning.\Construction works.\Huh?\The water pipes in Shibusen have become old. response:	Thats why he called me.
context: Death the Kid. I'm Shinigami's son.\Oh, so you're the one.\What did you come here for?\You would surely know what my honorable father is planning.\Construction works.\Huh?\The water pipes in Shibusen have become old.\Thats why he called me. response:	Such an obvious lie...
context: Oh, so you're the one.\What did you come here for?\You would surely know what my honorable father is planning.\Construction works.\Huh?\The water pipes in Shibusen have become old.\Thats why he called me.\Such an obvious lie... response:	Coming all the way from Oceania for such a thing
context: What did you come here for?\You would surely know what my honorable father is planning.\Construction works.\Huh?\The water pipes in Shibusen have become old.\Thats why he called me.\Such an obvious lie...\Coming all the way from Oceania for such a thing response:	Oh yeah! The boiler up ahead should be changed as well.
context: You would surely know what my honorable father is planning.\Construction works.\Huh?\The water pipes in Shibusen have become old.\Thats why he called me.\Such an obvious lie...\Coming all the way from Oceania for such a thing\Oh yeah! The boiler up ahead should be changed as well. response:	Thats the work of the technology section, huh?
context: Construction works.\Huh?\The water pipes in Shibusen have become old.\Thats why he called me.\Such an obvious lie...\Coming all the way from Oceania for such a thing\Oh yeah! The boiler up ahead should be changed as well.\Thats the work of the technology section, huh? response:	Theres no boiler up ahead.
context: Huh?\The water pipes in Shibusen have become old.\Thats why he called me.\Such an obvious lie...\Coming all the way from Oceania for such a thing\Oh yeah! The boiler up ahead should be changed as well.\Thats the work of the technology section, huh?\Theres no boiler up ahead. response:	In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.
context: The water pipes in Shibusen have become old.\Thats why he called me.\Such an obvious lie...\Coming all the way from Oceania for such a thing\Oh yeah! The boiler up ahead should be changed as well.\Thats the work of the technology section, huh?\Theres no boiler up ahead.\In the past few months, Shibusen has been putting all its strength into collecting Demon Tools. response:	And, with such timing, an investigator from the technology department section arrives.
context: Thats why he called me.\Such an obvious lie...\Coming all the way from Oceania for such a thing\Oh yeah! The boiler up ahead should be changed as well.\Thats the work of the technology section, huh?\Theres no boiler up ahead.\In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.\And, with such timing, an investigator from the technology department section arrives. response:	It's normal to assume there's a link.
context: Such an obvious lie...\Coming all the way from Oceania for such a thing\Oh yeah! The boiler up ahead should be changed as well.\Thats the work of the technology section, huh?\Theres no boiler up ahead.\In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.\And, with such timing, an investigator from the technology department section arrives.\It's normal to assume there's a link. response:	If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.
context: Coming all the way from Oceania for such a thing\Oh yeah! The boiler up ahead should be changed as well.\Thats the work of the technology section, huh?\Theres no boiler up ahead.\In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.\And, with such timing, an investigator from the technology department section arrives.\It's normal to assume there's a link.\If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about. response:	Wait! I'm not done talking.
context: Oh yeah! The boiler up ahead should be changed as well.\Thats the work of the technology section, huh?\Theres no boiler up ahead.\In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.\And, with such timing, an investigator from the technology department section arrives.\It's normal to assume there's a link.\If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.\Wait! I'm not done talking. response:	Let me advise you on something.
context: Thats the work of the technology section, huh?\Theres no boiler up ahead.\In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.\And, with such timing, an investigator from the technology department section arrives.\It's normal to assume there's a link.\If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.\Wait! I'm not done talking.\Let me advise you on something. response:	Huh?
context: Theres no boiler up ahead.\In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.\And, with such timing, an investigator from the technology department section arrives.\It's normal to assume there's a link.\If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.\Wait! I'm not done talking.\Let me advise you on something.\Huh? response:	You're overestimating me.
context: In the past few months, Shibusen has been putting all its strength into collecting Demon Tools.\And, with such timing, an investigator from the technology department section arrives.\It's normal to assume there's a link.\If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.\Wait! I'm not done talking.\Let me advise you on something.\Huh?\You're overestimating me. response:	Oh yeah, is Uncle Bob in good health?
context: And, with such timing, an investigator from the technology department section arrives.\It's normal to assume there's a link.\If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.\Wait! I'm not done talking.\Let me advise you on something.\Huh?\You're overestimating me.\Oh yeah, is Uncle Bob in good health? response:	Uncle Bob?
context: It's normal to assume there's a link.\If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.\Wait! I'm not done talking.\Let me advise you on something.\Huh?\You're overestimating me.\Oh yeah, is Uncle Bob in good health?\Uncle Bob? response:	The boss of the coffee shop outside. Uncle Bob's Rumba coffee!
context: If theres a pipe that never rusts inside the Demon Tool, that really would be something for people to cheer about.\Wait! I'm not done talking.\Let me advise you on something.\Huh?\You're overestimating me.\Oh yeah, is Uncle Bob in good health?\Uncle Bob?\The boss of the coffee shop outside. Uncle Bob's Rumba coffee! response:	It's so nice that it makes people want to dance!
context: Wait! I'm not done talking.\Let me advise you on something.\Huh?\You're overestimating me.\Oh yeah, is Uncle Bob in good health?\Uncle Bob?\The boss of the coffee shop outside. Uncle Bob's Rumba coffee!\It's so nice that it makes people want to dance! response:	Hey everyone, let's dance! Everyone, together!
context: Let me advise you on something.\Huh?\You're overestimating me.\Oh yeah, is Uncle Bob in good health?\Uncle Bob?\The boss of the coffee shop outside. Uncle Bob's Rumba coffee!\It's so nice that it makes people want to dance!\Hey everyone, let's dance! Everyone, together! response:	I don't know who that is.
context: Huh?\You're overestimating me.\Oh yeah, is Uncle Bob in good health?\Uncle Bob?\The boss of the coffee shop outside. Uncle Bob's Rumba coffee!\It's so nice that it makes people want to dance!\Hey everyone, let's dance! Everyone, together!\I don't know who that is. response:	So, you don't know him...
context: You're overestimating me.\Oh yeah, is Uncle Bob in good health?\Uncle Bob?\The boss of the coffee shop outside. Uncle Bob's Rumba coffee!\It's so nice that it makes people want to dance!\Hey everyone, let's dance! Everyone, together!\I don't know who that is.\So, you don't know him... response:	That's a pity.
context: Oh yeah, is Uncle Bob in good health?\Uncle Bob?\The boss of the coffee shop outside. Uncle Bob's Rumba coffee!\It's so nice that it makes people want to dance!\Hey everyone, let's dance! Everyone, together!\I don't know who that is.\So, you don't know him...\That's a pity. response:	Oi!
context: Uncle Bob?\The boss of the coffee shop outside. Uncle Bob's Rumba coffee!\It's so nice that it makes people want to dance!\Hey everyone, let's dance! Everyone, together!\I don't know who that is.\So, you don't know him...\That's a pity.\Oi! response:	So then...
context: The boss of the coffee shop outside. Uncle Bob's Rumba coffee!\It's so nice that it makes people want to dance!\Hey everyone, let's dance! Everyone, together!\I don't know who that is.\So, you don't know him...\That's a pity.\Oi!\So then... response:	First, I'll have to get rid of these things.
context: It's so nice that it makes people want to dance!\Hey everyone, let's dance! Everyone, together!\I don't know who that is.\So, you don't know him...\That's a pity.\Oi!\So then...\First, I'll have to get rid of these things. response:	It's over.
context: Hey everyone, let's dance! Everyone, together!\I don't know who that is.\So, you don't know him...\That's a pity.\Oi!\So then...\First, I'll have to get rid of these things.\It's over. response:	Dont think you've won just yet!
context: I don't know who that is.\So, you don't know him...\That's a pity.\Oi!\So then...\First, I'll have to get rid of these things.\It's over.\Dont think you've won just yet! response:	What?
context: So, you don't know him...\That's a pity.\Oi!\So then...\First, I'll have to get rid of these things.\It's over.\Dont think you've won just yet!\What? response:	Black Star.
context: That's a pity.\Oi!\So then...\First, I'll have to get rid of these things.\It's over.\Dont think you've won just yet!\What?\Black Star. response:	You don't understand the Fey Blade.
context: Oi!\So then...\First, I'll have to get rid of these things.\It's over.\Dont think you've won just yet!\What?\Black Star.\You don't understand the Fey Blade. response:	You will never be able to properly use the Fey Blade.
context: So then...\First, I'll have to get rid of these things.\It's over.\Dont think you've won just yet!\What?\Black Star.\You don't understand the Fey Blade.\You will never be able to properly use the Fey Blade. response:	Shut up! Such a matter, to the great me-
context: First, I'll have to get rid of these things.\It's over.\Dont think you've won just yet!\What?\Black Star.\You don't understand the Fey Blade.\You will never be able to properly use the Fey Blade.\Shut up! Such a matter, to the great me- response:	No. You can't.
context: It's over.\Dont think you've won just yet!\What?\Black Star.\You don't understand the Fey Blade.\You will never be able to properly use the Fey Blade.\Shut up! Such a matter, to the great me-\No. You can't. response:	It's over, Black star.
context: Dont think you've won just yet!\What?\Black Star.\You don't understand the Fey Blade.\You will never be able to properly use the Fey Blade.\Shut up! Such a matter, to the great me-\No. You can't.\It's over, Black star. response:	You've lost.
context: What?\Black Star.\You don't understand the Fey Blade.\You will never be able to properly use the Fey Blade.\Shut up! Such a matter, to the great me-\No. You can't.\It's over, Black star.\You've lost. response:	Finally, I found you!
context: Black Star.\You don't understand the Fey Blade.\You will never be able to properly use the Fey Blade.\Shut up! Such a matter, to the great me-\No. You can't.\It's over, Black star.\You've lost.\Finally, I found you! response:	Tsubaki.
context: You don't understand the Fey Blade.\You will never be able to properly use the Fey Blade.\Shut up! Such a matter, to the great me-\No. You can't.\It's over, Black star.\You've lost.\Finally, I found you!\Tsubaki. response:	So, you're in such a place.
context: You will never be able to properly use the Fey Blade.\Shut up! Such a matter, to the great me-\No. You can't.\It's over, Black star.\You've lost.\Finally, I found you!\Tsubaki.\So, you're in such a place. response:	What are you doing?
context: Shut up! Such a matter, to the great me-\No. You can't.\It's over, Black star.\You've lost.\Finally, I found you!\Tsubaki.\So, you're in such a place.\What are you doing? response:	Thinking of a method to surpass god.
context: No. You can't.\It's over, Black star.\You've lost.\Finally, I found you!\Tsubaki.\So, you're in such a place.\What are you doing?\Thinking of a method to surpass god. response:	I know that.
context: It's over, Black star.\You've lost.\Finally, I found you!\Tsubaki.\So, you're in such a place.\What are you doing?\Thinking of a method to surpass god.\I know that. response:	You're skipping classes, is that alright?
context: You've lost.\Finally, I found you!\Tsubaki.\So, you're in such a place.\What are you doing?\Thinking of a method to surpass god.\I know that.\You're skipping classes, is that alright? response:	I skipped class in order to look for you and ended up here.
context: Finally, I found you!\Tsubaki.\So, you're in such a place.\What are you doing?\Thinking of a method to surpass god.\I know that.\You're skipping classes, is that alright?\I skipped class in order to look for you and ended up here. response:	Yeah, thats true...
context: Tsubaki.\So, you're in such a place.\What are you doing?\Thinking of a method to surpass god.\I know that.\You're skipping classes, is that alright?\I skipped class in order to look for you and ended up here.\Yeah, thats true... response:	Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.
context: So, you're in such a place.\What are you doing?\Thinking of a method to surpass god.\I know that.\You're skipping classes, is that alright?\I skipped class in order to look for you and ended up here.\Yeah, thats true...\Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore. response:	What?
context: What are you doing?\Thinking of a method to surpass god.\I know that.\You're skipping classes, is that alright?\I skipped class in order to look for you and ended up here.\Yeah, thats true...\Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.\What? response:	She said its causing too much of a strain on your body.
context: Thinking of a method to surpass god.\I know that.\You're skipping classes, is that alright?\I skipped class in order to look for you and ended up here.\Yeah, thats true...\Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.\What?\She said its causing too much of a strain on your body. response:	Such a joke.
context: I know that.\You're skipping classes, is that alright?\I skipped class in order to look for you and ended up here.\Yeah, thats true...\Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.\What?\She said its causing too much of a strain on your body.\Such a joke. response:	Ill never give up on using the Fey Blade mode.
context: You're skipping classes, is that alright?\I skipped class in order to look for you and ended up here.\Yeah, thats true...\Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.\What?\She said its causing too much of a strain on your body.\Such a joke.\Ill never give up on using the Fey Blade mode. response:	I understand.
context: I skipped class in order to look for you and ended up here.\Yeah, thats true...\Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.\What?\She said its causing too much of a strain on your body.\Such a joke.\Ill never give up on using the Fey Blade mode.\I understand. response:	Black Star will surpass god, right?
context: Yeah, thats true...\Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.\What?\She said its causing too much of a strain on your body.\Such a joke.\Ill never give up on using the Fey Blade mode.\I understand.\Black Star will surpass god, right? response:	God, huh?
context: Just now, Nygus-sensei told me... not to use the Fey Blade mode anymore.\What?\She said its causing too much of a strain on your body.\Such a joke.\Ill never give up on using the Fey Blade mode.\I understand.\Black Star will surpass god, right?\God, huh? response:	Black Star?
context: What?\She said its causing too much of a strain on your body.\Such a joke.\Ill never give up on using the Fey Blade mode.\I understand.\Black Star will surpass god, right?\God, huh?\Black Star? response:	Oh, Kid-kun.
context: She said its causing too much of a strain on your body.\Such a joke.\Ill never give up on using the Fey Blade mode.\I understand.\Black Star will surpass god, right?\God, huh?\Black Star?\Oh, Kid-kun. response:	Where did you go off to?
context: Such a joke.\Ill never give up on using the Fey Blade mode.\I understand.\Black Star will surpass god, right?\God, huh?\Black Star?\Oh, Kid-kun.\Where did you go off to? response:	Sorry. I just went to investigate some things.
context: Ill never give up on using the Fey Blade mode.\I understand.\Black Star will surpass god, right?\God, huh?\Black Star?\Oh, Kid-kun.\Where did you go off to?\Sorry. I just went to investigate some things. response:	Investigate?
context: I understand.\Black Star will surpass god, right?\God, huh?\Black Star?\Oh, Kid-kun.\Where did you go off to?\Sorry. I just went to investigate some things.\Investigate? response:	Anything is fine, but... Before you do that, you have to tell us.
context: Black Star will surpass god, right?\God, huh?\Black Star?\Oh, Kid-kun.\Where did you go off to?\Sorry. I just went to investigate some things.\Investigate?\Anything is fine, but... Before you do that, you have to tell us. response:	I'll explain after our classes.
context: God, huh?\Black Star?\Oh, Kid-kun.\Where did you go off to?\Sorry. I just went to investigate some things.\Investigate?\Anything is fine, but... Before you do that, you have to tell us.\I'll explain after our classes. response:	But for now, you'll have to help me with something.
context: Black Star?\Oh, Kid-kun.\Where did you go off to?\Sorry. I just went to investigate some things.\Investigate?\Anything is fine, but... Before you do that, you have to tell us.\I'll explain after our classes.\But for now, you'll have to help me with something. response:	Huh?
context: Oh, Kid-kun.\Where did you go off to?\Sorry. I just went to investigate some things.\Investigate?\Anything is fine, but... Before you do that, you have to tell us.\I'll explain after our classes.\But for now, you'll have to help me with something.\Huh? response:	Where did you go, Kid?
context: Where did you go off to?\Sorry. I just went to investigate some things.\Investigate?\Anything is fine, but... Before you do that, you have to tell us.\I'll explain after our classes.\But for now, you'll have to help me with something.\Huh?\Where did you go, Kid? response:	Did anything happen?
context: Sorry. I just went to investigate some things.\Investigate?\Anything is fine, but... Before you do that, you have to tell us.\I'll explain after our classes.\But for now, you'll have to help me with something.\Huh?\Where did you go, Kid?\Did anything happen? response:	No, nothing.
context: Investigate?\Anything is fine, but... Before you do that, you have to tell us.\I'll explain after our classes.\But for now, you'll have to help me with something.\Huh?\Where did you go, Kid?\Did anything happen?\No, nothing. response:	At this stage, I can't let Maka or the other students notice anything.
context: Anything is fine, but... Before you do that, you have to tell us.\I'll explain after our classes.\But for now, you'll have to help me with something.\Huh?\Where did you go, Kid?\Did anything happen?\No, nothing.\At this stage, I can't let Maka or the other students notice anything. response:	From now on, if I'm not careful in my investigations...
context: I'll explain after our classes.\But for now, you'll have to help me with something.\Huh?\Where did you go, Kid?\Did anything happen?\No, nothing.\At this stage, I can't let Maka or the other students notice anything.\From now on, if I'm not careful in my investigations... response:	Oh, Black Star.
context: But for now, you'll have to help me with something.\Huh?\Where did you go, Kid?\Did anything happen?\No, nothing.\At this stage, I can't let Maka or the other students notice anything.\From now on, if I'm not careful in my investigations...\Oh, Black Star. response:	You finally showed yourself. What time do you think it is?
context: Huh?\Where did you go, Kid?\Did anything happen?\No, nothing.\At this stage, I can't let Maka or the other students notice anything.\From now on, if I'm not careful in my investigations...\Oh, Black Star.\You finally showed yourself. What time do you think it is? response:	Hey Kid, come out for a while.
context: Where did you go, Kid?\Did anything happen?\No, nothing.\At this stage, I can't let Maka or the other students notice anything.\From now on, if I'm not careful in my investigations...\Oh, Black Star.\You finally showed yourself. What time do you think it is?\Hey Kid, come out for a while. response:	What's up? Is there any problem?
context: Did anything happen?\No, nothing.\At this stage, I can't let Maka or the other students notice anything.\From now on, if I'm not careful in my investigations...\Oh, Black Star.\You finally showed yourself. What time do you think it is?\Hey Kid, come out for a while.\What's up? Is there any problem? response:	Watch this, Kid...
context: No, nothing.\At this stage, I can't let Maka or the other students notice anything.\From now on, if I'm not careful in my investigations...\Oh, Black Star.\You finally showed yourself. What time do you think it is?\Hey Kid, come out for a while.\What's up? Is there any problem?\Watch this, Kid... response:	Oi!
context: At this stage, I can't let Maka or the other students notice anything.\From now on, if I'm not careful in my investigations...\Oh, Black Star.\You finally showed yourself. What time do you think it is?\Hey Kid, come out for a while.\What's up? Is there any problem?\Watch this, Kid...\Oi! response:	Again?!
context: From now on, if I'm not careful in my investigations...\Oh, Black Star.\You finally showed yourself. What time do you think it is?\Hey Kid, come out for a while.\What's up? Is there any problem?\Watch this, Kid...\Oi!\Again?! response:	You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!
context: Oh, Black Star.\You finally showed yourself. What time do you think it is?\Hey Kid, come out for a while.\What's up? Is there any problem?\Watch this, Kid...\Oi!\Again?!\You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you! response:	Come down here, Kid.
context: You finally showed yourself. What time do you think it is?\Hey Kid, come out for a while.\What's up? Is there any problem?\Watch this, Kid...\Oi!\Again?!\You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!\Come down here, Kid. response:	Let's have a duel.
context: Hey Kid, come out for a while.\What's up? Is there any problem?\Watch this, Kid...\Oi!\Again?!\You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!\Come down here, Kid.\Let's have a duel. response:	What?
context: What's up? Is there any problem?\Watch this, Kid...\Oi!\Again?!\You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!\Come down here, Kid.\Let's have a duel.\What? response:	Indeed. How's Crona?
context: Watch this, Kid...\Oi!\Again?!\You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!\Come down here, Kid.\Let's have a duel.\What?\Indeed. How's Crona? response:	Acting a bit oddly... she doesn't stop talking.
context: Oi!\Again?!\You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!\Come down here, Kid.\Let's have a duel.\What?\Indeed. How's Crona?\Acting a bit oddly... she doesn't stop talking. response:	Hey Eruka, did Crona ask you anything?
context: Again?!\You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!\Come down here, Kid.\Let's have a duel.\What?\Indeed. How's Crona?\Acting a bit oddly... she doesn't stop talking.\Hey Eruka, did Crona ask you anything? response:	Now that you mention it, she asked about Stein's condition during the battle for BREW.
context: You bastard! You destroyed Shibusen's symmetrical beauty! Bastard! Idiot! I won't forgive you!\Come down here, Kid.\Let's have a duel.\What?\Indeed. How's Crona?\Acting a bit oddly... she doesn't stop talking.\Hey Eruka, did Crona ask you anything?\Now that you mention it, she asked about Stein's condition during the battle for BREW. response:	Indeed, that is unusual, that such a child would ask those things.
context: Come down here, Kid.\Let's have a duel.\What?\Indeed. How's Crona?\Acting a bit oddly... she doesn't stop talking.\Hey Eruka, did Crona ask you anything?\Now that you mention it, she asked about Stein's condition during the battle for BREW.\Indeed, that is unusual, that such a child would ask those things. response:	Indeed, that is unusual, that such a child would ask those things.
context: Let's have a duel.\What?\Indeed. How's Crona?\Acting a bit oddly... she doesn't stop talking.\Hey Eruka, did Crona ask you anything?\Now that you mention it, she asked about Stein's condition during the battle for BREW.\Indeed, that is unusual, that such a child would ask those things.\Indeed, that is unusual, that such a child would ask those things. response:	Now that you mention it, it's true...
context: What?\Indeed. How's Crona?\Acting a bit oddly... she doesn't stop talking.\Hey Eruka, did Crona ask you anything?\Now that you mention it, she asked about Stein's condition during the battle for BREW.\Indeed, that is unusual, that such a child would ask those things.\Indeed, that is unusual, that such a child would ask those things.\Now that you mention it, it's true... response:	Such a pity.
context: Indeed. How's Crona?\Acting a bit oddly... she doesn't stop talking.\Hey Eruka, did Crona ask you anything?\Now that you mention it, she asked about Stein's condition during the battle for BREW.\Indeed, that is unusual, that such a child would ask those things.\Indeed, that is unusual, that such a child would ask those things.\Now that you mention it, it's true...\Such a pity. response:	That child...
context: Acting a bit oddly... she doesn't stop talking.\Hey Eruka, did Crona ask you anything?\Now that you mention it, she asked about Stein's condition during the battle for BREW.\Indeed, that is unusual, that such a child would ask those things.\Indeed, that is unusual, that such a child would ask those things.\Now that you mention it, it's true...\Such a pity.\That child... response:	probably won't be of much use soon.
context: Hey Eruka, did Crona ask you anything?\Now that you mention it, she asked about Stein's condition during the battle for BREW.\Indeed, that is unusual, that such a child would ask those things.\Indeed, that is unusual, that such a child would ask those things.\Now that you mention it, it's true...\Such a pity.\That child...\probably won't be of much use soon. response:	What is this? Why are you two?
context: Now that you mention it, she asked about Stein's condition during the battle for BREW.\Indeed, that is unusual, that such a child would ask those things.\Indeed, that is unusual, that such a child would ask those things.\Now that you mention it, it's true...\Such a pity.\That child...\probably won't be of much use soon.\What is this? Why are you two? response:	For a guy thirsty for battle, doing such things is nothing unusual.
context: Indeed, that is unusual, that such a child would ask those things.\Indeed, that is unusual, that such a child would ask those things.\Now that you mention it, it's true...\Such a pity.\That child...\probably won't be of much use soon.\What is this? Why are you two?\For a guy thirsty for battle, doing such things is nothing unusual. response:	But...
context: Indeed, that is unusual, that such a child would ask those things.\Now that you mention it, it's true...\Such a pity.\That child...\probably won't be of much use soon.\What is this? Why are you two?\For a guy thirsty for battle, doing such things is nothing unusual.\But... response:	Hey, hey.
context: Now that you mention it, it's true...\Such a pity.\That child...\probably won't be of much use soon.\What is this? Why are you two?\For a guy thirsty for battle, doing such things is nothing unusual.\But...\Hey, hey. response:	Huh?
context: Such a pity.\That child...\probably won't be of much use soon.\What is this? Why are you two?\For a guy thirsty for battle, doing such things is nothing unusual.\But...\Hey, hey.\Huh? response:	The opponent this time is Kid, huh?
context: That child...\probably won't be of much use soon.\What is this? Why are you two?\For a guy thirsty for battle, doing such things is nothing unusual.\But...\Hey, hey.\Huh?\The opponent this time is Kid, huh? response:	The judge is here.
context: probably won't be of much use soon.\What is this? Why are you two?\For a guy thirsty for battle, doing such things is nothing unusual.\But...\Hey, hey.\Huh?\The opponent this time is Kid, huh?\The judge is here. response:	Wait, both of you. Why is do you need to do this? Stop it!
context: What is this? Why are you two?\For a guy thirsty for battle, doing such things is nothing unusual.\But...\Hey, hey.\Huh?\The opponent this time is Kid, huh?\The judge is here.\Wait, both of you. Why is do you need to do this? Stop it! response:	Wait, both of you. Why is do you need to do this? Stop it!
context: For a guy thirsty for battle, doing such things is nothing unusual.\But...\Hey, hey.\Huh?\The opponent this time is Kid, huh?\The judge is here.\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it! response:	Wait, both of you. Why is do you need to do this? Stop it!
context: But...\Hey, hey.\Huh?\The opponent this time is Kid, huh?\The judge is here.\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it! response:	Tsubaki-chan?
context: Hey, hey.\Huh?\The opponent this time is Kid, huh?\The judge is here.\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Tsubaki-chan? response:	I'm sorry,
context: Huh?\The opponent this time is Kid, huh?\The judge is here.\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Tsubaki-chan?\I'm sorry, response:	but this is something that Black Star feels he has to do.
context: The opponent this time is Kid, huh?\The judge is here.\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Tsubaki-chan?\I'm sorry,\but this is something that Black Star feels he has to do. response:	Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?
context: The judge is here.\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Tsubaki-chan?\I'm sorry,\but this is something that Black Star feels he has to do.\Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart? response:	God of Death Martial Art. Stance of Sin.
context: Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Tsubaki-chan?\I'm sorry,\but this is something that Black Star feels he has to do.\Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?\God of Death Martial Art. Stance of Sin. response:	I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.
context: Wait, both of you. Why is do you need to do this? Stop it!\Wait, both of you. Why is do you need to do this? Stop it!\Tsubaki-chan?\I'm sorry,\but this is something that Black Star feels he has to do.\Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?\God of Death Martial Art. Stance of Sin.\I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp. response:	Then, start the repairs.
context: Wait, both of you. Why is do you need to do this? Stop it!\Tsubaki-chan?\I'm sorry,\but this is something that Black Star feels he has to do.\Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?\God of Death Martial Art. Stance of Sin.\I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.\Then, start the repairs. response:	Lets go.
context: Tsubaki-chan?\I'm sorry,\but this is something that Black Star feels he has to do.\Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?\God of Death Martial Art. Stance of Sin.\I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.\Then, start the repairs.\Lets go. response:	How long will you keep your hands in your pockets?
