context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: I did think of swallowing him, though.\It seems that my stomach likes gold.\I see.\This is it.\You bastards! Don't think you'll get away after doing-\Good day, Mr. Liebert.\I wasn't the one who betrayed you!\Please believe me! I... I... response:	This wolf is an agent of the almighty God.
context: It seems that my stomach likes gold.\I see.\This is it.\You bastards! Don't think you'll get away after doing-\Good day, Mr. Liebert.\I wasn't the one who betrayed you!\Please believe me! I... I...\This wolf is an agent of the almighty God. response:	Lying won't do you any good.
context: I see.\This is it.\You bastards! Don't think you'll get away after doing-\Good day, Mr. Liebert.\I wasn't the one who betrayed you!\Please believe me! I... I...\This wolf is an agent of the almighty God.\Lying won't do you any good. response:	The payment you guys demanded was too much!
context: This is it.\You bastards! Don't think you'll get away after doing-\Good day, Mr. Liebert.\I wasn't the one who betrayed you!\Please believe me! I... I...\This wolf is an agent of the almighty God.\Lying won't do you any good.\The payment you guys demanded was too much! response:	If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!
context: You bastards! Don't think you'll get away after doing-\Good day, Mr. Liebert.\I wasn't the one who betrayed you!\Please believe me! I... I...\This wolf is an agent of the almighty God.\Lying won't do you any good.\The payment you guys demanded was too much!\If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit! response:	That's why Remerio told me to do something about it!
context: Good day, Mr. Liebert.\I wasn't the one who betrayed you!\Please believe me! I... I...\This wolf is an agent of the almighty God.\Lying won't do you any good.\The payment you guys demanded was too much!\If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!\That's why Remerio told me to do something about it! response:	You understand, don't you?
context: I wasn't the one who betrayed you!\Please believe me! I... I...\This wolf is an agent of the almighty God.\Lying won't do you any good.\The payment you guys demanded was too much!\If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!\That's why Remerio told me to do something about it!\You understand, don't you? response:	You and I are merch-
context: Please believe me! I... I...\This wolf is an agent of the almighty God.\Lying won't do you any good.\The payment you guys demanded was too much!\If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!\That's why Remerio told me to do something about it!\You understand, don't you?\You and I are merch- response:	Don't treat me like you!
context: This wolf is an agent of the almighty God.\Lying won't do you any good.\The payment you guys demanded was too much!\If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!\That's why Remerio told me to do something about it!\You understand, don't you?\You and I are merch-\Don't treat me like you! response:	Sorry for the commotion.
context: Lying won't do you any good.\The payment you guys demanded was too much!\If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!\That's why Remerio told me to do something about it!\You understand, don't you?\You and I are merch-\Don't treat me like you!\Sorry for the commotion. response:	It's okay.
context: The payment you guys demanded was too much!\If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!\That's why Remerio told me to do something about it!\You understand, don't you?\You and I are merch-\Don't treat me like you!\Sorry for the commotion.\It's okay. response:	In brief, Remerio has betrayed us.
context: If we had gone with the original plan, we'd pay off our debt, but there wouldn't be any profit!\That's why Remerio told me to do something about it!\You understand, don't you?\You and I are merch-\Don't treat me like you!\Sorry for the commotion.\It's okay.\In brief, Remerio has betrayed us. response:	I heard they were planning to kill you, too.
context: That's why Remerio told me to do something about it!\You understand, don't you?\You and I are merch-\Don't treat me like you!\Sorry for the commotion.\It's okay.\In brief, Remerio has betrayed us.\I heard they were planning to kill you, too. response:	I had a vague idea they would, but...
context: You understand, don't you?\You and I are merch-\Don't treat me like you!\Sorry for the commotion.\It's okay.\In brief, Remerio has betrayed us.\I heard they were planning to kill you, too.\I had a vague idea they would, but... response:	Now then, should we take the gold and run away?
context: You and I are merch-\Don't treat me like you!\Sorry for the commotion.\It's okay.\In brief, Remerio has betrayed us.\I heard they were planning to kill you, too.\I had a vague idea they would, but...\Now then, should we take the gold and run away? response:	Let's see...
context: Don't treat me like you!\Sorry for the commotion.\It's okay.\In brief, Remerio has betrayed us.\I heard they were planning to kill you, too.\I had a vague idea they would, but...\Now then, should we take the gold and run away?\Let's see... response:	Even without smuggling, the gold Liebert bought amounts to 400 Rumione.
context: Sorry for the commotion.\It's okay.\In brief, Remerio has betrayed us.\I heard they were planning to kill you, too.\I had a vague idea they would, but...\Now then, should we take the gold and run away?\Let's see...\Even without smuggling, the gold Liebert bought amounts to 400 Rumione. response:	If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.
context: It's okay.\In brief, Remerio has betrayed us.\I heard they were planning to kill you, too.\I had a vague idea they would, but...\Now then, should we take the gold and run away?\Let's see...\Even without smuggling, the gold Liebert bought amounts to 400 Rumione.\If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while. response:	However, if it weren't for the Remerio Company's investments,
context: In brief, Remerio has betrayed us.\I heard they were planning to kill you, too.\I had a vague idea they would, but...\Now then, should we take the gold and run away?\Let's see...\Even without smuggling, the gold Liebert bought amounts to 400 Rumione.\If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.\However, if it weren't for the Remerio Company's investments, response:	we wouldn't have obtained this gold.
context: I heard they were planning to kill you, too.\I had a vague idea they would, but...\Now then, should we take the gold and run away?\Let's see...\Even without smuggling, the gold Liebert bought amounts to 400 Rumione.\If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.\However, if it weren't for the Remerio Company's investments,\we wouldn't have obtained this gold. response:	And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.
context: I had a vague idea they would, but...\Now then, should we take the gold and run away?\Let's see...\Even without smuggling, the gold Liebert bought amounts to 400 Rumione.\If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.\However, if it weren't for the Remerio Company's investments,\we wouldn't have obtained this gold.\And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets. response:	And so...
context: Now then, should we take the gold and run away?\Let's see...\Even without smuggling, the gold Liebert bought amounts to 400 Rumione.\If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.\However, if it weren't for the Remerio Company's investments,\we wouldn't have obtained this gold.\And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.\And so... response:	So, we'll...
context: Let's see...\Even without smuggling, the gold Liebert bought amounts to 400 Rumione.\If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.\However, if it weren't for the Remerio Company's investments,\we wouldn't have obtained this gold.\And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.\And so...\So, we'll... response:	Horo!
context: Even without smuggling, the gold Liebert bought amounts to 400 Rumione.\If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.\However, if it weren't for the Remerio Company's investments,\we wouldn't have obtained this gold.\And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.\And so...\So, we'll...\Horo! response:	We have to live after this!
context: If we ignore the Remerio Company who betrayed us, we can live well-off for quite a while.\However, if it weren't for the Remerio Company's investments,\we wouldn't have obtained this gold.\And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.\And so...\So, we'll...\Horo!\We have to live after this! response:	If we get revenge because we were betrayed, more vengeance will be waiting for us!
context: However, if it weren't for the Remerio Company's investments,\we wouldn't have obtained this gold.\And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.\And so...\So, we'll...\Horo!\We have to live after this!\If we get revenge because we were betrayed, more vengeance will be waiting for us! response:	Then I'll...
context: we wouldn't have obtained this gold.\And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.\And so...\So, we'll...\Horo!\We have to live after this!\If we get revenge because we were betrayed, more vengeance will be waiting for us!\Then I'll... response:	Don't say that you'll bite everyone to death who was involved!
context: And if we take away this gold, they will no doubt go bankrupt and be thrown into the streets.\And so...\So, we'll...\Horo!\We have to live after this!\If we get revenge because we were betrayed, more vengeance will be waiting for us!\Then I'll...\Don't say that you'll bite everyone to death who was involved! response:	Using money stained with a person's blood to buy bread is a terrible feeling.
context: And so...\So, we'll...\Horo!\We have to live after this!\If we get revenge because we were betrayed, more vengeance will be waiting for us!\Then I'll...\Don't say that you'll bite everyone to death who was involved!\Using money stained with a person's blood to buy bread is a terrible feeling. response:	There are many ways to settle things!
context: So, we'll...\Horo!\We have to live after this!\If we get revenge because we were betrayed, more vengeance will be waiting for us!\Then I'll...\Don't say that you'll bite everyone to death who was involved!\Using money stained with a person's blood to buy bread is a terrible feeling.\There are many ways to settle things! response:	Don't you want to make the choice that'll lead us to tomorrow?!
context: Horo!\We have to live after this!\If we get revenge because we were betrayed, more vengeance will be waiting for us!\Then I'll...\Don't say that you'll bite everyone to death who was involved!\Using money stained with a person's blood to buy bread is a terrible feeling.\There are many ways to settle things!\Don't you want to make the choice that'll lead us to tomorrow?! response:	Horo, if you weren't there, I would probably be freezing to death now.
context: We have to live after this!\If we get revenge because we were betrayed, more vengeance will be waiting for us!\Then I'll...\Don't say that you'll bite everyone to death who was involved!\Using money stained with a person's blood to buy bread is a terrible feeling.\There are many ways to settle things!\Don't you want to make the choice that'll lead us to tomorrow?!\Horo, if you weren't there, I would probably be freezing to death now. response:	I'm also very thankful that you listened to my request.
context: If we get revenge because we were betrayed, more vengeance will be waiting for us!\Then I'll...\Don't say that you'll bite everyone to death who was involved!\Using money stained with a person's blood to buy bread is a terrible feeling.\There are many ways to settle things!\Don't you want to make the choice that'll lead us to tomorrow?!\Horo, if you weren't there, I would probably be freezing to death now.\I'm also very thankful that you listened to my request. response:	However!
context: Then I'll...\Don't say that you'll bite everyone to death who was involved!\Using money stained with a person's blood to buy bread is a terrible feeling.\There are many ways to settle things!\Don't you want to make the choice that'll lead us to tomorrow?!\Horo, if you weren't there, I would probably be freezing to death now.\I'm also very thankful that you listened to my request.\However! response:	Enough, do whatever pleases you.
context: Don't say that you'll bite everyone to death who was involved!\Using money stained with a person's blood to buy bread is a terrible feeling.\There are many ways to settle things!\Don't you want to make the choice that'll lead us to tomorrow?!\Horo, if you weren't there, I would probably be freezing to death now.\I'm also very thankful that you listened to my request.\However!\Enough, do whatever pleases you. response:	Geez, my companion is so troublesome.
context: Using money stained with a person's blood to buy bread is a terrible feeling.\There are many ways to settle things!\Don't you want to make the choice that'll lead us to tomorrow?!\Horo, if you weren't there, I would probably be freezing to death now.\I'm also very thankful that you listened to my request.\However!\Enough, do whatever pleases you.\Geez, my companion is so troublesome. response:	Sorry for the wait.
context: There are many ways to settle things!\Don't you want to make the choice that'll lead us to tomorrow?!\Horo, if you weren't there, I would probably be freezing to death now.\I'm also very thankful that you listened to my request.\However!\Enough, do whatever pleases you.\Geez, my companion is so troublesome.\Sorry for the wait. response:	Eh? Ah, yes.
context: Don't you want to make the choice that'll lead us to tomorrow?!\Horo, if you weren't there, I would probably be freezing to death now.\I'm also very thankful that you listened to my request.\However!\Enough, do whatever pleases you.\Geez, my companion is so troublesome.\Sorry for the wait.\Eh? Ah, yes. response:	Just as I mentioned, this is my proposal.
context: Horo, if you weren't there, I would probably be freezing to death now.\I'm also very thankful that you listened to my request.\However!\Enough, do whatever pleases you.\Geez, my companion is so troublesome.\Sorry for the wait.\Eh? Ah, yes.\Just as I mentioned, this is my proposal. response:	Now, then...
context: I'm also very thankful that you listened to my request.\However!\Enough, do whatever pleases you.\Geez, my companion is so troublesome.\Sorry for the wait.\Eh? Ah, yes.\Just as I mentioned, this is my proposal.\Now, then... response:	What?
context: However!\Enough, do whatever pleases you.\Geez, my companion is so troublesome.\Sorry for the wait.\Eh? Ah, yes.\Just as I mentioned, this is my proposal.\Now, then...\What? response:	Could you tell me how it really is?
context: Enough, do whatever pleases you.\Geez, my companion is so troublesome.\Sorry for the wait.\Eh? Ah, yes.\Just as I mentioned, this is my proposal.\Now, then...\What?\Could you tell me how it really is? response:	Whatever do you mean?
context: Geez, my companion is so troublesome.\Sorry for the wait.\Eh? Ah, yes.\Just as I mentioned, this is my proposal.\Now, then...\What?\Could you tell me how it really is?\Whatever do you mean? response:	Don't play dumb, you're not that virtuous of a person.
context: Sorry for the wait.\Eh? Ah, yes.\Just as I mentioned, this is my proposal.\Now, then...\What?\Could you tell me how it really is?\Whatever do you mean?\Don't play dumb, you're not that virtuous of a person. response:	Please decide whether we take this gold into Rubinheigen or not, Nora.
context: Eh? Ah, yes.\Just as I mentioned, this is my proposal.\Now, then...\What?\Could you tell me how it really is?\Whatever do you mean?\Don't play dumb, you're not that virtuous of a person.\Please decide whether we take this gold into Rubinheigen or not, Nora. response:	I don't mind splitting half of what we took.
context: Just as I mentioned, this is my proposal.\Now, then...\What?\Could you tell me how it really is?\Whatever do you mean?\Don't play dumb, you're not that virtuous of a person.\Please decide whether we take this gold into Rubinheigen or not, Nora.\I don't mind splitting half of what we took. response:	Okay.
context: Now, then...\What?\Could you tell me how it really is?\Whatever do you mean?\Don't play dumb, you're not that virtuous of a person.\Please decide whether we take this gold into Rubinheigen or not, Nora.\I don't mind splitting half of what we took.\Okay. response:	However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.
context: What?\Could you tell me how it really is?\Whatever do you mean?\Don't play dumb, you're not that virtuous of a person.\Please decide whether we take this gold into Rubinheigen or not, Nora.\I don't mind splitting half of what we took.\Okay.\However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione. response:	S-Six thousand?
context: Could you tell me how it really is?\Whatever do you mean?\Don't play dumb, you're not that virtuous of a person.\Please decide whether we take this gold into Rubinheigen or not, Nora.\I don't mind splitting half of what we took.\Okay.\However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.\S-Six thousand? response:	And with that much, we can also save the Remerio Company.
context: Whatever do you mean?\Don't play dumb, you're not that virtuous of a person.\Please decide whether we take this gold into Rubinheigen or not, Nora.\I don't mind splitting half of what we took.\Okay.\However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.\S-Six thousand?\And with that much, we can also save the Remerio Company. response:	It can't be helped if you saw through me.
context: Don't play dumb, you're not that virtuous of a person.\Please decide whether we take this gold into Rubinheigen or not, Nora.\I don't mind splitting half of what we took.\Okay.\However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.\S-Six thousand?\And with that much, we can also save the Remerio Company.\It can't be helped if you saw through me. response:	There wasn't enough gold.
context: Please decide whether we take this gold into Rubinheigen or not, Nora.\I don't mind splitting half of what we took.\Okay.\However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.\S-Six thousand?\And with that much, we can also save the Remerio Company.\It can't be helped if you saw through me.\There wasn't enough gold. response:	It'll be impossible to get six hundred Rumione with that amount.
context: I don't mind splitting half of what we took.\Okay.\However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.\S-Six thousand?\And with that much, we can also save the Remerio Company.\It can't be helped if you saw through me.\There wasn't enough gold.\It'll be impossible to get six hundred Rumione with that amount. response:	Only about one hundred at best.
context: Okay.\However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.\S-Six thousand?\And with that much, we can also save the Remerio Company.\It can't be helped if you saw through me.\There wasn't enough gold.\It'll be impossible to get six hundred Rumione with that amount.\Only about one hundred at best. response:	After splitting half the share, you'd only be able to pay off your debt, and that'd be it.
context: However, if we bring it and rely on some connections, we can make ten times the amount, or six thousand Rumione.\S-Six thousand?\And with that much, we can also save the Remerio Company.\It can't be helped if you saw through me.\There wasn't enough gold.\It'll be impossible to get six hundred Rumione with that amount.\Only about one hundred at best.\After splitting half the share, you'd only be able to pay off your debt, and that'd be it. response:	So that means we won't see any profits unless we smuggle.
context: S-Six thousand?\And with that much, we can also save the Remerio Company.\It can't be helped if you saw through me.\There wasn't enough gold.\It'll be impossible to get six hundred Rumione with that amount.\Only about one hundred at best.\After splitting half the share, you'd only be able to pay off your debt, and that'd be it.\So that means we won't see any profits unless we smuggle. response:	In reality, they were under the pressure of necessity.
context: And with that much, we can also save the Remerio Company.\It can't be helped if you saw through me.\There wasn't enough gold.\It'll be impossible to get six hundred Rumione with that amount.\Only about one hundred at best.\After splitting half the share, you'd only be able to pay off your debt, and that'd be it.\So that means we won't see any profits unless we smuggle.\In reality, they were under the pressure of necessity. response:	They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.
context: It can't be helped if you saw through me.\There wasn't enough gold.\It'll be impossible to get six hundred Rumione with that amount.\Only about one hundred at best.\After splitting half the share, you'd only be able to pay off your debt, and that'd be it.\So that means we won't see any profits unless we smuggle.\In reality, they were under the pressure of necessity.\They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could. response:	They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.
context: There wasn't enough gold.\It'll be impossible to get six hundred Rumione with that amount.\Only about one hundred at best.\After splitting half the share, you'd only be able to pay off your debt, and that'd be it.\So that means we won't see any profits unless we smuggle.\In reality, they were under the pressure of necessity.\They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.\They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione. response:	So they knew they didn't have enough to pay us to keep quiet from the start.
context: It'll be impossible to get six hundred Rumione with that amount.\Only about one hundred at best.\After splitting half the share, you'd only be able to pay off your debt, and that'd be it.\So that means we won't see any profits unless we smuggle.\In reality, they were under the pressure of necessity.\They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.\They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.\So they knew they didn't have enough to pay us to keep quiet from the start. response:	That's probably why they agreed to the proposal we brought.
context: Only about one hundred at best.\After splitting half the share, you'd only be able to pay off your debt, and that'd be it.\So that means we won't see any profits unless we smuggle.\In reality, they were under the pressure of necessity.\They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.\They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.\So they knew they didn't have enough to pay us to keep quiet from the start.\That's probably why they agreed to the proposal we brought. response:	Well, I understand their situation, but...
context: After splitting half the share, you'd only be able to pay off your debt, and that'd be it.\So that means we won't see any profits unless we smuggle.\In reality, they were under the pressure of necessity.\They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.\They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.\So they knew they didn't have enough to pay us to keep quiet from the start.\That's probably why they agreed to the proposal we brought.\Well, I understand their situation, but... response:	Is there something else?
context: So that means we won't see any profits unless we smuggle.\In reality, they were under the pressure of necessity.\They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.\They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.\So they knew they didn't have enough to pay us to keep quiet from the start.\That's probably why they agreed to the proposal we brought.\Well, I understand their situation, but...\Is there something else? response:	You didn't need to say it to the little girl like that.
context: In reality, they were under the pressure of necessity.\They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.\They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.\So they knew they didn't have enough to pay us to keep quiet from the start.\That's probably why they agreed to the proposal we brought.\Well, I understand their situation, but...\Is there something else?\You didn't need to say it to the little girl like that. response:	Did I put on too much of an act?
context: They were only able to obtain a tenth of what they planned, one hundred Rumione, from scrounging up what they could.\They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.\So they knew they didn't have enough to pay us to keep quiet from the start.\That's probably why they agreed to the proposal we brought.\Well, I understand their situation, but...\Is there something else?\You didn't need to say it to the little girl like that.\Did I put on too much of an act? response:	Is it something you need to burden yourself with?
context: They'd smuggle the gold they bought and thought it would be okay if they could get one thousand Rumione.\So they knew they didn't have enough to pay us to keep quiet from the start.\That's probably why they agreed to the proposal we brought.\Well, I understand their situation, but...\Is there something else?\You didn't need to say it to the little girl like that.\Did I put on too much of an act?\Is it something you need to burden yourself with? response:	There's more that I want to say, but...
context: So they knew they didn't have enough to pay us to keep quiet from the start.\That's probably why they agreed to the proposal we brought.\Well, I understand their situation, but...\Is there something else?\You didn't need to say it to the little girl like that.\Did I put on too much of an act?\Is it something you need to burden yourself with?\There's more that I want to say, but... response:	Get on.
context: That's probably why they agreed to the proposal we brought.\Well, I understand their situation, but...\Is there something else?\You didn't need to say it to the little girl like that.\Did I put on too much of an act?\Is it something you need to burden yourself with?\There's more that I want to say, but...\Get on. response:	You have to go to Remerio, right?
context: Well, I understand their situation, but...\Is there something else?\You didn't need to say it to the little girl like that.\Did I put on too much of an act?\Is it something you need to burden yourself with?\There's more that I want to say, but...\Get on.\You have to go to Remerio, right? response:	Aren't you going?
context: Is there something else?\You didn't need to say it to the little girl like that.\Did I put on too much of an act?\Is it something you need to burden yourself with?\There's more that I want to say, but...\Get on.\You have to go to Remerio, right?\Aren't you going? response:	Business dealings have nothing to do with me.
context: You didn't need to say it to the little girl like that.\Did I put on too much of an act?\Is it something you need to burden yourself with?\There's more that I want to say, but...\Get on.\You have to go to Remerio, right?\Aren't you going?\Business dealings have nothing to do with me. response:	Are you angry?
context: Did I put on too much of an act?\Is it something you need to burden yourself with?\There's more that I want to say, but...\Get on.\You have to go to Remerio, right?\Aren't you going?\Business dealings have nothing to do with me.\Are you angry? response:	If you don't pay attention, you'll fly off!
context: Is it something you need to burden yourself with?\There's more that I want to say, but...\Get on.\You have to go to Remerio, right?\Aren't you going?\Business dealings have nothing to do with me.\Are you angry?\If you don't pay attention, you'll fly off! response:	F-Five hundred?
context: There's more that I want to say, but...\Get on.\You have to go to Remerio, right?\Aren't you going?\Business dealings have nothing to do with me.\Are you angry?\If you don't pay attention, you'll fly off!\F-Five hundred? response:	That's right.
context: Get on.\You have to go to Remerio, right?\Aren't you going?\Business dealings have nothing to do with me.\Are you angry?\If you don't pay attention, you'll fly off!\F-Five hundred?\That's right. response:	In the event that we succeed in smuggling,
context: You have to go to Remerio, right?\Aren't you going?\Business dealings have nothing to do with me.\Are you angry?\If you don't pay attention, you'll fly off!\F-Five hundred?\That's right.\In the event that we succeed in smuggling, response:	will you buy the gold at five hundred Rumione?
context: Aren't you going?\Business dealings have nothing to do with me.\Are you angry?\If you don't pay attention, you'll fly off!\F-Five hundred?\That's right.\In the event that we succeed in smuggling,\will you buy the gold at five hundred Rumione? response:	T-That's impossible.
context: Business dealings have nothing to do with me.\Are you angry?\If you don't pay attention, you'll fly off!\F-Five hundred?\That's right.\In the event that we succeed in smuggling,\will you buy the gold at five hundred Rumione?\T-That's impossible. response:	There's no way we could do that now.
context: Are you angry?\If you don't pay attention, you'll fly off!\F-Five hundred?\That's right.\In the event that we succeed in smuggling,\will you buy the gold at five hundred Rumione?\T-That's impossible.\There's no way we could do that now. response:	Of course, you won't have to pay it in full.
context: If you don't pay attention, you'll fly off!\F-Five hundred?\That's right.\In the event that we succeed in smuggling,\will you buy the gold at five hundred Rumione?\T-That's impossible.\There's no way we could do that now.\Of course, you won't have to pay it in full. response:	You just need to write a promissory note and return it to us in small payments over ten years.
context: F-Five hundred?\That's right.\In the event that we succeed in smuggling,\will you buy the gold at five hundred Rumione?\T-That's impossible.\There's no way we could do that now.\Of course, you won't have to pay it in full.\You just need to write a promissory note and return it to us in small payments over ten years. response:	But five hundred is just too-
context: That's right.\In the event that we succeed in smuggling,\will you buy the gold at five hundred Rumione?\T-That's impossible.\There's no way we could do that now.\Of course, you won't have to pay it in full.\You just need to write a promissory note and return it to us in small payments over ten years.\But five hundred is just too- response:	You have made many fine acquaintances in this town with loading spots.
context: In the event that we succeed in smuggling,\will you buy the gold at five hundred Rumione?\T-That's impossible.\There's no way we could do that now.\Of course, you won't have to pay it in full.\You just need to write a promissory note and return it to us in small payments over ten years.\But five hundred is just too-\You have made many fine acquaintances in this town with loading spots. response:	Five hundred Rumione over ten years will be nothing.
context: will you buy the gold at five hundred Rumione?\T-That's impossible.\There's no way we could do that now.\Of course, you won't have to pay it in full.\You just need to write a promissory note and return it to us in small payments over ten years.\But five hundred is just too-\You have made many fine acquaintances in this town with loading spots.\Five hundred Rumione over ten years will be nothing. response:	W-What are you...
context: T-That's impossible.\There's no way we could do that now.\Of course, you won't have to pay it in full.\You just need to write a promissory note and return it to us in small payments over ten years.\But five hundred is just too-\You have made many fine acquaintances in this town with loading spots.\Five hundred Rumione over ten years will be nothing.\W-What are you... response:	I heard about this from Liebert.
context: There's no way we could do that now.\Of course, you won't have to pay it in full.\You just need to write a promissory note and return it to us in small payments over ten years.\But five hundred is just too-\You have made many fine acquaintances in this town with loading spots.\Five hundred Rumione over ten years will be nothing.\W-What are you...\I heard about this from Liebert. response:	Rather than taking flight in the night with these little assets,
context: Of course, you won't have to pay it in full.\You just need to write a promissory note and return it to us in small payments over ten years.\But five hundred is just too-\You have made many fine acquaintances in this town with loading spots.\Five hundred Rumione over ten years will be nothing.\W-What are you...\I heard about this from Liebert.\Rather than taking flight in the night with these little assets, response:	accepting our demands and rebuilding your store is more advantageous, of course.
context: You just need to write a promissory note and return it to us in small payments over ten years.\But five hundred is just too-\You have made many fine acquaintances in this town with loading spots.\Five hundred Rumione over ten years will be nothing.\W-What are you...\I heard about this from Liebert.\Rather than taking flight in the night with these little assets,\accepting our demands and rebuilding your store is more advantageous, of course. response:	Send your debts to the Rowen Trading Guild.
context: But five hundred is just too-\You have made many fine acquaintances in this town with loading spots.\Five hundred Rumione over ten years will be nothing.\W-What are you...\I heard about this from Liebert.\Rather than taking flight in the night with these little assets,\accepting our demands and rebuilding your store is more advantageous, of course.\Send your debts to the Rowen Trading Guild. response:	To the Guild?
context: You have made many fine acquaintances in this town with loading spots.\Five hundred Rumione over ten years will be nothing.\W-What are you...\I heard about this from Liebert.\Rather than taking flight in the night with these little assets,\accepting our demands and rebuilding your store is more advantageous, of course.\Send your debts to the Rowen Trading Guild.\To the Guild? response:	You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.
context: Five hundred Rumione over ten years will be nothing.\W-What are you...\I heard about this from Liebert.\Rather than taking flight in the night with these little assets,\accepting our demands and rebuilding your store is more advantageous, of course.\Send your debts to the Rowen Trading Guild.\To the Guild?\You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant. response:	I thought I wouldn't be able to see you anymore!
context: W-What are you...\I heard about this from Liebert.\Rather than taking flight in the night with these little assets,\accepting our demands and rebuilding your store is more advantageous, of course.\Send your debts to the Rowen Trading Guild.\To the Guild?\You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.\I thought I wouldn't be able to see you anymore! response:	Damn you for scaring me, you bastard!
context: I heard about this from Liebert.\Rather than taking flight in the night with these little assets,\accepting our demands and rebuilding your store is more advantageous, of course.\Send your debts to the Rowen Trading Guild.\To the Guild?\You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.\I thought I wouldn't be able to see you anymore!\Damn you for scaring me, you bastard! response:	I-I can't breathe...
context: Rather than taking flight in the night with these little assets,\accepting our demands and rebuilding your store is more advantageous, of course.\Send your debts to the Rowen Trading Guild.\To the Guild?\You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.\I thought I wouldn't be able to see you anymore!\Damn you for scaring me, you bastard!\I-I can't breathe... response:	Geez, you're such an eccentric son!
context: accepting our demands and rebuilding your store is more advantageous, of course.\Send your debts to the Rowen Trading Guild.\To the Guild?\You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.\I thought I wouldn't be able to see you anymore!\Damn you for scaring me, you bastard!\I-I can't breathe...\Geez, you're such an eccentric son! response:	Now you can cut your ties with Remerio and turn their debt into money after ten years.
context: Send your debts to the Rowen Trading Guild.\To the Guild?\You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.\I thought I wouldn't be able to see you anymore!\Damn you for scaring me, you bastard!\I-I can't breathe...\Geez, you're such an eccentric son!\Now you can cut your ties with Remerio and turn their debt into money after ten years. response:	Just what did you do?
context: To the Guild?\You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.\I thought I wouldn't be able to see you anymore!\Damn you for scaring me, you bastard!\I-I can't breathe...\Geez, you're such an eccentric son!\Now you can cut your ties with Remerio and turn their debt into money after ten years.\Just what did you do? response:	I just traded some gold.
