context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: Hand in hand, this has been the newlyweds' first task as a couple.\And now, let's have a few words from the sponsor of this wedding,\Commodore Global, captain of the Macross.\Commodore Global!\Max, Milia, congratulations.\The marriage of these two is a pairing of great significance.\As you know, Milia was a pilot for the Zentradi forces;\someone whom, for we of the Macross, merely hating would not be enough! response:	Even now, we continue to come under attack by the Zentradi,
context: And now, let's have a few words from the sponsor of this wedding,\Commodore Global, captain of the Macross.\Commodore Global!\Max, Milia, congratulations.\The marriage of these two is a pairing of great significance.\As you know, Milia was a pilot for the Zentradi forces;\someone whom, for we of the Macross, merely hating would not be enough!\Even now, we continue to come under attack by the Zentradi, response:	and are unable to return to the Earth, our home.
context: Commodore Global, captain of the Macross.\Commodore Global!\Max, Milia, congratulations.\The marriage of these two is a pairing of great significance.\As you know, Milia was a pilot for the Zentradi forces;\someone whom, for we of the Macross, merely hating would not be enough!\Even now, we continue to come under attack by the Zentradi,\and are unable to return to the Earth, our home. response:	It would be only natural for the people aboard this ship to utterly despise the Zentradi!
context: Commodore Global!\Max, Milia, congratulations.\The marriage of these two is a pairing of great significance.\As you know, Milia was a pilot for the Zentradi forces;\someone whom, for we of the Macross, merely hating would not be enough!\Even now, we continue to come under attack by the Zentradi,\and are unable to return to the Earth, our home.\It would be only natural for the people aboard this ship to utterly despise the Zentradi! response:	Sir!
context: Max, Milia, congratulations.\The marriage of these two is a pairing of great significance.\As you know, Milia was a pilot for the Zentradi forces;\someone whom, for we of the Macross, merely hating would not be enough!\Even now, we continue to come under attack by the Zentradi,\and are unable to return to the Earth, our home.\It would be only natural for the people aboard this ship to utterly despise the Zentradi!\Sir! response:	Captain!
context: The marriage of these two is a pairing of great significance.\As you know, Milia was a pilot for the Zentradi forces;\someone whom, for we of the Macross, merely hating would not be enough!\Even now, we continue to come under attack by the Zentradi,\and are unable to return to the Earth, our home.\It would be only natural for the people aboard this ship to utterly despise the Zentradi!\Sir!\Captain! response:	However! I repeat, however!
context: As you know, Milia was a pilot for the Zentradi forces;\someone whom, for we of the Macross, merely hating would not be enough!\Even now, we continue to come under attack by the Zentradi,\and are unable to return to the Earth, our home.\It would be only natural for the people aboard this ship to utterly despise the Zentradi!\Sir!\Captain!\However! I repeat, however! response:	It does us no good to hate each and every one of their soldiers.
context: someone whom, for we of the Macross, merely hating would not be enough!\Even now, we continue to come under attack by the Zentradi,\and are unable to return to the Earth, our home.\It would be only natural for the people aboard this ship to utterly despise the Zentradi!\Sir!\Captain!\However! I repeat, however!\It does us no good to hate each and every one of their soldiers. response:	After all, from the moment they were born, they have known nothing but war.
context: Even now, we continue to come under attack by the Zentradi,\and are unable to return to the Earth, our home.\It would be only natural for the people aboard this ship to utterly despise the Zentradi!\Sir!\Captain!\However! I repeat, however!\It does us no good to hate each and every one of their soldiers.\After all, from the moment they were born, they have known nothing but war. response:	But now, they say that they wish to stop fighting!
context: and are unable to return to the Earth, our home.\It would be only natural for the people aboard this ship to utterly despise the Zentradi!\Sir!\Captain!\However! I repeat, however!\It does us no good to hate each and every one of their soldiers.\After all, from the moment they were born, they have known nothing but war.\But now, they say that they wish to stop fighting! response:	Wanting to live in peace, they have defected from the Zentradi forces
context: It would be only natural for the people aboard this ship to utterly despise the Zentradi!\Sir!\Captain!\However! I repeat, however!\It does us no good to hate each and every one of their soldiers.\After all, from the moment they were born, they have known nothing but war.\But now, they say that they wish to stop fighting!\Wanting to live in peace, they have defected from the Zentradi forces response:	and come to the Macross seeking asylum.
context: Sir!\Captain!\However! I repeat, however!\It does us no good to hate each and every one of their soldiers.\After all, from the moment they were born, they have known nothing but war.\But now, they say that they wish to stop fighting!\Wanting to live in peace, they have defected from the Zentradi forces\and come to the Macross seeking asylum. response:	At first, we were uncertain. Should we even let them on board?
context: Captain!\However! I repeat, however!\It does us no good to hate each and every one of their soldiers.\After all, from the moment they were born, they have known nothing but war.\But now, they say that they wish to stop fighting!\Wanting to live in peace, they have defected from the Zentradi forces\and come to the Macross seeking asylum.\At first, we were uncertain. Should we even let them on board? response:	We worked to find a common ground between us.
context: However! I repeat, however!\It does us no good to hate each and every one of their soldiers.\After all, from the moment they were born, they have known nothing but war.\But now, they say that they wish to stop fighting!\Wanting to live in peace, they have defected from the Zentradi forces\and come to the Macross seeking asylum.\At first, we were uncertain. Should we even let them on board?\We worked to find a common ground between us. response:	And as a result, we have learned that they are human, with the same blood as us.
context: It does us no good to hate each and every one of their soldiers.\After all, from the moment they were born, they have known nothing but war.\But now, they say that they wish to stop fighting!\Wanting to live in peace, they have defected from the Zentradi forces\and come to the Macross seeking asylum.\At first, we were uncertain. Should we even let them on board?\We worked to find a common ground between us.\And as a result, we have learned that they are human, with the same blood as us. response:	We have also learned that they simply want to live with us here on the Macross as brothers.
context: After all, from the moment they were born, they have known nothing but war.\But now, they say that they wish to stop fighting!\Wanting to live in peace, they have defected from the Zentradi forces\and come to the Macross seeking asylum.\At first, we were uncertain. Should we even let them on board?\We worked to find a common ground between us.\And as a result, we have learned that they are human, with the same blood as us.\We have also learned that they simply want to live with us here on the Macross as brothers. response:	We of the Macross, as part of UN Forces, hereby announce
context: But now, they say that they wish to stop fighting!\Wanting to live in peace, they have defected from the Zentradi forces\and come to the Macross seeking asylum.\At first, we were uncertain. Should we even let them on board?\We worked to find a common ground between us.\And as a result, we have learned that they are human, with the same blood as us.\We have also learned that they simply want to live with us here on the Macross as brothers.\We of the Macross, as part of UN Forces, hereby announce response:	the formal acceptance of the Zentradi soldiers seeking asylum!
context: Wanting to live in peace, they have defected from the Zentradi forces\and come to the Macross seeking asylum.\At first, we were uncertain. Should we even let them on board?\We worked to find a common ground between us.\And as a result, we have learned that they are human, with the same blood as us.\We have also learned that they simply want to live with us here on the Macross as brothers.\We of the Macross, as part of UN Forces, hereby announce\the formal acceptance of the Zentradi soldiers seeking asylum! response:	All right!
context: and come to the Macross seeking asylum.\At first, we were uncertain. Should we even let them on board?\We worked to find a common ground between us.\And as a result, we have learned that they are human, with the same blood as us.\We have also learned that they simply want to live with us here on the Macross as brothers.\We of the Macross, as part of UN Forces, hereby announce\the formal acceptance of the Zentradi soldiers seeking asylum!\All right! response:	That's our Captain for ya! Whatta fine man!
context: At first, we were uncertain. Should we even let them on board?\We worked to find a common ground between us.\And as a result, we have learned that they are human, with the same blood as us.\We have also learned that they simply want to live with us here on the Macross as brothers.\We of the Macross, as part of UN Forces, hereby announce\the formal acceptance of the Zentradi soldiers seeking asylum!\All right!\That's our Captain for ya! Whatta fine man! response:	You gotta be kiddin' me!
context: We worked to find a common ground between us.\And as a result, we have learned that they are human, with the same blood as us.\We have also learned that they simply want to live with us here on the Macross as brothers.\We of the Macross, as part of UN Forces, hereby announce\the formal acceptance of the Zentradi soldiers seeking asylum!\All right!\That's our Captain for ya! Whatta fine man!\You gotta be kiddin' me! response:	Yeah, that's right!
context: And as a result, we have learned that they are human, with the same blood as us.\We have also learned that they simply want to live with us here on the Macross as brothers.\We of the Macross, as part of UN Forces, hereby announce\the formal acceptance of the Zentradi soldiers seeking asylum!\All right!\That's our Captain for ya! Whatta fine man!\You gotta be kiddin' me!\Yeah, that's right! response:	This may be difficult for those of us who have lost loved ones in the conflict,
context: We have also learned that they simply want to live with us here on the Macross as brothers.\We of the Macross, as part of UN Forces, hereby announce\the formal acceptance of the Zentradi soldiers seeking asylum!\All right!\That's our Captain for ya! Whatta fine man!\You gotta be kiddin' me!\Yeah, that's right!\This may be difficult for those of us who have lost loved ones in the conflict, response:	but our duty now is to cast those feelings aside and come together as...
context: We of the Macross, as part of UN Forces, hereby announce\the formal acceptance of the Zentradi soldiers seeking asylum!\All right!\That's our Captain for ya! Whatta fine man!\You gotta be kiddin' me!\Yeah, that's right!\This may be difficult for those of us who have lost loved ones in the conflict,\but our duty now is to cast those feelings aside and come together as... response:	What can Global be thinking?
context: the formal acceptance of the Zentradi soldiers seeking asylum!\All right!\That's our Captain for ya! Whatta fine man!\You gotta be kiddin' me!\Yeah, that's right!\This may be difficult for those of us who have lost loved ones in the conflict,\but our duty now is to cast those feelings aside and come together as...\What can Global be thinking? response:	You should be able to understand that, Father.
context: All right!\That's our Captain for ya! Whatta fine man!\You gotta be kiddin' me!\Yeah, that's right!\This may be difficult for those of us who have lost loved ones in the conflict,\but our duty now is to cast those feelings aside and come together as...\What can Global be thinking?\You should be able to understand that, Father. response:	The only thing that can save the Earth now is compassion, like the Captain has shown.
context: That's our Captain for ya! Whatta fine man!\You gotta be kiddin' me!\Yeah, that's right!\This may be difficult for those of us who have lost loved ones in the conflict,\but our duty now is to cast those feelings aside and come together as...\What can Global be thinking?\You should be able to understand that, Father.\The only thing that can save the Earth now is compassion, like the Captain has shown. response:	Father, please call off the Grand Cannon operation at once.
context: You gotta be kiddin' me!\Yeah, that's right!\This may be difficult for those of us who have lost loved ones in the conflict,\but our duty now is to cast those feelings aside and come together as...\What can Global be thinking?\You should be able to understand that, Father.\The only thing that can save the Earth now is compassion, like the Captain has shown.\Father, please call off the Grand Cannon operation at once. response:	I can't possibly do that now!
context: Yeah, that's right!\This may be difficult for those of us who have lost loved ones in the conflict,\but our duty now is to cast those feelings aside and come together as...\What can Global be thinking?\You should be able to understand that, Father.\The only thing that can save the Earth now is compassion, like the Captain has shown.\Father, please call off the Grand Cannon operation at once.\I can't possibly do that now! response:	In the past, we humans fought long and bloody wars amongst ourselves.
context: This may be difficult for those of us who have lost loved ones in the conflict,\but our duty now is to cast those feelings aside and come together as...\What can Global be thinking?\You should be able to understand that, Father.\The only thing that can save the Earth now is compassion, like the Captain has shown.\Father, please call off the Grand Cannon operation at once.\I can't possibly do that now!\In the past, we humans fought long and bloody wars amongst ourselves. response:	Language, the color of our skin, ideology, religion...
context: but our duty now is to cast those feelings aside and come together as...\What can Global be thinking?\You should be able to understand that, Father.\The only thing that can save the Earth now is compassion, like the Captain has shown.\Father, please call off the Grand Cannon operation at once.\I can't possibly do that now!\In the past, we humans fought long and bloody wars amongst ourselves.\Language, the color of our skin, ideology, religion... response:	We overcame these and other obstacles
context: What can Global be thinking?\You should be able to understand that, Father.\The only thing that can save the Earth now is compassion, like the Captain has shown.\Father, please call off the Grand Cannon operation at once.\I can't possibly do that now!\In the past, we humans fought long and bloody wars amongst ourselves.\Language, the color of our skin, ideology, religion...\We overcame these and other obstacles response:	and have finally brought the beginnings of peace to our world.
context: You should be able to understand that, Father.\The only thing that can save the Earth now is compassion, like the Captain has shown.\Father, please call off the Grand Cannon operation at once.\I can't possibly do that now!\In the past, we humans fought long and bloody wars amongst ourselves.\Language, the color of our skin, ideology, religion...\We overcame these and other obstacles\and have finally brought the beginnings of peace to our world. response:	We were able to do this. Why can't we help the Zentradi do the same?
context: The only thing that can save the Earth now is compassion, like the Captain has shown.\Father, please call off the Grand Cannon operation at once.\I can't possibly do that now!\In the past, we humans fought long and bloody wars amongst ourselves.\Language, the color of our skin, ideology, religion...\We overcame these and other obstacles\and have finally brought the beginnings of peace to our world.\We were able to do this. Why can't we help the Zentradi do the same? response:	Peace in space. Is this not our mission?
context: Father, please call off the Grand Cannon operation at once.\I can't possibly do that now!\In the past, we humans fought long and bloody wars amongst ourselves.\Language, the color of our skin, ideology, religion...\We overcame these and other obstacles\and have finally brought the beginnings of peace to our world.\We were able to do this. Why can't we help the Zentradi do the same?\Peace in space. Is this not our mission? response:	By giving this marriage our full support,
context: I can't possibly do that now!\In the past, we humans fought long and bloody wars amongst ourselves.\Language, the color of our skin, ideology, religion...\We overcame these and other obstacles\and have finally brought the beginnings of peace to our world.\We were able to do this. Why can't we help the Zentradi do the same?\Peace in space. Is this not our mission?\By giving this marriage our full support, response:	we will be taking the historic first step toward that goal!
context: In the past, we humans fought long and bloody wars amongst ourselves.\Language, the color of our skin, ideology, religion...\We overcame these and other obstacles\and have finally brought the beginnings of peace to our world.\We were able to do this. Why can't we help the Zentradi do the same?\Peace in space. Is this not our mission?\By giving this marriage our full support,\we will be taking the historic first step toward that goal! response:	We did it! Captain Hayase, our dream is finally coming true!
context: Language, the color of our skin, ideology, religion...\We overcame these and other obstacles\and have finally brought the beginnings of peace to our world.\We were able to do this. Why can't we help the Zentradi do the same?\Peace in space. Is this not our mission?\By giving this marriage our full support,\we will be taking the historic first step toward that goal!\We did it! Captain Hayase, our dream is finally coming true! response:	The miclones have lived in hiding and on the fringes,
context: We overcame these and other obstacles\and have finally brought the beginnings of peace to our world.\We were able to do this. Why can't we help the Zentradi do the same?\Peace in space. Is this not our mission?\By giving this marriage our full support,\we will be taking the historic first step toward that goal!\We did it! Captain Hayase, our dream is finally coming true!\The miclones have lived in hiding and on the fringes, response:	yet they have inflicted serious damage upon us, and created a situation even more grave.
context: and have finally brought the beginnings of peace to our world.\We were able to do this. Why can't we help the Zentradi do the same?\Peace in space. Is this not our mission?\By giving this marriage our full support,\we will be taking the historic first step toward that goal!\We did it! Captain Hayase, our dream is finally coming true!\The miclones have lived in hiding and on the fringes,\yet they have inflicted serious damage upon us, and created a situation even more grave. response:	Any further disorder within the Zentradi forces would be extremely dangerous.
context: We were able to do this. Why can't we help the Zentradi do the same?\Peace in space. Is this not our mission?\By giving this marriage our full support,\we will be taking the historic first step toward that goal!\We did it! Captain Hayase, our dream is finally coming true!\The miclones have lived in hiding and on the fringes,\yet they have inflicted serious damage upon us, and created a situation even more grave.\Any further disorder within the Zentradi forces would be extremely dangerous. response:	Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!
context: Peace in space. Is this not our mission?\By giving this marriage our full support,\we will be taking the historic first step toward that goal!\We did it! Captain Hayase, our dream is finally coming true!\The miclones have lived in hiding and on the fringes,\yet they have inflicted serious damage upon us, and created a situation even more grave.\Any further disorder within the Zentradi forces would be extremely dangerous.\Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross! response:	Attack them with all the ships in the main fleet!
context: By giving this marriage our full support,\we will be taking the historic first step toward that goal!\We did it! Captain Hayase, our dream is finally coming true!\The miclones have lived in hiding and on the fringes,\yet they have inflicted serious damage upon us, and created a situation even more grave.\Any further disorder within the Zentradi forces would be extremely dangerous.\Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!\Attack them with all the ships in the main fleet! response:	Sir!
context: we will be taking the historic first step toward that goal!\We did it! Captain Hayase, our dream is finally coming true!\The miclones have lived in hiding and on the fringes,\yet they have inflicted serious damage upon us, and created a situation even more grave.\Any further disorder within the Zentradi forces would be extremely dangerous.\Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!\Attack them with all the ships in the main fleet!\Sir! response:	Max and Milia, a very special someone has rushed here in order to celebrate your marriage...
context: We did it! Captain Hayase, our dream is finally coming true!\The miclones have lived in hiding and on the fringes,\yet they have inflicted serious damage upon us, and created a situation even more grave.\Any further disorder within the Zentradi forces would be extremely dangerous.\Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!\Attack them with all the ships in the main fleet!\Sir!\Max and Milia, a very special someone has rushed here in order to celebrate your marriage... response:	Miss Lynn Minmay!
context: The miclones have lived in hiding and on the fringes,\yet they have inflicted serious damage upon us, and created a situation even more grave.\Any further disorder within the Zentradi forces would be extremely dangerous.\Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!\Attack them with all the ships in the main fleet!\Sir!\Max and Milia, a very special someone has rushed here in order to celebrate your marriage...\Miss Lynn Minmay! response:	It's Minmay!
context: yet they have inflicted serious damage upon us, and created a situation even more grave.\Any further disorder within the Zentradi forces would be extremely dangerous.\Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!\Attack them with all the ships in the main fleet!\Sir!\Max and Milia, a very special someone has rushed here in order to celebrate your marriage...\Miss Lynn Minmay!\It's Minmay! response:	Minmay!
context: Any further disorder within the Zentradi forces would be extremely dangerous.\Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!\Attack them with all the ships in the main fleet!\Sir!\Max and Milia, a very special someone has rushed here in order to celebrate your marriage...\Miss Lynn Minmay!\It's Minmay!\Minmay! response:	Minmay!
context: Thus, we must eliminate the miclone homeworld as well as the root of this unrest: the Macross!\Attack them with all the ships in the main fleet!\Sir!\Max and Milia, a very special someone has rushed here in order to celebrate your marriage...\Miss Lynn Minmay!\It's Minmay!\Minmay!\Minmay! response:	Max, Milia, congratulations on your marriage.
context: Attack them with all the ships in the main fleet!\Sir!\Max and Milia, a very special someone has rushed here in order to celebrate your marriage...\Miss Lynn Minmay!\It's Minmay!\Minmay!\Minmay!\Max, Milia, congratulations on your marriage. response:	And to all our friends who have come here from the Zentradi,
context: Sir!\Max and Milia, a very special someone has rushed here in order to celebrate your marriage...\Miss Lynn Minmay!\It's Minmay!\Minmay!\Minmay!\Max, Milia, congratulations on your marriage.\And to all our friends who have come here from the Zentradi, response:	let's work hard to build a wonderful future together.
context: Max and Milia, a very special someone has rushed here in order to celebrate your marriage...\Miss Lynn Minmay!\It's Minmay!\Minmay!\Minmay!\Max, Milia, congratulations on your marriage.\And to all our friends who have come here from the Zentradi,\let's work hard to build a wonderful future together. response:	And now, I'd like to sing about the happiness that comes from the union of our two worlds.
context: Miss Lynn Minmay!\It's Minmay!\Minmay!\Minmay!\Max, Milia, congratulations on your marriage.\And to all our friends who have come here from the Zentradi,\let's work hard to build a wonderful future together.\And now, I'd like to sing about the happiness that comes from the union of our two worlds. response:	As you prepare to set out on your journey,
context: It's Minmay!\Minmay!\Minmay!\Max, Milia, congratulations on your marriage.\And to all our friends who have come here from the Zentradi,\let's work hard to build a wonderful future together.\And now, I'd like to sing about the happiness that comes from the union of our two worlds.\As you prepare to set out on your journey, response:	Alone, you silently rouge your lips.
context: Minmay!\Minmay!\Max, Milia, congratulations on your marriage.\And to all our friends who have come here from the Zentradi,\let's work hard to build a wonderful future together.\And now, I'd like to sing about the happiness that comes from the union of our two worlds.\As you prepare to set out on your journey,\Alone, you silently rouge your lips. response:	From behind your white veil,
context: Minmay!\Max, Milia, congratulations on your marriage.\And to all our friends who have come here from the Zentradi,\let's work hard to build a wonderful future together.\And now, I'd like to sing about the happiness that comes from the union of our two worlds.\As you prepare to set out on your journey,\Alone, you silently rouge your lips.\From behind your white veil, response:	You await that one, shining moment.
context: Max, Milia, congratulations on your marriage.\And to all our friends who have come here from the Zentradi,\let's work hard to build a wonderful future together.\And now, I'd like to sing about the happiness that comes from the union of our two worlds.\As you prepare to set out on your journey,\Alone, you silently rouge your lips.\From behind your white veil,\You await that one, shining moment. response:	As fondness becomes love
context: And to all our friends who have come here from the Zentradi,\let's work hard to build a wonderful future together.\And now, I'd like to sing about the happiness that comes from the union of our two worlds.\As you prepare to set out on your journey,\Alone, you silently rouge your lips.\From behind your white veil,\You await that one, shining moment.\As fondness becomes love response:	And love becomes tenderness,
context: let's work hard to build a wonderful future together.\And now, I'd like to sing about the happiness that comes from the union of our two worlds.\As you prepare to set out on your journey,\Alone, you silently rouge your lips.\From behind your white veil,\You await that one, shining moment.\As fondness becomes love\And love becomes tenderness, response:	Ichijo!
context: And now, I'd like to sing about the happiness that comes from the union of our two worlds.\As you prepare to set out on your journey,\Alone, you silently rouge your lips.\From behind your white veil,\You await that one, shining moment.\As fondness becomes love\And love becomes tenderness,\Ichijo! response:	Engraved in the heart of the one dearest to you
context: As you prepare to set out on your journey,\Alone, you silently rouge your lips.\From behind your white veil,\You await that one, shining moment.\As fondness becomes love\And love becomes tenderness,\Ichijo!\Engraved in the heart of the one dearest to you response:	and the two will be forever in love.
context: Alone, you silently rouge your lips.\From behind your white veil,\You await that one, shining moment.\As fondness becomes love\And love becomes tenderness,\Ichijo!\Engraved in the heart of the one dearest to you\and the two will be forever in love. response:	So, with love, the differences between worlds don't matter?
context: From behind your white veil,\You await that one, shining moment.\As fondness becomes love\And love becomes tenderness,\Ichijo!\Engraved in the heart of the one dearest to you\and the two will be forever in love.\So, with love, the differences between worlds don't matter? response:	Britai Kridanik.
context: You await that one, shining moment.\As fondness becomes love\And love becomes tenderness,\Ichijo!\Engraved in the heart of the one dearest to you\and the two will be forever in love.\So, with love, the differences between worlds don't matter?\Britai Kridanik. response:	I have orders from Lord Bodolzaa.
context: As fondness becomes love\And love becomes tenderness,\Ichijo!\Engraved in the heart of the one dearest to you\and the two will be forever in love.\So, with love, the differences between worlds don't matter?\Britai Kridanik.\I have orders from Lord Bodolzaa. response:	Yes, sir!
context: And love becomes tenderness,\Ichijo!\Engraved in the heart of the one dearest to you\and the two will be forever in love.\So, with love, the differences between worlds don't matter?\Britai Kridanik.\I have orders from Lord Bodolzaa.\Yes, sir! response:	The fleet will commence an all-out assault on the Macross at once.
context: Ichijo!\Engraved in the heart of the one dearest to you\and the two will be forever in love.\So, with love, the differences between worlds don't matter?\Britai Kridanik.\I have orders from Lord Bodolzaa.\Yes, sir!\The fleet will commence an all-out assault on the Macross at once. response:	Annihilate the Macross and everyone aboard!
context: Engraved in the heart of the one dearest to you\and the two will be forever in love.\So, with love, the differences between worlds don't matter?\Britai Kridanik.\I have orders from Lord Bodolzaa.\Yes, sir!\The fleet will commence an all-out assault on the Macross at once.\Annihilate the Macross and everyone aboard! response:	Lord Britai?
context: and the two will be forever in love.\So, with love, the differences between worlds don't matter?\Britai Kridanik.\I have orders from Lord Bodolzaa.\Yes, sir!\The fleet will commence an all-out assault on the Macross at once.\Annihilate the Macross and everyone aboard!\Lord Britai? response:	So it's finally come to this.
context: So, with love, the differences between worlds don't matter?\Britai Kridanik.\I have orders from Lord Bodolzaa.\Yes, sir!\The fleet will commence an all-out assault on the Macross at once.\Annihilate the Macross and everyone aboard!\Lord Britai?\So it's finally come to this. response:	We have no choice.
context: Britai Kridanik.\I have orders from Lord Bodolzaa.\Yes, sir!\The fleet will commence an all-out assault on the Macross at once.\Annihilate the Macross and everyone aboard!\Lord Britai?\So it's finally come to this.\We have no choice. response:	From behind your white veil
context: I have orders from Lord Bodolzaa.\Yes, sir!\The fleet will commence an all-out assault on the Macross at once.\Annihilate the Macross and everyone aboard!\Lord Britai?\So it's finally come to this.\We have no choice.\From behind your white veil response:	We must launch an all-out attack.
context: Yes, sir!\The fleet will commence an all-out assault on the Macross at once.\Annihilate the Macross and everyone aboard!\Lord Britai?\So it's finally come to this.\We have no choice.\From behind your white veil\We must launch an all-out attack. response:	Yes, sir.
context: The fleet will commence an all-out assault on the Macross at once.\Annihilate the Macross and everyone aboard!\Lord Britai?\So it's finally come to this.\We have no choice.\From behind your white veil\We must launch an all-out attack.\Yes, sir. response:	A battle?
context: Annihilate the Macross and everyone aboard!\Lord Britai?\So it's finally come to this.\We have no choice.\From behind your white veil\We must launch an all-out attack.\Yes, sir.\A battle? response:	I can't attack the Macross...!
context: Lord Britai?\So it's finally come to this.\We have no choice.\From behind your white veil\We must launch an all-out attack.\Yes, sir.\A battle?\I can't attack the Macross...! response:	Idiot! It's an order! We can't disobey!
context: So it's finally come to this.\We have no choice.\From behind your white veil\We must launch an all-out attack.\Yes, sir.\A battle?\I can't attack the Macross...!\Idiot! It's an order! We can't disobey! response:	He's right. Let's get ready for combat.
context: We have no choice.\From behind your white veil\We must launch an all-out attack.\Yes, sir.\A battle?\I can't attack the Macross...!\Idiot! It's an order! We can't disobey!\He's right. Let's get ready for combat. response:	What's that? An attack?
context: From behind your white veil\We must launch an all-out attack.\Yes, sir.\A battle?\I can't attack the Macross...!\Idiot! It's an order! We can't disobey!\He's right. Let's get ready for combat.\What's that? An attack? response:	All hands to battle stations!
context: We must launch an all-out attack.\Yes, sir.\A battle?\I can't attack the Macross...!\Idiot! It's an order! We can't disobey!\He's right. Let's get ready for combat.\What's that? An attack?\All hands to battle stations! response:	Oh, no!
context: Yes, sir.\A battle?\I can't attack the Macross...!\Idiot! It's an order! We can't disobey!\He's right. Let's get ready for combat.\What's that? An attack?\All hands to battle stations!\Oh, no! response:	What's going on?
context: A battle?\I can't attack the Macross...!\Idiot! It's an order! We can't disobey!\He's right. Let's get ready for combat.\What's that? An attack?\All hands to battle stations!\Oh, no!\What's going on? response:	Everyone get to your stations immediately!
context: I can't attack the Macross...!\Idiot! It's an order! We can't disobey!\He's right. Let's get ready for combat.\What's that? An attack?\All hands to battle stations!\Oh, no!\What's going on?\Everyone get to your stations immediately! response:	Max, you don't have to fight. Just stay with your bride.
context: Idiot! It's an order! We can't disobey!\He's right. Let's get ready for combat.\What's that? An attack?\All hands to battle stations!\Oh, no!\What's going on?\Everyone get to your stations immediately!\Max, you don't have to fight. Just stay with your bride. response:	No, I'll fight! All right, Milia?
context: He's right. Let's get ready for combat.\What's that? An attack?\All hands to battle stations!\Oh, no!\What's going on?\Everyone get to your stations immediately!\Max, you don't have to fight. Just stay with your bride.\No, I'll fight! All right, Milia? response:	I will go with you.
context: What's that? An attack?\All hands to battle stations!\Oh, no!\What's going on?\Everyone get to your stations immediately!\Max, you don't have to fight. Just stay with your bride.\No, I'll fight! All right, Milia?\I will go with you. response:	You said that a wife stands by her husband and helps him, so that's what I'll do.
context: All hands to battle stations!\Oh, no!\What's going on?\Everyone get to your stations immediately!\Max, you don't have to fight. Just stay with your bride.\No, I'll fight! All right, Milia?\I will go with you.\You said that a wife stands by her husband and helps him, so that's what I'll do. response:	But...
context: Oh, no!\What's going on?\Everyone get to your stations immediately!\Max, you don't have to fight. Just stay with your bride.\No, I'll fight! All right, Milia?\I will go with you.\You said that a wife stands by her husband and helps him, so that's what I'll do.\But... response:	Among the Zentradi, I, too, am known as an ace pilot.
context: What's going on?\Everyone get to your stations immediately!\Max, you don't have to fight. Just stay with your bride.\No, I'll fight! All right, Milia?\I will go with you.\You said that a wife stands by her husband and helps him, so that's what I'll do.\But...\Among the Zentradi, I, too, am known as an ace pilot. response:	I know I can help!
context: Everyone get to your stations immediately!\Max, you don't have to fight. Just stay with your bride.\No, I'll fight! All right, Milia?\I will go with you.\You said that a wife stands by her husband and helps him, so that's what I'll do.\But...\Among the Zentradi, I, too, am known as an ace pilot.\I know I can help! response:	All right, come on!
context: Max, you don't have to fight. Just stay with your bride.\No, I'll fight! All right, Milia?\I will go with you.\You said that a wife stands by her husband and helps him, so that's what I'll do.\But...\Among the Zentradi, I, too, am known as an ace pilot.\I know I can help!\All right, come on! response:	I don't mind if we die a glorious death in battle on our wedding day!
context: No, I'll fight! All right, Milia?\I will go with you.\You said that a wife stands by her husband and helps him, so that's what I'll do.\But...\Among the Zentradi, I, too, am known as an ace pilot.\I know I can help!\All right, come on!\I don't mind if we die a glorious death in battle on our wedding day! response:	Right!
context: I will go with you.\You said that a wife stands by her husband and helps him, so that's what I'll do.\But...\Among the Zentradi, I, too, am known as an ace pilot.\I know I can help!\All right, come on!\I don't mind if we die a glorious death in battle on our wedding day!\Right! response:	This is terrible...
context: You said that a wife stands by her husband and helps him, so that's what I'll do.\But...\Among the Zentradi, I, too, am known as an ace pilot.\I know I can help!\All right, come on!\I don't mind if we die a glorious death in battle on our wedding day!\Right!\This is terrible... response:	Couldn't they have picked some other day to attack?!
context: But...\Among the Zentradi, I, too, am known as an ace pilot.\I know I can help!\All right, come on!\I don't mind if we die a glorious death in battle on our wedding day!\Right!\This is terrible...\Couldn't they have picked some other day to attack?! response:	Now!
context: Among the Zentradi, I, too, am known as an ace pilot.\I know I can help!\All right, come on!\I don't mind if we die a glorious death in battle on our wedding day!\Right!\This is terrible...\Couldn't they have picked some other day to attack?!\Now! response:	Wait!
context: I know I can help!\All right, come on!\I don't mind if we die a glorious death in battle on our wedding day!\Right!\This is terrible...\Couldn't they have picked some other day to attack?!\Now!\Wait! response:	Now!
context: All right, come on!\I don't mind if we die a glorious death in battle on our wedding day!\Right!\This is terrible...\Couldn't they have picked some other day to attack?!\Now!\Wait!\Now! response:	Milia!
