context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Don't tell me...\It's just what you're thinking.\You're being a fool, leave now.\There have been people in the past who have tried to smuggle using the same method.\They were all captured.\If you know, then there's nothing left to say.\People on the verge of bankruptcy often mistake reckless plans for perfect ones.\And that's what you're doing right now. response:	But what if there were a resourceful person we could fully trust to smuggle gold?
context: It's just what you're thinking.\You're being a fool, leave now.\There have been people in the past who have tried to smuggle using the same method.\They were all captured.\If you know, then there's nothing left to say.\People on the verge of bankruptcy often mistake reckless plans for perfect ones.\And that's what you're doing right now.\But what if there were a resourceful person we could fully trust to smuggle gold? response:	If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.
context: You're being a fool, leave now.\There have been people in the past who have tried to smuggle using the same method.\They were all captured.\If you know, then there's nothing left to say.\People on the verge of bankruptcy often mistake reckless plans for perfect ones.\And that's what you're doing right now.\But what if there were a resourceful person we could fully trust to smuggle gold?\If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit. response:	That's just an empty theory.
context: There have been people in the past who have tried to smuggle using the same method.\They were all captured.\If you know, then there's nothing left to say.\People on the verge of bankruptcy often mistake reckless plans for perfect ones.\And that's what you're doing right now.\But what if there were a resourceful person we could fully trust to smuggle gold?\If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.\That's just an empty theory. response:	What if the person is resourceful, but not making any profit at all?
context: They were all captured.\If you know, then there's nothing left to say.\People on the verge of bankruptcy often mistake reckless plans for perfect ones.\And that's what you're doing right now.\But what if there were a resourceful person we could fully trust to smuggle gold?\If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.\That's just an empty theory.\What if the person is resourceful, but not making any profit at all? response:	Not possible.
context: If you know, then there's nothing left to say.\People on the verge of bankruptcy often mistake reckless plans for perfect ones.\And that's what you're doing right now.\But what if there were a resourceful person we could fully trust to smuggle gold?\If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.\That's just an empty theory.\What if the person is resourceful, but not making any profit at all?\Not possible. response:	What kind of person would fall under that category?
context: People on the verge of bankruptcy often mistake reckless plans for perfect ones.\And that's what you're doing right now.\But what if there were a resourceful person we could fully trust to smuggle gold?\If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.\That's just an empty theory.\What if the person is resourceful, but not making any profit at all?\Not possible.\What kind of person would fall under that category? response:	Skilled, can be found in this city,
context: And that's what you're doing right now.\But what if there were a resourceful person we could fully trust to smuggle gold?\If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.\That's just an empty theory.\What if the person is resourceful, but not making any profit at all?\Not possible.\What kind of person would fall under that category?\Skilled, can be found in this city, response:	has a small salary, and also needs money.
context: But what if there were a resourceful person we could fully trust to smuggle gold?\If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.\That's just an empty theory.\What if the person is resourceful, but not making any profit at all?\Not possible.\What kind of person would fall under that category?\Skilled, can be found in this city,\has a small salary, and also needs money. response:	This person is not satisfied with their employer,
context: If there's someone so resourceful, they wouldn't need to smuggle gold, they're already making enough profit.\That's just an empty theory.\What if the person is resourceful, but not making any profit at all?\Not possible.\What kind of person would fall under that category?\Skilled, can be found in this city,\has a small salary, and also needs money.\This person is not satisfied with their employer, response:	and has an indistinct bitterness towards them.
context: That's just an empty theory.\What if the person is resourceful, but not making any profit at all?\Not possible.\What kind of person would fall under that category?\Skilled, can be found in this city,\has a small salary, and also needs money.\This person is not satisfied with their employer,\and has an indistinct bitterness towards them. response:	Their employer is the church.
context: What if the person is resourceful, but not making any profit at all?\Not possible.\What kind of person would fall under that category?\Skilled, can be found in this city,\has a small salary, and also needs money.\This person is not satisfied with their employer,\and has an indistinct bitterness towards them.\Their employer is the church. response:	Smuggling gold would be an act of defiance against them.
context: Not possible.\What kind of person would fall under that category?\Skilled, can be found in this city,\has a small salary, and also needs money.\This person is not satisfied with their employer,\and has an indistinct bitterness towards them.\Their employer is the church.\Smuggling gold would be an act of defiance against them. response:	Not only would they gain money,
context: What kind of person would fall under that category?\Skilled, can be found in this city,\has a small salary, and also needs money.\This person is not satisfied with their employer,\and has an indistinct bitterness towards them.\Their employer is the church.\Smuggling gold would be an act of defiance against them.\Not only would they gain money, response:	but if we tempt them with being able to take revenge on the church,
context: Skilled, can be found in this city,\has a small salary, and also needs money.\This person is not satisfied with their employer,\and has an indistinct bitterness towards them.\Their employer is the church.\Smuggling gold would be an act of defiance against them.\Not only would they gain money,\but if we tempt them with being able to take revenge on the church, response:	I'm sure they would come biting for the chance.
context: has a small salary, and also needs money.\This person is not satisfied with their employer,\and has an indistinct bitterness towards them.\Their employer is the church.\Smuggling gold would be an act of defiance against them.\Not only would they gain money,\but if we tempt them with being able to take revenge on the church,\I'm sure they would come biting for the chance. response:	Plus, the chance of them betraying us is nearly zero.
context: This person is not satisfied with their employer,\and has an indistinct bitterness towards them.\Their employer is the church.\Smuggling gold would be an act of defiance against them.\Not only would they gain money,\but if we tempt them with being able to take revenge on the church,\I'm sure they would come biting for the chance.\Plus, the chance of them betraying us is nearly zero. response:	If I were to tell you the name of this person, I'm sure you would understand.
context: and has an indistinct bitterness towards them.\Their employer is the church.\Smuggling gold would be an act of defiance against them.\Not only would they gain money,\but if we tempt them with being able to take revenge on the church,\I'm sure they would come biting for the chance.\Plus, the chance of them betraying us is nearly zero.\If I were to tell you the name of this person, I'm sure you would understand. response:	Then why don't you two just smuggle gold yourselves?
context: Their employer is the church.\Smuggling gold would be an act of defiance against them.\Not only would they gain money,\but if we tempt them with being able to take revenge on the church,\I'm sure they would come biting for the chance.\Plus, the chance of them betraying us is nearly zero.\If I were to tell you the name of this person, I'm sure you would understand.\Then why don't you two just smuggle gold yourselves? response:	It's just odd to come to us, since your share of the profits would be lower.
context: Smuggling gold would be an act of defiance against them.\Not only would they gain money,\but if we tempt them with being able to take revenge on the church,\I'm sure they would come biting for the chance.\Plus, the chance of them betraying us is nearly zero.\If I were to tell you the name of this person, I'm sure you would understand.\Then why don't you two just smuggle gold yourselves?\It's just odd to come to us, since your share of the profits would be lower. response:	Today is the last day to pay my debt.
context: Not only would they gain money,\but if we tempt them with being able to take revenge on the church,\I'm sure they would come biting for the chance.\Plus, the chance of them betraying us is nearly zero.\If I were to tell you the name of this person, I'm sure you would understand.\Then why don't you two just smuggle gold yourselves?\It's just odd to come to us, since your share of the profits would be lower.\Today is the last day to pay my debt. response:	Once the sun sets, I will be captured by the Trading Guild.
context: but if we tempt them with being able to take revenge on the church,\I'm sure they would come biting for the chance.\Plus, the chance of them betraying us is nearly zero.\If I were to tell you the name of this person, I'm sure you would understand.\Then why don't you two just smuggle gold yourselves?\It's just odd to come to us, since your share of the profits would be lower.\Today is the last day to pay my debt.\Once the sun sets, I will be captured by the Trading Guild. response:	Also, this is all the money I have.
context: I'm sure they would come biting for the chance.\Plus, the chance of them betraying us is nearly zero.\If I were to tell you the name of this person, I'm sure you would understand.\Then why don't you two just smuggle gold yourselves?\It's just odd to come to us, since your share of the profits would be lower.\Today is the last day to pay my debt.\Once the sun sets, I will be captured by the Trading Guild.\Also, this is all the money I have. response:	I want you to take this as insurance and believe in me.
context: Plus, the chance of them betraying us is nearly zero.\If I were to tell you the name of this person, I'm sure you would understand.\Then why don't you two just smuggle gold yourselves?\It's just odd to come to us, since your share of the profits would be lower.\Today is the last day to pay my debt.\Once the sun sets, I will be captured by the Trading Guild.\Also, this is all the money I have.\I want you to take this as insurance and believe in me. response:	And...
context: If I were to tell you the name of this person, I'm sure you would understand.\Then why don't you two just smuggle gold yourselves?\It's just odd to come to us, since your share of the profits would be lower.\Today is the last day to pay my debt.\Once the sun sets, I will be captured by the Trading Guild.\Also, this is all the money I have.\I want you to take this as insurance and believe in me.\And... response:	To suspend the debt collection,
context: Then why don't you two just smuggle gold yourselves?\It's just odd to come to us, since your share of the profits would be lower.\Today is the last day to pay my debt.\Once the sun sets, I will be captured by the Trading Guild.\Also, this is all the money I have.\I want you to take this as insurance and believe in me.\And...\To suspend the debt collection, response:	and to collects funds to invest in the smuggling of gold.
context: It's just odd to come to us, since your share of the profits would be lower.\Today is the last day to pay my debt.\Once the sun sets, I will be captured by the Trading Guild.\Also, this is all the money I have.\I want you to take this as insurance and believe in me.\And...\To suspend the debt collection,\and to collects funds to invest in the smuggling of gold. response:	Do...
context: Today is the last day to pay my debt.\Once the sun sets, I will be captured by the Trading Guild.\Also, this is all the money I have.\I want you to take this as insurance and believe in me.\And...\To suspend the debt collection,\and to collects funds to invest in the smuggling of gold.\Do... response:	Do you have time to be hesitating?
context: Once the sun sets, I will be captured by the Trading Guild.\Also, this is all the money I have.\I want you to take this as insurance and believe in me.\And...\To suspend the debt collection,\and to collects funds to invest in the smuggling of gold.\Do...\Do you have time to be hesitating? response:	What'd you say?
context: Also, this is all the money I have.\I want you to take this as insurance and believe in me.\And...\To suspend the debt collection,\and to collects funds to invest in the smuggling of gold.\Do...\Do you have time to be hesitating?\What'd you say? response:	Hey.
context: I want you to take this as insurance and believe in me.\And...\To suspend the debt collection,\and to collects funds to invest in the smuggling of gold.\Do...\Do you have time to be hesitating?\What'd you say?\Hey. response:	It seems another one just left now.
context: And...\To suspend the debt collection,\and to collects funds to invest in the smuggling of gold.\Do...\Do you have time to be hesitating?\What'd you say?\Hey.\It seems another one just left now. response:	My ears are especially good.
context: To suspend the debt collection,\and to collects funds to invest in the smuggling of gold.\Do...\Do you have time to be hesitating?\What'd you say?\Hey.\It seems another one just left now.\My ears are especially good. response:	I can clearly hear whisperings.
context: and to collects funds to invest in the smuggling of gold.\Do...\Do you have time to be hesitating?\What'd you say?\Hey.\It seems another one just left now.\My ears are especially good.\I can clearly hear whisperings. response:	They're making plans downstairs so that they can run away.
context: Do...\Do you have time to be hesitating?\What'd you say?\Hey.\It seems another one just left now.\My ears are especially good.\I can clearly hear whisperings.\They're making plans downstairs so that they can run away. response:	Oh, another one left.
context: Do you have time to be hesitating?\What'd you say?\Hey.\It seems another one just left now.\My ears are especially good.\I can clearly hear whisperings.\They're making plans downstairs so that they can run away.\Oh, another one left. response:	At this rate, if the company continues to do nothing...
context: What'd you say?\Hey.\It seems another one just left now.\My ears are especially good.\I can clearly hear whisperings.\They're making plans downstairs so that they can run away.\Oh, another one left.\At this rate, if the company continues to do nothing... response:	Stop!
context: Hey.\It seems another one just left now.\My ears are especially good.\I can clearly hear whisperings.\They're making plans downstairs so that they can run away.\Oh, another one left.\At this rate, if the company continues to do nothing...\Stop! response:	Mister Remerio, how about it?
context: It seems another one just left now.\My ears are especially good.\I can clearly hear whisperings.\They're making plans downstairs so that they can run away.\Oh, another one left.\At this rate, if the company continues to do nothing...\Stop!\Mister Remerio, how about it? response:	I'm sure you know the routes to sell smuggled gold.
context: My ears are especially good.\I can clearly hear whisperings.\They're making plans downstairs so that they can run away.\Oh, another one left.\At this rate, if the company continues to do nothing...\Stop!\Mister Remerio, how about it?\I'm sure you know the routes to sell smuggled gold. response:	The conditions aren't bad, so won't you join us in smuggling gold?
context: I can clearly hear whisperings.\They're making plans downstairs so that they can run away.\Oh, another one left.\At this rate, if the company continues to do nothing...\Stop!\Mister Remerio, how about it?\I'm sure you know the routes to sell smuggled gold.\The conditions aren't bad, so won't you join us in smuggling gold? response:	Mister Remerio!
context: They're making plans downstairs so that they can run away.\Oh, another one left.\At this rate, if the company continues to do nothing...\Stop!\Mister Remerio, how about it?\I'm sure you know the routes to sell smuggled gold.\The conditions aren't bad, so won't you join us in smuggling gold?\Mister Remerio! response:	Very well.
context: Oh, another one left.\At this rate, if the company continues to do nothing...\Stop!\Mister Remerio, how about it?\I'm sure you know the routes to sell smuggled gold.\The conditions aren't bad, so won't you join us in smuggling gold?\Mister Remerio!\Very well. response:	Let's do it.
context: At this rate, if the company continues to do nothing...\Stop!\Mister Remerio, how about it?\I'm sure you know the routes to sell smuggled gold.\The conditions aren't bad, so won't you join us in smuggling gold?\Mister Remerio!\Very well.\Let's do it. response:	May God watch over us.
context: Stop!\Mister Remerio, how about it?\I'm sure you know the routes to sell smuggled gold.\The conditions aren't bad, so won't you join us in smuggling gold?\Mister Remerio!\Very well.\Let's do it.\May God watch over us. response:	Call in Liebert.
context: Mister Remerio, how about it?\I'm sure you know the routes to sell smuggled gold.\The conditions aren't bad, so won't you join us in smuggling gold?\Mister Remerio!\Very well.\Let's do it.\May God watch over us.\Call in Liebert. response:	Yes.
context: I'm sure you know the routes to sell smuggled gold.\The conditions aren't bad, so won't you join us in smuggling gold?\Mister Remerio!\Very well.\Let's do it.\May God watch over us.\Call in Liebert.\Yes. response:	Now then, it's my turn next.
context: The conditions aren't bad, so won't you join us in smuggling gold?\Mister Remerio!\Very well.\Let's do it.\May God watch over us.\Call in Liebert.\Yes.\Now then, it's my turn next. response:	What do you mean?
context: Mister Remerio!\Very well.\Let's do it.\May God watch over us.\Call in Liebert.\Yes.\Now then, it's my turn next.\What do you mean? response:	Don't tell me, is a good-natured person like you going to trick that girl?
context: Very well.\Let's do it.\May God watch over us.\Call in Liebert.\Yes.\Now then, it's my turn next.\What do you mean?\Don't tell me, is a good-natured person like you going to trick that girl? response:	There are good-natured and pure people in this world.
context: Let's do it.\May God watch over us.\Call in Liebert.\Yes.\Now then, it's my turn next.\What do you mean?\Don't tell me, is a good-natured person like you going to trick that girl?\There are good-natured and pure people in this world. response:	You're pretty arrogant for someone who doesn't know a thing about females.
context: May God watch over us.\Call in Liebert.\Yes.\Now then, it's my turn next.\What do you mean?\Don't tell me, is a good-natured person like you going to trick that girl?\There are good-natured and pure people in this world.\You're pretty arrogant for someone who doesn't know a thing about females. response:	Didn't you corner Remerio during our negotiation earlier?
context: Call in Liebert.\Yes.\Now then, it's my turn next.\What do you mean?\Don't tell me, is a good-natured person like you going to trick that girl?\There are good-natured and pure people in this world.\You're pretty arrogant for someone who doesn't know a thing about females.\Didn't you corner Remerio during our negotiation earlier? response:	I'll talk to her myself.
context: Yes.\Now then, it's my turn next.\What do you mean?\Don't tell me, is a good-natured person like you going to trick that girl?\There are good-natured and pure people in this world.\You're pretty arrogant for someone who doesn't know a thing about females.\Didn't you corner Remerio during our negotiation earlier?\I'll talk to her myself. response:	After all, it was me that got lost in greed and got a hold of those goods in decline.
context: Now then, it's my turn next.\What do you mean?\Don't tell me, is a good-natured person like you going to trick that girl?\There are good-natured and pure people in this world.\You're pretty arrogant for someone who doesn't know a thing about females.\Didn't you corner Remerio during our negotiation earlier?\I'll talk to her myself.\After all, it was me that got lost in greed and got a hold of those goods in decline. response:	I can't have you talking for me just because I feel depressed.
context: What do you mean?\Don't tell me, is a good-natured person like you going to trick that girl?\There are good-natured and pure people in this world.\You're pretty arrogant for someone who doesn't know a thing about females.\Didn't you corner Remerio during our negotiation earlier?\I'll talk to her myself.\After all, it was me that got lost in greed and got a hold of those goods in decline.\I can't have you talking for me just because I feel depressed. response:	What? I thought I'd have you owe me one,
context: Don't tell me, is a good-natured person like you going to trick that girl?\There are good-natured and pure people in this world.\You're pretty arrogant for someone who doesn't know a thing about females.\Didn't you corner Remerio during our negotiation earlier?\I'll talk to her myself.\After all, it was me that got lost in greed and got a hold of those goods in decline.\I can't have you talking for me just because I feel depressed.\What? I thought I'd have you owe me one, response:	and have you pay me back later.
context: There are good-natured and pure people in this world.\You're pretty arrogant for someone who doesn't know a thing about females.\Didn't you corner Remerio during our negotiation earlier?\I'll talk to her myself.\After all, it was me that got lost in greed and got a hold of those goods in decline.\I can't have you talking for me just because I feel depressed.\What? I thought I'd have you owe me one,\and have you pay me back later. response:	Oh, that was close.
context: You're pretty arrogant for someone who doesn't know a thing about females.\Didn't you corner Remerio during our negotiation earlier?\I'll talk to her myself.\After all, it was me that got lost in greed and got a hold of those goods in decline.\I can't have you talking for me just because I feel depressed.\What? I thought I'd have you owe me one,\and have you pay me back later.\Oh, that was close. response:	Hello!
context: Didn't you corner Remerio during our negotiation earlier?\I'll talk to her myself.\After all, it was me that got lost in greed and got a hold of those goods in decline.\I can't have you talking for me just because I feel depressed.\What? I thought I'd have you owe me one,\and have you pay me back later.\Oh, that was close.\Hello! response:	Lawrence and... Horo?
context: I'll talk to her myself.\After all, it was me that got lost in greed and got a hold of those goods in decline.\I can't have you talking for me just because I feel depressed.\What? I thought I'd have you owe me one,\and have you pay me back later.\Oh, that was close.\Hello!\Lawrence and... Horo? response:	Meeting by chance in front of the church is no doubt the work of God!
context: After all, it was me that got lost in greed and got a hold of those goods in decline.\I can't have you talking for me just because I feel depressed.\What? I thought I'd have you owe me one,\and have you pay me back later.\Oh, that was close.\Hello!\Lawrence and... Horo?\Meeting by chance in front of the church is no doubt the work of God! response:	You can't trick anyone with that, even me.
context: I can't have you talking for me just because I feel depressed.\What? I thought I'd have you owe me one,\and have you pay me back later.\Oh, that was close.\Hello!\Lawrence and... Horo?\Meeting by chance in front of the church is no doubt the work of God!\You can't trick anyone with that, even me. response:	There have been people recently who have been drinking the consecrated wine at the church.
context: What? I thought I'd have you owe me one,\and have you pay me back later.\Oh, that was close.\Hello!\Lawrence and... Horo?\Meeting by chance in front of the church is no doubt the work of God!\You can't trick anyone with that, even me.\There have been people recently who have been drinking the consecrated wine at the church. response:	I don't drink beer and I rarely ever touch wine.
context: and have you pay me back later.\Oh, that was close.\Hello!\Lawrence and... Horo?\Meeting by chance in front of the church is no doubt the work of God!\You can't trick anyone with that, even me.\There have been people recently who have been drinking the consecrated wine at the church.\I don't drink beer and I rarely ever touch wine. response:	So, um...
context: Oh, that was close.\Hello!\Lawrence and... Horo?\Meeting by chance in front of the church is no doubt the work of God!\You can't trick anyone with that, even me.\There have been people recently who have been drinking the consecrated wine at the church.\I don't drink beer and I rarely ever touch wine.\So, um... response:	Yes, I actually came to request a job.
context: Hello!\Lawrence and... Horo?\Meeting by chance in front of the church is no doubt the work of God!\You can't trick anyone with that, even me.\There have been people recently who have been drinking the consecrated wine at the church.\I don't drink beer and I rarely ever touch wine.\So, um...\Yes, I actually came to request a job. response:	Really?!
context: Lawrence and... Horo?\Meeting by chance in front of the church is no doubt the work of God!\You can't trick anyone with that, even me.\There have been people recently who have been drinking the consecrated wine at the church.\I don't drink beer and I rarely ever touch wine.\So, um...\Yes, I actually came to request a job.\Really?! response:	Really?
context: Meeting by chance in front of the church is no doubt the work of God!\You can't trick anyone with that, even me.\There have been people recently who have been drinking the consecrated wine at the church.\I don't drink beer and I rarely ever touch wine.\So, um...\Yes, I actually came to request a job.\Really?!\Really? response:	Well, let's not stand around here and go to a stall.
context: You can't trick anyone with that, even me.\There have been people recently who have been drinking the consecrated wine at the church.\I don't drink beer and I rarely ever touch wine.\So, um...\Yes, I actually came to request a job.\Really?!\Really?\Well, let's not stand around here and go to a stall. response:	Yes.
context: There have been people recently who have been drinking the consecrated wine at the church.\I don't drink beer and I rarely ever touch wine.\So, um...\Yes, I actually came to request a job.\Really?!\Really?\Well, let's not stand around here and go to a stall.\Yes. response:	To our reunion!
context: I don't drink beer and I rarely ever touch wine.\So, um...\Yes, I actually came to request a job.\Really?!\Really?\Well, let's not stand around here and go to a stall.\Yes.\To our reunion! response:	So, you said you could go to Ramtra, right?
context: So, um...\Yes, I actually came to request a job.\Really?!\Really?\Well, let's not stand around here and go to a stall.\Yes.\To our reunion!\So, you said you could go to Ramtra, right? response:	Yes, I can.
context: Yes, I actually came to request a job.\Really?!\Really?\Well, let's not stand around here and go to a stall.\Yes.\To our reunion!\So, you said you could go to Ramtra, right?\Yes, I can. response:	Even while herding sheep?
context: Really?!\Really?\Well, let's not stand around here and go to a stall.\Yes.\To our reunion!\So, you said you could go to Ramtra, right?\Yes, I can.\Even while herding sheep? response:	If there's not too many.
context: Really?\Well, let's not stand around here and go to a stall.\Yes.\To our reunion!\So, you said you could go to Ramtra, right?\Yes, I can.\Even while herding sheep?\If there's not too many. response:	I want to request a particularly strange job this time.
context: Well, let's not stand around here and go to a stall.\Yes.\To our reunion!\So, you said you could go to Ramtra, right?\Yes, I can.\Even while herding sheep?\If there's not too many.\I want to request a particularly strange job this time. response:	Your pay will be twenty Rumione.
context: Yes.\To our reunion!\So, you said you could go to Ramtra, right?\Yes, I can.\Even while herding sheep?\If there's not too many.\I want to request a particularly strange job this time.\Your pay will be twenty Rumione. response:	Of course, it won't be just a cheap document,
context: To our reunion!\So, you said you could go to Ramtra, right?\Yes, I can.\Even while herding sheep?\If there's not too many.\I want to request a particularly strange job this time.\Your pay will be twenty Rumione.\Of course, it won't be just a cheap document, response:	it'll be in cash.
context: So, you said you could go to Ramtra, right?\Yes, I can.\Even while herding sheep?\If there's not too many.\I want to request a particularly strange job this time.\Your pay will be twenty Rumione.\Of course, it won't be just a cheap document,\it'll be in cash. response:	Sorry.
context: Yes, I can.\Even while herding sheep?\If there's not too many.\I want to request a particularly strange job this time.\Your pay will be twenty Rumione.\Of course, it won't be just a cheap document,\it'll be in cash.\Sorry. response:	T-Twenty?
context: Even while herding sheep?\If there's not too many.\I want to request a particularly strange job this time.\Your pay will be twenty Rumione.\Of course, it won't be just a cheap document,\it'll be in cash.\Sorry.\T-Twenty? response:	Twenty?
context: If there's not too many.\I want to request a particularly strange job this time.\Your pay will be twenty Rumione.\Of course, it won't be just a cheap document,\it'll be in cash.\Sorry.\T-Twenty?\Twenty? response:	But there is danger, so that's your pay if you succeed.
context: I want to request a particularly strange job this time.\Your pay will be twenty Rumione.\Of course, it won't be just a cheap document,\it'll be in cash.\Sorry.\T-Twenty?\Twenty?\But there is danger, so that's your pay if you succeed. response:	If you fail, you won't get paid.
context: Your pay will be twenty Rumione.\Of course, it won't be just a cheap document,\it'll be in cash.\Sorry.\T-Twenty?\Twenty?\But there is danger, so that's your pay if you succeed.\If you fail, you won't get paid. response:	Okay.
context: Of course, it won't be just a cheap document,\it'll be in cash.\Sorry.\T-Twenty?\Twenty?\But there is danger, so that's your pay if you succeed.\If you fail, you won't get paid.\Okay. response:	Your job would be to herd the sheep.
context: it'll be in cash.\Sorry.\T-Twenty?\Twenty?\But there is danger, so that's your pay if you succeed.\If you fail, you won't get paid.\Okay.\Your job would be to herd the sheep. response:	And, if possible, to bring them back safely.
context: Sorry.\T-Twenty?\Twenty?\But there is danger, so that's your pay if you succeed.\If you fail, you won't get paid.\Okay.\Your job would be to herd the sheep.\And, if possible, to bring them back safely. response:	We won't need any other skills except your skills as a shepherd.
context: T-Twenty?\Twenty?\But there is danger, so that's your pay if you succeed.\If you fail, you won't get paid.\Okay.\Your job would be to herd the sheep.\And, if possible, to bring them back safely.\We won't need any other skills except your skills as a shepherd. response:	It must be a very dangerous job.
context: Twenty?\But there is danger, so that's your pay if you succeed.\If you fail, you won't get paid.\Okay.\Your job would be to herd the sheep.\And, if possible, to bring them back safely.\We won't need any other skills except your skills as a shepherd.\It must be a very dangerous job. response:	Twenty Rumione is...
context: But there is danger, so that's your pay if you succeed.\If you fail, you won't get paid.\Okay.\Your job would be to herd the sheep.\And, if possible, to bring them back safely.\We won't need any other skills except your skills as a shepherd.\It must be a very dangerous job.\Twenty Rumione is... response:	I won't deny it.
context: If you fail, you won't get paid.\Okay.\Your job would be to herd the sheep.\And, if possible, to bring them back safely.\We won't need any other skills except your skills as a shepherd.\It must be a very dangerous job.\Twenty Rumione is...\I won't deny it. response:	That's why I won't forcefully request it from you.
context: Okay.\Your job would be to herd the sheep.\And, if possible, to bring them back safely.\We won't need any other skills except your skills as a shepherd.\It must be a very dangerous job.\Twenty Rumione is...\I won't deny it.\That's why I won't forcefully request it from you. response:	I don't mind if you think it over.
context: Your job would be to herd the sheep.\And, if possible, to bring them back safely.\We won't need any other skills except your skills as a shepherd.\It must be a very dangerous job.\Twenty Rumione is...\I won't deny it.\That's why I won't forcefully request it from you.\I don't mind if you think it over. response:	The cost to join the union, at the very most, is one Rumione, right?
context: And, if possible, to bring them back safely.\We won't need any other skills except your skills as a shepherd.\It must be a very dangerous job.\Twenty Rumione is...\I won't deny it.\That's why I won't forcefully request it from you.\I don't mind if you think it over.\The cost to join the union, at the very most, is one Rumione, right? response:	With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.
context: We won't need any other skills except your skills as a shepherd.\It must be a very dangerous job.\Twenty Rumione is...\I won't deny it.\That's why I won't forcefully request it from you.\I don't mind if you think it over.\The cost to join the union, at the very most, is one Rumione, right?\With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs. response:	Eventually, you will be able to easily buy a license.
context: It must be a very dangerous job.\Twenty Rumione is...\I won't deny it.\That's why I won't forcefully request it from you.\I don't mind if you think it over.\The cost to join the union, at the very most, is one Rumione, right?\With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.\Eventually, you will be able to easily buy a license. response:	If that happens, you will be the female owner of Nora Tailors.
context: Twenty Rumione is...\I won't deny it.\That's why I won't forcefully request it from you.\I don't mind if you think it over.\The cost to join the union, at the very most, is one Rumione, right?\With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.\Eventually, you will be able to easily buy a license.\If that happens, you will be the female owner of Nora Tailors. response:	Do you intend to join this city's tailoring and accessories union, Nora?
context: I won't deny it.\That's why I won't forcefully request it from you.\I don't mind if you think it over.\The cost to join the union, at the very most, is one Rumione, right?\With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.\Eventually, you will be able to easily buy a license.\If that happens, you will be the female owner of Nora Tailors.\Do you intend to join this city's tailoring and accessories union, Nora? response:	No, I was thinking of joining in a different city.
context: That's why I won't forcefully request it from you.\I don't mind if you think it over.\The cost to join the union, at the very most, is one Rumione, right?\With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.\Eventually, you will be able to easily buy a license.\If that happens, you will be the female owner of Nora Tailors.\Do you intend to join this city's tailoring and accessories union, Nora?\No, I was thinking of joining in a different city. response:	Is that so?
context: I don't mind if you think it over.\The cost to join the union, at the very most, is one Rumione, right?\With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.\Eventually, you will be able to easily buy a license.\If that happens, you will be the female owner of Nora Tailors.\Do you intend to join this city's tailoring and accessories union, Nora?\No, I was thinking of joining in a different city.\Is that so? response:	The size of this city is charming, though, isn't it?
context: The cost to join the union, at the very most, is one Rumione, right?\With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.\Eventually, you will be able to easily buy a license.\If that happens, you will be the female owner of Nora Tailors.\Do you intend to join this city's tailoring and accessories union, Nora?\No, I was thinking of joining in a different city.\Is that so?\The size of this city is charming, though, isn't it? response:	It's hard to live in a city without your friends.
context: With twenty Rumione, you won't have to rent a house and you can work without worrying about living costs.\Eventually, you will be able to easily buy a license.\If that happens, you will be the female owner of Nora Tailors.\Do you intend to join this city's tailoring and accessories union, Nora?\No, I was thinking of joining in a different city.\Is that so?\The size of this city is charming, though, isn't it?\It's hard to live in a city without your friends. response:	But, well, you don't want to be involved with the church anymore, right?
context: Eventually, you will be able to easily buy a license.\If that happens, you will be the female owner of Nora Tailors.\Do you intend to join this city's tailoring and accessories union, Nora?\No, I was thinking of joining in a different city.\Is that so?\The size of this city is charming, though, isn't it?\It's hard to live in a city without your friends.\But, well, you don't want to be involved with the church anymore, right? response:	T-That's not...
context: If that happens, you will be the female owner of Nora Tailors.\Do you intend to join this city's tailoring and accessories union, Nora?\No, I was thinking of joining in a different city.\Is that so?\The size of this city is charming, though, isn't it?\It's hard to live in a city without your friends.\But, well, you don't want to be involved with the church anymore, right?\T-That's not... response:	You work diligently, and you protect the sheep the church entrusts you, but no matter how hard you persist,
context: Do you intend to join this city's tailoring and accessories union, Nora?\No, I was thinking of joining in a different city.\Is that so?\The size of this city is charming, though, isn't it?\It's hard to live in a city without your friends.\But, well, you don't want to be involved with the church anymore, right?\T-That's not...\You work diligently, and you protect the sheep the church entrusts you, but no matter how hard you persist, response:	they continue to doubt whether you are using pagan magic or not.
