context: Late Night Show response:	Late Night Show
context: Experimental Body!\Crap! I can't get him like this!\Huh?\That damn screw-head's gone!\Where'd he go?\Where'd he... crap!\Where'd he... crap!\Dammit! I will never forgive you for this! response:	Hurry! Snap out of it!
context: Crap! I can't get him like this!\Huh?\That damn screw-head's gone!\Where'd he go?\Where'd he... crap!\Where'd he... crap!\Dammit! I will never forgive you for this!\Hurry! Snap out of it! response:	We don't want another different soul wavelength in you!
context: Huh?\That damn screw-head's gone!\Where'd he go?\Where'd he... crap!\Where'd he... crap!\Dammit! I will never forgive you for this!\Hurry! Snap out of it!\We don't want another different soul wavelength in you! response:	Ugh!
context: That damn screw-head's gone!\Where'd he go?\Where'd he... crap!\Where'd he... crap!\Dammit! I will never forgive you for this!\Hurry! Snap out of it!\We don't want another different soul wavelength in you!\Ugh! response:	I'm seeing stars!
context: Where'd he go?\Where'd he... crap!\Where'd he... crap!\Dammit! I will never forgive you for this!\Hurry! Snap out of it!\We don't want another different soul wavelength in you!\Ugh!\I'm seeing stars! response:	How do I deal with stars?
context: Where'd he... crap!\Where'd he... crap!\Dammit! I will never forgive you for this!\Hurry! Snap out of it!\We don't want another different soul wavelength in you!\Ugh!\I'm seeing stars!\How do I deal with stars? response:	How to deal with stars... Just protect nature.
context: Where'd he... crap!\Dammit! I will never forgive you for this!\Hurry! Snap out of it!\We don't want another different soul wavelength in you!\Ugh!\I'm seeing stars!\How do I deal with stars?\How to deal with stars... Just protect nature. response:	How to deal with stars... Just protect nature.
context: Dammit! I will never forgive you for this!\Hurry! Snap out of it!\We don't want another different soul wavelength in you!\Ugh!\I'm seeing stars!\How do I deal with stars?\How to deal with stars... Just protect nature.\How to deal with stars... Just protect nature. response:	So hurry up and... Open your eyes!
context: Hurry! Snap out of it!\We don't want another different soul wavelength in you!\Ugh!\I'm seeing stars!\How do I deal with stars?\How to deal with stars... Just protect nature.\How to deal with stars... Just protect nature.\So hurry up and... Open your eyes! response:	So hurry up and... Open your eyes!
context: We don't want another different soul wavelength in you!\Ugh!\I'm seeing stars!\How do I deal with stars?\How to deal with stars... Just protect nature.\How to deal with stars... Just protect nature.\So hurry up and... Open your eyes!\So hurry up and... Open your eyes! response:	Double Soul Purge...
context: Ugh!\I'm seeing stars!\How do I deal with stars?\How to deal with stars... Just protect nature.\How to deal with stars... Just protect nature.\So hurry up and... Open your eyes!\So hurry up and... Open your eyes!\Double Soul Purge... response:	The needles are coming again!
context: I'm seeing stars!\How do I deal with stars?\How to deal with stars... Just protect nature.\How to deal with stars... Just protect nature.\So hurry up and... Open your eyes!\So hurry up and... Open your eyes!\Double Soul Purge...\The needles are coming again! response:	Nope... It's over.
context: How do I deal with stars?\How to deal with stars... Just protect nature.\How to deal with stars... Just protect nature.\So hurry up and... Open your eyes!\So hurry up and... Open your eyes!\Double Soul Purge...\The needles are coming again!\Nope... It's over. response:	Nope... It's over.
context: How to deal with stars... Just protect nature.\How to deal with stars... Just protect nature.\So hurry up and... Open your eyes!\So hurry up and... Open your eyes!\Double Soul Purge...\The needles are coming again!\Nope... It's over.\Nope... It's over. response:	It's sad but it's the finishing blow...
context: How to deal with stars... Just protect nature.\So hurry up and... Open your eyes!\So hurry up and... Open your eyes!\Double Soul Purge...\The needles are coming again!\Nope... It's over.\Nope... It's over.\It's sad but it's the finishing blow... response:	My, that's it?
context: So hurry up and... Open your eyes!\So hurry up and... Open your eyes!\Double Soul Purge...\The needles are coming again!\Nope... It's over.\Nope... It's over.\It's sad but it's the finishing blow...\My, that's it? response:	I need to experiment more.
context: So hurry up and... Open your eyes!\Double Soul Purge...\The needles are coming again!\Nope... It's over.\Nope... It's over.\It's sad but it's the finishing blow...\My, that's it?\I need to experiment more. response:	What's up with that?
context: Double Soul Purge...\The needles are coming again!\Nope... It's over.\Nope... It's over.\It's sad but it's the finishing blow...\My, that's it?\I need to experiment more.\What's up with that? response:	He's being rejected...
context: The needles are coming again!\Nope... It's over.\Nope... It's over.\It's sad but it's the finishing blow...\My, that's it?\I need to experiment more.\What's up with that?\He's being rejected... response:	The resonance they were in is now completely out of sync.
context: Nope... It's over.\Nope... It's over.\It's sad but it's the finishing blow...\My, that's it?\I need to experiment more.\What's up with that?\He's being rejected...\The resonance they were in is now completely out of sync. response:	This is its limit, huh?
context: Nope... It's over.\It's sad but it's the finishing blow...\My, that's it?\I need to experiment more.\What's up with that?\He's being rejected...\The resonance they were in is now completely out of sync.\This is its limit, huh? response:	Soul Protect... disable.
context: It's sad but it's the finishing blow...\My, that's it?\I need to experiment more.\What's up with that?\He's being rejected...\The resonance they were in is now completely out of sync.\This is its limit, huh?\Soul Protect... disable. response:	Soul Protect... disable.
context: My, that's it?\I need to experiment more.\What's up with that?\He's being rejected...\The resonance they were in is now completely out of sync.\This is its limit, huh?\Soul Protect... disable.\Soul Protect... disable. response:	Since when...
context: I need to experiment more.\What's up with that?\He's being rejected...\The resonance they were in is now completely out of sync.\This is its limit, huh?\Soul Protect... disable.\Soul Protect... disable.\Since when... response:	Suddenly, there's a response for another soul.
context: What's up with that?\He's being rejected...\The resonance they were in is now completely out of sync.\This is its limit, huh?\Soul Protect... disable.\Soul Protect... disable.\Since when...\Suddenly, there's a response for another soul. response:	This response... a witch?
context: He's being rejected...\The resonance they were in is now completely out of sync.\This is its limit, huh?\Soul Protect... disable.\Soul Protect... disable.\Since when...\Suddenly, there's a response for another soul.\This response... a witch? response:	This response... a witch?
context: The resonance they were in is now completely out of sync.\This is its limit, huh?\Soul Protect... disable.\Soul Protect... disable.\Since when...\Suddenly, there's a response for another soul.\This response... a witch?\This response... a witch? response:	Emergency Special Plot!
context: This is its limit, huh?\Soul Protect... disable.\Soul Protect... disable.\Since when...\Suddenly, there's a response for another soul.\This response... a witch?\This response... a witch?\Emergency Special Plot! response:	Emergency Special Plot!
context: Soul Protect... disable.\Soul Protect... disable.\Since when...\Suddenly, there's a response for another soul.\This response... a witch?\This response... a witch?\Emergency Special Plot!\Emergency Special Plot! response:	PUNCH!
context: Soul Protect... disable.\Since when...\Suddenly, there's a response for another soul.\This response... a witch?\This response... a witch?\Emergency Special Plot!\Emergency Special Plot!\PUNCH! response:	PUNCH!
context: Since when...\Suddenly, there's a response for another soul.\This response... a witch?\This response... a witch?\Emergency Special Plot!\Emergency Special Plot!\PUNCH!\PUNCH! response:	Compilation
context: Suddenly, there's a response for another soul.\This response... a witch?\This response... a witch?\Emergency Special Plot!\Emergency Special Plot!\PUNCH!\PUNCH!\Compilation response:	Compilation
context: This response... a witch?\This response... a witch?\Emergency Special Plot!\Emergency Special Plot!\PUNCH!\PUNCH!\Compilation\Compilation response:	Shinigami-sama
context: This response... a witch?\Emergency Special Plot!\Emergency Special Plot!\PUNCH!\PUNCH!\Compilation\Compilation\Shinigami-sama response:	Punch
context: Emergency Special Plot!\Emergency Special Plot!\PUNCH!\PUNCH!\Compilation\Compilation\Shinigami-sama\Punch response:	nu m ber
context: Emergency Special Plot!\PUNCH!\PUNCH!\Compilation\Compilation\Shinigami-sama\Punch\nu m ber response:	one
context: PUNCH!\PUNCH!\Compilation\Compilation\Shinigami-sama\Punch\nu m ber\one response:	Maka punch number one
context: PUNCH!\Compilation\Compilation\Shinigami-sama\Punch\nu m ber\one\Maka punch number one response:	Two
context: Compilation\Compilation\Shinigami-sama\Punch\nu m ber\one\Maka punch number one\Two response:	In a row
context: Compilation\Shinigami-sama\Punch\nu m ber\one\Maka punch number one\Two\In a row response:	Shinigami chop
context: Shinigami-sama\Punch\nu m ber\one\Maka punch number one\Two\In a row\Shinigami chop response:	One more time!
context: Punch\nu m ber\one\Maka punch number one\Two\In a row\Shinigami chop\One more time! response:	And yet again!
context: nu m ber\one\Maka punch number one\Two\In a row\Shinigami chop\One more time!\And yet again! response:	And yet again!
context: one\Maka punch number one\Two\In a row\Shinigami chop\One more time!\And yet again!\And yet again! response:	Over the fence punch!
context: Maka punch number one\Two\In a row\Shinigami chop\One more time!\And yet again!\And yet again!\Over the fence punch! response:	Three weeks till full recovery.
context: Two\In a row\Shinigami chop\One more time!\And yet again!\And yet again!\Over the fence punch!\Three weeks till full recovery. response:	Pile of corpses...
context: In a row\Shinigami chop\One more time!\And yet again!\And yet again!\Over the fence punch!\Three weeks till full recovery.\Pile of corpses... response:	If you look at these images...
context: Shinigami chop\One more time!\And yet again!\And yet again!\Over the fence punch!\Three weeks till full recovery.\Pile of corpses...\If you look at these images... response:	Even if I'd said something else,
context: One more time!\And yet again!\And yet again!\Over the fence punch!\Three weeks till full recovery.\Pile of corpses...\If you look at these images...\Even if I'd said something else, response:	Then let's try it out.
context: And yet again!\And yet again!\Over the fence punch!\Three weeks till full recovery.\Pile of corpses...\If you look at these images...\Even if I'd said something else,\Then let's try it out. response:	Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.
context: And yet again!\Over the fence punch!\Three weeks till full recovery.\Pile of corpses...\If you look at these images...\Even if I'd said something else,\Then let's try it out.\Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it. response:	A witch?
context: Over the fence punch!\Three weeks till full recovery.\Pile of corpses...\If you look at these images...\Even if I'd said something else,\Then let's try it out.\Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.\A witch? response:	Plus, that soul... is overwhelming.
context: Three weeks till full recovery.\Pile of corpses...\If you look at these images...\Even if I'd said something else,\Then let's try it out.\Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.\A witch?\Plus, that soul... is overwhelming. response:	Plus, that soul... is overwhelming.
context: Pile of corpses...\If you look at these images...\Even if I'd said something else,\Then let's try it out.\Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.\A witch?\Plus, that soul... is overwhelming.\Plus, that soul... is overwhelming. response:	Is she the one who... changed the kid into a weapon?
context: If you look at these images...\Even if I'd said something else,\Then let's try it out.\Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.\A witch?\Plus, that soul... is overwhelming.\Plus, that soul... is overwhelming.\Is she the one who... changed the kid into a weapon? response:	Is she the one who... changed the kid into a weapon?
context: Even if I'd said something else,\Then let's try it out.\Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.\A witch?\Plus, that soul... is overwhelming.\Plus, that soul... is overwhelming.\Is she the one who... changed the kid into a weapon?\Is she the one who... changed the kid into a weapon? response:	That's a witch's soul?
context: Then let's try it out.\Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.\A witch?\Plus, that soul... is overwhelming.\Plus, that soul... is overwhelming.\Is she the one who... changed the kid into a weapon?\Is she the one who... changed the kid into a weapon?\That's a witch's soul? response:	But why...?
context: Tsukkomi may be used to mean both punch and stuff something into something else. In this context, it's intended as a pun. They mean they've just finished punching the rice into the omelete, and that's the end of it.\A witch?\Plus, that soul... is overwhelming.\Plus, that soul... is overwhelming.\Is she the one who... changed the kid into a weapon?\Is she the one who... changed the kid into a weapon?\That's a witch's soul?\But why...? response:	A second ago, I couldn't feel...
context: A witch?\Plus, that soul... is overwhelming.\Plus, that soul... is overwhelming.\Is she the one who... changed the kid into a weapon?\Is she the one who... changed the kid into a weapon?\That's a witch's soul?\But why...?\A second ago, I couldn't feel... response:	Soul Protect.
context: Plus, that soul... is overwhelming.\Plus, that soul... is overwhelming.\Is she the one who... changed the kid into a weapon?\Is she the one who... changed the kid into a weapon?\That's a witch's soul?\But why...?\A second ago, I couldn't feel...\Soul Protect. response:	Soul Protect?
context: Plus, that soul... is overwhelming.\Is she the one who... changed the kid into a weapon?\Is she the one who... changed the kid into a weapon?\That's a witch's soul?\But why...?\A second ago, I couldn't feel...\Soul Protect.\Soul Protect? response:	An advanced type of magic that a certain group of witches uses.
context: Is she the one who... changed the kid into a weapon?\Is she the one who... changed the kid into a weapon?\That's a witch's soul?\But why...?\A second ago, I couldn't feel...\Soul Protect.\Soul Protect?\An advanced type of magic that a certain group of witches uses. response:	By sheltering the soul with magic,
context: Is she the one who... changed the kid into a weapon?\That's a witch's soul?\But why...?\A second ago, I couldn't feel...\Soul Protect.\Soul Protect?\An advanced type of magic that a certain group of witches uses.\By sheltering the soul with magic, response:	That's a real witch?
context: That's a witch's soul?\But why...?\A second ago, I couldn't feel...\Soul Protect.\Soul Protect?\An advanced type of magic that a certain group of witches uses.\By sheltering the soul with magic,\That's a real witch? response:	Mama beat something like that...
context: But why...?\A second ago, I couldn't feel...\Soul Protect.\Soul Protect?\An advanced type of magic that a certain group of witches uses.\By sheltering the soul with magic,\That's a real witch?\Mama beat something like that... response:	Jeez, Chrona turned out to be a mess.
context: A second ago, I couldn't feel...\Soul Protect.\Soul Protect?\An advanced type of magic that a certain group of witches uses.\By sheltering the soul with magic,\That's a real witch?\Mama beat something like that...\Jeez, Chrona turned out to be a mess. response:	I'm disciplining you when we get home.
context: Soul Protect.\Soul Protect?\An advanced type of magic that a certain group of witches uses.\By sheltering the soul with magic,\That's a real witch?\Mama beat something like that...\Jeez, Chrona turned out to be a mess.\I'm disciplining you when we get home. response:	Nake, Snake, Cobra, Cobabara...
context: Soul Protect?\An advanced type of magic that a certain group of witches uses.\By sheltering the soul with magic,\That's a real witch?\Mama beat something like that...\Jeez, Chrona turned out to be a mess.\I'm disciplining you when we get home.\Nake, Snake, Cobra, Cobabara... response:	Nake, Snake, Cobra, Cobabara...
context: An advanced type of magic that a certain group of witches uses.\By sheltering the soul with magic,\That's a real witch?\Mama beat something like that...\Jeez, Chrona turned out to be a mess.\I'm disciplining you when we get home.\Nake, Snake, Cobra, Cobabara...\Nake, Snake, Cobra, Cobabara... response:	But first of all, you guys shall be...
context: By sheltering the soul with magic,\That's a real witch?\Mama beat something like that...\Jeez, Chrona turned out to be a mess.\I'm disciplining you when we get home.\Nake, Snake, Cobra, Cobabara...\Nake, Snake, Cobra, Cobabara...\But first of all, you guys shall be... response:	Vector Arrow!
context: That's a real witch?\Mama beat something like that...\Jeez, Chrona turned out to be a mess.\I'm disciplining you when we get home.\Nake, Snake, Cobra, Cobabara...\Nake, Snake, Cobra, Cobabara...\But first of all, you guys shall be...\Vector Arrow! response:	Soul Resonance!
context: Mama beat something like that...\Jeez, Chrona turned out to be a mess.\I'm disciplining you when we get home.\Nake, Snake, Cobra, Cobabara...\Nake, Snake, Cobra, Cobabara...\But first of all, you guys shall be...\Vector Arrow!\Soul Resonance! response:	Witch Hunt!
context: Jeez, Chrona turned out to be a mess.\I'm disciplining you when we get home.\Nake, Snake, Cobra, Cobabara...\Nake, Snake, Cobra, Cobabara...\But first of all, you guys shall be...\Vector Arrow!\Soul Resonance!\Witch Hunt! response:	You're just as I thought.
context: I'm disciplining you when we get home.\Nake, Snake, Cobra, Cobabara...\Nake, Snake, Cobra, Cobabara...\But first of all, you guys shall be...\Vector Arrow!\Soul Resonance!\Witch Hunt!\You're just as I thought. response:	I only came here because I had some business to attend to.
context: Nake, Snake, Cobra, Cobabara...\Nake, Snake, Cobra, Cobabara...\But first of all, you guys shall be...\Vector Arrow!\Soul Resonance!\Witch Hunt!\You're just as I thought.\I only came here because I had some business to attend to. response:	But I never expected to meet Shibusen's strongest Technician and Death Scythe.
context: Nake, Snake, Cobra, Cobabara...\But first of all, you guys shall be...\Vector Arrow!\Soul Resonance!\Witch Hunt!\You're just as I thought.\I only came here because I had some business to attend to.\But I never expected to meet Shibusen's strongest Technician and Death Scythe. response:	I really wanted to play a bit more but...
context: But first of all, you guys shall be...\Vector Arrow!\Soul Resonance!\Witch Hunt!\You're just as I thought.\I only came here because I had some business to attend to.\But I never expected to meet Shibusen's strongest Technician and Death Scythe.\I really wanted to play a bit more but... response:	For today, you'll have to excuse me.
context: Vector Arrow!\Soul Resonance!\Witch Hunt!\You're just as I thought.\I only came here because I had some business to attend to.\But I never expected to meet Shibusen's strongest Technician and Death Scythe.\I really wanted to play a bit more but...\For today, you'll have to excuse me. response:	Hold it right there!
context: Soul Resonance!\Witch Hunt!\You're just as I thought.\I only came here because I had some business to attend to.\But I never expected to meet Shibusen's strongest Technician and Death Scythe.\I really wanted to play a bit more but...\For today, you'll have to excuse me.\Hold it right there! response:	No. Leave them.
context: Witch Hunt!\You're just as I thought.\I only came here because I had some business to attend to.\But I never expected to meet Shibusen's strongest Technician and Death Scythe.\I really wanted to play a bit more but...\For today, you'll have to excuse me.\Hold it right there!\No. Leave them. response:	Let's forget about chasing them.
context: You're just as I thought.\I only came here because I had some business to attend to.\But I never expected to meet Shibusen's strongest Technician and Death Scythe.\I really wanted to play a bit more but...\For today, you'll have to excuse me.\Hold it right there!\No. Leave them.\Let's forget about chasing them. response:	I'm worried about Soul.
context: I only came here because I had some business to attend to.\But I never expected to meet Shibusen's strongest Technician and Death Scythe.\I really wanted to play a bit more but...\For today, you'll have to excuse me.\Hold it right there!\No. Leave them.\Let's forget about chasing them.\I'm worried about Soul. response:	Soul...
context: But I never expected to meet Shibusen's strongest Technician and Death Scythe.\I really wanted to play a bit more but...\For today, you'll have to excuse me.\Hold it right there!\No. Leave them.\Let's forget about chasing them.\I'm worried about Soul.\Soul... response:	Papa...
context: I really wanted to play a bit more but...\For today, you'll have to excuse me.\Hold it right there!\No. Leave them.\Let's forget about chasing them.\I'm worried about Soul.\Soul...\Papa... response:	Now... let's go home.
context: For today, you'll have to excuse me.\Hold it right there!\No. Leave them.\Let's forget about chasing them.\I'm worried about Soul.\Soul...\Papa...\Now... let's go home. response:	Now... let's go home.
context: Hold it right there!\No. Leave them.\Let's forget about chasing them.\I'm worried about Soul.\Soul...\Papa...\Now... let's go home.\Now... let's go home. response:	Is that so?
context: No. Leave them.\Let's forget about chasing them.\I'm worried about Soul.\Soul...\Papa...\Now... let's go home.\Now... let's go home.\Is that so? response:	And how's Soul-kun doing?
context: Let's forget about chasing them.\I'm worried about Soul.\Soul...\Papa...\Now... let's go home.\Now... let's go home.\Is that so?\And how's Soul-kun doing? response:	Right now, Stein's operating on him.
context: I'm worried about Soul.\Soul...\Papa...\Now... let's go home.\Now... let's go home.\Is that so?\And how's Soul-kun doing?\Right now, Stein's operating on him. response:	I think he'll be all right.
context: Soul...\Papa...\Now... let's go home.\Now... let's go home.\Is that so?\And how's Soul-kun doing?\Right now, Stein's operating on him.\I think he'll be all right. response:	Devil Sword...
context: Papa...\Now... let's go home.\Now... let's go home.\Is that so?\And how's Soul-kun doing?\Right now, Stein's operating on him.\I think he'll be all right.\Devil Sword... response:	And a Technician that's fused to the Devil Sword.
context: Now... let's go home.\Now... let's go home.\Is that so?\And how's Soul-kun doing?\Right now, Stein's operating on him.\I think he'll be all right.\Devil Sword...\And a Technician that's fused to the Devil Sword. response:	And the one pulling the strings was... a witch?
context: Now... let's go home.\Is that so?\And how's Soul-kun doing?\Right now, Stein's operating on him.\I think he'll be all right.\Devil Sword...\And a Technician that's fused to the Devil Sword.\And the one pulling the strings was... a witch? response:	And the one pulling the strings was... a witch?
context: Is that so?\And how's Soul-kun doing?\Right now, Stein's operating on him.\I think he'll be all right.\Devil Sword...\And a Technician that's fused to the Devil Sword.\And the one pulling the strings was... a witch?\And the one pulling the strings was... a witch? response:	This turned out to be a friggin' complicated thing.
context: And how's Soul-kun doing?\Right now, Stein's operating on him.\I think he'll be all right.\Devil Sword...\And a Technician that's fused to the Devil Sword.\And the one pulling the strings was... a witch?\And the one pulling the strings was... a witch?\This turned out to be a friggin' complicated thing. response:	You don't seem to be gravely concerned, Shinigami-sama...
context: Right now, Stein's operating on him.\I think he'll be all right.\Devil Sword...\And a Technician that's fused to the Devil Sword.\And the one pulling the strings was... a witch?\And the one pulling the strings was... a witch?\This turned out to be a friggin' complicated thing.\You don't seem to be gravely concerned, Shinigami-sama... response:	Really?
context: I think he'll be all right.\Devil Sword...\And a Technician that's fused to the Devil Sword.\And the one pulling the strings was... a witch?\And the one pulling the strings was... a witch?\This turned out to be a friggin' complicated thing.\You don't seem to be gravely concerned, Shinigami-sama...\Really? response:	How did you do on your extra curricular class?
context: Devil Sword...\And a Technician that's fused to the Devil Sword.\And the one pulling the strings was... a witch?\And the one pulling the strings was... a witch?\This turned out to be a friggin' complicated thing.\You don't seem to be gravely concerned, Shinigami-sama...\Really?\How did you do on your extra curricular class? response:	Hmm... it went pretty well.
context: And a Technician that's fused to the Devil Sword.\And the one pulling the strings was... a witch?\And the one pulling the strings was... a witch?\This turned out to be a friggin' complicated thing.\You don't seem to be gravely concerned, Shinigami-sama...\Really?\How did you do on your extra curricular class?\Hmm... it went pretty well. response:	Really?
context: And the one pulling the strings was... a witch?\And the one pulling the strings was... a witch?\This turned out to be a friggin' complicated thing.\You don't seem to be gravely concerned, Shinigami-sama...\Really?\How did you do on your extra curricular class?\Hmm... it went pretty well.\Really? response:	I have extra classes tomorrow.
context: And the one pulling the strings was... a witch?\This turned out to be a friggin' complicated thing.\You don't seem to be gravely concerned, Shinigami-sama...\Really?\How did you do on your extra curricular class?\Hmm... it went pretty well.\Really?\I have extra classes tomorrow. response:	You're a lot better off that way.
context: This turned out to be a friggin' complicated thing.\You don't seem to be gravely concerned, Shinigami-sama...\Really?\How did you do on your extra curricular class?\Hmm... it went pretty well.\Really?\I have extra classes tomorrow.\You're a lot better off that way. response:	Did you hear?
context: You don't seem to be gravely concerned, Shinigami-sama...\Really?\How did you do on your extra curricular class?\Hmm... it went pretty well.\Really?\I have extra classes tomorrow.\You're a lot better off that way.\Did you hear? response:	It seems that Soul Eater, who's a One Star,
context: Really?\How did you do on your extra curricular class?\Hmm... it went pretty well.\Really?\I have extra classes tomorrow.\You're a lot better off that way.\Did you hear?\It seems that Soul Eater, who's a One Star, response:	No way. That's really bad.
context: How did you do on your extra curricular class?\Hmm... it went pretty well.\Really?\I have extra classes tomorrow.\You're a lot better off that way.\Did you hear?\It seems that Soul Eater, who's a One Star,\No way. That's really bad. response:	Huh? Soul-kun has been what?
context: Hmm... it went pretty well.\Really?\I have extra classes tomorrow.\You're a lot better off that way.\Did you hear?\It seems that Soul Eater, who's a One Star,\No way. That's really bad.\Huh? Soul-kun has been what? response:	Huh? Soul-kun has been what?
context: Really?\I have extra classes tomorrow.\You're a lot better off that way.\Did you hear?\It seems that Soul Eater, who's a One Star,\No way. That's really bad.\Huh? Soul-kun has been what?\Huh? Soul-kun has been what? response:	Doctor Stein?
context: I have extra classes tomorrow.\You're a lot better off that way.\Did you hear?\It seems that Soul Eater, who's a One Star,\No way. That's really bad.\Huh? Soul-kun has been what?\Huh? Soul-kun has been what?\Doctor Stein? response:	Huh, you've been waiting all this time?
context: You're a lot better off that way.\Did you hear?\It seems that Soul Eater, who's a One Star,\No way. That's really bad.\Huh? Soul-kun has been what?\Huh? Soul-kun has been what?\Doctor Stein?\Huh, you've been waiting all this time? response:	You should've at least taken a shower.
context: Did you hear?\It seems that Soul Eater, who's a One Star,\No way. That's really bad.\Huh? Soul-kun has been what?\Huh? Soul-kun has been what?\Doctor Stein?\Huh, you've been waiting all this time?\You should've at least taken a shower. response:	How is he? Soul?
context: It seems that Soul Eater, who's a One Star,\No way. That's really bad.\Huh? Soul-kun has been what?\Huh? Soul-kun has been what?\Doctor Stein?\Huh, you've been waiting all this time?\You should've at least taken a shower.\How is he? Soul? response:	The surgery was a big success.
context: No way. That's really bad.\Huh? Soul-kun has been what?\Huh? Soul-kun has been what?\Doctor Stein?\Huh, you've been waiting all this time?\You should've at least taken a shower.\How is he? Soul?\The surgery was a big success. response:	If he rests, he should be fine.
context: Huh? Soul-kun has been what?\Huh? Soul-kun has been what?\Doctor Stein?\Huh, you've been waiting all this time?\You should've at least taken a shower.\How is he? Soul?\The surgery was a big success.\If he rests, he should be fine. response:	Thank goodness.
context: Huh? Soul-kun has been what?\Doctor Stein?\Huh, you've been waiting all this time?\You should've at least taken a shower.\How is he? Soul?\The surgery was a big success.\If he rests, he should be fine.\Thank goodness. response:	Thank you very much!
context: Doctor Stein?\Huh, you've been waiting all this time?\You should've at least taken a shower.\How is he? Soul?\The surgery was a big success.\If he rests, he should be fine.\Thank goodness.\Thank you very much! response:	Uhm...
context: Huh, you've been waiting all this time?\You should've at least taken a shower.\How is he? Soul?\The surgery was a big success.\If he rests, he should be fine.\Thank goodness.\Thank you very much!\Uhm... response:	May I go take a look at Soul's face?
context: You should've at least taken a shower.\How is he? Soul?\The surgery was a big success.\If he rests, he should be fine.\Thank goodness.\Thank you very much!\Uhm...\May I go take a look at Soul's face? response:	Sure, go right ahead.
context: How is he? Soul?\The surgery was a big success.\If he rests, he should be fine.\Thank goodness.\Thank you very much!\Uhm...\May I go take a look at Soul's face?\Sure, go right ahead. response:	Thank you.
context: The surgery was a big success.\If he rests, he should be fine.\Thank goodness.\Thank you very much!\Uhm...\May I go take a look at Soul's face?\Sure, go right ahead.\Thank you. response:	Stop making that stupid face.
context: If he rests, he should be fine.\Thank goodness.\Thank you very much!\Uhm...\May I go take a look at Soul's face?\Sure, go right ahead.\Thank you.\Stop making that stupid face. response:	So, how is Soul really doing?
context: Thank goodness.\Thank you very much!\Uhm...\May I go take a look at Soul's face?\Sure, go right ahead.\Thank you.\Stop making that stupid face.\So, how is Soul really doing? response:	So, how is Soul really doing?
context: Thank you very much!\Uhm...\May I go take a look at Soul's face?\Sure, go right ahead.\Thank you.\Stop making that stupid face.\So, how is Soul really doing?\So, how is Soul really doing? response:	His wound... is definitely fine with the surgery.
context: Uhm...\May I go take a look at Soul's face?\Sure, go right ahead.\Thank you.\Stop making that stupid face.\So, how is Soul really doing?\So, how is Soul really doing?\His wound... is definitely fine with the surgery. response:	His wound... is definitely fine with the surgery.
context: May I go take a look at Soul's face?\Sure, go right ahead.\Thank you.\Stop making that stupid face.\So, how is Soul really doing?\So, how is Soul really doing?\His wound... is definitely fine with the surgery.\His wound... is definitely fine with the surgery. response:	There's just one thing that's bothering me.
context: Sure, go right ahead.\Thank you.\Stop making that stupid face.\So, how is Soul really doing?\So, how is Soul really doing?\His wound... is definitely fine with the surgery.\His wound... is definitely fine with the surgery.\There's just one thing that's bothering me. response:	One thing that's bothering you?
context: Thank you.\Stop making that stupid face.\So, how is Soul really doing?\So, how is Soul really doing?\His wound... is definitely fine with the surgery.\His wound... is definitely fine with the surgery.\There's just one thing that's bothering me.\One thing that's bothering you? response:	I guess I could call it a curse.
context: Stop making that stupid face.\So, how is Soul really doing?\So, how is Soul really doing?\His wound... is definitely fine with the surgery.\His wound... is definitely fine with the surgery.\There's just one thing that's bothering me.\One thing that's bothering you?\I guess I could call it a curse. response:	Curse?
context: So, how is Soul really doing?\So, how is Soul really doing?\His wound... is definitely fine with the surgery.\His wound... is definitely fine with the surgery.\There's just one thing that's bothering me.\One thing that's bothering you?\I guess I could call it a curse.\Curse? response:	What do you mean?
context: So, how is Soul really doing?\His wound... is definitely fine with the surgery.\His wound... is definitely fine with the surgery.\There's just one thing that's bothering me.\One thing that's bothering you?\I guess I could call it a curse.\Curse?\What do you mean? response:	Is he okay?
context: His wound... is definitely fine with the surgery.\His wound... is definitely fine with the surgery.\There's just one thing that's bothering me.\One thing that's bothering you?\I guess I could call it a curse.\Curse?\What do you mean?\Is he okay? response:	The black blood of Ragnarok has invaded Soul's bloodstream.
