context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: that were originally intended for Eva Units 05 and 06.\They've been spending a lot of cash lately.\They just doubled the budget.\I think the brass are being driven by something.\Yeah, I can feel the Committee's impatience.\Well, could they be doing this in anticipation\of intercepting multiple Angels at once?\Could be. response:	Except there's no reason for them to do it outside official channels.
context: They've been spending a lot of cash lately.\They just doubled the budget.\I think the brass are being driven by something.\Yeah, I can feel the Committee's impatience.\Well, could they be doing this in anticipation\of intercepting multiple Angels at once?\Could be.\Except there's no reason for them to do it outside official channels. response:	There must be some other reason.
context: They just doubled the budget.\I think the brass are being driven by something.\Yeah, I can feel the Committee's impatience.\Well, could they be doing this in anticipation\of intercepting multiple Angels at once?\Could be.\Except there's no reason for them to do it outside official channels.\There must be some other reason. response:	This is the first time we've gotten together in a while,
context: I think the brass are being driven by something.\Yeah, I can feel the Committee's impatience.\Well, could they be doing this in anticipation\of intercepting multiple Angels at once?\Could be.\Except there's no reason for them to do it outside official channels.\There must be some other reason.\This is the first time we've gotten together in a while, response:	so what's with the gloomy atmosphere?
context: Yeah, I can feel the Committee's impatience.\Well, could they be doing this in anticipation\of intercepting multiple Angels at once?\Could be.\Except there's no reason for them to do it outside official channels.\There must be some other reason.\This is the first time we've gotten together in a while,\so what's with the gloomy atmosphere? response:	I'm finished.
context: Well, could they be doing this in anticipation\of intercepting multiple Angels at once?\Could be.\Except there's no reason for them to do it outside official channels.\There must be some other reason.\This is the first time we've gotten together in a while,\so what's with the gloomy atmosphere?\I'm finished. response:	Asuka!
context: of intercepting multiple Angels at once?\Could be.\Except there's no reason for them to do it outside official channels.\There must be some other reason.\This is the first time we've gotten together in a while,\so what's with the gloomy atmosphere?\I'm finished.\Asuka! response:	I'm not getting it. After all, it's probably Kaji calling for you.
context: Could be.\Except there's no reason for them to do it outside official channels.\There must be some other reason.\This is the first time we've gotten together in a while,\so what's with the gloomy atmosphere?\I'm finished.\Asuka!\I'm not getting it. After all, it's probably Kaji calling for you. response:	I'm not getting it. After all, it's probably Kaji calling for you.
context: Except there's no reason for them to do it outside official channels.\There must be some other reason.\This is the first time we've gotten together in a while,\so what's with the gloomy atmosphere?\I'm finished.\Asuka!\I'm not getting it. After all, it's probably Kaji calling for you.\I'm not getting it. After all, it's probably Kaji calling for you. response:	You should get it.
context: There must be some other reason.\This is the first time we've gotten together in a while,\so what's with the gloomy atmosphere?\I'm finished.\Asuka!\I'm not getting it. After all, it's probably Kaji calling for you.\I'm not getting it. After all, it's probably Kaji calling for you.\You should get it. response:	Never again.
context: This is the first time we've gotten together in a while,\so what's with the gloomy atmosphere?\I'm finished.\Asuka!\I'm not getting it. After all, it's probably Kaji calling for you.\I'm not getting it. After all, it's probably Kaji calling for you.\You should get it.\Never again. response:	Oh no, I'm sorry that our mighty invincible Shinji
context: so what's with the gloomy atmosphere?\I'm finished.\Asuka!\I'm not getting it. After all, it's probably Kaji calling for you.\I'm not getting it. After all, it's probably Kaji calling for you.\You should get it.\Never again.\Oh no, I'm sorry that our mighty invincible Shinji response:	should have to be bothered with such a thing.
context: I'm finished.\Asuka!\I'm not getting it. After all, it's probably Kaji calling for you.\I'm not getting it. After all, it's probably Kaji calling for you.\You should get it.\Never again.\Oh no, I'm sorry that our mighty invincible Shinji\should have to be bothered with such a thing. response:	Yes, hello?
context: Asuka!\I'm not getting it. After all, it's probably Kaji calling for you.\I'm not getting it. After all, it's probably Kaji calling for you.\You should get it.\Never again.\Oh no, I'm sorry that our mighty invincible Shinji\should have to be bothered with such a thing.\Yes, hello? response:	I can't stand the way he's so aloof!
context: I'm not getting it. After all, it's probably Kaji calling for you.\I'm not getting it. After all, it's probably Kaji calling for you.\You should get it.\Never again.\Oh no, I'm sorry that our mighty invincible Shinji\should have to be bothered with such a thing.\Yes, hello?\I can't stand the way he's so aloof! response:	It's a call from Germany for Asuka.
context: I'm not getting it. After all, it's probably Kaji calling for you.\You should get it.\Never again.\Oh no, I'm sorry that our mighty invincible Shinji\should have to be bothered with such a thing.\Yes, hello?\I can't stand the way he's so aloof!\It's a call from Germany for Asuka. response:	It's your mother.
context: You should get it.\Never again.\Oh no, I'm sorry that our mighty invincible Shinji\should have to be bothered with such a thing.\Yes, hello?\I can't stand the way he's so aloof!\It's a call from Germany for Asuka.\It's your mother. response:	For me? My mama?
context: Never again.\Oh no, I'm sorry that our mighty invincible Shinji\should have to be bothered with such a thing.\Yes, hello?\I can't stand the way he's so aloof!\It's a call from Germany for Asuka.\It's your mother.\For me? My mama? response:	Give me that!
context: Oh no, I'm sorry that our mighty invincible Shinji\should have to be bothered with such a thing.\Yes, hello?\I can't stand the way he's so aloof!\It's a call from Germany for Asuka.\It's your mother.\For me? My mama?\Give me that! response:	Hallo Mutter! Wir haben uns lange nicht gehort...
context: should have to be bothered with such a thing.\Yes, hello?\I can't stand the way he's so aloof!\It's a call from Germany for Asuka.\It's your mother.\For me? My mama?\Give me that!\Hallo Mutter! Wir haben uns lange nicht gehort... response:	When she's speaking in a different language, she seems like a different person.
context: Yes, hello?\I can't stand the way he's so aloof!\It's a call from Germany for Asuka.\It's your mother.\For me? My mama?\Give me that!\Hallo Mutter! Wir haben uns lange nicht gehort...\When she's speaking in a different language, she seems like a different person. response:	Ach, niemals. Er ist ein einsamer Mensch...
context: I can't stand the way he's so aloof!\It's a call from Germany for Asuka.\It's your mother.\For me? My mama?\Give me that!\Hallo Mutter! Wir haben uns lange nicht gehort...\When she's speaking in a different language, she seems like a different person.\Ach, niemals. Er ist ein einsamer Mensch... response:	Ja, ja, wirklich? Ach, so... Das ist aber toll...
context: It's a call from Germany for Asuka.\It's your mother.\For me? My mama?\Give me that!\Hallo Mutter! Wir haben uns lange nicht gehort...\When she's speaking in a different language, she seems like a different person.\Ach, niemals. Er ist ein einsamer Mensch...\Ja, ja, wirklich? Ach, so... Das ist aber toll... response:	Mother...
context: It's your mother.\For me? My mama?\Give me that!\Hallo Mutter! Wir haben uns lange nicht gehort...\When she's speaking in a different language, she seems like a different person.\Ach, niemals. Er ist ein einsamer Mensch...\Ja, ja, wirklich? Ach, so... Das ist aber toll...\Mother... response:	Hoffentlich gibt's keinen Regen. Ich muB ins Bett.
context: For me? My mama?\Give me that!\Hallo Mutter! Wir haben uns lange nicht gehort...\When she's speaking in a different language, she seems like a different person.\Ach, niemals. Er ist ein einsamer Mensch...\Ja, ja, wirklich? Ach, so... Das ist aber toll...\Mother...\Hoffentlich gibt's keinen Regen. Ich muB ins Bett. response:	Auf Wiederhoren. Gute Nacht.
context: Give me that!\Hallo Mutter! Wir haben uns lange nicht gehort...\When she's speaking in a different language, she seems like a different person.\Ach, niemals. Er ist ein einsamer Mensch...\Ja, ja, wirklich? Ach, so... Das ist aber toll...\Mother...\Hoffentlich gibt's keinen Regen. Ich muB ins Bett.\Auf Wiederhoren. Gute Nacht. response:	You were on the phone quite a while.
context: Hallo Mutter! Wir haben uns lange nicht gehort...\When she's speaking in a different language, she seems like a different person.\Ach, niemals. Er ist ein einsamer Mensch...\Ja, ja, wirklich? Ach, so... Das ist aber toll...\Mother...\Hoffentlich gibt's keinen Regen. Ich muB ins Bett.\Auf Wiederhoren. Gute Nacht.\You were on the phone quite a while. response:	Well, it was just a routine periodic communication.
context: When she's speaking in a different language, she seems like a different person.\Ach, niemals. Er ist ein einsamer Mensch...\Ja, ja, wirklich? Ach, so... Das ist aber toll...\Mother...\Hoffentlich gibt's keinen Regen. Ich muB ins Bett.\Auf Wiederhoren. Gute Nacht.\You were on the phone quite a while.\Well, it was just a routine periodic communication. response:	I wish I could talk with my family.
context: Ach, niemals. Er ist ein einsamer Mensch...\Ja, ja, wirklich? Ach, so... Das ist aber toll...\Mother...\Hoffentlich gibt's keinen Regen. Ich muB ins Bett.\Auf Wiederhoren. Gute Nacht.\You were on the phone quite a while.\Well, it was just a routine periodic communication.\I wish I could talk with my family. response:	Well, it's just for show. She's not my real mother.
context: Ja, ja, wirklich? Ach, so... Das ist aber toll...\Mother...\Hoffentlich gibt's keinen Regen. Ich muB ins Bett.\Auf Wiederhoren. Gute Nacht.\You were on the phone quite a while.\Well, it was just a routine periodic communication.\I wish I could talk with my family.\Well, it's just for show. She's not my real mother. response:	But it's not like I hate her or anything.
context: Mother...\Hoffentlich gibt's keinen Regen. Ich muB ins Bett.\Auf Wiederhoren. Gute Nacht.\You were on the phone quite a while.\Well, it was just a routine periodic communication.\I wish I could talk with my family.\Well, it's just for show. She's not my real mother.\But it's not like I hate her or anything. response:	I just feel uncomfortable talking with her.
context: Hoffentlich gibt's keinen Regen. Ich muB ins Bett.\Auf Wiederhoren. Gute Nacht.\You were on the phone quite a while.\Well, it was just a routine periodic communication.\I wish I could talk with my family.\Well, it's just for show. She's not my real mother.\But it's not like I hate her or anything.\I just feel uncomfortable talking with her. response:	Why am I telling you this?!
context: Auf Wiederhoren. Gute Nacht.\You were on the phone quite a while.\Well, it was just a routine periodic communication.\I wish I could talk with my family.\Well, it's just for show. She's not my real mother.\But it's not like I hate her or anything.\I just feel uncomfortable talking with her.\Why am I telling you this?! response:	Sorry.
context: You were on the phone quite a while.\Well, it was just a routine periodic communication.\I wish I could talk with my family.\Well, it's just for show. She's not my real mother.\But it's not like I hate her or anything.\I just feel uncomfortable talking with her.\Why am I telling you this?!\Sorry. response:	I know I've hit rock bottom when I get sympathy from you!
context: Well, it was just a routine periodic communication.\I wish I could talk with my family.\Well, it's just for show. She's not my real mother.\But it's not like I hate her or anything.\I just feel uncomfortable talking with her.\Why am I telling you this?!\Sorry.\I know I've hit rock bottom when I get sympathy from you! response:	Synchrograph, minus 12.8. It's barely over the starting indicator.
context: I wish I could talk with my family.\Well, it's just for show. She's not my real mother.\But it's not like I hate her or anything.\I just feel uncomfortable talking with her.\Why am I telling you this?!\Sorry.\I know I've hit rock bottom when I get sympathy from you!\Synchrograph, minus 12.8. It's barely over the starting indicator. response:	That's pathetic. It's a worse score than yesterday.
context: Well, it's just for show. She's not my real mother.\But it's not like I hate her or anything.\I just feel uncomfortable talking with her.\Why am I telling you this?!\Sorry.\I know I've hit rock bottom when I get sympathy from you!\Synchrograph, minus 12.8. It's barely over the starting indicator.\That's pathetic. It's a worse score than yesterday. response:	Asuka's not feeling well, it's the second day of her period.
context: But it's not like I hate her or anything.\I just feel uncomfortable talking with her.\Why am I telling you this?!\Sorry.\I know I've hit rock bottom when I get sympathy from you!\Synchrograph, minus 12.8. It's barely over the starting indicator.\That's pathetic. It's a worse score than yesterday.\Asuka's not feeling well, it's the second day of her period. response:	Synch ratio scores aren't influenced by physical disorders.
context: I just feel uncomfortable talking with her.\Why am I telling you this?!\Sorry.\I know I've hit rock bottom when I get sympathy from you!\Synchrograph, minus 12.8. It's barely over the starting indicator.\That's pathetic. It's a worse score than yesterday.\Asuka's not feeling well, it's the second day of her period.\Synch ratio scores aren't influenced by physical disorders. response:	The problem's in her subconscious.
context: Why am I telling you this?!\Sorry.\I know I've hit rock bottom when I get sympathy from you!\Synchrograph, minus 12.8. It's barely over the starting indicator.\That's pathetic. It's a worse score than yesterday.\Asuka's not feeling well, it's the second day of her period.\Synch ratio scores aren't influenced by physical disorders.\The problem's in her subconscious. response:	We may have to replace Unit 02's pilot.
context: Sorry.\I know I've hit rock bottom when I get sympathy from you!\Synchrograph, minus 12.8. It's barely over the starting indicator.\That's pathetic. It's a worse score than yesterday.\Asuka's not feeling well, it's the second day of her period.\Synch ratio scores aren't influenced by physical disorders.\The problem's in her subconscious.\We may have to replace Unit 02's pilot. response:	Asuka, you're finished now.
context: I know I've hit rock bottom when I get sympathy from you!\Synchrograph, minus 12.8. It's barely over the starting indicator.\That's pathetic. It's a worse score than yesterday.\Asuka's not feeling well, it's the second day of her period.\Synch ratio scores aren't influenced by physical disorders.\The problem's in her subconscious.\We may have to replace Unit 02's pilot.\Asuka, you're finished now. response:	Maintenance of Power Grid 8 will begin this evening at 18:00 hours.
context: Synchrograph, minus 12.8. It's barely over the starting indicator.\That's pathetic. It's a worse score than yesterday.\Asuka's not feeling well, it's the second day of her period.\Synch ratio scores aren't influenced by physical disorders.\The problem's in her subconscious.\We may have to replace Unit 02's pilot.\Asuka, you're finished now.\Maintenance of Power Grid 8 will begin this evening at 18:00 hours. response:	Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.
context: That's pathetic. It's a worse score than yesterday.\Asuka's not feeling well, it's the second day of her period.\Synch ratio scores aren't influenced by physical disorders.\The problem's in her subconscious.\We may have to replace Unit 02's pilot.\Asuka, you're finished now.\Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours. response:	It's hard to blame her after she was defeated so badly. Primary Command Center team
context: Asuka's not feeling well, it's the second day of her period.\Synch ratio scores aren't influenced by physical disorders.\The problem's in her subconscious.\We may have to replace Unit 02's pilot.\Asuka, you're finished now.\Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\It's hard to blame her after she was defeated so badly. Primary Command Center team response:	It's hard to blame her after she was defeated so badly. Will meet as scheduled.
context: Synch ratio scores aren't influenced by physical disorders.\The problem's in her subconscious.\We may have to replace Unit 02's pilot.\Asuka, you're finished now.\Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\It's hard to blame her after she was defeated so badly. Primary Command Center team\It's hard to blame her after she was defeated so badly. Will meet as scheduled. response:	Even worse, she feels Shinji beat her. Will meet as scheduled.
context: The problem's in her subconscious.\We may have to replace Unit 02's pilot.\Asuka, you're finished now.\Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\It's hard to blame her after she was defeated so badly. Primary Command Center team\It's hard to blame her after she was defeated so badly. Will meet as scheduled.\Even worse, she feels Shinji beat her. Will meet as scheduled. response:	Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.
context: We may have to replace Unit 02's pilot.\Asuka, you're finished now.\Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\It's hard to blame her after she was defeated so badly. Primary Command Center team\It's hard to blame her after she was defeated so badly. Will meet as scheduled.\Even worse, she feels Shinji beat her. Will meet as scheduled.\Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2. response:	All General Affairs personnel are to report to Conference Room 2.
context: Asuka, you're finished now.\Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\It's hard to blame her after she was defeated so badly. Primary Command Center team\It's hard to blame her after she was defeated so badly. Will meet as scheduled.\Even worse, she feels Shinji beat her. Will meet as scheduled.\Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.\All General Affairs personnel are to report to Conference Room 2. response:	Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.
context: Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\It's hard to blame her after she was defeated so badly. Primary Command Center team\It's hard to blame her after she was defeated so badly. Will meet as scheduled.\Even worse, she feels Shinji beat her. Will meet as scheduled.\Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.\All General Affairs personnel are to report to Conference Room 2.\Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2. response:	Maybe it's time for us to stop living together.
context: Asuka's pride has been badly damaged. Maintenance of Power Grid 8 will begin this evening at 18:00 hours.\It's hard to blame her after she was defeated so badly. Primary Command Center team\It's hard to blame her after she was defeated so badly. Will meet as scheduled.\Even worse, she feels Shinji beat her. Will meet as scheduled.\Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.\All General Affairs personnel are to report to Conference Room 2.\Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.\Maybe it's time for us to stop living together. response:	So, you've hit your breaking point?
context: It's hard to blame her after she was defeated so badly. Primary Command Center team\It's hard to blame her after she was defeated so badly. Will meet as scheduled.\Even worse, she feels Shinji beat her. Will meet as scheduled.\Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.\All General Affairs personnel are to report to Conference Room 2.\Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.\Maybe it's time for us to stop living together.\So, you've hit your breaking point? response:	Are you fed up with your nice imitation family?
context: It's hard to blame her after she was defeated so badly. Will meet as scheduled.\Even worse, she feels Shinji beat her. Will meet as scheduled.\Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.\All General Affairs personnel are to report to Conference Room 2.\Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.\Maybe it's time for us to stop living together.\So, you've hit your breaking point?\Are you fed up with your nice imitation family? response:	That from someone who uses cats to fill the holes in her own life.
context: Even worse, she feels Shinji beat her. Will meet as scheduled.\Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.\All General Affairs personnel are to report to Conference Room 2.\Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.\Maybe it's time for us to stop living together.\So, you've hit your breaking point?\Are you fed up with your nice imitation family?\That from someone who uses cats to fill the holes in her own life. response:	I'm sorry. I'm just a little upset.
context: Even worse, she feels Shinji beat her. All General Affairs personnel are to report to Conference Room 2.\All General Affairs personnel are to report to Conference Room 2.\Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.\Maybe it's time for us to stop living together.\So, you've hit your breaking point?\Are you fed up with your nice imitation family?\That from someone who uses cats to fill the holes in her own life.\I'm sorry. I'm just a little upset. response:	Why do I suffer through this just because I'm a girl?
context: All General Affairs personnel are to report to Conference Room 2.\Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.\Maybe it's time for us to stop living together.\So, you've hit your breaking point?\Are you fed up with your nice imitation family?\That from someone who uses cats to fill the holes in her own life.\I'm sorry. I'm just a little upset.\Why do I suffer through this just because I'm a girl? response:	I don't want to have children anyway.
context: Maybe it's beyond our limits. All General Affairs personnel are to report to Conference Room 2.\Maybe it's time for us to stop living together.\So, you've hit your breaking point?\Are you fed up with your nice imitation family?\That from someone who uses cats to fill the holes in her own life.\I'm sorry. I'm just a little upset.\Why do I suffer through this just because I'm a girl?\I don't want to have children anyway. response:	Route 7 Loop is currently closed due to an accident.
context: Maybe it's time for us to stop living together.\So, you've hit your breaking point?\Are you fed up with your nice imitation family?\That from someone who uses cats to fill the holes in her own life.\I'm sorry. I'm just a little upset.\Why do I suffer through this just because I'm a girl?\I don't want to have children anyway.\Route 7 Loop is currently closed due to an accident. response:	Please use Route 12 as a detour.
context: So, you've hit your breaking point?\Are you fed up with your nice imitation family?\That from someone who uses cats to fill the holes in her own life.\I'm sorry. I'm just a little upset.\Why do I suffer through this just because I'm a girl?\I don't want to have children anyway.\Route 7 Loop is currently closed due to an accident.\Please use Route 12 as a detour. response:	If you don't open your mind to her, your Eva will not move.
context: Are you fed up with your nice imitation family?\That from someone who uses cats to fill the holes in her own life.\I'm sorry. I'm just a little upset.\Why do I suffer through this just because I'm a girl?\I don't want to have children anyway.\Route 7 Loop is currently closed due to an accident.\Please use Route 12 as a detour.\If you don't open your mind to her, your Eva will not move. response:	Are you saying that I'm shutting myself out?!
context: That from someone who uses cats to fill the holes in her own life.\I'm sorry. I'm just a little upset.\Why do I suffer through this just because I'm a girl?\I don't want to have children anyway.\Route 7 Loop is currently closed due to an accident.\Please use Route 12 as a detour.\If you don't open your mind to her, your Eva will not move.\Are you saying that I'm shutting myself out?! response:	Yes, because your Eva has her own mind.
context: I'm sorry. I'm just a little upset.\Why do I suffer through this just because I'm a girl?\I don't want to have children anyway.\Route 7 Loop is currently closed due to an accident.\Please use Route 12 as a detour.\If you don't open your mind to her, your Eva will not move.\Are you saying that I'm shutting myself out?!\Yes, because your Eva has her own mind. response:	The robot does?
context: Why do I suffer through this just because I'm a girl?\I don't want to have children anyway.\Route 7 Loop is currently closed due to an accident.\Please use Route 12 as a detour.\If you don't open your mind to her, your Eva will not move.\Are you saying that I'm shutting myself out?!\Yes, because your Eva has her own mind.\The robot does? response:	You're aware of it, aren't you?
context: I don't want to have children anyway.\Route 7 Loop is currently closed due to an accident.\Please use Route 12 as a detour.\If you don't open your mind to her, your Eva will not move.\Are you saying that I'm shutting myself out?!\Yes, because your Eva has her own mind.\The robot does?\You're aware of it, aren't you? response:	I don't know what happened to make you start talking to me.
context: Route 7 Loop is currently closed due to an accident.\Please use Route 12 as a detour.\If you don't open your mind to her, your Eva will not move.\Are you saying that I'm shutting myself out?!\Yes, because your Eva has her own mind.\The robot does?\You're aware of it, aren't you?\I don't know what happened to make you start talking to me. response:	It must be an omen of a disaster or something!
context: Please use Route 12 as a detour.\If you don't open your mind to her, your Eva will not move.\Are you saying that I'm shutting myself out?!\Yes, because your Eva has her own mind.\The robot does?\You're aware of it, aren't you?\I don't know what happened to make you start talking to me.\It must be an omen of a disaster or something! response:	What?! Are you happy that I can't pilot my Eva?!
context: If you don't open your mind to her, your Eva will not move.\Are you saying that I'm shutting myself out?!\Yes, because your Eva has her own mind.\The robot does?\You're aware of it, aren't you?\I don't know what happened to make you start talking to me.\It must be an omen of a disaster or something!\What?! Are you happy that I can't pilot my Eva?! response:	Don't worry! When an Angel comes,
context: Are you saying that I'm shutting myself out?!\Yes, because your Eva has her own mind.\The robot does?\You're aware of it, aren't you?\I don't know what happened to make you start talking to me.\It must be an omen of a disaster or something!\What?! Are you happy that I can't pilot my Eva?!\Don't worry! When an Angel comes, response:	our invincible Shinji will destroy it anyway!
context: Yes, because your Eva has her own mind.\The robot does?\You're aware of it, aren't you?\I don't know what happened to make you start talking to me.\It must be an omen of a disaster or something!\What?! Are you happy that I can't pilot my Eva?!\Don't worry! When an Angel comes,\our invincible Shinji will destroy it anyway! response:	We don't have to fight! They only need Shinji!
context: The robot does?\You're aware of it, aren't you?\I don't know what happened to make you start talking to me.\It must be an omen of a disaster or something!\What?! Are you happy that I can't pilot my Eva?!\Don't worry! When an Angel comes,\our invincible Shinji will destroy it anyway!\We don't have to fight! They only need Shinji! response:	When a wind-up doll like you starts being sympathetic to me,
context: You're aware of it, aren't you?\I don't know what happened to make you start talking to me.\It must be an omen of a disaster or something!\What?! Are you happy that I can't pilot my Eva?!\Don't worry! When an Angel comes,\our invincible Shinji will destroy it anyway!\We don't have to fight! They only need Shinji!\When a wind-up doll like you starts being sympathetic to me, response:	I've really hit rock bottom.
context: I don't know what happened to make you start talking to me.\It must be an omen of a disaster or something!\What?! Are you happy that I can't pilot my Eva?!\Don't worry! When an Angel comes,\our invincible Shinji will destroy it anyway!\We don't have to fight! They only need Shinji!\When a wind-up doll like you starts being sympathetic to me,\I've really hit rock bottom. response:	I am not a doll.
context: It must be an omen of a disaster or something!\What?! Are you happy that I can't pilot my Eva?!\Don't worry! When an Angel comes,\our invincible Shinji will destroy it anyway!\We don't have to fight! They only need Shinji!\When a wind-up doll like you starts being sympathetic to me,\I've really hit rock bottom.\I am not a doll. response:	Shut up! You do anything you're ordered to, don't you?!
context: What?! Are you happy that I can't pilot my Eva?!\Don't worry! When an Angel comes,\our invincible Shinji will destroy it anyway!\We don't have to fight! They only need Shinji!\When a wind-up doll like you starts being sympathetic to me,\I've really hit rock bottom.\I am not a doll.\Shut up! You do anything you're ordered to, don't you?! response:	You'd kill yourself if Commander Ikari told you to, wouldn't you?!
context: Don't worry! When an Angel comes,\our invincible Shinji will destroy it anyway!\We don't have to fight! They only need Shinji!\When a wind-up doll like you starts being sympathetic to me,\I've really hit rock bottom.\I am not a doll.\Shut up! You do anything you're ordered to, don't you?!\You'd kill yourself if Commander Ikari told you to, wouldn't you?! response:	Yes, I would.
context: our invincible Shinji will destroy it anyway!\We don't have to fight! They only need Shinji!\When a wind-up doll like you starts being sympathetic to me,\I've really hit rock bottom.\I am not a doll.\Shut up! You do anything you're ordered to, don't you?!\You'd kill yourself if Commander Ikari told you to, wouldn't you?!\Yes, I would. response:	Then you're a toy, just like I thought!
context: We don't have to fight! They only need Shinji!\When a wind-up doll like you starts being sympathetic to me,\I've really hit rock bottom.\I am not a doll.\Shut up! You do anything you're ordered to, don't you?!\You'd kill yourself if Commander Ikari told you to, wouldn't you?!\Yes, I would.\Then you're a toy, just like I thought! response:	You're an unthinking, emotionless doll, and I hate you!
context: When a wind-up doll like you starts being sympathetic to me,\I've really hit rock bottom.\I am not a doll.\Shut up! You do anything you're ordered to, don't you?!\You'd kill yourself if Commander Ikari told you to, wouldn't you?!\Yes, I would.\Then you're a toy, just like I thought!\You're an unthinking, emotionless doll, and I hate you! response:	Everyone! I hate everyone!
context: I've really hit rock bottom.\I am not a doll.\Shut up! You do anything you're ordered to, don't you?!\You'd kill yourself if Commander Ikari told you to, wouldn't you?!\Yes, I would.\Then you're a toy, just like I thought!\You're an unthinking, emotionless doll, and I hate you!\Everyone! I hate everyone! response:	Shinji's absent again today.
context: I am not a doll.\Shut up! You do anything you're ordered to, don't you?!\You'd kill yourself if Commander Ikari told you to, wouldn't you?!\Yes, I would.\Then you're a toy, just like I thought!\You're an unthinking, emotionless doll, and I hate you!\Everyone! I hate everyone!\Shinji's absent again today. response:	It's nothing unusual for Ayanami not to show up, but...
context: Shut up! You do anything you're ordered to, don't you?!\You'd kill yourself if Commander Ikari told you to, wouldn't you?!\Yes, I would.\Then you're a toy, just like I thought!\You're an unthinking, emotionless doll, and I hate you!\Everyone! I hate everyone!\Shinji's absent again today.\It's nothing unusual for Ayanami not to show up, but... response:	Asuka's missing too.
context: You'd kill yourself if Commander Ikari told you to, wouldn't you?!\Yes, I would.\Then you're a toy, just like I thought!\You're an unthinking, emotionless doll, and I hate you!\Everyone! I hate everyone!\Shinji's absent again today.\It's nothing unusual for Ayanami not to show up, but...\Asuka's missing too. response:	And Suzuhara can't leave the hospital yet.
context: Yes, I would.\Then you're a toy, just like I thought!\You're an unthinking, emotionless doll, and I hate you!\Everyone! I hate everyone!\Shinji's absent again today.\It's nothing unusual for Ayanami not to show up, but...\Asuka's missing too.\And Suzuhara can't leave the hospital yet. response:	I guess it's gotten so serious they can't come to school anymore.
context: Then you're a toy, just like I thought!\You're an unthinking, emotionless doll, and I hate you!\Everyone! I hate everyone!\Shinji's absent again today.\It's nothing unusual for Ayanami not to show up, but...\Asuka's missing too.\And Suzuhara can't leave the hospital yet.\I guess it's gotten so serious they can't come to school anymore. response:	Eva Unit 02's signals all read nominal.
context: You're an unthinking, emotionless doll, and I hate you!\Everyone! I hate everyone!\Shinji's absent again today.\It's nothing unusual for Ayanami not to show up, but...\Asuka's missing too.\And Suzuhara can't leave the hospital yet.\I guess it's gotten so serious they can't come to school anymore.\Eva Unit 02's signals all read nominal. response:	Connection and fusion of VA's are within normal limits.
context: Everyone! I hate everyone!\Shinji's absent again today.\It's nothing unusual for Ayanami not to show up, but...\Asuka's missing too.\And Suzuhara can't leave the hospital yet.\I guess it's gotten so serious they can't come to school anymore.\Eva Unit 02's signals all read nominal.\Connection and fusion of VA's are within normal limits. response:	The field of proliferation is within the expected range.
context: Shinji's absent again today.\It's nothing unusual for Ayanami not to show up, but...\Asuka's missing too.\And Suzuhara can't leave the hospital yet.\I guess it's gotten so serious they can't come to school anymore.\Eva Unit 02's signals all read nominal.\Connection and fusion of VA's are within normal limits.\The field of proliferation is within the expected range. response:	You're my doll, so move like I tell you to, and don't argue!
