context: = LOGO START = response:	= LOGO END =
context: I heard about you from Fruhl.\She said there was someone with a strange request for me.\Ah, nice to meet you.\It's Lawrence. Ah, I mean...\Craft Lawrence.\My name is Rigolo Deidre. Nice to meet you.\And this is my traveling companion\Horo. response:	How delightful!
context: She said there was someone with a strange request for me.\Ah, nice to meet you.\It's Lawrence. Ah, I mean...\Craft Lawrence.\My name is Rigolo Deidre. Nice to meet you.\And this is my traveling companion\Horo.\How delightful! response:	Nice to meet you.
context: Ah, nice to meet you.\It's Lawrence. Ah, I mean...\Craft Lawrence.\My name is Rigolo Deidre. Nice to meet you.\And this is my traveling companion\Horo.\How delightful!\Nice to meet you. response:	Indeed.
context: It's Lawrence. Ah, I mean...\Craft Lawrence.\My name is Rigolo Deidre. Nice to meet you.\And this is my traveling companion\Horo.\How delightful!\Nice to meet you.\Indeed. response:	Now then,
context: Craft Lawrence.\My name is Rigolo Deidre. Nice to meet you.\And this is my traveling companion\Horo.\How delightful!\Nice to meet you.\Indeed.\Now then, response:	I'm quite happy that you were awed by my prized garden.
context: My name is Rigolo Deidre. Nice to meet you.\And this is my traveling companion\Horo.\How delightful!\Nice to meet you.\Indeed.\Now then,\I'm quite happy that you were awed by my prized garden. response:	What can I give you in thanks?
context: And this is my traveling companion\Horo.\How delightful!\Nice to meet you.\Indeed.\Now then,\I'm quite happy that you were awed by my prized garden.\What can I give you in thanks? response:	I expect you heard from Abe Boland,
context: Horo.\How delightful!\Nice to meet you.\Indeed.\Now then,\I'm quite happy that you were awed by my prized garden.\What can I give you in thanks?\I expect you heard from Abe Boland, response:	but I was hoping you could show me the records regarding old legends and such in this town.
context: How delightful!\Nice to meet you.\Indeed.\Now then,\I'm quite happy that you were awed by my prized garden.\What can I give you in thanks?\I expect you heard from Abe Boland,\but I was hoping you could show me the records regarding old legends and such in this town. response:	Oh?
context: Nice to meet you.\Indeed.\Now then,\I'm quite happy that you were awed by my prized garden.\What can I give you in thanks?\I expect you heard from Abe Boland,\but I was hoping you could show me the records regarding old legends and such in this town.\Oh? response:	So that really was what you came for.
context: Indeed.\Now then,\I'm quite happy that you were awed by my prized garden.\What can I give you in thanks?\I expect you heard from Abe Boland,\but I was hoping you could show me the records regarding old legends and such in this town.\Oh?\So that really was what you came for. response:	Fruhl...
context: Now then,\I'm quite happy that you were awed by my prized garden.\What can I give you in thanks?\I expect you heard from Abe Boland,\but I was hoping you could show me the records regarding old legends and such in this town.\Oh?\So that really was what you came for.\Fruhl... response:	No, Abe.
context: I'm quite happy that you were awed by my prized garden.\What can I give you in thanks?\I expect you heard from Abe Boland,\but I was hoping you could show me the records regarding old legends and such in this town.\Oh?\So that really was what you came for.\Fruhl...\No, Abe. response:	Even though she puts on such a hard face, she's too playful.
context: What can I give you in thanks?\I expect you heard from Abe Boland,\but I was hoping you could show me the records regarding old legends and such in this town.\Oh?\So that really was what you came for.\Fruhl...\No, Abe.\Even though she puts on such a hard face, she's too playful. response:	So that's why you're not a long-bearded, frowning, difficult person?
context: I expect you heard from Abe Boland,\but I was hoping you could show me the records regarding old legends and such in this town.\Oh?\So that really was what you came for.\Fruhl...\No, Abe.\Even though she puts on such a hard face, she's too playful.\So that's why you're not a long-bearded, frowning, difficult person? response:	She's saying all sorts of things about me again?
context: but I was hoping you could show me the records regarding old legends and such in this town.\Oh?\So that really was what you came for.\Fruhl...\No, Abe.\Even though she puts on such a hard face, she's too playful.\So that's why you're not a long-bearded, frowning, difficult person?\She's saying all sorts of things about me again? response:	But I guess it's not a complete lie that I'm a difficult person.
context: Oh?\So that really was what you came for.\Fruhl...\No, Abe.\Even though she puts on such a hard face, she's too playful.\So that's why you're not a long-bearded, frowning, difficult person?\She's saying all sorts of things about me again?\But I guess it's not a complete lie that I'm a difficult person. response:	After all, recently I've been refusing meetings with people as much as possible.
context: So that really was what you came for.\Fruhl...\No, Abe.\Even though she puts on such a hard face, she's too playful.\So that's why you're not a long-bearded, frowning, difficult person?\She's saying all sorts of things about me again?\But I guess it's not a complete lie that I'm a difficult person.\After all, recently I've been refusing meetings with people as much as possible. response:	I'm also a merchant from outside the city.
context: Fruhl...\No, Abe.\Even though she puts on such a hard face, she's too playful.\So that's why you're not a long-bearded, frowning, difficult person?\She's saying all sorts of things about me again?\But I guess it's not a complete lie that I'm a difficult person.\After all, recently I've been refusing meetings with people as much as possible.\I'm also a merchant from outside the city. response:	Is it really okay for us to be talking?
context: No, Abe.\Even though she puts on such a hard face, she's too playful.\So that's why you're not a long-bearded, frowning, difficult person?\She's saying all sorts of things about me again?\But I guess it's not a complete lie that I'm a difficult person.\After all, recently I've been refusing meetings with people as much as possible.\I'm also a merchant from outside the city.\Is it really okay for us to be talking? response:	Yes, you came at a good time.
context: Even though she puts on such a hard face, she's too playful.\So that's why you're not a long-bearded, frowning, difficult person?\She's saying all sorts of things about me again?\But I guess it's not a complete lie that I'm a difficult person.\After all, recently I've been refusing meetings with people as much as possible.\I'm also a merchant from outside the city.\Is it really okay for us to be talking?\Yes, you came at a good time. response:	This could be what they call god's guidance.
context: So that's why you're not a long-bearded, frowning, difficult person?\She's saying all sorts of things about me again?\But I guess it's not a complete lie that I'm a difficult person.\After all, recently I've been refusing meetings with people as much as possible.\I'm also a merchant from outside the city.\Is it really okay for us to be talking?\Yes, you came at a good time.\This could be what they call god's guidance. response:	The meeting was still going on not long ago,
context: She's saying all sorts of things about me again?\But I guess it's not a complete lie that I'm a difficult person.\After all, recently I've been refusing meetings with people as much as possible.\I'm also a merchant from outside the city.\Is it really okay for us to be talking?\Yes, you came at a good time.\This could be what they call god's guidance.\The meeting was still going on not long ago, response:	but it finally wrapped up and ended.
context: But I guess it's not a complete lie that I'm a difficult person.\After all, recently I've been refusing meetings with people as much as possible.\I'm also a merchant from outside the city.\Is it really okay for us to be talking?\Yes, you came at a good time.\This could be what they call god's guidance.\The meeting was still going on not long ago,\but it finally wrapped up and ended. response:	Oh?
context: After all, recently I've been refusing meetings with people as much as possible.\I'm also a merchant from outside the city.\Is it really okay for us to be talking?\Yes, you came at a good time.\This could be what they call god's guidance.\The meeting was still going on not long ago,\but it finally wrapped up and ended.\Oh? response:	As one might expect of a merchant who was introduced by that stubborn girl.
context: I'm also a merchant from outside the city.\Is it really okay for us to be talking?\Yes, you came at a good time.\This could be what they call god's guidance.\The meeting was still going on not long ago,\but it finally wrapped up and ended.\Oh?\As one might expect of a merchant who was introduced by that stubborn girl. response:	You don't let your guard down.
context: Is it really okay for us to be talking?\Yes, you came at a good time.\This could be what they call god's guidance.\The meeting was still going on not long ago,\but it finally wrapped up and ended.\Oh?\As one might expect of a merchant who was introduced by that stubborn girl.\You don't let your guard down. response:	Always using one's utmost wit and cunning can become quite confusing.
context: Yes, you came at a good time.\This could be what they call god's guidance.\The meeting was still going on not long ago,\but it finally wrapped up and ended.\Oh?\As one might expect of a merchant who was introduced by that stubborn girl.\You don't let your guard down.\Always using one's utmost wit and cunning can become quite confusing. response:	The back of the back is the front.
context: This could be what they call god's guidance.\The meeting was still going on not long ago,\but it finally wrapped up and ended.\Oh?\As one might expect of a merchant who was introduced by that stubborn girl.\You don't let your guard down.\Always using one's utmost wit and cunning can become quite confusing.\The back of the back is the front. response:	Just now, you thought to yourself, Ah, the meeting ended early. right?
context: The meeting was still going on not long ago,\but it finally wrapped up and ended.\Oh?\As one might expect of a merchant who was introduced by that stubborn girl.\You don't let your guard down.\Always using one's utmost wit and cunning can become quite confusing.\The back of the back is the front.\Just now, you thought to yourself, Ah, the meeting ended early. right? response:	I am the scribe for the Fifty-man meeting, after all.
context: but it finally wrapped up and ended.\Oh?\As one might expect of a merchant who was introduced by that stubborn girl.\You don't let your guard down.\Always using one's utmost wit and cunning can become quite confusing.\The back of the back is the front.\Just now, you thought to yourself, Ah, the meeting ended early. right?\I am the scribe for the Fifty-man meeting, after all. response:	I can understand the changing expressions of many people at once.
context: Oh?\As one might expect of a merchant who was introduced by that stubborn girl.\You don't let your guard down.\Always using one's utmost wit and cunning can become quite confusing.\The back of the back is the front.\Just now, you thought to yourself, Ah, the meeting ended early. right?\I am the scribe for the Fifty-man meeting, after all.\I can understand the changing expressions of many people at once. response:	Even if I can't understand just by your expressions, Lawrence.
context: As one might expect of a merchant who was introduced by that stubborn girl.\You don't let your guard down.\Always using one's utmost wit and cunning can become quite confusing.\The back of the back is the front.\Just now, you thought to yourself, Ah, the meeting ended early. right?\I am the scribe for the Fifty-man meeting, after all.\I can understand the changing expressions of many people at once.\Even if I can't understand just by your expressions, Lawrence. response:	The truth starts to show when combined with the movements of your companion.
context: You don't let your guard down.\Always using one's utmost wit and cunning can become quite confusing.\The back of the back is the front.\Just now, you thought to yourself, Ah, the meeting ended early. right?\I am the scribe for the Fifty-man meeting, after all.\I can understand the changing expressions of many people at once.\Even if I can't understand just by your expressions, Lawrence.\The truth starts to show when combined with the movements of your companion. response:	Very impressive.
context: Always using one's utmost wit and cunning can become quite confusing.\The back of the back is the front.\Just now, you thought to yourself, Ah, the meeting ended early. right?\I am the scribe for the Fifty-man meeting, after all.\I can understand the changing expressions of many people at once.\Even if I can't understand just by your expressions, Lawrence.\The truth starts to show when combined with the movements of your companion.\Very impressive. response:	Not at all,
context: The back of the back is the front.\Just now, you thought to yourself, Ah, the meeting ended early. right?\I am the scribe for the Fifty-man meeting, after all.\I can understand the changing expressions of many people at once.\Even if I can't understand just by your expressions, Lawrence.\The truth starts to show when combined with the movements of your companion.\Very impressive.\Not at all, response:	it's just an act of mine.
context: Just now, you thought to yourself, Ah, the meeting ended early. right?\I am the scribe for the Fifty-man meeting, after all.\I can understand the changing expressions of many people at once.\Even if I can't understand just by your expressions, Lawrence.\The truth starts to show when combined with the movements of your companion.\Very impressive.\Not at all,\it's just an act of mine. response:	If I had ill intentions, I wouldn't reveal what I knew.
context: I am the scribe for the Fifty-man meeting, after all.\I can understand the changing expressions of many people at once.\Even if I can't understand just by your expressions, Lawrence.\The truth starts to show when combined with the movements of your companion.\Very impressive.\Not at all,\it's just an act of mine.\If I had ill intentions, I wouldn't reveal what I knew. response:	And even if I could understand what someone really thinks,
context: I can understand the changing expressions of many people at once.\Even if I can't understand just by your expressions, Lawrence.\The truth starts to show when combined with the movements of your companion.\Very impressive.\Not at all,\it's just an act of mine.\If I had ill intentions, I wouldn't reveal what I knew.\And even if I could understand what someone really thinks, response:	I'm no good at communicating what I want.
context: Even if I can't understand just by your expressions, Lawrence.\The truth starts to show when combined with the movements of your companion.\Very impressive.\Not at all,\it's just an act of mine.\If I had ill intentions, I wouldn't reveal what I knew.\And even if I could understand what someone really thinks,\I'm no good at communicating what I want. response:	That makes me a failure as a merchant, right?
context: The truth starts to show when combined with the movements of your companion.\Very impressive.\Not at all,\it's just an act of mine.\If I had ill intentions, I wouldn't reveal what I knew.\And even if I could understand what someone really thinks,\I'm no good at communicating what I want.\That makes me a failure as a merchant, right? response:	Unfortunately.
context: Very impressive.\Not at all,\it's just an act of mine.\If I had ill intentions, I wouldn't reveal what I knew.\And even if I could understand what someone really thinks,\I'm no good at communicating what I want.\That makes me a failure as a merchant, right?\Unfortunately. response:	Thanks to that, I'm not too popular with the ladies.
context: Not at all,\it's just an act of mine.\If I had ill intentions, I wouldn't reveal what I knew.\And even if I could understand what someone really thinks,\I'm no good at communicating what I want.\That makes me a failure as a merchant, right?\Unfortunately.\Thanks to that, I'm not too popular with the ladies. response:	All the old books are in the basement.
context: it's just an act of mine.\If I had ill intentions, I wouldn't reveal what I knew.\And even if I could understand what someone really thinks,\I'm no good at communicating what I want.\That makes me a failure as a merchant, right?\Unfortunately.\Thanks to that, I'm not too popular with the ladies.\All the old books are in the basement. response:	Seems the back of the back is the front.
context: If I had ill intentions, I wouldn't reveal what I knew.\And even if I could understand what someone really thinks,\I'm no good at communicating what I want.\That makes me a failure as a merchant, right?\Unfortunately.\Thanks to that, I'm not too popular with the ladies.\All the old books are in the basement.\Seems the back of the back is the front. response:	To think he was looking at my face too.
context: And even if I could understand what someone really thinks,\I'm no good at communicating what I want.\That makes me a failure as a merchant, right?\Unfortunately.\Thanks to that, I'm not too popular with the ladies.\All the old books are in the basement.\Seems the back of the back is the front.\To think he was looking at my face too. response:	That's the first time I've seen such a trick.
context: I'm no good at communicating what I want.\That makes me a failure as a merchant, right?\Unfortunately.\Thanks to that, I'm not too popular with the ladies.\All the old books are in the basement.\Seems the back of the back is the front.\To think he was looking at my face too.\That's the first time I've seen such a trick. response:	Well, I think it's true he has no ill intentions.
context: That makes me a failure as a merchant, right?\Unfortunately.\Thanks to that, I'm not too popular with the ladies.\All the old books are in the basement.\Seems the back of the back is the front.\To think he was looking at my face too.\That's the first time I've seen such a trick.\Well, I think it's true he has no ill intentions. response:	He's like a child.
context: Unfortunately.\Thanks to that, I'm not too popular with the ladies.\All the old books are in the basement.\Seems the back of the back is the front.\To think he was looking at my face too.\That's the first time I've seen such a trick.\Well, I think it's true he has no ill intentions.\He's like a child. response:	But with someone with such a skill by your side,
context: Thanks to that, I'm not too popular with the ladies.\All the old books are in the basement.\Seems the back of the back is the front.\To think he was looking at my face too.\That's the first time I've seen such a trick.\Well, I think it's true he has no ill intentions.\He's like a child.\But with someone with such a skill by your side, response:	you could probably lead a very relaxed, worry-free life.
context: All the old books are in the basement.\Seems the back of the back is the front.\To think he was looking at my face too.\That's the first time I've seen such a trick.\Well, I think it's true he has no ill intentions.\He's like a child.\But with someone with such a skill by your side,\you could probably lead a very relaxed, worry-free life. response:	You're always brimming with ill intentions, aren't you.
context: Seems the back of the back is the front.\To think he was looking at my face too.\That's the first time I've seen such a trick.\Well, I think it's true he has no ill intentions.\He's like a child.\But with someone with such a skill by your side,\you could probably lead a very relaxed, worry-free life.\You're always brimming with ill intentions, aren't you. response:	By the way,
context: To think he was looking at my face too.\That's the first time I've seen such a trick.\Well, I think it's true he has no ill intentions.\He's like a child.\But with someone with such a skill by your side,\you could probably lead a very relaxed, worry-free life.\You're always brimming with ill intentions, aren't you.\By the way, response:	I can't hold back my curiosity, so if you don't mind my asking,
context: That's the first time I've seen such a trick.\Well, I think it's true he has no ill intentions.\He's like a child.\But with someone with such a skill by your side,\you could probably lead a very relaxed, worry-free life.\You're always brimming with ill intentions, aren't you.\By the way,\I can't hold back my curiosity, so if you don't mind my asking, response:	why do you want to know the legends of hundreds of years ago?
context: Well, I think it's true he has no ill intentions.\He's like a child.\But with someone with such a skill by your side,\you could probably lead a very relaxed, worry-free life.\You're always brimming with ill intentions, aren't you.\By the way,\I can't hold back my curiosity, so if you don't mind my asking,\why do you want to know the legends of hundreds of years ago? response:	She's searching for her own origins.
context: He's like a child.\But with someone with such a skill by your side,\you could probably lead a very relaxed, worry-free life.\You're always brimming with ill intentions, aren't you.\By the way,\I can't hold back my curiosity, so if you don't mind my asking,\why do you want to know the legends of hundreds of years ago?\She's searching for her own origins. response:	Her origins?
context: But with someone with such a skill by your side,\you could probably lead a very relaxed, worry-free life.\You're always brimming with ill intentions, aren't you.\By the way,\I can't hold back my curiosity, so if you don't mind my asking,\why do you want to know the legends of hundreds of years ago?\She's searching for her own origins.\Her origins? response:	Due to various circumstances, I'm guiding her on her way home.
context: you could probably lead a very relaxed, worry-free life.\You're always brimming with ill intentions, aren't you.\By the way,\I can't hold back my curiosity, so if you don't mind my asking,\why do you want to know the legends of hundreds of years ago?\She's searching for her own origins.\Her origins?\Due to various circumstances, I'm guiding her on her way home. response:	That's why.
context: You're always brimming with ill intentions, aren't you.\By the way,\I can't hold back my curiosity, so if you don't mind my asking,\why do you want to know the legends of hundreds of years ago?\She's searching for her own origins.\Her origins?\Due to various circumstances, I'm guiding her on her way home.\That's why. response:	I see.
context: By the way,\I can't hold back my curiosity, so if you don't mind my asking,\why do you want to know the legends of hundreds of years ago?\She's searching for her own origins.\Her origins?\Due to various circumstances, I'm guiding her on her way home.\That's why.\I see. response:	So you're going north.
context: I can't hold back my curiosity, so if you don't mind my asking,\why do you want to know the legends of hundreds of years ago?\She's searching for her own origins.\Her origins?\Due to various circumstances, I'm guiding her on her way home.\That's why.\I see.\So you're going north. response:	Yes.
context: why do you want to know the legends of hundreds of years ago?\She's searching for her own origins.\Her origins?\Due to various circumstances, I'm guiding her on her way home.\That's why.\I see.\So you're going north.\Yes. response:	We don't know the exact location yet.
context: She's searching for her own origins.\Her origins?\Due to various circumstances, I'm guiding her on her way home.\That's why.\I see.\So you're going north.\Yes.\We don't know the exact location yet. response:	We're at the stage where we're trying to find it using a legend she remembers.
context: Her origins?\Due to various circumstances, I'm guiding her on her way home.\That's why.\I see.\So you're going north.\Yes.\We don't know the exact location yet.\We're at the stage where we're trying to find it using a legend she remembers. response:	Really?
context: Due to various circumstances, I'm guiding her on her way home.\That's why.\I see.\So you're going north.\Yes.\We don't know the exact location yet.\We're at the stage where we're trying to find it using a legend she remembers.\Really? response:	No, I'm sure you have your reasons.
context: That's why.\I see.\So you're going north.\Yes.\We don't know the exact location yet.\We're at the stage where we're trying to find it using a legend she remembers.\Really?\No, I'm sure you have your reasons. response:	The world is like that.
context: I see.\So you're going north.\Yes.\We don't know the exact location yet.\We're at the stage where we're trying to find it using a legend she remembers.\Really?\No, I'm sure you have your reasons.\The world is like that. response:	Sometimes children that come down from the north stay in this city.
context: So you're going north.\Yes.\We don't know the exact location yet.\We're at the stage where we're trying to find it using a legend she remembers.\Really?\No, I'm sure you have your reasons.\The world is like that.\Sometimes children that come down from the north stay in this city. response:	There's nothing better than returning safely to one's homeland.
context: Yes.\We don't know the exact location yet.\We're at the stage where we're trying to find it using a legend she remembers.\Really?\No, I'm sure you have your reasons.\The world is like that.\Sometimes children that come down from the north stay in this city.\There's nothing better than returning safely to one's homeland. response:	This is everything, so I thought it might be best if you take them all at once.
context: We don't know the exact location yet.\We're at the stage where we're trying to find it using a legend she remembers.\Really?\No, I'm sure you have your reasons.\The world is like that.\Sometimes children that come down from the north stay in this city.\There's nothing better than returning safely to one's homeland.\This is everything, so I thought it might be best if you take them all at once. response:	If you drop those, it'll be three days without food.
context: We're at the stage where we're trying to find it using a legend she remembers.\Really?\No, I'm sure you have your reasons.\The world is like that.\Sometimes children that come down from the north stay in this city.\There's nothing better than returning safely to one's homeland.\This is everything, so I thought it might be best if you take them all at once.\If you drop those, it'll be three days without food. response:	I'll take a few.
context: Really?\No, I'm sure you have your reasons.\The world is like that.\Sometimes children that come down from the north stay in this city.\There's nothing better than returning safely to one's homeland.\This is everything, so I thought it might be best if you take them all at once.\If you drop those, it'll be three days without food.\I'll take a few. response:	This is where I'd like to ask you to read them here.
context: No, I'm sure you have your reasons.\The world is like that.\Sometimes children that come down from the north stay in this city.\There's nothing better than returning safely to one's homeland.\This is everything, so I thought it might be best if you take them all at once.\If you drop those, it'll be three days without food.\I'll take a few.\This is where I'd like to ask you to read them here. response:	But I trust Fruhl, so if she trusts you I'll trust you too.
context: The world is like that.\Sometimes children that come down from the north stay in this city.\There's nothing better than returning safely to one's homeland.\This is everything, so I thought it might be best if you take them all at once.\If you drop those, it'll be three days without food.\I'll take a few.\This is where I'd like to ask you to read them here.\But I trust Fruhl, so if she trusts you I'll trust you too. response:	However, others may not think that way.
context: Sometimes children that come down from the north stay in this city.\There's nothing better than returning safely to one's homeland.\This is everything, so I thought it might be best if you take them all at once.\If you drop those, it'll be three days without food.\I'll take a few.\This is where I'd like to ask you to read them here.\But I trust Fruhl, so if she trusts you I'll trust you too.\However, others may not think that way. response:	Of course, I'll be careful.
context: There's nothing better than returning safely to one's homeland.\This is everything, so I thought it might be best if you take them all at once.\If you drop those, it'll be three days without food.\I'll take a few.\This is where I'd like to ask you to read them here.\But I trust Fruhl, so if she trusts you I'll trust you too.\However, others may not think that way.\Of course, I'll be careful. response:	It must be really easy to wave your hands like that when you're not holding anything.
context: This is everything, so I thought it might be best if you take them all at once.\If you drop those, it'll be three days without food.\I'll take a few.\This is where I'd like to ask you to read them here.\But I trust Fruhl, so if she trusts you I'll trust you too.\However, others may not think that way.\Of course, I'll be careful.\It must be really easy to wave your hands like that when you're not holding anything. response:	You should watch your mouth doesn't get you jilted one day.
context: If you drop those, it'll be three days without food.\I'll take a few.\This is where I'd like to ask you to read them here.\But I trust Fruhl, so if she trusts you I'll trust you too.\However, others may not think that way.\Of course, I'll be careful.\It must be really easy to wave your hands like that when you're not holding anything.\You should watch your mouth doesn't get you jilted one day. response:	Males just get overexcited when flattered.
context: I'll take a few.\This is where I'd like to ask you to read them here.\But I trust Fruhl, so if she trusts you I'll trust you too.\However, others may not think that way.\Of course, I'll be careful.\It must be really easy to wave your hands like that when you're not holding anything.\You should watch your mouth doesn't get you jilted one day.\Males just get overexcited when flattered. response:	Even though I'm in no position to, I just get frustrated.
context: This is where I'd like to ask you to read them here.\But I trust Fruhl, so if she trusts you I'll trust you too.\However, others may not think that way.\Of course, I'll be careful.\It must be really easy to wave your hands like that when you're not holding anything.\You should watch your mouth doesn't get you jilted one day.\Males just get overexcited when flattered.\Even though I'm in no position to, I just get frustrated. response:	Geez.
context: But I trust Fruhl, so if she trusts you I'll trust you too.\However, others may not think that way.\Of course, I'll be careful.\It must be really easy to wave your hands like that when you're not holding anything.\You should watch your mouth doesn't get you jilted one day.\Males just get overexcited when flattered.\Even though I'm in no position to, I just get frustrated.\Geez. response:	Even being gluttonous has its limits, you know.
context: However, others may not think that way.\Of course, I'll be careful.\It must be really easy to wave your hands like that when you're not holding anything.\You should watch your mouth doesn't get you jilted one day.\Males just get overexcited when flattered.\Even though I'm in no position to, I just get frustrated.\Geez.\Even being gluttonous has its limits, you know. response:	Nice evening.
context: Of course, I'll be careful.\It must be really easy to wave your hands like that when you're not holding anything.\You should watch your mouth doesn't get you jilted one day.\Males just get overexcited when flattered.\Even though I'm in no position to, I just get frustrated.\Geez.\Even being gluttonous has its limits, you know.\Nice evening. response:	I said it's a nice evening.
context: It must be really easy to wave your hands like that when you're not holding anything.\You should watch your mouth doesn't get you jilted one day.\Males just get overexcited when flattered.\Even though I'm in no position to, I just get frustrated.\Geez.\Even being gluttonous has its limits, you know.\Nice evening.\I said it's a nice evening. response:	Though, if we had nothing but nights like this,
context: You should watch your mouth doesn't get you jilted one day.\Males just get overexcited when flattered.\Even though I'm in no position to, I just get frustrated.\Geez.\Even being gluttonous has its limits, you know.\Nice evening.\I said it's a nice evening.\Though, if we had nothing but nights like this, response:	I might go bad.
context: Males just get overexcited when flattered.\Even though I'm in no position to, I just get frustrated.\Geez.\Even being gluttonous has its limits, you know.\Nice evening.\I said it's a nice evening.\Though, if we had nothing but nights like this,\I might go bad. response:	Sweet and salty water, huh.
context: Even though I'm in no position to, I just get frustrated.\Geez.\Even being gluttonous has its limits, you know.\Nice evening.\I said it's a nice evening.\Though, if we had nothing but nights like this,\I might go bad.\Sweet and salty water, huh. response:	Sweet and salty water.
context: Geez.\Even being gluttonous has its limits, you know.\Nice evening.\I said it's a nice evening.\Though, if we had nothing but nights like this,\I might go bad.\Sweet and salty water, huh.\Sweet and salty water. response:	Oh?
context: Even being gluttonous has its limits, you know.\Nice evening.\I said it's a nice evening.\Though, if we had nothing but nights like this,\I might go bad.\Sweet and salty water, huh.\Sweet and salty water.\Oh? response:	The master will glare at you if you go out to other inns.
context: Nice evening.\I said it's a nice evening.\Though, if we had nothing but nights like this,\I might go bad.\Sweet and salty water, huh.\Sweet and salty water.\Oh?\The master will glare at you if you go out to other inns. response:	It's just for one day.
context: I said it's a nice evening.\Though, if we had nothing but nights like this,\I might go bad.\Sweet and salty water, huh.\Sweet and salty water.\Oh?\The master will glare at you if you go out to other inns.\It's just for one day. response:	Of course, it'd be a problem if we went every night.
context: Though, if we had nothing but nights like this,\I might go bad.\Sweet and salty water, huh.\Sweet and salty water.\Oh?\The master will glare at you if you go out to other inns.\It's just for one day.\Of course, it'd be a problem if we went every night. response:	Do you drink much?
context: I might go bad.\Sweet and salty water, huh.\Sweet and salty water.\Oh?\The master will glare at you if you go out to other inns.\It's just for one day.\Of course, it'd be a problem if we went every night.\Do you drink much? response:	It's exactly as you see.
context: Sweet and salty water, huh.\Sweet and salty water.\Oh?\The master will glare at you if you go out to other inns.\It's just for one day.\Of course, it'd be a problem if we went every night.\Do you drink much?\It's exactly as you see. response:	I was talking with a fur trader from the north.
context: Sweet and salty water.\Oh?\The master will glare at you if you go out to other inns.\It's just for one day.\Of course, it'd be a problem if we went every night.\Do you drink much?\It's exactly as you see.\I was talking with a fur trader from the north. response:	As I thought, there's little snow this year, so heading up there is convenient.
context: Oh?\The master will glare at you if you go out to other inns.\It's just for one day.\Of course, it'd be a problem if we went every night.\Do you drink much?\It's exactly as you see.\I was talking with a fur trader from the north.\As I thought, there's little snow this year, so heading up there is convenient. response:	Thank you for going out of your way to find out.
context: The master will glare at you if you go out to other inns.\It's just for one day.\Of course, it'd be a problem if we went every night.\Do you drink much?\It's exactly as you see.\I was talking with a fur trader from the north.\As I thought, there's little snow this year, so heading up there is convenient.\Thank you for going out of your way to find out. response:	If you want to know more details, that man...
context: It's just for one day.\Of course, it'd be a problem if we went every night.\Do you drink much?\It's exactly as you see.\I was talking with a fur trader from the north.\As I thought, there's little snow this year, so heading up there is convenient.\Thank you for going out of your way to find out.\If you want to know more details, that man... response:	Korka Coose.
context: Of course, it'd be a problem if we went every night.\Do you drink much?\It's exactly as you see.\I was talking with a fur trader from the north.\As I thought, there's little snow this year, so heading up there is convenient.\Thank you for going out of your way to find out.\If you want to know more details, that man...\Korka Coose. response:	Was that his name?
context: Do you drink much?\It's exactly as you see.\I was talking with a fur trader from the north.\As I thought, there's little snow this year, so heading up there is convenient.\Thank you for going out of your way to find out.\If you want to know more details, that man...\Korka Coose.\Was that his name? response:	It doesn't really matter.
context: It's exactly as you see.\I was talking with a fur trader from the north.\As I thought, there's little snow this year, so heading up there is convenient.\Thank you for going out of your way to find out.\If you want to know more details, that man...\Korka Coose.\Was that his name?\It doesn't really matter. response:	He's staying on the fourth floor.
context: I was talking with a fur trader from the north.\As I thought, there's little snow this year, so heading up there is convenient.\Thank you for going out of your way to find out.\If you want to know more details, that man...\Korka Coose.\Was that his name?\It doesn't really matter.\He's staying on the fourth floor. response:	He mentioned that he's normally free during evenings.
context: As I thought, there's little snow this year, so heading up there is convenient.\Thank you for going out of your way to find out.\If you want to know more details, that man...\Korka Coose.\Was that his name?\It doesn't really matter.\He's staying on the fourth floor.\He mentioned that he's normally free during evenings. response:	If you want more info, go ask him.
context: Thank you for going out of your way to find out.\If you want to know more details, that man...\Korka Coose.\Was that his name?\It doesn't really matter.\He's staying on the fourth floor.\He mentioned that he's normally free during evenings.\If you want more info, go ask him. response:	Thanks for the time being, then.
context: If you want to know more details, that man...\Korka Coose.\Was that his name?\It doesn't really matter.\He's staying on the fourth floor.\He mentioned that he's normally free during evenings.\If you want more info, go ask him.\Thanks for the time being, then. response:	So sloppy.
context: Korka Coose.\Was that his name?\It doesn't really matter.\He's staying on the fourth floor.\He mentioned that he's normally free during evenings.\If you want more info, go ask him.\Thanks for the time being, then.\So sloppy. response:	Scary.
context: Was that his name?\It doesn't really matter.\He's staying on the fourth floor.\He mentioned that he's normally free during evenings.\If you want more info, go ask him.\Thanks for the time being, then.\So sloppy.\Scary. response:	What do you mean?
context: It doesn't really matter.\He's staying on the fourth floor.\He mentioned that he's normally free during evenings.\If you want more info, go ask him.\Thanks for the time being, then.\So sloppy.\Scary.\What do you mean? response:	It's scary.
context: He's staying on the fourth floor.\He mentioned that he's normally free during evenings.\If you want more info, go ask him.\Thanks for the time being, then.\So sloppy.\Scary.\What do you mean?\It's scary. response:	Is there anything that scares you?
context: He mentioned that he's normally free during evenings.\If you want more info, go ask him.\Thanks for the time being, then.\So sloppy.\Scary.\What do you mean?\It's scary.\Is there anything that scares you? response:	Everything's going well at the moment, isn't it?
