context: Late Night Show response:	Late Night Show
context: Isn't the report due tomorrow?\That's right...\That kind of report...\That report?\I'm sorry, but could you give us a hand?\Fool!\I didn't say anything, though...\Err... response:	Excalibur-san...
context: That's right...\That kind of report...\That report?\I'm sorry, but could you give us a hand?\Fool!\I didn't say anything, though...\Err...\Excalibur-san... response:	Excalibur-san...
context: That kind of report...\That report?\I'm sorry, but could you give us a hand?\Fool!\I didn't say anything, though...\Err...\Excalibur-san...\Excalibur-san... response:	Hello...?
context: That report?\I'm sorry, but could you give us a hand?\Fool!\I didn't say anything, though...\Err...\Excalibur-san...\Excalibur-san...\Hello...? response:	Fool!
context: I'm sorry, but could you give us a hand?\Fool!\I didn't say anything, though...\Err...\Excalibur-san...\Excalibur-san...\Hello...?\Fool! response:	Time to reflect is necessary.
context: Fool!\I didn't say anything, though...\Err...\Excalibur-san...\Excalibur-san...\Hello...?\Fool!\Time to reflect is necessary. response:	To do anything out of the blue is sheer stupidity!
context: I didn't say anything, though...\Err...\Excalibur-san...\Excalibur-san...\Hello...?\Fool!\Time to reflect is necessary.\To do anything out of the blue is sheer stupidity! response:	That's right!
context: Err...\Excalibur-san...\Excalibur-san...\Hello...?\Fool!\Time to reflect is necessary.\To do anything out of the blue is sheer stupidity!\That's right! response:	During that incident, my sharp, high intellect...
context: Excalibur-san...\Excalibur-san...\Hello...?\Fool!\Time to reflect is necessary.\To do anything out of the blue is sheer stupidity!\That's right!\During that incident, my sharp, high intellect... response:	During that incident, my sharp, high intellect...
context: Excalibur-san...\Hello...?\Fool!\Time to reflect is necessary.\To do anything out of the blue is sheer stupidity!\That's right!\During that incident, my sharp, high intellect...\During that incident, my sharp, high intellect... response:	That happened when I was still living on Baker Street.
context: Hello...?\Fool!\Time to reflect is necessary.\To do anything out of the blue is sheer stupidity!\That's right!\During that incident, my sharp, high intellect...\During that incident, my sharp, high intellect...\That happened when I was still living on Baker Street. response:	Holmes, have you figured anything out?
context: Fool!\Time to reflect is necessary.\To do anything out of the blue is sheer stupidity!\That's right!\During that incident, my sharp, high intellect...\During that incident, my sharp, high intellect...\That happened when I was still living on Baker Street.\Holmes, have you figured anything out? response:	Elementary, my dear Watson.
context: Time to reflect is necessary.\To do anything out of the blue is sheer stupidity!\That's right!\During that incident, my sharp, high intellect...\During that incident, my sharp, high intellect...\That happened when I was still living on Baker Street.\Holmes, have you figured anything out?\Elementary, my dear Watson. response:	It appears we had overlooked a very elementary trick thanks to the culprit's wits.
context: To do anything out of the blue is sheer stupidity!\That's right!\During that incident, my sharp, high intellect...\During that incident, my sharp, high intellect...\That happened when I was still living on Baker Street.\Holmes, have you figured anything out?\Elementary, my dear Watson.\It appears we had overlooked a very elementary trick thanks to the culprit's wits. response:	Elementary?
context: That's right!\During that incident, my sharp, high intellect...\During that incident, my sharp, high intellect...\That happened when I was still living on Baker Street.\Holmes, have you figured anything out?\Elementary, my dear Watson.\It appears we had overlooked a very elementary trick thanks to the culprit's wits.\Elementary? response:	But this place was inaccessible from the outside.
context: During that incident, my sharp, high intellect...\During that incident, my sharp, high intellect...\That happened when I was still living on Baker Street.\Holmes, have you figured anything out?\Elementary, my dear Watson.\It appears we had overlooked a very elementary trick thanks to the culprit's wits.\Elementary?\But this place was inaccessible from the outside. response:	Fool!
context: During that incident, my sharp, high intellect...\That happened when I was still living on Baker Street.\Holmes, have you figured anything out?\Elementary, my dear Watson.\It appears we had overlooked a very elementary trick thanks to the culprit's wits.\Elementary?\But this place was inaccessible from the outside.\Fool! response:	Exactly, Excalibur-kun!
context: That happened when I was still living on Baker Street.\Holmes, have you figured anything out?\Elementary, my dear Watson.\It appears we had overlooked a very elementary trick thanks to the culprit's wits.\Elementary?\But this place was inaccessible from the outside.\Fool!\Exactly, Excalibur-kun! response:	Truly, that line is the most adequate.
context: Holmes, have you figured anything out?\Elementary, my dear Watson.\It appears we had overlooked a very elementary trick thanks to the culprit's wits.\Elementary?\But this place was inaccessible from the outside.\Fool!\Exactly, Excalibur-kun!\Truly, that line is the most adequate. response:	Now, let us hear it Excalibur-kun.
context: Elementary, my dear Watson.\It appears we had overlooked a very elementary trick thanks to the culprit's wits.\Elementary?\But this place was inaccessible from the outside.\Fool!\Exactly, Excalibur-kun!\Truly, that line is the most adequate.\Now, let us hear it Excalibur-kun. response:	Use your deduction to solve the trick,
context: It appears we had overlooked a very elementary trick thanks to the culprit's wits.\Elementary?\But this place was inaccessible from the outside.\Fool!\Exactly, Excalibur-kun!\Truly, that line is the most adequate.\Now, let us hear it Excalibur-kun.\Use your deduction to solve the trick, response:	I'd say this was a very simple and a very easy trick.
context: Elementary?\But this place was inaccessible from the outside.\Fool!\Exactly, Excalibur-kun!\Truly, that line is the most adequate.\Now, let us hear it Excalibur-kun.\Use your deduction to solve the trick,\I'd say this was a very simple and a very easy trick. response:	No, for a normal person it might not be simple.
context: But this place was inaccessible from the outside.\Fool!\Exactly, Excalibur-kun!\Truly, that line is the most adequate.\Now, let us hear it Excalibur-kun.\Use your deduction to solve the trick,\I'd say this was a very simple and a very easy trick.\No, for a normal person it might not be simple. response:	Perhaps some may believe it is a complicated, and thus a difficult problem.
context: Fool!\Exactly, Excalibur-kun!\Truly, that line is the most adequate.\Now, let us hear it Excalibur-kun.\Use your deduction to solve the trick,\I'd say this was a very simple and a very easy trick.\No, for a normal person it might not be simple.\Perhaps some may believe it is a complicated, and thus a difficult problem. response:	But the fact of the matter is that it only looks complicated and is actually very simple.
context: Exactly, Excalibur-kun!\Truly, that line is the most adequate.\Now, let us hear it Excalibur-kun.\Use your deduction to solve the trick,\I'd say this was a very simple and a very easy trick.\No, for a normal person it might not be simple.\Perhaps some may believe it is a complicated, and thus a difficult problem.\But the fact of the matter is that it only looks complicated and is actually very simple. response:	No, perhaps some may not see it this way.
context: Truly, that line is the most adequate.\Now, let us hear it Excalibur-kun.\Use your deduction to solve the trick,\I'd say this was a very simple and a very easy trick.\No, for a normal person it might not be simple.\Perhaps some may believe it is a complicated, and thus a difficult problem.\But the fact of the matter is that it only looks complicated and is actually very simple.\No, perhaps some may not see it this way. response:	Basically, stating what's difficult and what is not is an extremely delicate problem and -
context: Now, let us hear it Excalibur-kun.\Use your deduction to solve the trick,\I'd say this was a very simple and a very easy trick.\No, for a normal person it might not be simple.\Perhaps some may believe it is a complicated, and thus a difficult problem.\But the fact of the matter is that it only looks complicated and is actually very simple.\No, perhaps some may not see it this way.\Basically, stating what's difficult and what is not is an extremely delicate problem and - response:	Okay, Excalibur we understand, so what about the trick and the culprit?
context: Use your deduction to solve the trick,\I'd say this was a very simple and a very easy trick.\No, for a normal person it might not be simple.\Perhaps some may believe it is a complicated, and thus a difficult problem.\But the fact of the matter is that it only looks complicated and is actually very simple.\No, perhaps some may not see it this way.\Basically, stating what's difficult and what is not is an extremely delicate problem and -\Okay, Excalibur we understand, so what about the trick and the culprit? response:	Fool!
context: I'd say this was a very simple and a very easy trick.\No, for a normal person it might not be simple.\Perhaps some may believe it is a complicated, and thus a difficult problem.\But the fact of the matter is that it only looks complicated and is actually very simple.\No, perhaps some may not see it this way.\Basically, stating what's difficult and what is not is an extremely delicate problem and -\Okay, Excalibur we understand, so what about the trick and the culprit?\Fool! response:	I am well aware of them!
context: No, for a normal person it might not be simple.\Perhaps some may believe it is a complicated, and thus a difficult problem.\But the fact of the matter is that it only looks complicated and is actually very simple.\No, perhaps some may not see it this way.\Basically, stating what's difficult and what is not is an extremely delicate problem and -\Okay, Excalibur we understand, so what about the trick and the culprit?\Fool!\I am well aware of them! response:	That's right, exactly.
context: Perhaps some may believe it is a complicated, and thus a difficult problem.\But the fact of the matter is that it only looks complicated and is actually very simple.\No, perhaps some may not see it this way.\Basically, stating what's difficult and what is not is an extremely delicate problem and -\Okay, Excalibur we understand, so what about the trick and the culprit?\Fool!\I am well aware of them!\That's right, exactly. response:	Okay, we get it so reveal us the trick, please!
context: But the fact of the matter is that it only looks complicated and is actually very simple.\No, perhaps some may not see it this way.\Basically, stating what's difficult and what is not is an extremely delicate problem and -\Okay, Excalibur we understand, so what about the trick and the culprit?\Fool!\I am well aware of them!\That's right, exactly.\Okay, we get it so reveal us the trick, please! response:	The trick is too elementary, there's no need to explain!
context: No, perhaps some may not see it this way.\Basically, stating what's difficult and what is not is an extremely delicate problem and -\Okay, Excalibur we understand, so what about the trick and the culprit?\Fool!\I am well aware of them!\That's right, exactly.\Okay, we get it so reveal us the trick, please!\The trick is too elementary, there's no need to explain! response:	And the culprit is...
context: Basically, stating what's difficult and what is not is an extremely delicate problem and -\Okay, Excalibur we understand, so what about the trick and the culprit?\Fool!\I am well aware of them!\That's right, exactly.\Okay, we get it so reveal us the trick, please!\The trick is too elementary, there's no need to explain!\And the culprit is... response:	The culprit is...
context: Okay, Excalibur we understand, so what about the trick and the culprit?\Fool!\I am well aware of them!\That's right, exactly.\Okay, we get it so reveal us the trick, please!\The trick is too elementary, there's no need to explain!\And the culprit is...\The culprit is... response:	You.
context: Fool!\I am well aware of them!\That's right, exactly.\Okay, we get it so reveal us the trick, please!\The trick is too elementary, there's no need to explain!\And the culprit is...\The culprit is...\You. response:	Just like that,
context: I am well aware of them!\That's right, exactly.\Okay, we get it so reveal us the trick, please!\The trick is too elementary, there's no need to explain!\And the culprit is...\The culprit is...\You.\Just like that, response:	Was Watson really the culprit?
context: That's right, exactly.\Okay, we get it so reveal us the trick, please!\The trick is too elementary, there's no need to explain!\And the culprit is...\The culprit is...\You.\Just like that,\Was Watson really the culprit? response:	My meals must never contain any carrots!
context: Okay, we get it so reveal us the trick, please!\The trick is too elementary, there's no need to explain!\And the culprit is...\The culprit is...\You.\Just like that,\Was Watson really the culprit?\My meals must never contain any carrots! response:	Ah, I too don't...
context: The trick is too elementary, there's no need to explain!\And the culprit is...\The culprit is...\You.\Just like that,\Was Watson really the culprit?\My meals must never contain any carrots!\Ah, I too don't... response:	Shut up!
context: And the culprit is...\The culprit is...\You.\Just like that,\Was Watson really the culprit?\My meals must never contain any carrots!\Ah, I too don't...\Shut up! response:	A Technician must not be picky with his or her food and eat everything.
context: The culprit is...\You.\Just like that,\Was Watson really the culprit?\My meals must never contain any carrots!\Ah, I too don't...\Shut up!\A Technician must not be picky with his or her food and eat everything. response:	I won't take such self-indulgence a second time.
context: You.\Just like that,\Was Watson really the culprit?\My meals must never contain any carrots!\Ah, I too don't...\Shut up!\A Technician must not be picky with his or her food and eat everything.\I won't take such self-indulgence a second time. response:	Got it?
context: Just like that,\Was Watson really the culprit?\My meals must never contain any carrots!\Ah, I too don't...\Shut up!\A Technician must not be picky with his or her food and eat everything.\I won't take such self-indulgence a second time.\Got it? response:	Wait, what about -
context: Was Watson really the culprit?\My meals must never contain any carrots!\Ah, I too don't...\Shut up!\A Technician must not be picky with his or her food and eat everything.\I won't take such self-indulgence a second time.\Got it?\Wait, what about - response:	Who knows what sort of tragedy will befall on you with that kind of attitude?
context: My meals must never contain any carrots!\Ah, I too don't...\Shut up!\A Technician must not be picky with his or her food and eat everything.\I won't take such self-indulgence a second time.\Got it?\Wait, what about -\Who knows what sort of tragedy will befall on you with that kind of attitude? response:	You'll surely understand if you watch this episode.
context: Ah, I too don't...\Shut up!\A Technician must not be picky with his or her food and eat everything.\I won't take such self-indulgence a second time.\Got it?\Wait, what about -\Who knows what sort of tragedy will befall on you with that kind of attitude?\You'll surely understand if you watch this episode. response:	That was just when my legend had begun.
context: Shut up!\A Technician must not be picky with his or her food and eat everything.\I won't take such self-indulgence a second time.\Got it?\Wait, what about -\Who knows what sort of tragedy will befall on you with that kind of attitude?\You'll surely understand if you watch this episode.\That was just when my legend had begun. response:	My Technician, King Arthur and I were on a journey together.
context: A Technician must not be picky with his or her food and eat everything.\I won't take such self-indulgence a second time.\Got it?\Wait, what about -\Who knows what sort of tragedy will befall on you with that kind of attitude?\You'll surely understand if you watch this episode.\That was just when my legend had begun.\My Technician, King Arthur and I were on a journey together. response:	Facing this many enemies will be tough even for us, don't you think so, Excalibur?
context: I won't take such self-indulgence a second time.\Got it?\Wait, what about -\Who knows what sort of tragedy will befall on you with that kind of attitude?\You'll surely understand if you watch this episode.\That was just when my legend had begun.\My Technician, King Arthur and I were on a journey together.\Facing this many enemies will be tough even for us, don't you think so, Excalibur? response:	Arthur, that's not like you...
context: Got it?\Wait, what about -\Who knows what sort of tragedy will befall on you with that kind of attitude?\You'll surely understand if you watch this episode.\That was just when my legend had begun.\My Technician, King Arthur and I were on a journey together.\Facing this many enemies will be tough even for us, don't you think so, Excalibur?\Arthur, that's not like you... response:	That cowardly feeling will lead us to our downfall.
context: Wait, what about -\Who knows what sort of tragedy will befall on you with that kind of attitude?\You'll surely understand if you watch this episode.\That was just when my legend had begun.\My Technician, King Arthur and I were on a journey together.\Facing this many enemies will be tough even for us, don't you think so, Excalibur?\Arthur, that's not like you...\That cowardly feeling will lead us to our downfall. response:	Excalibur...
context: Who knows what sort of tragedy will befall on you with that kind of attitude?\You'll surely understand if you watch this episode.\That was just when my legend had begun.\My Technician, King Arthur and I were on a journey together.\Facing this many enemies will be tough even for us, don't you think so, Excalibur?\Arthur, that's not like you...\That cowardly feeling will lead us to our downfall.\Excalibur... response:	We, the Knights of the Round Table, never give up.
context: You'll surely understand if you watch this episode.\That was just when my legend had begun.\My Technician, King Arthur and I were on a journey together.\Facing this many enemies will be tough even for us, don't you think so, Excalibur?\Arthur, that's not like you...\That cowardly feeling will lead us to our downfall.\Excalibur...\We, the Knights of the Round Table, never give up. response:	No matter what...!
context: That was just when my legend had begun.\My Technician, King Arthur and I were on a journey together.\Facing this many enemies will be tough even for us, don't you think so, Excalibur?\Arthur, that's not like you...\That cowardly feeling will lead us to our downfall.\Excalibur...\We, the Knights of the Round Table, never give up.\No matter what...! response:	We swore upon that.
context: My Technician, King Arthur and I were on a journey together.\Facing this many enemies will be tough even for us, don't you think so, Excalibur?\Arthur, that's not like you...\That cowardly feeling will lead us to our downfall.\Excalibur...\We, the Knights of the Round Table, never give up.\No matter what...!\We swore upon that. response:	That's true.
context: Facing this many enemies will be tough even for us, don't you think so, Excalibur?\Arthur, that's not like you...\That cowardly feeling will lead us to our downfall.\Excalibur...\We, the Knights of the Round Table, never give up.\No matter what...!\We swore upon that.\That's true. response:	I'd forgotten that I have comrades of my own.
context: Arthur, that's not like you...\That cowardly feeling will lead us to our downfall.\Excalibur...\We, the Knights of the Round Table, never give up.\No matter what...!\We swore upon that.\That's true.\I'd forgotten that I have comrades of my own. response:	For the sake of those comrades too...
context: That cowardly feeling will lead us to our downfall.\Excalibur...\We, the Knights of the Round Table, never give up.\No matter what...!\We swore upon that.\That's true.\I'd forgotten that I have comrades of my own.\For the sake of those comrades too... response:	Yes, my friend Excalibur...
context: Excalibur...\We, the Knights of the Round Table, never give up.\No matter what...!\We swore upon that.\That's true.\I'd forgotten that I have comrades of my own.\For the sake of those comrades too...\Yes, my friend Excalibur... response:	Lend me your power!
context: We, the Knights of the Round Table, never give up.\No matter what...!\We swore upon that.\That's true.\I'd forgotten that I have comrades of my own.\For the sake of those comrades too...\Yes, my friend Excalibur...\Lend me your power! response:	Of course!
context: No matter what...!\We swore upon that.\That's true.\I'd forgotten that I have comrades of my own.\For the sake of those comrades too...\Yes, my friend Excalibur...\Lend me your power!\Of course! response:	Just like that...
context: We swore upon that.\That's true.\I'd forgotten that I have comrades of my own.\For the sake of those comrades too...\Yes, my friend Excalibur...\Lend me your power!\Of course!\Just like that... response:	Arthur's journey continued...
context: That's true.\I'd forgotten that I have comrades of my own.\For the sake of those comrades too...\Yes, my friend Excalibur...\Lend me your power!\Of course!\Just like that...\Arthur's journey continued... response:	You acted differently...
context: I'd forgotten that I have comrades of my own.\For the sake of those comrades too...\Yes, my friend Excalibur...\Lend me your power!\Of course!\Just like that...\Arthur's journey continued...\You acted differently... response:	You must always have a dehumidifier in the room.
context: For the sake of those comrades too...\Yes, my friend Excalibur...\Lend me your power!\Of course!\Just like that...\Arthur's journey continued...\You acted differently...\You must always have a dehumidifier in the room. response:	Uh, by the way, when did you develop that personality?
context: Yes, my friend Excalibur...\Lend me your power!\Of course!\Just like that...\Arthur's journey continued...\You acted differently...\You must always have a dehumidifier in the room.\Uh, by the way, when did you develop that personality? response:	Based on what I've shown you,
context: Lend me your power!\Of course!\Just like that...\Arthur's journey continued...\You acted differently...\You must always have a dehumidifier in the room.\Uh, by the way, when did you develop that personality?\Based on what I've shown you, response:	I really don't care anymore.
context: Of course!\Just like that...\Arthur's journey continued...\You acted differently...\You must always have a dehumidifier in the room.\Uh, by the way, when did you develop that personality?\Based on what I've shown you,\I really don't care anymore. response:	Everyone, today it's all on me.
context: Just like that...\Arthur's journey continued...\You acted differently...\You must always have a dehumidifier in the room.\Uh, by the way, when did you develop that personality?\Based on what I've shown you,\I really don't care anymore.\Everyone, today it's all on me. response:	Everyone, today it's all on me.
context: Arthur's journey continued...\You acted differently...\You must always have a dehumidifier in the room.\Uh, by the way, when did you develop that personality?\Based on what I've shown you,\I really don't care anymore.\Everyone, today it's all on me.\Everyone, today it's all on me. response:	Drink up, drink up.
context: You acted differently...\You must always have a dehumidifier in the room.\Uh, by the way, when did you develop that personality?\Based on what I've shown you,\I really don't care anymore.\Everyone, today it's all on me.\Everyone, today it's all on me.\Drink up, drink up. response:	Excalibur-sama!
context: You must always have a dehumidifier in the room.\Uh, by the way, when did you develop that personality?\Based on what I've shown you,\I really don't care anymore.\Everyone, today it's all on me.\Everyone, today it's all on me.\Drink up, drink up.\Excalibur-sama! response:	Hey, Excalibur.
context: Uh, by the way, when did you develop that personality?\Based on what I've shown you,\I really don't care anymore.\Everyone, today it's all on me.\Everyone, today it's all on me.\Drink up, drink up.\Excalibur-sama!\Hey, Excalibur. response:	You're an amazing man.
context: Based on what I've shown you,\I really don't care anymore.\Everyone, today it's all on me.\Everyone, today it's all on me.\Drink up, drink up.\Excalibur-sama!\Hey, Excalibur.\You're an amazing man. response:	I was feeling dry.
context: I really don't care anymore.\Everyone, today it's all on me.\Everyone, today it's all on me.\Drink up, drink up.\Excalibur-sama!\Hey, Excalibur.\You're an amazing man.\I was feeling dry. response:	Yes.
context: Everyone, today it's all on me.\Everyone, today it's all on me.\Drink up, drink up.\Excalibur-sama!\Hey, Excalibur.\You're an amazing man.\I was feeling dry.\Yes. response:	Everything was...
context: Everyone, today it's all on me.\Drink up, drink up.\Excalibur-sama!\Hey, Excalibur.\You're an amazing man.\I was feeling dry.\Yes.\Everything was... response:	Inside my heart...
context: Drink up, drink up.\Excalibur-sama!\Hey, Excalibur.\You're an amazing man.\I was feeling dry.\Yes.\Everything was...\Inside my heart... response:	The emptiness that invaded my heart...
context: Excalibur-sama!\Hey, Excalibur.\You're an amazing man.\I was feeling dry.\Yes.\Everything was...\Inside my heart...\The emptiness that invaded my heart... response:	Until that day came...
context: Hey, Excalibur.\You're an amazing man.\I was feeling dry.\Yes.\Everything was...\Inside my heart...\The emptiness that invaded my heart...\Until that day came... response:	Excalibur, I'm truly happy!
context: You're an amazing man.\I was feeling dry.\Yes.\Everything was...\Inside my heart...\The emptiness that invaded my heart...\Until that day came...\Excalibur, I'm truly happy! response:	Excalibur, hurry up, come here!
context: I was feeling dry.\Yes.\Everything was...\Inside my heart...\The emptiness that invaded my heart...\Until that day came...\Excalibur, I'm truly happy!\Excalibur, hurry up, come here! response:	Listen, Excalibur...
context: Yes.\Everything was...\Inside my heart...\The emptiness that invaded my heart...\Until that day came...\Excalibur, I'm truly happy!\Excalibur, hurry up, come here!\Listen, Excalibur... response:	I only wish this day would last forever.
context: Everything was...\Inside my heart...\The emptiness that invaded my heart...\Until that day came...\Excalibur, I'm truly happy!\Excalibur, hurry up, come here!\Listen, Excalibur...\I only wish this day would last forever. response:	Rest assured, I'm not going anywhere.
context: Inside my heart...\The emptiness that invaded my heart...\Until that day came...\Excalibur, I'm truly happy!\Excalibur, hurry up, come here!\Listen, Excalibur...\I only wish this day would last forever.\Rest assured, I'm not going anywhere. response:	Rest assured, I'm not going anywhere.
context: The emptiness that invaded my heart...\Until that day came...\Excalibur, I'm truly happy!\Excalibur, hurry up, come here!\Listen, Excalibur...\I only wish this day would last forever.\Rest assured, I'm not going anywhere.\Rest assured, I'm not going anywhere. response:	You don't get it, do you?
context: Until that day came...\Excalibur, I'm truly happy!\Excalibur, hurry up, come here!\Listen, Excalibur...\I only wish this day would last forever.\Rest assured, I'm not going anywhere.\Rest assured, I'm not going anywhere.\You don't get it, do you? response:	That kindness of yours will one day, surely become a burden to me.
context: Excalibur, I'm truly happy!\Excalibur, hurry up, come here!\Listen, Excalibur...\I only wish this day would last forever.\Rest assured, I'm not going anywhere.\Rest assured, I'm not going anywhere.\You don't get it, do you?\That kindness of yours will one day, surely become a burden to me. response:	Oi, oi.
context: Excalibur, hurry up, come here!\Listen, Excalibur...\I only wish this day would last forever.\Rest assured, I'm not going anywhere.\Rest assured, I'm not going anywhere.\You don't get it, do you?\That kindness of yours will one day, surely become a burden to me.\Oi, oi. response:	What's wrong, Cassie?
context: Listen, Excalibur...\I only wish this day would last forever.\Rest assured, I'm not going anywhere.\Rest assured, I'm not going anywhere.\You don't get it, do you?\That kindness of yours will one day, surely become a burden to me.\Oi, oi.\What's wrong, Cassie? response:	Excalibur, at the very least remember this...
context: I only wish this day would last forever.\Rest assured, I'm not going anywhere.\Rest assured, I'm not going anywhere.\You don't get it, do you?\That kindness of yours will one day, surely become a burden to me.\Oi, oi.\What's wrong, Cassie?\Excalibur, at the very least remember this... response:	I will always love you.
context: Rest assured, I'm not going anywhere.\Rest assured, I'm not going anywhere.\You don't get it, do you?\That kindness of yours will one day, surely become a burden to me.\Oi, oi.\What's wrong, Cassie?\Excalibur, at the very least remember this...\I will always love you. response:	No matter what...
context: Rest assured, I'm not going anywhere.\You don't get it, do you?\That kindness of yours will one day, surely become a burden to me.\Oi, oi.\What's wrong, Cassie?\Excalibur, at the very least remember this...\I will always love you.\No matter what... response:	I'm well aware of that.
context: You don't get it, do you?\That kindness of yours will one day, surely become a burden to me.\Oi, oi.\What's wrong, Cassie?\Excalibur, at the very least remember this...\I will always love you.\No matter what...\I'm well aware of that. response:	However, those days of happiness...
context: That kindness of yours will one day, surely become a burden to me.\Oi, oi.\What's wrong, Cassie?\Excalibur, at the very least remember this...\I will always love you.\No matter what...\I'm well aware of that.\However, those days of happiness... response:	However, those days of happiness...
context: Oi, oi.\What's wrong, Cassie?\Excalibur, at the very least remember this...\I will always love you.\No matter what...\I'm well aware of that.\However, those days of happiness...\However, those days of happiness... response:	Just like that!
context: What's wrong, Cassie?\Excalibur, at the very least remember this...\I will always love you.\No matter what...\I'm well aware of that.\However, those days of happiness...\However, those days of happiness...\Just like that! response:	It ends like this?
context: Excalibur, at the very least remember this...\I will always love you.\No matter what...\I'm well aware of that.\However, those days of happiness...\However, those days of happiness...\Just like that!\It ends like this? response:	The dispute among the two gangs was put on hold.
context: I will always love you.\No matter what...\I'm well aware of that.\However, those days of happiness...\However, those days of happiness...\Just like that!\It ends like this?\The dispute among the two gangs was put on hold. response:	I wanna know the rest!
context: No matter what...\I'm well aware of that.\However, those days of happiness...\However, those days of happiness...\Just like that!\It ends like this?\The dispute among the two gangs was put on hold.\I wanna know the rest! response:	In other words this is deeply related to item 778,
context: I'm well aware of that.\However, those days of happiness...\However, those days of happiness...\Just like that!\It ends like this?\The dispute among the two gangs was put on hold.\I wanna know the rest!\In other words this is deeply related to item 778, response:	I wonder what happened next...
context: However, those days of happiness...\However, those days of happiness...\Just like that!\It ends like this?\The dispute among the two gangs was put on hold.\I wanna know the rest!\In other words this is deeply related to item 778,\I wonder what happened next... response:	Youngster...
context: However, those days of happiness...\Just like that!\It ends like this?\The dispute among the two gangs was put on hold.\I wanna know the rest!\In other words this is deeply related to item 778,\I wonder what happened next...\Youngster... response:	I said I'm curious about the rest of the story...
context: Just like that!\It ends like this?\The dispute among the two gangs was put on hold.\I wanna know the rest!\In other words this is deeply related to item 778,\I wonder what happened next...\Youngster...\I said I'm curious about the rest of the story... response:	Hm... the rest?
context: It ends like this?\The dispute among the two gangs was put on hold.\I wanna know the rest!\In other words this is deeply related to item 778,\I wonder what happened next...\Youngster...\I said I'm curious about the rest of the story...\Hm... the rest? response:	Then I shall show respect to your words,
context: The dispute among the two gangs was put on hold.\I wanna know the rest!\In other words this is deeply related to item 778,\I wonder what happened next...\Youngster...\I said I'm curious about the rest of the story...\Hm... the rest?\Then I shall show respect to your words, response:	Why does it have to be a song...
context: I wanna know the rest!\In other words this is deeply related to item 778,\I wonder what happened next...\Youngster...\I said I'm curious about the rest of the story...\Hm... the rest?\Then I shall show respect to your words,\Why does it have to be a song... response:	Fool!
context: In other words this is deeply related to item 778,\I wonder what happened next...\Youngster...\I said I'm curious about the rest of the story...\Hm... the rest?\Then I shall show respect to your words,\Why does it have to be a song...\Fool! response:	You, who don't even know how important songs were...
context: I wonder what happened next...\Youngster...\I said I'm curious about the rest of the story...\Hm... the rest?\Then I shall show respect to your words,\Why does it have to be a song...\Fool!\You, who don't even know how important songs were... response:	Besides, the fact that you don't have any right...
context: Youngster...\I said I'm curious about the rest of the story...\Hm... the rest?\Then I shall show respect to your words,\Why does it have to be a song...\Fool!\You, who don't even know how important songs were...\Besides, the fact that you don't have any right... response:	Now, let us begin!
context: I said I'm curious about the rest of the story...\Hm... the rest?\Then I shall show respect to your words,\Why does it have to be a song...\Fool!\You, who don't even know how important songs were...\Besides, the fact that you don't have any right...\Now, let us begin! response:	Here we go!
context: Hm... the rest?\Then I shall show respect to your words,\Why does it have to be a song...\Fool!\You, who don't even know how important songs were...\Besides, the fact that you don't have any right...\Now, let us begin!\Here we go! response:	Excalibur...
context: Then I shall show respect to your words,\Why does it have to be a song...\Fool!\You, who don't even know how important songs were...\Besides, the fact that you don't have any right...\Now, let us begin!\Here we go!\Excalibur... response:	Excalibur...
context: Why does it have to be a song...\Fool!\You, who don't even know how important songs were...\Besides, the fact that you don't have any right...\Now, let us begin!\Here we go!\Excalibur...\Excalibur... response:	From the United Kingdom I'm looking for him.
context: Fool!\You, who don't even know how important songs were...\Besides, the fact that you don't have any right...\Now, let us begin!\Here we go!\Excalibur...\Excalibur...\From the United Kingdom I'm looking for him. response:	I'm going to California...
context: You, who don't even know how important songs were...\Besides, the fact that you don't have any right...\Now, let us begin!\Here we go!\Excalibur...\Excalibur...\From the United Kingdom I'm looking for him.\I'm going to California... response:	Excalibur...
context: Besides, the fact that you don't have any right...\Now, let us begin!\Here we go!\Excalibur...\Excalibur...\From the United Kingdom I'm looking for him.\I'm going to California...\Excalibur... response:	Excalibur...
context: Now, let us begin!\Here we go!\Excalibur...\Excalibur...\From the United Kingdom I'm looking for him.\I'm going to California...\Excalibur...\Excalibur... response:	Err...
context: Here we go!\Excalibur...\Excalibur...\From the United Kingdom I'm looking for him.\I'm going to California...\Excalibur...\Excalibur...\Err... response:	How long is this going to last...?
context: Excalibur...\Excalibur...\From the United Kingdom I'm looking for him.\I'm going to California...\Excalibur...\Excalibur...\Err...\How long is this going to last...? response:	Okay.
context: Excalibur...\From the United Kingdom I'm looking for him.\I'm going to California...\Excalibur...\Excalibur...\Err...\How long is this going to last...?\Okay. response:	With this I've mostly finished talking to you about the thousand tasks you're to abide to.
context: From the United Kingdom I'm looking for him.\I'm going to California...\Excalibur...\Excalibur...\Err...\How long is this going to last...?\Okay.\With this I've mostly finished talking to you about the thousand tasks you're to abide to. response:	That's of the utmost goodness...
context: I'm going to California...\Excalibur...\Excalibur...\Err...\How long is this going to last...?\Okay.\With this I've mostly finished talking to you about the thousand tasks you're to abide to.\That's of the utmost goodness... response:	Now, the most important task, number 452.
