context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: That's going to make things difficult for us.\As you know, most of our population is Zentradi.\It would be extremely inconvenient not to have the device on hand.\I thought that the military understood that.\We do, but circumstances have changed.\I'm sure you understand what a dangerous time this is.\There are some Zentradi who can't get used to life on Earth,\who are dissatisfied and have started turning violent. response:	So what?!
context: As you know, most of our population is Zentradi.\It would be extremely inconvenient not to have the device on hand.\I thought that the military understood that.\We do, but circumstances have changed.\I'm sure you understand what a dangerous time this is.\There are some Zentradi who can't get used to life on Earth,\who are dissatisfied and have started turning violent.\So what?! response:	Yeah! So what?
context: It would be extremely inconvenient not to have the device on hand.\I thought that the military understood that.\We do, but circumstances have changed.\I'm sure you understand what a dangerous time this is.\There are some Zentradi who can't get used to life on Earth,\who are dissatisfied and have started turning violent.\So what?!\Yeah! So what? response:	What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?
context: I thought that the military understood that.\We do, but circumstances have changed.\I'm sure you understand what a dangerous time this is.\There are some Zentradi who can't get used to life on Earth,\who are dissatisfied and have started turning violent.\So what?!\Yeah! So what?\What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful? response:	We have to protect the micloning device from rioters!
context: We do, but circumstances have changed.\I'm sure you understand what a dangerous time this is.\There are some Zentradi who can't get used to life on Earth,\who are dissatisfied and have started turning violent.\So what?!\Yeah! So what?\What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?\We have to protect the micloning device from rioters! response:	The military will take custody of it!
context: I'm sure you understand what a dangerous time this is.\There are some Zentradi who can't get used to life on Earth,\who are dissatisfied and have started turning violent.\So what?!\Yeah! So what?\What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?\We have to protect the micloning device from rioters!\The military will take custody of it! response:	Captain Ichijo, you're twisting the truth!
context: There are some Zentradi who can't get used to life on Earth,\who are dissatisfied and have started turning violent.\So what?!\Yeah! So what?\What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?\We have to protect the micloning device from rioters!\The military will take custody of it!\Captain Ichijo, you're twisting the truth! response:	Kaifun...
context: who are dissatisfied and have started turning violent.\So what?!\Yeah! So what?\What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?\We have to protect the micloning device from rioters!\The military will take custody of it!\Captain Ichijo, you're twisting the truth!\Kaifun... response:	The Zentradi have the right to become giants or miclones whenever they choose.
context: So what?!\Yeah! So what?\What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?\We have to protect the micloning device from rioters!\The military will take custody of it!\Captain Ichijo, you're twisting the truth!\Kaifun...\The Zentradi have the right to become giants or miclones whenever they choose. response:	Of course.
context: Yeah! So what?\What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?\We have to protect the micloning device from rioters!\The military will take custody of it!\Captain Ichijo, you're twisting the truth!\Kaifun...\The Zentradi have the right to become giants or miclones whenever they choose.\Of course. response:	Then isn't it a bit cruel to remove a micloning device
context: What do you think would happen if those dissatisfied elements joined forces and made themselves giants to become more powerful?\We have to protect the micloning device from rioters!\The military will take custody of it!\Captain Ichijo, you're twisting the truth!\Kaifun...\The Zentradi have the right to become giants or miclones whenever they choose.\Of course.\Then isn't it a bit cruel to remove a micloning device response:	from a city where a great deal of Zentradi live?
context: We have to protect the micloning device from rioters!\The military will take custody of it!\Captain Ichijo, you're twisting the truth!\Kaifun...\The Zentradi have the right to become giants or miclones whenever they choose.\Of course.\Then isn't it a bit cruel to remove a micloning device\from a city where a great deal of Zentradi live? response:	Yeah! He's right!
context: The military will take custody of it!\Captain Ichijo, you're twisting the truth!\Kaifun...\The Zentradi have the right to become giants or miclones whenever they choose.\Of course.\Then isn't it a bit cruel to remove a micloning device\from a city where a great deal of Zentradi live?\Yeah! He's right! response:	The military ain't gonna get its way this time!
context: Captain Ichijo, you're twisting the truth!\Kaifun...\The Zentradi have the right to become giants or miclones whenever they choose.\Of course.\Then isn't it a bit cruel to remove a micloning device\from a city where a great deal of Zentradi live?\Yeah! He's right!\The military ain't gonna get its way this time! response:	That's right!
context: Kaifun...\The Zentradi have the right to become giants or miclones whenever they choose.\Of course.\Then isn't it a bit cruel to remove a micloning device\from a city where a great deal of Zentradi live?\Yeah! He's right!\The military ain't gonna get its way this time!\That's right! response:	What's the deal?!
context: The Zentradi have the right to become giants or miclones whenever they choose.\Of course.\Then isn't it a bit cruel to remove a micloning device\from a city where a great deal of Zentradi live?\Yeah! He's right!\The military ain't gonna get its way this time!\That's right!\What's the deal?! response:	Everyone!
context: Of course.\Then isn't it a bit cruel to remove a micloning device\from a city where a great deal of Zentradi live?\Yeah! He's right!\The military ain't gonna get its way this time!\That's right!\What's the deal?!\Everyone! response:	The military taking custody of this is an unjust use of political power!
context: Then isn't it a bit cruel to remove a micloning device\from a city where a great deal of Zentradi live?\Yeah! He's right!\The military ain't gonna get its way this time!\That's right!\What's the deal?!\Everyone!\The military taking custody of this is an unjust use of political power! response:	This city is within its rights to keep this device!
context: from a city where a great deal of Zentradi live?\Yeah! He's right!\The military ain't gonna get its way this time!\That's right!\What's the deal?!\Everyone!\The military taking custody of this is an unjust use of political power!\This city is within its rights to keep this device! response:	Yeah!
context: Yeah! He's right!\The military ain't gonna get its way this time!\That's right!\What's the deal?!\Everyone!\The military taking custody of this is an unjust use of political power!\This city is within its rights to keep this device!\Yeah! response:	That youngster's right!
context: The military ain't gonna get its way this time!\That's right!\What's the deal?!\Everyone!\The military taking custody of this is an unjust use of political power!\This city is within its rights to keep this device!\Yeah!\That youngster's right! response:	The hell you tryin' to pull?!
context: That's right!\What's the deal?!\Everyone!\The military taking custody of this is an unjust use of political power!\This city is within its rights to keep this device!\Yeah!\That youngster's right!\The hell you tryin' to pull?! response:	Everyone, wait!
context: What's the deal?!\Everyone!\The military taking custody of this is an unjust use of political power!\This city is within its rights to keep this device!\Yeah!\That youngster's right!\The hell you tryin' to pull?!\Everyone, wait! response:	This city has almost no firepower.
context: Everyone!\The military taking custody of this is an unjust use of political power!\This city is within its rights to keep this device!\Yeah!\That youngster's right!\The hell you tryin' to pull?!\Everyone, wait!\This city has almost no firepower. response:	What will you do if the rioters come here to steal it?
context: The military taking custody of this is an unjust use of political power!\This city is within its rights to keep this device!\Yeah!\That youngster's right!\The hell you tryin' to pull?!\Everyone, wait!\This city has almost no firepower.\What will you do if the rioters come here to steal it? response:	If that happens, the residents will protect it themselves.
context: This city is within its rights to keep this device!\Yeah!\That youngster's right!\The hell you tryin' to pull?!\Everyone, wait!\This city has almost no firepower.\What will you do if the rioters come here to steal it?\If that happens, the residents will protect it themselves. response:	Yeah! That's right!
context: Yeah!\That youngster's right!\The hell you tryin' to pull?!\Everyone, wait!\This city has almost no firepower.\What will you do if the rioters come here to steal it?\If that happens, the residents will protect it themselves.\Yeah! That's right! response:	It's better if we protect it!
context: That youngster's right!\The hell you tryin' to pull?!\Everyone, wait!\This city has almost no firepower.\What will you do if the rioters come here to steal it?\If that happens, the residents will protect it themselves.\Yeah! That's right!\It's better if we protect it! response:	Don't let the military do whatever the hell they want!
context: The hell you tryin' to pull?!\Everyone, wait!\This city has almost no firepower.\What will you do if the rioters come here to steal it?\If that happens, the residents will protect it themselves.\Yeah! That's right!\It's better if we protect it!\Don't let the military do whatever the hell they want! response:	That device is everything to us!
context: Everyone, wait!\This city has almost no firepower.\What will you do if the rioters come here to steal it?\If that happens, the residents will protect it themselves.\Yeah! That's right!\It's better if we protect it!\Don't let the military do whatever the hell they want!\That device is everything to us! response:	Please listen!
context: This city has almost no firepower.\What will you do if the rioters come here to steal it?\If that happens, the residents will protect it themselves.\Yeah! That's right!\It's better if we protect it!\Don't let the military do whatever the hell they want!\That device is everything to us!\Please listen! response:	If you let the New UN Government take custody of this device,
context: What will you do if the rioters come here to steal it?\If that happens, the residents will protect it themselves.\Yeah! That's right!\It's better if we protect it!\Don't let the military do whatever the hell they want!\That device is everything to us!\Please listen!\If you let the New UN Government take custody of this device, response:	you can still use it freely, any time you like!
context: If that happens, the residents will protect it themselves.\Yeah! That's right!\It's better if we protect it!\Don't let the military do whatever the hell they want!\That device is everything to us!\Please listen!\If you let the New UN Government take custody of this device,\you can still use it freely, any time you like! response:	Please, just let us take it in case something should happen.
context: Yeah! That's right!\It's better if we protect it!\Don't let the military do whatever the hell they want!\That device is everything to us!\Please listen!\If you let the New UN Government take custody of this device,\you can still use it freely, any time you like!\Please, just let us take it in case something should happen. response:	Shut up!
context: It's better if we protect it!\Don't let the military do whatever the hell they want!\That device is everything to us!\Please listen!\If you let the New UN Government take custody of this device,\you can still use it freely, any time you like!\Please, just let us take it in case something should happen.\Shut up! response:	Quit tryin' to throw your authority around!
context: Don't let the military do whatever the hell they want!\That device is everything to us!\Please listen!\If you let the New UN Government take custody of this device,\you can still use it freely, any time you like!\Please, just let us take it in case something should happen.\Shut up!\Quit tryin' to throw your authority around! response:	Go home! Go home!
context: That device is everything to us!\Please listen!\If you let the New UN Government take custody of this device,\you can still use it freely, any time you like!\Please, just let us take it in case something should happen.\Shut up!\Quit tryin' to throw your authority around!\Go home! Go home! response:	Go home!
context: Please listen!\If you let the New UN Government take custody of this device,\you can still use it freely, any time you like!\Please, just let us take it in case something should happen.\Shut up!\Quit tryin' to throw your authority around!\Go home! Go home!\Go home! response:	Go home!
context: If you let the New UN Government take custody of this device,\you can still use it freely, any time you like!\Please, just let us take it in case something should happen.\Shut up!\Quit tryin' to throw your authority around!\Go home! Go home!\Go home!\Go home! response:	Go home!
context: you can still use it freely, any time you like!\Please, just let us take it in case something should happen.\Shut up!\Quit tryin' to throw your authority around!\Go home! Go home!\Go home!\Go home!\Go home! response:	Go home!
context: Please, just let us take it in case something should happen.\Shut up!\Quit tryin' to throw your authority around!\Go home! Go home!\Go home!\Go home!\Go home!\Go home! response:	Go home! Go home!
context: Shut up!\Quit tryin' to throw your authority around!\Go home! Go home!\Go home!\Go home!\Go home!\Go home!\Go home! Go home! response:	Go home! Go home! Go home!
context: Quit tryin' to throw your authority around!\Go home! Go home!\Go home!\Go home!\Go home!\Go home!\Go home! Go home!\Go home! Go home! Go home! response:	Hikaru...
context: Go home! Go home!\Go home!\Go home!\Go home!\Go home!\Go home! Go home!\Go home! Go home! Go home!\Hikaru... response:	I'm sorry.
context: Go home!\Go home!\Go home!\Go home!\Go home! Go home!\Go home! Go home! Go home!\Hikaru...\I'm sorry. response:	I...
context: Go home!\Go home!\Go home!\Go home! Go home!\Go home! Go home! Go home!\Hikaru...\I'm sorry.\I... response:	I can't do anything for you.
context: Go home!\Go home!\Go home! Go home!\Go home! Go home! Go home!\Hikaru...\I'm sorry.\I...\I can't do anything for you. response:	Captain Ichijo, I think you should leave.
context: Go home!\Go home! Go home!\Go home! Go home! Go home!\Hikaru...\I'm sorry.\I...\I can't do anything for you.\Captain Ichijo, I think you should leave. response:	Listen up, men! There's a micloning device in Trad City!
context: Go home! Go home!\Go home! Go home! Go home!\Hikaru...\I'm sorry.\I...\I can't do anything for you.\Captain Ichijo, I think you should leave.\Listen up, men! There's a micloning device in Trad City! response:	And we're gonna pounce on them and steal it!
context: Go home! Go home! Go home!\Hikaru...\I'm sorry.\I...\I can't do anything for you.\Captain Ichijo, I think you should leave.\Listen up, men! There's a micloning device in Trad City!\And we're gonna pounce on them and steal it! response:	Yes, sir!
context: Hikaru...\I'm sorry.\I...\I can't do anything for you.\Captain Ichijo, I think you should leave.\Listen up, men! There's a micloning device in Trad City!\And we're gonna pounce on them and steal it!\Yes, sir! response:	Let's go!
context: I'm sorry.\I...\I can't do anything for you.\Captain Ichijo, I think you should leave.\Listen up, men! There's a micloning device in Trad City!\And we're gonna pounce on them and steal it!\Yes, sir!\Let's go! response:	I wonder if this will be all right?
context: I...\I can't do anything for you.\Captain Ichijo, I think you should leave.\Listen up, men! There's a micloning device in Trad City!\And we're gonna pounce on them and steal it!\Yes, sir!\Let's go!\I wonder if this will be all right? response:	Oh, nothing.
context: I can't do anything for you.\Captain Ichijo, I think you should leave.\Listen up, men! There's a micloning device in Trad City!\And we're gonna pounce on them and steal it!\Yes, sir!\Let's go!\I wonder if this will be all right?\Oh, nothing. response:	Is something worrying you?
context: Captain Ichijo, I think you should leave.\Listen up, men! There's a micloning device in Trad City!\And we're gonna pounce on them and steal it!\Yes, sir!\Let's go!\I wonder if this will be all right?\Oh, nothing.\Is something worrying you? response:	Well, I just wondered...
context: Listen up, men! There's a micloning device in Trad City!\And we're gonna pounce on them and steal it!\Yes, sir!\Let's go!\I wonder if this will be all right?\Oh, nothing.\Is something worrying you?\Well, I just wondered... response:	What if we are attacked by some powerful rioters, like that solider said?
context: And we're gonna pounce on them and steal it!\Yes, sir!\Let's go!\I wonder if this will be all right?\Oh, nothing.\Is something worrying you?\Well, I just wondered...\What if we are attacked by some powerful rioters, like that solider said? response:	There are a lot of Zentradi in this city. Everything will be fine.
context: Yes, sir!\Let's go!\I wonder if this will be all right?\Oh, nothing.\Is something worrying you?\Well, I just wondered...\What if we are attacked by some powerful rioters, like that solider said?\There are a lot of Zentradi in this city. Everything will be fine. response:	I suppose you're right.
context: Let's go!\I wonder if this will be all right?\Oh, nothing.\Is something worrying you?\Well, I just wondered...\What if we are attacked by some powerful rioters, like that solider said?\There are a lot of Zentradi in this city. Everything will be fine.\I suppose you're right. response:	It's the citizens' right.
context: I wonder if this will be all right?\Oh, nothing.\Is something worrying you?\Well, I just wondered...\What if we are attacked by some powerful rioters, like that solider said?\There are a lot of Zentradi in this city. Everything will be fine.\I suppose you're right.\It's the citizens' right. response:	You can't let the military have their way.
context: Oh, nothing.\Is something worrying you?\Well, I just wondered...\What if we are attacked by some powerful rioters, like that solider said?\There are a lot of Zentradi in this city. Everything will be fine.\I suppose you're right.\It's the citizens' right.\You can't let the military have their way. response:	Leader, is it really okay for us to do this?
context: Is something worrying you?\Well, I just wondered...\What if we are attacked by some powerful rioters, like that solider said?\There are a lot of Zentradi in this city. Everything will be fine.\I suppose you're right.\It's the citizens' right.\You can't let the military have their way.\Leader, is it really okay for us to do this? response:	We don't have the authority to do anything more.
context: Well, I just wondered...\What if we are attacked by some powerful rioters, like that solider said?\There are a lot of Zentradi in this city. Everything will be fine.\I suppose you're right.\It's the citizens' right.\You can't let the military have their way.\Leader, is it really okay for us to do this?\We don't have the authority to do anything more. response:	Shoot! They were about to agree before that jerk Kaifun butted in.
context: What if we are attacked by some powerful rioters, like that solider said?\There are a lot of Zentradi in this city. Everything will be fine.\I suppose you're right.\It's the citizens' right.\You can't let the military have their way.\Leader, is it really okay for us to do this?\We don't have the authority to do anything more.\Shoot! They were about to agree before that jerk Kaifun butted in. response:	That's enough.
context: There are a lot of Zentradi in this city. Everything will be fine.\I suppose you're right.\It's the citizens' right.\You can't let the military have their way.\Leader, is it really okay for us to do this?\We don't have the authority to do anything more.\Shoot! They were about to agree before that jerk Kaifun butted in.\That's enough. response:	Men! We're only after the micloning device.
context: I suppose you're right.\It's the citizens' right.\You can't let the military have their way.\Leader, is it really okay for us to do this?\We don't have the authority to do anything more.\Shoot! They were about to agree before that jerk Kaifun butted in.\That's enough.\Men! We're only after the micloning device. response:	Once we get it, we get the hell out, no delays!
context: It's the citizens' right.\You can't let the military have their way.\Leader, is it really okay for us to do this?\We don't have the authority to do anything more.\Shoot! They were about to agree before that jerk Kaifun butted in.\That's enough.\Men! We're only after the micloning device.\Once we get it, we get the hell out, no delays! response:	The Great Hall can accommodate 3,000 people, including Zentradi.
context: You can't let the military have their way.\Leader, is it really okay for us to do this?\We don't have the authority to do anything more.\Shoot! They were about to agree before that jerk Kaifun butted in.\That's enough.\Men! We're only after the micloning device.\Once we get it, we get the hell out, no delays!\The Great Hall can accommodate 3,000 people, including Zentradi. response:	Are you expecting a full house?
context: Leader, is it really okay for us to do this?\We don't have the authority to do anything more.\Shoot! They were about to agree before that jerk Kaifun butted in.\That's enough.\Men! We're only after the micloning device.\Once we get it, we get the hell out, no delays!\The Great Hall can accommodate 3,000 people, including Zentradi.\Are you expecting a full house? response:	I am.
context: We don't have the authority to do anything more.\Shoot! They were about to agree before that jerk Kaifun butted in.\That's enough.\Men! We're only after the micloning device.\Once we get it, we get the hell out, no delays!\The Great Hall can accommodate 3,000 people, including Zentradi.\Are you expecting a full house?\I am. response:	Ms. Minmay, I'll see to it that it's standing room only!
context: Shoot! They were about to agree before that jerk Kaifun butted in.\That's enough.\Men! We're only after the micloning device.\Once we get it, we get the hell out, no delays!\The Great Hall can accommodate 3,000 people, including Zentradi.\Are you expecting a full house?\I am.\Ms. Minmay, I'll see to it that it's standing room only! response:	Thank you.
context: That's enough.\Men! We're only after the micloning device.\Once we get it, we get the hell out, no delays!\The Great Hall can accommodate 3,000 people, including Zentradi.\Are you expecting a full house?\I am.\Ms. Minmay, I'll see to it that it's standing room only!\Thank you. response:	The entire city will be behind you.
context: Men! We're only after the micloning device.\Once we get it, we get the hell out, no delays!\The Great Hall can accommodate 3,000 people, including Zentradi.\Are you expecting a full house?\I am.\Ms. Minmay, I'll see to it that it's standing room only!\Thank you.\The entire city will be behind you. response:	Now, let me show you the stage.
context: Once we get it, we get the hell out, no delays!\The Great Hall can accommodate 3,000 people, including Zentradi.\Are you expecting a full house?\I am.\Ms. Minmay, I'll see to it that it's standing room only!\Thank you.\The entire city will be behind you.\Now, let me show you the stage. response:	Open the curtain!
context: The Great Hall can accommodate 3,000 people, including Zentradi.\Are you expecting a full house?\I am.\Ms. Minmay, I'll see to it that it's standing room only!\Thank you.\The entire city will be behind you.\Now, let me show you the stage.\Open the curtain! response:	What's the matter? Look a little more cheerful, okay?
context: Are you expecting a full house?\I am.\Ms. Minmay, I'll see to it that it's standing room only!\Thank you.\The entire city will be behind you.\Now, let me show you the stage.\Open the curtain!\What's the matter? Look a little more cheerful, okay? response:	You're disappointing the mayor!
context: I am.\Ms. Minmay, I'll see to it that it's standing room only!\Thank you.\The entire city will be behind you.\Now, let me show you the stage.\Open the curtain!\What's the matter? Look a little more cheerful, okay?\You're disappointing the mayor! response:	I have a bad feeling.
context: Ms. Minmay, I'll see to it that it's standing room only!\Thank you.\The entire city will be behind you.\Now, let me show you the stage.\Open the curtain!\What's the matter? Look a little more cheerful, okay?\You're disappointing the mayor!\I have a bad feeling. response:	What?
context: Thank you.\The entire city will be behind you.\Now, let me show you the stage.\Open the curtain!\What's the matter? Look a little more cheerful, okay?\You're disappointing the mayor!\I have a bad feeling.\What? response:	The rioters know that the micloning device is in this city.
context: The entire city will be behind you.\Now, let me show you the stage.\Open the curtain!\What's the matter? Look a little more cheerful, okay?\You're disappointing the mayor!\I have a bad feeling.\What?\The rioters know that the micloning device is in this city. response:	I know they'll attack here.
context: Now, let me show you the stage.\Open the curtain!\What's the matter? Look a little more cheerful, okay?\You're disappointing the mayor!\I have a bad feeling.\What?\The rioters know that the micloning device is in this city.\I know they'll attack here. response:	What, you're still thinking about that?
context: Open the curtain!\What's the matter? Look a little more cheerful, okay?\You're disappointing the mayor!\I have a bad feeling.\What?\The rioters know that the micloning device is in this city.\I know they'll attack here.\What, you're still thinking about that? response:	Because I'm worried!
context: What's the matter? Look a little more cheerful, okay?\You're disappointing the mayor!\I have a bad feeling.\What?\The rioters know that the micloning device is in this city.\I know they'll attack here.\What, you're still thinking about that?\Because I'm worried! response:	Don't work yourself up over nothing.
context: You're disappointing the mayor!\I have a bad feeling.\What?\The rioters know that the micloning device is in this city.\I know they'll attack here.\What, you're still thinking about that?\Because I'm worried!\Don't work yourself up over nothing. response:	It's got nothing to do with us.
context: I have a bad feeling.\What?\The rioters know that the micloning device is in this city.\I know they'll attack here.\What, you're still thinking about that?\Because I'm worried!\Don't work yourself up over nothing.\It's got nothing to do with us. response:	Yeah...
context: What?\The rioters know that the micloning device is in this city.\I know they'll attack here.\What, you're still thinking about that?\Because I'm worried!\Don't work yourself up over nothing.\It's got nothing to do with us.\Yeah... response:	What do you think?
context: The rioters know that the micloning device is in this city.\I know they'll attack here.\What, you're still thinking about that?\Because I'm worried!\Don't work yourself up over nothing.\It's got nothing to do with us.\Yeah...\What do you think? response:	It's a wonderful stage. The best!
context: I know they'll attack here.\What, you're still thinking about that?\Because I'm worried!\Don't work yourself up over nothing.\It's got nothing to do with us.\Yeah...\What do you think?\It's a wonderful stage. The best! response:	What was that sound?!
context: What, you're still thinking about that?\Because I'm worried!\Don't work yourself up over nothing.\It's got nothing to do with us.\Yeah...\What do you think?\It's a wonderful stage. The best!\What was that sound?! response:	Feels like we're getting some pretty bad news, huh?
context: Because I'm worried!\Don't work yourself up over nothing.\It's got nothing to do with us.\Yeah...\What do you think?\It's a wonderful stage. The best!\What was that sound?!\Feels like we're getting some pretty bad news, huh? response:	It's certainly not something to chat about over a glass of wine.
context: Don't work yourself up over nothing.\It's got nothing to do with us.\Yeah...\What do you think?\It's a wonderful stage. The best!\What was that sound?!\Feels like we're getting some pretty bad news, huh?\It's certainly not something to chat about over a glass of wine. response:	I have discovered the link between us giants and the Protoculture.
context: It's got nothing to do with us.\Yeah...\What do you think?\It's a wonderful stage. The best!\What was that sound?!\Feels like we're getting some pretty bad news, huh?\It's certainly not something to chat about over a glass of wine.\I have discovered the link between us giants and the Protoculture. response:	We giants are a race created for battle.
context: Yeah...\What do you think?\It's a wonderful stage. The best!\What was that sound?!\Feels like we're getting some pretty bad news, huh?\It's certainly not something to chat about over a glass of wine.\I have discovered the link between us giants and the Protoculture.\We giants are a race created for battle. response:	You're saying that the Protoculture made us?
context: What do you think?\It's a wonderful stage. The best!\What was that sound?!\Feels like we're getting some pretty bad news, huh?\It's certainly not something to chat about over a glass of wine.\I have discovered the link between us giants and the Protoculture.\We giants are a race created for battle.\You're saying that the Protoculture made us? response:	We...
context: It's a wonderful stage. The best!\What was that sound?!\Feels like we're getting some pretty bad news, huh?\It's certainly not something to chat about over a glass of wine.\I have discovered the link between us giants and the Protoculture.\We giants are a race created for battle.\You're saying that the Protoculture made us?\We... response:	Exsedol, allow me to tell the rest.
context: What was that sound?!\Feels like we're getting some pretty bad news, huh?\It's certainly not something to chat about over a glass of wine.\I have discovered the link between us giants and the Protoculture.\We giants are a race created for battle.\You're saying that the Protoculture made us?\We...\Exsedol, allow me to tell the rest. response:	It began over 500,000 years ago.
context: Feels like we're getting some pretty bad news, huh?\It's certainly not something to chat about over a glass of wine.\I have discovered the link between us giants and the Protoculture.\We giants are a race created for battle.\You're saying that the Protoculture made us?\We...\Exsedol, allow me to tell the rest.\It began over 500,000 years ago. response:	At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.
context: It's certainly not something to chat about over a glass of wine.\I have discovered the link between us giants and the Protoculture.\We giants are a race created for battle.\You're saying that the Protoculture made us?\We...\Exsedol, allow me to tell the rest.\It began over 500,000 years ago.\At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe. response:	But at some point, they split into two main factions.
context: I have discovered the link between us giants and the Protoculture.\We giants are a race created for battle.\You're saying that the Protoculture made us?\We...\Exsedol, allow me to tell the rest.\It began over 500,000 years ago.\At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.\But at some point, they split into two main factions. response:	The Protoculture used genetic engineering to synthesize a race of giants for use in battle.
context: We giants are a race created for battle.\You're saying that the Protoculture made us?\We...\Exsedol, allow me to tell the rest.\It began over 500,000 years ago.\At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.\But at some point, they split into two main factions.\The Protoculture used genetic engineering to synthesize a race of giants for use in battle. response:	These were the giants of the Zentradi Forces and the Supervision Army.
context: You're saying that the Protoculture made us?\We...\Exsedol, allow me to tell the rest.\It began over 500,000 years ago.\At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.\But at some point, they split into two main factions.\The Protoculture used genetic engineering to synthesize a race of giants for use in battle.\These were the giants of the Zentradi Forces and the Supervision Army. response:	From the very beginning, they were denied any sort of culture.
context: We...\Exsedol, allow me to tell the rest.\It began over 500,000 years ago.\At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.\But at some point, they split into two main factions.\The Protoculture used genetic engineering to synthesize a race of giants for use in battle.\These were the giants of the Zentradi Forces and the Supervision Army.\From the very beginning, they were denied any sort of culture. response:	Their bodies were large and they were powerful.
context: Exsedol, allow me to tell the rest.\It began over 500,000 years ago.\At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.\But at some point, they split into two main factions.\The Protoculture used genetic engineering to synthesize a race of giants for use in battle.\These were the giants of the Zentradi Forces and the Supervision Army.\From the very beginning, they were denied any sort of culture.\Their bodies were large and they were powerful. response:	If they also had culture, there was a risk that the Protoculture would be overthrown.
context: It began over 500,000 years ago.\At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.\But at some point, they split into two main factions.\The Protoculture used genetic engineering to synthesize a race of giants for use in battle.\These were the giants of the Zentradi Forces and the Supervision Army.\From the very beginning, they were denied any sort of culture.\Their bodies were large and they were powerful.\If they also had culture, there was a risk that the Protoculture would be overthrown. response:	Thus, these cultureless giants spent long ages knowing only battle.
context: At that time, a race known as the Protoculture had created one of the most brilliant civilizations in the universe.\But at some point, they split into two main factions.\The Protoculture used genetic engineering to synthesize a race of giants for use in battle.\These were the giants of the Zentradi Forces and the Supervision Army.\From the very beginning, they were denied any sort of culture.\Their bodies were large and they were powerful.\If they also had culture, there was a risk that the Protoculture would be overthrown.\Thus, these cultureless giants spent long ages knowing only battle. response:	Until finally, the frail Protoculture was destroyed by the very giants
context: But at some point, they split into two main factions.\The Protoculture used genetic engineering to synthesize a race of giants for use in battle.\These were the giants of the Zentradi Forces and the Supervision Army.\From the very beginning, they were denied any sort of culture.\Their bodies were large and they were powerful.\If they also had culture, there was a risk that the Protoculture would be overthrown.\Thus, these cultureless giants spent long ages knowing only battle.\Until finally, the frail Protoculture was destroyed by the very giants response:	they themselves had created.
context: The Protoculture used genetic engineering to synthesize a race of giants for use in battle.\These were the giants of the Zentradi Forces and the Supervision Army.\From the very beginning, they were denied any sort of culture.\Their bodies were large and they were powerful.\If they also had culture, there was a risk that the Protoculture would be overthrown.\Thus, these cultureless giants spent long ages knowing only battle.\Until finally, the frail Protoculture was destroyed by the very giants\they themselves had created. response:	Destroy the communications center!
context: These were the giants of the Zentradi Forces and the Supervision Army.\From the very beginning, they were denied any sort of culture.\Their bodies were large and they were powerful.\If they also had culture, there was a risk that the Protoculture would be overthrown.\Thus, these cultureless giants spent long ages knowing only battle.\Until finally, the frail Protoculture was destroyed by the very giants\they themselves had created.\Destroy the communications center! response:	Don't let them contact the military!
context: From the very beginning, they were denied any sort of culture.\Their bodies were large and they were powerful.\If they also had culture, there was a risk that the Protoculture would be overthrown.\Thus, these cultureless giants spent long ages knowing only battle.\Until finally, the frail Protoculture was destroyed by the very giants\they themselves had created.\Destroy the communications center!\Don't let them contact the military! response:	It's been a while since I've been in battle. It sure gets the blood pumping!
context: Their bodies were large and they were powerful.\If they also had culture, there was a risk that the Protoculture would be overthrown.\Thus, these cultureless giants spent long ages knowing only battle.\Until finally, the frail Protoculture was destroyed by the very giants\they themselves had created.\Destroy the communications center!\Don't let them contact the military!\It's been a while since I've been in battle. It sure gets the blood pumping! response:	The micloning machine!
context: If they also had culture, there was a risk that the Protoculture would be overthrown.\Thus, these cultureless giants spent long ages knowing only battle.\Until finally, the frail Protoculture was destroyed by the very giants\they themselves had created.\Destroy the communications center!\Don't let them contact the military!\It's been a while since I've been in battle. It sure gets the blood pumping!\The micloning machine! response:	And so, we spent the next 500,000 years doing nothing but fighting.
