context: And we broke response:	Everything that was right
context: Although you're likely unaware of it,\it's a mushi that's responsible for all this.\You're wrong. It's my free will that's responsible.\Before, this place was just a desolate, empty valley.\I've toiled for years to transform it into this.\I worked day and night, day after day...\I'm the one who made the valley into what it is today.\I wanted a better life for my family. response:	I wanted to make sure they'd never suffer.
context: it's a mushi that's responsible for all this.\You're wrong. It's my free will that's responsible.\Before, this place was just a desolate, empty valley.\I've toiled for years to transform it into this.\I worked day and night, day after day...\I'm the one who made the valley into what it is today.\I wanted a better life for my family.\I wanted to make sure they'd never suffer. response:	All of this came from what I wanted.
context: You're wrong. It's my free will that's responsible.\Before, this place was just a desolate, empty valley.\I've toiled for years to transform it into this.\I worked day and night, day after day...\I'm the one who made the valley into what it is today.\I wanted a better life for my family.\I wanted to make sure they'd never suffer.\All of this came from what I wanted. response:	Would you still want it if you knew it was built on the sacrifice of your mother's life?
context: Before, this place was just a desolate, empty valley.\I've toiled for years to transform it into this.\I worked day and night, day after day...\I'm the one who made the valley into what it is today.\I wanted a better life for my family.\I wanted to make sure they'd never suffer.\All of this came from what I wanted.\Would you still want it if you knew it was built on the sacrifice of your mother's life? response:	What?
context: I've toiled for years to transform it into this.\I worked day and night, day after day...\I'm the one who made the valley into what it is today.\I wanted a better life for my family.\I wanted to make sure they'd never suffer.\All of this came from what I wanted.\Would you still want it if you knew it was built on the sacrifice of your mother's life?\What? response:	That's enough!
context: I worked day and night, day after day...\I'm the one who made the valley into what it is today.\I wanted a better life for my family.\I wanted to make sure they'd never suffer.\All of this came from what I wanted.\Would you still want it if you knew it was built on the sacrifice of your mother's life?\What?\That's enough! response:	I already told you not to say anything to him.
context: I'm the one who made the valley into what it is today.\I wanted a better life for my family.\I wanted to make sure they'd never suffer.\All of this came from what I wanted.\Would you still want it if you knew it was built on the sacrifice of your mother's life?\What?\That's enough!\I already told you not to say anything to him. response:	It's in his own best interests to know.
context: I wanted a better life for my family.\I wanted to make sure they'd never suffer.\All of this came from what I wanted.\Would you still want it if you knew it was built on the sacrifice of your mother's life?\What?\That's enough!\I already told you not to say anything to him.\It's in his own best interests to know. response:	That is not your decision to make.
context: I wanted to make sure they'd never suffer.\All of this came from what I wanted.\Would you still want it if you knew it was built on the sacrifice of your mother's life?\What?\That's enough!\I already told you not to say anything to him.\It's in his own best interests to know.\That is not your decision to make. response:	Don't interfere any further with this family, or this valley.
context: All of this came from what I wanted.\Would you still want it if you knew it was built on the sacrifice of your mother's life?\What?\That's enough!\I already told you not to say anything to him.\It's in his own best interests to know.\That is not your decision to make.\Don't interfere any further with this family, or this valley. response:	Houichi, are you going to till the fields on the slopes again?
context: Would you still want it if you knew it was built on the sacrifice of your mother's life?\What?\That's enough!\I already told you not to say anything to him.\It's in his own best interests to know.\That is not your decision to make.\Don't interfere any further with this family, or this valley.\Houichi, are you going to till the fields on the slopes again? response:	Yeah.
context: What?\That's enough!\I already told you not to say anything to him.\It's in his own best interests to know.\That is not your decision to make.\Don't interfere any further with this family, or this valley.\Houichi, are you going to till the fields on the slopes again?\Yeah. response:	I want another paddy ready to go by spring.
context: That's enough!\I already told you not to say anything to him.\It's in his own best interests to know.\That is not your decision to make.\Don't interfere any further with this family, or this valley.\Houichi, are you going to till the fields on the slopes again?\Yeah.\I want another paddy ready to go by spring. response:	What you heard earlier today... Is it bothering you?
context: I already told you not to say anything to him.\It's in his own best interests to know.\That is not your decision to make.\Don't interfere any further with this family, or this valley.\Houichi, are you going to till the fields on the slopes again?\Yeah.\I want another paddy ready to go by spring.\What you heard earlier today... Is it bothering you? response:	About Mom?
context: It's in his own best interests to know.\That is not your decision to make.\Don't interfere any further with this family, or this valley.\Houichi, are you going to till the fields on the slopes again?\Yeah.\I want another paddy ready to go by spring.\What you heard earlier today... Is it bothering you?\About Mom? response:	After she gave birth to me, she grew weaker and died, right?
context: That is not your decision to make.\Don't interfere any further with this family, or this valley.\Houichi, are you going to till the fields on the slopes again?\Yeah.\I want another paddy ready to go by spring.\What you heard earlier today... Is it bothering you?\About Mom?\After she gave birth to me, she grew weaker and died, right? response:	I feel bad for you, Dad.
context: Don't interfere any further with this family, or this valley.\Houichi, are you going to till the fields on the slopes again?\Yeah.\I want another paddy ready to go by spring.\What you heard earlier today... Is it bothering you?\About Mom?\After she gave birth to me, she grew weaker and died, right?\I feel bad for you, Dad. response:	I'm the one who took Mom from you.
context: Houichi, are you going to till the fields on the slopes again?\Yeah.\I want another paddy ready to go by spring.\What you heard earlier today... Is it bothering you?\About Mom?\After she gave birth to me, she grew weaker and died, right?\I feel bad for you, Dad.\I'm the one who took Mom from you. response:	That's exactly why I have to keep working.
context: Yeah.\I want another paddy ready to go by spring.\What you heard earlier today... Is it bothering you?\About Mom?\After she gave birth to me, she grew weaker and died, right?\I feel bad for you, Dad.\I'm the one who took Mom from you.\That's exactly why I have to keep working. response:	Houichi!
context: I want another paddy ready to go by spring.\What you heard earlier today... Is it bothering you?\About Mom?\After she gave birth to me, she grew weaker and died, right?\I feel bad for you, Dad.\I'm the one who took Mom from you.\That's exactly why I have to keep working.\Houichi! response:	I apologize for stepping over the line earlier today.
context: What you heard earlier today... Is it bothering you?\About Mom?\After she gave birth to me, she grew weaker and died, right?\I feel bad for you, Dad.\I'm the one who took Mom from you.\That's exactly why I have to keep working.\Houichi!\I apologize for stepping over the line earlier today. response:	It's fine.
context: About Mom?\After she gave birth to me, she grew weaker and died, right?\I feel bad for you, Dad.\I'm the one who took Mom from you.\That's exactly why I have to keep working.\Houichi!\I apologize for stepping over the line earlier today.\It's fine. response:	Here.
context: After she gave birth to me, she grew weaker and died, right?\I feel bad for you, Dad.\I'm the one who took Mom from you.\That's exactly why I have to keep working.\Houichi!\I apologize for stepping over the line earlier today.\It's fine.\Here. response:	This is a mushi purge.
context: I feel bad for you, Dad.\I'm the one who took Mom from you.\That's exactly why I have to keep working.\Houichi!\I apologize for stepping over the line earlier today.\It's fine.\Here.\This is a mushi purge. response:	Should there come a time when you feel it's necessary, feel free to use it.
context: I'm the one who took Mom from you.\That's exactly why I have to keep working.\Houichi!\I apologize for stepping over the line earlier today.\It's fine.\Here.\This is a mushi purge.\Should there come a time when you feel it's necessary, feel free to use it. response:	You were right before.
context: That's exactly why I have to keep working.\Houichi!\I apologize for stepping over the line earlier today.\It's fine.\Here.\This is a mushi purge.\Should there come a time when you feel it's necessary, feel free to use it.\You were right before. response:	I don't have the right to take away this valley's prosperity.
context: Houichi!\I apologize for stepping over the line earlier today.\It's fine.\Here.\This is a mushi purge.\Should there come a time when you feel it's necessary, feel free to use it.\You were right before.\I don't have the right to take away this valley's prosperity. response:	I'll be leaving in the morning.
context: I apologize for stepping over the line earlier today.\It's fine.\Here.\This is a mushi purge.\Should there come a time when you feel it's necessary, feel free to use it.\You were right before.\I don't have the right to take away this valley's prosperity.\I'll be leaving in the morning. response:	Thank you for taking care of me all this time.
context: It's fine.\Here.\This is a mushi purge.\Should there come a time when you feel it's necessary, feel free to use it.\You were right before.\I don't have the right to take away this valley's prosperity.\I'll be leaving in the morning.\Thank you for taking care of me all this time. response:	Honey?
context: Here.\This is a mushi purge.\Should there come a time when you feel it's necessary, feel free to use it.\You were right before.\I don't have the right to take away this valley's prosperity.\I'll be leaving in the morning.\Thank you for taking care of me all this time.\Honey? response:	You should come inside soo
context: This is a mushi purge.\Should there come a time when you feel it's necessary, feel free to use it.\You were right before.\I don't have the right to take away this valley's prosperity.\I'll be leaving in the morning.\Thank you for taking care of me all this time.\Honey?\You should come inside soo response:	Honey!
context: Should there come a time when you feel it's necessary, feel free to use it.\You were right before.\I don't have the right to take away this valley's prosperity.\I'll be leaving in the morning.\Thank you for taking care of me all this time.\Honey?\You should come inside soo\Honey! response:	Honey!
context: You were right before.\I don't have the right to take away this valley's prosperity.\I'll be leaving in the morning.\Thank you for taking care of me all this time.\Honey?\You should come inside soo\Honey!\Honey! response:	Dad!
context: I don't have the right to take away this valley's prosperity.\I'll be leaving in the morning.\Thank you for taking care of me all this time.\Honey?\You should come inside soo\Honey!\Honey!\Dad! response:	Are you okay?
context: I'll be leaving in the morning.\Thank you for taking care of me all this time.\Honey?\You should come inside soo\Honey!\Honey!\Dad!\Are you okay? response:	Are you in pain at all?
context: Thank you for taking care of me all this time.\Honey?\You should come inside soo\Honey!\Honey!\Dad!\Are you okay?\Are you in pain at all? response:	No.
context: Honey?\You should come inside soo\Honey!\Honey!\Dad!\Are you okay?\Are you in pain at all?\No. response:	I see.
context: You should come inside soo\Honey!\Honey!\Dad!\Are you okay?\Are you in pain at all?\No.\I see. response:	Well, you should stay and rest awhile, at least.
context: Honey!\Honey!\Dad!\Are you okay?\Are you in pain at all?\No.\I see.\Well, you should stay and rest awhile, at least. response:	No need. I just got careless.
context: Honey!\Dad!\Are you okay?\Are you in pain at all?\No.\I see.\Well, you should stay and rest awhile, at least.\No need. I just got careless. response:	You're overreacting.
context: Dad!\Are you okay?\Are you in pain at all?\No.\I see.\Well, you should stay and rest awhile, at least.\No need. I just got careless.\You're overreacting. response:	Honey, you're working too hard!
context: Are you okay?\Are you in pain at all?\No.\I see.\Well, you should stay and rest awhile, at least.\No need. I just got careless.\You're overreacting.\Honey, you're working too hard! response:	I'm fine, really!
context: Are you in pain at all?\No.\I see.\Well, you should stay and rest awhile, at least.\No need. I just got careless.\You're overreacting.\Honey, you're working too hard!\I'm fine, really! response:	Houichi!
context: No.\I see.\Well, you should stay and rest awhile, at least.\No need. I just got careless.\You're overreacting.\Honey, you're working too hard!\I'm fine, really!\Houichi! response:	Take a seat over there.
context: I see.\Well, you should stay and rest awhile, at least.\No need. I just got careless.\You're overreacting.\Honey, you're working too hard!\I'm fine, really!\Houichi!\Take a seat over there. response:	There's something I have to tell you.
context: Well, you should stay and rest awhile, at least.\No need. I just got careless.\You're overreacting.\Honey, you're working too hard!\I'm fine, really!\Houichi!\Take a seat over there.\There's something I have to tell you. response:	Would you all mind giving us some privacy?
context: No need. I just got careless.\You're overreacting.\Honey, you're working too hard!\I'm fine, really!\Houichi!\Take a seat over there.\There's something I have to tell you.\Would you all mind giving us some privacy? response:	I need you to take this tale to heart.
context: You're overreacting.\Honey, you're working too hard!\I'm fine, really!\Houichi!\Take a seat over there.\There's something I have to tell you.\Would you all mind giving us some privacy?\I need you to take this tale to heart. response:	I'm here now, Houichi.
context: Honey, you're working too hard!\I'm fine, really!\Houichi!\Take a seat over there.\There's something I have to tell you.\Would you all mind giving us some privacy?\I need you to take this tale to heart.\I'm here now, Houichi. response:	You must be hungry again.
context: I'm fine, really!\Houichi!\Take a seat over there.\There's something I have to tell you.\Would you all mind giving us some privacy?\I need you to take this tale to heart.\I'm here now, Houichi.\You must be hungry again. response:	Chiyo, you're still unable to produce milk?
context: Houichi!\Take a seat over there.\There's something I have to tell you.\Would you all mind giving us some privacy?\I need you to take this tale to heart.\I'm here now, Houichi.\You must be hungry again.\Chiyo, you're still unable to produce milk? response:	Yes...
context: Take a seat over there.\There's something I have to tell you.\Would you all mind giving us some privacy?\I need you to take this tale to heart.\I'm here now, Houichi.\You must be hungry again.\Chiyo, you're still unable to produce milk?\Yes... response:	It's probably because I haven't been able to feed you properly either.
context: There's something I have to tell you.\Would you all mind giving us some privacy?\I need you to take this tale to heart.\I'm here now, Houichi.\You must be hungry again.\Chiyo, you're still unable to produce milk?\Yes...\It's probably because I haven't been able to feed you properly either. response:	Back then, the valley was flush with new immigrants,
context: Would you all mind giving us some privacy?\I need you to take this tale to heart.\I'm here now, Houichi.\You must be hungry again.\Chiyo, you're still unable to produce milk?\Yes...\It's probably because I haven't been able to feed you properly either.\Back then, the valley was flush with new immigrants, response:	so everyone was barely scraping by.
context: I need you to take this tale to heart.\I'm here now, Houichi.\You must be hungry again.\Chiyo, you're still unable to produce milk?\Yes...\It's probably because I haven't been able to feed you properly either.\Back then, the valley was flush with new immigrants,\so everyone was barely scraping by. response:	No one could afford to share their milk with us,
context: I'm here now, Houichi.\You must be hungry again.\Chiyo, you're still unable to produce milk?\Yes...\It's probably because I haven't been able to feed you properly either.\Back then, the valley was flush with new immigrants,\so everyone was barely scraping by.\No one could afford to share their milk with us, response:	and we were at our wits' end.
context: You must be hungry again.\Chiyo, you're still unable to produce milk?\Yes...\It's probably because I haven't been able to feed you properly either.\Back then, the valley was flush with new immigrants,\so everyone was barely scraping by.\No one could afford to share their milk with us,\and we were at our wits' end. response:	What are we going to do?
context: Chiyo, you're still unable to produce milk?\Yes...\It's probably because I haven't been able to feed you properly either.\Back then, the valley was flush with new immigrants,\so everyone was barely scraping by.\No one could afford to share their milk with us,\and we were at our wits' end.\What are we going to do? response:	If we don't find Houichi some milk soon...
context: Yes...\It's probably because I haven't been able to feed you properly either.\Back then, the valley was flush with new immigrants,\so everyone was barely scraping by.\No one could afford to share their milk with us,\and we were at our wits' end.\What are we going to do?\If we don't find Houichi some milk soon... response:	I wonder what that is.
context: It's probably because I haven't been able to feed you properly either.\Back then, the valley was flush with new immigrants,\so everyone was barely scraping by.\No one could afford to share their milk with us,\and we were at our wits' end.\What are we going to do?\If we don't find Houichi some milk soon...\I wonder what that is. response:	What a sweet smell.
context: Back then, the valley was flush with new immigrants,\so everyone was barely scraping by.\No one could afford to share their milk with us,\and we were at our wits' end.\What are we going to do?\If we don't find Houichi some milk soon...\I wonder what that is.\What a sweet smell. response:	Huh? Look!
context: so everyone was barely scraping by.\No one could afford to share their milk with us,\and we were at our wits' end.\What are we going to do?\If we don't find Houichi some milk soon...\I wonder what that is.\What a sweet smell.\Huh? Look! response:	That pond is pure white.
context: No one could afford to share their milk with us,\and we were at our wits' end.\What are we going to do?\If we don't find Houichi some milk soon...\I wonder what that is.\What a sweet smell.\Huh? Look!\That pond is pure white. response:	It's sweet.
context: and we were at our wits' end.\What are we going to do?\If we don't find Houichi some milk soon...\I wonder what that is.\What a sweet smell.\Huh? Look!\That pond is pure white.\It's sweet. response:	You suckled on it with single-minded intensity.
context: What are we going to do?\If we don't find Houichi some milk soon...\I wonder what that is.\What a sweet smell.\Huh? Look!\That pond is pure white.\It's sweet.\You suckled on it with single-minded intensity. response:	And the following day...
context: If we don't find Houichi some milk soon...\I wonder what that is.\What a sweet smell.\Huh? Look!\That pond is pure white.\It's sweet.\You suckled on it with single-minded intensity.\And the following day... response:	Honey!
context: I wonder what that is.\What a sweet smell.\Huh? Look!\That pond is pure white.\It's sweet.\You suckled on it with single-minded intensity.\And the following day...\Honey! response:	Chiyo finally started producing milk.
context: What a sweet smell.\Huh? Look!\That pond is pure white.\It's sweet.\You suckled on it with single-minded intensity.\And the following day...\Honey!\Chiyo finally started producing milk. response:	Maybe that white water was some kind of medicine.
context: Huh? Look!\That pond is pure white.\It's sweet.\You suckled on it with single-minded intensity.\And the following day...\Honey!\Chiyo finally started producing milk.\Maybe that white water was some kind of medicine. response:	Thank goodness.
context: That pond is pure white.\It's sweet.\You suckled on it with single-minded intensity.\And the following day...\Honey!\Chiyo finally started producing milk.\Maybe that white water was some kind of medicine.\Thank goodness. response:	I'm so glad.
context: It's sweet.\You suckled on it with single-minded intensity.\And the following day...\Honey!\Chiyo finally started producing milk.\Maybe that white water was some kind of medicine.\Thank goodness.\I'm so glad. response:	But we never found that white pond again, no matter how much we searched.
context: You suckled on it with single-minded intensity.\And the following day...\Honey!\Chiyo finally started producing milk.\Maybe that white water was some kind of medicine.\Thank goodness.\I'm so glad.\But we never found that white pond again, no matter how much we searched. response:	You drank your mother's milk and grew steadily.
context: And the following day...\Honey!\Chiyo finally started producing milk.\Maybe that white water was some kind of medicine.\Thank goodness.\I'm so glad.\But we never found that white pond again, no matter how much we searched.\You drank your mother's milk and grew steadily. response:	However, almost as if in counter to your growth,
context: Honey!\Chiyo finally started producing milk.\Maybe that white water was some kind of medicine.\Thank goodness.\I'm so glad.\But we never found that white pond again, no matter how much we searched.\You drank your mother's milk and grew steadily.\However, almost as if in counter to your growth, response:	Chiyo's health deteriorated.
context: Chiyo finally started producing milk.\Maybe that white water was some kind of medicine.\Thank goodness.\I'm so glad.\But we never found that white pond again, no matter how much we searched.\You drank your mother's milk and grew steadily.\However, almost as if in counter to your growth,\Chiyo's health deteriorated. response:	Are you all right?
context: Maybe that white water was some kind of medicine.\Thank goodness.\I'm so glad.\But we never found that white pond again, no matter how much we searched.\You drank your mother's milk and grew steadily.\However, almost as if in counter to your growth,\Chiyo's health deteriorated.\Are you all right? response:	Your face looks really pale.
context: Thank goodness.\I'm so glad.\But we never found that white pond again, no matter how much we searched.\You drank your mother's milk and grew steadily.\However, almost as if in counter to your growth,\Chiyo's health deteriorated.\Are you all right?\Your face looks really pale. response:	I'm fine.
context: I'm so glad.\But we never found that white pond again, no matter how much we searched.\You drank your mother's milk and grew steadily.\However, almost as if in counter to your growth,\Chiyo's health deteriorated.\Are you all right?\Your face looks really pale.\I'm fine. response:	And I'm producing a lot of milk, too.
context: But we never found that white pond again, no matter how much we searched.\You drank your mother's milk and grew steadily.\However, almost as if in counter to your growth,\Chiyo's health deteriorated.\Are you all right?\Your face looks really pale.\I'm fine.\And I'm producing a lot of milk, too. response:	Then, one day...
context: You drank your mother's milk and grew steadily.\However, almost as if in counter to your growth,\Chiyo's health deteriorated.\Are you all right?\Your face looks really pale.\I'm fine.\And I'm producing a lot of milk, too.\Then, one day... response:	Ouch!
context: However, almost as if in counter to your growth,\Chiyo's health deteriorated.\Are you all right?\Your face looks really pale.\I'm fine.\And I'm producing a lot of milk, too.\Then, one day...\Ouch! response:	What is it?
context: Chiyo's health deteriorated.\Are you all right?\Your face looks really pale.\I'm fine.\And I'm producing a lot of milk, too.\Then, one day...\Ouch!\What is it? response:	It's... breast milk.
context: Are you all right?\Your face looks really pale.\I'm fine.\And I'm producing a lot of milk, too.\Then, one day...\Ouch!\What is it?\It's... breast milk. response:	How is this possible?
context: Your face looks really pale.\I'm fine.\And I'm producing a lot of milk, too.\Then, one day...\Ouch!\What is it?\It's... breast milk.\How is this possible? response:	I sought out doctors far and wide for answers,
context: I'm fine.\And I'm producing a lot of milk, too.\Then, one day...\Ouch!\What is it?\It's... breast milk.\How is this possible?\I sought out doctors far and wide for answers, response:	but not one of them believed me.
context: And I'm producing a lot of milk, too.\Then, one day...\Ouch!\What is it?\It's... breast milk.\How is this possible?\I sought out doctors far and wide for answers,\but not one of them believed me. response:	Then, around the time you were to be weaned...
context: Then, one day...\Ouch!\What is it?\It's... breast milk.\How is this possible?\I sought out doctors far and wide for answers,\but not one of them believed me.\Then, around the time you were to be weaned... response:	Honey?
context: Ouch!\What is it?\It's... breast milk.\How is this possible?\I sought out doctors far and wide for answers,\but not one of them believed me.\Then, around the time you were to be weaned...\Honey? response:	Hm?
context: What is it?\It's... breast milk.\How is this possible?\I sought out doctors far and wide for answers,\but not one of them believed me.\Then, around the time you were to be weaned...\Honey?\Hm? response:	Please don't ever tell him about my illness... okay?
context: It's... breast milk.\How is this possible?\I sought out doctors far and wide for answers,\but not one of them believed me.\Then, around the time you were to be weaned...\Honey?\Hm?\Please don't ever tell him about my illness... okay? response:	I want him to be happy, so he mustn't know the truth.
context: How is this possible?\I sought out doctors far and wide for answers,\but not one of them believed me.\Then, around the time you were to be weaned...\Honey?\Hm?\Please don't ever tell him about my illness... okay?\I want him to be happy, so he mustn't know the truth. response:	Chiyo...
context: I sought out doctors far and wide for answers,\but not one of them believed me.\Then, around the time you were to be weaned...\Honey?\Hm?\Please don't ever tell him about my illness... okay?\I want him to be happy, so he mustn't know the truth.\Chiyo... response:	I would've liked to have watched over him, but I don't think I'll be able to.
context: but not one of them believed me.\Then, around the time you were to be weaned...\Honey?\Hm?\Please don't ever tell him about my illness... okay?\I want him to be happy, so he mustn't know the truth.\Chiyo...\I would've liked to have watched over him, but I don't think I'll be able to. response:	What are you saying? Don't be silly.
context: Then, around the time you were to be weaned...\Honey?\Hm?\Please don't ever tell him about my illness... okay?\I want him to be happy, so he mustn't know the truth.\Chiyo...\I would've liked to have watched over him, but I don't think I'll be able to.\What are you saying? Don't be silly. response:	He'll be all right, now.
context: Honey?\Hm?\Please don't ever tell him about my illness... okay?\I want him to be happy, so he mustn't know the truth.\Chiyo...\I would've liked to have watched over him, but I don't think I'll be able to.\What are you saying? Don't be silly.\He'll be all right, now. response:	Thank goodness.
context: Hm?\Please don't ever tell him about my illness... okay?\I want him to be happy, so he mustn't know the truth.\Chiyo...\I would've liked to have watched over him, but I don't think I'll be able to.\What are you saying? Don't be silly.\He'll be all right, now.\Thank goodness. response:	I'm so glad...
context: Please don't ever tell him about my illness... okay?\I want him to be happy, so he mustn't know the truth.\Chiyo...\I would've liked to have watched over him, but I don't think I'll be able to.\What are you saying? Don't be silly.\He'll be all right, now.\Thank goodness.\I'm so glad... response:	Chiyo...
context: I want him to be happy, so he mustn't know the truth.\Chiyo...\I would've liked to have watched over him, but I don't think I'll be able to.\What are you saying? Don't be silly.\He'll be all right, now.\Thank goodness.\I'm so glad...\Chiyo... response:	Hey!
context: Chiyo...\I would've liked to have watched over him, but I don't think I'll be able to.\What are you saying? Don't be silly.\He'll be all right, now.\Thank goodness.\I'm so glad...\Chiyo...\Hey! response:	Stay with me, Chiyo!
context: I would've liked to have watched over him, but I don't think I'll be able to.\What are you saying? Don't be silly.\He'll be all right, now.\Thank goodness.\I'm so glad...\Chiyo...\Hey!\Stay with me, Chiyo! response:	Chiyo!
context: What are you saying? Don't be silly.\He'll be all right, now.\Thank goodness.\I'm so glad...\Chiyo...\Hey!\Stay with me, Chiyo!\Chiyo! response:	It was tragic.
context: He'll be all right, now.\Thank goodness.\I'm so glad...\Chiyo...\Hey!\Stay with me, Chiyo!\Chiyo!\It was tragic. response:	Yet even with her last breath,
context: Thank goodness.\I'm so glad...\Chiyo...\Hey!\Stay with me, Chiyo!\Chiyo!\It was tragic.\Yet even with her last breath, response:	your mother wished only for your happiness.
context: I'm so glad...\Chiyo...\Hey!\Stay with me, Chiyo!\Chiyo!\It was tragic.\Yet even with her last breath,\your mother wished only for your happiness. response:	So my body grew this strong because I suckled the blood of my own mother.
context: Chiyo...\Hey!\Stay with me, Chiyo!\Chiyo!\It was tragic.\Yet even with her last breath,\your mother wished only for your happiness.\So my body grew this strong because I suckled the blood of my own mother. response:	What caused you to do that was a Chishio, or Milk Tide mushi.
context: Hey!\Stay with me, Chiyo!\Chiyo!\It was tragic.\Yet even with her last breath,\your mother wished only for your happiness.\So my body grew this strong because I suckled the blood of my own mother.\What caused you to do that was a Chishio, or Milk Tide mushi. response:	The Chishio is a parasite that seeks out a newborn to be its host
context: Stay with me, Chiyo!\Chiyo!\It was tragic.\Yet even with her last breath,\your mother wished only for your happiness.\So my body grew this strong because I suckled the blood of my own mother.\What caused you to do that was a Chishio, or Milk Tide mushi.\The Chishio is a parasite that seeks out a newborn to be its host response:	and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.
context: Chiyo!\It was tragic.\Yet even with her last breath,\your mother wished only for your happiness.\So my body grew this strong because I suckled the blood of my own mother.\What caused you to do that was a Chishio, or Milk Tide mushi.\The Chishio is a parasite that seeks out a newborn to be its host\and then turns the bodily fluids of the newborn's mother into milk for its own nourishment. response:	As the host matures,
context: It was tragic.\Yet even with her last breath,\your mother wished only for your happiness.\So my body grew this strong because I suckled the blood of my own mother.\What caused you to do that was a Chishio, or Milk Tide mushi.\The Chishio is a parasite that seeks out a newborn to be its host\and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.\As the host matures, response:	it starts to exude a particular scent that promotes the growth of nearby plants.
context: Yet even with her last breath,\your mother wished only for your happiness.\So my body grew this strong because I suckled the blood of my own mother.\What caused you to do that was a Chishio, or Milk Tide mushi.\The Chishio is a parasite that seeks out a newborn to be its host\and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.\As the host matures,\it starts to exude a particular scent that promotes the growth of nearby plants. response:	The Chishio then pushes its host to neglect sleep and keep eating,
context: your mother wished only for your happiness.\So my body grew this strong because I suckled the blood of my own mother.\What caused you to do that was a Chishio, or Milk Tide mushi.\The Chishio is a parasite that seeks out a newborn to be its host\and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.\As the host matures,\it starts to exude a particular scent that promotes the growth of nearby plants.\The Chishio then pushes its host to neglect sleep and keep eating, response:	focusing on building its own strength.
context: So my body grew this strong because I suckled the blood of my own mother.\What caused you to do that was a Chishio, or Milk Tide mushi.\The Chishio is a parasite that seeks out a newborn to be its host\and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.\As the host matures,\it starts to exude a particular scent that promotes the growth of nearby plants.\The Chishio then pushes its host to neglect sleep and keep eating,\focusing on building its own strength. response:	Once its host collapses from exhaustion,
context: What caused you to do that was a Chishio, or Milk Tide mushi.\The Chishio is a parasite that seeks out a newborn to be its host\and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.\As the host matures,\it starts to exude a particular scent that promotes the growth of nearby plants.\The Chishio then pushes its host to neglect sleep and keep eating,\focusing on building its own strength.\Once its host collapses from exhaustion, response:	the Chishio leaves its host and ensnares yet another infant.
context: The Chishio is a parasite that seeks out a newborn to be its host\and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.\As the host matures,\it starts to exude a particular scent that promotes the growth of nearby plants.\The Chishio then pushes its host to neglect sleep and keep eating,\focusing on building its own strength.\Once its host collapses from exhaustion,\the Chishio leaves its host and ensnares yet another infant. response:	So these rice paddies were all thanks to the mushi...
context: and then turns the bodily fluids of the newborn's mother into milk for its own nourishment.\As the host matures,\it starts to exude a particular scent that promotes the growth of nearby plants.\The Chishio then pushes its host to neglect sleep and keep eating,\focusing on building its own strength.\Once its host collapses from exhaustion,\the Chishio leaves its host and ensnares yet another infant.\So these rice paddies were all thanks to the mushi... response:	Of course, you're the one who actually cultivated them.
context: As the host matures,\it starts to exude a particular scent that promotes the growth of nearby plants.\The Chishio then pushes its host to neglect sleep and keep eating,\focusing on building its own strength.\Once its host collapses from exhaustion,\the Chishio leaves its host and ensnares yet another infant.\So these rice paddies were all thanks to the mushi...\Of course, you're the one who actually cultivated them. response:	If or when you decide to take the mushi purge,
context: it starts to exude a particular scent that promotes the growth of nearby plants.\The Chishio then pushes its host to neglect sleep and keep eating,\focusing on building its own strength.\Once its host collapses from exhaustion,\the Chishio leaves its host and ensnares yet another infant.\So these rice paddies were all thanks to the mushi...\Of course, you're the one who actually cultivated them.\If or when you decide to take the mushi purge, response:	just let your dad know.
context: The Chishio then pushes its host to neglect sleep and keep eating,\focusing on building its own strength.\Once its host collapses from exhaustion,\the Chishio leaves its host and ensnares yet another infant.\So these rice paddies were all thanks to the mushi...\Of course, you're the one who actually cultivated them.\If or when you decide to take the mushi purge,\just let your dad know. response:	I cannot give up this power.
context: focusing on building its own strength.\Once its host collapses from exhaustion,\the Chishio leaves its host and ensnares yet another infant.\So these rice paddies were all thanks to the mushi...\Of course, you're the one who actually cultivated them.\If or when you decide to take the mushi purge,\just let your dad know.\I cannot give up this power. response:	I'm no longer an infant who needs someone to protect him.
context: Once its host collapses from exhaustion,\the Chishio leaves its host and ensnares yet another infant.\So these rice paddies were all thanks to the mushi...\Of course, you're the one who actually cultivated them.\If or when you decide to take the mushi purge,\just let your dad know.\I cannot give up this power.\I'm no longer an infant who needs someone to protect him. response:	Now I, too, have a family I must protect...
context: the Chishio leaves its host and ensnares yet another infant.\So these rice paddies were all thanks to the mushi...\Of course, you're the one who actually cultivated them.\If or when you decide to take the mushi purge,\just let your dad know.\I cannot give up this power.\I'm no longer an infant who needs someone to protect him.\Now I, too, have a family I must protect... response:	even if it means I must use the same power that killed my mother.
