context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Excuse us.\May God allow us to meet once more.\You're pretty good, boss!\I'm just a normal merchant you can find anywhere.\No, no, I've had my eyes on that old couple for a while, but\I just couldn't find the right moment.\And yet you pulled it off so easily.\When I first started out, all merchants seemed like monsters to me. response:	Over half of them still seem like monsters.
context: May God allow us to meet once more.\You're pretty good, boss!\I'm just a normal merchant you can find anywhere.\No, no, I've had my eyes on that old couple for a while, but\I just couldn't find the right moment.\And yet you pulled it off so easily.\When I first started out, all merchants seemed like monsters to me.\Over half of them still seem like monsters. response:	You just need to work hard.
context: You're pretty good, boss!\I'm just a normal merchant you can find anywhere.\No, no, I've had my eyes on that old couple for a while, but\I just couldn't find the right moment.\And yet you pulled it off so easily.\When I first started out, all merchants seemed like monsters to me.\Over half of them still seem like monsters.\You just need to work hard. response:	I'm relieved to hear you say that.
context: I'm just a normal merchant you can find anywhere.\No, no, I've had my eyes on that old couple for a while, but\I just couldn't find the right moment.\And yet you pulled it off so easily.\When I first started out, all merchants seemed like monsters to me.\Over half of them still seem like monsters.\You just need to work hard.\I'm relieved to hear you say that. response:	My name is Zeiren.
context: No, no, I've had my eyes on that old couple for a while, but\I just couldn't find the right moment.\And yet you pulled it off so easily.\When I first started out, all merchants seemed like monsters to me.\Over half of them still seem like monsters.\You just need to work hard.\I'm relieved to hear you say that.\My name is Zeiren. response:	I'm Lawrence.
context: I just couldn't find the right moment.\And yet you pulled it off so easily.\When I first started out, all merchants seemed like monsters to me.\Over half of them still seem like monsters.\You just need to work hard.\I'm relieved to hear you say that.\My name is Zeiren.\I'm Lawrence. response:	I just started out, but nice to meet you.
context: And yet you pulled it off so easily.\When I first started out, all merchants seemed like monsters to me.\Over half of them still seem like monsters.\You just need to work hard.\I'm relieved to hear you say that.\My name is Zeiren.\I'm Lawrence.\I just started out, but nice to meet you. response:	And who is your companion?
context: When I first started out, all merchants seemed like monsters to me.\Over half of them still seem like monsters.\You just need to work hard.\I'm relieved to hear you say that.\My name is Zeiren.\I'm Lawrence.\I just started out, but nice to meet you.\And who is your companion? response:	My wife, Horo.
context: Over half of them still seem like monsters.\You just need to work hard.\I'm relieved to hear you say that.\My name is Zeiren.\I'm Lawrence.\I just started out, but nice to meet you.\And who is your companion?\My wife, Horo. response:	A merchant couple, huh?
context: You just need to work hard.\I'm relieved to hear you say that.\My name is Zeiren.\I'm Lawrence.\I just started out, but nice to meet you.\And who is your companion?\My wife, Horo.\A merchant couple, huh? response:	You must value her a lot, covering her in such a coat.
context: I'm relieved to hear you say that.\My name is Zeiren.\I'm Lawrence.\I just started out, but nice to meet you.\And who is your companion?\My wife, Horo.\A merchant couple, huh?\You must value her a lot, covering her in such a coat. response:	Not really.
context: My name is Zeiren.\I'm Lawrence.\I just started out, but nice to meet you.\And who is your companion?\My wife, Horo.\A merchant couple, huh?\You must value her a lot, covering her in such a coat.\Not really. response:	Meeting you here is also God's will!
context: I'm Lawrence.\I just started out, but nice to meet you.\And who is your companion?\My wife, Horo.\A merchant couple, huh?\You must value her a lot, covering her in such a coat.\Not really.\Meeting you here is also God's will! response:	Would you mind letting me have a look at her?
context: I just started out, but nice to meet you.\And who is your companion?\My wife, Horo.\A merchant couple, huh?\You must value her a lot, covering her in such a coat.\Not really.\Meeting you here is also God's will!\Would you mind letting me have a look at her? response:	No...
context: And who is your companion?\My wife, Horo.\A merchant couple, huh?\You must value her a lot, covering her in such a coat.\Not really.\Meeting you here is also God's will!\Would you mind letting me have a look at her?\No... response:	The most enticing time of a journey is in its preparation.
context: My wife, Horo.\A merchant couple, huh?\You must value her a lot, covering her in such a coat.\Not really.\Meeting you here is also God's will!\Would you mind letting me have a look at her?\No...\The most enticing time of a journey is in its preparation. response:	Hearing a dog howl is most dreadful.
context: A merchant couple, huh?\You must value her a lot, covering her in such a coat.\Not really.\Meeting you here is also God's will!\Would you mind letting me have a look at her?\No...\The most enticing time of a journey is in its preparation.\Hearing a dog howl is most dreadful. response:	To see a woman's back is the most beautiful thing.
context: You must value her a lot, covering her in such a coat.\Not really.\Meeting you here is also God's will!\Would you mind letting me have a look at her?\No...\The most enticing time of a journey is in its preparation.\Hearing a dog howl is most dreadful.\To see a woman's back is the most beautiful thing. response:	If you're too carefree and reckless, your dreams will vanish.
context: Not really.\Meeting you here is also God's will!\Would you mind letting me have a look at her?\No...\The most enticing time of a journey is in its preparation.\Hearing a dog howl is most dreadful.\To see a woman's back is the most beautiful thing.\If you're too carefree and reckless, your dreams will vanish. response:	I can't do something like that to you.
context: Meeting you here is also God's will!\Would you mind letting me have a look at her?\No...\The most enticing time of a journey is in its preparation.\Hearing a dog howl is most dreadful.\To see a woman's back is the most beautiful thing.\If you're too carefree and reckless, your dreams will vanish.\I can't do something like that to you. response:	Your wife is pretty amazing.
context: Would you mind letting me have a look at her?\No...\The most enticing time of a journey is in its preparation.\Hearing a dog howl is most dreadful.\To see a woman's back is the most beautiful thing.\If you're too carefree and reckless, your dreams will vanish.\I can't do something like that to you.\Your wife is pretty amazing. response:	She does her best in order to avoid a scolding.
context: No...\The most enticing time of a journey is in its preparation.\Hearing a dog howl is most dreadful.\To see a woman's back is the most beautiful thing.\If you're too carefree and reckless, your dreams will vanish.\I can't do something like that to you.\Your wife is pretty amazing.\She does her best in order to avoid a scolding. response:	Meeting you two is truly the working of fate.
context: The most enticing time of a journey is in its preparation.\Hearing a dog howl is most dreadful.\To see a woman's back is the most beautiful thing.\If you're too carefree and reckless, your dreams will vanish.\I can't do something like that to you.\Your wife is pretty amazing.\She does her best in order to avoid a scolding.\Meeting you two is truly the working of fate. response:	How about it, boss? Would you listen to my story?
context: Hearing a dog howl is most dreadful.\To see a woman's back is the most beautiful thing.\If you're too carefree and reckless, your dreams will vanish.\I can't do something like that to you.\Your wife is pretty amazing.\She does her best in order to avoid a scolding.\Meeting you two is truly the working of fate.\How about it, boss? Would you listen to my story? response:	What a wonderful smell!
context: To see a woman's back is the most beautiful thing.\If you're too carefree and reckless, your dreams will vanish.\I can't do something like that to you.\Your wife is pretty amazing.\She does her best in order to avoid a scolding.\Meeting you two is truly the working of fate.\How about it, boss? Would you listen to my story?\What a wonderful smell! response:	Potatoes covered with... This is...!
context: If you're too carefree and reckless, your dreams will vanish.\I can't do something like that to you.\Your wife is pretty amazing.\She does her best in order to avoid a scolding.\Meeting you two is truly the working of fate.\How about it, boss? Would you listen to my story?\What a wonderful smell!\Potatoes covered with... This is...! response:	Goat cheese!
context: I can't do something like that to you.\Your wife is pretty amazing.\She does her best in order to avoid a scolding.\Meeting you two is truly the working of fate.\How about it, boss? Would you listen to my story?\What a wonderful smell!\Potatoes covered with... This is...!\Goat cheese! response:	Hold it.
context: Your wife is pretty amazing.\She does her best in order to avoid a scolding.\Meeting you two is truly the working of fate.\How about it, boss? Would you listen to my story?\What a wonderful smell!\Potatoes covered with... This is...!\Goat cheese!\Hold it. response:	Wheat?
context: She does her best in order to avoid a scolding.\Meeting you two is truly the working of fate.\How about it, boss? Would you listen to my story?\What a wonderful smell!\Potatoes covered with... This is...!\Goat cheese!\Hold it.\Wheat? response:	I attached a leather strap to it so that you can hang it around your neck.
context: Meeting you two is truly the working of fate.\How about it, boss? Would you listen to my story?\What a wonderful smell!\Potatoes covered with... This is...!\Goat cheese!\Hold it.\Wheat?\I attached a leather strap to it so that you can hang it around your neck. response:	Great, thanks.
context: How about it, boss? Would you listen to my story?\What a wonderful smell!\Potatoes covered with... This is...!\Goat cheese!\Hold it.\Wheat?\I attached a leather strap to it so that you can hang it around your neck.\Great, thanks. response:	Anyway, I've got to have some of this!
context: What a wonderful smell!\Potatoes covered with... This is...!\Goat cheese!\Hold it.\Wheat?\I attached a leather strap to it so that you can hang it around your neck.\Great, thanks.\Anyway, I've got to have some of this! response:	Hold it!
context: Potatoes covered with... This is...!\Goat cheese!\Hold it.\Wheat?\I attached a leather strap to it so that you can hang it around your neck.\Great, thanks.\Anyway, I've got to have some of this!\Hold it! response:	What now?
context: Goat cheese!\Hold it.\Wheat?\I attached a leather strap to it so that you can hang it around your neck.\Great, thanks.\Anyway, I've got to have some of this!\Hold it!\What now? response:	It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,
context: Hold it.\Wheat?\I attached a leather strap to it so that you can hang it around your neck.\Great, thanks.\Anyway, I've got to have some of this!\Hold it!\What now?\It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese, response:	and on top of that, the donation to the church!
context: Wheat?\I attached a leather strap to it so that you can hang it around your neck.\Great, thanks.\Anyway, I've got to have some of this!\Hold it!\What now?\It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,\and on top of that, the donation to the church! response:	You better prepare yourself for the bill!
context: I attached a leather strap to it so that you can hang it around your neck.\Great, thanks.\Anyway, I've got to have some of this!\Hold it!\What now?\It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,\and on top of that, the donation to the church!\You better prepare yourself for the bill! response:	Is that all you have to say?!
context: Great, thanks.\Anyway, I've got to have some of this!\Hold it!\What now?\It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,\and on top of that, the donation to the church!\You better prepare yourself for the bill!\Is that all you have to say?! response:	Yeah.
context: Anyway, I've got to have some of this!\Hold it!\What now?\It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,\and on top of that, the donation to the church!\You better prepare yourself for the bill!\Is that all you have to say?!\Yeah. response:	I know all that already!
context: Hold it!\What now?\It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,\and on top of that, the donation to the church!\You better prepare yourself for the bill!\Is that all you have to say?!\Yeah.\I know all that already! response:	Vegetables grown by humans are much better than I thought!
context: What now?\It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,\and on top of that, the donation to the church!\You better prepare yourself for the bill!\Is that all you have to say?!\Yeah.\I know all that already!\Vegetables grown by humans are much better than I thought! response:	I also like the concept of cooking food.
context: It cost quite a bit to buy the leather strap, the wheat pouch, the goat cheese,\and on top of that, the donation to the church!\You better prepare yourself for the bill!\Is that all you have to say?!\Yeah.\I know all that already!\Vegetables grown by humans are much better than I thought!\I also like the concept of cooking food. response:	If you eat that all at once...
context: and on top of that, the donation to the church!\You better prepare yourself for the bill!\Is that all you have to say?!\Yeah.\I know all that already!\Vegetables grown by humans are much better than I thought!\I also like the concept of cooking food.\If you eat that all at once... response:	Ah, that was surprising.
context: You better prepare yourself for the bill!\Is that all you have to say?!\Yeah.\I know all that already!\Vegetables grown by humans are much better than I thought!\I also like the concept of cooking food.\If you eat that all at once...\Ah, that was surprising. response:	Human throats are so narrow, it's terribly inconvenient!
context: Is that all you have to say?!\Yeah.\I know all that already!\Vegetables grown by humans are much better than I thought!\I also like the concept of cooking food.\If you eat that all at once...\Ah, that was surprising.\Human throats are so narrow, it's terribly inconvenient! response:	I guess so, since wolves swallow things whole.
context: Yeah.\I know all that already!\Vegetables grown by humans are much better than I thought!\I also like the concept of cooking food.\If you eat that all at once...\Ah, that was surprising.\Human throats are so narrow, it's terribly inconvenient!\I guess so, since wolves swallow things whole. response:	But of course, that's because we don't have cheeks!
context: I know all that already!\Vegetables grown by humans are much better than I thought!\I also like the concept of cooking food.\If you eat that all at once...\Ah, that was surprising.\Human throats are so narrow, it's terribly inconvenient!\I guess so, since wolves swallow things whole.\But of course, that's because we don't have cheeks! response:	We can't chew at our leisure!
context: Vegetables grown by humans are much better than I thought!\I also like the concept of cooking food.\If you eat that all at once...\Ah, that was surprising.\Human throats are so narrow, it's terribly inconvenient!\I guess so, since wolves swallow things whole.\But of course, that's because we don't have cheeks!\We can't chew at our leisure! response:	I see.
context: I also like the concept of cooking food.\If you eat that all at once...\Ah, that was surprising.\Human throats are so narrow, it's terribly inconvenient!\I guess so, since wolves swallow things whole.\But of course, that's because we don't have cheeks!\We can't chew at our leisure!\I see. response:	However, I've choked on potatoes in the past, too!
context: If you eat that all at once...\Ah, that was surprising.\Human throats are so narrow, it's terribly inconvenient!\I guess so, since wolves swallow things whole.\But of course, that's because we don't have cheeks!\We can't chew at our leisure!\I see.\However, I've choked on potatoes in the past, too! response:	It looks like potatoes and I just don't get along.
context: Ah, that was surprising.\Human throats are so narrow, it's terribly inconvenient!\I guess so, since wolves swallow things whole.\But of course, that's because we don't have cheeks!\We can't chew at our leisure!\I see.\However, I've choked on potatoes in the past, too!\It looks like potatoes and I just don't get along. response:	Damn you!
context: Human throats are so narrow, it's terribly inconvenient!\I guess so, since wolves swallow things whole.\But of course, that's because we don't have cheeks!\We can't chew at our leisure!\I see.\However, I've choked on potatoes in the past, too!\It looks like potatoes and I just don't get along.\Damn you! response:	You...
context: I guess so, since wolves swallow things whole.\But of course, that's because we don't have cheeks!\We can't chew at our leisure!\I see.\However, I've choked on potatoes in the past, too!\It looks like potatoes and I just don't get along.\Damn you!\You... response:	You said you could differentiate between lies and truth, right?
context: But of course, that's because we don't have cheeks!\We can't chew at our leisure!\I see.\However, I've choked on potatoes in the past, too!\It looks like potatoes and I just don't get along.\Damn you!\You...\You said you could differentiate between lies and truth, right? response:	Well, more or less.
context: We can't chew at our leisure!\I see.\However, I've choked on potatoes in the past, too!\It looks like potatoes and I just don't get along.\Damn you!\You...\You said you could differentiate between lies and truth, right?\Well, more or less. response:	How well can you do it?
context: I see.\However, I've choked on potatoes in the past, too!\It looks like potatoes and I just don't get along.\Damn you!\You...\You said you could differentiate between lies and truth, right?\Well, more or less.\How well can you do it? response:	Well...
context: However, I've choked on potatoes in the past, too!\It looks like potatoes and I just don't get along.\Damn you!\You...\You said you could differentiate between lies and truth, right?\Well, more or less.\How well can you do it?\Well... response:	Even though you didn't intend it,
context: It looks like potatoes and I just don't get along.\Damn you!\You...\You said you could differentiate between lies and truth, right?\Well, more or less.\How well can you do it?\Well...\Even though you didn't intend it, response:	I could tell that you weren't fully truthful when you complimented my tail.
context: Damn you!\You...\You said you could differentiate between lies and truth, right?\Well, more or less.\How well can you do it?\Well...\Even though you didn't intend it,\I could tell that you weren't fully truthful when you complimented my tail. response:	It's not a hundred percent accurate, though.
context: You...\You said you could differentiate between lies and truth, right?\Well, more or less.\How well can you do it?\Well...\Even though you didn't intend it,\I could tell that you weren't fully truthful when you complimented my tail.\It's not a hundred percent accurate, though. response:	Well, believing me or not is up to you.
context: You said you could differentiate between lies and truth, right?\Well, more or less.\How well can you do it?\Well...\Even though you didn't intend it,\I could tell that you weren't fully truthful when you complimented my tail.\It's not a hundred percent accurate, though.\Well, believing me or not is up to you. response:	could you tell whether that youngster was lying?
context: Well, more or less.\How well can you do it?\Well...\Even though you didn't intend it,\I could tell that you weren't fully truthful when you complimented my tail.\It's not a hundred percent accurate, though.\Well, believing me or not is up to you.\could you tell whether that youngster was lying? response:	Youngster?
context: How well can you do it?\Well...\Even though you didn't intend it,\I could tell that you weren't fully truthful when you complimented my tail.\It's not a hundred percent accurate, though.\Well, believing me or not is up to you.\could you tell whether that youngster was lying?\Youngster? response:	That guy who approached us in front of the fireplace.
context: Well...\Even though you didn't intend it,\I could tell that you weren't fully truthful when you complimented my tail.\It's not a hundred percent accurate, though.\Well, believing me or not is up to you.\could you tell whether that youngster was lying?\Youngster?\That guy who approached us in front of the fireplace. response:	Well, you both look like youngsters to me.
context: Even though you didn't intend it,\I could tell that you weren't fully truthful when you complimented my tail.\It's not a hundred percent accurate, though.\Well, believing me or not is up to you.\could you tell whether that youngster was lying?\Youngster?\That guy who approached us in front of the fireplace.\Well, you both look like youngsters to me. response:	Although you're a bit more mature.
context: I could tell that you weren't fully truthful when you complimented my tail.\It's not a hundred percent accurate, though.\Well, believing me or not is up to you.\could you tell whether that youngster was lying?\Youngster?\That guy who approached us in front of the fireplace.\Well, you both look like youngsters to me.\Although you're a bit more mature. response:	That youngster's story, huh?
context: It's not a hundred percent accurate, though.\Well, believing me or not is up to you.\could you tell whether that youngster was lying?\Youngster?\That guy who approached us in front of the fireplace.\Well, you both look like youngsters to me.\Although you're a bit more mature.\That youngster's story, huh? response:	The truth is, boss...
context: Well, believing me or not is up to you.\could you tell whether that youngster was lying?\Youngster?\That guy who approached us in front of the fireplace.\Well, you both look like youngsters to me.\Although you're a bit more mature.\That youngster's story, huh?\The truth is, boss... response:	There's a rumor that the silver coin in circulation now
context: could you tell whether that youngster was lying?\Youngster?\That guy who approached us in front of the fireplace.\Well, you both look like youngsters to me.\Although you're a bit more mature.\That youngster's story, huh?\The truth is, boss...\There's a rumor that the silver coin in circulation now response:	will be replaced by one with a higher silver content.
context: Youngster?\That guy who approached us in front of the fireplace.\Well, you both look like youngsters to me.\Although you're a bit more mature.\That youngster's story, huh?\The truth is, boss...\There's a rumor that the silver coin in circulation now\will be replaced by one with a higher silver content. response:	I see you're not surprised.
context: That guy who approached us in front of the fireplace.\Well, you both look like youngsters to me.\Although you're a bit more mature.\That youngster's story, huh?\The truth is, boss...\There's a rumor that the silver coin in circulation now\will be replaced by one with a higher silver content.\I see you're not surprised. response:	If you exchange the new coin to another country's currency,
context: Well, you both look like youngsters to me.\Although you're a bit more mature.\That youngster's story, huh?\The truth is, boss...\There's a rumor that the silver coin in circulation now\will be replaced by one with a higher silver content.\I see you're not surprised.\If you exchange the new coin to another country's currency, response:	you can exchange it for more than it is worth now.
context: Although you're a bit more mature.\That youngster's story, huh?\The truth is, boss...\There's a rumor that the silver coin in circulation now\will be replaced by one with a higher silver content.\I see you're not surprised.\If you exchange the new coin to another country's currency,\you can exchange it for more than it is worth now. response:	Basically-
context: That youngster's story, huh?\The truth is, boss...\There's a rumor that the silver coin in circulation now\will be replaced by one with a higher silver content.\I see you're not surprised.\If you exchange the new coin to another country's currency,\you can exchange it for more than it is worth now.\Basically- response:	Basically, we'll collect silver coins,
context: The truth is, boss...\There's a rumor that the silver coin in circulation now\will be replaced by one with a higher silver content.\I see you're not surprised.\If you exchange the new coin to another country's currency,\you can exchange it for more than it is worth now.\Basically-\Basically, we'll collect silver coins, response:	exchange them when the new one is issued,
context: There's a rumor that the silver coin in circulation now\will be replaced by one with a higher silver content.\I see you're not surprised.\If you exchange the new coin to another country's currency,\you can exchange it for more than it is worth now.\Basically-\Basically, we'll collect silver coins,\exchange them when the new one is issued, response:	and we'll make a profit in the exchange difference.
context: will be replaced by one with a higher silver content.\I see you're not surprised.\If you exchange the new coin to another country's currency,\you can exchange it for more than it is worth now.\Basically-\Basically, we'll collect silver coins,\exchange them when the new one is issued,\and we'll make a profit in the exchange difference. response:	What do you think?
context: I see you're not surprised.\If you exchange the new coin to another country's currency,\you can exchange it for more than it is worth now.\Basically-\Basically, we'll collect silver coins,\exchange them when the new one is issued,\and we'll make a profit in the exchange difference.\What do you think? response:	In exchange for telling you which coin it is,
context: If you exchange the new coin to another country's currency,\you can exchange it for more than it is worth now.\Basically-\Basically, we'll collect silver coins,\exchange them when the new one is issued,\and we'll make a profit in the exchange difference.\What do you think?\In exchange for telling you which coin it is, response:	you'll share the profit you make with me.
context: you can exchange it for more than it is worth now.\Basically-\Basically, we'll collect silver coins,\exchange them when the new one is issued,\and we'll make a profit in the exchange difference.\What do you think?\In exchange for telling you which coin it is,\you'll share the profit you make with me. response:	I can't tell which part it was exactly, but that story was a lie.
context: Basically-\Basically, we'll collect silver coins,\exchange them when the new one is issued,\and we'll make a profit in the exchange difference.\What do you think?\In exchange for telling you which coin it is,\you'll share the profit you make with me.\I can't tell which part it was exactly, but that story was a lie. response:	It's not unusual since coins have been introduced.
context: Basically, we'll collect silver coins,\exchange them when the new one is issued,\and we'll make a profit in the exchange difference.\What do you think?\In exchange for telling you which coin it is,\you'll share the profit you make with me.\I can't tell which part it was exactly, but that story was a lie.\It's not unusual since coins have been introduced. response:	But...
context: exchange them when the new one is issued,\and we'll make a profit in the exchange difference.\What do you think?\In exchange for telling you which coin it is,\you'll share the profit you make with me.\I can't tell which part it was exactly, but that story was a lie.\It's not unusual since coins have been introduced.\But... response:	You don't know why he is lying.
context: and we'll make a profit in the exchange difference.\What do you think?\In exchange for telling you which coin it is,\you'll share the profit you make with me.\I can't tell which part it was exactly, but that story was a lie.\It's not unusual since coins have been introduced.\But...\You don't know why he is lying. response:	Right?
context: What do you think?\In exchange for telling you which coin it is,\you'll share the profit you make with me.\I can't tell which part it was exactly, but that story was a lie.\It's not unusual since coins have been introduced.\But...\You don't know why he is lying.\Right? response:	When one lies, the subject is not important,
context: In exchange for telling you which coin it is,\you'll share the profit you make with me.\I can't tell which part it was exactly, but that story was a lie.\It's not unusual since coins have been introduced.\But...\You don't know why he is lying.\Right?\When one lies, the subject is not important, response:	but instead, why that person lied.
context: you'll share the profit you make with me.\I can't tell which part it was exactly, but that story was a lie.\It's not unusual since coins have been introduced.\But...\You don't know why he is lying.\Right?\When one lies, the subject is not important,\but instead, why that person lied. response:	How many years do you think it took me to realize that?
context: I can't tell which part it was exactly, but that story was a lie.\It's not unusual since coins have been introduced.\But...\You don't know why he is lying.\Right?\When one lies, the subject is not important,\but instead, why that person lied.\How many years do you think it took me to realize that? response:	You don't need to worry about it.
context: It's not unusual since coins have been introduced.\But...\You don't know why he is lying.\Right?\When one lies, the subject is not important,\but instead, why that person lied.\How many years do you think it took me to realize that?\You don't need to worry about it. response:	You're still a youngster, after all.
context: But...\You don't know why he is lying.\Right?\When one lies, the subject is not important,\but instead, why that person lied.\How many years do you think it took me to realize that?\You don't need to worry about it.\You're still a youngster, after all. response:	Anyway, what would you have done were I not here?
context: You don't know why he is lying.\Right?\When one lies, the subject is not important,\but instead, why that person lied.\How many years do you think it took me to realize that?\You don't need to worry about it.\You're still a youngster, after all.\Anyway, what would you have done were I not here? response:	I'd put aside whether it was a lie or not,
context: Right?\When one lies, the subject is not important,\but instead, why that person lied.\How many years do you think it took me to realize that?\You don't need to worry about it.\You're still a youngster, after all.\Anyway, what would you have done were I not here?\I'd put aside whether it was a lie or not, response:	and act as if I believed in his story.
context: When one lies, the subject is not important,\but instead, why that person lied.\How many years do you think it took me to realize that?\You don't need to worry about it.\You're still a youngster, after all.\Anyway, what would you have done were I not here?\I'd put aside whether it was a lie or not,\and act as if I believed in his story. response:	Why is that?
context: but instead, why that person lied.\How many years do you think it took me to realize that?\You don't need to worry about it.\You're still a youngster, after all.\Anyway, what would you have done were I not here?\I'd put aside whether it was a lie or not,\and act as if I believed in his story.\Why is that? response:	If it were true, I would gain a profit.
context: How many years do you think it took me to realize that?\You don't need to worry about it.\You're still a youngster, after all.\Anyway, what would you have done were I not here?\I'd put aside whether it was a lie or not,\and act as if I believed in his story.\Why is that?\If it were true, I would gain a profit. response:	If it were a lie...
context: You don't need to worry about it.\You're still a youngster, after all.\Anyway, what would you have done were I not here?\I'd put aside whether it was a lie or not,\and act as if I believed in his story.\Why is that?\If it were true, I would gain a profit.\If it were a lie... response:	It would mean someone is scheming something.
context: You're still a youngster, after all.\Anyway, what would you have done were I not here?\I'd put aside whether it was a lie or not,\and act as if I believed in his story.\Why is that?\If it were true, I would gain a profit.\If it were a lie...\It would mean someone is scheming something. response:	If I could find out what's going on,
context: Anyway, what would you have done were I not here?\I'd put aside whether it was a lie or not,\and act as if I believed in his story.\Why is that?\If it were true, I would gain a profit.\If it were a lie...\It would mean someone is scheming something.\If I could find out what's going on, response:	it would lead to a profit.
context: I'd put aside whether it was a lie or not,\and act as if I believed in his story.\Why is that?\If it were true, I would gain a profit.\If it were a lie...\It would mean someone is scheming something.\If I could find out what's going on,\it would lead to a profit. response:	If I told you that story was a lie, what then?
context: and act as if I believed in his story.\Why is that?\If it were true, I would gain a profit.\If it were a lie...\It would mean someone is scheming something.\If I could find out what's going on,\it would lead to a profit.\If I told you that story was a lie, what then? response:	You weren't hesitant from the start.
context: Why is that?\If it were true, I would gain a profit.\If it were a lie...\It would mean someone is scheming something.\If I could find out what's going on,\it would lead to a profit.\If I told you that story was a lie, what then?\You weren't hesitant from the start. response:	You would've accepted either way, right?
context: If it were true, I would gain a profit.\If it were a lie...\It would mean someone is scheming something.\If I could find out what's going on,\it would lead to a profit.\If I told you that story was a lie, what then?\You weren't hesitant from the start.\You would've accepted either way, right? response:	I'm Horo the Wise.
context: If it were a lie...\It would mean someone is scheming something.\If I could find out what's going on,\it would lead to a profit.\If I told you that story was a lie, what then?\You weren't hesitant from the start.\You would've accepted either way, right?\I'm Horo the Wise. response:	I've lived many times longer than you have.
context: It would mean someone is scheming something.\If I could find out what's going on,\it would lead to a profit.\If I told you that story was a lie, what then?\You weren't hesitant from the start.\You would've accepted either way, right?\I'm Horo the Wise.\I've lived many times longer than you have. response:	W-What's she...?!
context: If I could find out what's going on,\it would lead to a profit.\If I told you that story was a lie, what then?\You weren't hesitant from the start.\You would've accepted either way, right?\I'm Horo the Wise.\I've lived many times longer than you have.\W-What's she...?! response:	May my husband's spirit...
context: it would lead to a profit.\If I told you that story was a lie, what then?\You weren't hesitant from the start.\You would've accepted either way, right?\I'm Horo the Wise.\I've lived many times longer than you have.\W-What's she...?!\May my husband's spirit... response:	Become fat!
context: If I told you that story was a lie, what then?\You weren't hesitant from the start.\You would've accepted either way, right?\I'm Horo the Wise.\I've lived many times longer than you have.\W-What's she...?!\May my husband's spirit...\Become fat! response:	Jeez!
context: You weren't hesitant from the start.\You would've accepted either way, right?\I'm Horo the Wise.\I've lived many times longer than you have.\W-What's she...?!\May my husband's spirit...\Become fat!\Jeez! response:	They've become quite powerful, though.
context: You would've accepted either way, right?\I'm Horo the Wise.\I've lived many times longer than you have.\W-What's she...?!\May my husband's spirit...\Become fat!\Jeez!\They've become quite powerful, though. response:	The church has always been powerful.
context: I'm Horo the Wise.\I've lived many times longer than you have.\W-What's she...?!\May my husband's spirit...\Become fat!\Jeez!\They've become quite powerful, though.\The church has always been powerful. response:	No, no, they weren't as eminent when I came here.
context: I've lived many times longer than you have.\W-What's she...?!\May my husband's spirit...\Become fat!\Jeez!\They've become quite powerful, though.\The church has always been powerful.\No, no, they weren't as eminent when I came here. response:	At the very least, it was not so overdone as to say there is only one truth,
context: W-What's she...?!\May my husband's spirit...\Become fat!\Jeez!\They've become quite powerful, though.\The church has always been powerful.\No, no, they weren't as eminent when I came here.\At the very least, it was not so overdone as to say there is only one truth, response:	and that people are simply borrowing the world.
context: May my husband's spirit...\Become fat!\Jeez!\They've become quite powerful, though.\The church has always been powerful.\No, no, they weren't as eminent when I came here.\At the very least, it was not so overdone as to say there is only one truth,\and that people are simply borrowing the world. response:	Nature is not something someone could create.
context: Become fat!\Jeez!\They've become quite powerful, though.\The church has always been powerful.\No, no, they weren't as eminent when I came here.\At the very least, it was not so overdone as to say there is only one truth,\and that people are simply borrowing the world.\Nature is not something someone could create. response:	I've even been wondering when the church started using me.
context: Jeez!\They've become quite powerful, though.\The church has always been powerful.\No, no, they weren't as eminent when I came here.\At the very least, it was not so overdone as to say there is only one truth,\and that people are simply borrowing the world.\Nature is not something someone could create.\I've even been wondering when the church started using me. response:	Well, let's leave that aside for now.
context: They've become quite powerful, though.\The church has always been powerful.\No, no, they weren't as eminent when I came here.\At the very least, it was not so overdone as to say there is only one truth,\and that people are simply borrowing the world.\Nature is not something someone could create.\I've even been wondering when the church started using me.\Well, let's leave that aside for now. response:	I guess everything is changing to reflect the era.
context: The church has always been powerful.\No, no, they weren't as eminent when I came here.\At the very least, it was not so overdone as to say there is only one truth,\and that people are simply borrowing the world.\Nature is not something someone could create.\I've even been wondering when the church started using me.\Well, let's leave that aside for now.\I guess everything is changing to reflect the era. response:	At this rate, things will really change.
context: No, no, they weren't as eminent when I came here.\At the very least, it was not so overdone as to say there is only one truth,\and that people are simply borrowing the world.\Nature is not something someone could create.\I've even been wondering when the church started using me.\Well, let's leave that aside for now.\I guess everything is changing to reflect the era.\At this rate, things will really change. response:	Did you ever change?
