context: OP response:	ED
context: so she told me to consult you.\I-I see.\First, activate your own crest.\Crest activate,\Level 1!\Use all of your strength and spirit and then solidify the crest!\Level 2.\Level 3! response:	Convert Flonyard's power to Ki-Power,
context: I-I see.\First, activate your own crest.\Crest activate,\Level 1!\Use all of your strength and spirit and then solidify the crest!\Level 2.\Level 3!\Convert Flonyard's power to Ki-Power, response:	and release it from your weapon!
context: First, activate your own crest.\Crest activate,\Level 1!\Use all of your strength and spirit and then solidify the crest!\Level 2.\Level 3!\Convert Flonyard's power to Ki-Power,\and release it from your weapon! response:	That's... a crest attack!
context: Crest activate,\Level 1!\Use all of your strength and spirit and then solidify the crest!\Level 2.\Level 3!\Convert Flonyard's power to Ki-Power,\and release it from your weapon!\That's... a crest attack! response:	Although a crest attack is convenient,
context: Level 1!\Use all of your strength and spirit and then solidify the crest!\Level 2.\Level 3!\Convert Flonyard's power to Ki-Power,\and release it from your weapon!\That's... a crest attack!\Although a crest attack is convenient, response:	soldiers with helmets and armor can easily resist it.
context: Use all of your strength and spirit and then solidify the crest!\Level 2.\Level 3!\Convert Flonyard's power to Ki-Power,\and release it from your weapon!\That's... a crest attack!\Although a crest attack is convenient,\soldiers with helmets and armor can easily resist it. response:	Most importantly...
context: Level 2.\Level 3!\Convert Flonyard's power to Ki-Power,\and release it from your weapon!\That's... a crest attack!\Although a crest attack is convenient,\soldiers with helmets and armor can easily resist it.\Most importantly... response:	Thanks! I'll do my best!
context: Level 3!\Convert Flonyard's power to Ki-Power,\and release it from your weapon!\That's... a crest attack!\Although a crest attack is convenient,\soldiers with helmets and armor can easily resist it.\Most importantly...\Thanks! I'll do my best! response:	I came here expecting at least something,
context: Convert Flonyard's power to Ki-Power,\and release it from your weapon!\That's... a crest attack!\Although a crest attack is convenient,\soldiers with helmets and armor can easily resist it.\Most importantly...\Thanks! I'll do my best!\I came here expecting at least something, response:	but, at the end of the day, you're just an underling of the doggie princess.
context: and release it from your weapon!\That's... a crest attack!\Although a crest attack is convenient,\soldiers with helmets and armor can easily resist it.\Most importantly...\Thanks! I'll do my best!\I came here expecting at least something,\but, at the end of the day, you're just an underling of the doggie princess. response:	Princess Leonmitchelli!
context: That's... a crest attack!\Although a crest attack is convenient,\soldiers with helmets and armor can easily resist it.\Most importantly...\Thanks! I'll do my best!\I came here expecting at least something,\but, at the end of the day, you're just an underling of the doggie princess.\Princess Leonmitchelli! response:	The enemy's princess?
context: Although a crest attack is convenient,\soldiers with helmets and armor can easily resist it.\Most importantly...\Thanks! I'll do my best!\I came here expecting at least something,\but, at the end of the day, you're just an underling of the doggie princess.\Princess Leonmitchelli!\The enemy's princess? response:	It's annoying for you to call me Princess so casually.
context: soldiers with helmets and armor can easily resist it.\Most importantly...\Thanks! I'll do my best!\I came here expecting at least something,\but, at the end of the day, you're just an underling of the doggie princess.\Princess Leonmitchelli!\The enemy's princess?\It's annoying for you to call me Princess so casually. response:	My name is Leonmitchelli Galette des Rois,
context: Most importantly...\Thanks! I'll do my best!\I came here expecting at least something,\but, at the end of the day, you're just an underling of the doggie princess.\Princess Leonmitchelli!\The enemy's princess?\It's annoying for you to call me Princess so casually.\My name is Leonmitchelli Galette des Rois, response:	leader of the Galette Lion Army,
context: Thanks! I'll do my best!\I came here expecting at least something,\but, at the end of the day, you're just an underling of the doggie princess.\Princess Leonmitchelli!\The enemy's princess?\It's annoying for you to call me Princess so casually.\My name is Leonmitchelli Galette des Rois,\leader of the Galette Lion Army, response:	and Knight of Beasts.
context: I came here expecting at least something,\but, at the end of the day, you're just an underling of the doggie princess.\Princess Leonmitchelli!\The enemy's princess?\It's annoying for you to call me Princess so casually.\My name is Leonmitchelli Galette des Rois,\leader of the Galette Lion Army,\and Knight of Beasts. response:	Call me your Highness, you rude bunch!
context: but, at the end of the day, you're just an underling of the doggie princess.\Princess Leonmitchelli!\The enemy's princess?\It's annoying for you to call me Princess so casually.\My name is Leonmitchelli Galette des Rois,\leader of the Galette Lion Army,\and Knight of Beasts.\Call me your Highness, you rude bunch! response:	She's here!
context: Princess Leonmitchelli!\The enemy's princess?\It's annoying for you to call me Princess so casually.\My name is Leonmitchelli Galette des Rois,\leader of the Galette Lion Army,\and Knight of Beasts.\Call me your Highness, you rude bunch!\She's here! response:	Her Highness Leonmitchelli has finally showed up!
context: The enemy's princess?\It's annoying for you to call me Princess so casually.\My name is Leonmitchelli Galette des Rois,\leader of the Galette Lion Army,\and Knight of Beasts.\Call me your Highness, you rude bunch!\She's here!\Her Highness Leonmitchelli has finally showed up! response:	She has arrived on the battlefield!
context: It's annoying for you to call me Princess so casually.\My name is Leonmitchelli Galette des Rois,\leader of the Galette Lion Army,\and Knight of Beasts.\Call me your Highness, you rude bunch!\She's here!\Her Highness Leonmitchelli has finally showed up!\She has arrived on the battlefield! response:	Her precious Douma is still as majestic as ever!
context: My name is Leonmitchelli Galette des Rois,\leader of the Galette Lion Army,\and Knight of Beasts.\Call me your Highness, you rude bunch!\She's here!\Her Highness Leonmitchelli has finally showed up!\She has arrived on the battlefield!\Her precious Douma is still as majestic as ever! response:	Let's leave it at this.
context: leader of the Galette Lion Army,\and Knight of Beasts.\Call me your Highness, you rude bunch!\She's here!\Her Highness Leonmitchelli has finally showed up!\She has arrived on the battlefield!\Her precious Douma is still as majestic as ever!\Let's leave it at this. response:	I'll make the first move.
context: and Knight of Beasts.\Call me your Highness, you rude bunch!\She's here!\Her Highness Leonmitchelli has finally showed up!\She has arrived on the battlefield!\Her precious Douma is still as majestic as ever!\Let's leave it at this.\I'll make the first move. response:	Go!
context: Call me your Highness, you rude bunch!\She's here!\Her Highness Leonmitchelli has finally showed up!\She has arrived on the battlefield!\Her precious Douma is still as majestic as ever!\Let's leave it at this.\I'll make the first move.\Go! response:	Wait...
context: She's here!\Her Highness Leonmitchelli has finally showed up!\She has arrived on the battlefield!\Her precious Douma is still as majestic as ever!\Let's leave it at this.\I'll make the first move.\Go!\Wait... response:	Hero, you're in the way! Get lost!
context: Her Highness Leonmitchelli has finally showed up!\She has arrived on the battlefield!\Her precious Douma is still as majestic as ever!\Let's leave it at this.\I'll make the first move.\Go!\Wait...\Hero, you're in the way! Get lost! response:	You're the one...
context: She has arrived on the battlefield!\Her precious Douma is still as majestic as ever!\Let's leave it at this.\I'll make the first move.\Go!\Wait...\Hero, you're in the way! Get lost!\You're the one... response:	I'm sorry.
context: Her precious Douma is still as majestic as ever!\Let's leave it at this.\I'll make the first move.\Go!\Wait...\Hero, you're in the way! Get lost!\You're the one...\I'm sorry. response:	A girl?
context: Let's leave it at this.\I'll make the first move.\Go!\Wait...\Hero, you're in the way! Get lost!\You're the one...\I'm sorry.\A girl? response:	You...
context: I'll make the first move.\Go!\Wait...\Hero, you're in the way! Get lost!\You're the one...\I'm sorry.\A girl?\You... response:	perverted hero!
context: Go!\Wait...\Hero, you're in the way! Get lost!\You're the one...\I'm sorry.\A girl?\You...\perverted hero! response:	Oh! They're fighting amongst themselves?
context: Wait...\Hero, you're in the way! Get lost!\You're the one...\I'm sorry.\A girl?\You...\perverted hero!\Oh! They're fighting amongst themselves? response:	And could this hero be unexpectedly stupid?
context: Hero, you're in the way! Get lost!\You're the one...\I'm sorry.\A girl?\You...\perverted hero!\Oh! They're fighting amongst themselves?\And could this hero be unexpectedly stupid? response:	Fire!
context: You're the one...\I'm sorry.\A girl?\You...\perverted hero!\Oh! They're fighting amongst themselves?\And could this hero be unexpectedly stupid?\Fire! response:	Amazing!
context: I'm sorry.\A girl?\You...\perverted hero!\Oh! They're fighting amongst themselves?\And could this hero be unexpectedly stupid?\Fire!\Amazing! response:	Her Highness Leo's precious Douma!
context: A girl?\You...\perverted hero!\Oh! They're fighting amongst themselves?\And could this hero be unexpectedly stupid?\Fire!\Amazing!\Her Highness Leo's precious Douma! response:	They're moving as if they're one! They've broken through the water area!
context: You...\perverted hero!\Oh! They're fighting amongst themselves?\And could this hero be unexpectedly stupid?\Fire!\Amazing!\Her Highness Leo's precious Douma!\They're moving as if they're one! They've broken through the water area! response:	And the biggest barrier is the deadly, slippery, slippy slippy wall section.
context: perverted hero!\Oh! They're fighting amongst themselves?\And could this hero be unexpectedly stupid?\Fire!\Amazing!\Her Highness Leo's precious Douma!\They're moving as if they're one! They've broken through the water area!\And the biggest barrier is the deadly, slippery, slippy slippy wall section. response:	The Biscotti soldiers are trying their best!
context: Oh! They're fighting amongst themselves?\And could this hero be unexpectedly stupid?\Fire!\Amazing!\Her Highness Leo's precious Douma!\They're moving as if they're one! They've broken through the water area!\And the biggest barrier is the deadly, slippery, slippy slippy wall section.\The Biscotti soldiers are trying their best! response:	It's just a little farther to the final blockade!
context: And could this hero be unexpectedly stupid?\Fire!\Amazing!\Her Highness Leo's precious Douma!\They're moving as if they're one! They've broken through the water area!\And the biggest barrier is the deadly, slippery, slippy slippy wall section.\The Biscotti soldiers are trying their best!\It's just a little farther to the final blockade! response:	Is this where the final battle will take place?
context: Fire!\Amazing!\Her Highness Leo's precious Douma!\They're moving as if they're one! They've broken through the water area!\And the biggest barrier is the deadly, slippery, slippy slippy wall section.\The Biscotti soldiers are trying their best!\It's just a little farther to the final blockade!\Is this where the final battle will take place? response:	We're busting through, Douma!
context: Amazing!\Her Highness Leo's precious Douma!\They're moving as if they're one! They've broken through the water area!\And the biggest barrier is the deadly, slippery, slippy slippy wall section.\The Biscotti soldiers are trying their best!\It's just a little farther to the final blockade!\Is this where the final battle will take place?\We're busting through, Douma! response:	Like we'll let you!
context: Her Highness Leo's precious Douma!\They're moving as if they're one! They've broken through the water area!\And the biggest barrier is the deadly, slippery, slippy slippy wall section.\The Biscotti soldiers are trying their best!\It's just a little farther to the final blockade!\Is this where the final battle will take place?\We're busting through, Douma!\Like we'll let you! response:	Hero, what's wrong with you?!
context: They're moving as if they're one! They've broken through the water area!\And the biggest barrier is the deadly, slippery, slippy slippy wall section.\The Biscotti soldiers are trying their best!\It's just a little farther to the final blockade!\Is this where the final battle will take place?\We're busting through, Douma!\Like we'll let you!\Hero, what's wrong with you?! response:	Are you here to disrupt my fighting?!
context: And the biggest barrier is the deadly, slippery, slippy slippy wall section.\The Biscotti soldiers are trying their best!\It's just a little farther to the final blockade!\Is this where the final battle will take place?\We're busting through, Douma!\Like we'll let you!\Hero, what's wrong with you?!\Are you here to disrupt my fighting?! response:	Wh-What about you?
context: The Biscotti soldiers are trying their best!\It's just a little farther to the final blockade!\Is this where the final battle will take place?\We're busting through, Douma!\Like we'll let you!\Hero, what's wrong with you?!\Are you here to disrupt my fighting?!\Wh-What about you? response:	You're getting in my way!
context: It's just a little farther to the final blockade!\Is this where the final battle will take place?\We're busting through, Douma!\Like we'll let you!\Hero, what's wrong with you?!\Are you here to disrupt my fighting?!\Wh-What about you?\You're getting in my way! response:	Lion King's Divine Fire!
context: Is this where the final battle will take place?\We're busting through, Douma!\Like we'll let you!\Hero, what's wrong with you?!\Are you here to disrupt my fighting?!\Wh-What about you?\You're getting in my way!\Lion King's Divine Fire! response:	Crest techniques can do that?!
context: We're busting through, Douma!\Like we'll let you!\Hero, what's wrong with you?!\Are you here to disrupt my fighting?!\Wh-What about you?\You're getting in my way!\Lion King's Divine Fire!\Crest techniques can do that?! response:	Princess Leo is on a different level!
context: Like we'll let you!\Hero, what's wrong with you?!\Are you here to disrupt my fighting?!\Wh-What about you?\You're getting in my way!\Lion King's Divine Fire!\Crest techniques can do that?!\Princess Leo is on a different level! response:	If you don't want to lose...
context: Hero, what's wrong with you?!\Are you here to disrupt my fighting?!\Wh-What about you?\You're getting in my way!\Lion King's Divine Fire!\Crest techniques can do that?!\Princess Leo is on a different level!\If you don't want to lose... response:	just run!
context: Are you here to disrupt my fighting?!\Wh-What about you?\You're getting in my way!\Lion King's Divine Fire!\Crest techniques can do that?!\Princess Leo is on a different level!\If you don't want to lose...\just run! response:	Giant explosion!
context: Wh-What about you?\You're getting in my way!\Lion King's Divine Fire!\Crest techniques can do that?!\Princess Leo is on a different level!\If you don't want to lose...\just run!\Giant explosion! response:	It has exploded!
context: You're getting in my way!\Lion King's Divine Fire!\Crest techniques can do that?!\Princess Leo is on a different level!\If you don't want to lose...\just run!\Giant explosion!\It has exploded! response:	Her Highness Leonmitchelli's supreme skill!
context: Lion King's Divine Fire!\Crest techniques can do that?!\Princess Leo is on a different level!\If you don't want to lose...\just run!\Giant explosion!\It has exploded!\Her Highness Leonmitchelli's supreme skill! response:	The Giant Explosion of the Lion King's Divine Fire!
context: Crest techniques can do that?!\Princess Leo is on a different level!\If you don't want to lose...\just run!\Giant explosion!\It has exploded!\Her Highness Leonmitchelli's supreme skill!\The Giant Explosion of the Lion King's Divine Fire! response:	As long as one stands within its perimeter, there won't be a chance to stand back up.
context: Princess Leo is on a different level!\If you don't want to lose...\just run!\Giant explosion!\It has exploded!\Her Highness Leonmitchelli's supreme skill!\The Giant Explosion of the Lion King's Divine Fire!\As long as one stands within its perimeter, there won't be a chance to stand back up. response:	The super powerful Crest Attack!
context: If you don't want to lose...\just run!\Giant explosion!\It has exploded!\Her Highness Leonmitchelli's supreme skill!\The Giant Explosion of the Lion King's Divine Fire!\As long as one stands within its perimeter, there won't be a chance to stand back up.\The super powerful Crest Attack! response:	Though it even enveloped her own allies, sacrifices are sometimes needed,
context: just run!\Giant explosion!\It has exploded!\Her Highness Leonmitchelli's supreme skill!\The Giant Explosion of the Lion King's Divine Fire!\As long as one stands within its perimeter, there won't be a chance to stand back up.\The super powerful Crest Attack!\Though it even enveloped her own allies, sacrifices are sometimes needed, response:	but it was still awesome!
context: Giant explosion!\It has exploded!\Her Highness Leonmitchelli's supreme skill!\The Giant Explosion of the Lion King's Divine Fire!\As long as one stands within its perimeter, there won't be a chance to stand back up.\The super powerful Crest Attack!\Though it even enveloped her own allies, sacrifices are sometimes needed,\but it was still awesome! response:	Franboise, confirm it for me.
context: It has exploded!\Her Highness Leonmitchelli's supreme skill!\The Giant Explosion of the Lion King's Divine Fire!\As long as one stands within its perimeter, there won't be a chance to stand back up.\The super powerful Crest Attack!\Though it even enveloped her own allies, sacrifices are sometimes needed,\but it was still awesome!\Franboise, confirm it for me. response:	Are the hero and the ear drooping puppy dead?
context: Her Highness Leonmitchelli's supreme skill!\The Giant Explosion of the Lion King's Divine Fire!\As long as one stands within its perimeter, there won't be a chance to stand back up.\The super powerful Crest Attack!\Though it even enveloped her own allies, sacrifices are sometimes needed,\but it was still awesome!\Franboise, confirm it for me.\Are the hero and the ear drooping puppy dead? response:	Uh, all right!
context: The Giant Explosion of the Lion King's Divine Fire!\As long as one stands within its perimeter, there won't be a chance to stand back up.\The super powerful Crest Attack!\Though it even enveloped her own allies, sacrifices are sometimes needed,\but it was still awesome!\Franboise, confirm it for me.\Are the hero and the ear drooping puppy dead?\Uh, all right! response:	Let me see.
context: As long as one stands within its perimeter, there won't be a chance to stand back up.\The super powerful Crest Attack!\Though it even enveloped her own allies, sacrifices are sometimes needed,\but it was still awesome!\Franboise, confirm it for me.\Are the hero and the ear drooping puppy dead?\Uh, all right!\Let me see. response:	We won't be finished off so easily!
context: The super powerful Crest Attack!\Though it even enveloped her own allies, sacrifices are sometimes needed,\but it was still awesome!\Franboise, confirm it for me.\Are the hero and the ear drooping puppy dead?\Uh, all right!\Let me see.\We won't be finished off so easily! response:	Is this a little too high? Hey, isn't this just too high?!
context: Though it even enveloped her own allies, sacrifices are sometimes needed,\but it was still awesome!\Franboise, confirm it for me.\Are the hero and the ear drooping puppy dead?\Uh, all right!\Let me see.\We won't be finished off so easily!\Is this a little too high? Hey, isn't this just too high?! response:	U-Up in the sky!
context: but it was still awesome!\Franboise, confirm it for me.\Are the hero and the ear drooping puppy dead?\Uh, all right!\Let me see.\We won't be finished off so easily!\Is this a little too high? Hey, isn't this just too high?!\U-Up in the sky! response:	The hero and the captain were all right!
context: Franboise, confirm it for me.\Are the hero and the ear drooping puppy dead?\Uh, all right!\Let me see.\We won't be finished off so easily!\Is this a little too high? Hey, isn't this just too high?!\U-Up in the sky!\The hero and the captain were all right! response:	But they're just sitting ducks for her Highness Leo!
context: Are the hero and the ear drooping puppy dead?\Uh, all right!\Let me see.\We won't be finished off so easily!\Is this a little too high? Hey, isn't this just too high?!\U-Up in the sky!\The hero and the captain were all right!\But they're just sitting ducks for her Highness Leo! response:	Though I don't feel like sharing the credit with you,
context: Uh, all right!\Let me see.\We won't be finished off so easily!\Is this a little too high? Hey, isn't this just too high?!\U-Up in the sky!\The hero and the captain were all right!\But they're just sitting ducks for her Highness Leo!\Though I don't feel like sharing the credit with you, response:	if we don't cooperate, we won't win.
context: Let me see.\We won't be finished off so easily!\Is this a little too high? Hey, isn't this just too high?!\U-Up in the sky!\The hero and the captain were all right!\But they're just sitting ducks for her Highness Leo!\Though I don't feel like sharing the credit with you,\if we don't cooperate, we won't win. response:	Let's cooperate! With that timing we used just now.
context: We won't be finished off so easily!\Is this a little too high? Hey, isn't this just too high?!\U-Up in the sky!\The hero and the captain were all right!\But they're just sitting ducks for her Highness Leo!\Though I don't feel like sharing the credit with you,\if we don't cooperate, we won't win.\Let's cooperate! With that timing we used just now. response:	This time we won't miss!
context: Is this a little too high? Hey, isn't this just too high?!\U-Up in the sky!\The hero and the captain were all right!\But they're just sitting ducks for her Highness Leo!\Though I don't feel like sharing the credit with you,\if we don't cooperate, we won't win.\Let's cooperate! With that timing we used just now.\This time we won't miss! response:	All right!
context: U-Up in the sky!\The hero and the captain were all right!\But they're just sitting ducks for her Highness Leo!\Though I don't feel like sharing the credit with you,\if we don't cooperate, we won't win.\Let's cooperate! With that timing we used just now.\This time we won't miss!\All right! response:	Good. Let's go!
context: The hero and the captain were all right!\But they're just sitting ducks for her Highness Leo!\Though I don't feel like sharing the credit with you,\if we don't cooperate, we won't win.\Let's cooperate! With that timing we used just now.\This time we won't miss!\All right!\Good. Let's go! response:	That was a kick!
context: But they're just sitting ducks for her Highness Leo!\Though I don't feel like sharing the credit with you,\if we don't cooperate, we won't win.\Let's cooperate! With that timing we used just now.\This time we won't miss!\All right!\Good. Let's go!\That was a kick! response:	That was cruel!
context: Though I don't feel like sharing the credit with you,\if we don't cooperate, we won't win.\Let's cooperate! With that timing we used just now.\This time we won't miss!\All right!\Good. Let's go!\That was a kick!\That was cruel! response:	I thought my opponents were just a midget and an ear drooping puppy.
context: if we don't cooperate, we won't win.\Let's cooperate! With that timing we used just now.\This time we won't miss!\All right!\Good. Let's go!\That was a kick!\That was cruel!\I thought my opponents were just a midget and an ear drooping puppy. response:	I've been too careless.
context: Let's cooperate! With that timing we used just now.\This time we won't miss!\All right!\Good. Let's go!\That was a kick!\That was cruel!\I thought my opponents were just a midget and an ear drooping puppy.\I've been too careless. response:	Though it's fine to continue like this,
context: This time we won't miss!\All right!\Good. Let's go!\That was a kick!\That was cruel!\I thought my opponents were just a midget and an ear drooping puppy.\I've been too careless.\Though it's fine to continue like this, response:	but still,
context: All right!\Good. Let's go!\That was a kick!\That was cruel!\I thought my opponents were just a midget and an ear drooping puppy.\I've been too careless.\Though it's fine to continue like this,\but still, response:	it's like giving special service to the citizens from both countries.
context: Good. Let's go!\That was a kick!\That was cruel!\I thought my opponents were just a midget and an ear drooping puppy.\I've been too careless.\Though it's fine to continue like this,\but still,\it's like giving special service to the citizens from both countries. response:	Your Highness Leo, does that mean...
context: That was a kick!\That was cruel!\I thought my opponents were just a midget and an ear drooping puppy.\I've been too careless.\Though it's fine to continue like this,\but still,\it's like giving special service to the citizens from both countries.\Your Highness Leo, does that mean... response:	Right. I'm surrendering right here.
context: That was cruel!\I thought my opponents were just a midget and an ear drooping puppy.\I've been too careless.\Though it's fine to continue like this,\but still,\it's like giving special service to the citizens from both countries.\Your Highness Leo, does that mean...\Right. I'm surrendering right here. response:	Unbelievable! Her Highness actually surrendered!
context: I thought my opponents were just a midget and an ear drooping puppy.\I've been too careless.\Though it's fine to continue like this,\but still,\it's like giving special service to the citizens from both countries.\Your Highness Leo, does that mean...\Right. I'm surrendering right here.\Unbelievable! Her Highness actually surrendered! response:	That calls for an additional 350 points for defeating the army leader!
context: I've been too careless.\Though it's fine to continue like this,\but still,\it's like giving special service to the citizens from both countries.\Your Highness Leo, does that mean...\Right. I'm surrendering right here.\Unbelievable! Her Highness actually surrendered!\That calls for an additional 350 points for defeating the army leader! response:	The winning condition this time is to repress the stronghold,
context: Though it's fine to continue like this,\but still,\it's like giving special service to the citizens from both countries.\Your Highness Leo, does that mean...\Right. I'm surrendering right here.\Unbelievable! Her Highness actually surrendered!\That calls for an additional 350 points for defeating the army leader!\The winning condition this time is to repress the stronghold, response:	so the battle is not considered finished just yet!
context: but still,\it's like giving special service to the citizens from both countries.\Your Highness Leo, does that mean...\Right. I'm surrendering right here.\Unbelievable! Her Highness actually surrendered!\That calls for an additional 350 points for defeating the army leader!\The winning condition this time is to repress the stronghold,\so the battle is not considered finished just yet! response:	But the difference in points is overwhelming!
context: it's like giving special service to the citizens from both countries.\Your Highness Leo, does that mean...\Right. I'm surrendering right here.\Unbelievable! Her Highness actually surrendered!\That calls for an additional 350 points for defeating the army leader!\The winning condition this time is to repress the stronghold,\so the battle is not considered finished just yet!\But the difference in points is overwhelming! response:	The Galette army probably doesn't have a chance of winning!
context: Your Highness Leo, does that mean...\Right. I'm surrendering right here.\Unbelievable! Her Highness actually surrendered!\That calls for an additional 350 points for defeating the army leader!\The winning condition this time is to repress the stronghold,\so the battle is not considered finished just yet!\But the difference in points is overwhelming!\The Galette army probably doesn't have a chance of winning! response:	We won!
context: Right. I'm surrendering right here.\Unbelievable! Her Highness actually surrendered!\That calls for an additional 350 points for defeating the army leader!\The winning condition this time is to repress the stronghold,\so the battle is not considered finished just yet!\But the difference in points is overwhelming!\The Galette army probably doesn't have a chance of winning!\We won! response:	We really won!
context: Unbelievable! Her Highness actually surrendered!\That calls for an additional 350 points for defeating the army leader!\The winning condition this time is to repress the stronghold,\so the battle is not considered finished just yet!\But the difference in points is overwhelming!\The Galette army probably doesn't have a chance of winning!\We won!\We really won! response:	Sir Hero, although there was help from the captain,
context: That calls for an additional 350 points for defeating the army leader!\The winning condition this time is to repress the stronghold,\so the battle is not considered finished just yet!\But the difference in points is overwhelming!\The Galette army probably doesn't have a chance of winning!\We won!\We really won!\Sir Hero, although there was help from the captain, response:	I'll praise you for the fact you landed an attack on me.
context: The winning condition this time is to repress the stronghold,\so the battle is not considered finished just yet!\But the difference in points is overwhelming!\The Galette army probably doesn't have a chance of winning!\We won!\We really won!\Sir Hero, although there was help from the captain,\I'll praise you for the fact you landed an attack on me. response:	But don't think you can do so well next time!
context: so the battle is not considered finished just yet!\But the difference in points is overwhelming!\The Galette army probably doesn't have a chance of winning!\We won!\We really won!\Sir Hero, although there was help from the captain,\I'll praise you for the fact you landed an attack on me.\But don't think you can do so well next time! response:	Thank you very much, Princess.
context: But the difference in points is overwhelming!\The Galette army probably doesn't have a chance of winning!\We won!\We really won!\Sir Hero, although there was help from the captain,\I'll praise you for the fact you landed an attack on me.\But don't think you can do so well next time!\Thank you very much, Princess. response:	It's your Highness!
context: The Galette army probably doesn't have a chance of winning!\We won!\We really won!\Sir Hero, although there was help from the captain,\I'll praise you for the fact you landed an attack on me.\But don't think you can do so well next time!\Thank you very much, Princess.\It's your Highness! response:	Your Highness!
context: We won!\We really won!\Sir Hero, although there was help from the captain,\I'll praise you for the fact you landed an attack on me.\But don't think you can do so well next time!\Thank you very much, Princess.\It's your Highness!\Your Highness! response:	Even though it was a bit scary to fight with your Highness,
context: We really won!\Sir Hero, although there was help from the captain,\I'll praise you for the fact you landed an attack on me.\But don't think you can do so well next time!\Thank you very much, Princess.\It's your Highness!\Your Highness!\Even though it was a bit scary to fight with your Highness, response:	I enjoyed it!
context: Sir Hero, although there was help from the captain,\I'll praise you for the fact you landed an attack on me.\But don't think you can do so well next time!\Thank you very much, Princess.\It's your Highness!\Your Highness!\Even though it was a bit scary to fight with your Highness,\I enjoyed it! response:	Photography group, focus on the ear drooping puppy.
context: I'll praise you for the fact you landed an attack on me.\But don't think you can do so well next time!\Thank you very much, Princess.\It's your Highness!\Your Highness!\Even though it was a bit scary to fight with your Highness,\I enjoyed it!\Photography group, focus on the ear drooping puppy. response:	You'll be able to get a good one.
context: But don't think you can do so well next time!\Thank you very much, Princess.\It's your Highness!\Your Highness!\Even though it was a bit scary to fight with your Highness,\I enjoyed it!\Photography group, focus on the ear drooping puppy.\You'll be able to get a good one. response:	The Hero has used friendly fire on his own ally!
context: Thank you very much, Princess.\It's your Highness!\Your Highness!\Even though it was a bit scary to fight with your Highness,\I enjoyed it!\Photography group, focus on the ear drooping puppy.\You'll be able to get a good one.\The Hero has used friendly fire on his own ally! response:	Not only did he break her armor, he also tore her clothes!
context: It's your Highness!\Your Highness!\Even though it was a bit scary to fight with your Highness,\I enjoyed it!\Photography group, focus on the ear drooping puppy.\You'll be able to get a good one.\The Hero has used friendly fire on his own ally!\Not only did he break her armor, he also tore her clothes! response:	I'll be back!
context: Your Highness!\Even though it was a bit scary to fight with your Highness,\I enjoyed it!\Photography group, focus on the ear drooping puppy.\You'll be able to get a good one.\The Hero has used friendly fire on his own ally!\Not only did he break her armor, he also tore her clothes!\I'll be back! response:	Next time, I'll get the upper hand on the invasion!
context: Even though it was a bit scary to fight with your Highness,\I enjoyed it!\Photography group, focus on the ear drooping puppy.\You'll be able to get a good one.\The Hero has used friendly fire on his own ally!\Not only did he break her armor, he also tore her clothes!\I'll be back!\Next time, I'll get the upper hand on the invasion! response:	With that, her Highness has officially left the battlefield.
context: I enjoyed it!\Photography group, focus on the ear drooping puppy.\You'll be able to get a good one.\The Hero has used friendly fire on his own ally!\Not only did he break her armor, he also tore her clothes!\I'll be back!\Next time, I'll get the upper hand on the invasion!\With that, her Highness has officially left the battlefield. response:	Seems like the next invasion will be something to look forward to!
context: Photography group, focus on the ear drooping puppy.\You'll be able to get a good one.\The Hero has used friendly fire on his own ally!\Not only did he break her armor, he also tore her clothes!\I'll be back!\Next time, I'll get the upper hand on the invasion!\With that, her Highness has officially left the battlefield.\Seems like the next invasion will be something to look forward to! response:	Indeed.
context: You'll be able to get a good one.\The Hero has used friendly fire on his own ally!\Not only did he break her armor, he also tore her clothes!\I'll be back!\Next time, I'll get the upper hand on the invasion!\With that, her Highness has officially left the battlefield.\Seems like the next invasion will be something to look forward to!\Indeed. response:	However, this war has not ended yet.
context: The Hero has used friendly fire on his own ally!\Not only did he break her armor, he also tore her clothes!\I'll be back!\Next time, I'll get the upper hand on the invasion!\With that, her Highness has officially left the battlefield.\Seems like the next invasion will be something to look forward to!\Indeed.\However, this war has not ended yet. response:	That's true.
context: Not only did he break her armor, he also tore her clothes!\I'll be back!\Next time, I'll get the upper hand on the invasion!\With that, her Highness has officially left the battlefield.\Seems like the next invasion will be something to look forward to!\Indeed.\However, this war has not ended yet.\That's true. response:	Everyone at the front line, concentrate until the very end!
context: I'll be back!\Next time, I'll get the upper hand on the invasion!\With that, her Highness has officially left the battlefield.\Seems like the next invasion will be something to look forward to!\Indeed.\However, this war has not ended yet.\That's true.\Everyone at the front line, concentrate until the very end! response:	Please do your best until the time is up!
context: Next time, I'll get the upper hand on the invasion!\With that, her Highness has officially left the battlefield.\Seems like the next invasion will be something to look forward to!\Indeed.\However, this war has not ended yet.\That's true.\Everyone at the front line, concentrate until the very end!\Please do your best until the time is up! response:	You idiot! You idiot!
context: With that, her Highness has officially left the battlefield.\Seems like the next invasion will be something to look forward to!\Indeed.\However, this war has not ended yet.\That's true.\Everyone at the front line, concentrate until the very end!\Please do your best until the time is up!\You idiot! You idiot! response:	You idiot!
