context: Late Night Show response:	Late Night Show
context: Sorry, but it's not that splendid.\The souls for Kishin-sama were all taken...\I'll have to start from scratch again.\Kishin-sama...\I'm no bright cheerful boat!\The resonance of souls!\The resonance of souls!\Sorryyy! response:	We'll return next time after getting better!
context: The souls for Kishin-sama were all taken...\I'll have to start from scratch again.\Kishin-sama...\I'm no bright cheerful boat!\The resonance of souls!\The resonance of souls!\Sorryyy!\We'll return next time after getting better! response:	Eh?
context: I'll have to start from scratch again.\Kishin-sama...\I'm no bright cheerful boat!\The resonance of souls!\The resonance of souls!\Sorryyy!\We'll return next time after getting better!\Eh? response:	Maybe we should apologize elsewhere?
context: Kishin-sama...\I'm no bright cheerful boat!\The resonance of souls!\The resonance of souls!\Sorryyy!\We'll return next time after getting better!\Eh?\Maybe we should apologize elsewhere? response:	I'm here to take your soul!
context: I'm no bright cheerful boat!\The resonance of souls!\The resonance of souls!\Sorryyy!\We'll return next time after getting better!\Eh?\Maybe we should apologize elsewhere?\I'm here to take your soul! response:	The blood test results have come.
context: The resonance of souls!\The resonance of souls!\Sorryyy!\We'll return next time after getting better!\Eh?\Maybe we should apologize elsewhere?\I'm here to take your soul!\The blood test results have come. response:	And so, how were they?
context: The resonance of souls!\Sorryyy!\We'll return next time after getting better!\Eh?\Maybe we should apologize elsewhere?\I'm here to take your soul!\The blood test results have come.\And so, how were they? response:	Both white and red cells count are normal.
context: Sorryyy!\We'll return next time after getting better!\Eh?\Maybe we should apologize elsewhere?\I'm here to take your soul!\The blood test results have come.\And so, how were they?\Both white and red cells count are normal. response:	No problems with hemoglobin counts either.
context: We'll return next time after getting better!\Eh?\Maybe we should apologize elsewhere?\I'm here to take your soul!\The blood test results have come.\And so, how were they?\Both white and red cells count are normal.\No problems with hemoglobin counts either. response:	You're as healthy as you sound.
context: Eh?\Maybe we should apologize elsewhere?\I'm here to take your soul!\The blood test results have come.\And so, how were they?\Both white and red cells count are normal.\No problems with hemoglobin counts either.\You're as healthy as you sound. response:	Really?
context: Maybe we should apologize elsewhere?\I'm here to take your soul!\The blood test results have come.\And so, how were they?\Both white and red cells count are normal.\No problems with hemoglobin counts either.\You're as healthy as you sound.\Really? response:	But I'm sure that time...
context: I'm here to take your soul!\The blood test results have come.\And so, how were they?\Both white and red cells count are normal.\No problems with hemoglobin counts either.\You're as healthy as you sound.\Really?\But I'm sure that time... response:	What could it have been?
context: The blood test results have come.\And so, how were they?\Both white and red cells count are normal.\No problems with hemoglobin counts either.\You're as healthy as you sound.\Really?\But I'm sure that time...\What could it have been? response:	Well, blood darkens with time, doesn't it?
context: And so, how were they?\Both white and red cells count are normal.\No problems with hemoglobin counts either.\You're as healthy as you sound.\Really?\But I'm sure that time...\What could it have been?\Well, blood darkens with time, doesn't it? response:	That might be why it appeared black.
context: Both white and red cells count are normal.\No problems with hemoglobin counts either.\You're as healthy as you sound.\Really?\But I'm sure that time...\What could it have been?\Well, blood darkens with time, doesn't it?\That might be why it appeared black. response:	Ah...
context: No problems with hemoglobin counts either.\You're as healthy as you sound.\Really?\But I'm sure that time...\What could it have been?\Well, blood darkens with time, doesn't it?\That might be why it appeared black.\Ah... response:	It's a bit weird...
context: You're as healthy as you sound.\Really?\But I'm sure that time...\What could it have been?\Well, blood darkens with time, doesn't it?\That might be why it appeared black.\Ah...\It's a bit weird... response:	It's definitely strange.
context: Really?\But I'm sure that time...\What could it have been?\Well, blood darkens with time, doesn't it?\That might be why it appeared black.\Ah...\It's a bit weird...\It's definitely strange. response:	I saw the black blood through the crystal ball.
context: But I'm sure that time...\What could it have been?\Well, blood darkens with time, doesn't it?\That might be why it appeared black.\Ah...\It's a bit weird...\It's definitely strange.\I saw the black blood through the crystal ball. response:	With a strong resonance like that, the black blood should have propagated.
context: What could it have been?\Well, blood darkens with time, doesn't it?\That might be why it appeared black.\Ah...\It's a bit weird...\It's definitely strange.\I saw the black blood through the crystal ball.\With a strong resonance like that, the black blood should have propagated. response:	Did something happen, Medusa-sensei?
context: Well, blood darkens with time, doesn't it?\That might be why it appeared black.\Ah...\It's a bit weird...\It's definitely strange.\I saw the black blood through the crystal ball.\With a strong resonance like that, the black blood should have propagated.\Did something happen, Medusa-sensei? response:	For now, I'll provide you some medicine.
context: That might be why it appeared black.\Ah...\It's a bit weird...\It's definitely strange.\I saw the black blood through the crystal ball.\With a strong resonance like that, the black blood should have propagated.\Did something happen, Medusa-sensei?\For now, I'll provide you some medicine. response:	Take these capsules twice a day, at breakfast and dinner.
context: Ah...\It's a bit weird...\It's definitely strange.\I saw the black blood through the crystal ball.\With a strong resonance like that, the black blood should have propagated.\Did something happen, Medusa-sensei?\For now, I'll provide you some medicine.\Take these capsules twice a day, at breakfast and dinner. response:	This medicine will stimulate the black blood.
context: It's a bit weird...\It's definitely strange.\I saw the black blood through the crystal ball.\With a strong resonance like that, the black blood should have propagated.\Did something happen, Medusa-sensei?\For now, I'll provide you some medicine.\Take these capsules twice a day, at breakfast and dinner.\This medicine will stimulate the black blood. response:	I'll have her take these for now.
context: It's definitely strange.\I saw the black blood through the crystal ball.\With a strong resonance like that, the black blood should have propagated.\Did something happen, Medusa-sensei?\For now, I'll provide you some medicine.\Take these capsules twice a day, at breakfast and dinner.\This medicine will stimulate the black blood.\I'll have her take these for now. response:	That's right, how's Soul-kun doing?
context: I saw the black blood through the crystal ball.\With a strong resonance like that, the black blood should have propagated.\Did something happen, Medusa-sensei?\For now, I'll provide you some medicine.\Take these capsules twice a day, at breakfast and dinner.\This medicine will stimulate the black blood.\I'll have her take these for now.\That's right, how's Soul-kun doing? response:	What do you mean?
context: With a strong resonance like that, the black blood should have propagated.\Did something happen, Medusa-sensei?\For now, I'll provide you some medicine.\Take these capsules twice a day, at breakfast and dinner.\This medicine will stimulate the black blood.\I'll have her take these for now.\That's right, how's Soul-kun doing?\What do you mean? response:	Is he still having those strange dreams about that demon?
context: Did something happen, Medusa-sensei?\For now, I'll provide you some medicine.\Take these capsules twice a day, at breakfast and dinner.\This medicine will stimulate the black blood.\I'll have her take these for now.\That's right, how's Soul-kun doing?\What do you mean?\Is he still having those strange dreams about that demon? response:	He seemed a bit troubled, so...
context: For now, I'll provide you some medicine.\Take these capsules twice a day, at breakfast and dinner.\This medicine will stimulate the black blood.\I'll have her take these for now.\That's right, how's Soul-kun doing?\What do you mean?\Is he still having those strange dreams about that demon?\He seemed a bit troubled, so... response:	A demon?
context: Take these capsules twice a day, at breakfast and dinner.\This medicine will stimulate the black blood.\I'll have her take these for now.\That's right, how's Soul-kun doing?\What do you mean?\Is he still having those strange dreams about that demon?\He seemed a bit troubled, so...\A demon? response:	He came begging me for advice.
context: This medicine will stimulate the black blood.\I'll have her take these for now.\That's right, how's Soul-kun doing?\What do you mean?\Is he still having those strange dreams about that demon?\He seemed a bit troubled, so...\A demon?\He came begging me for advice. response:	About that, he's already fine.
context: I'll have her take these for now.\That's right, how's Soul-kun doing?\What do you mean?\Is he still having those strange dreams about that demon?\He seemed a bit troubled, so...\A demon?\He came begging me for advice.\About that, he's already fine. response:	It's already cleared up now.
context: That's right, how's Soul-kun doing?\What do you mean?\Is he still having those strange dreams about that demon?\He seemed a bit troubled, so...\A demon?\He came begging me for advice.\About that, he's already fine.\It's already cleared up now. response:	What's with that?
context: What do you mean?\Is he still having those strange dreams about that demon?\He seemed a bit troubled, so...\A demon?\He came begging me for advice.\About that, he's already fine.\It's already cleared up now.\What's with that? response:	He didn't say a thing about it at all!
context: Is he still having those strange dreams about that demon?\He seemed a bit troubled, so...\A demon?\He came begging me for advice.\About that, he's already fine.\It's already cleared up now.\What's with that?\He didn't say a thing about it at all! response:	Medusa-sensei, thank you very much!
context: He seemed a bit troubled, so...\A demon?\He came begging me for advice.\About that, he's already fine.\It's already cleared up now.\What's with that?\He didn't say a thing about it at all!\Medusa-sensei, thank you very much! response:	If you'll excuse me...
context: A demon?\He came begging me for advice.\About that, he's already fine.\It's already cleared up now.\What's with that?\He didn't say a thing about it at all!\Medusa-sensei, thank you very much!\If you'll excuse me... response:	What a stupid girl.
context: He came begging me for advice.\About that, he's already fine.\It's already cleared up now.\What's with that?\He didn't say a thing about it at all!\Medusa-sensei, thank you very much!\If you'll excuse me...\What a stupid girl. response:	Begging for advice?
context: About that, he's already fine.\It's already cleared up now.\What's with that?\He didn't say a thing about it at all!\Medusa-sensei, thank you very much!\If you'll excuse me...\What a stupid girl.\Begging for advice? response:	So he trusts Medusa-sensei more than his own partner?
context: It's already cleared up now.\What's with that?\He didn't say a thing about it at all!\Medusa-sensei, thank you very much!\If you'll excuse me...\What a stupid girl.\Begging for advice?\So he trusts Medusa-sensei more than his own partner? response:	I'm pissed!
context: What's with that?\He didn't say a thing about it at all!\Medusa-sensei, thank you very much!\If you'll excuse me...\What a stupid girl.\Begging for advice?\So he trusts Medusa-sensei more than his own partner?\I'm pissed! response:	He's going to get an earful!
context: He didn't say a thing about it at all!\Medusa-sensei, thank you very much!\If you'll excuse me...\What a stupid girl.\Begging for advice?\So he trusts Medusa-sensei more than his own partner?\I'm pissed!\He's going to get an earful! response:	Strange...
context: Medusa-sensei, thank you very much!\If you'll excuse me...\What a stupid girl.\Begging for advice?\So he trusts Medusa-sensei more than his own partner?\I'm pissed!\He's going to get an earful!\Strange... response:	Why did Maka's black blood samples disappear?
context: If you'll excuse me...\What a stupid girl.\Begging for advice?\So he trusts Medusa-sensei more than his own partner?\I'm pissed!\He's going to get an earful!\Strange...\Why did Maka's black blood samples disappear? response:	My research was supposed to be flawless.
context: What a stupid girl.\Begging for advice?\So he trusts Medusa-sensei more than his own partner?\I'm pissed!\He's going to get an earful!\Strange...\Why did Maka's black blood samples disappear?\My research was supposed to be flawless. response:	Maka Albarn...
context: Begging for advice?\So he trusts Medusa-sensei more than his own partner?\I'm pissed!\He's going to get an earful!\Strange...\Why did Maka's black blood samples disappear?\My research was supposed to be flawless.\Maka Albarn... response:	Maka Albarn's file is...
context: So he trusts Medusa-sensei more than his own partner?\I'm pissed!\He's going to get an earful!\Strange...\Why did Maka's black blood samples disappear?\My research was supposed to be flawless.\Maka Albarn...\Maka Albarn's file is... response:	Did someone take it?
context: I'm pissed!\He's going to get an earful!\Strange...\Why did Maka's black blood samples disappear?\My research was supposed to be flawless.\Maka Albarn...\Maka Albarn's file is...\Did someone take it? response:	Is this what you're looking for?
context: He's going to get an earful!\Strange...\Why did Maka's black blood samples disappear?\My research was supposed to be flawless.\Maka Albarn...\Maka Albarn's file is...\Did someone take it?\Is this what you're looking for? response:	You surprised me!
context: Strange...\Why did Maka's black blood samples disappear?\My research was supposed to be flawless.\Maka Albarn...\Maka Albarn's file is...\Did someone take it?\Is this what you're looking for?\You surprised me! response:	You came in?
context: Why did Maka's black blood samples disappear?\My research was supposed to be flawless.\Maka Albarn...\Maka Albarn's file is...\Did someone take it?\Is this what you're looking for?\You surprised me!\You came in? response:	Don't scare me, please.
context: My research was supposed to be flawless.\Maka Albarn...\Maka Albarn's file is...\Did someone take it?\Is this what you're looking for?\You surprised me!\You came in?\Don't scare me, please. response:	Soul Eater and Maka Albarn...
context: Maka Albarn...\Maka Albarn's file is...\Did someone take it?\Is this what you're looking for?\You surprised me!\You came in?\Don't scare me, please.\Soul Eater and Maka Albarn... response:	Are you really that concerned...?
context: Maka Albarn's file is...\Did someone take it?\Is this what you're looking for?\You surprised me!\You came in?\Don't scare me, please.\Soul Eater and Maka Albarn...\Are you really that concerned...? response:	This guy...
context: Did someone take it?\Is this what you're looking for?\You surprised me!\You came in?\Don't scare me, please.\Soul Eater and Maka Albarn...\Are you really that concerned...?\This guy... response:	A lot has happened to those children lately, so...
context: Is this what you're looking for?\You surprised me!\You came in?\Don't scare me, please.\Soul Eater and Maka Albarn...\Are you really that concerned...?\This guy...\A lot has happened to those children lately, so... response:	What is this?
context: You surprised me!\You came in?\Don't scare me, please.\Soul Eater and Maka Albarn...\Are you really that concerned...?\This guy...\A lot has happened to those children lately, so...\What is this? response:	I got them from Maka.
context: You came in?\Don't scare me, please.\Soul Eater and Maka Albarn...\Are you really that concerned...?\This guy...\A lot has happened to those children lately, so...\What is this?\I got them from Maka. response:	Medicine I've never heard of.
context: Don't scare me, please.\Soul Eater and Maka Albarn...\Are you really that concerned...?\This guy...\A lot has happened to those children lately, so...\What is this?\I got them from Maka.\Medicine I've never heard of. response:	This man... how much does he...
context: Soul Eater and Maka Albarn...\Are you really that concerned...?\This guy...\A lot has happened to those children lately, so...\What is this?\I got them from Maka.\Medicine I've never heard of.\This man... how much does he... response:	Did he figure my identity?
context: Are you really that concerned...?\This guy...\A lot has happened to those children lately, so...\What is this?\I got them from Maka.\Medicine I've never heard of.\This man... how much does he...\Did he figure my identity? response:	Should I kill him?
context: This guy...\A lot has happened to those children lately, so...\What is this?\I got them from Maka.\Medicine I've never heard of.\This man... how much does he...\Did he figure my identity?\Should I kill him? response:	That's a herbal medicine I made.
context: A lot has happened to those children lately, so...\What is this?\I got them from Maka.\Medicine I've never heard of.\This man... how much does he...\Did he figure my identity?\Should I kill him?\That's a herbal medicine I made. response:	It improves circulation and strengthens the pulse.
context: What is this?\I got them from Maka.\Medicine I've never heard of.\This man... how much does he...\Did he figure my identity?\Should I kill him?\That's a herbal medicine I made.\It improves circulation and strengthens the pulse. response:	I'm not lying...
context: I got them from Maka.\Medicine I've never heard of.\This man... how much does he...\Did he figure my identity?\Should I kill him?\That's a herbal medicine I made.\It improves circulation and strengthens the pulse.\I'm not lying... response:	The black blood doesn't differ much from regular blood...
context: Medicine I've never heard of.\This man... how much does he...\Did he figure my identity?\Should I kill him?\That's a herbal medicine I made.\It improves circulation and strengthens the pulse.\I'm not lying...\The black blood doesn't differ much from regular blood... response:	The herbal medicine is effective.
context: This man... how much does he...\Did he figure my identity?\Should I kill him?\That's a herbal medicine I made.\It improves circulation and strengthens the pulse.\I'm not lying...\The black blood doesn't differ much from regular blood...\The herbal medicine is effective. response:	Having a herbal medicine mania...
context: Did he figure my identity?\Should I kill him?\That's a herbal medicine I made.\It improves circulation and strengthens the pulse.\I'm not lying...\The black blood doesn't differ much from regular blood...\The herbal medicine is effective.\Having a herbal medicine mania... response:	It's strange isn't it?
context: Should I kill him?\That's a herbal medicine I made.\It improves circulation and strengthens the pulse.\I'm not lying...\The black blood doesn't differ much from regular blood...\The herbal medicine is effective.\Having a herbal medicine mania...\It's strange isn't it? response:	As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...
context: That's a herbal medicine I made.\It improves circulation and strengthens the pulse.\I'm not lying...\The black blood doesn't differ much from regular blood...\The herbal medicine is effective.\Having a herbal medicine mania...\It's strange isn't it?\As a school nurse, I can't just leave Maka-chan nor Soul-kun alone... response:	That's fine is it not?
context: It improves circulation and strengthens the pulse.\I'm not lying...\The black blood doesn't differ much from regular blood...\The herbal medicine is effective.\Having a herbal medicine mania...\It's strange isn't it?\As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...\That's fine is it not? response:	It's very cute of you.
context: I'm not lying...\The black blood doesn't differ much from regular blood...\The herbal medicine is effective.\Having a herbal medicine mania...\It's strange isn't it?\As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...\That's fine is it not?\It's very cute of you. response:	But is that something a nurse would do?
context: The black blood doesn't differ much from regular blood...\The herbal medicine is effective.\Having a herbal medicine mania...\It's strange isn't it?\As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...\That's fine is it not?\It's very cute of you.\But is that something a nurse would do? response:	It's something a witch would do... right?
context: The herbal medicine is effective.\Having a herbal medicine mania...\It's strange isn't it?\As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...\That's fine is it not?\It's very cute of you.\But is that something a nurse would do?\It's something a witch would do... right? response:	It's something a witch would do... right?
context: Having a herbal medicine mania...\It's strange isn't it?\As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...\That's fine is it not?\It's very cute of you.\But is that something a nurse would do?\It's something a witch would do... right?\It's something a witch would do... right? response:	My, that's horrible!
context: It's strange isn't it?\As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...\That's fine is it not?\It's very cute of you.\But is that something a nurse would do?\It's something a witch would do... right?\It's something a witch would do... right?\My, that's horrible! response:	Are you saying my face looks machiavellian?
context: As a school nurse, I can't just leave Maka-chan nor Soul-kun alone...\That's fine is it not?\It's very cute of you.\But is that something a nurse would do?\It's something a witch would do... right?\It's something a witch would do... right?\My, that's horrible!\Are you saying my face looks machiavellian? response:	That's sexual harassment!
context: That's fine is it not?\It's very cute of you.\But is that something a nurse would do?\It's something a witch would do... right?\It's something a witch would do... right?\My, that's horrible!\Are you saying my face looks machiavellian?\That's sexual harassment! response:	If you're gonna sue someone, you should sue Spirit-senpai first, right?
context: It's very cute of you.\But is that something a nurse would do?\It's something a witch would do... right?\It's something a witch would do... right?\My, that's horrible!\Are you saying my face looks machiavellian?\That's sexual harassment!\If you're gonna sue someone, you should sue Spirit-senpai first, right? response:	That chair is ours, you know.
context: But is that something a nurse would do?\It's something a witch would do... right?\It's something a witch would do... right?\My, that's horrible!\Are you saying my face looks machiavellian?\That's sexual harassment!\If you're gonna sue someone, you should sue Spirit-senpai first, right?\That chair is ours, you know. response:	For a mere moment, I felt killing intent.
context: It's something a witch would do... right?\It's something a witch would do... right?\My, that's horrible!\Are you saying my face looks machiavellian?\That's sexual harassment!\If you're gonna sue someone, you should sue Spirit-senpai first, right?\That chair is ours, you know.\For a mere moment, I felt killing intent. response:	Dammit...
context: It's something a witch would do... right?\My, that's horrible!\Are you saying my face looks machiavellian?\That's sexual harassment!\If you're gonna sue someone, you should sue Spirit-senpai first, right?\That chair is ours, you know.\For a mere moment, I felt killing intent.\Dammit... response:	I'm shaking...
context: My, that's horrible!\Are you saying my face looks machiavellian?\That's sexual harassment!\If you're gonna sue someone, you should sue Spirit-senpai first, right?\That chair is ours, you know.\For a mere moment, I felt killing intent.\Dammit...\I'm shaking... response:	Fear, huh?
context: Are you saying my face looks machiavellian?\That's sexual harassment!\If you're gonna sue someone, you should sue Spirit-senpai first, right?\That chair is ours, you know.\For a mere moment, I felt killing intent.\Dammit...\I'm shaking...\Fear, huh? response:	Thanks.
context: That's sexual harassment!\If you're gonna sue someone, you should sue Spirit-senpai first, right?\That chair is ours, you know.\For a mere moment, I felt killing intent.\Dammit...\I'm shaking...\Fear, huh?\Thanks. response:	I'd already forgotten.
context: If you're gonna sue someone, you should sue Spirit-senpai first, right?\That chair is ours, you know.\For a mere moment, I felt killing intent.\Dammit...\I'm shaking...\Fear, huh?\Thanks.\I'd already forgotten. response:	Now then...
context: That chair is ours, you know.\For a mere moment, I felt killing intent.\Dammit...\I'm shaking...\Fear, huh?\Thanks.\I'd already forgotten.\Now then... response:	What should I do now...
context: For a mere moment, I felt killing intent.\Dammit...\I'm shaking...\Fear, huh?\Thanks.\I'd already forgotten.\Now then...\What should I do now... response:	How was it?
context: Dammit...\I'm shaking...\Fear, huh?\Thanks.\I'd already forgotten.\Now then...\What should I do now...\How was it? response:	There's no doubt.
context: I'm shaking...\Fear, huh?\Thanks.\I'd already forgotten.\Now then...\What should I do now...\How was it?\There's no doubt. response:	And the location of Medusa's residence?
context: Fear, huh?\Thanks.\I'd already forgotten.\Now then...\What should I do now...\How was it?\There's no doubt.\And the location of Medusa's residence? response:	I've confirmed it.
context: Thanks.\I'd already forgotten.\Now then...\What should I do now...\How was it?\There's no doubt.\And the location of Medusa's residence?\I've confirmed it. response:	I don't make blunders, that's the man I was.
context: I'd already forgotten.\Now then...\What should I do now...\How was it?\There's no doubt.\And the location of Medusa's residence?\I've confirmed it.\I don't make blunders, that's the man I was. response:	Leave this matter to us...
context: Now then...\What should I do now...\How was it?\There's no doubt.\And the location of Medusa's residence?\I've confirmed it.\I don't make blunders, that's the man I was.\Leave this matter to us... response:	Ok?
context: What should I do now...\How was it?\There's no doubt.\And the location of Medusa's residence?\I've confirmed it.\I don't make blunders, that's the man I was.\Leave this matter to us...\Ok? response:	Sid, Nygus.
context: How was it?\There's no doubt.\And the location of Medusa's residence?\I've confirmed it.\I don't make blunders, that's the man I was.\Leave this matter to us...\Ok?\Sid, Nygus. response:	Don't let your guard down.
context: There's no doubt.\And the location of Medusa's residence?\I've confirmed it.\I don't make blunders, that's the man I was.\Leave this matter to us...\Ok?\Sid, Nygus.\Don't let your guard down. response:	After all, we're dealing with a witch.
context: And the location of Medusa's residence?\I've confirmed it.\I don't make blunders, that's the man I was.\Leave this matter to us...\Ok?\Sid, Nygus.\Don't let your guard down.\After all, we're dealing with a witch. response:	I'm well aware of that.
context: I've confirmed it.\I don't make blunders, that's the man I was.\Leave this matter to us...\Ok?\Sid, Nygus.\Don't let your guard down.\After all, we're dealing with a witch.\I'm well aware of that. response:	I've already seen many lose their lives against them.
context: I don't make blunders, that's the man I was.\Leave this matter to us...\Ok?\Sid, Nygus.\Don't let your guard down.\After all, we're dealing with a witch.\I'm well aware of that.\I've already seen many lose their lives against them. response:	Let's go, Sid.
context: Leave this matter to us...\Ok?\Sid, Nygus.\Don't let your guard down.\After all, we're dealing with a witch.\I'm well aware of that.\I've already seen many lose their lives against them.\Let's go, Sid. response:	Yeah.
context: Ok?\Sid, Nygus.\Don't let your guard down.\After all, we're dealing with a witch.\I'm well aware of that.\I've already seen many lose their lives against them.\Let's go, Sid.\Yeah. response:	If there's any physical evidence that she's a witch,
context: Sid, Nygus.\Don't let your guard down.\After all, we're dealing with a witch.\I'm well aware of that.\I've already seen many lose their lives against them.\Let's go, Sid.\Yeah.\If there's any physical evidence that she's a witch, response:	Her snake tail...
context: Don't let your guard down.\After all, we're dealing with a witch.\I'm well aware of that.\I've already seen many lose their lives against them.\Let's go, Sid.\Yeah.\If there's any physical evidence that she's a witch,\Her snake tail... response:	All that's left is to catch her.
context: After all, we're dealing with a witch.\I'm well aware of that.\I've already seen many lose their lives against them.\Let's go, Sid.\Yeah.\If there's any physical evidence that she's a witch,\Her snake tail...\All that's left is to catch her. response:	Eruka...
context: I'm well aware of that.\I've already seen many lose their lives against them.\Let's go, Sid.\Yeah.\If there's any physical evidence that she's a witch,\Her snake tail...\All that's left is to catch her.\Eruka... response:	Eruka!
context: I've already seen many lose their lives against them.\Let's go, Sid.\Yeah.\If there's any physical evidence that she's a witch,\Her snake tail...\All that's left is to catch her.\Eruka...\Eruka! response:	I'm communicating to you through the snake I put in your body.
context: Let's go, Sid.\Yeah.\If there's any physical evidence that she's a witch,\Her snake tail...\All that's left is to catch her.\Eruka...\Eruka!\I'm communicating to you through the snake I put in your body. response:	That thing...
context: Yeah.\If there's any physical evidence that she's a witch,\Her snake tail...\All that's left is to catch her.\Eruka...\Eruka!\I'm communicating to you through the snake I put in your body.\That thing... response:	It's in the case.
context: If there's any physical evidence that she's a witch,\Her snake tail...\All that's left is to catch her.\Eruka...\Eruka!\I'm communicating to you through the snake I put in your body.\That thing...\It's in the case. response:	Yes...
context: Her snake tail...\All that's left is to catch her.\Eruka...\Eruka!\I'm communicating to you through the snake I put in your body.\That thing...\It's in the case.\Yes... response:	Yes, that.
context: All that's left is to catch her.\Eruka...\Eruka!\I'm communicating to you through the snake I put in your body.\That thing...\It's in the case.\Yes...\Yes, that. response:	Make haste.
context: Eruka...\Eruka!\I'm communicating to you through the snake I put in your body.\That thing...\It's in the case.\Yes...\Yes, that.\Make haste. response:	The rest... you already know, right?
context: Eruka!\I'm communicating to you through the snake I put in your body.\That thing...\It's in the case.\Yes...\Yes, that.\Make haste.\The rest... you already know, right? response:	The rest... you already know, right?
context: I'm communicating to you through the snake I put in your body.\That thing...\It's in the case.\Yes...\Yes, that.\Make haste.\The rest... you already know, right?\The rest... you already know, right? response:	It ended up being a messed up trip, didn't it?
context: That thing...\It's in the case.\Yes...\Yes, that.\Make haste.\The rest... you already know, right?\The rest... you already know, right?\It ended up being a messed up trip, didn't it? response:	I'm totally beat!
context: It's in the case.\Yes...\Yes, that.\Make haste.\The rest... you already know, right?\The rest... you already know, right?\It ended up being a messed up trip, didn't it?\I'm totally beat! response:	Liz, Patty...
context: Yes...\Yes, that.\Make haste.\The rest... you already know, right?\The rest... you already know, right?\It ended up being a messed up trip, didn't it?\I'm totally beat!\Liz, Patty... response:	Where are you going, Kid?
context: Yes, that.\Make haste.\The rest... you already know, right?\The rest... you already know, right?\It ended up being a messed up trip, didn't it?\I'm totally beat!\Liz, Patty...\Where are you going, Kid? response:	There are things I need to ask father.
context: Make haste.\The rest... you already know, right?\The rest... you already know, right?\It ended up being a messed up trip, didn't it?\I'm totally beat!\Liz, Patty...\Where are you going, Kid?\There are things I need to ask father. response:	Over there?
context: The rest... you already know, right?\The rest... you already know, right?\It ended up being a messed up trip, didn't it?\I'm totally beat!\Liz, Patty...\Where are you going, Kid?\There are things I need to ask father.\Over there? response:	Yeah.
context: The rest... you already know, right?\It ended up being a messed up trip, didn't it?\I'm totally beat!\Liz, Patty...\Where are you going, Kid?\There are things I need to ask father.\Over there?\Yeah. response:	From here on...
context: It ended up being a messed up trip, didn't it?\I'm totally beat!\Liz, Patty...\Where are you going, Kid?\There are things I need to ask father.\Over there?\Yeah.\From here on... response:	I know.
context: I'm totally beat!\Liz, Patty...\Where are you going, Kid?\There are things I need to ask father.\Over there?\Yeah.\From here on...\I know. response:	It's open...
context: Liz, Patty...\Where are you going, Kid?\There are things I need to ask father.\Over there?\Yeah.\From here on...\I know.\It's open... response:	Careful.
context: Where are you going, Kid?\There are things I need to ask father.\Over there?\Yeah.\From here on...\I know.\It's open...\Careful. response:	It might be a trap.
context: There are things I need to ask father.\Over there?\Yeah.\From here on...\I know.\It's open...\Careful.\It might be a trap. response:	Roger.
context: Over there?\Yeah.\From here on...\I know.\It's open...\Careful.\It might be a trap.\Roger. response:	While I was alive, I was pretty careful.
context: Yeah.\From here on...\I know.\It's open...\Careful.\It might be a trap.\Roger.\While I was alive, I was pretty careful. response:	That's the man I was...
context: From here on...\I know.\It's open...\Careful.\It might be a trap.\Roger.\While I was alive, I was pretty careful.\That's the man I was... response:	Oi, oi...
context: I know.\It's open...\Careful.\It might be a trap.\Roger.\While I was alive, I was pretty careful.\That's the man I was...\Oi, oi... response:	This is supposed to be a nurse's place?
context: It's open...\Careful.\It might be a trap.\Roger.\While I was alive, I was pretty careful.\That's the man I was...\Oi, oi...\This is supposed to be a nurse's place? response:	This is...
context: Careful.\It might be a trap.\Roger.\While I was alive, I was pretty careful.\That's the man I was...\Oi, oi...\This is supposed to be a nurse's place?\This is... response:	A witch's magic circle.
context: It might be a trap.\Roger.\While I was alive, I was pretty careful.\That's the man I was...\Oi, oi...\This is supposed to be a nurse's place?\This is...\A witch's magic circle. response:	There's no doubt.
context: Roger.\While I was alive, I was pretty careful.\That's the man I was...\Oi, oi...\This is supposed to be a nurse's place?\This is...\A witch's magic circle.\There's no doubt. response:	A journal?
context: While I was alive, I was pretty careful.\That's the man I was...\Oi, oi...\This is supposed to be a nurse's place?\This is...\A witch's magic circle.\There's no doubt.\A journal? response:	It seems so...
context: That's the man I was...\Oi, oi...\This is supposed to be a nurse's place?\This is...\A witch's magic circle.\There's no doubt.\A journal?\It seems so... response:	Stealing a peek at a woman's diary...
context: Oi, oi...\This is supposed to be a nurse's place?\This is...\A witch's magic circle.\There's no doubt.\A journal?\It seems so...\Stealing a peek at a woman's diary... response:	I wasn't that kind of man...
context: This is supposed to be a nurse's place?\This is...\A witch's magic circle.\There's no doubt.\A journal?\It seems so...\Stealing a peek at a woman's diary...\I wasn't that kind of man... response:	Is this the time for that?
context: This is...\A witch's magic circle.\There's no doubt.\A journal?\It seems so...\Stealing a peek at a woman's diary...\I wasn't that kind of man...\Is this the time for that? response:	A journal exists only to be read.
