context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: We humans must not take it from them!\-You agree with me, don't you? -Uh-huh. Uh-huh.\Clefairy. Clefairy.\Huh?\That looks like a Clefairy.\Ah. It's so cute!\Clefairy. This impish Pokemon is friendly and peaceful.\It is believed to live inside Mt. Moon, response:	although very few have ever been seen by humans.
context: -You agree with me, don't you? -Uh-huh. Uh-huh.\Clefairy. Clefairy.\Huh?\That looks like a Clefairy.\Ah. It's so cute!\Clefairy. This impish Pokemon is friendly and peaceful.\It is believed to live inside Mt. Moon,\although very few have ever been seen by humans. response:	Clefairy. Clefairy. Clefairy.
context: Clefairy. Clefairy.\Huh?\That looks like a Clefairy.\Ah. It's so cute!\Clefairy. This impish Pokemon is friendly and peaceful.\It is believed to live inside Mt. Moon,\although very few have ever been seen by humans.\Clefairy. Clefairy. Clefairy. response:	-Oh, I got to catch it. You can't!
context: Huh?\That looks like a Clefairy.\Ah. It's so cute!\Clefairy. This impish Pokemon is friendly and peaceful.\It is believed to live inside Mt. Moon,\although very few have ever been seen by humans.\Clefairy. Clefairy. Clefairy.\-Oh, I got to catch it. You can't! response:	-Huh? -Clefairy. Clefairy. Clefairy.
context: That looks like a Clefairy.\Ah. It's so cute!\Clefairy. This impish Pokemon is friendly and peaceful.\It is believed to live inside Mt. Moon,\although very few have ever been seen by humans.\Clefairy. Clefairy. Clefairy.\-Oh, I got to catch it. You can't!\-Huh? -Clefairy. Clefairy. Clefairy. response:	Oh.
context: Ah. It's so cute!\Clefairy. This impish Pokemon is friendly and peaceful.\It is believed to live inside Mt. Moon,\although very few have ever been seen by humans.\Clefairy. Clefairy. Clefairy.\-Oh, I got to catch it. You can't!\-Huh? -Clefairy. Clefairy. Clefairy.\Oh. response:	Sorry, but its best if you just let it stay here.
context: Clefairy. This impish Pokemon is friendly and peaceful.\It is believed to live inside Mt. Moon,\although very few have ever been seen by humans.\Clefairy. Clefairy. Clefairy.\-Oh, I got to catch it. You can't!\-Huh? -Clefairy. Clefairy. Clefairy.\Oh.\Sorry, but its best if you just let it stay here. response:	I hope you understand.
context: It is believed to live inside Mt. Moon,\although very few have ever been seen by humans.\Clefairy. Clefairy. Clefairy.\-Oh, I got to catch it. You can't!\-Huh? -Clefairy. Clefairy. Clefairy.\Oh.\Sorry, but its best if you just let it stay here.\I hope you understand. response:	Hmm. Sure, Seymour. I understand.
context: although very few have ever been seen by humans.\Clefairy. Clefairy. Clefairy.\-Oh, I got to catch it. You can't!\-Huh? -Clefairy. Clefairy. Clefairy.\Oh.\Sorry, but its best if you just let it stay here.\I hope you understand.\Hmm. Sure, Seymour. I understand. response:	-Clefairy! Huh?
context: Clefairy. Clefairy. Clefairy.\-Oh, I got to catch it. You can't!\-Huh? -Clefairy. Clefairy. Clefairy.\Oh.\Sorry, but its best if you just let it stay here.\I hope you understand.\Hmm. Sure, Seymour. I understand.\-Clefairy! Huh? response:	Clefairy.
context: -Oh, I got to catch it. You can't!\-Huh? -Clefairy. Clefairy. Clefairy.\Oh.\Sorry, but its best if you just let it stay here.\I hope you understand.\Hmm. Sure, Seymour. I understand.\-Clefairy! Huh?\Clefairy. response:	Don't be scared of Meowth!
context: -Huh? -Clefairy. Clefairy. Clefairy.\Oh.\Sorry, but its best if you just let it stay here.\I hope you understand.\Hmm. Sure, Seymour. I understand.\-Clefairy! Huh?\Clefairy.\Don't be scared of Meowth! response:	-Huh! Its Meowth! -Meowth!
context: Oh.\Sorry, but its best if you just let it stay here.\I hope you understand.\Hmm. Sure, Seymour. I understand.\-Clefairy! Huh?\Clefairy.\Don't be scared of Meowth!\-Huh! Its Meowth! -Meowth! response:	-What are you doing here? -Looking for troublemakers like you.
context: Sorry, but its best if you just let it stay here.\I hope you understand.\Hmm. Sure, Seymour. I understand.\-Clefairy! Huh?\Clefairy.\Don't be scared of Meowth!\-Huh! Its Meowth! -Meowth!\-What are you doing here? -Looking for troublemakers like you. response:	-Pika! -Fairy.
context: I hope you understand.\Hmm. Sure, Seymour. I understand.\-Clefairy! Huh?\Clefairy.\Don't be scared of Meowth!\-Huh! Its Meowth! -Meowth!\-What are you doing here? -Looking for troublemakers like you.\-Pika! -Fairy. response:	-Pikachu. -Clefairy!
context: Hmm. Sure, Seymour. I understand.\-Clefairy! Huh?\Clefairy.\Don't be scared of Meowth!\-Huh! Its Meowth! -Meowth!\-What are you doing here? -Looking for troublemakers like you.\-Pika! -Fairy.\-Pikachu. -Clefairy! response:	So Team Rocket is causing all the trouble around here.
context: -Clefairy! Huh?\Clefairy.\Don't be scared of Meowth!\-Huh! Its Meowth! -Meowth!\-What are you doing here? -Looking for troublemakers like you.\-Pika! -Fairy.\-Pikachu. -Clefairy!\So Team Rocket is causing all the trouble around here. response:	What a surprise.
context: Clefairy.\Don't be scared of Meowth!\-Huh! Its Meowth! -Meowth!\-What are you doing here? -Looking for troublemakers like you.\-Pika! -Fairy.\-Pikachu. -Clefairy!\So Team Rocket is causing all the trouble around here.\What a surprise. response:	We've got to stop them before they start any more trouble.
context: Don't be scared of Meowth!\-Huh! Its Meowth! -Meowth!\-What are you doing here? -Looking for troublemakers like you.\-Pika! -Fairy.\-Pikachu. -Clefairy!\So Team Rocket is causing all the trouble around here.\What a surprise.\We've got to stop them before they start any more trouble. response:	Trouble? Make that double.
context: -Huh! Its Meowth! -Meowth!\-What are you doing here? -Looking for troublemakers like you.\-Pika! -Fairy.\-Pikachu. -Clefairy!\So Team Rocket is causing all the trouble around here.\What a surprise.\We've got to stop them before they start any more trouble.\Trouble? Make that double. response:	To protect the world from devastation.
context: -What are you doing here? -Looking for troublemakers like you.\-Pika! -Fairy.\-Pikachu. -Clefairy!\So Team Rocket is causing all the trouble around here.\What a surprise.\We've got to stop them before they start any more trouble.\Trouble? Make that double.\To protect the world from devastation. response:	To unite all peoples within our nation.
context: -Pika! -Fairy.\-Pikachu. -Clefairy!\So Team Rocket is causing all the trouble around here.\What a surprise.\We've got to stop them before they start any more trouble.\Trouble? Make that double.\To protect the world from devastation.\To unite all peoples within our nation. response:	To denounce the evils of truth and love.
context: -Pikachu. -Clefairy!\So Team Rocket is causing all the trouble around here.\What a surprise.\We've got to stop them before they start any more trouble.\Trouble? Make that double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love. response:	To extend our reach to the stars above.
context: So Team Rocket is causing all the trouble around here.\What a surprise.\We've got to stop them before they start any more trouble.\Trouble? Make that double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above. response:	-Jessie! -James!
context: What a surprise.\We've got to stop them before they start any more trouble.\Trouble? Make that double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James! response:	Team Rocket! Blast off at the speed of light!
context: We've got to stop them before they start any more trouble.\Trouble? Make that double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\Team Rocket! Blast off at the speed of light! response:	Surrender now or prepare to fight!
context: Trouble? Make that double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\Team Rocket! Blast off at the speed of light!\Surrender now or prepare to fight! response:	Meowth! That's right!
context: To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\Team Rocket! Blast off at the speed of light!\Surrender now or prepare to fight!\Meowth! That's right! response:	They sure are show-offs!
context: To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\Team Rocket! Blast off at the speed of light!\Surrender now or prepare to fight!\Meowth! That's right!\They sure are show-offs! response:	Don't you guys ever get tired of saying the same old thing over and over?
context: To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\Team Rocket! Blast off at the speed of light!\Surrender now or prepare to fight!\Meowth! That's right!\They sure are show-offs!\Don't you guys ever get tired of saying the same old thing over and over? response:	-You're just jealous, boy. -Because we won't let you join us.
context: To extend our reach to the stars above.\-Jessie! -James!\Team Rocket! Blast off at the speed of light!\Surrender now or prepare to fight!\Meowth! That's right!\They sure are show-offs!\Don't you guys ever get tired of saying the same old thing over and over?\-You're just jealous, boy. -Because we won't let you join us. response:	I'd never join up with you!
context: -Jessie! -James!\Team Rocket! Blast off at the speed of light!\Surrender now or prepare to fight!\Meowth! That's right!\They sure are show-offs!\Don't you guys ever get tired of saying the same old thing over and over?\-You're just jealous, boy. -Because we won't let you join us.\I'd never join up with you! response:	You put the lights in this cave.
context: Team Rocket! Blast off at the speed of light!\Surrender now or prepare to fight!\Meowth! That's right!\They sure are show-offs!\Don't you guys ever get tired of saying the same old thing over and over?\-You're just jealous, boy. -Because we won't let you join us.\I'd never join up with you!\You put the lights in this cave. response:	It's your fault the Pokemon who live here are so confused!
context: Surrender now or prepare to fight!\Meowth! That's right!\They sure are show-offs!\Don't you guys ever get tired of saying the same old thing over and over?\-You're just jealous, boy. -Because we won't let you join us.\I'd never join up with you!\You put the lights in this cave.\It's your fault the Pokemon who live here are so confused! response:	-What a shame! -How will we ever forgive ourselves?
context: Meowth! That's right!\They sure are show-offs!\Don't you guys ever get tired of saying the same old thing over and over?\-You're just jealous, boy. -Because we won't let you join us.\I'd never join up with you!\You put the lights in this cave.\It's your fault the Pokemon who live here are so confused!\-What a shame! -How will we ever forgive ourselves? response:	We want to get our hands on the Moon Stone so we can power up our Pokemon with it!
context: They sure are show-offs!\Don't you guys ever get tired of saying the same old thing over and over?\-You're just jealous, boy. -Because we won't let you join us.\I'd never join up with you!\You put the lights in this cave.\It's your fault the Pokemon who live here are so confused!\-What a shame! -How will we ever forgive ourselves?\We want to get our hands on the Moon Stone so we can power up our Pokemon with it! response:	With the Moon Stone in our hands, nothing will stop us!
context: Don't you guys ever get tired of saying the same old thing over and over?\-You're just jealous, boy. -Because we won't let you join us.\I'd never join up with you!\You put the lights in this cave.\It's your fault the Pokemon who live here are so confused!\-What a shame! -How will we ever forgive ourselves?\We want to get our hands on the Moon Stone so we can power up our Pokemon with it!\With the Moon Stone in our hands, nothing will stop us! response:	We won't let you get away with it.
context: -You're just jealous, boy. -Because we won't let you join us.\I'd never join up with you!\You put the lights in this cave.\It's your fault the Pokemon who live here are so confused!\-What a shame! -How will we ever forgive ourselves?\We want to get our hands on the Moon Stone so we can power up our Pokemon with it!\With the Moon Stone in our hands, nothing will stop us!\We won't let you get away with it. response:	You want a rock? Take one of these. Then get lost!
context: I'd never join up with you!\You put the lights in this cave.\It's your fault the Pokemon who live here are so confused!\-What a shame! -How will we ever forgive ourselves?\We want to get our hands on the Moon Stone so we can power up our Pokemon with it!\With the Moon Stone in our hands, nothing will stop us!\We won't let you get away with it.\You want a rock? Take one of these. Then get lost! response:	-Get lost? How rude! -Let's teach him manners.
context: You put the lights in this cave.\It's your fault the Pokemon who live here are so confused!\-What a shame! -How will we ever forgive ourselves?\We want to get our hands on the Moon Stone so we can power up our Pokemon with it!\With the Moon Stone in our hands, nothing will stop us!\We won't let you get away with it.\You want a rock? Take one of these. Then get lost!\-Get lost? How rude! -Let's teach him manners. response:	Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.
context: It's your fault the Pokemon who live here are so confused!\-What a shame! -How will we ever forgive ourselves?\We want to get our hands on the Moon Stone so we can power up our Pokemon with it!\With the Moon Stone in our hands, nothing will stop us!\We won't let you get away with it.\You want a rock? Take one of these. Then get lost!\-Get lost? How rude! -Let's teach him manners.\Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance. response:	Right.
context: -What a shame! -How will we ever forgive ourselves?\We want to get our hands on the Moon Stone so we can power up our Pokemon with it!\With the Moon Stone in our hands, nothing will stop us!\We won't let you get away with it.\You want a rock? Take one of these. Then get lost!\-Get lost? How rude! -Let's teach him manners.\Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.\Right. response:	Ready or not!
context: We want to get our hands on the Moon Stone so we can power up our Pokemon with it!\With the Moon Stone in our hands, nothing will stop us!\We won't let you get away with it.\You want a rock? Take one of these. Then get lost!\-Get lost? How rude! -Let's teach him manners.\Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.\Right.\Ready or not! response:	-Ekans. -Koffing.
context: With the Moon Stone in our hands, nothing will stop us!\We won't let you get away with it.\You want a rock? Take one of these. Then get lost!\-Get lost? How rude! -Let's teach him manners.\Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.\Right.\Ready or not!\-Ekans. -Koffing. response:	Butterfree! I choose you!
context: We won't let you get away with it.\You want a rock? Take one of these. Then get lost!\-Get lost? How rude! -Let's teach him manners.\Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.\Right.\Ready or not!\-Ekans. -Koffing.\Butterfree! I choose you! response:	Here we go! Unh!
context: You want a rock? Take one of these. Then get lost!\-Get lost? How rude! -Let's teach him manners.\Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.\Right.\Ready or not!\-Ekans. -Koffing.\Butterfree! I choose you!\Here we go! Unh! response:	-Koffing! -Ekans!
context: -Get lost? How rude! -Let's teach him manners.\Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.\Right.\Ready or not!\-Ekans. -Koffing.\Butterfree! I choose you!\Here we go! Unh!\-Koffing! -Ekans! response:	A Zubat!
context: Keep an eye on Seymour and Clefairy. Make a run for it when you get the chance.\Right.\Ready or not!\-Ekans. -Koffing.\Butterfree! I choose you!\Here we go! Unh!\-Koffing! -Ekans!\A Zubat! response:	I captured it just before we entered the cave.
context: Right.\Ready or not!\-Ekans. -Koffing.\Butterfree! I choose you!\Here we go! Unh!\-Koffing! -Ekans!\A Zubat!\I captured it just before we entered the cave. response:	-Aw, I should have caught one. -Koffing, Smog Attack!
context: Ready or not!\-Ekans. -Koffing.\Butterfree! I choose you!\Here we go! Unh!\-Koffing! -Ekans!\A Zubat!\I captured it just before we entered the cave.\-Aw, I should have caught one. -Koffing, Smog Attack! response:	Koffing!
context: -Ekans. -Koffing.\Butterfree! I choose you!\Here we go! Unh!\-Koffing! -Ekans!\A Zubat!\I captured it just before we entered the cave.\-Aw, I should have caught one. -Koffing, Smog Attack!\Koffing! response:	-Butterfree, Whirlwind now! -Zubat! Double Team now!
context: Butterfree! I choose you!\Here we go! Unh!\-Koffing! -Ekans!\A Zubat!\I captured it just before we entered the cave.\-Aw, I should have caught one. -Koffing, Smog Attack!\Koffing!\-Butterfree, Whirlwind now! -Zubat! Double Team now! response:	What's this?
context: Here we go! Unh!\-Koffing! -Ekans!\A Zubat!\I captured it just before we entered the cave.\-Aw, I should have caught one. -Koffing, Smog Attack!\Koffing!\-Butterfree, Whirlwind now! -Zubat! Double Team now!\What's this? response:	-Not bad. -Quick! Now's our chance!
context: -Koffing! -Ekans!\A Zubat!\I captured it just before we entered the cave.\-Aw, I should have caught one. -Koffing, Smog Attack!\Koffing!\-Butterfree, Whirlwind now! -Zubat! Double Team now!\What's this?\-Not bad. -Quick! Now's our chance! response:	-Butterfree! -Koffing!
context: A Zubat!\I captured it just before we entered the cave.\-Aw, I should have caught one. -Koffing, Smog Attack!\Koffing!\-Butterfree, Whirlwind now! -Zubat! Double Team now!\What's this?\-Not bad. -Quick! Now's our chance!\-Butterfree! -Koffing! response:	Zubat, hang on!
context: I captured it just before we entered the cave.\-Aw, I should have caught one. -Koffing, Smog Attack!\Koffing!\-Butterfree, Whirlwind now! -Zubat! Double Team now!\What's this?\-Not bad. -Quick! Now's our chance!\-Butterfree! -Koffing!\Zubat, hang on! response:	Go Supersonic!
context: -Aw, I should have caught one. -Koffing, Smog Attack!\Koffing!\-Butterfree, Whirlwind now! -Zubat! Double Team now!\What's this?\-Not bad. -Quick! Now's our chance!\-Butterfree! -Koffing!\Zubat, hang on!\Go Supersonic! response:	-Koffing? -Ekans?
context: Koffing!\-Butterfree, Whirlwind now! -Zubat! Double Team now!\What's this?\-Not bad. -Quick! Now's our chance!\-Butterfree! -Koffing!\Zubat, hang on!\Go Supersonic!\-Koffing? -Ekans? response:	Oh, no!
context: -Butterfree, Whirlwind now! -Zubat! Double Team now!\What's this?\-Not bad. -Quick! Now's our chance!\-Butterfree! -Koffing!\Zubat, hang on!\Go Supersonic!\-Koffing? -Ekans?\Oh, no! response:	Ekans! Koffing!
context: What's this?\-Not bad. -Quick! Now's our chance!\-Butterfree! -Koffing!\Zubat, hang on!\Go Supersonic!\-Koffing? -Ekans?\Oh, no!\Ekans! Koffing! response:	What's the matter with you weaklings?
context: -Not bad. -Quick! Now's our chance!\-Butterfree! -Koffing!\Zubat, hang on!\Go Supersonic!\-Koffing? -Ekans?\Oh, no!\Ekans! Koffing!\What's the matter with you weaklings? response:	Ekans and Koffing are getting confused!
context: -Butterfree! -Koffing!\Zubat, hang on!\Go Supersonic!\-Koffing? -Ekans?\Oh, no!\Ekans! Koffing!\What's the matter with you weaklings?\Ekans and Koffing are getting confused! response:	Butterfree, Whirlwind now!
context: Zubat, hang on!\Go Supersonic!\-Koffing? -Ekans?\Oh, no!\Ekans! Koffing!\What's the matter with you weaklings?\Ekans and Koffing are getting confused!\Butterfree, Whirlwind now! response:	Blow them all the way out of the cave!
context: Go Supersonic!\-Koffing? -Ekans?\Oh, no!\Ekans! Koffing!\What's the matter with you weaklings?\Ekans and Koffing are getting confused!\Butterfree, Whirlwind now!\Blow them all the way out of the cave! response:	Its time Team Rocket blasted off!
context: -Koffing? -Ekans?\Oh, no!\Ekans! Koffing!\What's the matter with you weaklings?\Ekans and Koffing are getting confused!\Butterfree, Whirlwind now!\Blow them all the way out of the cave!\Its time Team Rocket blasted off! response:	You may have won this round, but we'll be back!
context: Oh, no!\Ekans! Koffing!\What's the matter with you weaklings?\Ekans and Koffing are getting confused!\Butterfree, Whirlwind now!\Blow them all the way out of the cave!\Its time Team Rocket blasted off!\You may have won this round, but we'll be back! response:	-We did it! Yeah! -Excellent teamwork!
context: Ekans! Koffing!\What's the matter with you weaklings?\Ekans and Koffing are getting confused!\Butterfree, Whirlwind now!\Blow them all the way out of the cave!\Its time Team Rocket blasted off!\You may have won this round, but we'll be back!\-We did it! Yeah! -Excellent teamwork! response:	Hey, wait a second. Aren't we forgetting something?
context: What's the matter with you weaklings?\Ekans and Koffing are getting confused!\Butterfree, Whirlwind now!\Blow them all the way out of the cave!\Its time Team Rocket blasted off!\You may have won this round, but we'll be back!\-We did it! Yeah! -Excellent teamwork!\Hey, wait a second. Aren't we forgetting something? response:	Yeah, something's missing.
context: Ekans and Koffing are getting confused!\Butterfree, Whirlwind now!\Blow them all the way out of the cave!\Its time Team Rocket blasted off!\You may have won this round, but we'll be back!\-We did it! Yeah! -Excellent teamwork!\Hey, wait a second. Aren't we forgetting something?\Yeah, something's missing. response:	Ah. Where's Meowth?
context: Butterfree, Whirlwind now!\Blow them all the way out of the cave!\Its time Team Rocket blasted off!\You may have won this round, but we'll be back!\-We did it! Yeah! -Excellent teamwork!\Hey, wait a second. Aren't we forgetting something?\Yeah, something's missing.\Ah. Where's Meowth? response:	-Clefairy! Clefairy! -Oh, no! Clefairy's running away!
context: Blow them all the way out of the cave!\Its time Team Rocket blasted off!\You may have won this round, but we'll be back!\-We did it! Yeah! -Excellent teamwork!\Hey, wait a second. Aren't we forgetting something?\Yeah, something's missing.\Ah. Where's Meowth?\-Clefairy! Clefairy! -Oh, no! Clefairy's running away! response:	Clefairy! Clefairy!
context: Its time Team Rocket blasted off!\You may have won this round, but we'll be back!\-We did it! Yeah! -Excellent teamwork!\Hey, wait a second. Aren't we forgetting something?\Yeah, something's missing.\Ah. Where's Meowth?\-Clefairy! Clefairy! -Oh, no! Clefairy's running away!\Clefairy! Clefairy! response:	Clefairy, come back!
context: You may have won this round, but we'll be back!\-We did it! Yeah! -Excellent teamwork!\Hey, wait a second. Aren't we forgetting something?\Yeah, something's missing.\Ah. Where's Meowth?\-Clefairy! Clefairy! -Oh, no! Clefairy's running away!\Clefairy! Clefairy!\Clefairy, come back! response:	-Clefairy. Meowth's got you now.
context: -We did it! Yeah! -Excellent teamwork!\Hey, wait a second. Aren't we forgetting something?\Yeah, something's missing.\Ah. Where's Meowth?\-Clefairy! Clefairy! -Oh, no! Clefairy's running away!\Clefairy! Clefairy!\Clefairy, come back!\-Clefairy. Meowth's got you now. response:	Fairy! - Clefairy!
context: Hey, wait a second. Aren't we forgetting something?\Yeah, something's missing.\Ah. Where's Meowth?\-Clefairy! Clefairy! -Oh, no! Clefairy's running away!\Clefairy! Clefairy!\Clefairy, come back!\-Clefairy. Meowth's got you now.\Fairy! - Clefairy! response:	Clefairy!
context: Yeah, something's missing.\Ah. Where's Meowth?\-Clefairy! Clefairy! -Oh, no! Clefairy's running away!\Clefairy! Clefairy!\Clefairy, come back!\-Clefairy. Meowth's got you now.\Fairy! - Clefairy!\Clefairy! response:	All right, give Meowth that Moon Stone.
context: Ah. Where's Meowth?\-Clefairy! Clefairy! -Oh, no! Clefairy's running away!\Clefairy! Clefairy!\Clefairy, come back!\-Clefairy. Meowth's got you now.\Fairy! - Clefairy!\Clefairy!\All right, give Meowth that Moon Stone. response:	Huh?
context: -Clefairy! Clefairy! -Oh, no! Clefairy's running away!\Clefairy! Clefairy!\Clefairy, come back!\-Clefairy. Meowth's got you now.\Fairy! - Clefairy!\Clefairy!\All right, give Meowth that Moon Stone.\Huh? response:	Meowth, I'm sure we can be reasonable about this.
context: Clefairy! Clefairy!\Clefairy, come back!\-Clefairy. Meowth's got you now.\Fairy! - Clefairy!\Clefairy!\All right, give Meowth that Moon Stone.\Huh?\Meowth, I'm sure we can be reasonable about this. response:	-No we can't. -Not so fast, Meowth!
context: Clefairy, come back!\-Clefairy. Meowth's got you now.\Fairy! - Clefairy!\Clefairy!\All right, give Meowth that Moon Stone.\Huh?\Meowth, I'm sure we can be reasonable about this.\-No we can't. -Not so fast, Meowth! response:	-Staryu! Swift Attack! -Yow!
context: -Clefairy. Meowth's got you now.\Fairy! - Clefairy!\Clefairy!\All right, give Meowth that Moon Stone.\Huh?\Meowth, I'm sure we can be reasonable about this.\-No we can't. -Not so fast, Meowth!\-Staryu! Swift Attack! -Yow! response:	-Yow! Yow! -Water Gun, Staryu!
context: Fairy! - Clefairy!\Clefairy!\All right, give Meowth that Moon Stone.\Huh?\Meowth, I'm sure we can be reasonable about this.\-No we can't. -Not so fast, Meowth!\-Staryu! Swift Attack! -Yow!\-Yow! Yow! -Water Gun, Staryu! response:	-Bye, Meowth, have a nice drip! -Clefairy!
context: Clefairy!\All right, give Meowth that Moon Stone.\Huh?\Meowth, I'm sure we can be reasonable about this.\-No we can't. -Not so fast, Meowth!\-Staryu! Swift Attack! -Yow!\-Yow! Yow! -Water Gun, Staryu!\-Bye, Meowth, have a nice drip! -Clefairy! response:	Staryu, return!
context: All right, give Meowth that Moon Stone.\Huh?\Meowth, I'm sure we can be reasonable about this.\-No we can't. -Not so fast, Meowth!\-Staryu! Swift Attack! -Yow!\-Yow! Yow! -Water Gun, Staryu!\-Bye, Meowth, have a nice drip! -Clefairy!\Staryu, return! response:	Hey! Is everybody all right?
context: Huh?\Meowth, I'm sure we can be reasonable about this.\-No we can't. -Not so fast, Meowth!\-Staryu! Swift Attack! -Yow!\-Yow! Yow! -Water Gun, Staryu!\-Bye, Meowth, have a nice drip! -Clefairy!\Staryu, return!\Hey! Is everybody all right? response:	We won't be bothered by Meowth anymore, thanks to Misty the mighty!
context: Meowth, I'm sure we can be reasonable about this.\-No we can't. -Not so fast, Meowth!\-Staryu! Swift Attack! -Yow!\-Yow! Yow! -Water Gun, Staryu!\-Bye, Meowth, have a nice drip! -Clefairy!\Staryu, return!\Hey! Is everybody all right?\We won't be bothered by Meowth anymore, thanks to Misty the mighty! response:	What's that?
context: -No we can't. -Not so fast, Meowth!\-Staryu! Swift Attack! -Yow!\-Yow! Yow! -Water Gun, Staryu!\-Bye, Meowth, have a nice drip! -Clefairy!\Staryu, return!\Hey! Is everybody all right?\We won't be bothered by Meowth anymore, thanks to Misty the mighty!\What's that? response:	This is Pokemon food made from my own secret recipe.
context: -Staryu! Swift Attack! -Yow!\-Yow! Yow! -Water Gun, Staryu!\-Bye, Meowth, have a nice drip! -Clefairy!\Staryu, return!\Hey! Is everybody all right?\We won't be bothered by Meowth anymore, thanks to Misty the mighty!\What's that?\This is Pokemon food made from my own secret recipe. response:	The ingredients are specially blended for each Pokemon.
context: -Yow! Yow! -Water Gun, Staryu!\-Bye, Meowth, have a nice drip! -Clefairy!\Staryu, return!\Hey! Is everybody all right?\We won't be bothered by Meowth anymore, thanks to Misty the mighty!\What's that?\This is Pokemon food made from my own secret recipe.\The ingredients are specially blended for each Pokemon. response:	Mm.
context: -Bye, Meowth, have a nice drip! -Clefairy!\Staryu, return!\Hey! Is everybody all right?\We won't be bothered by Meowth anymore, thanks to Misty the mighty!\What's that?\This is Pokemon food made from my own secret recipe.\The ingredients are specially blended for each Pokemon.\Mm. response:	How's it taste?
context: Staryu, return!\Hey! Is everybody all right?\We won't be bothered by Meowth anymore, thanks to Misty the mighty!\What's that?\This is Pokemon food made from my own secret recipe.\The ingredients are specially blended for each Pokemon.\Mm.\How's it taste? response:	I've been developing it for years. I keep improving on the recipe.
context: Hey! Is everybody all right?\We won't be bothered by Meowth anymore, thanks to Misty the mighty!\What's that?\This is Pokemon food made from my own secret recipe.\The ingredients are specially blended for each Pokemon.\Mm.\How's it taste?\I've been developing it for years. I keep improving on the recipe. response:	-I'll make a batch for Pikachu. -I'll try some.
context: We won't be bothered by Meowth anymore, thanks to Misty the mighty!\What's that?\This is Pokemon food made from my own secret recipe.\The ingredients are specially blended for each Pokemon.\Mm.\How's it taste?\I've been developing it for years. I keep improving on the recipe.\-I'll make a batch for Pikachu. -I'll try some. response:	Mm. Not bad.
context: What's that?\This is Pokemon food made from my own secret recipe.\The ingredients are specially blended for each Pokemon.\Mm.\How's it taste?\I've been developing it for years. I keep improving on the recipe.\-I'll make a batch for Pikachu. -I'll try some.\Mm. Not bad. response:	Really? Let me taste.
context: This is Pokemon food made from my own secret recipe.\The ingredients are specially blended for each Pokemon.\Mm.\How's it taste?\I've been developing it for years. I keep improving on the recipe.\-I'll make a batch for Pikachu. -I'll try some.\Mm. Not bad.\Really? Let me taste. response:	Mm, ugh.
context: The ingredients are specially blended for each Pokemon.\Mm.\How's it taste?\I've been developing it for years. I keep improving on the recipe.\-I'll make a batch for Pikachu. -I'll try some.\Mm. Not bad.\Really? Let me taste.\Mm, ugh. response:	Well, you might not like it, but the Pokemon sure do.
context: Mm.\How's it taste?\I've been developing it for years. I keep improving on the recipe.\-I'll make a batch for Pikachu. -I'll try some.\Mm. Not bad.\Really? Let me taste.\Mm, ugh.\Well, you might not like it, but the Pokemon sure do. response:	-Pikachu. -Clefairy. Clefairy.
context: How's it taste?\I've been developing it for years. I keep improving on the recipe.\-I'll make a batch for Pikachu. -I'll try some.\Mm. Not bad.\Really? Let me taste.\Mm, ugh.\Well, you might not like it, but the Pokemon sure do.\-Pikachu. -Clefairy. Clefairy. response:	Pika? Pikachu?
context: I've been developing it for years. I keep improving on the recipe.\-I'll make a batch for Pikachu. -I'll try some.\Mm. Not bad.\Really? Let me taste.\Mm, ugh.\Well, you might not like it, but the Pokemon sure do.\-Pikachu. -Clefairy. Clefairy.\Pika? Pikachu? response:	-Clefairy. -Pika.
context: -I'll make a batch for Pikachu. -I'll try some.\Mm. Not bad.\Really? Let me taste.\Mm, ugh.\Well, you might not like it, but the Pokemon sure do.\-Pikachu. -Clefairy. Clefairy.\Pika? Pikachu?\-Clefairy. -Pika. response:	Pikachu makes friends so easily. I wonder what they're talking about?
