context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: But...\You guys peeped at my date!\Let's go!\What's wrong?\Let's not.\I'm kind of scared.\I'm sorry...\I'm sorry. response:	The one thing I do know is...
context: You guys peeped at my date!\Let's go!\What's wrong?\Let's not.\I'm kind of scared.\I'm sorry...\I'm sorry.\The one thing I do know is... response:	I'm home.
context: Let's go!\What's wrong?\Let's not.\I'm kind of scared.\I'm sorry...\I'm sorry.\The one thing I do know is...\I'm home. response:	I'm home.
context: What's wrong?\Let's not.\I'm kind of scared.\I'm sorry...\I'm sorry.\The one thing I do know is...\I'm home.\I'm home. response:	Let's eat.
context: Let's not.\I'm kind of scared.\I'm sorry...\I'm sorry.\The one thing I do know is...\I'm home.\I'm home.\Let's eat. response:	This moment...
context: I'm kind of scared.\I'm sorry...\I'm sorry.\The one thing I do know is...\I'm home.\I'm home.\Let's eat.\This moment... response:	Itadakimasu.
context: I'm sorry...\I'm sorry.\The one thing I do know is...\I'm home.\I'm home.\Let's eat.\This moment...\Itadakimasu. response:	Do you have everything?
context: I'm sorry.\The one thing I do know is...\I'm home.\I'm home.\Let's eat.\This moment...\Itadakimasu.\Do you have everything? response:	Yeah, I'm fine.
context: The one thing I do know is...\I'm home.\I'm home.\Let's eat.\This moment...\Itadakimasu.\Do you have everything?\Yeah, I'm fine. response:	Suburban shopping malls are the trend of life.
context: I'm home.\I'm home.\Let's eat.\This moment...\Itadakimasu.\Do you have everything?\Yeah, I'm fine.\Suburban shopping malls are the trend of life. response:	But if this place is gone, then I think that many people will be sad.
context: I'm home.\Let's eat.\This moment...\Itadakimasu.\Do you have everything?\Yeah, I'm fine.\Suburban shopping malls are the trend of life.\But if this place is gone, then I think that many people will be sad. response:	Actually, there are more people in favor than in opposition.
context: Let's eat.\This moment...\Itadakimasu.\Do you have everything?\Yeah, I'm fine.\Suburban shopping malls are the trend of life.\But if this place is gone, then I think that many people will be sad.\Actually, there are more people in favor than in opposition. response:	There isn't that kind of an institution around here, so...
context: This moment...\Itadakimasu.\Do you have everything?\Yeah, I'm fine.\Suburban shopping malls are the trend of life.\But if this place is gone, then I think that many people will be sad.\Actually, there are more people in favor than in opposition.\There isn't that kind of an institution around here, so... response:	I think many of the residents felt that it was inconvenient.
context: Itadakimasu.\Do you have everything?\Yeah, I'm fine.\Suburban shopping malls are the trend of life.\But if this place is gone, then I think that many people will be sad.\Actually, there are more people in favor than in opposition.\There isn't that kind of an institution around here, so...\I think many of the residents felt that it was inconvenient. response:	Ah, is that so?
context: Do you have everything?\Yeah, I'm fine.\Suburban shopping malls are the trend of life.\But if this place is gone, then I think that many people will be sad.\Actually, there are more people in favor than in opposition.\There isn't that kind of an institution around here, so...\I think many of the residents felt that it was inconvenient.\Ah, is that so? response:	I feel that destroying the row of trees would be wasteful.
context: Yeah, I'm fine.\Suburban shopping malls are the trend of life.\But if this place is gone, then I think that many people will be sad.\Actually, there are more people in favor than in opposition.\There isn't that kind of an institution around here, so...\I think many of the residents felt that it was inconvenient.\Ah, is that so?\I feel that destroying the row of trees would be wasteful. response:	But I guess you can't do business with just sentiment.
context: Suburban shopping malls are the trend of life.\But if this place is gone, then I think that many people will be sad.\Actually, there are more people in favor than in opposition.\There isn't that kind of an institution around here, so...\I think many of the residents felt that it was inconvenient.\Ah, is that so?\I feel that destroying the row of trees would be wasteful.\But I guess you can't do business with just sentiment. response:	Sorry, but you...
context: But if this place is gone, then I think that many people will be sad.\Actually, there are more people in favor than in opposition.\There isn't that kind of an institution around here, so...\I think many of the residents felt that it was inconvenient.\Ah, is that so?\I feel that destroying the row of trees would be wasteful.\But I guess you can't do business with just sentiment.\Sorry, but you... response:	Why, you!
context: Actually, there are more people in favor than in opposition.\There isn't that kind of an institution around here, so...\I think many of the residents felt that it was inconvenient.\Ah, is that so?\I feel that destroying the row of trees would be wasteful.\But I guess you can't do business with just sentiment.\Sorry, but you...\Why, you! response:	No!
context: There isn't that kind of an institution around here, so...\I think many of the residents felt that it was inconvenient.\Ah, is that so?\I feel that destroying the row of trees would be wasteful.\But I guess you can't do business with just sentiment.\Sorry, but you...\Why, you!\No! response:	Come here, you...
context: I think many of the residents felt that it was inconvenient.\Ah, is that so?\I feel that destroying the row of trees would be wasteful.\But I guess you can't do business with just sentiment.\Sorry, but you...\Why, you!\No!\Come here, you... response:	Stop it.
context: Ah, is that so?\I feel that destroying the row of trees would be wasteful.\But I guess you can't do business with just sentiment.\Sorry, but you...\Why, you!\No!\Come here, you...\Stop it. response:	You rascal!
context: I feel that destroying the row of trees would be wasteful.\But I guess you can't do business with just sentiment.\Sorry, but you...\Why, you!\No!\Come here, you...\Stop it.\You rascal! response:	I'll go clean myself.
context: But I guess you can't do business with just sentiment.\Sorry, but you...\Why, you!\No!\Come here, you...\Stop it.\You rascal!\I'll go clean myself. response:	Yeah.
context: Sorry, but you...\Why, you!\No!\Come here, you...\Stop it.\You rascal!\I'll go clean myself.\Yeah. response:	Here!
context: Why, you!\No!\Come here, you...\Stop it.\You rascal!\I'll go clean myself.\Yeah.\Here! response:	For me?
context: No!\Come here, you...\Stop it.\You rascal!\I'll go clean myself.\Yeah.\Here!\For me? response:	Thank you.
context: Come here, you...\Stop it.\You rascal!\I'll go clean myself.\Yeah.\Here!\For me?\Thank you. response:	What are you doing?
context: Stop it.\You rascal!\I'll go clean myself.\Yeah.\Here!\For me?\Thank you.\What are you doing? response:	Come here.
context: You rascal!\I'll go clean myself.\Yeah.\Here!\For me?\Thank you.\What are you doing?\Come here. response:	Hey...
context: I'll go clean myself.\Yeah.\Here!\For me?\Thank you.\What are you doing?\Come here.\Hey... response:	Hurry, brother!
context: Yeah.\Here!\For me?\Thank you.\What are you doing?\Come here.\Hey...\Hurry, brother! response:	Amusement parks are...
context: Here!\For me?\Thank you.\What are you doing?\Come here.\Hey...\Hurry, brother!\Amusement parks are... response:	Hmm?
context: For me?\Thank you.\What are you doing?\Come here.\Hey...\Hurry, brother!\Amusement parks are...\Hmm? response:	Is that so?
context: Thank you.\What are you doing?\Come here.\Hey...\Hurry, brother!\Amusement parks are...\Hmm?\Is that so? response:	Wow!
context: What are you doing?\Come here.\Hey...\Hurry, brother!\Amusement parks are...\Hmm?\Is that so?\Wow! response:	How disappointing...
context: Come here.\Hey...\Hurry, brother!\Amusement parks are...\Hmm?\Is that so?\Wow!\How disappointing... response:	That it doesn't move.
context: Hey...\Hurry, brother!\Amusement parks are...\Hmm?\Is that so?\Wow!\How disappointing...\That it doesn't move. response:	I thought you said that it was fun even if it wasn't moving?
context: Hurry, brother!\Amusement parks are...\Hmm?\Is that so?\Wow!\How disappointing...\That it doesn't move.\I thought you said that it was fun even if it wasn't moving? response:	The ferris wheel is different.
context: Amusement parks are...\Hmm?\Is that so?\Wow!\How disappointing...\That it doesn't move.\I thought you said that it was fun even if it wasn't moving?\The ferris wheel is different. response:	You sure are hard to please.
context: Hmm?\Is that so?\Wow!\How disappointing...\That it doesn't move.\I thought you said that it was fun even if it wasn't moving?\The ferris wheel is different.\You sure are hard to please. response:	But... it's better if it moves.
context: Is that so?\Wow!\How disappointing...\That it doesn't move.\I thought you said that it was fun even if it wasn't moving?\The ferris wheel is different.\You sure are hard to please.\But... it's better if it moves. response:	I bet it would be beautiful.
context: Wow!\How disappointing...\That it doesn't move.\I thought you said that it was fun even if it wasn't moving?\The ferris wheel is different.\You sure are hard to please.\But... it's better if it moves.\I bet it would be beautiful. response:	The town.
context: How disappointing...\That it doesn't move.\I thought you said that it was fun even if it wasn't moving?\The ferris wheel is different.\You sure are hard to please.\But... it's better if it moves.\I bet it would be beautiful.\The town. response:	Yeah.
context: That it doesn't move.\I thought you said that it was fun even if it wasn't moving?\The ferris wheel is different.\You sure are hard to please.\But... it's better if it moves.\I bet it would be beautiful.\The town.\Yeah. response:	I wonder if we can't move it.
context: I thought you said that it was fun even if it wasn't moving?\The ferris wheel is different.\You sure are hard to please.\But... it's better if it moves.\I bet it would be beautiful.\The town.\Yeah.\I wonder if we can't move it. response:	I was wondering if we can move it somehow.
context: The ferris wheel is different.\You sure are hard to please.\But... it's better if it moves.\I bet it would be beautiful.\The town.\Yeah.\I wonder if we can't move it.\I was wondering if we can move it somehow. response:	How?
context: You sure are hard to please.\But... it's better if it moves.\I bet it would be beautiful.\The town.\Yeah.\I wonder if we can't move it.\I was wondering if we can move it somehow.\How? response:	By praying.
context: But... it's better if it moves.\I bet it would be beautiful.\The town.\Yeah.\I wonder if we can't move it.\I was wondering if we can move it somehow.\How?\By praying. response:	Ehh...
context: I bet it would be beautiful.\The town.\Yeah.\I wonder if we can't move it.\I was wondering if we can move it somehow.\How?\By praying.\Ehh... response:	You don't know unless you try.
context: The town.\Yeah.\I wonder if we can't move it.\I was wondering if we can move it somehow.\How?\By praying.\Ehh...\You don't know unless you try. response:	But...
context: Yeah.\I wonder if we can't move it.\I was wondering if we can move it somehow.\How?\By praying.\Ehh...\You don't know unless you try.\But... response:	Come on, you try praying too.
context: I wonder if we can't move it.\I was wondering if we can move it somehow.\How?\By praying.\Ehh...\You don't know unless you try.\But...\Come on, you try praying too. response:	It's impossible!
context: I was wondering if we can move it somehow.\How?\By praying.\Ehh...\You don't know unless you try.\But...\Come on, you try praying too.\It's impossible! response:	Don't give up so easily.
context: How?\By praying.\Ehh...\You don't know unless you try.\But...\Come on, you try praying too.\It's impossible!\Don't give up so easily. response:	Come on, once more.
context: By praying.\Ehh...\You don't know unless you try.\But...\Come on, you try praying too.\It's impossible!\Don't give up so easily.\Come on, once more. response:	Ready...
context: Ehh...\You don't know unless you try.\But...\Come on, you try praying too.\It's impossible!\Don't give up so easily.\Come on, once more.\Ready... response:	We did it!
context: You don't know unless you try.\But...\Come on, you try praying too.\It's impossible!\Don't give up so easily.\Come on, once more.\Ready...\We did it! response:	We did...
context: But...\Come on, you try praying too.\It's impossible!\Don't give up so easily.\Come on, once more.\Ready...\We did it!\We did... response:	I can't believe it!
context: Come on, you try praying too.\It's impossible!\Don't give up so easily.\Come on, once more.\Ready...\We did it!\We did...\I can't believe it! response:	Once more, again!
context: It's impossible!\Don't give up so easily.\Come on, once more.\Ready...\We did it!\We did...\I can't believe it!\Once more, again! response:	Yeah...
context: Don't give up so easily.\Come on, once more.\Ready...\We did it!\We did...\I can't believe it!\Once more, again!\Yeah... response:	Aren't we doing something stupid?
context: Come on, once more.\Ready...\We did it!\We did...\I can't believe it!\Once more, again!\Yeah...\Aren't we doing something stupid? response:	You're the one who started it!
context: Ready...\We did it!\We did...\I can't believe it!\Once more, again!\Yeah...\Aren't we doing something stupid?\You're the one who started it! response:	Don't say that!
context: We did it!\We did...\I can't believe it!\Once more, again!\Yeah...\Aren't we doing something stupid?\You're the one who started it!\Don't say that! response:	Ready? One... two...
context: We did...\I can't believe it!\Once more, again!\Yeah...\Aren't we doing something stupid?\You're the one who started it!\Don't say that!\Ready? One... two... response:	Really... what are we doing?
context: I can't believe it!\Once more, again!\Yeah...\Aren't we doing something stupid?\You're the one who started it!\Don't say that!\Ready? One... two...\Really... what are we doing? response:	Nanoka
context: Once more, again!\Yeah...\Aren't we doing something stupid?\You're the one who started it!\Don't say that!\Ready? One... two...\Really... what are we doing?\Nanoka response:	Here.
context: Yeah...\Aren't we doing something stupid?\You're the one who started it!\Don't say that!\Ready? One... two...\Really... what are we doing?\Nanoka\Here. response:	Let's come again!
context: Aren't we doing something stupid?\You're the one who started it!\Don't say that!\Ready? One... two...\Really... what are we doing?\Nanoka\Here.\Let's come again! response:	Sure.
context: You're the one who started it!\Don't say that!\Ready? One... two...\Really... what are we doing?\Nanoka\Here.\Let's come again!\Sure. response:	Every year, when it's spring.
context: Don't say that!\Ready? One... two...\Really... what are we doing?\Nanoka\Here.\Let's come again!\Sure.\Every year, when it's spring. response:	Yeah.
context: Ready? One... two...\Really... what are we doing?\Nanoka\Here.\Let's come again!\Sure.\Every year, when it's spring.\Yeah. response:	It's a promise!
context: Really... what are we doing?\Nanoka\Here.\Let's come again!\Sure.\Every year, when it's spring.\Yeah.\It's a promise! response:	Yeah.
context: Nanoka\Here.\Let's come again!\Sure.\Every year, when it's spring.\Yeah.\It's a promise!\Yeah. response:	I'm going home then.
context: Here.\Let's come again!\Sure.\Every year, when it's spring.\Yeah.\It's a promise!\Yeah.\I'm going home then. response:	Do you want to take a bath at my place first?
context: Let's come again!\Sure.\Every year, when it's spring.\Yeah.\It's a promise!\Yeah.\I'm going home then.\Do you want to take a bath at my place first? response:	I'm fine like this.
context: Sure.\Every year, when it's spring.\Yeah.\It's a promise!\Yeah.\I'm going home then.\Do you want to take a bath at my place first?\I'm fine like this. response:	I see...
context: Every year, when it's spring.\Yeah.\It's a promise!\Yeah.\I'm going home then.\Do you want to take a bath at my place first?\I'm fine like this.\I see... response:	Bye!
context: Yeah.\It's a promise!\Yeah.\I'm going home then.\Do you want to take a bath at my place first?\I'm fine like this.\I see...\Bye! response:	Ah!
context: It's a promise!\Yeah.\I'm going home then.\Do you want to take a bath at my place first?\I'm fine like this.\I see...\Bye!\Ah! response:	Ah, no... It's nothing.
context: Yeah.\I'm going home then.\Do you want to take a bath at my place first?\I'm fine like this.\I see...\Bye!\Ah!\Ah, no... It's nothing. response:	What?
context: I'm going home then.\Do you want to take a bath at my place first?\I'm fine like this.\I see...\Bye!\Ah!\Ah, no... It's nothing.\What? response:	It's nothing.
context: Do you want to take a bath at my place first?\I'm fine like this.\I see...\Bye!\Ah!\Ah, no... It's nothing.\What?\It's nothing. response:	Later.
context: I'm fine like this.\I see...\Bye!\Ah!\Ah, no... It's nothing.\What?\It's nothing.\Later. response:	I love you.
context: I see...\Bye!\Ah!\Ah, no... It's nothing.\What?\It's nothing.\Later.\I love you. response:	I love you!
context: Bye!\Ah!\Ah, no... It's nothing.\What?\It's nothing.\Later.\I love you.\I love you! response:	yasashii yume ga a gentle dream
context: Ah!\Ah, no... It's nothing.\What?\It's nothing.\Later.\I love you.\I love you!\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: Ah, no... It's nothing.\What?\It's nothing.\Later.\I love you.\I love you!\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: What?\It's nothing.\Later.\I love you.\I love you!\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: It's nothing.\Later.\I love you.\I love you!\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: Later.\I love you.\I love you!\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: I love you.\I love you!\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: I love you!\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
context: yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky response:	ashita mo mata aeru yo ne we'll see each other again tomorrow...
context: ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow... response:	shizukana sora de at the quiet sky
