context: Water. response:	Earth.
context: Momo's not for sale.\Look at this, Aang! It's a waterbending scroll. Check out these crazy moves!\Where did you get a waterbending scroll?\Let's just say I got it up north at a most reasonable price. Free!\Waaait a minute sea-loving traders with suspiciously acquired merchandise...\We prefer to think of ourselves as high risk traders.\So, how much for the, uh, traded scroll?\I've already got a buyer, a nobleman in the Earth Kingdom. response:	Unless, of course, you kids have 200 gold pieces on ya right now?
context: Look at this, Aang! It's a waterbending scroll. Check out these crazy moves!\Where did you get a waterbending scroll?\Let's just say I got it up north at a most reasonable price. Free!\Waaait a minute sea-loving traders with suspiciously acquired merchandise...\We prefer to think of ourselves as high risk traders.\So, how much for the, uh, traded scroll?\I've already got a buyer, a nobleman in the Earth Kingdom.\Unless, of course, you kids have 200 gold pieces on ya right now? response:	I know how to deal with these guys, Katara, pirates love to haggle.
context: Where did you get a waterbending scroll?\Let's just say I got it up north at a most reasonable price. Free!\Waaait a minute sea-loving traders with suspiciously acquired merchandise...\We prefer to think of ourselves as high risk traders.\So, how much for the, uh, traded scroll?\I've already got a buyer, a nobleman in the Earth Kingdom.\Unless, of course, you kids have 200 gold pieces on ya right now?\I know how to deal with these guys, Katara, pirates love to haggle. response:	Watch and learn. What say to the price of... one copper piece!
context: Let's just say I got it up north at a most reasonable price. Free!\Waaait a minute sea-loving traders with suspiciously acquired merchandise...\We prefer to think of ourselves as high risk traders.\So, how much for the, uh, traded scroll?\I've already got a buyer, a nobleman in the Earth Kingdom.\Unless, of course, you kids have 200 gold pieces on ya right now?\I know how to deal with these guys, Katara, pirates love to haggle.\Watch and learn. What say to the price of... one copper piece! response:	The price is 200 gold pieces. I don't haggle on items this rare.
context: Waaait a minute sea-loving traders with suspiciously acquired merchandise...\We prefer to think of ourselves as high risk traders.\So, how much for the, uh, traded scroll?\I've already got a buyer, a nobleman in the Earth Kingdom.\Unless, of course, you kids have 200 gold pieces on ya right now?\I know how to deal with these guys, Katara, pirates love to haggle.\Watch and learn. What say to the price of... one copper piece!\The price is 200 gold pieces. I don't haggle on items this rare. response:	Okay... two copper pieces!
context: We prefer to think of ourselves as high risk traders.\So, how much for the, uh, traded scroll?\I've already got a buyer, a nobleman in the Earth Kingdom.\Unless, of course, you kids have 200 gold pieces on ya right now?\I know how to deal with these guys, Katara, pirates love to haggle.\Watch and learn. What say to the price of... one copper piece!\The price is 200 gold pieces. I don't haggle on items this rare.\Okay... two copper pieces! response:	It's not as amusing the second time, boy.
context: So, how much for the, uh, traded scroll?\I've already got a buyer, a nobleman in the Earth Kingdom.\Unless, of course, you kids have 200 gold pieces on ya right now?\I know how to deal with these guys, Katara, pirates love to haggle.\Watch and learn. What say to the price of... one copper piece!\The price is 200 gold pieces. I don't haggle on items this rare.\Okay... two copper pieces!\It's not as amusing the second time, boy. response:	Aang, can we get out of here, I feel like we're getting weird looks.
context: I've already got a buyer, a nobleman in the Earth Kingdom.\Unless, of course, you kids have 200 gold pieces on ya right now?\I know how to deal with these guys, Katara, pirates love to haggle.\Watch and learn. What say to the price of... one copper piece!\The price is 200 gold pieces. I don't haggle on items this rare.\Okay... two copper pieces!\It's not as amusing the second time, boy.\Aang, can we get out of here, I feel like we're getting weird looks. response:	Aye, we be castin' off now!
context: Unless, of course, you kids have 200 gold pieces on ya right now?\I know how to deal with these guys, Katara, pirates love to haggle.\Watch and learn. What say to the price of... one copper piece!\The price is 200 gold pieces. I don't haggle on items this rare.\Okay... two copper pieces!\It's not as amusing the second time, boy.\Aang, can we get out of here, I feel like we're getting weird looks.\Aye, we be castin' off now! response:	What was that all about, Katara.
context: I know how to deal with these guys, Katara, pirates love to haggle.\Watch and learn. What say to the price of... one copper piece!\The price is 200 gold pieces. I don't haggle on items this rare.\Okay... two copper pieces!\It's not as amusing the second time, boy.\Aang, can we get out of here, I feel like we're getting weird looks.\Aye, we be castin' off now!\What was that all about, Katara. response:	Yeh, I was just starting to browse through their boomerang collection.
context: Watch and learn. What say to the price of... one copper piece!\The price is 200 gold pieces. I don't haggle on items this rare.\Okay... two copper pieces!\It's not as amusing the second time, boy.\Aang, can we get out of here, I feel like we're getting weird looks.\Aye, we be castin' off now!\What was that all about, Katara.\Yeh, I was just starting to browse through their boomerang collection. response:	I'll just feel a lot better once we get away from here.
context: The price is 200 gold pieces. I don't haggle on items this rare.\Okay... two copper pieces!\It's not as amusing the second time, boy.\Aang, can we get out of here, I feel like we're getting weird looks.\Aye, we be castin' off now!\What was that all about, Katara.\Yeh, I was just starting to browse through their boomerang collection.\I'll just feel a lot better once we get away from here. response:	Hey you, get back here!
context: Okay... two copper pieces!\It's not as amusing the second time, boy.\Aang, can we get out of here, I feel like we're getting weird looks.\Aye, we be castin' off now!\What was that all about, Katara.\Yeh, I was just starting to browse through their boomerang collection.\I'll just feel a lot better once we get away from here.\Hey you, get back here! response:	Well, well, look who's come to their senses. Told ya the haggling would pay off.
context: It's not as amusing the second time, boy.\Aang, can we get out of here, I feel like we're getting weird looks.\Aye, we be castin' off now!\What was that all about, Katara.\Yeh, I was just starting to browse through their boomerang collection.\I'll just feel a lot better once we get away from here.\Hey you, get back here!\Well, well, look who's come to their senses. Told ya the haggling would pay off. response:	There they are!
context: Aang, can we get out of here, I feel like we're getting weird looks.\Aye, we be castin' off now!\What was that all about, Katara.\Yeh, I was just starting to browse through their boomerang collection.\I'll just feel a lot better once we get away from here.\Hey you, get back here!\Well, well, look who's come to their senses. Told ya the haggling would pay off.\There they are! response:	Get'em!
context: Aye, we be castin' off now!\What was that all about, Katara.\Yeh, I was just starting to browse through their boomerang collection.\I'll just feel a lot better once we get away from here.\Hey you, get back here!\Well, well, look who's come to their senses. Told ya the haggling would pay off.\There they are!\Get'em! response:	Nobody's goin' nowhere!
context: What was that all about, Katara.\Yeh, I was just starting to browse through their boomerang collection.\I'll just feel a lot better once we get away from here.\Hey you, get back here!\Well, well, look who's come to their senses. Told ya the haggling would pay off.\There they are!\Get'em!\Nobody's goin' nowhere! response:	Get back here!
context: Yeh, I was just starting to browse through their boomerang collection.\I'll just feel a lot better once we get away from here.\Hey you, get back here!\Well, well, look who's come to their senses. Told ya the haggling would pay off.\There they are!\Get'em!\Nobody's goin' nowhere!\Get back here! response:	This way! Let's cut'em off!
context: I'll just feel a lot better once we get away from here.\Hey you, get back here!\Well, well, look who's come to their senses. Told ya the haggling would pay off.\There they are!\Get'em!\Nobody's goin' nowhere!\Get back here!\This way! Let's cut'em off! response:	My cabbages! This place is worse than Omashu!
context: Hey you, get back here!\Well, well, look who's come to their senses. Told ya the haggling would pay off.\There they are!\Get'em!\Nobody's goin' nowhere!\Get back here!\This way! Let's cut'em off!\My cabbages! This place is worse than Omashu! response:	I hope that lemur of yours has nine lives!
context: Well, well, look who's come to their senses. Told ya the haggling would pay off.\There they are!\Get'em!\Nobody's goin' nowhere!\Get back here!\This way! Let's cut'em off!\My cabbages! This place is worse than Omashu!\I hope that lemur of yours has nine lives! response:	Now, who gets to take the steel of my blade first?
context: There they are!\Get'em!\Nobody's goin' nowhere!\Get back here!\This way! Let's cut'em off!\My cabbages! This place is worse than Omashu!\I hope that lemur of yours has nine lives!\Now, who gets to take the steel of my blade first? response:	No thanks!
context: Get'em!\Nobody's goin' nowhere!\Get back here!\This way! Let's cut'em off!\My cabbages! This place is worse than Omashu!\I hope that lemur of yours has nine lives!\Now, who gets to take the steel of my blade first?\No thanks! response:	Hold on tight!
context: Nobody's goin' nowhere!\Get back here!\This way! Let's cut'em off!\My cabbages! This place is worse than Omashu!\I hope that lemur of yours has nine lives!\Now, who gets to take the steel of my blade first?\No thanks!\Hold on tight! response:	Aang, I thought we were running away from the pirates!
context: Get back here!\This way! Let's cut'em off!\My cabbages! This place is worse than Omashu!\I hope that lemur of yours has nine lives!\Now, who gets to take the steel of my blade first?\No thanks!\Hold on tight!\Aang, I thought we were running away from the pirates! response:	Just hang on!
context: This way! Let's cut'em off!\My cabbages! This place is worse than Omashu!\I hope that lemur of yours has nine lives!\Now, who gets to take the steel of my blade first?\No thanks!\Hold on tight!\Aang, I thought we were running away from the pirates!\Just hang on! response:	I used to kinda look up to pirates, but those guys are terrible.
context: My cabbages! This place is worse than Omashu!\I hope that lemur of yours has nine lives!\Now, who gets to take the steel of my blade first?\No thanks!\Hold on tight!\Aang, I thought we were running away from the pirates!\Just hang on!\I used to kinda look up to pirates, but those guys are terrible. response:	I know, that's why I took... this!
context: I hope that lemur of yours has nine lives!\Now, who gets to take the steel of my blade first?\No thanks!\Hold on tight!\Aang, I thought we were running away from the pirates!\Just hang on!\I used to kinda look up to pirates, but those guys are terrible.\I know, that's why I took... this! response:	No way.
context: Now, who gets to take the steel of my blade first?\No thanks!\Hold on tight!\Aang, I thought we were running away from the pirates!\Just hang on!\I used to kinda look up to pirates, but those guys are terrible.\I know, that's why I took... this!\No way. response:	Isn't it great?
context: No thanks!\Hold on tight!\Aang, I thought we were running away from the pirates!\Just hang on!\I used to kinda look up to pirates, but those guys are terrible.\I know, that's why I took... this!\No way.\Isn't it great? response:	No wonder they were trying to hack us up. You stole their waterbending scroll.
context: Hold on tight!\Aang, I thought we were running away from the pirates!\Just hang on!\I used to kinda look up to pirates, but those guys are terrible.\I know, that's why I took... this!\No way.\Isn't it great?\No wonder they were trying to hack us up. You stole their waterbending scroll. response:	I prefer to think of it as high-risk trading.
context: Aang, I thought we were running away from the pirates!\Just hang on!\I used to kinda look up to pirates, but those guys are terrible.\I know, that's why I took... this!\No way.\Isn't it great?\No wonder they were trying to hack us up. You stole their waterbending scroll.\I prefer to think of it as high-risk trading. response:	Good one, Katara.
context: Just hang on!\I used to kinda look up to pirates, but those guys are terrible.\I know, that's why I took... this!\No way.\Isn't it great?\No wonder they were trying to hack us up. You stole their waterbending scroll.\I prefer to think of it as high-risk trading.\Good one, Katara. response:	Sokka, where do you think they got it? They stole it from a waterbender.
context: I used to kinda look up to pirates, but those guys are terrible.\I know, that's why I took... this!\No way.\Isn't it great?\No wonder they were trying to hack us up. You stole their waterbending scroll.\I prefer to think of it as high-risk trading.\Good one, Katara.\Sokka, where do you think they got it? They stole it from a waterbender. response:	It doesn't matter.
context: I know, that's why I took... this!\No way.\Isn't it great?\No wonder they were trying to hack us up. You stole their waterbending scroll.\I prefer to think of it as high-risk trading.\Good one, Katara.\Sokka, where do you think they got it? They stole it from a waterbender.\It doesn't matter. response:	You put all of our lives in danger just so you could learn some stupid, fancy splashes!
context: No way.\Isn't it great?\No wonder they were trying to hack us up. You stole their waterbending scroll.\I prefer to think of it as high-risk trading.\Good one, Katara.\Sokka, where do you think they got it? They stole it from a waterbender.\It doesn't matter.\You put all of our lives in danger just so you could learn some stupid, fancy splashes! response:	These are real waterbending forms.
context: Isn't it great?\No wonder they were trying to hack us up. You stole their waterbending scroll.\I prefer to think of it as high-risk trading.\Good one, Katara.\Sokka, where do you think they got it? They stole it from a waterbender.\It doesn't matter.\You put all of our lives in danger just so you could learn some stupid, fancy splashes!\These are real waterbending forms. response:	You know how crucial it is for Aang to learn waterbending.
context: No wonder they were trying to hack us up. You stole their waterbending scroll.\I prefer to think of it as high-risk trading.\Good one, Katara.\Sokka, where do you think they got it? They stole it from a waterbender.\It doesn't matter.\You put all of our lives in danger just so you could learn some stupid, fancy splashes!\These are real waterbending forms.\You know how crucial it is for Aang to learn waterbending. response:	Whatever.
context: I prefer to think of it as high-risk trading.\Good one, Katara.\Sokka, where do you think they got it? They stole it from a waterbender.\It doesn't matter.\You put all of our lives in danger just so you could learn some stupid, fancy splashes!\These are real waterbending forms.\You know how crucial it is for Aang to learn waterbending.\Whatever. response:	Well, what's done is done. We have it. We might as well learn from it.
context: Good one, Katara.\Sokka, where do you think they got it? They stole it from a waterbender.\It doesn't matter.\You put all of our lives in danger just so you could learn some stupid, fancy splashes!\These are real waterbending forms.\You know how crucial it is for Aang to learn waterbending.\Whatever.\Well, what's done is done. We have it. We might as well learn from it. response:	I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.
context: Sokka, where do you think they got it? They stole it from a waterbender.\It doesn't matter.\You put all of our lives in danger just so you could learn some stupid, fancy splashes!\These are real waterbending forms.\You know how crucial it is for Aang to learn waterbending.\Whatever.\Well, what's done is done. We have it. We might as well learn from it.\I've checked all the shops on this pier. Not a lotus tile in the entire marketplace. response:	It's good to know this trip was a complete waste of time for everyone!
context: It doesn't matter.\You put all of our lives in danger just so you could learn some stupid, fancy splashes!\These are real waterbending forms.\You know how crucial it is for Aang to learn waterbending.\Whatever.\Well, what's done is done. We have it. We might as well learn from it.\I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.\It's good to know this trip was a complete waste of time for everyone! response:	Quite the contrary.
context: You put all of our lives in danger just so you could learn some stupid, fancy splashes!\These are real waterbending forms.\You know how crucial it is for Aang to learn waterbending.\Whatever.\Well, what's done is done. We have it. We might as well learn from it.\I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.\It's good to know this trip was a complete waste of time for everyone!\Quite the contrary. response:	I always say the only thing better than finding something you were looking for,...
context: These are real waterbending forms.\You know how crucial it is for Aang to learn waterbending.\Whatever.\Well, what's done is done. We have it. We might as well learn from it.\I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.\It's good to know this trip was a complete waste of time for everyone!\Quite the contrary.\I always say the only thing better than finding something you were looking for,... response:	You bought a sumki horn?
context: You know how crucial it is for Aang to learn waterbending.\Whatever.\Well, what's done is done. We have it. We might as well learn from it.\I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.\It's good to know this trip was a complete waste of time for everyone!\Quite the contrary.\I always say the only thing better than finding something you were looking for,...\You bought a sumki horn? response:	For music night on the ship. Now, if we only had some woodwinds.
context: Whatever.\Well, what's done is done. We have it. We might as well learn from it.\I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.\It's good to know this trip was a complete waste of time for everyone!\Quite the contrary.\I always say the only thing better than finding something you were looking for,...\You bought a sumki horn?\For music night on the ship. Now, if we only had some woodwinds. response:	This place looks promising!
context: Well, what's done is done. We have it. We might as well learn from it.\I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.\It's good to know this trip was a complete waste of time for everyone!\Quite the contrary.\I always say the only thing better than finding something you were looking for,...\You bought a sumki horn?\For music night on the ship. Now, if we only had some woodwinds.\This place looks promising! response:	Ooo! That is handsome! Wouldn't it look magnificent in the galley?
context: I've checked all the shops on this pier. Not a lotus tile in the entire marketplace.\It's good to know this trip was a complete waste of time for everyone!\Quite the contrary.\I always say the only thing better than finding something you were looking for,...\You bought a sumki horn?\For music night on the ship. Now, if we only had some woodwinds.\This place looks promising!\Ooo! That is handsome! Wouldn't it look magnificent in the galley? response:	We lost the Water Tribe girl and the little bald monk she was traveling with.
context: It's good to know this trip was a complete waste of time for everyone!\Quite the contrary.\I always say the only thing better than finding something you were looking for,...\You bought a sumki horn?\For music night on the ship. Now, if we only had some woodwinds.\This place looks promising!\Ooo! That is handsome! Wouldn't it look magnificent in the galley?\We lost the Water Tribe girl and the little bald monk she was traveling with. response:	This monk, did he have an arrow on his head?
context: Quite the contrary.\I always say the only thing better than finding something you were looking for,...\You bought a sumki horn?\For music night on the ship. Now, if we only had some woodwinds.\This place looks promising!\Ooo! That is handsome! Wouldn't it look magnificent in the galley?\We lost the Water Tribe girl and the little bald monk she was traveling with.\This monk, did he have an arrow on his head? response:	I just want to try this one move first and then it's all yours.
context: I always say the only thing better than finding something you were looking for,...\You bought a sumki horn?\For music night on the ship. Now, if we only had some woodwinds.\This place looks promising!\Ooo! That is handsome! Wouldn't it look magnificent in the galley?\We lost the Water Tribe girl and the little bald monk she was traveling with.\This monk, did he have an arrow on his head?\I just want to try this one move first and then it's all yours. response:	Here, hold on and open for me.
context: You bought a sumki horn?\For music night on the ship. Now, if we only had some woodwinds.\This place looks promising!\Ooo! That is handsome! Wouldn't it look magnificent in the galley?\We lost the Water Tribe girl and the little bald monk she was traveling with.\This monk, did he have an arrow on his head?\I just want to try this one move first and then it's all yours.\Here, hold on and open for me. response:	The single water whip... looks doable.
context: For music night on the ship. Now, if we only had some woodwinds.\This place looks promising!\Ooo! That is handsome! Wouldn't it look magnificent in the galley?\We lost the Water Tribe girl and the little bald monk she was traveling with.\This monk, did he have an arrow on his head?\I just want to try this one move first and then it's all yours.\Here, hold on and open for me.\The single water whip... looks doable. response:	What's so funny?
context: This place looks promising!\Ooo! That is handsome! Wouldn't it look magnificent in the galley?\We lost the Water Tribe girl and the little bald monk she was traveling with.\This monk, did he have an arrow on his head?\I just want to try this one move first and then it's all yours.\Here, hold on and open for me.\The single water whip... looks doable.\What's so funny? response:	I'm sorry, but you deserve that.
context: Ooo! That is handsome! Wouldn't it look magnificent in the galley?\We lost the Water Tribe girl and the little bald monk she was traveling with.\This monk, did he have an arrow on his head?\I just want to try this one move first and then it's all yours.\Here, hold on and open for me.\The single water whip... looks doable.\What's so funny?\I'm sorry, but you deserve that. response:	You've been duped. She's only interested in teaching herself.
context: We lost the Water Tribe girl and the little bald monk she was traveling with.\This monk, did he have an arrow on his head?\I just want to try this one move first and then it's all yours.\Here, hold on and open for me.\The single water whip... looks doable.\What's so funny?\I'm sorry, but you deserve that.\You've been duped. She's only interested in teaching herself. response:	Aang will get his turn once I figure out the water whip!
context: This monk, did he have an arrow on his head?\I just want to try this one move first and then it's all yours.\Here, hold on and open for me.\The single water whip... looks doable.\What's so funny?\I'm sorry, but you deserve that.\You've been duped. She's only interested in teaching herself.\Aang will get his turn once I figure out the water whip! response:	Why can't I get this stupid move!
context: I just want to try this one move first and then it's all yours.\Here, hold on and open for me.\The single water whip... looks doable.\What's so funny?\I'm sorry, but you deserve that.\You've been duped. She's only interested in teaching herself.\Aang will get his turn once I figure out the water whip!\Why can't I get this stupid move! response:	You'll get it.
context: Here, hold on and open for me.\The single water whip... looks doable.\What's so funny?\I'm sorry, but you deserve that.\You've been duped. She's only interested in teaching herself.\Aang will get his turn once I figure out the water whip!\Why can't I get this stupid move!\You'll get it. response:	You just gotta shift your weight through the stances...
context: The single water whip... looks doable.\What's so funny?\I'm sorry, but you deserve that.\You've been duped. She's only interested in teaching herself.\Aang will get his turn once I figure out the water whip!\Why can't I get this stupid move!\You'll get it.\You just gotta shift your weight through the stances... response:	There. See, the key to bending is...
context: What's so funny?\I'm sorry, but you deserve that.\You've been duped. She's only interested in teaching herself.\Aang will get his turn once I figure out the water whip!\Why can't I get this stupid move!\You'll get it.\You just gotta shift your weight through the stances...\There. See, the key to bending is... response:	Will you please shut your air hole!
context: I'm sorry, but you deserve that.\You've been duped. She's only interested in teaching herself.\Aang will get his turn once I figure out the water whip!\Why can't I get this stupid move!\You'll get it.\You just gotta shift your weight through the stances...\There. See, the key to bending is...\Will you please shut your air hole! response:	Believe it or not, your infinite wisdom gets a little old sometimes.
context: You've been duped. She's only interested in teaching herself.\Aang will get his turn once I figure out the water whip!\Why can't I get this stupid move!\You'll get it.\You just gotta shift your weight through the stances...\There. See, the key to bending is...\Will you please shut your air hole!\Believe it or not, your infinite wisdom gets a little old sometimes. response:	Why don't we just throw the scroll away since you're so naturally gifted!
context: Aang will get his turn once I figure out the water whip!\Why can't I get this stupid move!\You'll get it.\You just gotta shift your weight through the stances...\There. See, the key to bending is...\Will you please shut your air hole!\Believe it or not, your infinite wisdom gets a little old sometimes.\Why don't we just throw the scroll away since you're so naturally gifted! response:	What?
context: Why can't I get this stupid move!\You'll get it.\You just gotta shift your weight through the stances...\There. See, the key to bending is...\Will you please shut your air hole!\Believe it or not, your infinite wisdom gets a little old sometimes.\Why don't we just throw the scroll away since you're so naturally gifted!\What? response:	Omigosh, Aang, I'm so sorry. I don't know what came over me.
context: You'll get it.\You just gotta shift your weight through the stances...\There. See, the key to bending is...\Will you please shut your air hole!\Believe it or not, your infinite wisdom gets a little old sometimes.\Why don't we just throw the scroll away since you're so naturally gifted!\What?\Omigosh, Aang, I'm so sorry. I don't know what came over me. response:	But, you know what, it won't happen again. Here, this is yours.
context: You just gotta shift your weight through the stances...\There. See, the key to bending is...\Will you please shut your air hole!\Believe it or not, your infinite wisdom gets a little old sometimes.\Why don't we just throw the scroll away since you're so naturally gifted!\What?\Omigosh, Aang, I'm so sorry. I don't know what came over me.\But, you know what, it won't happen again. Here, this is yours. response:	I don't want to have anything to do with it anymore.
context: There. See, the key to bending is...\Will you please shut your air hole!\Believe it or not, your infinite wisdom gets a little old sometimes.\Why don't we just throw the scroll away since you're so naturally gifted!\What?\Omigosh, Aang, I'm so sorry. I don't know what came over me.\But, you know what, it won't happen again. Here, this is yours.\I don't want to have anything to do with it anymore. response:	It's okay, Katara.
context: Will you please shut your air hole!\Believe it or not, your infinite wisdom gets a little old sometimes.\Why don't we just throw the scroll away since you're so naturally gifted!\What?\Omigosh, Aang, I'm so sorry. I don't know what came over me.\But, you know what, it won't happen again. Here, this is yours.\I don't want to have anything to do with it anymore.\It's okay, Katara. response:	What about Momo? He's the real victim here.
context: Believe it or not, your infinite wisdom gets a little old sometimes.\Why don't we just throw the scroll away since you're so naturally gifted!\What?\Omigosh, Aang, I'm so sorry. I don't know what came over me.\But, you know what, it won't happen again. Here, this is yours.\I don't want to have anything to do with it anymore.\It's okay, Katara.\What about Momo? He's the real victim here. response:	I'm sorry Momo.
context: Why don't we just throw the scroll away since you're so naturally gifted!\What?\Omigosh, Aang, I'm so sorry. I don't know what came over me.\But, you know what, it won't happen again. Here, this is yours.\I don't want to have anything to do with it anymore.\It's okay, Katara.\What about Momo? He's the real victim here.\I'm sorry Momo. response:	And... what about me? There was that time you...
context: What?\Omigosh, Aang, I'm so sorry. I don't know what came over me.\But, you know what, it won't happen again. Here, this is yours.\I don't want to have anything to do with it anymore.\It's okay, Katara.\What about Momo? He's the real victim here.\I'm sorry Momo.\And... what about me? There was that time you... response:	No more apologies!
context: Omigosh, Aang, I'm so sorry. I don't know what came over me.\But, you know what, it won't happen again. Here, this is yours.\I don't want to have anything to do with it anymore.\It's okay, Katara.\What about Momo? He's the real victim here.\I'm sorry Momo.\And... what about me? There was that time you...\No more apologies! response:	Shouldn't we stop to search the woods?
context: But, you know what, it won't happen again. Here, this is yours.\I don't want to have anything to do with it anymore.\It's okay, Katara.\What about Momo? He's the real victim here.\I'm sorry Momo.\And... what about me? There was that time you...\No more apologies!\Shouldn't we stop to search the woods? response:	We don't need to stop. They stole a waterbending scroll, right?
context: I don't want to have anything to do with it anymore.\It's okay, Katara.\What about Momo? He's the real victim here.\I'm sorry Momo.\And... what about me? There was that time you...\No more apologies!\Shouldn't we stop to search the woods?\We don't need to stop. They stole a waterbending scroll, right? response:	Then they'll be on the water.
context: It's okay, Katara.\What about Momo? He's the real victim here.\I'm sorry Momo.\And... what about me? There was that time you...\No more apologies!\Shouldn't we stop to search the woods?\We don't need to stop. They stole a waterbending scroll, right?\Then they'll be on the water. response:	Shh! Momo, go back to sleep.
context: What about Momo? He's the real victim here.\I'm sorry Momo.\And... what about me? There was that time you...\No more apologies!\Shouldn't we stop to search the woods?\We don't need to stop. They stole a waterbending scroll, right?\Then they'll be on the water.\Shh! Momo, go back to sleep. response:	Shoot! Come on water, work with me here!
context: I'm sorry Momo.\And... what about me? There was that time you...\No more apologies!\Shouldn't we stop to search the woods?\We don't need to stop. They stole a waterbending scroll, right?\Then they'll be on the water.\Shh! Momo, go back to sleep.\Shoot! Come on water, work with me here! response:	Okay, Katara, shift your weight through the stances... ugh!
context: And... what about me? There was that time you...\No more apologies!\Shouldn't we stop to search the woods?\We don't need to stop. They stole a waterbending scroll, right?\Then they'll be on the water.\Shh! Momo, go back to sleep.\Shoot! Come on water, work with me here!\Okay, Katara, shift your weight through the stances... ugh! response:	No, let go of me!
context: No more apologies!\Shouldn't we stop to search the woods?\We don't need to stop. They stole a waterbending scroll, right?\Then they'll be on the water.\Shh! Momo, go back to sleep.\Shoot! Come on water, work with me here!\Okay, Katara, shift your weight through the stances... ugh!\No, let go of me! response:	I'll save you from the pirates.
context: Shouldn't we stop to search the woods?\We don't need to stop. They stole a waterbending scroll, right?\Then they'll be on the water.\Shh! Momo, go back to sleep.\Shoot! Come on water, work with me here!\Okay, Katara, shift your weight through the stances... ugh!\No, let go of me!\I'll save you from the pirates. response:	Tell me where he is and I won't hurt you or your brother.
context: We don't need to stop. They stole a waterbending scroll, right?\Then they'll be on the water.\Shh! Momo, go back to sleep.\Shoot! Come on water, work with me here!\Okay, Katara, shift your weight through the stances... ugh!\No, let go of me!\I'll save you from the pirates.\Tell me where he is and I won't hurt you or your brother. response:	Go jump in the river!
context: Then they'll be on the water.\Shh! Momo, go back to sleep.\Shoot! Come on water, work with me here!\Okay, Katara, shift your weight through the stances... ugh!\No, let go of me!\I'll save you from the pirates.\Tell me where he is and I won't hurt you or your brother.\Go jump in the river! response:	Try to understand, I need to capture to restore something I've lost.
context: Shh! Momo, go back to sleep.\Shoot! Come on water, work with me here!\Okay, Katara, shift your weight through the stances... ugh!\No, let go of me!\I'll save you from the pirates.\Tell me where he is and I won't hurt you or your brother.\Go jump in the river!\Try to understand, I need to capture to restore something I've lost. response:	My honor. Perhaps in exchange I can restore something you've lost.
context: Shoot! Come on water, work with me here!\Okay, Katara, shift your weight through the stances... ugh!\No, let go of me!\I'll save you from the pirates.\Tell me where he is and I won't hurt you or your brother.\Go jump in the river!\Try to understand, I need to capture to restore something I've lost.\My honor. Perhaps in exchange I can restore something you've lost. response:	My mother's necklace! How did you get that?
context: Okay, Katara, shift your weight through the stances... ugh!\No, let go of me!\I'll save you from the pirates.\Tell me where he is and I won't hurt you or your brother.\Go jump in the river!\Try to understand, I need to capture to restore something I've lost.\My honor. Perhaps in exchange I can restore something you've lost.\My mother's necklace! How did you get that? response:	I didn't steal it, if that's what you're wondering. Tell me where he is.
context: No, let go of me!\I'll save you from the pirates.\Tell me where he is and I won't hurt you or your brother.\Go jump in the river!\Try to understand, I need to capture to restore something I've lost.\My honor. Perhaps in exchange I can restore something you've lost.\My mother's necklace! How did you get that?\I didn't steal it, if that's what you're wondering. Tell me where he is. response:	No!
context: I'll save you from the pirates.\Tell me where he is and I won't hurt you or your brother.\Go jump in the river!\Try to understand, I need to capture to restore something I've lost.\My honor. Perhaps in exchange I can restore something you've lost.\My mother's necklace! How did you get that?\I didn't steal it, if that's what you're wondering. Tell me where he is.\No! response:	Enough of this necklace garbage. You promised the scroll!
context: Tell me where he is and I won't hurt you or your brother.\Go jump in the river!\Try to understand, I need to capture to restore something I've lost.\My honor. Perhaps in exchange I can restore something you've lost.\My mother's necklace! How did you get that?\I didn't steal it, if that's what you're wondering. Tell me where he is.\No!\Enough of this necklace garbage. You promised the scroll! response:	I wonder how much money this is worth?
context: Go jump in the river!\Try to understand, I need to capture to restore something I've lost.\My honor. Perhaps in exchange I can restore something you've lost.\My mother's necklace! How did you get that?\I didn't steal it, if that's what you're wondering. Tell me where he is.\No!\Enough of this necklace garbage. You promised the scroll!\I wonder how much money this is worth? response:	A lot, apparently.
context: Try to understand, I need to capture to restore something I've lost.\My honor. Perhaps in exchange I can restore something you've lost.\My mother's necklace! How did you get that?\I didn't steal it, if that's what you're wondering. Tell me where he is.\No!\Enough of this necklace garbage. You promised the scroll!\I wonder how much money this is worth?\A lot, apparently. response:	Now you help me find what I want, you'll get this back and everyone goes home happy.
context: My honor. Perhaps in exchange I can restore something you've lost.\My mother's necklace! How did you get that?\I didn't steal it, if that's what you're wondering. Tell me where he is.\No!\Enough of this necklace garbage. You promised the scroll!\I wonder how much money this is worth?\A lot, apparently.\Now you help me find what I want, you'll get this back and everyone goes home happy. response:	Search the woods for the boy and meet back here.
