context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: He was providing escort on a recon mission, and now he's gone missing.\It can't be!\Look, it doesn't mean he's dead or...\Stop it! I don't want to hear any more!\Minmay!\Just let her go.\Hikaru...\Just how far out are we gonna go? response:	Good question. Maybe we're going to the giants' planet or something.
context: It can't be!\Look, it doesn't mean he's dead or...\Stop it! I don't want to hear any more!\Minmay!\Just let her go.\Hikaru...\Just how far out are we gonna go?\Good question. Maybe we're going to the giants' planet or something. response:	It sure is taking a long time. We've been folding for nearly an hour.
context: Look, it doesn't mean he's dead or...\Stop it! I don't want to hear any more!\Minmay!\Just let her go.\Hikaru...\Just how far out are we gonna go?\Good question. Maybe we're going to the giants' planet or something.\It sure is taking a long time. We've been folding for nearly an hour. response:	I'd guess ten days or so have passed on the Macross.
context: Stop it! I don't want to hear any more!\Minmay!\Just let her go.\Hikaru...\Just how far out are we gonna go?\Good question. Maybe we're going to the giants' planet or something.\It sure is taking a long time. We've been folding for nearly an hour.\I'd guess ten days or so have passed on the Macross. response:	Ten days?!
context: Minmay!\Just let her go.\Hikaru...\Just how far out are we gonna go?\Good question. Maybe we're going to the giants' planet or something.\It sure is taking a long time. We've been folding for nearly an hour.\I'd guess ten days or so have passed on the Macross.\Ten days?! response:	Yes, time passes more slowly during a fold.
context: Just let her go.\Hikaru...\Just how far out are we gonna go?\Good question. Maybe we're going to the giants' planet or something.\It sure is taking a long time. We've been folding for nearly an hour.\I'd guess ten days or so have passed on the Macross.\Ten days?!\Yes, time passes more slowly during a fold. response:	Ten days... I guess we'll miss Minmay's debut, huh?
context: Hikaru...\Just how far out are we gonna go?\Good question. Maybe we're going to the giants' planet or something.\It sure is taking a long time. We've been folding for nearly an hour.\I'd guess ten days or so have passed on the Macross.\Ten days?!\Yes, time passes more slowly during a fold.\Ten days... I guess we'll miss Minmay's debut, huh? response:	Yeah, Minmay's debut...
context: Just how far out are we gonna go?\Good question. Maybe we're going to the giants' planet or something.\It sure is taking a long time. We've been folding for nearly an hour.\I'd guess ten days or so have passed on the Macross.\Ten days?!\Yes, time passes more slowly during a fold.\Ten days... I guess we'll miss Minmay's debut, huh?\Yeah, Minmay's debut... response:	I understand that next, you're going to try your hand at being a singer?
context: Good question. Maybe we're going to the giants' planet or something.\It sure is taking a long time. We've been folding for nearly an hour.\I'd guess ten days or so have passed on the Macross.\Ten days?!\Yes, time passes more slowly during a fold.\Ten days... I guess we'll miss Minmay's debut, huh?\Yeah, Minmay's debut...\I understand that next, you're going to try your hand at being a singer? response:	That's right. I've loved to sing ever since I was little,
context: It sure is taking a long time. We've been folding for nearly an hour.\I'd guess ten days or so have passed on the Macross.\Ten days?!\Yes, time passes more slowly during a fold.\Ten days... I guess we'll miss Minmay's debut, huh?\Yeah, Minmay's debut...\I understand that next, you're going to try your hand at being a singer?\That's right. I've loved to sing ever since I was little, response:	so I'm going to give it all I've got!
context: I'd guess ten days or so have passed on the Macross.\Ten days?!\Yes, time passes more slowly during a fold.\Ten days... I guess we'll miss Minmay's debut, huh?\Yeah, Minmay's debut...\I understand that next, you're going to try your hand at being a singer?\That's right. I've loved to sing ever since I was little,\so I'm going to give it all I've got! response:	Please give me your support, everyone!
context: Ten days?!\Yes, time passes more slowly during a fold.\Ten days... I guess we'll miss Minmay's debut, huh?\Yeah, Minmay's debut...\I understand that next, you're going to try your hand at being a singer?\That's right. I've loved to sing ever since I was little,\so I'm going to give it all I've got!\Please give me your support, everyone! response:	So? What kind of song is it?
context: Yes, time passes more slowly during a fold.\Ten days... I guess we'll miss Minmay's debut, huh?\Yeah, Minmay's debut...\I understand that next, you're going to try your hand at being a singer?\That's right. I've loved to sing ever since I was little,\so I'm going to give it all I've got!\Please give me your support, everyone!\So? What kind of song is it? response:	It's kinda funny.
context: Ten days... I guess we'll miss Minmay's debut, huh?\Yeah, Minmay's debut...\I understand that next, you're going to try your hand at being a singer?\That's right. I've loved to sing ever since I was little,\so I'm going to give it all I've got!\Please give me your support, everyone!\So? What kind of song is it?\It's kinda funny. response:	It's called,'My Boyfriend Is a Pilot.'
context: Yeah, Minmay's debut...\I understand that next, you're going to try your hand at being a singer?\That's right. I've loved to sing ever since I was little,\so I'm going to give it all I've got!\Please give me your support, everyone!\So? What kind of song is it?\It's kinda funny.\It's called,'My Boyfriend Is a Pilot.' response:	I think it's some kind of joke.
context: I understand that next, you're going to try your hand at being a singer?\That's right. I've loved to sing ever since I was little,\so I'm going to give it all I've got!\Please give me your support, everyone!\So? What kind of song is it?\It's kinda funny.\It's called,'My Boyfriend Is a Pilot.'\I think it's some kind of joke. response:	A joke?
context: That's right. I've loved to sing ever since I was little,\so I'm going to give it all I've got!\Please give me your support, everyone!\So? What kind of song is it?\It's kinda funny.\It's called,'My Boyfriend Is a Pilot.'\I think it's some kind of joke.\A joke? response:	Maybe I'll give you a private concert sometime.
context: so I'm going to give it all I've got!\Please give me your support, everyone!\So? What kind of song is it?\It's kinda funny.\It's called,'My Boyfriend Is a Pilot.'\I think it's some kind of joke.\A joke?\Maybe I'll give you a private concert sometime. response:	You sure seem busy.
context: Please give me your support, everyone!\So? What kind of song is it?\It's kinda funny.\It's called,'My Boyfriend Is a Pilot.'\I think it's some kind of joke.\A joke?\Maybe I'll give you a private concert sometime.\You sure seem busy. response:	I sure am! I hardly have time to sleep.
context: So? What kind of song is it?\It's kinda funny.\It's called,'My Boyfriend Is a Pilot.'\I think it's some kind of joke.\A joke?\Maybe I'll give you a private concert sometime.\You sure seem busy.\I sure am! I hardly have time to sleep. response:	Wow. Well, it looks like I'll get some leave next Sunday,
context: It's kinda funny.\It's called,'My Boyfriend Is a Pilot.'\I think it's some kind of joke.\A joke?\Maybe I'll give you a private concert sometime.\You sure seem busy.\I sure am! I hardly have time to sleep.\Wow. Well, it looks like I'll get some leave next Sunday, response:	so can you get away?
context: It's called,'My Boyfriend Is a Pilot.'\I think it's some kind of joke.\A joke?\Maybe I'll give you a private concert sometime.\You sure seem busy.\I sure am! I hardly have time to sleep.\Wow. Well, it looks like I'll get some leave next Sunday,\so can you get away? response:	I'm sorry.
context: I think it's some kind of joke.\A joke?\Maybe I'll give you a private concert sometime.\You sure seem busy.\I sure am! I hardly have time to sleep.\Wow. Well, it looks like I'll get some leave next Sunday,\so can you get away?\I'm sorry. response:	Next Sunday's my debut.
context: A joke?\Maybe I'll give you a private concert sometime.\You sure seem busy.\I sure am! I hardly have time to sleep.\Wow. Well, it looks like I'll get some leave next Sunday,\so can you get away?\I'm sorry.\Next Sunday's my debut. response:	They've set the date for your debut?
context: Maybe I'll give you a private concert sometime.\You sure seem busy.\I sure am! I hardly have time to sleep.\Wow. Well, it looks like I'll get some leave next Sunday,\so can you get away?\I'm sorry.\Next Sunday's my debut.\They've set the date for your debut? response:	Yup, they're having me go on'The Sunday Show' that day.
context: You sure seem busy.\I sure am! I hardly have time to sleep.\Wow. Well, it looks like I'll get some leave next Sunday,\so can you get away?\I'm sorry.\Next Sunday's my debut.\They've set the date for your debut?\Yup, they're having me go on'The Sunday Show' that day. response:	No kidding!
context: I sure am! I hardly have time to sleep.\Wow. Well, it looks like I'll get some leave next Sunday,\so can you get away?\I'm sorry.\Next Sunday's my debut.\They've set the date for your debut?\Yup, they're having me go on'The Sunday Show' that day.\No kidding! response:	It starts at 9:00 PM, so make sure you watch, okay?
context: Wow. Well, it looks like I'll get some leave next Sunday,\so can you get away?\I'm sorry.\Next Sunday's my debut.\They've set the date for your debut?\Yup, they're having me go on'The Sunday Show' that day.\No kidding!\It starts at 9:00 PM, so make sure you watch, okay? response:	You got it. I promise!
context: so can you get away?\I'm sorry.\Next Sunday's my debut.\They've set the date for your debut?\Yup, they're having me go on'The Sunday Show' that day.\No kidding!\It starts at 9:00 PM, so make sure you watch, okay?\You got it. I promise! response:	You better!
context: I'm sorry.\Next Sunday's my debut.\They've set the date for your debut?\Yup, they're having me go on'The Sunday Show' that day.\No kidding!\It starts at 9:00 PM, so make sure you watch, okay?\You got it. I promise!\You better! response:	You better!
context: Next Sunday's my debut.\They've set the date for your debut?\Yup, they're having me go on'The Sunday Show' that day.\No kidding!\It starts at 9:00 PM, so make sure you watch, okay?\You got it. I promise!\You better!\You better! response:	You better!
context: They've set the date for your debut?\Yup, they're having me go on'The Sunday Show' that day.\No kidding!\It starts at 9:00 PM, so make sure you watch, okay?\You got it. I promise!\You better!\You better!\You better! response:	I guess I won't be able to keep that promise after all.
context: Yup, they're having me go on'The Sunday Show' that day.\No kidding!\It starts at 9:00 PM, so make sure you watch, okay?\You got it. I promise!\You better!\You better!\You better!\I guess I won't be able to keep that promise after all. response:	We've dropped out of fold space.
context: No kidding!\It starts at 9:00 PM, so make sure you watch, okay?\You got it. I promise!\You better!\You better!\You better!\I guess I won't be able to keep that promise after all.\We've dropped out of fold space. response:	Maybe we've reached our destination.
context: It starts at 9:00 PM, so make sure you watch, okay?\You got it. I promise!\You better!\You better!\You better!\I guess I won't be able to keep that promise after all.\We've dropped out of fold space.\Maybe we've reached our destination. response:	Those are all spaceships?
context: You got it. I promise!\You better!\You better!\You better!\I guess I won't be able to keep that promise after all.\We've dropped out of fold space.\Maybe we've reached our destination.\Those are all spaceships? response:	I've never seen a fleet this big...
context: You better!\You better!\You better!\I guess I won't be able to keep that promise after all.\We've dropped out of fold space.\Maybe we've reached our destination.\Those are all spaceships?\I've never seen a fleet this big... response:	What's that?
context: You better!\You better!\I guess I won't be able to keep that promise after all.\We've dropped out of fold space.\Maybe we've reached our destination.\Those are all spaceships?\I've never seen a fleet this big...\What's that? response:	A skirmish?
context: You better!\I guess I won't be able to keep that promise after all.\We've dropped out of fold space.\Maybe we've reached our destination.\Those are all spaceships?\I've never seen a fleet this big...\What's that?\A skirmish? response:	No, the closer we get, you can see that thing is large.
context: I guess I won't be able to keep that promise after all.\We've dropped out of fold space.\Maybe we've reached our destination.\Those are all spaceships?\I've never seen a fleet this big...\What's that?\A skirmish?\No, the closer we get, you can see that thing is large. response:	It's big enough to swallow up the Earth!
context: We've dropped out of fold space.\Maybe we've reached our destination.\Those are all spaceships?\I've never seen a fleet this big...\What's that?\A skirmish?\No, the closer we get, you can see that thing is large.\It's big enough to swallow up the Earth! response:	Whoops!
context: Maybe we've reached our destination.\Those are all spaceships?\I've never seen a fleet this big...\What's that?\A skirmish?\No, the closer we get, you can see that thing is large.\It's big enough to swallow up the Earth!\Whoops! response:	The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!
context: Those are all spaceships?\I've never seen a fleet this big...\What's that?\A skirmish?\No, the closer we get, you can see that thing is large.\It's big enough to swallow up the Earth!\Whoops!\The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed! response:	When I watched them, I felt the inside of my chest grow hot!
context: I've never seen a fleet this big...\What's that?\A skirmish?\No, the closer we get, you can see that thing is large.\It's big enough to swallow up the Earth!\Whoops!\The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!\When I watched them, I felt the inside of my chest grow hot! response:	That's right!
context: What's that?\A skirmish?\No, the closer we get, you can see that thing is large.\It's big enough to swallow up the Earth!\Whoops!\The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!\When I watched them, I felt the inside of my chest grow hot!\That's right! response:	The legendary reaction weaponry and a ship that carries both men and women?
context: A skirmish?\No, the closer we get, you can see that thing is large.\It's big enough to swallow up the Earth!\Whoops!\The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!\When I watched them, I felt the inside of my chest grow hot!\That's right!\The legendary reaction weaponry and a ship that carries both men and women? response:	Perhaps we've encountered something rather ominous.
context: No, the closer we get, you can see that thing is large.\It's big enough to swallow up the Earth!\Whoops!\The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!\When I watched them, I felt the inside of my chest grow hot!\That's right!\The legendary reaction weaponry and a ship that carries both men and women?\Perhaps we've encountered something rather ominous. response:	Ominous, sir?
context: It's big enough to swallow up the Earth!\Whoops!\The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!\When I watched them, I felt the inside of my chest grow hot!\That's right!\The legendary reaction weaponry and a ship that carries both men and women?\Perhaps we've encountered something rather ominous.\Ominous, sir? response:	Yes...
context: Whoops!\The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!\When I watched them, I felt the inside of my chest grow hot!\That's right!\The legendary reaction weaponry and a ship that carries both men and women?\Perhaps we've encountered something rather ominous.\Ominous, sir?\Yes... response:	I will see the prisoners. Prepare your observation room.
context: The female miclones aboard the enemy ship carried out strange activities in military uniforms that left most of their bodies exposed!\When I watched them, I felt the inside of my chest grow hot!\That's right!\The legendary reaction weaponry and a ship that carries both men and women?\Perhaps we've encountered something rather ominous.\Ominous, sir?\Yes...\I will see the prisoners. Prepare your observation room. response:	You're coming aboard my ship, my Lord?
context: When I watched them, I felt the inside of my chest grow hot!\That's right!\The legendary reaction weaponry and a ship that carries both men and women?\Perhaps we've encountered something rather ominous.\Ominous, sir?\Yes...\I will see the prisoners. Prepare your observation room.\You're coming aboard my ship, my Lord? response:	These alien miclones must not be allowed in the main core.
context: That's right!\The legendary reaction weaponry and a ship that carries both men and women?\Perhaps we've encountered something rather ominous.\Ominous, sir?\Yes...\I will see the prisoners. Prepare your observation room.\You're coming aboard my ship, my Lord?\These alien miclones must not be allowed in the main core. response:	Understood.
context: The legendary reaction weaponry and a ship that carries both men and women?\Perhaps we've encountered something rather ominous.\Ominous, sir?\Yes...\I will see the prisoners. Prepare your observation room.\You're coming aboard my ship, my Lord?\These alien miclones must not be allowed in the main core.\Understood. response:	It cannot be the Protoculture...
context: Perhaps we've encountered something rather ominous.\Ominous, sir?\Yes...\I will see the prisoners. Prepare your observation room.\You're coming aboard my ship, my Lord?\These alien miclones must not be allowed in the main core.\Understood.\It cannot be the Protoculture... response:	I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.
context: Ominous, sir?\Yes...\I will see the prisoners. Prepare your observation room.\You're coming aboard my ship, my Lord?\These alien miclones must not be allowed in the main core.\Understood.\It cannot be the Protoculture...\I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet. response:	There are some things I wish to ask you.
context: Yes...\I will see the prisoners. Prepare your observation room.\You're coming aboard my ship, my Lord?\These alien miclones must not be allowed in the main core.\Understood.\It cannot be the Protoculture...\I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.\There are some things I wish to ask you. response:	They know our language!
context: I will see the prisoners. Prepare your observation room.\You're coming aboard my ship, my Lord?\These alien miclones must not be allowed in the main core.\Understood.\It cannot be the Protoculture...\I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.\There are some things I wish to ask you.\They know our language! response:	What's going on here?
context: You're coming aboard my ship, my Lord?\These alien miclones must not be allowed in the main core.\Understood.\It cannot be the Protoculture...\I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.\There are some things I wish to ask you.\They know our language!\What's going on here? response:	My Lord, the translation device appears to be working properly.
context: These alien miclones must not be allowed in the main core.\Understood.\It cannot be the Protoculture...\I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly. response:	Good. When did you people make contact with the Supervision Army?
context: Understood.\It cannot be the Protoculture...\I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army? response:	Supervision Army?
context: It cannot be the Protoculture...\I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army? response:	You ever heard of that army, Leader?
context: I am Bodolzaa, Supreme Commander of the Zentradi 118th Main Fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader? response:	I just joined the military myself, so I don't really know.
context: There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know. response:	Just joined the military?
context: They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military? response:	What did you do before that?
context: What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What did you do before that? response:	What do you mean? We were civilians.
context: My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What did you do before that?\What do you mean? We were civilians. response:	Ci-vil-ians?
context: Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What did you do before that?\What do you mean? We were civilians.\Ci-vil-ians? response:	What does civilian mean?
context: Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean? response:	Someone who doesn't fight in wars.
context: You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars. response:	Doesn't fight in wars?!
context: I just joined the military myself, so I don't really know.\Just joined the military?\What did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?! response:	The universe overflows with conflict, and it is in battle that one finds life!
context: Just joined the military?\What did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life! response:	It's in battle that one finds life...
context: What did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life... response:	It seems that we need to change our line of questioning.
context: What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning. response:	Are there really people aboard your ship who do not fight?
context: Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight? response:	And how can your men and women live together?
context: What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together? response:	Men and women together? What are you...
context: Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you... response:	Kakizaki!
context: Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki! response:	I don't intend to answer any more questions!
context: The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions! response:	Well, it's better than nothing, I guess.
context: It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\Well, it's better than nothing, I guess. response:	You must be their commander.
context: It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\Well, it's better than nothing, I guess.\You must be their commander. response:	None of you appreciate the situation you're in.
context: Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\Well, it's better than nothing, I guess.\You must be their commander.\None of you appreciate the situation you're in. response:	We have enough power to destroy your ship and your world in an instant.
context: And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\Well, it's better than nothing, I guess.\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant. response:	Take a look at that planet.
context: Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\Well, it's better than nothing, I guess.\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet. response:	What have you done?!
context: Kakizaki!\I don't intend to answer any more questions!\Well, it's better than nothing, I guess.\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?! response:	Do you want the same thing to happen to your homeworld?
context: I don't intend to answer any more questions!\Well, it's better than nothing, I guess.\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld? response:	That's...
context: Well, it's better than nothing, I guess.\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's... response:	What is it?
context: You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it? response:	Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?
context: None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth? response:	I will ask you once more: Do these civilians really exist?
context: We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist? response:	And how can men and women coexist on the same ship?
context: Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship? response:	Civilians... Men and women...
context: What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women... response:	Maybe we have something that they don't.
context: Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't. response:	If you don't answer, I'll destroy your ship and your planet!
context: That's...\What is it?\Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet! response:	If you really think you can, then go ahead and try!
context: What is it?\Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try! response:	What did you say?
context: Something's strange. They have that kind of power, so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say? response:	Lieutenant!
context: I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant! response:	Let me handle this.
context: And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this. response:	We have powers you know nothing about!
context: Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about! response:	Silence!
context: Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence! response:	Lieutenant!
context: If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant! response:	What the hell do you think you're doing?!
context: If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?! response:	Stay where you are.
context: What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are. response:	How soft. To think that fragile miclones like this dare to defy us.
context: Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft. To think that fragile miclones like this dare to defy us. response:	Tell me, why did you go through the trouble of becoming a miclone?
context: Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft. To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone? response:	If you don't tell me why you became a miclone, I'll kill you.
context: We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft. To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you. response:	Stop it! We were born with these bodies!
context: Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft. To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it! We were born with these bodies! response:	Born with them?
context: Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft. To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it! We were born with these bodies!\Born with them? response:	And just where were you born from?
context: What the hell do you think you're doing?!\Stay where you are.\How soft. To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it! We were born with these bodies!\Born with them?\And just where were you born from? response:	From our mothers, of course!
context: Stay where you are.\How soft. To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it! We were born with these bodies!\Born with them?\And just where were you born from?\From our mothers, of course! response:	Mothers?
