context: = LOGO START = response:	= LOGO END =
context: Let's hurry.\I found a vessel that had the value of its goods haggled down because of the fur issue.\The captain said he'd sail out even if the military was blockading the river, as long as we pay well.\There's no way those merchants will say no when we show them these gold coins.\Their eyes will stick to them, and they'll agree to anything even if they don't want to.\I can almost see it.\Then let's go.\This deal is so good it's like a joke. response:	What's the matter?
context: I found a vessel that had the value of its goods haggled down because of the fur issue.\The captain said he'd sail out even if the military was blockading the river, as long as we pay well.\There's no way those merchants will say no when we show them these gold coins.\Their eyes will stick to them, and they'll agree to anything even if they don't want to.\I can almost see it.\Then let's go.\This deal is so good it's like a joke.\What's the matter? response:	From the furs we buy using this gold,
context: The captain said he'd sail out even if the military was blockading the river, as long as we pay well.\There's no way those merchants will say no when we show them these gold coins.\Their eyes will stick to them, and they'll agree to anything even if they don't want to.\I can almost see it.\Then let's go.\This deal is so good it's like a joke.\What's the matter?\From the furs we buy using this gold, response:	we're expecting 4000 silver in profit, correct?
context: There's no way those merchants will say no when we show them these gold coins.\Their eyes will stick to them, and they'll agree to anything even if they don't want to.\I can almost see it.\Then let's go.\This deal is so good it's like a joke.\What's the matter?\From the furs we buy using this gold,\we're expecting 4000 silver in profit, correct? response:	That's right.
context: Their eyes will stick to them, and they'll agree to anything even if they don't want to.\I can almost see it.\Then let's go.\This deal is so good it's like a joke.\What's the matter?\From the furs we buy using this gold,\we're expecting 4000 silver in profit, correct?\That's right. response:	We have a boat prepared, and all that's left is to go buy the furs.
context: I can almost see it.\Then let's go.\This deal is so good it's like a joke.\What's the matter?\From the furs we buy using this gold,\we're expecting 4000 silver in profit, correct?\That's right.\We have a boat prepared, and all that's left is to go buy the furs. response:	Right.
context: Then let's go.\This deal is so good it's like a joke.\What's the matter?\From the furs we buy using this gold,\we're expecting 4000 silver in profit, correct?\That's right.\We have a boat prepared, and all that's left is to go buy the furs.\Right. response:	And you have a good idea of where we can take them to be sold.
context: This deal is so good it's like a joke.\What's the matter?\From the furs we buy using this gold,\we're expecting 4000 silver in profit, correct?\That's right.\We have a boat prepared, and all that's left is to go buy the furs.\Right.\And you have a good idea of where we can take them to be sold. response:	Right.
context: What's the matter?\From the furs we buy using this gold,\we're expecting 4000 silver in profit, correct?\That's right.\We have a boat prepared, and all that's left is to go buy the furs.\Right.\And you have a good idea of where we can take them to be sold.\Right. response:	Are you still suspicious of me?
context: From the furs we buy using this gold,\we're expecting 4000 silver in profit, correct?\That's right.\We have a boat prepared, and all that's left is to go buy the furs.\Right.\And you have a good idea of where we can take them to be sold.\Right.\Are you still suspicious of me? response:	No.
context: we're expecting 4000 silver in profit, correct?\That's right.\We have a boat prepared, and all that's left is to go buy the furs.\Right.\And you have a good idea of where we can take them to be sold.\Right.\Are you still suspicious of me?\No. response:	Then what's wrong?
context: That's right.\We have a boat prepared, and all that's left is to go buy the furs.\Right.\And you have a good idea of where we can take them to be sold.\Right.\Are you still suspicious of me?\No.\Then what's wrong? response:	Have you lost your nerve?
context: We have a boat prepared, and all that's left is to go buy the furs.\Right.\And you have a good idea of where we can take them to be sold.\Right.\Are you still suspicious of me?\No.\Then what's wrong?\Have you lost your nerve? response:	Aren't you losing your nerve?
context: Right.\And you have a good idea of where we can take them to be sold.\Right.\Are you still suspicious of me?\No.\Then what's wrong?\Have you lost your nerve?\Aren't you losing your nerve? response:	What?
context: And you have a good idea of where we can take them to be sold.\Right.\Are you still suspicious of me?\No.\Then what's wrong?\Have you lost your nerve?\Aren't you losing your nerve?\What? response:	Don't be stupid.
context: Right.\Are you still suspicious of me?\No.\Then what's wrong?\Have you lost your nerve?\Aren't you losing your nerve?\What?\Don't be stupid. response:	Of course I'm scared.
context: Are you still suspicious of me?\No.\Then what's wrong?\Have you lost your nerve?\Aren't you losing your nerve?\What?\Don't be stupid.\Of course I'm scared. response:	Human life is cheap compared to this kind of money.
context: No.\Then what's wrong?\Have you lost your nerve?\Aren't you losing your nerve?\What?\Don't be stupid.\Of course I'm scared.\Human life is cheap compared to this kind of money. response:	I don't have the guts to stand confident in this situation.
context: Then what's wrong?\Have you lost your nerve?\Aren't you losing your nerve?\What?\Don't be stupid.\Of course I'm scared.\Human life is cheap compared to this kind of money.\I don't have the guts to stand confident in this situation. response:	There's no assurance that I won't have a change of heart and attack you, after all.
context: Have you lost your nerve?\Aren't you losing your nerve?\What?\Don't be stupid.\Of course I'm scared.\Human life is cheap compared to this kind of money.\I don't have the guts to stand confident in this situation.\There's no assurance that I won't have a change of heart and attack you, after all. response:	Exactly.
context: Aren't you losing your nerve?\What?\Don't be stupid.\Of course I'm scared.\Human life is cheap compared to this kind of money.\I don't have the guts to stand confident in this situation.\There's no assurance that I won't have a change of heart and attack you, after all.\Exactly. response:	And the reverse is also possible.
context: What?\Don't be stupid.\Of course I'm scared.\Human life is cheap compared to this kind of money.\I don't have the guts to stand confident in this situation.\There's no assurance that I won't have a change of heart and attack you, after all.\Exactly.\And the reverse is also possible. response:	No,
context: Don't be stupid.\Of course I'm scared.\Human life is cheap compared to this kind of money.\I don't have the guts to stand confident in this situation.\There's no assurance that I won't have a change of heart and attack you, after all.\Exactly.\And the reverse is also possible.\No, response:	it's because of that possibility that we're both so paranoid.
context: Of course I'm scared.\Human life is cheap compared to this kind of money.\I don't have the guts to stand confident in this situation.\There's no assurance that I won't have a change of heart and attack you, after all.\Exactly.\And the reverse is also possible.\No,\it's because of that possibility that we're both so paranoid. response:	Either way,
context: Human life is cheap compared to this kind of money.\I don't have the guts to stand confident in this situation.\There's no assurance that I won't have a change of heart and attack you, after all.\Exactly.\And the reverse is also possible.\No,\it's because of that possibility that we're both so paranoid.\Either way, response:	that bridge is too dangerous to cross.
context: I don't have the guts to stand confident in this situation.\There's no assurance that I won't have a change of heart and attack you, after all.\Exactly.\And the reverse is also possible.\No,\it's because of that possibility that we're both so paranoid.\Either way,\that bridge is too dangerous to cross. response:	You look like you have a stupid question.
context: There's no assurance that I won't have a change of heart and attack you, after all.\Exactly.\And the reverse is also possible.\No,\it's because of that possibility that we're both so paranoid.\Either way,\that bridge is too dangerous to cross.\You look like you have a stupid question. response:	You're itching to ask, right?
context: Exactly.\And the reverse is also possible.\No,\it's because of that possibility that we're both so paranoid.\Either way,\that bridge is too dangerous to cross.\You look like you have a stupid question.\You're itching to ask, right? response:	Why are you going so far just to earn money?
context: And the reverse is also possible.\No,\it's because of that possibility that we're both so paranoid.\Either way,\that bridge is too dangerous to cross.\You look like you have a stupid question.\You're itching to ask, right?\Why are you going so far just to earn money? response:	Sorry, but I can't have you drop out of negotiations at this stage.
context: No,\it's because of that possibility that we're both so paranoid.\Either way,\that bridge is too dangerous to cross.\You look like you have a stupid question.\You're itching to ask, right?\Why are you going so far just to earn money?\Sorry, but I can't have you drop out of negotiations at this stage. response:	I really didn't want to resort to this.
context: it's because of that possibility that we're both so paranoid.\Either way,\that bridge is too dangerous to cross.\You look like you have a stupid question.\You're itching to ask, right?\Why are you going so far just to earn money?\Sorry, but I can't have you drop out of negotiations at this stage.\I really didn't want to resort to this. response:	But with this much on the table,
context: Either way,\that bridge is too dangerous to cross.\You look like you have a stupid question.\You're itching to ask, right?\Why are you going so far just to earn money?\Sorry, but I can't have you drop out of negotiations at this stage.\I really didn't want to resort to this.\But with this much on the table, response:	it would be troublesome if you dropped out.
context: that bridge is too dangerous to cross.\You look like you have a stupid question.\You're itching to ask, right?\Why are you going so far just to earn money?\Sorry, but I can't have you drop out of negotiations at this stage.\I really didn't want to resort to this.\But with this much on the table,\it would be troublesome if you dropped out. response:	I'm sure you understand.
context: You look like you have a stupid question.\You're itching to ask, right?\Why are you going so far just to earn money?\Sorry, but I can't have you drop out of negotiations at this stage.\I really didn't want to resort to this.\But with this much on the table,\it would be troublesome if you dropped out.\I'm sure you understand. response:	Human life is cheap next to 60 gold coins, right?
context: You're itching to ask, right?\Why are you going so far just to earn money?\Sorry, but I can't have you drop out of negotiations at this stage.\I really didn't want to resort to this.\But with this much on the table,\it would be troublesome if you dropped out.\I'm sure you understand.\Human life is cheap next to 60 gold coins, right? response:	That's right.
context: Why are you going so far just to earn money?\Sorry, but I can't have you drop out of negotiations at this stage.\I really didn't want to resort to this.\But with this much on the table,\it would be troublesome if you dropped out.\I'm sure you understand.\Human life is cheap next to 60 gold coins, right?\That's right. response:	I'm sure you don't want to experience first hand just how cheap.
context: Sorry, but I can't have you drop out of negotiations at this stage.\I really didn't want to resort to this.\But with this much on the table,\it would be troublesome if you dropped out.\I'm sure you understand.\Human life is cheap next to 60 gold coins, right?\That's right.\I'm sure you don't want to experience first hand just how cheap. response:	For those with knowledge and courage,
context: I really didn't want to resort to this.\But with this much on the table,\it would be troublesome if you dropped out.\I'm sure you understand.\Human life is cheap next to 60 gold coins, right?\That's right.\I'm sure you don't want to experience first hand just how cheap.\For those with knowledge and courage, response:	God's blessing awaits.
context: But with this much on the table,\it would be troublesome if you dropped out.\I'm sure you understand.\Human life is cheap next to 60 gold coins, right?\That's right.\I'm sure you don't want to experience first hand just how cheap.\For those with knowledge and courage,\God's blessing awaits. response:	Having my cover blown was a failure on my part.
context: it would be troublesome if you dropped out.\I'm sure you understand.\Human life is cheap next to 60 gold coins, right?\That's right.\I'm sure you don't want to experience first hand just how cheap.\For those with knowledge and courage,\God's blessing awaits.\Having my cover blown was a failure on my part. response:	That's what you meant by me'losing nerve', right?
context: I'm sure you understand.\Human life is cheap next to 60 gold coins, right?\That's right.\I'm sure you don't want to experience first hand just how cheap.\For those with knowledge and courage,\God's blessing awaits.\Having my cover blown was a failure on my part.\That's what you meant by me'losing nerve', right? response:	You pretended to trade in statues.
context: Human life is cheap next to 60 gold coins, right?\That's right.\I'm sure you don't want to experience first hand just how cheap.\For those with knowledge and courage,\God's blessing awaits.\Having my cover blown was a failure on my part.\That's what you meant by me'losing nerve', right?\You pretended to trade in statues. response:	But in reality,
context: That's right.\I'm sure you don't want to experience first hand just how cheap.\For those with knowledge and courage,\God's blessing awaits.\Having my cover blown was a failure on my part.\That's what you meant by me'losing nerve', right?\You pretended to trade in statues.\But in reality, response:	you were smuggling large amounts of rock salt.
context: I'm sure you don't want to experience first hand just how cheap.\For those with knowledge and courage,\God's blessing awaits.\Having my cover blown was a failure on my part.\That's what you meant by me'losing nerve', right?\You pretended to trade in statues.\But in reality,\you were smuggling large amounts of rock salt. response:	You did it by shaping the salt into statues.
context: For those with knowledge and courage,\God's blessing awaits.\Having my cover blown was a failure on my part.\That's what you meant by me'losing nerve', right?\You pretended to trade in statues.\But in reality,\you were smuggling large amounts of rock salt.\You did it by shaping the salt into statues. response:	For a while, you had an agreement with the church.
context: God's blessing awaits.\Having my cover blown was a failure on my part.\That's what you meant by me'losing nerve', right?\You pretended to trade in statues.\But in reality,\you were smuggling large amounts of rock salt.\You did it by shaping the salt into statues.\For a while, you had an agreement with the church. response:	It went so well that people started to wonder where the church here was getting all this money from.
context: Having my cover blown was a failure on my part.\That's what you meant by me'losing nerve', right?\You pretended to trade in statues.\But in reality,\you were smuggling large amounts of rock salt.\You did it by shaping the salt into statues.\For a while, you had an agreement with the church.\It went so well that people started to wonder where the church here was getting all this money from. response:	And then that sudden catastrophe.
context: That's what you meant by me'losing nerve', right?\You pretended to trade in statues.\But in reality,\you were smuggling large amounts of rock salt.\You did it by shaping the salt into statues.\For a while, you had an agreement with the church.\It went so well that people started to wonder where the church here was getting all this money from.\And then that sudden catastrophe. response:	It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.
context: You pretended to trade in statues.\But in reality,\you were smuggling large amounts of rock salt.\You did it by shaping the salt into statues.\For a while, you had an agreement with the church.\It went so well that people started to wonder where the church here was getting all this money from.\And then that sudden catastrophe.\It's probably not wrong to say it was caused by the cancellation of the Northern Expedition. response:	So?
context: But in reality,\you were smuggling large amounts of rock salt.\You did it by shaping the salt into statues.\For a while, you had an agreement with the church.\It went so well that people started to wonder where the church here was getting all this money from.\And then that sudden catastrophe.\It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.\So? response:	This church must really have wanted money.
context: you were smuggling large amounts of rock salt.\You did it by shaping the salt into statues.\For a while, you had an agreement with the church.\It went so well that people started to wonder where the church here was getting all this money from.\And then that sudden catastrophe.\It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.\So?\This church must really have wanted money. response:	By dabbling in smuggling and spending all the money, this church began to gain more power.
context: You did it by shaping the salt into statues.\For a while, you had an agreement with the church.\It went so well that people started to wonder where the church here was getting all this money from.\And then that sudden catastrophe.\It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.\So?\This church must really have wanted money.\By dabbling in smuggling and spending all the money, this church began to gain more power. response:	If foreign traders want to buy fur in this town so badly,
context: For a while, you had an agreement with the church.\It went so well that people started to wonder where the church here was getting all this money from.\And then that sudden catastrophe.\It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.\So?\This church must really have wanted money.\By dabbling in smuggling and spending all the money, this church began to gain more power.\If foreign traders want to buy fur in this town so badly, response:	why don't we buy it all up before they do?
context: It went so well that people started to wonder where the church here was getting all this money from.\And then that sudden catastrophe.\It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.\So?\This church must really have wanted money.\By dabbling in smuggling and spending all the money, this church began to gain more power.\If foreign traders want to buy fur in this town so badly,\why don't we buy it all up before they do? response:	What makes you think that?
context: And then that sudden catastrophe.\It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.\So?\This church must really have wanted money.\By dabbling in smuggling and spending all the money, this church began to gain more power.\If foreign traders want to buy fur in this town so badly,\why don't we buy it all up before they do?\What makes you think that? response:	Your skills are far beyond ordinary.
context: It's probably not wrong to say it was caused by the cancellation of the Northern Expedition.\So?\This church must really have wanted money.\By dabbling in smuggling and spending all the money, this church began to gain more power.\If foreign traders want to buy fur in this town so badly,\why don't we buy it all up before they do?\What makes you think that?\Your skills are far beyond ordinary. response:	Even though you said you have connections within the church,
context: So?\This church must really have wanted money.\By dabbling in smuggling and spending all the money, this church began to gain more power.\If foreign traders want to buy fur in this town so badly,\why don't we buy it all up before they do?\What makes you think that?\Your skills are far beyond ordinary.\Even though you said you have connections within the church, response:	there's no way plans can be put into place that quickly.
context: This church must really have wanted money.\By dabbling in smuggling and spending all the money, this church began to gain more power.\If foreign traders want to buy fur in this town so badly,\why don't we buy it all up before they do?\What makes you think that?\Your skills are far beyond ordinary.\Even though you said you have connections within the church,\there's no way plans can be put into place that quickly. response:	That being the case,
context: By dabbling in smuggling and spending all the money, this church began to gain more power.\If foreign traders want to buy fur in this town so badly,\why don't we buy it all up before they do?\What makes you think that?\Your skills are far beyond ordinary.\Even though you said you have connections within the church,\there's no way plans can be put into place that quickly.\That being the case, response:	simple logic leads me to conclude that you were using a plan that you had already put into motion.
context: If foreign traders want to buy fur in this town so badly,\why don't we buy it all up before they do?\What makes you think that?\Your skills are far beyond ordinary.\Even though you said you have connections within the church,\there's no way plans can be put into place that quickly.\That being the case,\simple logic leads me to conclude that you were using a plan that you had already put into motion. response:	Who profits the most from restricting the fur trade to cash only?
context: why don't we buy it all up before they do?\What makes you think that?\Your skills are far beyond ordinary.\Even though you said you have connections within the church,\there's no way plans can be put into place that quickly.\That being the case,\simple logic leads me to conclude that you were using a plan that you had already put into motion.\Who profits the most from restricting the fur trade to cash only? response:	Those who have large stores of cash on hand.
context: What makes you think that?\Your skills are far beyond ordinary.\Even though you said you have connections within the church,\there's no way plans can be put into place that quickly.\That being the case,\simple logic leads me to conclude that you were using a plan that you had already put into motion.\Who profits the most from restricting the fur trade to cash only?\Those who have large stores of cash on hand. response:	And there's no store of cash larger than the church donation box.
context: Your skills are far beyond ordinary.\Even though you said you have connections within the church,\there's no way plans can be put into place that quickly.\That being the case,\simple logic leads me to conclude that you were using a plan that you had already put into motion.\Who profits the most from restricting the fur trade to cash only?\Those who have large stores of cash on hand.\And there's no store of cash larger than the church donation box. response:	What's more, you were nervous.
context: Even though you said you have connections within the church,\there's no way plans can be put into place that quickly.\That being the case,\simple logic leads me to conclude that you were using a plan that you had already put into motion.\Who profits the most from restricting the fur trade to cash only?\Those who have large stores of cash on hand.\And there's no store of cash larger than the church donation box.\What's more, you were nervous. response:	You had realized.
context: there's no way plans can be put into place that quickly.\That being the case,\simple logic leads me to conclude that you were using a plan that you had already put into motion.\Who profits the most from restricting the fur trade to cash only?\Those who have large stores of cash on hand.\And there's no store of cash larger than the church donation box.\What's more, you were nervous.\You had realized. response:	The church had found patrons and was ready to cut you out of the plan.
context: That being the case,\simple logic leads me to conclude that you were using a plan that you had already put into motion.\Who profits the most from restricting the fur trade to cash only?\Those who have large stores of cash on hand.\And there's no store of cash larger than the church donation box.\What's more, you were nervous.\You had realized.\The church had found patrons and was ready to cut you out of the plan. response:	They had joined forces with a company with their sights set on the furs.
context: simple logic leads me to conclude that you were using a plan that you had already put into motion.\Who profits the most from restricting the fur trade to cash only?\Those who have large stores of cash on hand.\And there's no store of cash larger than the church donation box.\What's more, you were nervous.\You had realized.\The church had found patrons and was ready to cut you out of the plan.\They had joined forces with a company with their sights set on the furs. response:	When you proposed this deal to me, you weren't lying.
context: Who profits the most from restricting the fur trade to cash only?\Those who have large stores of cash on hand.\And there's no store of cash larger than the church donation box.\What's more, you were nervous.\You had realized.\The church had found patrons and was ready to cut you out of the plan.\They had joined forces with a company with their sights set on the furs.\When you proposed this deal to me, you weren't lying. response:	But you didn't tell me the truth either.
context: Those who have large stores of cash on hand.\And there's no store of cash larger than the church donation box.\What's more, you were nervous.\You had realized.\The church had found patrons and was ready to cut you out of the plan.\They had joined forces with a company with their sights set on the furs.\When you proposed this deal to me, you weren't lying.\But you didn't tell me the truth either. response:	Am I wrong?
context: And there's no store of cash larger than the church donation box.\What's more, you were nervous.\You had realized.\The church had found patrons and was ready to cut you out of the plan.\They had joined forces with a company with their sights set on the furs.\When you proposed this deal to me, you weren't lying.\But you didn't tell me the truth either.\Am I wrong? response:	Then you must know why I proposed it to you.
context: What's more, you were nervous.\You had realized.\The church had found patrons and was ready to cut you out of the plan.\They had joined forces with a company with their sights set on the furs.\When you proposed this deal to me, you weren't lying.\But you didn't tell me the truth either.\Am I wrong?\Then you must know why I proposed it to you. response:	To be your guarantee against harm.
context: You had realized.\The church had found patrons and was ready to cut you out of the plan.\They had joined forces with a company with their sights set on the furs.\When you proposed this deal to me, you weren't lying.\But you didn't tell me the truth either.\Am I wrong?\Then you must know why I proposed it to you.\To be your guarantee against harm. response:	I know the sins of the church.
context: The church had found patrons and was ready to cut you out of the plan.\They had joined forces with a company with their sights set on the furs.\When you proposed this deal to me, you weren't lying.\But you didn't tell me the truth either.\Am I wrong?\Then you must know why I proposed it to you.\To be your guarantee against harm.\I know the sins of the church. response:	Of course,
context: They had joined forces with a company with their sights set on the furs.\When you proposed this deal to me, you weren't lying.\But you didn't tell me the truth either.\Am I wrong?\Then you must know why I proposed it to you.\To be your guarantee against harm.\I know the sins of the church.\Of course, response:	before the church and I parted ways, I was under their protection.
context: When you proposed this deal to me, you weren't lying.\But you didn't tell me the truth either.\Am I wrong?\Then you must know why I proposed it to you.\To be your guarantee against harm.\I know the sins of the church.\Of course,\before the church and I parted ways, I was under their protection. response:	They wanted to be sure they could make use of me again if they needed to.
context: But you didn't tell me the truth either.\Am I wrong?\Then you must know why I proposed it to you.\To be your guarantee against harm.\I know the sins of the church.\Of course,\before the church and I parted ways, I was under their protection.\They wanted to be sure they could make use of me again if they needed to. response:	That's probably the case.
context: Am I wrong?\Then you must know why I proposed it to you.\To be your guarantee against harm.\I know the sins of the church.\Of course,\before the church and I parted ways, I was under their protection.\They wanted to be sure they could make use of me again if they needed to.\That's probably the case. response:	But you just couldn't let a plan you so carefully constructed go to waste.
context: Then you must know why I proposed it to you.\To be your guarantee against harm.\I know the sins of the church.\Of course,\before the church and I parted ways, I was under their protection.\They wanted to be sure they could make use of me again if they needed to.\That's probably the case.\But you just couldn't let a plan you so carefully constructed go to waste. response:	That's right.
context: To be your guarantee against harm.\I know the sins of the church.\Of course,\before the church and I parted ways, I was under their protection.\They wanted to be sure they could make use of me again if they needed to.\That's probably the case.\But you just couldn't let a plan you so carefully constructed go to waste.\That's right. response:	It would disrupt the church's scheme,
context: I know the sins of the church.\Of course,\before the church and I parted ways, I was under their protection.\They wanted to be sure they could make use of me again if they needed to.\That's probably the case.\But you just couldn't let a plan you so carefully constructed go to waste.\That's right.\It would disrupt the church's scheme, response:	but I couldn't let this chance pass.
context: Of course,\before the church and I parted ways, I was under their protection.\They wanted to be sure they could make use of me again if they needed to.\That's probably the case.\But you just couldn't let a plan you so carefully constructed go to waste.\That's right.\It would disrupt the church's scheme,\but I couldn't let this chance pass. response:	So you figured that while you might be brought down easily alone,
context: before the church and I parted ways, I was under their protection.\They wanted to be sure they could make use of me again if they needed to.\That's probably the case.\But you just couldn't let a plan you so carefully constructed go to waste.\That's right.\It would disrupt the church's scheme,\but I couldn't let this chance pass.\So you figured that while you might be brought down easily alone, response:	if you had a partner, keeping lips sealed would be much harder.
context: They wanted to be sure they could make use of me again if they needed to.\That's probably the case.\But you just couldn't let a plan you so carefully constructed go to waste.\That's right.\It would disrupt the church's scheme,\but I couldn't let this chance pass.\So you figured that while you might be brought down easily alone,\if you had a partner, keeping lips sealed would be much harder. response:	All the more for a guilded traveling merchant like me.
context: That's probably the case.\But you just couldn't let a plan you so carefully constructed go to waste.\That's right.\It would disrupt the church's scheme,\but I couldn't let this chance pass.\So you figured that while you might be brought down easily alone,\if you had a partner, keeping lips sealed would be much harder.\All the more for a guilded traveling merchant like me. response:	So? What are you going to do about it?
context: But you just couldn't let a plan you so carefully constructed go to waste.\That's right.\It would disrupt the church's scheme,\but I couldn't let this chance pass.\So you figured that while you might be brought down easily alone,\if you had a partner, keeping lips sealed would be much harder.\All the more for a guilded traveling merchant like me.\So? What are you going to do about it? response:	This.
context: That's right.\It would disrupt the church's scheme,\but I couldn't let this chance pass.\So you figured that while you might be brought down easily alone,\if you had a partner, keeping lips sealed would be much harder.\All the more for a guilded traveling merchant like me.\So? What are you going to do about it?\This. response:	Do you want money that badly?
context: It would disrupt the church's scheme,\but I couldn't let this chance pass.\So you figured that while you might be brought down easily alone,\if you had a partner, keeping lips sealed would be much harder.\All the more for a guilded traveling merchant like me.\So? What are you going to do about it?\This.\Do you want money that badly? response:	What, you don't?
context: but I couldn't let this chance pass.\So you figured that while you might be brought down easily alone,\if you had a partner, keeping lips sealed would be much harder.\All the more for a guilded traveling merchant like me.\So? What are you going to do about it?\This.\Do you want money that badly?\What, you don't? response:	I do.
context: So you figured that while you might be brought down easily alone,\if you had a partner, keeping lips sealed would be much harder.\All the more for a guilded traveling merchant like me.\So? What are you going to do about it?\This.\Do you want money that badly?\What, you don't?\I do. response:	No...
context: if you had a partner, keeping lips sealed would be much harder.\All the more for a guilded traveling merchant like me.\So? What are you going to do about it?\This.\Do you want money that badly?\What, you don't?\I do.\No... response:	I should say I wanted it.
context: All the more for a guilded traveling merchant like me.\So? What are you going to do about it?\This.\Do you want money that badly?\What, you don't?\I do.\No...\I should say I wanted it. response:	What a joke.
context: So? What are you going to do about it?\This.\Do you want money that badly?\What, you don't?\I do.\No...\I should say I wanted it.\What a joke. response:	If you killed me and hid my body,
context: This.\Do you want money that badly?\What, you don't?\I do.\No...\I should say I wanted it.\What a joke.\If you killed me and hid my body, response:	I wouldn't be found until after the trade was over.
context: Do you want money that badly?\What, you don't?\I do.\No...\I should say I wanted it.\What a joke.\If you killed me and hid my body,\I wouldn't be found until after the trade was over. response:	The church wouldn't think it was an internal quarrel.
context: What, you don't?\I do.\No...\I should say I wanted it.\What a joke.\If you killed me and hid my body,\I wouldn't be found until after the trade was over.\The church wouldn't think it was an internal quarrel. response:	Or maybe you were thinking of taking the money and running?
context: I do.\No...\I should say I wanted it.\What a joke.\If you killed me and hid my body,\I wouldn't be found until after the trade was over.\The church wouldn't think it was an internal quarrel.\Or maybe you were thinking of taking the money and running? response:	No, you wouldn't do that.
context: No...\I should say I wanted it.\What a joke.\If you killed me and hid my body,\I wouldn't be found until after the trade was over.\The church wouldn't think it was an internal quarrel.\Or maybe you were thinking of taking the money and running?\No, you wouldn't do that. response:	You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.
context: I should say I wanted it.\What a joke.\If you killed me and hid my body,\I wouldn't be found until after the trade was over.\The church wouldn't think it was an internal quarrel.\Or maybe you were thinking of taking the money and running?\No, you wouldn't do that.\You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch. response:	You wanted to use that no matter what, right?
context: What a joke.\If you killed me and hid my body,\I wouldn't be found until after the trade was over.\The church wouldn't think it was an internal quarrel.\Or maybe you were thinking of taking the money and running?\No, you wouldn't do that.\You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.\You wanted to use that no matter what, right? response:	So it really is the profit from smuggling salt?
context: If you killed me and hid my body,\I wouldn't be found until after the trade was over.\The church wouldn't think it was an internal quarrel.\Or maybe you were thinking of taking the money and running?\No, you wouldn't do that.\You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.\You wanted to use that no matter what, right?\So it really is the profit from smuggling salt? response:	Could the amount you were slowly saving up be as much as the amount I prepared?
context: I wouldn't be found until after the trade was over.\The church wouldn't think it was an internal quarrel.\Or maybe you were thinking of taking the money and running?\No, you wouldn't do that.\You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.\You wanted to use that no matter what, right?\So it really is the profit from smuggling salt?\Could the amount you were slowly saving up be as much as the amount I prepared? response:	Or maybe more?
context: The church wouldn't think it was an internal quarrel.\Or maybe you were thinking of taking the money and running?\No, you wouldn't do that.\You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.\You wanted to use that no matter what, right?\So it really is the profit from smuggling salt?\Could the amount you were slowly saving up be as much as the amount I prepared?\Or maybe more? response:	You were going to use it all to buy out the furs without me knowing.
context: Or maybe you were thinking of taking the money and running?\No, you wouldn't do that.\You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.\You wanted to use that no matter what, right?\So it really is the profit from smuggling salt?\Could the amount you were slowly saving up be as much as the amount I prepared?\Or maybe more?\You were going to use it all to buy out the furs without me knowing. response:	You would raise the stakes until the church put everything they had into removing us.
context: No, you wouldn't do that.\You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.\You wanted to use that no matter what, right?\So it really is the profit from smuggling salt?\Could the amount you were slowly saving up be as much as the amount I prepared?\Or maybe more?\You were going to use it all to buy out the furs without me knowing.\You would raise the stakes until the church put everything they had into removing us. response:	Without care for your life, let alone others' lives, and only profit in mind!
context: You wanted to kill me because you wanted to use what's in the bag you stuffed in your pouch.\You wanted to use that no matter what, right?\So it really is the profit from smuggling salt?\Could the amount you were slowly saving up be as much as the amount I prepared?\Or maybe more?\You were going to use it all to buy out the furs without me knowing.\You would raise the stakes until the church put everything they had into removing us.\Without care for your life, let alone others' lives, and only profit in mind! response:	After pulling off such a dangerous plan just for profit,
context: You wanted to use that no matter what, right?\So it really is the profit from smuggling salt?\Could the amount you were slowly saving up be as much as the amount I prepared?\Or maybe more?\You were going to use it all to buy out the furs without me knowing.\You would raise the stakes until the church put everything they had into removing us.\Without care for your life, let alone others' lives, and only profit in mind!\After pulling off such a dangerous plan just for profit, response:	just what do you think awaits you?
context: So it really is the profit from smuggling salt?\Could the amount you were slowly saving up be as much as the amount I prepared?\Or maybe more?\You were going to use it all to buy out the furs without me knowing.\You would raise the stakes until the church put everything they had into removing us.\Without care for your life, let alone others' lives, and only profit in mind!\After pulling off such a dangerous plan just for profit,\just what do you think awaits you? response:	S-Something...
