context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: It's stopped!\Abyss Break has been terminated!\Seriously?\Which means...\The power of the four elements has been cut off.\They did it!\The giant has been stopped!\The Element 4 are defeated? response:	I knew they could do it.
context: Abyss Break has been terminated!\Seriously?\Which means...\The power of the four elements has been cut off.\They did it!\The giant has been stopped!\The Element 4 are defeated?\I knew they could do it. response:	Reedus, are you okay?
context: Seriously?\Which means...\The power of the four elements has been cut off.\They did it!\The giant has been stopped!\The Element 4 are defeated?\I knew they could do it.\Reedus, are you okay? response:	Oui...
context: Which means...\The power of the four elements has been cut off.\They did it!\The giant has been stopped!\The Element 4 are defeated?\I knew they could do it.\Reedus, are you okay?\Oui... response:	Quite the stubborn one.
context: The power of the four elements has been cut off.\They did it!\The giant has been stopped!\The Element 4 are defeated?\I knew they could do it.\Reedus, are you okay?\Oui...\Quite the stubborn one. response:	Hey there, Double Stuf, it's about time you gave up and handed that girl over.
context: They did it!\The giant has been stopped!\The Element 4 are defeated?\I knew they could do it.\Reedus, are you okay?\Oui...\Quite the stubborn one.\Hey there, Double Stuf, it's about time you gave up and handed that girl over. response:	Our master is waiting, you see.
context: The giant has been stopped!\The Element 4 are defeated?\I knew they could do it.\Reedus, are you okay?\Oui...\Quite the stubborn one.\Hey there, Double Stuf, it's about time you gave up and handed that girl over.\Our master is waiting, you see. response:	Lucy, hurry up and run.
context: The Element 4 are defeated?\I knew they could do it.\Reedus, are you okay?\Oui...\Quite the stubborn one.\Hey there, Double Stuf, it's about time you gave up and handed that girl over.\Our master is waiting, you see.\Lucy, hurry up and run. response:	What are you saying? I'll fight too!
context: I knew they could do it.\Reedus, are you okay?\Oui...\Quite the stubborn one.\Hey there, Double Stuf, it's about time you gave up and handed that girl over.\Our master is waiting, you see.\Lucy, hurry up and run.\What are you saying? I'll fight too! response:	It's for everyone's sake!
context: Reedus, are you okay?\Oui...\Quite the stubborn one.\Hey there, Double Stuf, it's about time you gave up and handed that girl over.\Our master is waiting, you see.\Lucy, hurry up and run.\What are you saying? I'll fight too!\It's for everyone's sake! response:	Please!
context: Oui...\Quite the stubborn one.\Hey there, Double Stuf, it's about time you gave up and handed that girl over.\Our master is waiting, you see.\Lucy, hurry up and run.\What are you saying? I'll fight too!\It's for everyone's sake!\Please! response:	But...
context: Quite the stubborn one.\Hey there, Double Stuf, it's about time you gave up and handed that girl over.\Our master is waiting, you see.\Lucy, hurry up and run.\What are you saying? I'll fight too!\It's for everyone's sake!\Please!\But... response:	Oh, you're makin' me cry.
context: Hey there, Double Stuf, it's about time you gave up and handed that girl over.\Our master is waiting, you see.\Lucy, hurry up and run.\What are you saying? I'll fight too!\It's for everyone's sake!\Please!\But...\Oh, you're makin' me cry. response:	How touching.
context: Our master is waiting, you see.\Lucy, hurry up and run.\What are you saying? I'll fight too!\It's for everyone's sake!\Please!\But...\Oh, you're makin' me cry.\How touching. response:	I like it.
context: Lucy, hurry up and run.\What are you saying? I'll fight too!\It's for everyone's sake!\Please!\But...\Oh, you're makin' me cry.\How touching.\I like it. response:	Pict Magic!
context: What are you saying? I'll fight too!\It's for everyone's sake!\Please!\But...\Oh, you're makin' me cry.\How touching.\I like it.\Pict Magic! response:	Roar of Silver!
context: It's for everyone's sake!\Please!\But...\Oh, you're makin' me cry.\How touching.\I like it.\Pict Magic!\Roar of Silver! response:	Oh, it's Vulcans! I've seen them on Mt. Hakobe.
context: Please!\But...\Oh, you're makin' me cry.\How touching.\I like it.\Pict Magic!\Roar of Silver!\Oh, it's Vulcans! I've seen them on Mt. Hakobe. response:	Mirror Magic!
context: But...\Oh, you're makin' me cry.\How touching.\I like it.\Pict Magic!\Roar of Silver!\Oh, it's Vulcans! I've seen them on Mt. Hakobe.\Mirror Magic! response:	Form Mirror!
context: Oh, you're makin' me cry.\How touching.\I like it.\Pict Magic!\Roar of Silver!\Oh, it's Vulcans! I've seen them on Mt. Hakobe.\Mirror Magic!\Form Mirror! response:	Any hostility is reflected by these mirrors.
context: How touching.\I like it.\Pict Magic!\Roar of Silver!\Oh, it's Vulcans! I've seen them on Mt. Hakobe.\Mirror Magic!\Form Mirror!\Any hostility is reflected by these mirrors. response:	See ya!
context: I like it.\Pict Magic!\Roar of Silver!\Oh, it's Vulcans! I've seen them on Mt. Hakobe.\Mirror Magic!\Form Mirror!\Any hostility is reflected by these mirrors.\See ya! response:	Reedus!
context: Pict Magic!\Roar of Silver!\Oh, it's Vulcans! I've seen them on Mt. Hakobe.\Mirror Magic!\Form Mirror!\Any hostility is reflected by these mirrors.\See ya!\Reedus! response:	I'm sorry!
context: Roar of Silver!\Oh, it's Vulcans! I've seen them on Mt. Hakobe.\Mirror Magic!\Form Mirror!\Any hostility is reflected by these mirrors.\See ya!\Reedus!\I'm sorry! response:	Leaving your ally and running away, Princess?
context: Oh, it's Vulcans! I've seen them on Mt. Hakobe.\Mirror Magic!\Form Mirror!\Any hostility is reflected by these mirrors.\See ya!\Reedus!\I'm sorry!\Leaving your ally and running away, Princess? response:	You Fairy Butts ain't so hot after all.
context: Mirror Magic!\Form Mirror!\Any hostility is reflected by these mirrors.\See ya!\Reedus!\I'm sorry!\Leaving your ally and running away, Princess?\You Fairy Butts ain't so hot after all. response:	If they'd let somebody like you join!
context: Form Mirror!\Any hostility is reflected by these mirrors.\See ya!\Reedus!\I'm sorry!\Leaving your ally and running away, Princess?\You Fairy Butts ain't so hot after all.\If they'd let somebody like you join! response:	Why, you...
context: Any hostility is reflected by these mirrors.\See ya!\Reedus!\I'm sorry!\Leaving your ally and running away, Princess?\You Fairy Butts ain't so hot after all.\If they'd let somebody like you join!\Why, you... response:	You wanna go?
context: See ya!\Reedus!\I'm sorry!\Leaving your ally and running away, Princess?\You Fairy Butts ain't so hot after all.\If they'd let somebody like you join!\Why, you...\You wanna go? response:	Sound Attack!
context: Reedus!\I'm sorry!\Leaving your ally and running away, Princess?\You Fairy Butts ain't so hot after all.\If they'd let somebody like you join!\Why, you...\You wanna go?\Sound Attack! response:	Howling!
context: I'm sorry!\Leaving your ally and running away, Princess?\You Fairy Butts ain't so hot after all.\If they'd let somebody like you join!\Why, you...\You wanna go?\Sound Attack!\Howling! response:	Reedus!
context: Leaving your ally and running away, Princess?\You Fairy Butts ain't so hot after all.\If they'd let somebody like you join!\Why, you...\You wanna go?\Sound Attack!\Howling!\Reedus! response:	How weak... You actually like hanging out with these guys, Princess?
context: You Fairy Butts ain't so hot after all.\If they'd let somebody like you join!\Why, you...\You wanna go?\Sound Attack!\Howling!\Reedus!\How weak... You actually like hanging out with these guys, Princess? response:	Why, you... You...
context: If they'd let somebody like you join!\Why, you...\You wanna go?\Sound Attack!\Howling!\Reedus!\How weak... You actually like hanging out with these guys, Princess?\Why, you... You... response:	You'll never...
context: Why, you...\You wanna go?\Sound Attack!\Howling!\Reedus!\How weak... You actually like hanging out with these guys, Princess?\Why, you... You...\You'll never... response:	What's going on? Did they stop the giant?
context: You wanna go?\Sound Attack!\Howling!\Reedus!\How weak... You actually like hanging out with these guys, Princess?\Why, you... You...\You'll never...\What's going on? Did they stop the giant? response:	Now that's what I call a greeting!
context: Sound Attack!\Howling!\Reedus!\How weak... You actually like hanging out with these guys, Princess?\Why, you... You...\You'll never...\What's going on? Did they stop the giant?\Now that's what I call a greeting! response:	What have you done to Lucy?
context: Howling!\Reedus!\How weak... You actually like hanging out with these guys, Princess?\Why, you... You...\You'll never...\What's going on? Did they stop the giant?\Now that's what I call a greeting!\What have you done to Lucy? response:	Return the girl at once.
context: Reedus!\How weak... You actually like hanging out with these guys, Princess?\Why, you... You...\You'll never...\What's going on? Did they stop the giant?\Now that's what I call a greeting!\What have you done to Lucy?\Return the girl at once. response:	Or else...
context: How weak... You actually like hanging out with these guys, Princess?\Why, you... You...\You'll never...\What's going on? Did they stop the giant?\Now that's what I call a greeting!\What have you done to Lucy?\Return the girl at once.\Or else... response:	I'll erase you from this world!
context: Why, you... You...\You'll never...\What's going on? Did they stop the giant?\Now that's what I call a greeting!\What have you done to Lucy?\Return the girl at once.\Or else...\I'll erase you from this world! response:	Perfect. I've been looking to have some fun.
context: You'll never...\What's going on? Did they stop the giant?\Now that's what I call a greeting!\What have you done to Lucy?\Return the girl at once.\Or else...\I'll erase you from this world!\Perfect. I've been looking to have some fun. response:	I'll take you on!
context: What's going on? Did they stop the giant?\Now that's what I call a greeting!\What have you done to Lucy?\Return the girl at once.\Or else...\I'll erase you from this world!\Perfect. I've been looking to have some fun.\I'll take you on! response:	Loke...
context: Now that's what I call a greeting!\What have you done to Lucy?\Return the girl at once.\Or else...\I'll erase you from this world!\Perfect. I've been looking to have some fun.\I'll take you on!\Loke... response:	What's with the strange vibes I'm getting from him?
context: What have you done to Lucy?\Return the girl at once.\Or else...\I'll erase you from this world!\Perfect. I've been looking to have some fun.\I'll take you on!\Loke...\What's with the strange vibes I'm getting from him? response:	He's not just some Holder-type wizard, is he?
context: Return the girl at once.\Or else...\I'll erase you from this world!\Perfect. I've been looking to have some fun.\I'll take you on!\Loke...\What's with the strange vibes I'm getting from him?\He's not just some Holder-type wizard, is he? response:	Who the hell are you?
context: Or else...\I'll erase you from this world!\Perfect. I've been looking to have some fun.\I'll take you on!\Loke...\What's with the strange vibes I'm getting from him?\He's not just some Holder-type wizard, is he?\Who the hell are you? response:	You smell weird.
context: I'll erase you from this world!\Perfect. I've been looking to have some fun.\I'll take you on!\Loke...\What's with the strange vibes I'm getting from him?\He's not just some Holder-type wizard, is he?\Who the hell are you?\You smell weird. response:	Don't smell me.
context: Perfect. I've been looking to have some fun.\I'll take you on!\Loke...\What's with the strange vibes I'm getting from him?\He's not just some Holder-type wizard, is he?\Who the hell are you?\You smell weird.\Don't smell me. response:	I'd rather not be sniffed by guys.
context: I'll take you on!\Loke...\What's with the strange vibes I'm getting from him?\He's not just some Holder-type wizard, is he?\Who the hell are you?\You smell weird.\Don't smell me.\I'd rather not be sniffed by guys. response:	Not now!
context: Loke...\What's with the strange vibes I'm getting from him?\He's not just some Holder-type wizard, is he?\Who the hell are you?\You smell weird.\Don't smell me.\I'd rather not be sniffed by guys.\Not now! response:	My imagination?
context: What's with the strange vibes I'm getting from him?\He's not just some Holder-type wizard, is he?\Who the hell are you?\You smell weird.\Don't smell me.\I'd rather not be sniffed by guys.\Not now!\My imagination? response:	He was totally weak!
context: He's not just some Holder-type wizard, is he?\Who the hell are you?\You smell weird.\Don't smell me.\I'd rather not be sniffed by guys.\Not now!\My imagination?\He was totally weak! response:	Bozu, Sue, I'm heading back.
context: Who the hell are you?\You smell weird.\Don't smell me.\I'd rather not be sniffed by guys.\Not now!\My imagination?\He was totally weak!\Bozu, Sue, I'm heading back. response:	Clean up that lady-killer there.
context: You smell weird.\Don't smell me.\I'd rather not be sniffed by guys.\Not now!\My imagination?\He was totally weak!\Bozu, Sue, I'm heading back.\Clean up that lady-killer there. response:	Roger that...
context: Don't smell me.\I'd rather not be sniffed by guys.\Not now!\My imagination?\He was totally weak!\Bozu, Sue, I'm heading back.\Clean up that lady-killer there.\Roger that... response:	I won't let you...
context: I'd rather not be sniffed by guys.\Not now!\My imagination?\He was totally weak!\Bozu, Sue, I'm heading back.\Clean up that lady-killer there.\Roger that...\I won't let you... response:	Sound Attack!
context: Not now!\My imagination?\He was totally weak!\Bozu, Sue, I'm heading back.\Clean up that lady-killer there.\Roger that...\I won't let you...\Sound Attack! response:	Disturbed!
context: My imagination?\He was totally weak!\Bozu, Sue, I'm heading back.\Clean up that lady-killer there.\Roger that...\I won't let you...\Sound Attack!\Disturbed! response:	Mirror Magic!
context: He was totally weak!\Bozu, Sue, I'm heading back.\Clean up that lady-killer there.\Roger that...\I won't let you...\Sound Attack!\Disturbed!\Mirror Magic! response:	Kaleidoscope!
context: Bozu, Sue, I'm heading back.\Clean up that lady-killer there.\Roger that...\I won't let you...\Sound Attack!\Disturbed!\Mirror Magic!\Kaleidoscope! response:	It's impossible for you to escape from there for a while.
context: Clean up that lady-killer there.\Roger that...\I won't let you...\Sound Attack!\Disturbed!\Mirror Magic!\Kaleidoscope!\It's impossible for you to escape from there for a while. response:	Have a good look at your own pitiful form.
context: Roger that...\I won't let you...\Sound Attack!\Disturbed!\Mirror Magic!\Kaleidoscope!\It's impossible for you to escape from there for a while.\Have a good look at your own pitiful form. response:	Unbelievable.
context: I won't let you...\Sound Attack!\Disturbed!\Mirror Magic!\Kaleidoscope!\It's impossible for you to escape from there for a while.\Have a good look at your own pitiful form.\Unbelievable. response:	Those Element 4 were wiped out fighting that worthless Fairy Tail?
context: Sound Attack!\Disturbed!\Mirror Magic!\Kaleidoscope!\It's impossible for you to escape from there for a while.\Have a good look at your own pitiful form.\Unbelievable.\Those Element 4 were wiped out fighting that worthless Fairy Tail? response:	If you're beat by trash, then you're trash yourself.
context: Disturbed!\Mirror Magic!\Kaleidoscope!\It's impossible for you to escape from there for a while.\Have a good look at your own pitiful form.\Unbelievable.\Those Element 4 were wiped out fighting that worthless Fairy Tail?\If you're beat by trash, then you're trash yourself. response:	Oh, you've returned, Gajeel?
context: Mirror Magic!\Kaleidoscope!\It's impossible for you to escape from there for a while.\Have a good look at your own pitiful form.\Unbelievable.\Those Element 4 were wiped out fighting that worthless Fairy Tail?\If you're beat by trash, then you're trash yourself.\Oh, you've returned, Gajeel? response:	I've brought a present, Master.
context: Kaleidoscope!\It's impossible for you to escape from there for a while.\Have a good look at your own pitiful form.\Unbelievable.\Those Element 4 were wiped out fighting that worthless Fairy Tail?\If you're beat by trash, then you're trash yourself.\Oh, you've returned, Gajeel?\I've brought a present, Master. response:	That was quick.
context: It's impossible for you to escape from there for a while.\Have a good look at your own pitiful form.\Unbelievable.\Those Element 4 were wiped out fighting that worthless Fairy Tail?\If you're beat by trash, then you're trash yourself.\Oh, you've returned, Gajeel?\I've brought a present, Master.\That was quick. response:	But you did an excellent job finding her, Gajeel.
context: Have a good look at your own pitiful form.\Unbelievable.\Those Element 4 were wiped out fighting that worthless Fairy Tail?\If you're beat by trash, then you're trash yourself.\Oh, you've returned, Gajeel?\I've brought a present, Master.\That was quick.\But you did an excellent job finding her, Gajeel. response:	Don't underestimate the nose of a Dragon Slayer.
context: Unbelievable.\Those Element 4 were wiped out fighting that worthless Fairy Tail?\If you're beat by trash, then you're trash yourself.\Oh, you've returned, Gajeel?\I've brought a present, Master.\That was quick.\But you did an excellent job finding her, Gajeel.\Don't underestimate the nose of a Dragon Slayer. response:	You're sure she's still alive?
context: Those Element 4 were wiped out fighting that worthless Fairy Tail?\If you're beat by trash, then you're trash yourself.\Oh, you've returned, Gajeel?\I've brought a present, Master.\That was quick.\But you did an excellent job finding her, Gajeel.\Don't underestimate the nose of a Dragon Slayer.\You're sure she's still alive? response:	This is all pointless if she isn't.
context: If you're beat by trash, then you're trash yourself.\Oh, you've returned, Gajeel?\I've brought a present, Master.\That was quick.\But you did an excellent job finding her, Gajeel.\Don't underestimate the nose of a Dragon Slayer.\You're sure she's still alive?\This is all pointless if she isn't. response:	I did rough her up a lot.
context: Oh, you've returned, Gajeel?\I've brought a present, Master.\That was quick.\But you did an excellent job finding her, Gajeel.\Don't underestimate the nose of a Dragon Slayer.\You're sure she's still alive?\This is all pointless if she isn't.\I did rough her up a lot. response:	See?
context: I've brought a present, Master.\That was quick.\But you did an excellent job finding her, Gajeel.\Don't underestimate the nose of a Dragon Slayer.\You're sure she's still alive?\This is all pointless if she isn't.\I did rough her up a lot.\See? response:	Looks like she's still kickin'!
context: That was quick.\But you did an excellent job finding her, Gajeel.\Don't underestimate the nose of a Dragon Slayer.\You're sure she's still alive?\This is all pointless if she isn't.\I did rough her up a lot.\See?\Looks like she's still kickin'! response:	Now that's my guild. Only the strongest wizards.
context: But you did an excellent job finding her, Gajeel.\Don't underestimate the nose of a Dragon Slayer.\You're sure she's still alive?\This is all pointless if she isn't.\I did rough her up a lot.\See?\Looks like she's still kickin'!\Now that's my guild. Only the strongest wizards. response:	Attention all you from Fairy Tail.
context: Don't underestimate the nose of a Dragon Slayer.\You're sure she's still alive?\This is all pointless if she isn't.\I did rough her up a lot.\See?\Looks like she's still kickin'!\Now that's my guild. Only the strongest wizards.\Attention all you from Fairy Tail. response:	Please listen carefully to this voice.
context: You're sure she's still alive?\This is all pointless if she isn't.\I did rough her up a lot.\See?\Looks like she's still kickin'!\Now that's my guild. Only the strongest wizards.\Attention all you from Fairy Tail.\Please listen carefully to this voice. response:	What's this?
context: This is all pointless if she isn't.\I did rough her up a lot.\See?\Looks like she's still kickin'!\Now that's my guild. Only the strongest wizards.\Attention all you from Fairy Tail.\Please listen carefully to this voice.\What's this? response:	It's Master Jose!
context: I did rough her up a lot.\See?\Looks like she's still kickin'!\Now that's my guild. Only the strongest wizards.\Attention all you from Fairy Tail.\Please listen carefully to this voice.\What's this?\It's Master Jose! response:	That voice!
context: See?\Looks like she's still kickin'!\Now that's my guild. Only the strongest wizards.\Attention all you from Fairy Tail.\Please listen carefully to this voice.\What's this?\It's Master Jose!\That voice! response:	It's Lucy!
context: Looks like she's still kickin'!\Now that's my guild. Only the strongest wizards.\Attention all you from Fairy Tail.\Please listen carefully to this voice.\What's this?\It's Master Jose!\That voice!\It's Lucy! response:	Oh, no!
context: Now that's my guild. Only the strongest wizards.\Attention all you from Fairy Tail.\Please listen carefully to this voice.\What's this?\It's Master Jose!\That voice!\It's Lucy!\Oh, no! response:	We have captured Lucy.
context: Attention all you from Fairy Tail.\Please listen carefully to this voice.\What's this?\It's Master Jose!\That voice!\It's Lucy!\Oh, no!\We have captured Lucy. response:	So, we have accomplished one of our objectives.
context: Please listen carefully to this voice.\What's this?\It's Master Jose!\That voice!\It's Lucy!\Oh, no!\We have captured Lucy.\So, we have accomplished one of our objectives. response:	Thus we have one final goal that remains to be fulfilled.
context: What's this?\It's Master Jose!\That voice!\It's Lucy!\Oh, no!\We have captured Lucy.\So, we have accomplished one of our objectives.\Thus we have one final goal that remains to be fulfilled. response:	Wiping you off the face of this earth!
context: It's Master Jose!\That voice!\It's Lucy!\Oh, no!\We have captured Lucy.\So, we have accomplished one of our objectives.\Thus we have one final goal that remains to be fulfilled.\Wiping you off the face of this earth! response:	You worthless brats!
context: That voice!\It's Lucy!\Oh, no!\We have captured Lucy.\So, we have accomplished one of our objectives.\Thus we have one final goal that remains to be fulfilled.\Wiping you off the face of this earth!\You worthless brats! response:	Damn him!
context: It's Lucy!\Oh, no!\We have captured Lucy.\So, we have accomplished one of our objectives.\Thus we have one final goal that remains to be fulfilled.\Wiping you off the face of this earth!\You worthless brats!\Damn him! response:	I'm sorry, Lucy... I wasn't able to protect you...
context: Oh, no!\We have captured Lucy.\So, we have accomplished one of our objectives.\Thus we have one final goal that remains to be fulfilled.\Wiping you off the face of this earth!\You worthless brats!\Damn him!\I'm sorry, Lucy... I wasn't able to protect you... response:	I'm sorry...
context: We have captured Lucy.\So, we have accomplished one of our objectives.\Thus we have one final goal that remains to be fulfilled.\Wiping you off the face of this earth!\You worthless brats!\Damn him!\I'm sorry, Lucy... I wasn't able to protect you...\I'm sorry... response:	I'm sorry...
context: So, we have accomplished one of our objectives.\Thus we have one final goal that remains to be fulfilled.\Wiping you off the face of this earth!\You worthless brats!\Damn him!\I'm sorry, Lucy... I wasn't able to protect you...\I'm sorry...\I'm sorry... response:	I knew something bad would happen...
context: Thus we have one final goal that remains to be fulfilled.\Wiping you off the face of this earth!\You worthless brats!\Damn him!\I'm sorry, Lucy... I wasn't able to protect you...\I'm sorry...\I'm sorry...\I knew something bad would happen... response:	And yet...
context: Wiping you off the face of this earth!\You worthless brats!\Damn him!\I'm sorry, Lucy... I wasn't able to protect you...\I'm sorry...\I'm sorry...\I knew something bad would happen...\And yet... response:	Why didn't I come earlier?
context: You worthless brats!\Damn him!\I'm sorry, Lucy... I wasn't able to protect you...\I'm sorry...\I'm sorry...\I knew something bad would happen...\And yet...\Why didn't I come earlier? response:	No... I was scared...
context: Damn him!\I'm sorry, Lucy... I wasn't able to protect you...\I'm sorry...\I'm sorry...\I knew something bad would happen...\And yet...\Why didn't I come earlier?\No... I was scared... response:	Lucy, scared to be close to you!
context: I'm sorry, Lucy... I wasn't able to protect you...\I'm sorry...\I'm sorry...\I knew something bad would happen...\And yet...\Why didn't I come earlier?\No... I was scared...\Lucy, scared to be close to you! response:	I'm the worst!
context: I'm sorry...\I'm sorry...\I knew something bad would happen...\And yet...\Why didn't I come earlier?\No... I was scared...\Lucy, scared to be close to you!\I'm the worst! response:	Seriously... I really do look pitiful.
context: I'm sorry...\I knew something bad would happen...\And yet...\Why didn't I come earlier?\No... I was scared...\Lucy, scared to be close to you!\I'm the worst!\Seriously... I really do look pitiful. response:	Isn't that right, Karen?
context: I knew something bad would happen...\And yet...\Why didn't I come earlier?\No... I was scared...\Lucy, scared to be close to you!\I'm the worst!\Seriously... I really do look pitiful.\Isn't that right, Karen? response:	What is it now?
context: And yet...\Why didn't I come earlier?\No... I was scared...\Lucy, scared to be close to you!\I'm the worst!\Seriously... I really do look pitiful.\Isn't that right, Karen?\What is it now? response:	I think the number of Shades has increased!
context: Why didn't I come earlier?\No... I was scared...\Lucy, scared to be close to you!\I'm the worst!\Seriously... I really do look pitiful.\Isn't that right, Karen?\What is it now?\I think the number of Shades has increased! response:	Give us a break here... They're still at it?
context: No... I was scared...\Lucy, scared to be close to you!\I'm the worst!\Seriously... I really do look pitiful.\Isn't that right, Karen?\What is it now?\I think the number of Shades has increased!\Give us a break here... They're still at it? response:	Watch over Lucy.
context: Lucy, scared to be close to you!\I'm the worst!\Seriously... I really do look pitiful.\Isn't that right, Karen?\What is it now?\I think the number of Shades has increased!\Give us a break here... They're still at it?\Watch over Lucy. response:	There are a number of bugs still in my guild building.
context: I'm the worst!\Seriously... I really do look pitiful.\Isn't that right, Karen?\What is it now?\I think the number of Shades has increased!\Give us a break here... They're still at it?\Watch over Lucy.\There are a number of bugs still in my guild building. response:	Salamander, too?
context: Seriously... I really do look pitiful.\Isn't that right, Karen?\What is it now?\I think the number of Shades has increased!\Give us a break here... They're still at it?\Watch over Lucy.\There are a number of bugs still in my guild building.\Salamander, too? response:	Yes.
context: Isn't that right, Karen?\What is it now?\I think the number of Shades has increased!\Give us a break here... They're still at it?\Watch over Lucy.\There are a number of bugs still in my guild building.\Salamander, too?\Yes. response:	However...
context: What is it now?\I think the number of Shades has increased!\Give us a break here... They're still at it?\Watch over Lucy.\There are a number of bugs still in my guild building.\Salamander, too?\Yes.\However... response:	I'll show them there won't be any more miracles...
context: I think the number of Shades has increased!\Give us a break here... They're still at it?\Watch over Lucy.\There are a number of bugs still in my guild building.\Salamander, too?\Yes.\However...\I'll show them there won't be any more miracles... response:	I'll clean them up myself!
context: Give us a break here... They're still at it?\Watch over Lucy.\There are a number of bugs still in my guild building.\Salamander, too?\Yes.\However...\I'll show them there won't be any more miracles...\I'll clean them up myself! response:	Damn it! Lucy's been...
context: Watch over Lucy.\There are a number of bugs still in my guild building.\Salamander, too?\Yes.\However...\I'll show them there won't be any more miracles...\I'll clean them up myself!\Damn it! Lucy's been... response:	Natsu...
context: There are a number of bugs still in my guild building.\Salamander, too?\Yes.\However...\I'll show them there won't be any more miracles...\I'll clean them up myself!\Damn it! Lucy's been...\Natsu... response:	Erza!
context: Salamander, too?\Yes.\However...\I'll show them there won't be any more miracles...\I'll clean them up myself!\Damn it! Lucy's been...\Natsu...\Erza! response:	Unleash...
context: Yes.\However...\I'll show them there won't be any more miracles...\I'll clean them up myself!\Damn it! Lucy's been...\Natsu...\Erza!\Unleash... response:	You have... power... sleeping within you...
context: However...\I'll show them there won't be any more miracles...\I'll clean them up myself!\Damn it! Lucy's been...\Natsu...\Erza!\Unleash...\You have... power... sleeping within you... response:	Believe in yourself...
context: I'll show them there won't be any more miracles...\I'll clean them up myself!\Damn it! Lucy's been...\Natsu...\Erza!\Unleash...\You have... power... sleeping within you...\Believe in yourself... response:	Break though...
context: I'll clean them up myself!\Damn it! Lucy's been...\Natsu...\Erza!\Unleash...\You have... power... sleeping within you...\Believe in yourself...\Break though... response:	And call it forth!
context: Damn it! Lucy's been...\Natsu...\Erza!\Unleash...\You have... power... sleeping within you...\Believe in yourself...\Break though...\And call it forth! response:	Now is the time...
context: Natsu...\Erza!\Unleash...\You have... power... sleeping within you...\Believe in yourself...\Break though...\And call it forth!\Now is the time... response:	Protect Lucy...
context: Erza!\Unleash...\You have... power... sleeping within you...\Believe in yourself...\Break though...\And call it forth!\Now is the time...\Protect Lucy... response:	Protect the guild!
context: Unleash...\You have... power... sleeping within you...\Believe in yourself...\Break though...\And call it forth!\Now is the time...\Protect Lucy...\Protect the guild! response:	Go, Natsu!
context: You have... power... sleeping within you...\Believe in yourself...\Break though...\And call it forth!\Now is the time...\Protect Lucy...\Protect the guild!\Go, Natsu! response:	You're the one who will surpass me!
context: Believe in yourself...\Break though...\And call it forth!\Now is the time...\Protect Lucy...\Protect the guild!\Go, Natsu!\You're the one who will surpass me! response:	Natsu, huh?
context: Break though...\And call it forth!\Now is the time...\Protect Lucy...\Protect the guild!\Go, Natsu!\You're the one who will surpass me!\Natsu, huh? response:	Makarov...
context: And call it forth!\Now is the time...\Protect Lucy...\Protect the guild!\Go, Natsu!\You're the one who will surpass me!\Natsu, huh?\Makarov... response:	How do you feel?
context: Now is the time...\Protect Lucy...\Protect the guild!\Go, Natsu!\You're the one who will surpass me!\Natsu, huh?\Makarov...\How do you feel? response:	You should stay in bed.
context: Protect Lucy...\Protect the guild!\Go, Natsu!\You're the one who will surpass me!\Natsu, huh?\Makarov...\How do you feel?\You should stay in bed. response:	And you think I'll listen to you?
context: Protect the guild!\Go, Natsu!\You're the one who will surpass me!\Natsu, huh?\Makarov...\How do you feel?\You should stay in bed.\And you think I'll listen to you? response:	Considering your age, don't you think it's a bit early for you to have recovered?
context: Go, Natsu!\You're the one who will surpass me!\Natsu, huh?\Makarov...\How do you feel?\You should stay in bed.\And you think I'll listen to you?\Considering your age, don't you think it's a bit early for you to have recovered? response:	The age crack wasn't necessary.
context: You're the one who will surpass me!\Natsu, huh?\Makarov...\How do you feel?\You should stay in bed.\And you think I'll listen to you?\Considering your age, don't you think it's a bit early for you to have recovered?\The age crack wasn't necessary. response:	You going to your death?
context: Natsu, huh?\Makarov...\How do you feel?\You should stay in bed.\And you think I'll listen to you?\Considering your age, don't you think it's a bit early for you to have recovered?\The age crack wasn't necessary.\You going to your death? response:	I'm going to do my duty as a parent. That's all.
context: Makarov...\How do you feel?\You should stay in bed.\And you think I'll listen to you?\Considering your age, don't you think it's a bit early for you to have recovered?\The age crack wasn't necessary.\You going to your death?\I'm going to do my duty as a parent. That's all. response:	Sorry for the trouble.
context: How do you feel?\You should stay in bed.\And you think I'll listen to you?\Considering your age, don't you think it's a bit early for you to have recovered?\The age crack wasn't necessary.\You going to your death?\I'm going to do my duty as a parent. That's all.\Sorry for the trouble. response:	Honestly...
context: You should stay in bed.\And you think I'll listen to you?\Considering your age, don't you think it's a bit early for you to have recovered?\The age crack wasn't necessary.\You going to your death?\I'm going to do my duty as a parent. That's all.\Sorry for the trouble.\Honestly... response:	You never change.
context: And you think I'll listen to you?\Considering your age, don't you think it's a bit early for you to have recovered?\The age crack wasn't necessary.\You going to your death?\I'm going to do my duty as a parent. That's all.\Sorry for the trouble.\Honestly...\You never change. response:	Erza!
context: Considering your age, don't you think it's a bit early for you to have recovered?\The age crack wasn't necessary.\You going to your death?\I'm going to do my duty as a parent. That's all.\Sorry for the trouble.\Honestly...\You never change.\Erza! response:	Erza!
context: The age crack wasn't necessary.\You going to your death?\I'm going to do my duty as a parent. That's all.\Sorry for the trouble.\Honestly...\You never change.\Erza!\Erza! response:	Looks like there were some fireworks here too.
