context: = LOGO START = response:	= LOGO END =
context: Oh what,\it's just a cheap wolf pelt.\It's not like I think it's the best thing in the whole world.\But that's a matter of the differences between species, not the quality of my tail!\That's true.\Between something that's at the lower end of a superior scale,\and something that's at the upper end of an inferior scale,\you'd definitely commend the second one! response:	That's true.
context: it's just a cheap wolf pelt.\It's not like I think it's the best thing in the whole world.\But that's a matter of the differences between species, not the quality of my tail!\That's true.\Between something that's at the lower end of a superior scale,\and something that's at the upper end of an inferior scale,\you'd definitely commend the second one!\That's true. response:	No,
context: It's not like I think it's the best thing in the whole world.\But that's a matter of the differences between species, not the quality of my tail!\That's true.\Between something that's at the lower end of a superior scale,\and something that's at the upper end of an inferior scale,\you'd definitely commend the second one!\That's true.\No, response:	between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,
context: But that's a matter of the differences between species, not the quality of my tail!\That's true.\Between something that's at the lower end of a superior scale,\and something that's at the upper end of an inferior scale,\you'd definitely commend the second one!\That's true.\No,\between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three, response:	no matter which way you look at it, you'd commend the latter.
context: That's true.\Between something that's at the lower end of a superior scale,\and something that's at the upper end of an inferior scale,\you'd definitely commend the second one!\That's true.\No,\between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,\no matter which way you look at it, you'd commend the latter. response:	Room or luggage?
context: Between something that's at the lower end of a superior scale,\and something that's at the upper end of an inferior scale,\you'd definitely commend the second one!\That's true.\No,\between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,\no matter which way you look at it, you'd commend the latter.\Room or luggage? response:	I need a room for two.
context: and something that's at the upper end of an inferior scale,\you'd definitely commend the second one!\That's true.\No,\between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,\no matter which way you look at it, you'd commend the latter.\Room or luggage?\I need a room for two. response:	Would you prefer a warm room or a bright one?
context: you'd definitely commend the second one!\That's true.\No,\between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,\no matter which way you look at it, you'd commend the latter.\Room or luggage?\I need a room for two.\Would you prefer a warm room or a bright one? response:	Is there a choice besides the warm room?
context: That's true.\No,\between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,\no matter which way you look at it, you'd commend the latter.\Room or luggage?\I need a room for two.\Would you prefer a warm room or a bright one?\Is there a choice besides the warm room? response:	Okay, I'll take the horse to the stables.
context: No,\between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,\no matter which way you look at it, you'd commend the latter.\Room or luggage?\I need a room for two.\Would you prefer a warm room or a bright one?\Is there a choice besides the warm room?\Okay, I'll take the horse to the stables. response:	If you talk to the maste...
context: between a steward from a noble house with no fame, fortune or personality, and an ordinary citizen with all three,\no matter which way you look at it, you'd commend the latter.\Room or luggage?\I need a room for two.\Would you prefer a warm room or a bright one?\Is there a choice besides the warm room?\Okay, I'll take the horse to the stables.\If you talk to the maste... response:	the old man, he'll get a room for you.
context: no matter which way you look at it, you'd commend the latter.\Room or luggage?\I need a room for two.\Would you prefer a warm room or a bright one?\Is there a choice besides the warm room?\Okay, I'll take the horse to the stables.\If you talk to the maste...\the old man, he'll get a room for you. response:	Okay.
context: Room or luggage?\I need a room for two.\Would you prefer a warm room or a bright one?\Is there a choice besides the warm room?\Okay, I'll take the horse to the stables.\If you talk to the maste...\the old man, he'll get a room for you.\Okay. response:	Behave yourself now.
context: I need a room for two.\Would you prefer a warm room or a bright one?\Is there a choice besides the warm room?\Okay, I'll take the horse to the stables.\If you talk to the maste...\the old man, he'll get a room for you.\Okay.\Behave yourself now. response:	Third floor, by the window.
context: Would you prefer a warm room or a bright one?\Is there a choice besides the warm room?\Okay, I'll take the horse to the stables.\If you talk to the maste...\the old man, he'll get a room for you.\Okay.\Behave yourself now.\Third floor, by the window. response:	Okay, third floor...
context: Is there a choice besides the warm room?\Okay, I'll take the horse to the stables.\If you talk to the maste...\the old man, he'll get a room for you.\Okay.\Behave yourself now.\Third floor, by the window.\Okay, third floor... response:	By the window.
context: Okay, I'll take the horse to the stables.\If you talk to the maste...\the old man, he'll get a room for you.\Okay.\Behave yourself now.\Third floor, by the window.\Okay, third floor...\By the window. response:	I think it's a splendid tail.
context: If you talk to the maste...\the old man, he'll get a room for you.\Okay.\Behave yourself now.\Third floor, by the window.\Okay, third floor...\By the window.\I think it's a splendid tail. response:	It's a good, warm fur.
context: the old man, he'll get a room for you.\Okay.\Behave yourself now.\Third floor, by the window.\Okay, third floor...\By the window.\I think it's a splendid tail.\It's a good, warm fur. response:	Well then, I'll go dry your clothes.
context: Okay.\Behave yourself now.\Third floor, by the window.\Okay, third floor...\By the window.\I think it's a splendid tail.\It's a good, warm fur.\Well then, I'll go dry your clothes. response:	When that's done, we'll get onto the stew!
context: Behave yourself now.\Third floor, by the window.\Okay, third floor...\By the window.\I think it's a splendid tail.\It's a good, warm fur.\Well then, I'll go dry your clothes.\When that's done, we'll get onto the stew! response:	Traveling merchant identity plaque, huh?
context: Third floor, by the window.\Okay, third floor...\By the window.\I think it's a splendid tail.\It's a good, warm fur.\Well then, I'll go dry your clothes.\When that's done, we'll get onto the stew!\Traveling merchant identity plaque, huh? response:	Strange things they've got here.
context: Okay, third floor...\By the window.\I think it's a splendid tail.\It's a good, warm fur.\Well then, I'll go dry your clothes.\When that's done, we'll get onto the stew!\Traveling merchant identity plaque, huh?\Strange things they've got here. response:	Oh crap!
context: By the window.\I think it's a splendid tail.\It's a good, warm fur.\Well then, I'll go dry your clothes.\When that's done, we'll get onto the stew!\Traveling merchant identity plaque, huh?\Strange things they've got here.\Oh crap! response:	S-Sorry.
context: I think it's a splendid tail.\It's a good, warm fur.\Well then, I'll go dry your clothes.\When that's done, we'll get onto the stew!\Traveling merchant identity plaque, huh?\Strange things they've got here.\Oh crap!\S-Sorry. response:	What's wrong?
context: It's a good, warm fur.\Well then, I'll go dry your clothes.\When that's done, we'll get onto the stew!\Traveling merchant identity plaque, huh?\Strange things they've got here.\Oh crap!\S-Sorry.\What's wrong? response:	Aren't you eating?
context: Well then, I'll go dry your clothes.\When that's done, we'll get onto the stew!\Traveling merchant identity plaque, huh?\Strange things they've got here.\Oh crap!\S-Sorry.\What's wrong?\Aren't you eating? response:	I'm going to go maintain the furs.
context: When that's done, we'll get onto the stew!\Traveling merchant identity plaque, huh?\Strange things they've got here.\Oh crap!\S-Sorry.\What's wrong?\Aren't you eating?\I'm going to go maintain the furs. response:	I need to make sure they fetch a good price.
context: Traveling merchant identity plaque, huh?\Strange things they've got here.\Oh crap!\S-Sorry.\What's wrong?\Aren't you eating?\I'm going to go maintain the furs.\I need to make sure they fetch a good price. response:	You're already too expensive.
context: Strange things they've got here.\Oh crap!\S-Sorry.\What's wrong?\Aren't you eating?\I'm going to go maintain the furs.\I need to make sure they fetch a good price.\You're already too expensive. response:	So much that you won't find any buyers.
context: Oh crap!\S-Sorry.\What's wrong?\Aren't you eating?\I'm going to go maintain the furs.\I need to make sure they fetch a good price.\You're already too expensive.\So much that you won't find any buyers. response:	Has anyone bought you at this point?
context: S-Sorry.\What's wrong?\Aren't you eating?\I'm going to go maintain the furs.\I need to make sure they fetch a good price.\You're already too expensive.\So much that you won't find any buyers.\Has anyone bought you at this point? response:	Oh come on.
context: What's wrong?\Aren't you eating?\I'm going to go maintain the furs.\I need to make sure they fetch a good price.\You're already too expensive.\So much that you won't find any buyers.\Has anyone bought you at this point?\Oh come on. response:	Good morning.
context: Aren't you eating?\I'm going to go maintain the furs.\I need to make sure they fetch a good price.\You're already too expensive.\So much that you won't find any buyers.\Has anyone bought you at this point?\Oh come on.\Good morning. response:	Right.
context: I'm going to go maintain the furs.\I need to make sure they fetch a good price.\You're already too expensive.\So much that you won't find any buyers.\Has anyone bought you at this point?\Oh come on.\Good morning.\Right. response:	So, what are you going to do?
context: I need to make sure they fetch a good price.\You're already too expensive.\So much that you won't find any buyers.\Has anyone bought you at this point?\Oh come on.\Good morning.\Right.\So, what are you going to do? response:	Gathering stories about you comes first.
context: You're already too expensive.\So much that you won't find any buyers.\Has anyone bought you at this point?\Oh come on.\Good morning.\Right.\So, what are you going to do?\Gathering stories about you comes first. response:	Stories about me, and about Yoitsu.
context: So much that you won't find any buyers.\Has anyone bought you at this point?\Oh come on.\Good morning.\Right.\So, what are you going to do?\Gathering stories about you comes first.\Stories about me, and about Yoitsu. response:	Let's find a chronicler first like I did in Kumerson.
context: Has anyone bought you at this point?\Oh come on.\Good morning.\Right.\So, what are you going to do?\Gathering stories about you comes first.\Stories about me, and about Yoitsu.\Let's find a chronicler first like I did in Kumerson. response:	I'll leave that to you.
context: Oh come on.\Good morning.\Right.\So, what are you going to do?\Gathering stories about you comes first.\Stories about me, and about Yoitsu.\Let's find a chronicler first like I did in Kumerson.\I'll leave that to you. response:	You know the right channels.
context: Good morning.\Right.\So, what are you going to do?\Gathering stories about you comes first.\Stories about me, and about Yoitsu.\Let's find a chronicler first like I did in Kumerson.\I'll leave that to you.\You know the right channels. response:	Something wrong?
context: Right.\So, what are you going to do?\Gathering stories about you comes first.\Stories about me, and about Yoitsu.\Let's find a chronicler first like I did in Kumerson.\I'll leave that to you.\You know the right channels.\Something wrong? response:	No.
context: So, what are you going to do?\Gathering stories about you comes first.\Stories about me, and about Yoitsu.\Let's find a chronicler first like I did in Kumerson.\I'll leave that to you.\You know the right channels.\Something wrong?\No. response:	I know how to go about it.
context: Gathering stories about you comes first.\Stories about me, and about Yoitsu.\Let's find a chronicler first like I did in Kumerson.\I'll leave that to you.\You know the right channels.\Something wrong?\No.\I know how to go about it. response:	So what do you know?
context: Stories about me, and about Yoitsu.\Let's find a chronicler first like I did in Kumerson.\I'll leave that to you.\You know the right channels.\Something wrong?\No.\I know how to go about it.\So what do you know? response:	The man who knows the way does the work.
context: Let's find a chronicler first like I did in Kumerson.\I'll leave that to you.\You know the right channels.\Something wrong?\No.\I know how to go about it.\So what do you know?\The man who knows the way does the work. response:	The man who knows why that man works becomes his employer.
context: I'll leave that to you.\You know the right channels.\Something wrong?\No.\I know how to go about it.\So what do you know?\The man who knows the way does the work.\The man who knows why that man works becomes his employer. response:	I see.
context: You know the right channels.\Something wrong?\No.\I know how to go about it.\So what do you know?\The man who knows the way does the work.\The man who knows why that man works becomes his employer.\I see. response:	Now I know why you work so gallantly.
context: Something wrong?\No.\I know how to go about it.\So what do you know?\The man who knows the way does the work.\The man who knows why that man works becomes his employer.\I see.\Now I know why you work so gallantly. response:	They used to say that a long time ago.
context: No.\I know how to go about it.\So what do you know?\The man who knows the way does the work.\The man who knows why that man works becomes his employer.\I see.\Now I know why you work so gallantly.\They used to say that a long time ago. response:	So if I'm your employer, I have to reward you somehow.
context: I know how to go about it.\So what do you know?\The man who knows the way does the work.\The man who knows why that man works becomes his employer.\I see.\Now I know why you work so gallantly.\They used to say that a long time ago.\So if I'm your employer, I have to reward you somehow. response:	Reward?
context: So what do you know?\The man who knows the way does the work.\The man who knows why that man works becomes his employer.\I see.\Now I know why you work so gallantly.\They used to say that a long time ago.\So if I'm your employer, I have to reward you somehow.\Reward? response:	Yes.
context: The man who knows the way does the work.\The man who knows why that man works becomes his employer.\I see.\Now I know why you work so gallantly.\They used to say that a long time ago.\So if I'm your employer, I have to reward you somehow.\Reward?\Yes. response:	In other words,
context: The man who knows why that man works becomes his employer.\I see.\Now I know why you work so gallantly.\They used to say that a long time ago.\So if I'm your employer, I have to reward you somehow.\Reward?\Yes.\In other words, response:	isn't there something you want?
context: I see.\Now I know why you work so gallantly.\They used to say that a long time ago.\So if I'm your employer, I have to reward you somehow.\Reward?\Yes.\In other words,\isn't there something you want? response:	Nothing in particular.
context: Now I know why you work so gallantly.\They used to say that a long time ago.\So if I'm your employer, I have to reward you somehow.\Reward?\Yes.\In other words,\isn't there something you want?\Nothing in particular. response:	As long as you're in a good mood, I'm happy.
context: They used to say that a long time ago.\So if I'm your employer, I have to reward you somehow.\Reward?\Yes.\In other words,\isn't there something you want?\Nothing in particular.\As long as you're in a good mood, I'm happy. response:	Are you treating me like a spoiled child?
context: So if I'm your employer, I have to reward you somehow.\Reward?\Yes.\In other words,\isn't there something you want?\Nothing in particular.\As long as you're in a good mood, I'm happy.\Are you treating me like a spoiled child? response:	At least children listen when you scold them.
context: Reward?\Yes.\In other words,\isn't there something you want?\Nothing in particular.\As long as you're in a good mood, I'm happy.\Are you treating me like a spoiled child?\At least children listen when you scold them. response:	Well, first let's go talk to the old man.
context: Yes.\In other words,\isn't there something you want?\Nothing in particular.\As long as you're in a good mood, I'm happy.\Are you treating me like a spoiled child?\At least children listen when you scold them.\Well, first let's go talk to the old man. response:	He doesn't look it, but he is the owner.
context: In other words,\isn't there something you want?\Nothing in particular.\As long as you're in a good mood, I'm happy.\Are you treating me like a spoiled child?\At least children listen when you scold them.\Well, first let's go talk to the old man.\He doesn't look it, but he is the owner. response:	You're coming, right?
context: isn't there something you want?\Nothing in particular.\As long as you're in a good mood, I'm happy.\Are you treating me like a spoiled child?\At least children listen when you scold them.\Well, first let's go talk to the old man.\He doesn't look it, but he is the owner.\You're coming, right? response:	Yep.
context: Nothing in particular.\As long as you're in a good mood, I'm happy.\Are you treating me like a spoiled child?\At least children listen when you scold them.\Well, first let's go talk to the old man.\He doesn't look it, but he is the owner.\You're coming, right?\Yep. response:	Even if you smack away my hand.
context: As long as you're in a good mood, I'm happy.\Are you treating me like a spoiled child?\At least children listen when you scold them.\Well, first let's go talk to the old man.\He doesn't look it, but he is the owner.\You're coming, right?\Yep.\Even if you smack away my hand. response:	If I clap my hands now, will the magic spell disappear?
context: Are you treating me like a spoiled child?\At least children listen when you scold them.\Well, first let's go talk to the old man.\He doesn't look it, but he is the owner.\You're coming, right?\Yep.\Even if you smack away my hand.\If I clap my hands now, will the magic spell disappear? response:	Why, what have I been doing?
context: At least children listen when you scold them.\Well, first let's go talk to the old man.\He doesn't look it, but he is the owner.\You're coming, right?\Yep.\Even if you smack away my hand.\If I clap my hands now, will the magic spell disappear?\Why, what have I been doing? response:	Ah yes,
context: Well, first let's go talk to the old man.\He doesn't look it, but he is the owner.\You're coming, right?\Yep.\Even if you smack away my hand.\If I clap my hands now, will the magic spell disappear?\Why, what have I been doing?\Ah yes, response:	this is the town of lumber and fur, Renose!
context: He doesn't look it, but he is the owner.\You're coming, right?\Yep.\Even if you smack away my hand.\If I clap my hands now, will the magic spell disappear?\Why, what have I been doing?\Ah yes,\this is the town of lumber and fur, Renose! response:	I must stock up on furs and be off to the next town!
context: You're coming, right?\Yep.\Even if you smack away my hand.\If I clap my hands now, will the magic spell disappear?\Why, what have I been doing?\Ah yes,\this is the town of lumber and fur, Renose!\I must stock up on furs and be off to the next town! response:	Are you a traveling, traveling merchant?
context: Yep.\Even if you smack away my hand.\If I clap my hands now, will the magic spell disappear?\Why, what have I been doing?\Ah yes,\this is the town of lumber and fur, Renose!\I must stock up on furs and be off to the next town!\Are you a traveling, traveling merchant? response:	I can judge the quality of furs.
context: Even if you smack away my hand.\If I clap my hands now, will the magic spell disappear?\Why, what have I been doing?\Ah yes,\this is the town of lumber and fur, Renose!\I must stock up on furs and be off to the next town!\Are you a traveling, traveling merchant?\I can judge the quality of furs. response:	Why, you do have good eyes.
context: If I clap my hands now, will the magic spell disappear?\Why, what have I been doing?\Ah yes,\this is the town of lumber and fur, Renose!\I must stock up on furs and be off to the next town!\Are you a traveling, traveling merchant?\I can judge the quality of furs.\Why, you do have good eyes. response:	But what about judging the quality of people?
context: Why, what have I been doing?\Ah yes,\this is the town of lumber and fur, Renose!\I must stock up on furs and be off to the next town!\Are you a traveling, traveling merchant?\I can judge the quality of furs.\Why, you do have good eyes.\But what about judging the quality of people? response:	I do not know.
context: Ah yes,\this is the town of lumber and fur, Renose!\I must stock up on furs and be off to the next town!\Are you a traveling, traveling merchant?\I can judge the quality of furs.\Why, you do have good eyes.\But what about judging the quality of people?\I do not know. response:	I am under an evil spell.
context: this is the town of lumber and fur, Renose!\I must stock up on furs and be off to the next town!\Are you a traveling, traveling merchant?\I can judge the quality of furs.\Why, you do have good eyes.\But what about judging the quality of people?\I do not know.\I am under an evil spell. response:	Then we mustn't clap out hands, so as to keep it intact.
context: I must stock up on furs and be off to the next town!\Are you a traveling, traveling merchant?\I can judge the quality of furs.\Why, you do have good eyes.\But what about judging the quality of people?\I do not know.\I am under an evil spell.\Then we mustn't clap out hands, so as to keep it intact. response:	But they've already been clapped once.
context: Are you a traveling, traveling merchant?\I can judge the quality of furs.\Why, you do have good eyes.\But what about judging the quality of people?\I do not know.\I am under an evil spell.\Then we mustn't clap out hands, so as to keep it intact.\But they've already been clapped once. response:	Are you saying it's already disappearing?
context: I can judge the quality of furs.\Why, you do have good eyes.\But what about judging the quality of people?\I do not know.\I am under an evil spell.\Then we mustn't clap out hands, so as to keep it intact.\But they've already been clapped once.\Are you saying it's already disappearing? response:	Yes.
context: Why, you do have good eyes.\But what about judging the quality of people?\I do not know.\I am under an evil spell.\Then we mustn't clap out hands, so as to keep it intact.\But they've already been clapped once.\Are you saying it's already disappearing?\Yes. response:	So could you recast it before the magic fades?
context: But what about judging the quality of people?\I do not know.\I am under an evil spell.\Then we mustn't clap out hands, so as to keep it intact.\But they've already been clapped once.\Are you saying it's already disappearing?\Yes.\So could you recast it before the magic fades? response:	Like this?
context: I do not know.\I am under an evil spell.\Then we mustn't clap out hands, so as to keep it intact.\But they've already been clapped once.\Are you saying it's already disappearing?\Yes.\So could you recast it before the magic fades?\Like this? response:	Come now. We're going.
context: I am under an evil spell.\Then we mustn't clap out hands, so as to keep it intact.\But they've already been clapped once.\Are you saying it's already disappearing?\Yes.\So could you recast it before the magic fades?\Like this?\Come now. We're going. response:	You...
context: Then we mustn't clap out hands, so as to keep it intact.\But they've already been clapped once.\Are you saying it's already disappearing?\Yes.\So could you recast it before the magic fades?\Like this?\Come now. We're going.\You... response:	It wasn't surprising enough to make you so clumsy, was
context: But they've already been clapped once.\Are you saying it's already disappearing?\Yes.\So could you recast it before the magic fades?\Like this?\Come now. We're going.\You...\It wasn't surprising enough to make you so clumsy, was response:	Your spell was too strong,
context: Are you saying it's already disappearing?\Yes.\So could you recast it before the magic fades?\Like this?\Come now. We're going.\You...\It wasn't surprising enough to make you so clumsy, was\Your spell was too strong, response:	you fool.
context: Yes.\So could you recast it before the magic fades?\Like this?\Come now. We're going.\You...\It wasn't surprising enough to make you so clumsy, was\Your spell was too strong,\you fool. response:	So when are you going to start running amok?
context: So could you recast it before the magic fades?\Like this?\Come now. We're going.\You...\It wasn't surprising enough to make you so clumsy, was\Your spell was too strong,\you fool.\So when are you going to start running amok? response:	I wonder.
context: Like this?\Come now. We're going.\You...\It wasn't surprising enough to make you so clumsy, was\Your spell was too strong,\you fool.\So when are you going to start running amok?\I wonder. response:	Maybe when you stop doing things like this?
context: Come now. We're going.\You...\It wasn't surprising enough to make you so clumsy, was\Your spell was too strong,\you fool.\So when are you going to start running amok?\I wonder.\Maybe when you stop doing things like this? response:	You've developed quite a sharp wit.
context: You...\It wasn't surprising enough to make you so clumsy, was\Your spell was too strong,\you fool.\So when are you going to start running amok?\I wonder.\Maybe when you stop doing things like this?\You've developed quite a sharp wit. response:	Haven't I?
context: It wasn't surprising enough to make you so clumsy, was\Your spell was too strong,\you fool.\So when are you going to start running amok?\I wonder.\Maybe when you stop doing things like this?\You've developed quite a sharp wit.\Haven't I? response:	You really have become a smooth talker.
context: Your spell was too strong,\you fool.\So when are you going to start running amok?\I wonder.\Maybe when you stop doing things like this?\You've developed quite a sharp wit.\Haven't I?\You really have become a smooth talker. response:	Did you get someone to teach you?
context: you fool.\So when are you going to start running amok?\I wonder.\Maybe when you stop doing things like this?\You've developed quite a sharp wit.\Haven't I?\You really have become a smooth talker.\Did you get someone to teach you? response:	No.
context: So when are you going to start running amok?\I wonder.\Maybe when you stop doing things like this?\You've developed quite a sharp wit.\Haven't I?\You really have become a smooth talker.\Did you get someone to teach you?\No. response:	It just came to me at the moment.
context: I wonder.\Maybe when you stop doing things like this?\You've developed quite a sharp wit.\Haven't I?\You really have become a smooth talker.\Did you get someone to teach you?\No.\It just came to me at the moment. response:	At the moment?
context: Maybe when you stop doing things like this?\You've developed quite a sharp wit.\Haven't I?\You really have become a smooth talker.\Did you get someone to teach you?\No.\It just came to me at the moment.\At the moment? response:	That makes me even happier.
context: You've developed quite a sharp wit.\Haven't I?\You really have become a smooth talker.\Did you get someone to teach you?\No.\It just came to me at the moment.\At the moment?\That makes me even happier. response:	When I stop doing things, you said?
context: Haven't I?\You really have become a smooth talker.\Did you get someone to teach you?\No.\It just came to me at the moment.\At the moment?\That makes me even happier.\When I stop doing things, you said? response:	Something the matter?
context: You really have become a smooth talker.\Did you get someone to teach you?\No.\It just came to me at the moment.\At the moment?\That makes me even happier.\When I stop doing things, you said?\Something the matter? response:	I see.
context: Did you get someone to teach you?\No.\It just came to me at the moment.\At the moment?\That makes me even happier.\When I stop doing things, you said?\Something the matter?\I see. response:	You wanted me to care that much.
context: No.\It just came to me at the moment.\At the moment?\That makes me even happier.\When I stop doing things, you said?\Something the matter?\I see.\You wanted me to care that much. response:	You really are adorable.
context: It just came to me at the moment.\At the moment?\That makes me even happier.\When I stop doing things, you said?\Something the matter?\I see.\You wanted me to care that much.\You really are adorable. response:	A chronicler?
context: At the moment?\That makes me even happier.\When I stop doing things, you said?\Something the matter?\I see.\You wanted me to care that much.\You really are adorable.\A chronicler? response:	Yes.
context: That makes me even happier.\When I stop doing things, you said?\Something the matter?\I see.\You wanted me to care that much.\You really are adorable.\A chronicler?\Yes. response:	Or just someone who knows the legends of the town.
context: When I stop doing things, you said?\Something the matter?\I see.\You wanted me to care that much.\You really are adorable.\A chronicler?\Yes.\Or just someone who knows the legends of the town. response:	There was a man called Rigolo who was a chronicler,
context: Something the matter?\I see.\You wanted me to care that much.\You really are adorable.\A chronicler?\Yes.\Or just someone who knows the legends of the town.\There was a man called Rigolo who was a chronicler, response:	but unfortunately, he's currently in a fifty-man meeting.
context: I see.\You wanted me to care that much.\You really are adorable.\A chronicler?\Yes.\Or just someone who knows the legends of the town.\There was a man called Rigolo who was a chronicler,\but unfortunately, he's currently in a fifty-man meeting. response:	He won't meet with anyone.
context: You wanted me to care that much.\You really are adorable.\A chronicler?\Yes.\Or just someone who knows the legends of the town.\There was a man called Rigolo who was a chronicler,\but unfortunately, he's currently in a fifty-man meeting.\He won't meet with anyone. response:	Fifty-man meeting?
context: You really are adorable.\A chronicler?\Yes.\Or just someone who knows the legends of the town.\There was a man called Rigolo who was a chronicler,\but unfortunately, he's currently in a fifty-man meeting.\He won't meet with anyone.\Fifty-man meeting? response:	Did you see the town entrance?
context: A chronicler?\Yes.\Or just someone who knows the legends of the town.\There was a man called Rigolo who was a chronicler,\but unfortunately, he's currently in a fifty-man meeting.\He won't meet with anyone.\Fifty-man meeting?\Did you see the town entrance? response:	I saw it.
context: Yes.\Or just someone who knows the legends of the town.\There was a man called Rigolo who was a chronicler,\but unfortunately, he's currently in a fifty-man meeting.\He won't meet with anyone.\Fifty-man meeting?\Did you see the town entrance?\I saw it. response:	Merchant-like people were gathered there.
context: Or just someone who knows the legends of the town.\There was a man called Rigolo who was a chronicler,\but unfortunately, he's currently in a fifty-man meeting.\He won't meet with anyone.\Fifty-man meeting?\Did you see the town entrance?\I saw it.\Merchant-like people were gathered there. response:	Does that have something to do with this fifty-man meeting?
context: There was a man called Rigolo who was a chronicler,\but unfortunately, he's currently in a fifty-man meeting.\He won't meet with anyone.\Fifty-man meeting?\Did you see the town entrance?\I saw it.\Merchant-like people were gathered there.\Does that have something to do with this fifty-man meeting? response:	Are you saying there's some kind of problem in town?
context: but unfortunately, he's currently in a fifty-man meeting.\He won't meet with anyone.\Fifty-man meeting?\Did you see the town entrance?\I saw it.\Merchant-like people were gathered there.\Does that have something to do with this fifty-man meeting?\Are you saying there's some kind of problem in town? response:	The furs, I guess.
context: He won't meet with anyone.\Fifty-man meeting?\Did you see the town entrance?\I saw it.\Merchant-like people were gathered there.\Does that have something to do with this fifty-man meeting?\Are you saying there's some kind of problem in town?\The furs, I guess. response:	Furs?
context: Fifty-man meeting?\Did you see the town entrance?\I saw it.\Merchant-like people were gathered there.\Does that have something to do with this fifty-man meeting?\Are you saying there's some kind of problem in town?\The furs, I guess.\Furs? response:	Rigolo is the scribe for the meeting.
context: Did you see the town entrance?\I saw it.\Merchant-like people were gathered there.\Does that have something to do with this fifty-man meeting?\Are you saying there's some kind of problem in town?\The furs, I guess.\Furs?\Rigolo is the scribe for the meeting. response:	For legends, old lady Bolter the tanner knows quite a bit.
context: I saw it.\Merchant-like people were gathered there.\Does that have something to do with this fifty-man meeting?\Are you saying there's some kind of problem in town?\The furs, I guess.\Furs?\Rigolo is the scribe for the meeting.\For legends, old lady Bolter the tanner knows quite a bit. response:	Any others?
context: Merchant-like people were gathered there.\Does that have something to do with this fifty-man meeting?\Are you saying there's some kind of problem in town?\The furs, I guess.\Furs?\Rigolo is the scribe for the meeting.\For legends, old lady Bolter the tanner knows quite a bit.\Any others? response:	Others?
context: Does that have something to do with this fifty-man meeting?\Are you saying there's some kind of problem in town?\The furs, I guess.\Furs?\Rigolo is the scribe for the meeting.\For legends, old lady Bolter the tanner knows quite a bit.\Any others?\Others? response:	Ah,
context: Are you saying there's some kind of problem in town?\The furs, I guess.\Furs?\Rigolo is the scribe for the meeting.\For legends, old lady Bolter the tanner knows quite a bit.\Any others?\Others?\Ah, response:	the old geezer at the Latton company.
context: The furs, I guess.\Furs?\Rigolo is the scribe for the meeting.\For legends, old lady Bolter the tanner knows quite a bit.\Any others?\Others?\Ah,\the old geezer at the Latton company. response:	No.
context: Furs?\Rigolo is the scribe for the meeting.\For legends, old lady Bolter the tanner knows quite a bit.\Any others?\Others?\Ah,\the old geezer at the Latton company.\No. response:	In the heat of the summer year before last...
context: Rigolo is the scribe for the meeting.\For legends, old lady Bolter the tanner knows quite a bit.\Any others?\Others?\Ah,\the old geezer at the Latton company.\No.\In the heat of the summer year before last... response:	My God.
context: For legends, old lady Bolter the tanner knows quite a bit.\Any others?\Others?\Ah,\the old geezer at the Latton company.\No.\In the heat of the summer year before last...\My God. response:	I see.
context: Any others?\Others?\Ah,\the old geezer at the Latton company.\No.\In the heat of the summer year before last...\My God.\I see. response:	The legends of the town will only be found in books.
context: Others?\Ah,\the old geezer at the Latton company.\No.\In the heat of the summer year before last...\My God.\I see.\The legends of the town will only be found in books. response:	Then,
context: Ah,\the old geezer at the Latton company.\No.\In the heat of the summer year before last...\My God.\I see.\The legends of the town will only be found in books.\Then, response:	we'll have to have Rigolo show us the records.
context: the old geezer at the Latton company.\No.\In the heat of the summer year before last...\My God.\I see.\The legends of the town will only be found in books.\Then,\we'll have to have Rigolo show us the records. response:	That's how it goes.
context: No.\In the heat of the summer year before last...\My God.\I see.\The legends of the town will only be found in books.\Then,\we'll have to have Rigolo show us the records.\That's how it goes. response:	The years weather even stone towers.
context: In the heat of the summer year before last...\My God.\I see.\The legends of the town will only be found in books.\Then,\we'll have to have Rigolo show us the records.\That's how it goes.\The years weather even stone towers. response:	And even the memories of men...
context: My God.\I see.\The legends of the town will only be found in books.\Then,\we'll have to have Rigolo show us the records.\That's how it goes.\The years weather even stone towers.\And even the memories of men... response:	It's frightening.
context: I see.\The legends of the town will only be found in books.\Then,\we'll have to have Rigolo show us the records.\That's how it goes.\The years weather even stone towers.\And even the memories of men...\It's frightening. response:	Hey.
context: The legends of the town will only be found in books.\Then,\we'll have to have Rigolo show us the records.\That's how it goes.\The years weather even stone towers.\And even the memories of men...\It's frightening.\Hey. response:	Want something to eat?
