context: Hanasaku Iroha response:	Mom,
context: Since Grandma and Mom are on bad terms,\I don't know a single thing about her.\But doesn't living in a hot spring inn sound dramatic?\Though, personally, I think a moonlight flit would've been more fun.\Ko?\I'm the kind of guy who reaches the corn by flooding it with water.\Yeah, that was pretty original.\I do things in a roundabout way. response:	So as your best friend, I figured someday you'd...
context: I don't know a single thing about her.\But doesn't living in a hot spring inn sound dramatic?\Though, personally, I think a moonlight flit would've been more fun.\Ko?\I'm the kind of guy who reaches the corn by flooding it with water.\Yeah, that was pretty original.\I do things in a roundabout way.\So as your best friend, I figured someday you'd... response:	Guess not.
context: But doesn't living in a hot spring inn sound dramatic?\Though, personally, I think a moonlight flit would've been more fun.\Ko?\I'm the kind of guy who reaches the corn by flooding it with water.\Yeah, that was pretty original.\I do things in a roundabout way.\So as your best friend, I figured someday you'd...\Guess not. response:	I can see now that I was wrong.
context: Though, personally, I think a moonlight flit would've been more fun.\Ko?\I'm the kind of guy who reaches the corn by flooding it with water.\Yeah, that was pretty original.\I do things in a roundabout way.\So as your best friend, I figured someday you'd...\Guess not.\I can see now that I was wrong. response:	I thought if we were always together, you'd figure out how I feel about you.
context: Ko?\I'm the kind of guy who reaches the corn by flooding it with water.\Yeah, that was pretty original.\I do things in a roundabout way.\So as your best friend, I figured someday you'd...\Guess not.\I can see now that I was wrong.\I thought if we were always together, you'd figure out how I feel about you. response:	Sorry, Ko, could you be a bit clearer
context: I'm the kind of guy who reaches the corn by flooding it with water.\Yeah, that was pretty original.\I do things in a roundabout way.\So as your best friend, I figured someday you'd...\Guess not.\I can see now that I was wrong.\I thought if we were always together, you'd figure out how I feel about you.\Sorry, Ko, could you be a bit clearer response:	I'll say it now: I like you!
context: Yeah, that was pretty original.\I do things in a roundabout way.\So as your best friend, I figured someday you'd...\Guess not.\I can see now that I was wrong.\I thought if we were always together, you'd figure out how I feel about you.\Sorry, Ko, could you be a bit clearer\I'll say it now: I like you! response:	What?
context: I do things in a roundabout way.\So as your best friend, I figured someday you'd...\Guess not.\I can see now that I was wrong.\I thought if we were always together, you'd figure out how I feel about you.\Sorry, Ko, could you be a bit clearer\I'll say it now: I like you!\What? response:	I've always liked you, Ohana Matsumae!
context: So as your best friend, I figured someday you'd...\Guess not.\I can see now that I was wrong.\I thought if we were always together, you'd figure out how I feel about you.\Sorry, Ko, could you be a bit clearer\I'll say it now: I like you!\What?\I've always liked you, Ohana Matsumae! response:	Huh?
context: Guess not.\I can see now that I was wrong.\I thought if we were always together, you'd figure out how I feel about you.\Sorry, Ko, could you be a bit clearer\I'll say it now: I like you!\What?\I've always liked you, Ohana Matsumae!\Huh? response:	What?
context: I can see now that I was wrong.\I thought if we were always together, you'd figure out how I feel about you.\Sorry, Ko, could you be a bit clearer\I'll say it now: I like you!\What?\I've always liked you, Ohana Matsumae!\Huh?\What? response:	W-Wait, you like me? What does that
context: I thought if we were always together, you'd figure out how I feel about you.\Sorry, Ko, could you be a bit clearer\I'll say it now: I like you!\What?\I've always liked you, Ohana Matsumae!\Huh?\What?\W-Wait, you like me? What does that response:	Just go.
context: Sorry, Ko, could you be a bit clearer\I'll say it now: I like you!\What?\I've always liked you, Ohana Matsumae!\Huh?\What?\W-Wait, you like me? What does that\Just go. response:	What?
context: I'll say it now: I like you!\What?\I've always liked you, Ohana Matsumae!\Huh?\What?\W-Wait, you like me? What does that\Just go.\What? response:	Get out of here!
context: What?\I've always liked you, Ohana Matsumae!\Huh?\What?\W-Wait, you like me? What does that\Just go.\What?\Get out of here! response:	Hang on, Ko
context: I've always liked you, Ohana Matsumae!\Huh?\What?\W-Wait, you like me? What does that\Just go.\What?\Get out of here!\Hang on, Ko response:	He left before I did.
context: Huh?\What?\W-Wait, you like me? What does that\Just go.\What?\Get out of here!\Hang on, Ko\He left before I did. response:	The scenery outside reflects the feelings in my heart.
context: What?\W-Wait, you like me? What does that\Just go.\What?\Get out of here!\Hang on, Ko\He left before I did.\The scenery outside reflects the feelings in my heart. response:	I never expected anything from Mom in the first place,
context: W-Wait, you like me? What does that\Just go.\What?\Get out of here!\Hang on, Ko\He left before I did.\The scenery outside reflects the feelings in my heart.\I never expected anything from Mom in the first place, response:	and I've always wanted to be someone else.
context: Just go.\What?\Get out of here!\Hang on, Ko\He left before I did.\The scenery outside reflects the feelings in my heart.\I never expected anything from Mom in the first place,\and I've always wanted to be someone else. response:	But after seeing a different side of Ko...
context: What?\Get out of here!\Hang on, Ko\He left before I did.\The scenery outside reflects the feelings in my heart.\I never expected anything from Mom in the first place,\and I've always wanted to be someone else.\But after seeing a different side of Ko... response:	He didn't come to see me off.
context: Get out of here!\Hang on, Ko\He left before I did.\The scenery outside reflects the feelings in my heart.\I never expected anything from Mom in the first place,\and I've always wanted to be someone else.\But after seeing a different side of Ko...\He didn't come to see me off. response:	Care for a piece of candy?
context: Hang on, Ko\He left before I did.\The scenery outside reflects the feelings in my heart.\I never expected anything from Mom in the first place,\and I've always wanted to be someone else.\But after seeing a different side of Ko...\He didn't come to see me off.\Care for a piece of candy? response:	Yes, thank you!
context: He left before I did.\The scenery outside reflects the feelings in my heart.\I never expected anything from Mom in the first place,\and I've always wanted to be someone else.\But after seeing a different side of Ko...\He didn't come to see me off.\Care for a piece of candy?\Yes, thank you! response:	I've always wanted to meet an elderly woman who gives out candy!
context: The scenery outside reflects the feelings in my heart.\I never expected anything from Mom in the first place,\and I've always wanted to be someone else.\But after seeing a different side of Ko...\He didn't come to see me off.\Care for a piece of candy?\Yes, thank you!\I've always wanted to meet an elderly woman who gives out candy! response:	Really, now?
context: I never expected anything from Mom in the first place,\and I've always wanted to be someone else.\But after seeing a different side of Ko...\He didn't come to see me off.\Care for a piece of candy?\Yes, thank you!\I've always wanted to meet an elderly woman who gives out candy!\Really, now? response:	This is so yummy!
context: and I've always wanted to be someone else.\But after seeing a different side of Ko...\He didn't come to see me off.\Care for a piece of candy?\Yes, thank you!\I've always wanted to meet an elderly woman who gives out candy!\Really, now?\This is so yummy! response:	Wow!
context: But after seeing a different side of Ko...\He didn't come to see me off.\Care for a piece of candy?\Yes, thank you!\I've always wanted to meet an elderly woman who gives out candy!\Really, now?\This is so yummy!\Wow! response:	I've never seen such a vast ocean before!
context: He didn't come to see me off.\Care for a piece of candy?\Yes, thank you!\I've always wanted to meet an elderly woman who gives out candy!\Really, now?\This is so yummy!\Wow!\I've never seen such a vast ocean before! response:	That so?
context: Care for a piece of candy?\Yes, thank you!\I've always wanted to meet an elderly woman who gives out candy!\Really, now?\This is so yummy!\Wow!\I've never seen such a vast ocean before!\That so? response:	With the way I was feeling,
context: Yes, thank you!\I've always wanted to meet an elderly woman who gives out candy!\Really, now?\This is so yummy!\Wow!\I've never seen such a vast ocean before!\That so?\With the way I was feeling, response:	I was actually content being in the tunnel.
context: I've always wanted to meet an elderly woman who gives out candy!\Really, now?\This is so yummy!\Wow!\I've never seen such a vast ocean before!\That so?\With the way I was feeling,\I was actually content being in the tunnel. response:	But now that we're out, I can't help feeling excited!
context: Really, now?\This is so yummy!\Wow!\I've never seen such a vast ocean before!\That so?\With the way I was feeling,\I was actually content being in the tunnel.\But now that we're out, I can't help feeling excited! response:	Wow!
context: This is so yummy!\Wow!\I've never seen such a vast ocean before!\That so?\With the way I was feeling,\I was actually content being in the tunnel.\But now that we're out, I can't help feeling excited!\Wow! response:	Kissuisou
context: Wow!\I've never seen such a vast ocean before!\That so?\With the way I was feeling,\I was actually content being in the tunnel.\But now that we're out, I can't help feeling excited!\Wow!\Kissuisou response:	Amazing!
context: I've never seen such a vast ocean before!\That so?\With the way I was feeling,\I was actually content being in the tunnel.\But now that we're out, I can't help feeling excited!\Wow!\Kissuisou\Amazing! response:	What a grand stage!
context: That so?\With the way I was feeling,\I was actually content being in the tunnel.\But now that we're out, I can't help feeling excited!\Wow!\Kissuisou\Amazing!\What a grand stage! response:	It's like I'm in a movie!
context: With the way I was feeling,\I was actually content being in the tunnel.\But now that we're out, I can't help feeling excited!\Wow!\Kissuisou\Amazing!\What a grand stage!\It's like I'm in a movie! response:	Weeds...
context: I was actually content being in the tunnel.\But now that we're out, I can't help feeling excited!\Wow!\Kissuisou\Amazing!\What a grand stage!\It's like I'm in a movie!\Weeds... response:	You don't belong here.
context: But now that we're out, I can't help feeling excited!\Wow!\Kissuisou\Amazing!\What a grand stage!\It's like I'm in a movie!\Weeds...\You don't belong here. response:	You're ruining the image of my fairy-tale perfect hot spring inn.
context: Wow!\Kissuisou\Amazing!\What a grand stage!\It's like I'm in a movie!\Weeds...\You don't belong here.\You're ruining the image of my fairy-tale perfect hot spring inn. response:	Yes, it really was a fairy tale.
context: Kissuisou\Amazing!\What a grand stage!\It's like I'm in a movie!\Weeds...\You don't belong here.\You're ruining the image of my fairy-tale perfect hot spring inn.\Yes, it really was a fairy tale. response:	A pretty girl reached out her hand to me and...
context: Amazing!\What a grand stage!\It's like I'm in a movie!\Weeds...\You don't belong here.\You're ruining the image of my fairy-tale perfect hot spring inn.\Yes, it really was a fairy tale.\A pretty girl reached out her hand to me and... response:	Die.
context: What a grand stage!\It's like I'm in a movie!\Weeds...\You don't belong here.\You're ruining the image of my fairy-tale perfect hot spring inn.\Yes, it really was a fairy tale.\A pretty girl reached out her hand to me and...\Die. response:	Sorry, you surprised me.
context: It's like I'm in a movie!\Weeds...\You don't belong here.\You're ruining the image of my fairy-tale perfect hot spring inn.\Yes, it really was a fairy tale.\A pretty girl reached out her hand to me and...\Die.\Sorry, you surprised me. response:	Could you repeat that?
context: Weeds...\You don't belong here.\You're ruining the image of my fairy-tale perfect hot spring inn.\Yes, it really was a fairy tale.\A pretty girl reached out her hand to me and...\Die.\Sorry, you surprised me.\Could you repeat that? response:	Die.
context: You don't belong here.\You're ruining the image of my fairy-tale perfect hot spring inn.\Yes, it really was a fairy tale.\A pretty girl reached out her hand to me and...\Die.\Sorry, you surprised me.\Could you repeat that?\Die. response:	Stop that, Minchi!
context: You're ruining the image of my fairy-tale perfect hot spring inn.\Yes, it really was a fairy tale.\A pretty girl reached out her hand to me and...\Die.\Sorry, you surprised me.\Could you repeat that?\Die.\Stop that, Minchi! response:	You can't go around wishing death on a complete stranger!
context: Yes, it really was a fairy tale.\A pretty girl reached out her hand to me and...\Die.\Sorry, you surprised me.\Could you repeat that?\Die.\Stop that, Minchi!\You can't go around wishing death on a complete stranger! response:	U-Umm...
context: A pretty girl reached out her hand to me and...\Die.\Sorry, you surprised me.\Could you repeat that?\Die.\Stop that, Minchi!\You can't go around wishing death on a complete stranger!\U-Umm... response:	I-I apologize.
context: Die.\Sorry, you surprised me.\Could you repeat that?\Die.\Stop that, Minchi!\You can't go around wishing death on a complete stranger!\U-Umm...\I-I apologize. response:	Those are actually wild rocamboles Minchi's been growing.
context: Sorry, you surprised me.\Could you repeat that?\Die.\Stop that, Minchi!\You can't go around wishing death on a complete stranger!\U-Umm...\I-I apologize.\Those are actually wild rocamboles Minchi's been growing. response:	Rocamboles?
context: Could you repeat that?\Die.\Stop that, Minchi!\You can't go around wishing death on a complete stranger!\U-Umm...\I-I apologize.\Those are actually wild rocamboles Minchi's been growing.\Rocamboles? response:	Minchi?
context: Die.\Stop that, Minchi!\You can't go around wishing death on a complete stranger!\U-Umm...\I-I apologize.\Those are actually wild rocamboles Minchi's been growing.\Rocamboles?\Minchi? response:	They're edible.
context: Stop that, Minchi!\You can't go around wishing death on a complete stranger!\U-Umm...\I-I apologize.\Those are actually wild rocamboles Minchi's been growing.\Rocamboles?\Minchi?\They're edible. response:	Rocampoes? Minchi?
context: You can't go around wishing death on a complete stranger!\U-Umm...\I-I apologize.\Those are actually wild rocamboles Minchi's been growing.\Rocamboles?\Minchi?\They're edible.\Rocampoes? Minchi? response:	Rocam boles!
context: U-Umm...\I-I apologize.\Those are actually wild rocamboles Minchi's been growing.\Rocamboles?\Minchi?\They're edible.\Rocampoes? Minchi?\Rocam boles! response:	Mi-Minchi!
context: I-I apologize.\Those are actually wild rocamboles Minchi's been growing.\Rocamboles?\Minchi?\They're edible.\Rocampoes? Minchi?\Rocam boles!\Mi-Minchi! response:	You must be Ohana.
context: Those are actually wild rocamboles Minchi's been growing.\Rocamboles?\Minchi?\They're edible.\Rocampoes? Minchi?\Rocam boles!\Mi-Minchi!\You must be Ohana. response:	Are you my grandmother?
context: Rocamboles?\Minchi?\They're edible.\Rocampoes? Minchi?\Rocam boles!\Mi-Minchi!\You must be Ohana.\Are you my grandmother? response:	Catch.
context: Minchi?\They're edible.\Rocampoes? Minchi?\Rocam boles!\Mi-Minchi!\You must be Ohana.\Are you my grandmother?\Catch. response:	Another elderly lady who hands out candy?
context: They're edible.\Rocampoes? Minchi?\Rocam boles!\Mi-Minchi!\You must be Ohana.\Are you my grandmother?\Catch.\Another elderly lady who hands out candy? response:	Here.
context: Rocampoes? Minchi?\Rocam boles!\Mi-Minchi!\You must be Ohana.\Are you my grandmother?\Catch.\Another elderly lady who hands out candy?\Here. response:	Huh?
context: Rocam boles!\Mi-Minchi!\You must be Ohana.\Are you my grandmother?\Catch.\Another elderly lady who hands out candy?\Here.\Huh? response:	Hanasaku Iroha
context: Mi-Minchi!\You must be Ohana.\Are you my grandmother?\Catch.\Another elderly lady who hands out candy?\Here.\Huh?\Hanasaku Iroha response:	Listen up.
context: You must be Ohana.\Are you my grandmother?\Catch.\Another elderly lady who hands out candy?\Here.\Huh?\Hanasaku Iroha\Listen up. response:	As of today, you are an employee of this establishment.
context: Are you my grandmother?\Catch.\Another elderly lady who hands out candy?\Here.\Huh?\Hanasaku Iroha\Listen up.\As of today, you are an employee of this establishment. response:	An employee?
context: Catch.\Another elderly lady who hands out candy?\Here.\Huh?\Hanasaku Iroha\Listen up.\As of today, you are an employee of this establishment.\An employee? response:	Not your granddaughter?
context: Another elderly lady who hands out candy?\Here.\Huh?\Hanasaku Iroha\Listen up.\As of today, you are an employee of this establishment.\An employee?\Not your granddaughter? response:	You're the daughter of the girl I disowned.
context: Here.\Huh?\Hanasaku Iroha\Listen up.\As of today, you are an employee of this establishment.\An employee?\Not your granddaughter?\You're the daughter of the girl I disowned. response:	You're worth cats and dogs to me.
context: Huh?\Hanasaku Iroha\Listen up.\As of today, you are an employee of this establishment.\An employee?\Not your granddaughter?\You're the daughter of the girl I disowned.\You're worth cats and dogs to me. response:	You'll earn your keep.
context: Hanasaku Iroha\Listen up.\As of today, you are an employee of this establishment.\An employee?\Not your granddaughter?\You're the daughter of the girl I disowned.\You're worth cats and dogs to me.\You'll earn your keep. response:	Oh! Are you training me to become the next manager
context: Listen up.\As of today, you are an employee of this establishment.\An employee?\Not your granddaughter?\You're the daughter of the girl I disowned.\You're worth cats and dogs to me.\You'll earn your keep.\Oh! Are you training me to become the next manager response:	Nwah, I'm having you take care of random chores.
context: As of today, you are an employee of this establishment.\An employee?\Not your granddaughter?\You're the daughter of the girl I disowned.\You're worth cats and dogs to me.\You'll earn your keep.\Oh! Are you training me to become the next manager\Nwah, I'm having you take care of random chores. response:	Nwah?
context: An employee?\Not your granddaughter?\You're the daughter of the girl I disowned.\You're worth cats and dogs to me.\You'll earn your keep.\Oh! Are you training me to become the next manager\Nwah, I'm having you take care of random chores.\Nwah? response:	You can do whatever you want after you graduate high school.
context: Not your granddaughter?\You're the daughter of the girl I disowned.\You're worth cats and dogs to me.\You'll earn your keep.\Oh! Are you training me to become the next manager\Nwah, I'm having you take care of random chores.\Nwah?\You can do whatever you want after you graduate high school. response:	You will be paid for your work here.
context: You're the daughter of the girl I disowned.\You're worth cats and dogs to me.\You'll earn your keep.\Oh! Are you training me to become the next manager\Nwah, I'm having you take care of random chores.\Nwah?\You can do whatever you want after you graduate high school.\You will be paid for your work here. response:	At the same time...
context: You're worth cats and dogs to me.\You'll earn your keep.\Oh! Are you training me to become the next manager\Nwah, I'm having you take care of random chores.\Nwah?\You can do whatever you want after you graduate high school.\You will be paid for your work here.\At the same time... response:	At the same time?
context: You'll earn your keep.\Oh! Are you training me to become the next manager\Nwah, I'm having you take care of random chores.\Nwah?\You can do whatever you want after you graduate high school.\You will be paid for your work here.\At the same time...\At the same time? response:	Any blunders will be docked from your wages.
context: Oh! Are you training me to become the next manager\Nwah, I'm having you take care of random chores.\Nwah?\You can do whatever you want after you graduate high school.\You will be paid for your work here.\At the same time...\At the same time?\Any blunders will be docked from your wages. response:	Be grateful I'm feeding you
context: Nwah, I'm having you take care of random chores.\Nwah?\You can do whatever you want after you graduate high school.\You will be paid for your work here.\At the same time...\At the same time?\Any blunders will be docked from your wages.\Be grateful I'm feeding you response:	and putting a roof over your head, in this day and age.
context: Nwah?\You can do whatever you want after you graduate high school.\You will be paid for your work here.\At the same time...\At the same time?\Any blunders will be docked from your wages.\Be grateful I'm feeding you\and putting a roof over your head, in this day and age. response:	I wanted a grandmother who hands out candy...
context: You can do whatever you want after you graduate high school.\You will be paid for your work here.\At the same time...\At the same time?\Any blunders will be docked from your wages.\Be grateful I'm feeding you\and putting a roof over your head, in this day and age.\I wanted a grandmother who hands out candy... response:	Oh, you'll be here soon?
context: You will be paid for your work here.\At the same time...\At the same time?\Any blunders will be docked from your wages.\Be grateful I'm feeding you\and putting a roof over your head, in this day and age.\I wanted a grandmother who hands out candy...\Oh, you'll be here soon? response:	Yeah?
context: At the same time...\At the same time?\Any blunders will be docked from your wages.\Be grateful I'm feeding you\and putting a roof over your head, in this day and age.\I wanted a grandmother who hands out candy...\Oh, you'll be here soon?\Yeah? response:	Okay.
context: At the same time?\Any blunders will be docked from your wages.\Be grateful I'm feeding you\and putting a roof over your head, in this day and age.\I wanted a grandmother who hands out candy...\Oh, you'll be here soon?\Yeah?\Okay. response:	Huh?
context: Any blunders will be docked from your wages.\Be grateful I'm feeding you\and putting a roof over your head, in this day and age.\I wanted a grandmother who hands out candy...\Oh, you'll be here soon?\Yeah?\Okay.\Huh? response:	Hello?
context: Be grateful I'm feeding you\and putting a roof over your head, in this day and age.\I wanted a grandmother who hands out candy...\Oh, you'll be here soon?\Yeah?\Okay.\Huh?\Hello? response:	Sis?!
context: and putting a roof over your head, in this day and age.\I wanted a grandmother who hands out candy...\Oh, you'll be here soon?\Yeah?\Okay.\Huh?\Hello?\Sis?! response:	Oh, you must be Ohana!
context: I wanted a grandmother who hands out candy...\Oh, you'll be here soon?\Yeah?\Okay.\Huh?\Hello?\Sis?!\Oh, you must be Ohana! response:	Wow, nice to meet
context: Oh, you'll be here soon?\Yeah?\Okay.\Huh?\Hello?\Sis?!\Oh, you must be Ohana!\Wow, nice to meet response:	Would you mind getting off me?
context: Yeah?\Okay.\Huh?\Hello?\Sis?!\Oh, you must be Ohana!\Wow, nice to meet\Would you mind getting off me? response:	Oh, oops, my apologies.
context: Okay.\Huh?\Hello?\Sis?!\Oh, you must be Ohana!\Wow, nice to meet\Would you mind getting off me?\Oh, oops, my apologies. response:	The more I look at you, the more I see the resemblance.
context: Huh?\Hello?\Sis?!\Oh, you must be Ohana!\Wow, nice to meet\Would you mind getting off me?\Oh, oops, my apologies.\The more I look at you, the more I see the resemblance. response:	Those evil eyes always scheming ways to screw me over.
context: Hello?\Sis?!\Oh, you must be Ohana!\Wow, nice to meet\Would you mind getting off me?\Oh, oops, my apologies.\The more I look at you, the more I see the resemblance.\Those evil eyes always scheming ways to screw me over. response:	Those sharp canines always looking to leave bite marks in me.
context: Sis?!\Oh, you must be Ohana!\Wow, nice to meet\Would you mind getting off me?\Oh, oops, my apologies.\The more I look at you, the more I see the resemblance.\Those evil eyes always scheming ways to screw me over.\Those sharp canines always looking to leave bite marks in me. response:	Um, are you my mom's brother?
context: Oh, you must be Ohana!\Wow, nice to meet\Would you mind getting off me?\Oh, oops, my apologies.\The more I look at you, the more I see the resemblance.\Those evil eyes always scheming ways to screw me over.\Those sharp canines always looking to leave bite marks in me.\Um, are you my mom's brother? response:	Yeah. I may use you to work off my long-standing grudge.
context: Wow, nice to meet\Would you mind getting off me?\Oh, oops, my apologies.\The more I look at you, the more I see the resemblance.\Those evil eyes always scheming ways to screw me over.\Those sharp canines always looking to leave bite marks in me.\Um, are you my mom's brother?\Yeah. I may use you to work off my long-standing grudge. response:	Nah, just teasin'!
context: Would you mind getting off me?\Oh, oops, my apologies.\The more I look at you, the more I see the resemblance.\Those evil eyes always scheming ways to screw me over.\Those sharp canines always looking to leave bite marks in me.\Um, are you my mom's brother?\Yeah. I may use you to work off my long-standing grudge.\Nah, just teasin'! response:	Hey, so you're Ohana?
context: Oh, oops, my apologies.\The more I look at you, the more I see the resemblance.\Those evil eyes always scheming ways to screw me over.\Those sharp canines always looking to leave bite marks in me.\Um, are you my mom's brother?\Yeah. I may use you to work off my long-standing grudge.\Nah, just teasin'!\Hey, so you're Ohana? response:	Y-Yeah.
context: The more I look at you, the more I see the resemblance.\Those evil eyes always scheming ways to screw me over.\Those sharp canines always looking to leave bite marks in me.\Um, are you my mom's brother?\Yeah. I may use you to work off my long-standing grudge.\Nah, just teasin'!\Hey, so you're Ohana?\Y-Yeah. response:	I have a million questions for you!
context: Those evil eyes always scheming ways to screw me over.\Those sharp canines always looking to leave bite marks in me.\Um, are you my mom's brother?\Yeah. I may use you to work off my long-standing grudge.\Nah, just teasin'!\Hey, so you're Ohana?\Y-Yeah.\I have a million questions for you! response:	What's Satsuki like?
context: Those sharp canines always looking to leave bite marks in me.\Um, are you my mom's brother?\Yeah. I may use you to work off my long-standing grudge.\Nah, just teasin'!\Hey, so you're Ohana?\Y-Yeah.\I have a million questions for you!\What's Satsuki like? response:	I've heard she's quite the call girl.
context: Um, are you my mom's brother?\Yeah. I may use you to work off my long-standing grudge.\Nah, just teasin'!\Hey, so you're Ohana?\Y-Yeah.\I have a million questions for you!\What's Satsuki like?\I've heard she's quite the call girl. response:	Does she walk around the house naked, too?
context: Yeah. I may use you to work off my long-standing grudge.\Nah, just teasin'!\Hey, so you're Ohana?\Y-Yeah.\I have a million questions for you!\What's Satsuki like?\I've heard she's quite the call girl.\Does she walk around the house naked, too? response:	Umm...
context: Nah, just teasin'!\Hey, so you're Ohana?\Y-Yeah.\I have a million questions for you!\What's Satsuki like?\I've heard she's quite the call girl.\Does she walk around the house naked, too?\Umm... response:	Oh! I'm Tomoe, the head waitress.
context: Hey, so you're Ohana?\Y-Yeah.\I have a million questions for you!\What's Satsuki like?\I've heard she's quite the call girl.\Does she walk around the house naked, too?\Umm...\Oh! I'm Tomoe, the head waitress. response:	Your superior, I suppose.
context: Y-Yeah.\I have a million questions for you!\What's Satsuki like?\I've heard she's quite the call girl.\Does she walk around the house naked, too?\Umm...\Oh! I'm Tomoe, the head waitress.\Your superior, I suppose. response:	I'll teach you anything you want to know,
context: I have a million questions for you!\What's Satsuki like?\I've heard she's quite the call girl.\Does she walk around the house naked, too?\Umm...\Oh! I'm Tomoe, the head waitress.\Your superior, I suppose.\I'll teach you anything you want to know, response:	but you'll need to share info in return.
context: What's Satsuki like?\I've heard she's quite the call girl.\Does she walk around the house naked, too?\Umm...\Oh! I'm Tomoe, the head waitress.\Your superior, I suppose.\I'll teach you anything you want to know,\but you'll need to share info in return. response:	O-Okay.
context: I've heard she's quite the call girl.\Does she walk around the house naked, too?\Umm...\Oh! I'm Tomoe, the head waitress.\Your superior, I suppose.\I'll teach you anything you want to know,\but you'll need to share info in return.\O-Okay. response:	That's a nice car.
context: Does she walk around the house naked, too?\Umm...\Oh! I'm Tomoe, the head waitress.\Your superior, I suppose.\I'll teach you anything you want to know,\but you'll need to share info in return.\O-Okay.\That's a nice car. response:	She's apparently a management consultant.
context: Umm...\Oh! I'm Tomoe, the head waitress.\Your superior, I suppose.\I'll teach you anything you want to know,\but you'll need to share info in return.\O-Okay.\That's a nice car.\She's apparently a management consultant. response:	Our Enishi just can't say no to her.
context: Oh! I'm Tomoe, the head waitress.\Your superior, I suppose.\I'll teach you anything you want to know,\but you'll need to share info in return.\O-Okay.\That's a nice car.\She's apparently a management consultant.\Our Enishi just can't say no to her. response:	The sloppy coward.
context: Your superior, I suppose.\I'll teach you anything you want to know,\but you'll need to share info in return.\O-Okay.\That's a nice car.\She's apparently a management consultant.\Our Enishi just can't say no to her.\The sloppy coward. response:	Is Satsuki like that, too?
context: I'll teach you anything you want to know,\but you'll need to share info in return.\O-Okay.\That's a nice car.\She's apparently a management consultant.\Our Enishi just can't say no to her.\The sloppy coward.\Is Satsuki like that, too? response:	Sloppy from the waist down, I mean.
context: but you'll need to share info in return.\O-Okay.\That's a nice car.\She's apparently a management consultant.\Our Enishi just can't say no to her.\The sloppy coward.\Is Satsuki like that, too?\Sloppy from the waist down, I mean. response:	Well...
context: O-Okay.\That's a nice car.\She's apparently a management consultant.\Our Enishi just can't say no to her.\The sloppy coward.\Is Satsuki like that, too?\Sloppy from the waist down, I mean.\Well... response:	That's beanman.
context: That's a nice car.\She's apparently a management consultant.\Our Enishi just can't say no to her.\The sloppy coward.\Is Satsuki like that, too?\Sloppy from the waist down, I mean.\Well...\That's beanman. response:	He's in charge of building maintenance.
context: She's apparently a management consultant.\Our Enishi just can't say no to her.\The sloppy coward.\Is Satsuki like that, too?\Sloppy from the waist down, I mean.\Well...\That's beanman.\He's in charge of building maintenance. response:	Is he nicknamed that because he's small?
context: Our Enishi just can't say no to her.\The sloppy coward.\Is Satsuki like that, too?\Sloppy from the waist down, I mean.\Well...\That's beanman.\He's in charge of building maintenance.\Is he nicknamed that because he's small? response:	No, he shares his last name, Denroku, with a company that sells beans.
context: The sloppy coward.\Is Satsuki like that, too?\Sloppy from the waist down, I mean.\Well...\That's beanman.\He's in charge of building maintenance.\Is he nicknamed that because he's small?\No, he shares his last name, Denroku, with a company that sells beans. response:	That's Tohru, the assistant chef.
context: Is Satsuki like that, too?\Sloppy from the waist down, I mean.\Well...\That's beanman.\He's in charge of building maintenance.\Is he nicknamed that because he's small?\No, he shares his last name, Denroku, with a company that sells beans.\That's Tohru, the assistant chef. response:	And the one back there's the head cook, Mr. Ren.
context: Sloppy from the waist down, I mean.\Well...\That's beanman.\He's in charge of building maintenance.\Is he nicknamed that because he's small?\No, he shares his last name, Denroku, with a company that sells beans.\That's Tohru, the assistant chef.\And the one back there's the head cook, Mr. Ren. response:	He has a crew cut?!
context: Well...\That's beanman.\He's in charge of building maintenance.\Is he nicknamed that because he's small?\No, he shares his last name, Denroku, with a company that sells beans.\That's Tohru, the assistant chef.\And the one back there's the head cook, Mr. Ren.\He has a crew cut?! response:	They looked busy, so I'll introduce you later.
context: That's beanman.\He's in charge of building maintenance.\Is he nicknamed that because he's small?\No, he shares his last name, Denroku, with a company that sells beans.\That's Tohru, the assistant chef.\And the one back there's the head cook, Mr. Ren.\He has a crew cut?!\They looked busy, so I'll introduce you later. response:	Who am I forgetting?
context: He's in charge of building maintenance.\Is he nicknamed that because he's small?\No, he shares his last name, Denroku, with a company that sells beans.\That's Tohru, the assistant chef.\And the one back there's the head cook, Mr. Ren.\He has a crew cut?!\They looked busy, so I'll introduce you later.\Who am I forgetting? response:	Oh, you're sixteen, right?
context: Is he nicknamed that because he's small?\No, he shares his last name, Denroku, with a company that sells beans.\That's Tohru, the assistant chef.\And the one back there's the head cook, Mr. Ren.\He has a crew cut?!\They looked busy, so I'll introduce you later.\Who am I forgetting?\Oh, you're sixteen, right? response:	Yeah.
context: No, he shares his last name, Denroku, with a company that sells beans.\That's Tohru, the assistant chef.\And the one back there's the head cook, Mr. Ren.\He has a crew cut?!\They looked busy, so I'll introduce you later.\Who am I forgetting?\Oh, you're sixteen, right?\Yeah. response:	In that case...
context: That's Tohru, the assistant chef.\And the one back there's the head cook, Mr. Ren.\He has a crew cut?!\They looked busy, so I'll introduce you later.\Who am I forgetting?\Oh, you're sixteen, right?\Yeah.\In that case... response:	Okay, I'll be right there.
