context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: That's dirty, Kid!\Are you going to steal my spotlight at a crucial time like this?!\This is no time for you to fool around!\We must make sure that my next shot hits him.\Until I'm ready, I'll need you to hold him back.\That means...\I'm going to give it my all with this next shot.\And there'll be no second shots. response:	I'm counting on you.
context: Are you going to steal my spotlight at a crucial time like this?!\This is no time for you to fool around!\We must make sure that my next shot hits him.\Until I'm ready, I'll need you to hold him back.\That means...\I'm going to give it my all with this next shot.\And there'll be no second shots.\I'm counting on you. response:	Hell no!
context: This is no time for you to fool around!\We must make sure that my next shot hits him.\Until I'm ready, I'll need you to hold him back.\That means...\I'm going to give it my all with this next shot.\And there'll be no second shots.\I'm counting on you.\Hell no! response:	What?!
context: We must make sure that my next shot hits him.\Until I'm ready, I'll need you to hold him back.\That means...\I'm going to give it my all with this next shot.\And there'll be no second shots.\I'm counting on you.\Hell no!\What?! response:	I don't like the way you put it.
context: Until I'm ready, I'll need you to hold him back.\That means...\I'm going to give it my all with this next shot.\And there'll be no second shots.\I'm counting on you.\Hell no!\What?!\I don't like the way you put it. response:	First, I'll charge right at him,
context: That means...\I'm going to give it my all with this next shot.\And there'll be no second shots.\I'm counting on you.\Hell no!\What?!\I don't like the way you put it.\First, I'll charge right at him, response:	and you'll go on with your preparation and back me up when you're done!
context: I'm going to give it my all with this next shot.\And there'll be no second shots.\I'm counting on you.\Hell no!\What?!\I don't like the way you put it.\First, I'll charge right at him,\and you'll go on with your preparation and back me up when you're done! response:	Huh?
context: And there'll be no second shots.\I'm counting on you.\Hell no!\What?!\I don't like the way you put it.\First, I'll charge right at him,\and you'll go on with your preparation and back me up when you're done!\Huh? response:	Black Star...
context: I'm counting on you.\Hell no!\What?!\I don't like the way you put it.\First, I'll charge right at him,\and you'll go on with your preparation and back me up when you're done!\Huh?\Black Star... response:	I'm going to be the main character until the end!
context: Hell no!\What?!\I don't like the way you put it.\First, I'll charge right at him,\and you'll go on with your preparation and back me up when you're done!\Huh?\Black Star...\I'm going to be the main character until the end! response:	Have it your way!
context: What?!\I don't like the way you put it.\First, I'll charge right at him,\and you'll go on with your preparation and back me up when you're done!\Huh?\Black Star...\I'm going to be the main character until the end!\Have it your way! response:	Kid!!!
context: I don't like the way you put it.\First, I'll charge right at him,\and you'll go on with your preparation and back me up when you're done!\Huh?\Black Star...\I'm going to be the main character until the end!\Have it your way!\Kid!!! response:	That way you mentioned...
context: First, I'll charge right at him,\and you'll go on with your preparation and back me up when you're done!\Huh?\Black Star...\I'm going to be the main character until the end!\Have it your way!\Kid!!!\That way you mentioned... response:	What should we do then?
context: and you'll go on with your preparation and back me up when you're done!\Huh?\Black Star...\I'm going to be the main character until the end!\Have it your way!\Kid!!!\That way you mentioned...\What should we do then? response:	That's...
context: Huh?\Black Star...\I'm going to be the main character until the end!\Have it your way!\Kid!!!\That way you mentioned...\What should we do then?\That's... response:	a box?
context: Black Star...\I'm going to be the main character until the end!\Have it your way!\Kid!!!\That way you mentioned...\What should we do then?\That's...\a box? response:	The keyhole's empty.
context: I'm going to be the main character until the end!\Have it your way!\Kid!!!\That way you mentioned...\What should we do then?\That's...\a box?\The keyhole's empty. response:	What's that?
context: Have it your way!\Kid!!!\That way you mentioned...\What should we do then?\That's...\a box?\The keyhole's empty.\What's that? response:	Hey, hey.
context: Kid!!!\That way you mentioned...\What should we do then?\That's...\a box?\The keyhole's empty.\What's that?\Hey, hey. response:	I'd appreciate it if you could handle it with care,
context: That way you mentioned...\What should we do then?\That's...\a box?\The keyhole's empty.\What's that?\Hey, hey.\I'd appreciate it if you could handle it with care, response:	cuz that's my courage that's in there.
context: What should we do then?\That's...\a box?\The keyhole's empty.\What's that?\Hey, hey.\I'd appreciate it if you could handle it with care,\cuz that's my courage that's in there. response:	He's lying!
context: That's...\a box?\The keyhole's empty.\What's that?\Hey, hey.\I'd appreciate it if you could handle it with care,\cuz that's my courage that's in there.\He's lying! response:	It isn't my courage that's in here.
context: a box?\The keyhole's empty.\What's that?\Hey, hey.\I'd appreciate it if you could handle it with care,\cuz that's my courage that's in there.\He's lying!\It isn't my courage that's in here. response:	Can't you hear me, Maka?
context: The keyhole's empty.\What's that?\Hey, hey.\I'd appreciate it if you could handle it with care,\cuz that's my courage that's in there.\He's lying!\It isn't my courage that's in here.\Can't you hear me, Maka? response:	It's myself that's in here!
context: What's that?\Hey, hey.\I'd appreciate it if you could handle it with care,\cuz that's my courage that's in there.\He's lying!\It isn't my courage that's in here.\Can't you hear me, Maka?\It's myself that's in here! response:	Don't you get it?!
context: Hey, hey.\I'd appreciate it if you could handle it with care,\cuz that's my courage that's in there.\He's lying!\It isn't my courage that's in here.\Can't you hear me, Maka?\It's myself that's in here!\Don't you get it?! response:	Maka, I'm here!
context: I'd appreciate it if you could handle it with care,\cuz that's my courage that's in there.\He's lying!\It isn't my courage that's in here.\Can't you hear me, Maka?\It's myself that's in here!\Don't you get it?!\Maka, I'm here! response:	I'm inside the box!
context: cuz that's my courage that's in there.\He's lying!\It isn't my courage that's in here.\Can't you hear me, Maka?\It's myself that's in here!\Don't you get it?!\Maka, I'm here!\I'm inside the box! response:	Due to the effect of the Black Blood, my courage has been sealed up inside this box.
context: He's lying!\It isn't my courage that's in here.\Can't you hear me, Maka?\It's myself that's in here!\Don't you get it?!\Maka, I'm here!\I'm inside the box!\Due to the effect of the Black Blood, my courage has been sealed up inside this box. response:	By opening this box,
context: It isn't my courage that's in here.\Can't you hear me, Maka?\It's myself that's in here!\Don't you get it?!\Maka, I'm here!\I'm inside the box!\Due to the effect of the Black Blood, my courage has been sealed up inside this box.\By opening this box, response:	I should be able to get us both out of here.
context: Can't you hear me, Maka?\It's myself that's in here!\Don't you get it?!\Maka, I'm here!\I'm inside the box!\Due to the effect of the Black Blood, my courage has been sealed up inside this box.\By opening this box,\I should be able to get us both out of here. response:	That's a lie!
context: It's myself that's in here!\Don't you get it?!\Maka, I'm here!\I'm inside the box!\Due to the effect of the Black Blood, my courage has been sealed up inside this box.\By opening this box,\I should be able to get us both out of here.\That's a lie! response:	I sealed myself in right before the Black Blood could completely take over my soul.
context: Don't you get it?!\Maka, I'm here!\I'm inside the box!\Due to the effect of the Black Blood, my courage has been sealed up inside this box.\By opening this box,\I should be able to get us both out of here.\That's a lie!\I sealed myself in right before the Black Blood could completely take over my soul. response:	If you open it, my soul will be completely consumed by the Black Blood!
context: Maka, I'm here!\I'm inside the box!\Due to the effect of the Black Blood, my courage has been sealed up inside this box.\By opening this box,\I should be able to get us both out of here.\That's a lie!\I sealed myself in right before the Black Blood could completely take over my soul.\If you open it, my soul will be completely consumed by the Black Blood! response:	No matter how hard I tried, I couldn't get it open.
context: I'm inside the box!\Due to the effect of the Black Blood, my courage has been sealed up inside this box.\By opening this box,\I should be able to get us both out of here.\That's a lie!\I sealed myself in right before the Black Blood could completely take over my soul.\If you open it, my soul will be completely consumed by the Black Blood!\No matter how hard I tried, I couldn't get it open. response:	He's just trying to trick you into opening this box so that he can get in and consume what's left of me!
context: Due to the effect of the Black Blood, my courage has been sealed up inside this box.\By opening this box,\I should be able to get us both out of here.\That's a lie!\I sealed myself in right before the Black Blood could completely take over my soul.\If you open it, my soul will be completely consumed by the Black Blood!\No matter how hard I tried, I couldn't get it open.\He's just trying to trick you into opening this box so that he can get in and consume what's left of me! response:	Please realize that!
context: By opening this box,\I should be able to get us both out of here.\That's a lie!\I sealed myself in right before the Black Blood could completely take over my soul.\If you open it, my soul will be completely consumed by the Black Blood!\No matter how hard I tried, I couldn't get it open.\He's just trying to trick you into opening this box so that he can get in and consume what's left of me!\Please realize that! response:	That's not me, it's that small demon!
context: I should be able to get us both out of here.\That's a lie!\I sealed myself in right before the Black Blood could completely take over my soul.\If you open it, my soul will be completely consumed by the Black Blood!\No matter how hard I tried, I couldn't get it open.\He's just trying to trick you into opening this box so that he can get in and consume what's left of me!\Please realize that!\That's not me, it's that small demon! response:	Hey, Maka!
context: That's a lie!\I sealed myself in right before the Black Blood could completely take over my soul.\If you open it, my soul will be completely consumed by the Black Blood!\No matter how hard I tried, I couldn't get it open.\He's just trying to trick you into opening this box so that he can get in and consume what's left of me!\Please realize that!\That's not me, it's that small demon!\Hey, Maka! response:	Maka!!
context: I sealed myself in right before the Black Blood could completely take over my soul.\If you open it, my soul will be completely consumed by the Black Blood!\No matter how hard I tried, I couldn't get it open.\He's just trying to trick you into opening this box so that he can get in and consume what's left of me!\Please realize that!\That's not me, it's that small demon!\Hey, Maka!\Maka!! response:	But Maka, I believe you're the one who can open it.
context: If you open it, my soul will be completely consumed by the Black Blood!\No matter how hard I tried, I couldn't get it open.\He's just trying to trick you into opening this box so that he can get in and consume what's left of me!\Please realize that!\That's not me, it's that small demon!\Hey, Maka!\Maka!!\But Maka, I believe you're the one who can open it. response:	Really?
context: No matter how hard I tried, I couldn't get it open.\He's just trying to trick you into opening this box so that he can get in and consume what's left of me!\Please realize that!\That's not me, it's that small demon!\Hey, Maka!\Maka!!\But Maka, I believe you're the one who can open it.\Really? response:	If I open this, then you'll be able to get out of here, right?
context: He's just trying to trick you into opening this box so that he can get in and consume what's left of me!\Please realize that!\That's not me, it's that small demon!\Hey, Maka!\Maka!!\But Maka, I believe you're the one who can open it.\Really?\If I open this, then you'll be able to get out of here, right? response:	That would be correct.
context: Please realize that!\That's not me, it's that small demon!\Hey, Maka!\Maka!!\But Maka, I believe you're the one who can open it.\Really?\If I open this, then you'll be able to get out of here, right?\That would be correct. response:	The key is in your hand.
context: That's not me, it's that small demon!\Hey, Maka!\Maka!!\But Maka, I believe you're the one who can open it.\Really?\If I open this, then you'll be able to get out of here, right?\That would be correct.\The key is in your hand. response:	Huh?
context: Hey, Maka!\Maka!!\But Maka, I believe you're the one who can open it.\Really?\If I open this, then you'll be able to get out of here, right?\That would be correct.\The key is in your hand.\Huh? response:	You idiot, don't listen to him!
context: Maka!!\But Maka, I believe you're the one who can open it.\Really?\If I open this, then you'll be able to get out of here, right?\That would be correct.\The key is in your hand.\Huh?\You idiot, don't listen to him! response:	Do not open it!
context: But Maka, I believe you're the one who can open it.\Really?\If I open this, then you'll be able to get out of here, right?\That would be correct.\The key is in your hand.\Huh?\You idiot, don't listen to him!\Do not open it! response:	Just read the mood, Maka!
context: Really?\If I open this, then you'll be able to get out of here, right?\That would be correct.\The key is in your hand.\Huh?\You idiot, don't listen to him!\Do not open it!\Just read the mood, Maka! response:	Kid...
context: If I open this, then you'll be able to get out of here, right?\That would be correct.\The key is in your hand.\Huh?\You idiot, don't listen to him!\Do not open it!\Just read the mood, Maka!\Kid... response:	Damn you!
context: That would be correct.\The key is in your hand.\Huh?\You idiot, don't listen to him!\Do not open it!\Just read the mood, Maka!\Kid...\Damn you! response:	That's not right of you, blaming it on me.
context: The key is in your hand.\Huh?\You idiot, don't listen to him!\Do not open it!\Just read the mood, Maka!\Kid...\Damn you!\That's not right of you, blaming it on me. response:	It was you who came butting into my barrier. Don't forget that!
context: Huh?\You idiot, don't listen to him!\Do not open it!\Just read the mood, Maka!\Kid...\Damn you!\That's not right of you, blaming it on me.\It was you who came butting into my barrier. Don't forget that! response:	Huh?
context: You idiot, don't listen to him!\Do not open it!\Just read the mood, Maka!\Kid...\Damn you!\That's not right of you, blaming it on me.\It was you who came butting into my barrier. Don't forget that!\Huh? response:	What's going on, Kid?
context: Do not open it!\Just read the mood, Maka!\Kid...\Damn you!\That's not right of you, blaming it on me.\It was you who came butting into my barrier. Don't forget that!\Huh?\What's going on, Kid? response:	Why did your soul turn into something like this?!
context: Just read the mood, Maka!\Kid...\Damn you!\That's not right of you, blaming it on me.\It was you who came butting into my barrier. Don't forget that!\Huh?\What's going on, Kid?\Why did your soul turn into something like this?! response:	I don't really know what's happening, but this is kinda cool!
context: Kid...\Damn you!\That's not right of you, blaming it on me.\It was you who came butting into my barrier. Don't forget that!\Huh?\What's going on, Kid?\Why did your soul turn into something like this?!\I don't really know what's happening, but this is kinda cool! response:	Whatever.
context: Damn you!\That's not right of you, blaming it on me.\It was you who came butting into my barrier. Don't forget that!\Huh?\What's going on, Kid?\Why did your soul turn into something like this?!\I don't really know what's happening, but this is kinda cool!\Whatever. response:	Guess we'll just have to do whatever we can for now!
context: That's not right of you, blaming it on me.\It was you who came butting into my barrier. Don't forget that!\Huh?\What's going on, Kid?\Why did your soul turn into something like this?!\I don't really know what's happening, but this is kinda cool!\Whatever.\Guess we'll just have to do whatever we can for now! response:	Here we go!
context: It was you who came butting into my barrier. Don't forget that!\Huh?\What's going on, Kid?\Why did your soul turn into something like this?!\I don't really know what's happening, but this is kinda cool!\Whatever.\Guess we'll just have to do whatever we can for now!\Here we go! response:	Huh?
context: Huh?\What's going on, Kid?\Why did your soul turn into something like this?!\I don't really know what's happening, but this is kinda cool!\Whatever.\Guess we'll just have to do whatever we can for now!\Here we go!\Huh? response:	That's-
context: What's going on, Kid?\Why did your soul turn into something like this?!\I don't really know what's happening, but this is kinda cool!\Whatever.\Guess we'll just have to do whatever we can for now!\Here we go!\Huh?\That's- response:	The Lines of Sanzu.
context: Why did your soul turn into something like this?!\I don't really know what's happening, but this is kinda cool!\Whatever.\Guess we'll just have to do whatever we can for now!\Here we go!\Huh?\That's-\The Lines of Sanzu. response:	I remember it now.
context: I don't really know what's happening, but this is kinda cool!\Whatever.\Guess we'll just have to do whatever we can for now!\Here we go!\Huh?\That's-\The Lines of Sanzu.\I remember it now. response:	You're the son of that Shinigami.
context: Whatever.\Guess we'll just have to do whatever we can for now!\Here we go!\Huh?\That's-\The Lines of Sanzu.\I remember it now.\You're the son of that Shinigami. response:	Allow me to get rid of you before things gets ugly.
context: Guess we'll just have to do whatever we can for now!\Here we go!\Huh?\That's-\The Lines of Sanzu.\I remember it now.\You're the son of that Shinigami.\Allow me to get rid of you before things gets ugly. response:	Where're you looking at?
context: Here we go!\Huh?\That's-\The Lines of Sanzu.\I remember it now.\You're the son of that Shinigami.\Allow me to get rid of you before things gets ugly.\Where're you looking at? response:	Don't underestimate me, Kishin!
context: Huh?\That's-\The Lines of Sanzu.\I remember it now.\You're the son of that Shinigami.\Allow me to get rid of you before things gets ugly.\Where're you looking at?\Don't underestimate me, Kishin! response:	It's not him, but me who's gonna kick your ass!
context: That's-\The Lines of Sanzu.\I remember it now.\You're the son of that Shinigami.\Allow me to get rid of you before things gets ugly.\Where're you looking at?\Don't underestimate me, Kishin!\It's not him, but me who's gonna kick your ass! response:	Look at me!
context: The Lines of Sanzu.\I remember it now.\You're the son of that Shinigami.\Allow me to get rid of you before things gets ugly.\Where're you looking at?\Don't underestimate me, Kishin!\It's not him, but me who's gonna kick your ass!\Look at me! response:	Don't even think of taking your eyes off me!
context: I remember it now.\You're the son of that Shinigami.\Allow me to get rid of you before things gets ugly.\Where're you looking at?\Don't underestimate me, Kishin!\It's not him, but me who's gonna kick your ass!\Look at me!\Don't even think of taking your eyes off me! response:	Just stop it already!
context: You're the son of that Shinigami.\Allow me to get rid of you before things gets ugly.\Where're you looking at?\Don't underestimate me, Kishin!\It's not him, but me who's gonna kick your ass!\Look at me!\Don't even think of taking your eyes off me!\Just stop it already! response:	Didn't I tell you?
context: Allow me to get rid of you before things gets ugly.\Where're you looking at?\Don't underestimate me, Kishin!\It's not him, but me who's gonna kick your ass!\Look at me!\Don't even think of taking your eyes off me!\Just stop it already!\Didn't I tell you? response:	Don't take your eyes off me!
context: Where're you looking at?\Don't underestimate me, Kishin!\It's not him, but me who's gonna kick your ass!\Look at me!\Don't even think of taking your eyes off me!\Just stop it already!\Didn't I tell you?\Don't take your eyes off me! response:	Black Star's Big Wave!
context: Don't underestimate me, Kishin!\It's not him, but me who's gonna kick your ass!\Look at me!\Don't even think of taking your eyes off me!\Just stop it already!\Didn't I tell you?\Don't take your eyes off me!\Black Star's Big Wave! response:	Damn you!
context: It's not him, but me who's gonna kick your ass!\Look at me!\Don't even think of taking your eyes off me!\Just stop it already!\Didn't I tell you?\Don't take your eyes off me!\Black Star's Big Wave!\Damn you! response:	Just where're you looking?
context: Look at me!\Don't even think of taking your eyes off me!\Just stop it already!\Didn't I tell you?\Don't take your eyes off me!\Black Star's Big Wave!\Damn you!\Just where're you looking? response:	I'm here!
context: Don't even think of taking your eyes off me!\Just stop it already!\Didn't I tell you?\Don't take your eyes off me!\Black Star's Big Wave!\Damn you!\Just where're you looking?\I'm here! response:	I'm here, you slowpoke!
context: Just stop it already!\Didn't I tell you?\Don't take your eyes off me!\Black Star's Big Wave!\Damn you!\Just where're you looking?\I'm here!\I'm here, you slowpoke! response:	Didn't I just tell you that I'm right here?!
context: Didn't I tell you?\Don't take your eyes off me!\Black Star's Big Wave!\Damn you!\Just where're you looking?\I'm here!\I'm here, you slowpoke!\Didn't I just tell you that I'm right here?! response:	Stop it already!!
context: Don't take your eyes off me!\Black Star's Big Wave!\Damn you!\Just where're you looking?\I'm here!\I'm here, you slowpoke!\Didn't I just tell you that I'm right here?!\Stop it already!! response:	There!
context: Black Star's Big Wave!\Damn you!\Just where're you looking?\I'm here!\I'm here, you slowpoke!\Didn't I just tell you that I'm right here?!\Stop it already!!\There! response:	That wasn't so hard.
context: Damn you!\Just where're you looking?\I'm here!\I'm here, you slowpoke!\Didn't I just tell you that I'm right here?!\Stop it already!!\There!\That wasn't so hard. response:	Huh?!
context: Just where're you looking?\I'm here!\I'm here, you slowpoke!\Didn't I just tell you that I'm right here?!\Stop it already!!\There!\That wasn't so hard.\Huh?! response:	Yahoo!
context: I'm here!\I'm here, you slowpoke!\Didn't I just tell you that I'm right here?!\Stop it already!!\There!\That wasn't so hard.\Huh?!\Yahoo! response:	What?!
context: I'm here, you slowpoke!\Didn't I just tell you that I'm right here?!\Stop it already!!\There!\That wasn't so hard.\Huh?!\Yahoo!\What?! response:	To defeat you, I must at least be capable of doing this!
context: Didn't I just tell you that I'm right here?!\Stop it already!!\There!\That wasn't so hard.\Huh?!\Yahoo!\What?!\To defeat you, I must at least be capable of doing this! response:	Now!
context: Stop it already!!\There!\That wasn't so hard.\Huh?!\Yahoo!\What?!\To defeat you, I must at least be capable of doing this!\Now! response:	Fire away, Kid!
context: There!\That wasn't so hard.\Huh?!\Yahoo!\What?!\To defeat you, I must at least be capable of doing this!\Now!\Fire away, Kid! response:	The lines on Kid's head-
context: That wasn't so hard.\Huh?!\Yahoo!\What?!\To defeat you, I must at least be capable of doing this!\Now!\Fire away, Kid!\The lines on Kid's head- response:	They connected!
context: Huh?!\Yahoo!\What?!\To defeat you, I must at least be capable of doing this!\Now!\Fire away, Kid!\The lines on Kid's head-\They connected! response:	Resonance rate at 2000 percent?!
context: Yahoo!\What?!\To defeat you, I must at least be capable of doing this!\Now!\Fire away, Kid!\The lines on Kid's head-\They connected!\Resonance rate at 2000 percent?! response:	Impossible!
context: What?!\To defeat you, I must at least be capable of doing this!\Now!\Fire away, Kid!\The lines on Kid's head-\They connected!\Resonance rate at 2000 percent?!\Impossible! response:	No noise detected!
context: To defeat you, I must at least be capable of doing this!\Now!\Fire away, Kid!\The lines on Kid's head-\They connected!\Resonance rate at 2000 percent?!\Impossible!\No noise detected! response:	Feedback completed. We're ready to fire!
context: Now!\Fire away, Kid!\The lines on Kid's head-\They connected!\Resonance rate at 2000 percent?!\Impossible!\No noise detected!\Feedback completed. We're ready to fire! response:	Fire away!
context: Fire away, Kid!\The lines on Kid's head-\They connected!\Resonance rate at 2000 percent?!\Impossible!\No noise detected!\Feedback completed. We're ready to fire!\Fire away! response:	We did it!
context: The lines on Kid's head-\They connected!\Resonance rate at 2000 percent?!\Impossible!\No noise detected!\Feedback completed. We're ready to fire!\Fire away!\We did it! response:	We did it!
context: They connected!\Resonance rate at 2000 percent?!\Impossible!\No noise detected!\Feedback completed. We're ready to fire!\Fire away!\We did it!\We did it! response:	We did it!
context: Resonance rate at 2000 percent?!\Impossible!\No noise detected!\Feedback completed. We're ready to fire!\Fire away!\We did it!\We did it!\We did it! response:	Unbelievable, we really got him!
context: Impossible!\No noise detected!\Feedback completed. We're ready to fire!\Fire away!\We did it!\We did it!\We did it!\Unbelievable, we really got him! response:	We did it!
context: No noise detected!\Feedback completed. We're ready to fire!\Fire away!\We did it!\We did it!\We did it!\Unbelievable, we really got him!\We did it! response:	We did it...
context: Feedback completed. We're ready to fire!\Fire away!\We did it!\We did it!\We did it!\Unbelievable, we really got him!\We did it!\We did it... response:	Huh?
context: Fire away!\We did it!\We did it!\We did it!\Unbelievable, we really got him!\We did it!\We did it...\Huh? response:	Kid!
context: We did it!\We did it!\We did it!\Unbelievable, we really got him!\We did it!\We did it...\Huh?\Kid! response:	Kid-kun!
context: We did it!\We did it!\Unbelievable, we really got him!\We did it!\We did it...\Huh?\Kid!\Kid-kun! response:	But that was really one hell of a shot.
context: We did it!\Unbelievable, we really got him!\We did it!\We did it...\Huh?\Kid!\Kid-kun!\But that was really one hell of a shot. response:	But, Kid is-
context: Unbelievable, we really got him!\We did it!\We did it...\Huh?\Kid!\Kid-kun!\But that was really one hell of a shot.\But, Kid is- response:	Don't worry.
context: We did it!\We did it...\Huh?\Kid!\Kid-kun!\But that was really one hell of a shot.\But, Kid is-\Don't worry. response:	He's the Kid we know.
context: We did it...\Huh?\Kid!\Kid-kun!\But that was really one hell of a shot.\But, Kid is-\Don't worry.\He's the Kid we know. response:	He's not going to die from just that.
context: Huh?\Kid!\Kid-kun!\But that was really one hell of a shot.\But, Kid is-\Don't worry.\He's the Kid we know.\He's not going to die from just that. response:	Black Star?
context: Kid!\Kid-kun!\But that was really one hell of a shot.\But, Kid is-\Don't worry.\He's the Kid we know.\He's not going to die from just that.\Black Star? response:	No way!
context: Kid-kun!\But that was really one hell of a shot.\But, Kid is-\Don't worry.\He's the Kid we know.\He's not going to die from just that.\Black Star?\No way! response:	Tsubaki, don't give me that shocked look.
context: But that was really one hell of a shot.\But, Kid is-\Don't worry.\He's the Kid we know.\He's not going to die from just that.\Black Star?\No way!\Tsubaki, don't give me that shocked look. response:	This can only mean one thing, right?
context: But, Kid is-\Don't worry.\He's the Kid we know.\He's not going to die from just that.\Black Star?\No way!\Tsubaki, don't give me that shocked look.\This can only mean one thing, right? response:	As I thought,
context: Don't worry.\He's the Kid we know.\He's not going to die from just that.\Black Star?\No way!\Tsubaki, don't give me that shocked look.\This can only mean one thing, right?\As I thought, response:	it's really my destiny to surpass God!
context: He's the Kid we know.\He's not going to die from just that.\Black Star?\No way!\Tsubaki, don't give me that shocked look.\This can only mean one thing, right?\As I thought,\it's really my destiny to surpass God! response:	Any movements?
context: He's not going to die from just that.\Black Star?\No way!\Tsubaki, don't give me that shocked look.\This can only mean one thing, right?\As I thought,\it's really my destiny to surpass God!\Any movements? response:	The only thing that we know of, so far,
context: Black Star?\No way!\Tsubaki, don't give me that shocked look.\This can only mean one thing, right?\As I thought,\it's really my destiny to surpass God!\Any movements?\The only thing that we know of, so far, response:	is that there is now one more crack in Shinigami-sama's mask.
context: No way!\Tsubaki, don't give me that shocked look.\This can only mean one thing, right?\As I thought,\it's really my destiny to surpass God!\Any movements?\The only thing that we know of, so far,\is that there is now one more crack in Shinigami-sama's mask. response:	Are you okay, Deathscythe?
context: Tsubaki, don't give me that shocked look.\This can only mean one thing, right?\As I thought,\it's really my destiny to surpass God!\Any movements?\The only thing that we know of, so far,\is that there is now one more crack in Shinigami-sama's mask.\Are you okay, Deathscythe? response:	Yeah, but not looking very well, I must say.
context: This can only mean one thing, right?\As I thought,\it's really my destiny to surpass God!\Any movements?\The only thing that we know of, so far,\is that there is now one more crack in Shinigami-sama's mask.\Are you okay, Deathscythe?\Yeah, but not looking very well, I must say. response:	Azusa, can't you use your Clairvoyance to take a look at what's going on inside?
context: As I thought,\it's really my destiny to surpass God!\Any movements?\The only thing that we know of, so far,\is that there is now one more crack in Shinigami-sama's mask.\Are you okay, Deathscythe?\Yeah, but not looking very well, I must say.\Azusa, can't you use your Clairvoyance to take a look at what's going on inside? response:	I'm afraid it's not possible.
context: it's really my destiny to surpass God!\Any movements?\The only thing that we know of, so far,\is that there is now one more crack in Shinigami-sama's mask.\Are you okay, Deathscythe?\Yeah, but not looking very well, I must say.\Azusa, can't you use your Clairvoyance to take a look at what's going on inside?\I'm afraid it's not possible. response:	It's just impossible with my ability.
context: Any movements?\The only thing that we know of, so far,\is that there is now one more crack in Shinigami-sama's mask.\Are you okay, Deathscythe?\Yeah, but not looking very well, I must say.\Azusa, can't you use your Clairvoyance to take a look at what's going on inside?\I'm afraid it's not possible.\It's just impossible with my ability. response:	Then, it's also possible that the battle is already over...
context: The only thing that we know of, so far,\is that there is now one more crack in Shinigami-sama's mask.\Are you okay, Deathscythe?\Yeah, but not looking very well, I must say.\Azusa, can't you use your Clairvoyance to take a look at what's going on inside?\I'm afraid it's not possible.\It's just impossible with my ability.\Then, it's also possible that the battle is already over... response:	Fool!
context: is that there is now one more crack in Shinigami-sama's mask.\Are you okay, Deathscythe?\Yeah, but not looking very well, I must say.\Azusa, can't you use your Clairvoyance to take a look at what's going on inside?\I'm afraid it's not possible.\It's just impossible with my ability.\Then, it's also possible that the battle is already over...\Fool! response:	Nothing is over just yet!
context: Are you okay, Deathscythe?\Yeah, but not looking very well, I must say.\Azusa, can't you use your Clairvoyance to take a look at what's going on inside?\I'm afraid it's not possible.\It's just impossible with my ability.\Then, it's also possible that the battle is already over...\Fool!\Nothing is over just yet! response:	The battle is still going on.
context: Yeah, but not looking very well, I must say.\Azusa, can't you use your Clairvoyance to take a look at what's going on inside?\I'm afraid it's not possible.\It's just impossible with my ability.\Then, it's also possible that the battle is already over...\Fool!\Nothing is over just yet!\The battle is still going on. response:	Are-
context: Azusa, can't you use your Clairvoyance to take a look at what's going on inside?\I'm afraid it's not possible.\It's just impossible with my ability.\Then, it's also possible that the battle is already over...\Fool!\Nothing is over just yet!\The battle is still going on.\Are- response:	Are you serious?
context: I'm afraid it's not possible.\It's just impossible with my ability.\Then, it's also possible that the battle is already over...\Fool!\Nothing is over just yet!\The battle is still going on.\Are-\Are you serious? response:	Fool!
context: It's just impossible with my ability.\Then, it's also possible that the battle is already over...\Fool!\Nothing is over just yet!\The battle is still going on.\Are-\Are you serious?\Fool! response:	Of course!
context: Then, it's also possible that the battle is already over...\Fool!\Nothing is over just yet!\The battle is still going on.\Are-\Are you serious?\Fool!\Of course! response:	Then you can see what's going on inside?
context: Fool!\Nothing is over just yet!\The battle is still going on.\Are-\Are you serious?\Fool!\Of course!\Then you can see what's going on inside? response:	Fool!
context: Nothing is over just yet!\The battle is still going on.\Are-\Are you serious?\Fool!\Of course!\Then you can see what's going on inside?\Fool! response:	That's...
context: The battle is still going on.\Are-\Are you serious?\Fool!\Of course!\Then you can see what's going on inside?\Fool!\That's... response:	I'd like to have a cup of coffee before answering that.
context: Are-\Are you serious?\Fool!\Of course!\Then you can see what's going on inside?\Fool!\That's...\I'd like to have a cup of coffee before answering that. response:	Mandheling?
context: Are you serious?\Fool!\Of course!\Then you can see what's going on inside?\Fool!\That's...\I'd like to have a cup of coffee before answering that.\Mandheling? response:	Fool!
context: Fool!\Of course!\Then you can see what's going on inside?\Fool!\That's...\I'd like to have a cup of coffee before answering that.\Mandheling?\Fool! response:	I drink Kopi Luwak.
context: Of course!\Then you can see what's going on inside?\Fool!\That's...\I'd like to have a cup of coffee before answering that.\Mandheling?\Fool!\I drink Kopi Luwak. response:	Damn, he's demanding...
context: Then you can see what's going on inside?\Fool!\That's...\I'd like to have a cup of coffee before answering that.\Mandheling?\Fool!\I drink Kopi Luwak.\Damn, he's demanding... response:	Hey everyone, what's the commotion?
context: Fool!\That's...\I'd like to have a cup of coffee before answering that.\Mandheling?\Fool!\I drink Kopi Luwak.\Damn, he's demanding...\Hey everyone, what's the commotion? response:	Stein! You-
