context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: There's nothing I can't bring about.\Make use of that spirit and clear the lesson, then.\You can count on it.\Now then, shall we wrap up the ice breaking,\and move on to the real deal?\I've had you practice Team Soul Resonance for this past month.\However, you never got passing grades.\I want you to hurry so you don't fall behind the other teams. response:	The reason being that Arachnophobia is increasing its activity.
context: Make use of that spirit and clear the lesson, then.\You can count on it.\Now then, shall we wrap up the ice breaking,\and move on to the real deal?\I've had you practice Team Soul Resonance for this past month.\However, you never got passing grades.\I want you to hurry so you don't fall behind the other teams.\The reason being that Arachnophobia is increasing its activity. response:	A great uproar might be just around the corner.
context: You can count on it.\Now then, shall we wrap up the ice breaking,\and move on to the real deal?\I've had you practice Team Soul Resonance for this past month.\However, you never got passing grades.\I want you to hurry so you don't fall behind the other teams.\The reason being that Arachnophobia is increasing its activity.\A great uproar might be just around the corner. response:	Considering the amount of time remaining, we can't afford to watch over all students.
context: Now then, shall we wrap up the ice breaking,\and move on to the real deal?\I've had you practice Team Soul Resonance for this past month.\However, you never got passing grades.\I want you to hurry so you don't fall behind the other teams.\The reason being that Arachnophobia is increasing its activity.\A great uproar might be just around the corner.\Considering the amount of time remaining, we can't afford to watch over all students. response:	It's not very convenient, but I've decided to weed you out.
context: and move on to the real deal?\I've had you practice Team Soul Resonance for this past month.\However, you never got passing grades.\I want you to hurry so you don't fall behind the other teams.\The reason being that Arachnophobia is increasing its activity.\A great uproar might be just around the corner.\Considering the amount of time remaining, we can't afford to watch over all students.\It's not very convenient, but I've decided to weed you out. response:	The teams that don't pass today's resonance lesson...
context: I've had you practice Team Soul Resonance for this past month.\However, you never got passing grades.\I want you to hurry so you don't fall behind the other teams.\The reason being that Arachnophobia is increasing its activity.\A great uproar might be just around the corner.\Considering the amount of time remaining, we can't afford to watch over all students.\It's not very convenient, but I've decided to weed you out.\The teams that don't pass today's resonance lesson... response:	will be cut from my class.
context: However, you never got passing grades.\I want you to hurry so you don't fall behind the other teams.\The reason being that Arachnophobia is increasing its activity.\A great uproar might be just around the corner.\Considering the amount of time remaining, we can't afford to watch over all students.\It's not very convenient, but I've decided to weed you out.\The teams that don't pass today's resonance lesson...\will be cut from my class. response:	Got it?
context: I want you to hurry so you don't fall behind the other teams.\The reason being that Arachnophobia is increasing its activity.\A great uproar might be just around the corner.\Considering the amount of time remaining, we can't afford to watch over all students.\It's not very convenient, but I've decided to weed you out.\The teams that don't pass today's resonance lesson...\will be cut from my class.\Got it? response:	I've practiced so many times... there's no way I can't do it.
context: The reason being that Arachnophobia is increasing its activity.\A great uproar might be just around the corner.\Considering the amount of time remaining, we can't afford to watch over all students.\It's not very convenient, but I've decided to weed you out.\The teams that don't pass today's resonance lesson...\will be cut from my class.\Got it?\I've practiced so many times... there's no way I can't do it. response:	I've practiced so many times... there's no way I can't do it.
context: A great uproar might be just around the corner.\Considering the amount of time remaining, we can't afford to watch over all students.\It's not very convenient, but I've decided to weed you out.\The teams that don't pass today's resonance lesson...\will be cut from my class.\Got it?\I've practiced so many times... there's no way I can't do it.\I've practiced so many times... there's no way I can't do it. response:	Stay focused, Liz and Patty.
context: Considering the amount of time remaining, we can't afford to watch over all students.\It's not very convenient, but I've decided to weed you out.\The teams that don't pass today's resonance lesson...\will be cut from my class.\Got it?\I've practiced so many times... there's no way I can't do it.\I've practiced so many times... there's no way I can't do it.\Stay focused, Liz and Patty. response:	I won't tolerate the slightest slip.
context: It's not very convenient, but I've decided to weed you out.\The teams that don't pass today's resonance lesson...\will be cut from my class.\Got it?\I've practiced so many times... there's no way I can't do it.\I've practiced so many times... there's no way I can't do it.\Stay focused, Liz and Patty.\I won't tolerate the slightest slip. response:	Let's start, then.
context: The teams that don't pass today's resonance lesson...\will be cut from my class.\Got it?\I've practiced so many times... there's no way I can't do it.\I've practiced so many times... there's no way I can't do it.\Stay focused, Liz and Patty.\I won't tolerate the slightest slip.\Let's start, then. response:	Do it properly, Black Star.
context: will be cut from my class.\Got it?\I've practiced so many times... there's no way I can't do it.\I've practiced so many times... there's no way I can't do it.\Stay focused, Liz and Patty.\I won't tolerate the slightest slip.\Let's start, then.\Do it properly, Black Star. response:	I always do...
context: Got it?\I've practiced so many times... there's no way I can't do it.\I've practiced so many times... there's no way I can't do it.\Stay focused, Liz and Patty.\I won't tolerate the slightest slip.\Let's start, then.\Do it properly, Black Star.\I always do... response:	Let's do it.
context: I've practiced so many times... there's no way I can't do it.\I've practiced so many times... there's no way I can't do it.\Stay focused, Liz and Patty.\I won't tolerate the slightest slip.\Let's start, then.\Do it properly, Black Star.\I always do...\Let's do it. response:	Alright.
context: I've practiced so many times... there's no way I can't do it.\Stay focused, Liz and Patty.\I won't tolerate the slightest slip.\Let's start, then.\Do it properly, Black Star.\I always do...\Let's do it.\Alright. response:	Kid-kun.
context: Stay focused, Liz and Patty.\I won't tolerate the slightest slip.\Let's start, then.\Do it properly, Black Star.\I always do...\Let's do it.\Alright.\Kid-kun. response:	Maka.
context: I won't tolerate the slightest slip.\Let's start, then.\Do it properly, Black Star.\I always do...\Let's do it.\Alright.\Kid-kun.\Maka. response:	It connected.
context: Let's start, then.\Do it properly, Black Star.\I always do...\Let's do it.\Alright.\Kid-kun.\Maka.\It connected. response:	So far so good.
context: Do it properly, Black Star.\I always do...\Let's do it.\Alright.\Kid-kun.\Maka.\It connected.\So far so good. response:	Black Star...
context: I always do...\Let's do it.\Alright.\Kid-kun.\Maka.\It connected.\So far so good.\Black Star... response:	No good?
context: Let's do it.\Alright.\Kid-kun.\Maka.\It connected.\So far so good.\Black Star...\No good? response:	Once again.
context: Alright.\Kid-kun.\Maka.\It connected.\So far so good.\Black Star...\No good?\Once again. response:	Yes.
context: Kid-kun.\Maka.\It connected.\So far so good.\Black Star...\No good?\Once again.\Yes. response:	Nothing again?
context: Maka.\It connected.\So far so good.\Black Star...\No good?\Once again.\Yes.\Nothing again? response:	The one at fault is obvious.
context: It connected.\So far so good.\Black Star...\No good?\Once again.\Yes.\Nothing again?\The one at fault is obvious. response:	Black Star's soul wavelength has progressed so much that the others can't keep up.
context: So far so good.\Black Star...\No good?\Once again.\Yes.\Nothing again?\The one at fault is obvious.\Black Star's soul wavelength has progressed so much that the others can't keep up. response:	However, matching wavelengths isn't all there is to it...
context: Black Star...\No good?\Once again.\Yes.\Nothing again?\The one at fault is obvious.\Black Star's soul wavelength has progressed so much that the others can't keep up.\However, matching wavelengths isn't all there is to it... response:	Do it properly!
context: No good?\Once again.\Yes.\Nothing again?\The one at fault is obvious.\Black Star's soul wavelength has progressed so much that the others can't keep up.\However, matching wavelengths isn't all there is to it...\Do it properly! response:	I'm doing it...
context: Once again.\Yes.\Nothing again?\The one at fault is obvious.\Black Star's soul wavelength has progressed so much that the others can't keep up.\However, matching wavelengths isn't all there is to it...\Do it properly!\I'm doing it... response:	You're always doing things in your own selfish way...
context: Yes.\Nothing again?\The one at fault is obvious.\Black Star's soul wavelength has progressed so much that the others can't keep up.\However, matching wavelengths isn't all there is to it...\Do it properly!\I'm doing it...\You're always doing things in your own selfish way... response:	Try to harmonize with us for once.
context: Nothing again?\The one at fault is obvious.\Black Star's soul wavelength has progressed so much that the others can't keep up.\However, matching wavelengths isn't all there is to it...\Do it properly!\I'm doing it...\You're always doing things in your own selfish way...\Try to harmonize with us for once. response:	Huh?
context: The one at fault is obvious.\Black Star's soul wavelength has progressed so much that the others can't keep up.\However, matching wavelengths isn't all there is to it...\Do it properly!\I'm doing it...\You're always doing things in your own selfish way...\Try to harmonize with us for once.\Huh? response:	Why do I have to go along with something so dull?
context: Black Star's soul wavelength has progressed so much that the others can't keep up.\However, matching wavelengths isn't all there is to it...\Do it properly!\I'm doing it...\You're always doing things in your own selfish way...\Try to harmonize with us for once.\Huh?\Why do I have to go along with something so dull? response:	I'm not up for this lame partnership.
context: However, matching wavelengths isn't all there is to it...\Do it properly!\I'm doing it...\You're always doing things in your own selfish way...\Try to harmonize with us for once.\Huh?\Why do I have to go along with something so dull?\I'm not up for this lame partnership. response:	What did you say, you idiot?
context: Do it properly!\I'm doing it...\You're always doing things in your own selfish way...\Try to harmonize with us for once.\Huh?\Why do I have to go along with something so dull?\I'm not up for this lame partnership.\What did you say, you idiot? response:	Would you cut it out?
context: I'm doing it...\You're always doing things in your own selfish way...\Try to harmonize with us for once.\Huh?\Why do I have to go along with something so dull?\I'm not up for this lame partnership.\What did you say, you idiot?\Would you cut it out? response:	Let's take a short break.
context: You're always doing things in your own selfish way...\Try to harmonize with us for once.\Huh?\Why do I have to go along with something so dull?\I'm not up for this lame partnership.\What did you say, you idiot?\Would you cut it out?\Let's take a short break. response:	You'd do well to talk things through and cool your heads.
context: Try to harmonize with us for once.\Huh?\Why do I have to go along with something so dull?\I'm not up for this lame partnership.\What did you say, you idiot?\Would you cut it out?\Let's take a short break.\You'd do well to talk things through and cool your heads. response:	Even if I talk to that guy...
context: Huh?\Why do I have to go along with something so dull?\I'm not up for this lame partnership.\What did you say, you idiot?\Would you cut it out?\Let's take a short break.\You'd do well to talk things through and cool your heads.\Even if I talk to that guy... response:	Strange...
context: Why do I have to go along with something so dull?\I'm not up for this lame partnership.\What did you say, you idiot?\Would you cut it out?\Let's take a short break.\You'd do well to talk things through and cool your heads.\Even if I talk to that guy...\Strange... response:	Why is it progressing this fast?
context: I'm not up for this lame partnership.\What did you say, you idiot?\Would you cut it out?\Let's take a short break.\You'd do well to talk things through and cool your heads.\Even if I talk to that guy...\Strange...\Why is it progressing this fast? response:	Professor!
context: What did you say, you idiot?\Would you cut it out?\Let's take a short break.\You'd do well to talk things through and cool your heads.\Even if I talk to that guy...\Strange...\Why is it progressing this fast?\Professor! response:	What?
context: Would you cut it out?\Let's take a short break.\You'd do well to talk things through and cool your heads.\Even if I talk to that guy...\Strange...\Why is it progressing this fast?\Professor!\What? response:	If we keep this going, we won't do it properly.
context: Let's take a short break.\You'd do well to talk things through and cool your heads.\Even if I talk to that guy...\Strange...\Why is it progressing this fast?\Professor!\What?\If we keep this going, we won't do it properly. response:	If this continues, I won't pass your class and I'm not up for that.
context: You'd do well to talk things through and cool your heads.\Even if I talk to that guy...\Strange...\Why is it progressing this fast?\Professor!\What?\If we keep this going, we won't do it properly.\If this continues, I won't pass your class and I'm not up for that. response:	Please remove Black Star from our team.
context: Even if I talk to that guy...\Strange...\Why is it progressing this fast?\Professor!\What?\If we keep this going, we won't do it properly.\If this continues, I won't pass your class and I'm not up for that.\Please remove Black Star from our team. response:	You came all the way here just to say that?
context: Strange...\Why is it progressing this fast?\Professor!\What?\If we keep this going, we won't do it properly.\If this continues, I won't pass your class and I'm not up for that.\Please remove Black Star from our team.\You came all the way here just to say that? response:	The one leaving the team is you.
context: Why is it progressing this fast?\Professor!\What?\If we keep this going, we won't do it properly.\If this continues, I won't pass your class and I'm not up for that.\Please remove Black Star from our team.\You came all the way here just to say that?\The one leaving the team is you. response:	Walk away.
context: Professor!\What?\If we keep this going, we won't do it properly.\If this continues, I won't pass your class and I'm not up for that.\Please remove Black Star from our team.\You came all the way here just to say that?\The one leaving the team is you.\Walk away. response:	How come?
context: What?\If we keep this going, we won't do it properly.\If this continues, I won't pass your class and I'm not up for that.\Please remove Black Star from our team.\You came all the way here just to say that?\The one leaving the team is you.\Walk away.\How come? response:	The one dragging us down is Black Star!
context: If we keep this going, we won't do it properly.\If this continues, I won't pass your class and I'm not up for that.\Please remove Black Star from our team.\You came all the way here just to say that?\The one leaving the team is you.\Walk away.\How come?\The one dragging us down is Black Star! response:	He's always messing things up with his selfish behavior.
context: If this continues, I won't pass your class and I'm not up for that.\Please remove Black Star from our team.\You came all the way here just to say that?\The one leaving the team is you.\Walk away.\How come?\The one dragging us down is Black Star!\He's always messing things up with his selfish behavior. response:	Then, are you trying to downplay Black Star's power?
context: Please remove Black Star from our team.\You came all the way here just to say that?\The one leaving the team is you.\Walk away.\How come?\The one dragging us down is Black Star!\He's always messing things up with his selfish behavior.\Then, are you trying to downplay Black Star's power? response:	Among those in your team, who do you think the best attacker is?
context: You came all the way here just to say that?\The one leaving the team is you.\Walk away.\How come?\The one dragging us down is Black Star!\He's always messing things up with his selfish behavior.\Then, are you trying to downplay Black Star's power?\Among those in your team, who do you think the best attacker is? response:	Why is it always Black Star?
context: The one leaving the team is you.\Walk away.\How come?\The one dragging us down is Black Star!\He's always messing things up with his selfish behavior.\Then, are you trying to downplay Black Star's power?\Among those in your team, who do you think the best attacker is?\Why is it always Black Star? response:	You're misunderstanding something about Team Soul Resonance.
context: Walk away.\How come?\The one dragging us down is Black Star!\He's always messing things up with his selfish behavior.\Then, are you trying to downplay Black Star's power?\Among those in your team, who do you think the best attacker is?\Why is it always Black Star?\You're misunderstanding something about Team Soul Resonance. response:	Try to feel something more fundamental with your heart.
context: How come?\The one dragging us down is Black Star!\He's always messing things up with his selfish behavior.\Then, are you trying to downplay Black Star's power?\Among those in your team, who do you think the best attacker is?\Why is it always Black Star?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart. response:	If you can't do it, you're free to take your leave.
context: The one dragging us down is Black Star!\He's always messing things up with his selfish behavior.\Then, are you trying to downplay Black Star's power?\Among those in your team, who do you think the best attacker is?\Why is it always Black Star?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\If you can't do it, you're free to take your leave. response:	I'll do it.
context: He's always messing things up with his selfish behavior.\Then, are you trying to downplay Black Star's power?\Among those in your team, who do you think the best attacker is?\Why is it always Black Star?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\If you can't do it, you're free to take your leave.\I'll do it. response:	I want to pass the Professor's lesson.
context: Then, are you trying to downplay Black Star's power?\Among those in your team, who do you think the best attacker is?\Why is it always Black Star?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\If you can't do it, you're free to take your leave.\I'll do it.\I want to pass the Professor's lesson. response:	Much appreciated.
context: Among those in your team, who do you think the best attacker is?\Why is it always Black Star?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\If you can't do it, you're free to take your leave.\I'll do it.\I want to pass the Professor's lesson.\Much appreciated. response:	But...
context: Why is it always Black Star?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\If you can't do it, you're free to take your leave.\I'll do it.\I want to pass the Professor's lesson.\Much appreciated.\But... response:	For how much longer will I be able to properly train you?
context: You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\If you can't do it, you're free to take your leave.\I'll do it.\I want to pass the Professor's lesson.\Much appreciated.\But...\For how much longer will I be able to properly train you? response:	Where the heck did Maka go?
context: Try to feel something more fundamental with your heart.\If you can't do it, you're free to take your leave.\I'll do it.\I want to pass the Professor's lesson.\Much appreciated.\But...\For how much longer will I be able to properly train you?\Where the heck did Maka go? response:	Maka...
context: If you can't do it, you're free to take your leave.\I'll do it.\I want to pass the Professor's lesson.\Much appreciated.\But...\For how much longer will I be able to properly train you?\Where the heck did Maka go?\Maka... response:	Gone to tell on me to the Professor?
context: I'll do it.\I want to pass the Professor's lesson.\Much appreciated.\But...\For how much longer will I be able to properly train you?\Where the heck did Maka go?\Maka...\Gone to tell on me to the Professor? response:	If I'm acting selfishly, then so are you.
context: I want to pass the Professor's lesson.\Much appreciated.\But...\For how much longer will I be able to properly train you?\Where the heck did Maka go?\Maka...\Gone to tell on me to the Professor?\If I'm acting selfishly, then so are you. response:	You...
context: Much appreciated.\But...\For how much longer will I be able to properly train you?\Where the heck did Maka go?\Maka...\Gone to tell on me to the Professor?\If I'm acting selfishly, then so are you.\You... response:	Yeah, we're really not the same... I'm not this pathetic.
context: But...\For how much longer will I be able to properly train you?\Where the heck did Maka go?\Maka...\Gone to tell on me to the Professor?\If I'm acting selfishly, then so are you.\You...\Yeah, we're really not the same... I'm not this pathetic. response:	Oi, you two, would you cut...
context: For how much longer will I be able to properly train you?\Where the heck did Maka go?\Maka...\Gone to tell on me to the Professor?\If I'm acting selfishly, then so are you.\You...\Yeah, we're really not the same... I'm not this pathetic.\Oi, you two, would you cut... response:	Let them do as they like.
context: Where the heck did Maka go?\Maka...\Gone to tell on me to the Professor?\If I'm acting selfishly, then so are you.\You...\Yeah, we're really not the same... I'm not this pathetic.\Oi, you two, would you cut...\Let them do as they like. response:	Soul...
context: Maka...\Gone to tell on me to the Professor?\If I'm acting selfishly, then so are you.\You...\Yeah, we're really not the same... I'm not this pathetic.\Oi, you two, would you cut...\Let them do as they like.\Soul... response:	Happy now?
context: Gone to tell on me to the Professor?\If I'm acting selfishly, then so are you.\You...\Yeah, we're really not the same... I'm not this pathetic.\Oi, you two, would you cut...\Let them do as they like.\Soul...\Happy now? response:	Even if it's Maka we're talking about,
context: If I'm acting selfishly, then so are you.\You...\Yeah, we're really not the same... I'm not this pathetic.\Oi, you two, would you cut...\Let them do as they like.\Soul...\Happy now?\Even if it's Maka we're talking about, response:	if we go any further than this, I will declare this a formal duel...
context: You...\Yeah, we're really not the same... I'm not this pathetic.\Oi, you two, would you cut...\Let them do as they like.\Soul...\Happy now?\Even if it's Maka we're talking about,\if we go any further than this, I will declare this a formal duel... response:	if we go any further than this, I will declare this a formal duel...
context: Yeah, we're really not the same... I'm not this pathetic.\Oi, you two, would you cut...\Let them do as they like.\Soul...\Happy now?\Even if it's Maka we're talking about,\if we go any further than this, I will declare this a formal duel...\if we go any further than this, I will declare this a formal duel... response:	and really beat the crap out of you!
context: Oi, you two, would you cut...\Let them do as they like.\Soul...\Happy now?\Even if it's Maka we're talking about,\if we go any further than this, I will declare this a formal duel...\if we go any further than this, I will declare this a formal duel...\and really beat the crap out of you! response:	You piece of crap!
context: Let them do as they like.\Soul...\Happy now?\Even if it's Maka we're talking about,\if we go any further than this, I will declare this a formal duel...\if we go any further than this, I will declare this a formal duel...\and really beat the crap out of you!\You piece of crap! response:	Are they not getting along?
context: Soul...\Happy now?\Even if it's Maka we're talking about,\if we go any further than this, I will declare this a formal duel...\if we go any further than this, I will declare this a formal duel...\and really beat the crap out of you!\You piece of crap!\Are they not getting along? response:	Sorry, Tsubaki.
context: Happy now?\Even if it's Maka we're talking about,\if we go any further than this, I will declare this a formal duel...\if we go any further than this, I will declare this a formal duel...\and really beat the crap out of you!\You piece of crap!\Are they not getting along?\Sorry, Tsubaki. response:	Could you go get her?
context: Even if it's Maka we're talking about,\if we go any further than this, I will declare this a formal duel...\if we go any further than this, I will declare this a formal duel...\and really beat the crap out of you!\You piece of crap!\Are they not getting along?\Sorry, Tsubaki.\Could you go get her? response:	Okay.
context: if we go any further than this, I will declare this a formal duel...\if we go any further than this, I will declare this a formal duel...\and really beat the crap out of you!\You piece of crap!\Are they not getting along?\Sorry, Tsubaki.\Could you go get her?\Okay. response:	May I sit next to you?
context: if we go any further than this, I will declare this a formal duel...\and really beat the crap out of you!\You piece of crap!\Are they not getting along?\Sorry, Tsubaki.\Could you go get her?\Okay.\May I sit next to you? response:	Tsubaki-chan,
context: and really beat the crap out of you!\You piece of crap!\Are they not getting along?\Sorry, Tsubaki.\Could you go get her?\Okay.\May I sit next to you?\Tsubaki-chan, response:	don't you mind being pushed around?
context: You piece of crap!\Are they not getting along?\Sorry, Tsubaki.\Could you go get her?\Okay.\May I sit next to you?\Tsubaki-chan,\don't you mind being pushed around? response:	Maka-chan, what do you think of Black Star?
context: Are they not getting along?\Sorry, Tsubaki.\Could you go get her?\Okay.\May I sit next to you?\Tsubaki-chan,\don't you mind being pushed around?\Maka-chan, what do you think of Black Star? response:	He gets on my nerves.
context: Sorry, Tsubaki.\Could you go get her?\Okay.\May I sit next to you?\Tsubaki-chan,\don't you mind being pushed around?\Maka-chan, what do you think of Black Star?\He gets on my nerves. response:	I've kept quiet about it, but...
context: Could you go get her?\Okay.\May I sit next to you?\Tsubaki-chan,\don't you mind being pushed around?\Maka-chan, what do you think of Black Star?\He gets on my nerves.\I've kept quiet about it, but... response:	despite appearances, Black Star does study before a test.
context: Okay.\May I sit next to you?\Tsubaki-chan,\don't you mind being pushed around?\Maka-chan, what do you think of Black Star?\He gets on my nerves.\I've kept quiet about it, but...\despite appearances, Black Star does study before a test. response:	No way!
context: May I sit next to you?\Tsubaki-chan,\don't you mind being pushed around?\Maka-chan, what do you think of Black Star?\He gets on my nerves.\I've kept quiet about it, but...\despite appearances, Black Star does study before a test.\No way! response:	Then, why does he always get a zero?
context: Tsubaki-chan,\don't you mind being pushed around?\Maka-chan, what do you think of Black Star?\He gets on my nerves.\I've kept quiet about it, but...\despite appearances, Black Star does study before a test.\No way!\Then, why does he always get a zero? response:	I wonder why.
context: don't you mind being pushed around?\Maka-chan, what do you think of Black Star?\He gets on my nerves.\I've kept quiet about it, but...\despite appearances, Black Star does study before a test.\No way!\Then, why does he always get a zero?\I wonder why. response:	Getting everything right is so much easier than to give your best and get nothing right.
context: Maka-chan, what do you think of Black Star?\He gets on my nerves.\I've kept quiet about it, but...\despite appearances, Black Star does study before a test.\No way!\Then, why does he always get a zero?\I wonder why.\Getting everything right is so much easier than to give your best and get nothing right. response:	If even you can't understand him, Tsubaki-chan...
context: He gets on my nerves.\I've kept quiet about it, but...\despite appearances, Black Star does study before a test.\No way!\Then, why does he always get a zero?\I wonder why.\Getting everything right is so much easier than to give your best and get nothing right.\If even you can't understand him, Tsubaki-chan... response:	Matching souls with Black Star... has to be impossible for me.
context: I've kept quiet about it, but...\despite appearances, Black Star does study before a test.\No way!\Then, why does he always get a zero?\I wonder why.\Getting everything right is so much easier than to give your best and get nothing right.\If even you can't understand him, Tsubaki-chan...\Matching souls with Black Star... has to be impossible for me. response:	Matching souls with Black Star... has to be impossible for me.
context: despite appearances, Black Star does study before a test.\No way!\Then, why does he always get a zero?\I wonder why.\Getting everything right is so much easier than to give your best and get nothing right.\If even you can't understand him, Tsubaki-chan...\Matching souls with Black Star... has to be impossible for me.\Matching souls with Black Star... has to be impossible for me. response:	I wonder about that.
context: No way!\Then, why does he always get a zero?\I wonder why.\Getting everything right is so much easier than to give your best and get nothing right.\If even you can't understand him, Tsubaki-chan...\Matching souls with Black Star... has to be impossible for me.\Matching souls with Black Star... has to be impossible for me.\I wonder about that. response:	You always get along so well...
context: Then, why does he always get a zero?\I wonder why.\Getting everything right is so much easier than to give your best and get nothing right.\If even you can't understand him, Tsubaki-chan...\Matching souls with Black Star... has to be impossible for me.\Matching souls with Black Star... has to be impossible for me.\I wonder about that.\You always get along so well... response:	Besides, is it so bad that two friends can't agree in every single thing?
context: I wonder why.\Getting everything right is so much easier than to give your best and get nothing right.\If even you can't understand him, Tsubaki-chan...\Matching souls with Black Star... has to be impossible for me.\Matching souls with Black Star... has to be impossible for me.\I wonder about that.\You always get along so well...\Besides, is it so bad that two friends can't agree in every single thing? response:	You're different people, so misunderstandings are a given.
context: Getting everything right is so much easier than to give your best and get nothing right.\If even you can't understand him, Tsubaki-chan...\Matching souls with Black Star... has to be impossible for me.\Matching souls with Black Star... has to be impossible for me.\I wonder about that.\You always get along so well...\Besides, is it so bad that two friends can't agree in every single thing?\You're different people, so misunderstandings are a given. response:	Even so, friends are friends, right?
context: If even you can't understand him, Tsubaki-chan...\Matching souls with Black Star... has to be impossible for me.\Matching souls with Black Star... has to be impossible for me.\I wonder about that.\You always get along so well...\Besides, is it so bad that two friends can't agree in every single thing?\You're different people, so misunderstandings are a given.\Even so, friends are friends, right? response:	Isn't that all you need?
context: Matching souls with Black Star... has to be impossible for me.\Matching souls with Black Star... has to be impossible for me.\I wonder about that.\You always get along so well...\Besides, is it so bad that two friends can't agree in every single thing?\You're different people, so misunderstandings are a given.\Even so, friends are friends, right?\Isn't that all you need? response:	You're misunderstanding something about Team Soul Resonance.
context: Matching souls with Black Star... has to be impossible for me.\I wonder about that.\You always get along so well...\Besides, is it so bad that two friends can't agree in every single thing?\You're different people, so misunderstandings are a given.\Even so, friends are friends, right?\Isn't that all you need?\You're misunderstanding something about Team Soul Resonance. response:	Try to feel something more fundamental with your heart.
context: I wonder about that.\You always get along so well...\Besides, is it so bad that two friends can't agree in every single thing?\You're different people, so misunderstandings are a given.\Even so, friends are friends, right?\Isn't that all you need?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart. response:	I see.
context: You always get along so well...\Besides, is it so bad that two friends can't agree in every single thing?\You're different people, so misunderstandings are a given.\Even so, friends are friends, right?\Isn't that all you need?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\I see. response:	Alright!
context: Besides, is it so bad that two friends can't agree in every single thing?\You're different people, so misunderstandings are a given.\Even so, friends are friends, right?\Isn't that all you need?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\I see.\Alright! response:	I was only thinking about my feelings and I ended up missing something important.
context: You're different people, so misunderstandings are a given.\Even so, friends are friends, right?\Isn't that all you need?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\I see.\Alright!\I was only thinking about my feelings and I ended up missing something important. response:	I have to be getting back.
context: Even so, friends are friends, right?\Isn't that all you need?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\I see.\Alright!\I was only thinking about my feelings and I ended up missing something important.\I have to be getting back. response:	Let's go, Tsubaki-chan! Hurry, hurry!
context: Isn't that all you need?\You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\I see.\Alright!\I was only thinking about my feelings and I ended up missing something important.\I have to be getting back.\Let's go, Tsubaki-chan! Hurry, hurry! response:	What happened to all that willpower?
context: You're misunderstanding something about Team Soul Resonance.\Try to feel something more fundamental with your heart.\I see.\Alright!\I was only thinking about my feelings and I ended up missing something important.\I have to be getting back.\Let's go, Tsubaki-chan! Hurry, hurry!\What happened to all that willpower? response:	But how am I supposed to show him my face?
context: Try to feel something more fundamental with your heart.\I see.\Alright!\I was only thinking about my feelings and I ended up missing something important.\I have to be getting back.\Let's go, Tsubaki-chan! Hurry, hurry!\What happened to all that willpower?\But how am I supposed to show him my face? response:	You'll get into fights with him anyway.
context: I see.\Alright!\I was only thinking about my feelings and I ended up missing something important.\I have to be getting back.\Let's go, Tsubaki-chan! Hurry, hurry!\What happened to all that willpower?\But how am I supposed to show him my face?\You'll get into fights with him anyway. response:	Don't mind those silly things.
context: Alright!\I was only thinking about my feelings and I ended up missing something important.\I have to be getting back.\Let's go, Tsubaki-chan! Hurry, hurry!\What happened to all that willpower?\But how am I supposed to show him my face?\You'll get into fights with him anyway.\Don't mind those silly things. response:	What?
context: I was only thinking about my feelings and I ended up missing something important.\I have to be getting back.\Let's go, Tsubaki-chan! Hurry, hurry!\What happened to all that willpower?\But how am I supposed to show him my face?\You'll get into fights with him anyway.\Don't mind those silly things.\What? response:	Came for a laugh?
context: I have to be getting back.\Let's go, Tsubaki-chan! Hurry, hurry!\What happened to all that willpower?\But how am I supposed to show him my face?\You'll get into fights with him anyway.\Don't mind those silly things.\What?\Came for a laugh? response:	I'll get a laugh out of this once we pass.
context: Let's go, Tsubaki-chan! Hurry, hurry!\What happened to all that willpower?\But how am I supposed to show him my face?\You'll get into fights with him anyway.\Don't mind those silly things.\What?\Came for a laugh?\I'll get a laugh out of this once we pass. response:	Everyone's waiting.
context: What happened to all that willpower?\But how am I supposed to show him my face?\You'll get into fights with him anyway.\Don't mind those silly things.\What?\Came for a laugh?\I'll get a laugh out of this once we pass.\Everyone's waiting. response:	The truth, you know...
context: But how am I supposed to show him my face?\You'll get into fights with him anyway.\Don't mind those silly things.\What?\Came for a laugh?\I'll get a laugh out of this once we pass.\Everyone's waiting.\The truth, you know... response:	The truth is...
context: You'll get into fights with him anyway.\Don't mind those silly things.\What?\Came for a laugh?\I'll get a laugh out of this once we pass.\Everyone's waiting.\The truth, you know...\The truth is... response:	Even though I badmouthed Black Star,
