context: My name is Glass. response:	Feel free to consider me your enemy, hero.
context: And they say, I beg you. Please enlighten my ignorant self.\You cur!\As I am now, I could kill you here and walk out the front door if I wanted.\You're bluffing.\Do any of you here want to fight me, the man who killed the Wave's boss monster?\I'm willing to cooperate with you until the Waves die down and I can go home.\So don't ever bother me again.\I'm the king! You cannot disrespect me this way, Shield! response:	I know.
context: You cur!\As I am now, I could kill you here and walk out the front door if I wanted.\You're bluffing.\Do any of you here want to fight me, the man who killed the Wave's boss monster?\I'm willing to cooperate with you until the Waves die down and I can go home.\So don't ever bother me again.\I'm the king! You cannot disrespect me this way, Shield!\I know. response:	I'll have your wretched slaves pay for your crimes, and...
context: As I am now, I could kill you here and walk out the front door if I wanted.\You're bluffing.\Do any of you here want to fight me, the man who killed the Wave's boss monster?\I'm willing to cooperate with you until the Waves die down and I can go home.\So don't ever bother me again.\I'm the king! You cannot disrespect me this way, Shield!\I know.\I'll have your wretched slaves pay for your crimes, and... response:	Use all the dirty, underhanded tricks you want.
context: You're bluffing.\Do any of you here want to fight me, the man who killed the Wave's boss monster?\I'm willing to cooperate with you until the Waves die down and I can go home.\So don't ever bother me again.\I'm the king! You cannot disrespect me this way, Shield!\I know.\I'll have your wretched slaves pay for your crimes, and...\Use all the dirty, underhanded tricks you want. response:	I will protect my party through it all.
context: Do any of you here want to fight me, the man who killed the Wave's boss monster?\I'm willing to cooperate with you until the Waves die down and I can go home.\So don't ever bother me again.\I'm the king! You cannot disrespect me this way, Shield!\I know.\I'll have your wretched slaves pay for your crimes, and...\Use all the dirty, underhanded tricks you want.\I will protect my party through it all. response:	You'll never take anything from me again.
context: I'm willing to cooperate with you until the Waves die down and I can go home.\So don't ever bother me again.\I'm the king! You cannot disrespect me this way, Shield!\I know.\I'll have your wretched slaves pay for your crimes, and...\Use all the dirty, underhanded tricks you want.\I will protect my party through it all.\You'll never take anything from me again. response:	I dare you to lay a finger on them.
context: So don't ever bother me again.\I'm the king! You cannot disrespect me this way, Shield!\I know.\I'll have your wretched slaves pay for your crimes, and...\Use all the dirty, underhanded tricks you want.\I will protect my party through it all.\You'll never take anything from me again.\I dare you to lay a finger on them. response:	I'll chase you to the ends of the earth and make you regret ever being born.
context: I'm the king! You cannot disrespect me this way, Shield!\I know.\I'll have your wretched slaves pay for your crimes, and...\Use all the dirty, underhanded tricks you want.\I will protect my party through it all.\You'll never take anything from me again.\I dare you to lay a finger on them.\I'll chase you to the ends of the earth and make you regret ever being born. response:	Accursed Shield!
context: I know.\I'll have your wretched slaves pay for your crimes, and...\Use all the dirty, underhanded tricks you want.\I will protect my party through it all.\You'll never take anything from me again.\I dare you to lay a finger on them.\I'll chase you to the ends of the earth and make you regret ever being born.\Accursed Shield! response:	You did splendidly well this time, I daresay.
context: I'll have your wretched slaves pay for your crimes, and...\Use all the dirty, underhanded tricks you want.\I will protect my party through it all.\You'll never take anything from me again.\I dare you to lay a finger on them.\I'll chase you to the ends of the earth and make you regret ever being born.\Accursed Shield!\You did splendidly well this time, I daresay. response:	Your efforts have become impossible for anyone to ignore...
context: Use all the dirty, underhanded tricks you want.\I will protect my party through it all.\You'll never take anything from me again.\I dare you to lay a finger on them.\I'll chase you to the ends of the earth and make you regret ever being born.\Accursed Shield!\You did splendidly well this time, I daresay.\Your efforts have become impossible for anyone to ignore... response:	Including powers who don't take too kindly to you, Sir Shield Hero.
context: I will protect my party through it all.\You'll never take anything from me again.\I dare you to lay a finger on them.\I'll chase you to the ends of the earth and make you regret ever being born.\Accursed Shield!\You did splendidly well this time, I daresay.\Your efforts have become impossible for anyone to ignore...\Including powers who don't take too kindly to you, Sir Shield Hero. response:	Virtuous on the surface, conniving and conspiring behind the scenes...
context: You'll never take anything from me again.\I dare you to lay a finger on them.\I'll chase you to the ends of the earth and make you regret ever being born.\Accursed Shield!\You did splendidly well this time, I daresay.\Your efforts have become impossible for anyone to ignore...\Including powers who don't take too kindly to you, Sir Shield Hero.\Virtuous on the surface, conniving and conspiring behind the scenes... response:	You should exercise the utmost caution going forward,
context: I dare you to lay a finger on them.\I'll chase you to the ends of the earth and make you regret ever being born.\Accursed Shield!\You did splendidly well this time, I daresay.\Your efforts have become impossible for anyone to ignore...\Including powers who don't take too kindly to you, Sir Shield Hero.\Virtuous on the surface, conniving and conspiring behind the scenes...\You should exercise the utmost caution going forward, response:	I daresay.
context: I'll chase you to the ends of the earth and make you regret ever being born.\Accursed Shield!\You did splendidly well this time, I daresay.\Your efforts have become impossible for anyone to ignore...\Including powers who don't take too kindly to you, Sir Shield Hero.\Virtuous on the surface, conniving and conspiring behind the scenes...\You should exercise the utmost caution going forward,\I daresay. response:	Daresay?
context: Accursed Shield!\You did splendidly well this time, I daresay.\Your efforts have become impossible for anyone to ignore...\Including powers who don't take too kindly to you, Sir Shield Hero.\Virtuous on the surface, conniving and conspiring behind the scenes...\You should exercise the utmost caution going forward,\I daresay.\Daresay? response:	Oh, Melty!
context: You did splendidly well this time, I daresay.\Your efforts have become impossible for anyone to ignore...\Including powers who don't take too kindly to you, Sir Shield Hero.\Virtuous on the surface, conniving and conspiring behind the scenes...\You should exercise the utmost caution going forward,\I daresay.\Daresay?\Oh, Melty! response:	What can I do for you?
context: Your efforts have become impossible for anyone to ignore...\Including powers who don't take too kindly to you, Sir Shield Hero.\Virtuous on the surface, conniving and conspiring behind the scenes...\You should exercise the utmost caution going forward,\I daresay.\Daresay?\Oh, Melty!\What can I do for you? response:	I heard that you spoke with the Shield Hero just now.
context: Including powers who don't take too kindly to you, Sir Shield Hero.\Virtuous on the surface, conniving and conspiring behind the scenes...\You should exercise the utmost caution going forward,\I daresay.\Daresay?\Oh, Melty!\What can I do for you?\I heard that you spoke with the Shield Hero just now. response:	And also that your talk ended in a very hostile manner.
context: Virtuous on the surface, conniving and conspiring behind the scenes...\You should exercise the utmost caution going forward,\I daresay.\Daresay?\Oh, Melty!\What can I do for you?\I heard that you spoke with the Shield Hero just now.\And also that your talk ended in a very hostile manner. response:	Father, if you remain at odds with the Shield Hero,
context: You should exercise the utmost caution going forward,\I daresay.\Daresay?\Oh, Melty!\What can I do for you?\I heard that you spoke with the Shield Hero just now.\And also that your talk ended in a very hostile manner.\Father, if you remain at odds with the Shield Hero, response:	we may lose our means to fight the Waves, which could threaten our country's safety.
context: I daresay.\Daresay?\Oh, Melty!\What can I do for you?\I heard that you spoke with the Shield Hero just now.\And also that your talk ended in a very hostile manner.\Father, if you remain at odds with the Shield Hero,\we may lose our means to fight the Waves, which could threaten our country's safety. response:	Please try to reconcile.
context: Daresay?\Oh, Melty!\What can I do for you?\I heard that you spoke with the Shield Hero just now.\And also that your talk ended in a very hostile manner.\Father, if you remain at odds with the Shield Hero,\we may lose our means to fight the Waves, which could threaten our country's safety.\Please try to reconcile. response:	Reconcile with that swine?!
context: Oh, Melty!\What can I do for you?\I heard that you spoke with the Shield Hero just now.\And also that your talk ended in a very hostile manner.\Father, if you remain at odds with the Shield Hero,\we may lose our means to fight the Waves, which could threaten our country's safety.\Please try to reconcile.\Reconcile with that swine?! response:	O-Oh, I'm not angry at you.
context: What can I do for you?\I heard that you spoke with the Shield Hero just now.\And also that your talk ended in a very hostile manner.\Father, if you remain at odds with the Shield Hero,\we may lose our means to fight the Waves, which could threaten our country's safety.\Please try to reconcile.\Reconcile with that swine?!\O-Oh, I'm not angry at you. response:	Why do you hate the Shield Hero so?
context: I heard that you spoke with the Shield Hero just now.\And also that your talk ended in a very hostile manner.\Father, if you remain at odds with the Shield Hero,\we may lose our means to fight the Waves, which could threaten our country's safety.\Please try to reconcile.\Reconcile with that swine?!\O-Oh, I'm not angry at you.\Why do you hate the Shield Hero so? response:	Well...
context: And also that your talk ended in a very hostile manner.\Father, if you remain at odds with the Shield Hero,\we may lose our means to fight the Waves, which could threaten our country's safety.\Please try to reconcile.\Reconcile with that swine?!\O-Oh, I'm not angry at you.\Why do you hate the Shield Hero so?\Well... response:	If I let him and the demi-humans do as they please, I'll yet again lose my family.
context: Father, if you remain at odds with the Shield Hero,\we may lose our means to fight the Waves, which could threaten our country's safety.\Please try to reconcile.\Reconcile with that swine?!\O-Oh, I'm not angry at you.\Why do you hate the Shield Hero so?\Well...\If I let him and the demi-humans do as they please, I'll yet again lose my family. response:	Father?
context: we may lose our means to fight the Waves, which could threaten our country's safety.\Please try to reconcile.\Reconcile with that swine?!\O-Oh, I'm not angry at you.\Why do you hate the Shield Hero so?\Well...\If I let him and the demi-humans do as they please, I'll yet again lose my family.\Father? response:	Your defiance is an affront.
context: Please try to reconcile.\Reconcile with that swine?!\O-Oh, I'm not angry at you.\Why do you hate the Shield Hero so?\Well...\If I let him and the demi-humans do as they please, I'll yet again lose my family.\Father?\Your defiance is an affront. response:	With the queen away, the king's word is final.
context: Reconcile with that swine?!\O-Oh, I'm not angry at you.\Why do you hate the Shield Hero so?\Well...\If I let him and the demi-humans do as they please, I'll yet again lose my family.\Father?\Your defiance is an affront.\With the queen away, the king's word is final. response:	And even we princesses cannot overturn it.
context: O-Oh, I'm not angry at you.\Why do you hate the Shield Hero so?\Well...\If I let him and the demi-humans do as they please, I'll yet again lose my family.\Father?\Your defiance is an affront.\With the queen away, the king's word is final.\And even we princesses cannot overturn it. response:	Sister...
context: Why do you hate the Shield Hero so?\Well...\If I let him and the demi-humans do as they please, I'll yet again lose my family.\Father?\Your defiance is an affront.\With the queen away, the king's word is final.\And even we princesses cannot overturn it.\Sister... response:	Our father is the king.
context: Well...\If I let him and the demi-humans do as they please, I'll yet again lose my family.\Father?\Your defiance is an affront.\With the queen away, the king's word is final.\And even we princesses cannot overturn it.\Sister...\Our father is the king. response:	Whether you understand his decisions or not,
context: If I let him and the demi-humans do as they please, I'll yet again lose my family.\Father?\Your defiance is an affront.\With the queen away, the king's word is final.\And even we princesses cannot overturn it.\Sister...\Our father is the king.\Whether you understand his decisions or not, response:	they're all for the betterment of our country.
context: Father?\Your defiance is an affront.\With the queen away, the king's word is final.\And even we princesses cannot overturn it.\Sister...\Our father is the king.\Whether you understand his decisions or not,\they're all for the betterment of our country. response:	I know you're still at an age where you want him to baby you,
context: Your defiance is an affront.\With the queen away, the king's word is final.\And even we princesses cannot overturn it.\Sister...\Our father is the king.\Whether you understand his decisions or not,\they're all for the betterment of our country.\I know you're still at an age where you want him to baby you, response:	but you should learn to hold back a little, Melty.
context: With the queen away, the king's word is final.\And even we princesses cannot overturn it.\Sister...\Our father is the king.\Whether you understand his decisions or not,\they're all for the betterment of our country.\I know you're still at an age where you want him to baby you,\but you should learn to hold back a little, Melty. response:	Just a word of advice as your older sister.
context: And even we princesses cannot overturn it.\Sister...\Our father is the king.\Whether you understand his decisions or not,\they're all for the betterment of our country.\I know you're still at an age where you want him to baby you,\but you should learn to hold back a little, Melty.\Just a word of advice as your older sister. response:	I appreciate your concern,
context: Sister...\Our father is the king.\Whether you understand his decisions or not,\they're all for the betterment of our country.\I know you're still at an age where you want him to baby you,\but you should learn to hold back a little, Melty.\Just a word of advice as your older sister.\I appreciate your concern, response:	but this is none of your business.
context: Our father is the king.\Whether you understand his decisions or not,\they're all for the betterment of our country.\I know you're still at an age where you want him to baby you,\but you should learn to hold back a little, Melty.\Just a word of advice as your older sister.\I appreciate your concern,\but this is none of your business. response:	Just like Mother and Father, I want the best for our country, too.
context: Whether you understand his decisions or not,\they're all for the betterment of our country.\I know you're still at an age where you want him to baby you,\but you should learn to hold back a little, Melty.\Just a word of advice as your older sister.\I appreciate your concern,\but this is none of your business.\Just like Mother and Father, I want the best for our country, too. response:	And it is my job as crown princess to see to it.
context: they're all for the betterment of our country.\I know you're still at an age where you want him to baby you,\but you should learn to hold back a little, Melty.\Just a word of advice as your older sister.\I appreciate your concern,\but this is none of your business.\Just like Mother and Father, I want the best for our country, too.\And it is my job as crown princess to see to it. response:	Melty, you little...
context: I know you're still at an age where you want him to baby you,\but you should learn to hold back a little, Melty.\Just a word of advice as your older sister.\I appreciate your concern,\but this is none of your business.\Just like Mother and Father, I want the best for our country, too.\And it is my job as crown princess to see to it.\Melty, you little... response:	I'll take my leave now, Father.
context: but you should learn to hold back a little, Melty.\Just a word of advice as your older sister.\I appreciate your concern,\but this is none of your business.\Just like Mother and Father, I want the best for our country, too.\And it is my job as crown princess to see to it.\Melty, you little...\I'll take my leave now, Father. response:	Melty...
context: Just a word of advice as your older sister.\I appreciate your concern,\but this is none of your business.\Just like Mother and Father, I want the best for our country, too.\And it is my job as crown princess to see to it.\Melty, you little...\I'll take my leave now, Father.\Melty... response:	Papa...
context: I appreciate your concern,\but this is none of your business.\Just like Mother and Father, I want the best for our country, too.\And it is my job as crown princess to see to it.\Melty, you little...\I'll take my leave now, Father.\Melty...\Papa... response:	I can't believe you actually went shopping for a fight with the king.
context: but this is none of your business.\Just like Mother and Father, I want the best for our country, too.\And it is my job as crown princess to see to it.\Melty, you little...\I'll take my leave now, Father.\Melty...\Papa...\I can't believe you actually went shopping for a fight with the king. response:	Wrong. He picked a fight with me.
context: Just like Mother and Father, I want the best for our country, too.\And it is my job as crown princess to see to it.\Melty, you little...\I'll take my leave now, Father.\Melty...\Papa...\I can't believe you actually went shopping for a fight with the king.\Wrong. He picked a fight with me. response:	Man, I've got everything ya need. Do all your shopping here.
context: And it is my job as crown princess to see to it.\Melty, you little...\I'll take my leave now, Father.\Melty...\Papa...\I can't believe you actually went shopping for a fight with the king.\Wrong. He picked a fight with me.\Man, I've got everything ya need. Do all your shopping here. response:	Anyway, what are you going to do about class upgrades?
context: Melty, you little...\I'll take my leave now, Father.\Melty...\Papa...\I can't believe you actually went shopping for a fight with the king.\Wrong. He picked a fight with me.\Man, I've got everything ya need. Do all your shopping here.\Anyway, what are you going to do about class upgrades? response:	From what you just said, I doubt they'll let you use the dragon hourglass here.
context: I'll take my leave now, Father.\Melty...\Papa...\I can't believe you actually went shopping for a fight with the king.\Wrong. He picked a fight with me.\Man, I've got everything ya need. Do all your shopping here.\Anyway, what are you going to do about class upgrades?\From what you just said, I doubt they'll let you use the dragon hourglass here. response:	I was thinking of going to either Siltvelt or Shieldfreeden.
context: Melty...\Papa...\I can't believe you actually went shopping for a fight with the king.\Wrong. He picked a fight with me.\Man, I've got everything ya need. Do all your shopping here.\Anyway, what are you going to do about class upgrades?\From what you just said, I doubt they'll let you use the dragon hourglass here.\I was thinking of going to either Siltvelt or Shieldfreeden. response:	I always figured you'd go to those places someday.
context: Papa...\I can't believe you actually went shopping for a fight with the king.\Wrong. He picked a fight with me.\Man, I've got everything ya need. Do all your shopping here.\Anyway, what are you going to do about class upgrades?\From what you just said, I doubt they'll let you use the dragon hourglass here.\I was thinking of going to either Siltvelt or Shieldfreeden.\I always figured you'd go to those places someday. response:	I recommend Shieldfreeden.
context: I can't believe you actually went shopping for a fight with the king.\Wrong. He picked a fight with me.\Man, I've got everything ya need. Do all your shopping here.\Anyway, what are you going to do about class upgrades?\From what you just said, I doubt they'll let you use the dragon hourglass here.\I was thinking of going to either Siltvelt or Shieldfreeden.\I always figured you'd go to those places someday.\I recommend Shieldfreeden. response:	The slave merchant recommended it, too.
context: Wrong. He picked a fight with me.\Man, I've got everything ya need. Do all your shopping here.\Anyway, what are you going to do about class upgrades?\From what you just said, I doubt they'll let you use the dragon hourglass here.\I was thinking of going to either Siltvelt or Shieldfreeden.\I always figured you'd go to those places someday.\I recommend Shieldfreeden.\The slave merchant recommended it, too. response:	Said it's very welcoming to humans for a country of demi-humans.
context: Man, I've got everything ya need. Do all your shopping here.\Anyway, what are you going to do about class upgrades?\From what you just said, I doubt they'll let you use the dragon hourglass here.\I was thinking of going to either Siltvelt or Shieldfreeden.\I always figured you'd go to those places someday.\I recommend Shieldfreeden.\The slave merchant recommended it, too.\Said it's very welcoming to humans for a country of demi-humans. response:	Yeah.
context: Anyway, what are you going to do about class upgrades?\From what you just said, I doubt they'll let you use the dragon hourglass here.\I was thinking of going to either Siltvelt or Shieldfreeden.\I always figured you'd go to those places someday.\I recommend Shieldfreeden.\The slave merchant recommended it, too.\Said it's very welcoming to humans for a country of demi-humans.\Yeah. response:	Over in Siltvelt, they can get pretty extreme about demi-human supremacy.
context: From what you just said, I doubt they'll let you use the dragon hourglass here.\I was thinking of going to either Siltvelt or Shieldfreeden.\I always figured you'd go to those places someday.\I recommend Shieldfreeden.\The slave merchant recommended it, too.\Said it's very welcoming to humans for a country of demi-humans.\Yeah.\Over in Siltvelt, they can get pretty extreme about demi-human supremacy. response:	But as the Shield Hero...
context: I was thinking of going to either Siltvelt or Shieldfreeden.\I always figured you'd go to those places someday.\I recommend Shieldfreeden.\The slave merchant recommended it, too.\Said it's very welcoming to humans for a country of demi-humans.\Yeah.\Over in Siltvelt, they can get pretty extreme about demi-human supremacy.\But as the Shield Hero... response:	Master, are we going on another trip?
context: I always figured you'd go to those places someday.\I recommend Shieldfreeden.\The slave merchant recommended it, too.\Said it's very welcoming to humans for a country of demi-humans.\Yeah.\Over in Siltvelt, they can get pretty extreme about demi-human supremacy.\But as the Shield Hero...\Master, are we going on another trip? response:	Yay!
context: I recommend Shieldfreeden.\The slave merchant recommended it, too.\Said it's very welcoming to humans for a country of demi-humans.\Yeah.\Over in Siltvelt, they can get pretty extreme about demi-human supremacy.\But as the Shield Hero...\Master, are we going on another trip?\Yay! response:	It usually takes a month by wagon,
context: The slave merchant recommended it, too.\Said it's very welcoming to humans for a country of demi-humans.\Yeah.\Over in Siltvelt, they can get pretty extreme about demi-human supremacy.\But as the Shield Hero...\Master, are we going on another trip?\Yay!\It usually takes a month by wagon, response:	Trip, trip!
context: Said it's very welcoming to humans for a country of demi-humans.\Yeah.\Over in Siltvelt, they can get pretty extreme about demi-human supremacy.\But as the Shield Hero...\Master, are we going on another trip?\Yay!\It usually takes a month by wagon,\Trip, trip! response:	but our fowl lassie here should get you there sooner.
context: Yeah.\Over in Siltvelt, they can get pretty extreme about demi-human supremacy.\But as the Shield Hero...\Master, are we going on another trip?\Yay!\It usually takes a month by wagon,\Trip, trip!\but our fowl lassie here should get you there sooner. response:	I can't wait!
context: Over in Siltvelt, they can get pretty extreme about demi-human supremacy.\But as the Shield Hero...\Master, are we going on another trip?\Yay!\It usually takes a month by wagon,\Trip, trip!\but our fowl lassie here should get you there sooner.\I can't wait! response:	I'll get everything ya need and load it on to your wagon.
context: But as the Shield Hero...\Master, are we going on another trip?\Yay!\It usually takes a month by wagon,\Trip, trip!\but our fowl lassie here should get you there sooner.\I can't wait!\I'll get everything ya need and load it on to your wagon. response:	Also, I'd like a new sword for Raphtalia.
context: Master, are we going on another trip?\Yay!\It usually takes a month by wagon,\Trip, trip!\but our fowl lassie here should get you there sooner.\I can't wait!\I'll get everything ya need and load it on to your wagon.\Also, I'd like a new sword for Raphtalia. response:	Oh, I have a spare.
context: Yay!\It usually takes a month by wagon,\Trip, trip!\but our fowl lassie here should get you there sooner.\I can't wait!\I'll get everything ya need and load it on to your wagon.\Also, I'd like a new sword for Raphtalia.\Oh, I have a spare. response:	But...
context: It usually takes a month by wagon,\Trip, trip!\but our fowl lassie here should get you there sooner.\I can't wait!\I'll get everything ya need and load it on to your wagon.\Also, I'd like a new sword for Raphtalia.\Oh, I have a spare.\But... response:	This will be another long journey.
context: Trip, trip!\but our fowl lassie here should get you there sooner.\I can't wait!\I'll get everything ya need and load it on to your wagon.\Also, I'd like a new sword for Raphtalia.\Oh, I have a spare.\But...\This will be another long journey. response:	We should save money where we can.
context: but our fowl lassie here should get you there sooner.\I can't wait!\I'll get everything ya need and load it on to your wagon.\Also, I'd like a new sword for Raphtalia.\Oh, I have a spare.\But...\This will be another long journey.\We should save money where we can. response:	We were able to leave so quickly.
context: I can't wait!\I'll get everything ya need and load it on to your wagon.\Also, I'd like a new sword for Raphtalia.\Oh, I have a spare.\But...\This will be another long journey.\We should save money where we can.\We were able to leave so quickly. response:	Elhart-san always works fast, doesn't he?
context: I'll get everything ya need and load it on to your wagon.\Also, I'd like a new sword for Raphtalia.\Oh, I have a spare.\But...\This will be another long journey.\We should save money where we can.\We were able to leave so quickly.\Elhart-san always works fast, doesn't he? response:	Yeah.
context: Also, I'd like a new sword for Raphtalia.\Oh, I have a spare.\But...\This will be another long journey.\We should save money where we can.\We were able to leave so quickly.\Elhart-san always works fast, doesn't he?\Yeah. response:	Kid,
context: Oh, I have a spare.\But...\This will be another long journey.\We should save money where we can.\We were able to leave so quickly.\Elhart-san always works fast, doesn't he?\Yeah.\Kid, response:	I got you some gifts for the road.
context: But...\This will be another long journey.\We should save money where we can.\We were able to leave so quickly.\Elhart-san always works fast, doesn't he?\Yeah.\Kid,\I got you some gifts for the road. response:	Use'em if ya like.
context: This will be another long journey.\We should save money where we can.\We were able to leave so quickly.\Elhart-san always works fast, doesn't he?\Yeah.\Kid,\I got you some gifts for the road.\Use'em if ya like. response:	For the kid, a shield accessory.
context: We should save money where we can.\We were able to leave so quickly.\Elhart-san always works fast, doesn't he?\Yeah.\Kid,\I got you some gifts for the road.\Use'em if ya like.\For the kid, a shield accessory. response:	It can analyze a shield and do tons of other useful stuff.
context: We were able to leave so quickly.\Elhart-san always works fast, doesn't he?\Yeah.\Kid,\I got you some gifts for the road.\Use'em if ya like.\For the kid, a shield accessory.\It can analyze a shield and do tons of other useful stuff. response:	For the missy, a sword.
context: Elhart-san always works fast, doesn't he?\Yeah.\Kid,\I got you some gifts for the road.\Use'em if ya like.\For the kid, a shield accessory.\It can analyze a shield and do tons of other useful stuff.\For the missy, a sword. response:	It's the same make as the one she broke.
context: Yeah.\Kid,\I got you some gifts for the road.\Use'em if ya like.\For the kid, a shield accessory.\It can analyze a shield and do tons of other useful stuff.\For the missy, a sword.\It's the same make as the one she broke. response:	Nothing beats a trusty old friend, right?
context: Kid,\I got you some gifts for the road.\Use'em if ya like.\For the kid, a shield accessory.\It can analyze a shield and do tons of other useful stuff.\For the missy, a sword.\It's the same make as the one she broke.\Nothing beats a trusty old friend, right? response:	There's another for the missy.
context: I got you some gifts for the road.\Use'em if ya like.\For the kid, a shield accessory.\It can analyze a shield and do tons of other useful stuff.\For the missy, a sword.\It's the same make as the one she broke.\Nothing beats a trusty old friend, right?\There's another for the missy. response:	A mana sword.
context: Use'em if ya like.\For the kid, a shield accessory.\It can analyze a shield and do tons of other useful stuff.\For the missy, a sword.\It's the same make as the one she broke.\Nothing beats a trusty old friend, right?\There's another for the missy.\A mana sword. response:	Use it on enemies with no physical form.
context: For the kid, a shield accessory.\It can analyze a shield and do tons of other useful stuff.\For the missy, a sword.\It's the same make as the one she broke.\Nothing beats a trusty old friend, right?\There's another for the missy.\A mana sword.\Use it on enemies with no physical form. response:	If, God forbid,
context: It can analyze a shield and do tons of other useful stuff.\For the missy, a sword.\It's the same make as the one she broke.\Nothing beats a trusty old friend, right?\There's another for the missy.\A mana sword.\Use it on enemies with no physical form.\If, God forbid, response:	the fowl lassie can't draw the wagon anymore, this item will help.
context: For the missy, a sword.\It's the same make as the one she broke.\Nothing beats a trusty old friend, right?\There's another for the missy.\A mana sword.\Use it on enemies with no physical form.\If, God forbid,\the fowl lassie can't draw the wagon anymore, this item will help. response:	Put this on, and gain the strength of a hundred men!
context: It's the same make as the one she broke.\Nothing beats a trusty old friend, right?\There's another for the missy.\A mana sword.\Use it on enemies with no physical form.\If, God forbid,\the fowl lassie can't draw the wagon anymore, this item will help.\Put this on, and gain the strength of a hundred men! response:	Even you could draw the wagon, kid!
context: Nothing beats a trusty old friend, right?\There's another for the missy.\A mana sword.\Use it on enemies with no physical form.\If, God forbid,\the fowl lassie can't draw the wagon anymore, this item will help.\Put this on, and gain the strength of a hundred men!\Even you could draw the wagon, kid! response:	Hod...
context: There's another for the missy.\A mana sword.\Use it on enemies with no physical form.\If, God forbid,\the fowl lassie can't draw the wagon anymore, this item will help.\Put this on, and gain the strength of a hundred men!\Even you could draw the wagon, kid!\Hod... response:	I love traveling.
context: A mana sword.\Use it on enemies with no physical form.\If, God forbid,\the fowl lassie can't draw the wagon anymore, this item will help.\Put this on, and gain the strength of a hundred men!\Even you could draw the wagon, kid!\Hod...\I love traveling. response:	It makes me free, shackled by no one.
context: Use it on enemies with no physical form.\If, God forbid,\the fowl lassie can't draw the wagon anymore, this item will help.\Put this on, and gain the strength of a hundred men!\Even you could draw the wagon, kid!\Hod...\I love traveling.\It makes me free, shackled by no one. response:	I don't have to deal with royalty or the other heroes, either.
context: If, God forbid,\the fowl lassie can't draw the wagon anymore, this item will help.\Put this on, and gain the strength of a hundred men!\Even you could draw the wagon, kid!\Hod...\I love traveling.\It makes me free, shackled by no one.\I don't have to deal with royalty or the other heroes, either. response:	Found you!
context: the fowl lassie can't draw the wagon anymore, this item will help.\Put this on, and gain the strength of a hundred men!\Even you could draw the wagon, kid!\Hod...\I love traveling.\It makes me free, shackled by no one.\I don't have to deal with royalty or the other heroes, either.\Found you! response:	Oh, Mel-chan!
context: Put this on, and gain the strength of a hundred men!\Even you could draw the wagon, kid!\Hod...\I love traveling.\It makes me free, shackled by no one.\I don't have to deal with royalty or the other heroes, either.\Found you!\Oh, Mel-chan! response:	Hey! Long time no see!
context: Even you could draw the wagon, kid!\Hod...\I love traveling.\It makes me free, shackled by no one.\I don't have to deal with royalty or the other heroes, either.\Found you!\Oh, Mel-chan!\Hey! Long time no see! response:	Filo!
context: Hod...\I love traveling.\It makes me free, shackled by no one.\I don't have to deal with royalty or the other heroes, either.\Found you!\Oh, Mel-chan!\Hey! Long time no see!\Filo! response:	Naofumi-sama, it may not have been for long,
context: I love traveling.\It makes me free, shackled by no one.\I don't have to deal with royalty or the other heroes, either.\Found you!\Oh, Mel-chan!\Hey! Long time no see!\Filo!\Naofumi-sama, it may not have been for long, response:	Hurry up, Mel-chan!
context: It makes me free, shackled by no one.\I don't have to deal with royalty or the other heroes, either.\Found you!\Oh, Mel-chan!\Hey! Long time no see!\Filo!\Naofumi-sama, it may not have been for long,\Hurry up, Mel-chan! response:	but we traveled together as a party.
context: I don't have to deal with royalty or the other heroes, either.\Found you!\Oh, Mel-chan!\Hey! Long time no see!\Filo!\Naofumi-sama, it may not have been for long,\Hurry up, Mel-chan!\but we traveled together as a party. response:	Over here, over here!
context: Found you!\Oh, Mel-chan!\Hey! Long time no see!\Filo!\Naofumi-sama, it may not have been for long,\Hurry up, Mel-chan!\but we traveled together as a party.\Over here, over here! response:	Master...
context: Oh, Mel-chan!\Hey! Long time no see!\Filo!\Naofumi-sama, it may not have been for long,\Hurry up, Mel-chan!\but we traveled together as a party.\Over here, over here!\Master... response:	Mel-chan's a good girl, y'know?
context: Hey! Long time no see!\Filo!\Naofumi-sama, it may not have been for long,\Hurry up, Mel-chan!\but we traveled together as a party.\Over here, over here!\Master...\Mel-chan's a good girl, y'know? response:	Sir Shield Hero,
context: Filo!\Naofumi-sama, it may not have been for long,\Hurry up, Mel-chan!\but we traveled together as a party.\Over here, over here!\Master...\Mel-chan's a good girl, y'know?\Sir Shield Hero, response:	I'd like you to return to the capital and meet with King Aultcray once more.
context: Naofumi-sama, it may not have been for long,\Hurry up, Mel-chan!\but we traveled together as a party.\Over here, over here!\Master...\Mel-chan's a good girl, y'know?\Sir Shield Hero,\I'd like you to return to the capital and meet with King Aultcray once more. response:	I refuse.
context: Hurry up, Mel-chan!\but we traveled together as a party.\Over here, over here!\Master...\Mel-chan's a good girl, y'know?\Sir Shield Hero,\I'd like you to return to the capital and meet with King Aultcray once more.\I refuse. response:	I want you to apologize for your conduct and reconcile.
context: but we traveled together as a party.\Over here, over here!\Master...\Mel-chan's a good girl, y'know?\Sir Shield Hero,\I'd like you to return to the capital and meet with King Aultcray once more.\I refuse.\I want you to apologize for your conduct and reconcile. response:	I refuse!
