context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Thanks. When I was a kid, everyone lived in dirty huts and barely had food.\But I'm not really all that thrilled. When I was a kid, everyone lived in dirty huts and barely had food.\But I'm not really all that thrilled. We couldn't really afford to be depressed about relationships.\I understand. We couldn't really afford to be depressed about relationships.\I'm not happy when I get praised either. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. You should be glad your parents are alive and you have food to eat.\You should be glad your parents are alive and you have food to eat. response:	I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.
context: But I'm not really all that thrilled. When I was a kid, everyone lived in dirty huts and barely had food.\But I'm not really all that thrilled. We couldn't really afford to be depressed about relationships.\I understand. We couldn't really afford to be depressed about relationships.\I'm not happy when I get praised either. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. You should be glad your parents are alive and you have food to eat.\You should be glad your parents are alive and you have food to eat.\I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships. response:	Only now in these better, peaceful times do you have such hardships.
context: But I'm not really all that thrilled. We couldn't really afford to be depressed about relationships.\I understand. We couldn't really afford to be depressed about relationships.\I'm not happy when I get praised either. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. You should be glad your parents are alive and you have food to eat.\You should be glad your parents are alive and you have food to eat.\I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.\Only now in these better, peaceful times do you have such hardships. response:	That bothers you? Only now in these better, peaceful times do you have such hardships.
context: I understand. We couldn't really afford to be depressed about relationships.\I'm not happy when I get praised either. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. You should be glad your parents are alive and you have food to eat.\You should be glad your parents are alive and you have food to eat.\I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.\Only now in these better, peaceful times do you have such hardships.\That bothers you? Only now in these better, peaceful times do you have such hardships. response:	That bothers you? You got that, Mr. Waaa?
context: I'm not happy when I get praised either. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. You should be glad your parents are alive and you have food to eat.\You should be glad your parents are alive and you have food to eat.\I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.\Only now in these better, peaceful times do you have such hardships.\That bothers you? Only now in these better, peaceful times do you have such hardships.\That bothers you? You got that, Mr. Waaa? response:	Yes. You got that, Mr. Waaa?
context: All it does is make Asuka angry. We couldn't really afford to be depressed about relationships.\All it does is make Asuka angry. You should be glad your parents are alive and you have food to eat.\You should be glad your parents are alive and you have food to eat.\I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.\Only now in these better, peaceful times do you have such hardships.\That bothers you? Only now in these better, peaceful times do you have such hardships.\That bothers you? You got that, Mr. Waaa?\Yes. You got that, Mr. Waaa? response:	That's because you always watch everyone else's faces. You got that, Mr. Waaa?
context: All it does is make Asuka angry. You should be glad your parents are alive and you have food to eat.\You should be glad your parents are alive and you have food to eat.\I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.\Only now in these better, peaceful times do you have such hardships.\That bothers you? Only now in these better, peaceful times do you have such hardships.\That bothers you? You got that, Mr. Waaa?\Yes. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. You got that, Mr. Waaa? response:	That's because you always watch everyone else's faces.
context: You should be glad your parents are alive and you have food to eat.\I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.\Only now in these better, peaceful times do you have such hardships.\That bothers you? Only now in these better, peaceful times do you have such hardships.\That bothers you? You got that, Mr. Waaa?\Yes. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. response:	Congratulations!
context: I don't know why she gets so mad. Only now in these better, peaceful times do you have such hardships.\Only now in these better, peaceful times do you have such hardships.\That bothers you? Only now in these better, peaceful times do you have such hardships.\That bothers you? You got that, Mr. Waaa?\Yes. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. You got that, Mr. Waaa?\That's because you always watch everyone else's faces.\Congratulations! response:	Thanks, guys!
context: Only now in these better, peaceful times do you have such hardships.\That bothers you? Only now in these better, peaceful times do you have such hardships.\That bothers you? You got that, Mr. Waaa?\Yes. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. You got that, Mr. Waaa?\That's because you always watch everyone else's faces.\Congratulations!\Thanks, guys! response:	Thank you, Mister Suzuhara.
context: That bothers you? Only now in these better, peaceful times do you have such hardships.\That bothers you? You got that, Mr. Waaa?\Yes. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. You got that, Mr. Waaa?\That's because you always watch everyone else's faces.\Congratulations!\Thanks, guys!\Thank you, Mister Suzuhara. response:	No, no. This wasn't my brainchild, it was this guy right here.
context: That bothers you? You got that, Mr. Waaa?\Yes. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. You got that, Mr. Waaa?\That's because you always watch everyone else's faces.\Congratulations!\Thanks, guys!\Thank you, Mister Suzuhara.\No, no. This wasn't my brainchild, it was this guy right here. response:	That's right! I, Kensuke Aida was the planner!
context: Yes. You got that, Mr. Waaa?\That's because you always watch everyone else's faces. You got that, Mr. Waaa?\That's because you always watch everyone else's faces.\Congratulations!\Thanks, guys!\Thank you, Mister Suzuhara.\No, no. This wasn't my brainchild, it was this guy right here.\That's right! I, Kensuke Aida was the planner! response:	Thank you, Mister Aida.
context: That's because you always watch everyone else's faces. You got that, Mr. Waaa?\That's because you always watch everyone else's faces.\Congratulations!\Thanks, guys!\Thank you, Mister Suzuhara.\No, no. This wasn't my brainchild, it was this guy right here.\That's right! I, Kensuke Aida was the planner!\Thank you, Mister Aida. response:	By the way, why is the class rep here?
context: That's because you always watch everyone else's faces.\Congratulations!\Thanks, guys!\Thank you, Mister Suzuhara.\No, no. This wasn't my brainchild, it was this guy right here.\That's right! I, Kensuke Aida was the planner!\Thank you, Mister Aida.\By the way, why is the class rep here? response:	Because I invited her.
context: Congratulations!\Thanks, guys!\Thank you, Mister Suzuhara.\No, no. This wasn't my brainchild, it was this guy right here.\That's right! I, Kensuke Aida was the planner!\Thank you, Mister Aida.\By the way, why is the class rep here?\Because I invited her. response:	Right?
context: Thanks, guys!\Thank you, Mister Suzuhara.\No, no. This wasn't my brainchild, it was this guy right here.\That's right! I, Kensuke Aida was the planner!\Thank you, Mister Aida.\By the way, why is the class rep here?\Because I invited her.\Right? response:	Rei too?
context: Thank you, Mister Suzuhara.\No, no. This wasn't my brainchild, it was this guy right here.\That's right! I, Kensuke Aida was the planner!\Thank you, Mister Aida.\By the way, why is the class rep here?\Because I invited her.\Right?\Rei too? response:	Yes, I invited her,
context: No, no. This wasn't my brainchild, it was this guy right here.\That's right! I, Kensuke Aida was the planner!\Thank you, Mister Aida.\By the way, why is the class rep here?\Because I invited her.\Right?\Rei too?\Yes, I invited her, response:	but that girl is one strange customer.
context: That's right! I, Kensuke Aida was the planner!\Thank you, Mister Aida.\By the way, why is the class rep here?\Because I invited her.\Right?\Rei too?\Yes, I invited her,\but that girl is one strange customer. response:	Darn, why is Mister Kaji so late?
context: Thank you, Mister Aida.\By the way, why is the class rep here?\Because I invited her.\Right?\Rei too?\Yes, I invited her,\but that girl is one strange customer.\Darn, why is Mister Kaji so late? response:	Oh, is Mister Kaji that really cool guy?
context: By the way, why is the class rep here?\Because I invited her.\Right?\Rei too?\Yes, I invited her,\but that girl is one strange customer.\Darn, why is Mister Kaji so late?\Oh, is Mister Kaji that really cool guy? response:	Oh, yeah!
context: Because I invited her.\Right?\Rei too?\Yes, I invited her,\but that girl is one strange customer.\Darn, why is Mister Kaji so late?\Oh, is Mister Kaji that really cool guy?\Oh, yeah! response:	He's so much better than these dweebs that it's like night and day.
context: Right?\Rei too?\Yes, I invited her,\but that girl is one strange customer.\Darn, why is Mister Kaji so late?\Oh, is Mister Kaji that really cool guy?\Oh, yeah!\He's so much better than these dweebs that it's like night and day. response:	It's an insult to compare him to them.
context: Rei too?\Yes, I invited her,\but that girl is one strange customer.\Darn, why is Mister Kaji so late?\Oh, is Mister Kaji that really cool guy?\Oh, yeah!\He's so much better than these dweebs that it's like night and day.\It's an insult to compare him to them. response:	What did you say?!
context: Yes, I invited her,\but that girl is one strange customer.\Darn, why is Mister Kaji so late?\Oh, is Mister Kaji that really cool guy?\Oh, yeah!\He's so much better than these dweebs that it's like night and day.\It's an insult to compare him to them.\What did you say?! response:	How dare you?
context: but that girl is one strange customer.\Darn, why is Mister Kaji so late?\Oh, is Mister Kaji that really cool guy?\Oh, yeah!\He's so much better than these dweebs that it's like night and day.\It's an insult to compare him to them.\What did you say?!\How dare you? response:	Is it still difficult for you to be here
context: Darn, why is Mister Kaji so late?\Oh, is Mister Kaji that really cool guy?\Oh, yeah!\He's so much better than these dweebs that it's like night and day.\It's an insult to compare him to them.\What did you say?!\How dare you?\Is it still difficult for you to be here response:	in this kind of situation?
context: Oh, is Mister Kaji that really cool guy?\Oh, yeah!\He's so much better than these dweebs that it's like night and day.\It's an insult to compare him to them.\What did you say?!\How dare you?\Is it still difficult for you to be here\in this kind of situation? response:	I'm okay.
context: Oh, yeah!\He's so much better than these dweebs that it's like night and day.\It's an insult to compare him to them.\What did you say?!\How dare you?\Is it still difficult for you to be here\in this kind of situation?\I'm okay. response:	I'm just not used to being with
context: He's so much better than these dweebs that it's like night and day.\It's an insult to compare him to them.\What did you say?!\How dare you?\Is it still difficult for you to be here\in this kind of situation?\I'm okay.\I'm just not used to being with response:	so many people.
context: It's an insult to compare him to them.\What did you say?!\How dare you?\Is it still difficult for you to be here\in this kind of situation?\I'm okay.\I'm just not used to being with\so many people. response:	Why do they have to
context: What did you say?!\How dare you?\Is it still difficult for you to be here\in this kind of situation?\I'm okay.\I'm just not used to being with\so many people.\Why do they have to response:	make so much noise like that?
context: How dare you?\Is it still difficult for you to be here\in this kind of situation?\I'm okay.\I'm just not used to being with\so many people.\Why do they have to\make so much noise like that? response:	Your promotion...
context: Is it still difficult for you to be here\in this kind of situation?\I'm okay.\I'm just not used to being with\so many people.\Why do they have to\make so much noise like that?\Your promotion... response:	That means someone noticed the work you've been doing, right?
context: in this kind of situation?\I'm okay.\I'm just not used to being with\so many people.\Why do they have to\make so much noise like that?\Your promotion...\That means someone noticed the work you've been doing, right? response:	Yeah, I suppose.
context: I'm okay.\I'm just not used to being with\so many people.\Why do they have to\make so much noise like that?\Your promotion...\That means someone noticed the work you've been doing, right?\Yeah, I suppose. response:	That's why they're happy.
context: I'm just not used to being with\so many people.\Why do they have to\make so much noise like that?\Your promotion...\That means someone noticed the work you've been doing, right?\Yeah, I suppose.\That's why they're happy. response:	But you don't look very happy at all.
context: so many people.\Why do they have to\make so much noise like that?\Your promotion...\That means someone noticed the work you've been doing, right?\Yeah, I suppose.\That's why they're happy.\But you don't look very happy at all. response:	Oh, I'm happy. I am.
context: Why do they have to\make so much noise like that?\Your promotion...\That means someone noticed the work you've been doing, right?\Yeah, I suppose.\That's why they're happy.\But you don't look very happy at all.\Oh, I'm happy. I am. response:	But that's not the reason I work here.
context: make so much noise like that?\Your promotion...\That means someone noticed the work you've been doing, right?\Yeah, I suppose.\That's why they're happy.\But you don't look very happy at all.\Oh, I'm happy. I am.\But that's not the reason I work here. response:	Then why did you join NERV?
context: Your promotion...\That means someone noticed the work you've been doing, right?\Yeah, I suppose.\That's why they're happy.\But you don't look very happy at all.\Oh, I'm happy. I am.\But that's not the reason I work here.\Then why did you join NERV? response:	Well, I don't remember. It's been a long time since then.
context: That means someone noticed the work you've been doing, right?\Yeah, I suppose.\That's why they're happy.\But you don't look very happy at all.\Oh, I'm happy. I am.\But that's not the reason I work here.\Then why did you join NERV?\Well, I don't remember. It's been a long time since then. response:	That's got to be Kaji!
context: Yeah, I suppose.\That's why they're happy.\But you don't look very happy at all.\Oh, I'm happy. I am.\But that's not the reason I work here.\Then why did you join NERV?\Well, I don't remember. It's been a long time since then.\That's got to be Kaji! response:	I came directly from HQ. We just happened to meet on the way.
context: That's why they're happy.\But you don't look very happy at all.\Oh, I'm happy. I am.\But that's not the reason I work here.\Then why did you join NERV?\Well, I don't remember. It's been a long time since then.\That's got to be Kaji!\I came directly from HQ. We just happened to meet on the way. response:	That's rather suspicious.
context: But you don't look very happy at all.\Oh, I'm happy. I am.\But that's not the reason I work here.\Then why did you join NERV?\Well, I don't remember. It's been a long time since then.\That's got to be Kaji!\I came directly from HQ. We just happened to meet on the way.\That's rather suspicious. response:	Hey, are you jealous?
context: Oh, I'm happy. I am.\But that's not the reason I work here.\Then why did you join NERV?\Well, I don't remember. It's been a long time since then.\That's got to be Kaji!\I came directly from HQ. We just happened to meet on the way.\That's rather suspicious.\Hey, are you jealous? response:	Absolutely not.
context: But that's not the reason I work here.\Then why did you join NERV?\Well, I don't remember. It's been a long time since then.\That's got to be Kaji!\I came directly from HQ. We just happened to meet on the way.\That's rather suspicious.\Hey, are you jealous?\Absolutely not. response:	Anyhow, I'd like to give you my fondest regards, Major Katsuragi.
context: Then why did you join NERV?\Well, I don't remember. It's been a long time since then.\That's got to be Kaji!\I came directly from HQ. We just happened to meet on the way.\That's rather suspicious.\Hey, are you jealous?\Absolutely not.\Anyhow, I'd like to give you my fondest regards, Major Katsuragi. response:	I suppose I'll have to be polite to you from now on.
context: Well, I don't remember. It's been a long time since then.\That's got to be Kaji!\I came directly from HQ. We just happened to meet on the way.\That's rather suspicious.\Hey, are you jealous?\Absolutely not.\Anyhow, I'd like to give you my fondest regards, Major Katsuragi.\I suppose I'll have to be polite to you from now on. response:	What are you trying to say, you jerk?
context: That's got to be Kaji!\I came directly from HQ. We just happened to meet on the way.\That's rather suspicious.\Hey, are you jealous?\Absolutely not.\Anyhow, I'd like to give you my fondest regards, Major Katsuragi.\I suppose I'll have to be polite to you from now on.\What are you trying to say, you jerk? response:	It's unprecedented for both the Commander and Vice-Commander
context: I came directly from HQ. We just happened to meet on the way.\That's rather suspicious.\Hey, are you jealous?\Absolutely not.\Anyhow, I'd like to give you my fondest regards, Major Katsuragi.\I suppose I'll have to be polite to you from now on.\What are you trying to say, you jerk?\It's unprecedented for both the Commander and Vice-Commander response:	to leave Japan together.
context: That's rather suspicious.\Hey, are you jealous?\Absolutely not.\Anyhow, I'd like to give you my fondest regards, Major Katsuragi.\I suppose I'll have to be polite to you from now on.\What are you trying to say, you jerk?\It's unprecedented for both the Commander and Vice-Commander\to leave Japan together. response:	I guess they must really count on old Katsuragi here.
context: Hey, are you jealous?\Absolutely not.\Anyhow, I'd like to give you my fondest regards, Major Katsuragi.\I suppose I'll have to be polite to you from now on.\What are you trying to say, you jerk?\It's unprecedented for both the Commander and Vice-Commander\to leave Japan together.\I guess they must really count on old Katsuragi here. response:	My father's not here?
context: Absolutely not.\Anyhow, I'd like to give you my fondest regards, Major Katsuragi.\I suppose I'll have to be polite to you from now on.\What are you trying to say, you jerk?\It's unprecedented for both the Commander and Vice-Commander\to leave Japan together.\I guess they must really count on old Katsuragi here.\My father's not here? response:	Commander Ikari is at the South Pole at the moment.
context: Anyhow, I'd like to give you my fondest regards, Major Katsuragi.\I suppose I'll have to be polite to you from now on.\What are you trying to say, you jerk?\It's unprecedented for both the Commander and Vice-Commander\to leave Japan together.\I guess they must really count on old Katsuragi here.\My father's not here?\Commander Ikari is at the South Pole at the moment. response:	Nothing living can exist in the world of death we call Antarctica.
context: I suppose I'll have to be polite to you from now on.\What are you trying to say, you jerk?\It's unprecedented for both the Commander and Vice-Commander\to leave Japan together.\I guess they must really count on old Katsuragi here.\My father's not here?\Commander Ikari is at the South Pole at the moment.\Nothing living can exist in the world of death we call Antarctica. response:	Or should I simply call it Hell?
context: What are you trying to say, you jerk?\It's unprecedented for both the Commander and Vice-Commander\to leave Japan together.\I guess they must really count on old Katsuragi here.\My father's not here?\Commander Ikari is at the South Pole at the moment.\Nothing living can exist in the world of death we call Antarctica.\Or should I simply call it Hell? response:	Nevertheless, we, Mankind, are here.
context: It's unprecedented for both the Commander and Vice-Commander\to leave Japan together.\I guess they must really count on old Katsuragi here.\My father's not here?\Commander Ikari is at the South Pole at the moment.\Nothing living can exist in the world of death we call Antarctica.\Or should I simply call it Hell?\Nevertheless, we, Mankind, are here. response:	We're living things, and we're alive.
context: to leave Japan together.\I guess they must really count on old Katsuragi here.\My father's not here?\Commander Ikari is at the South Pole at the moment.\Nothing living can exist in the world of death we call Antarctica.\Or should I simply call it Hell?\Nevertheless, we, Mankind, are here.\We're living things, and we're alive. response:	That's because we're under the protection of science.
context: I guess they must really count on old Katsuragi here.\My father's not here?\Commander Ikari is at the South Pole at the moment.\Nothing living can exist in the world of death we call Antarctica.\Or should I simply call it Hell?\Nevertheless, we, Mankind, are here.\We're living things, and we're alive.\That's because we're under the protection of science. response:	Science is the power of Man.
context: My father's not here?\Commander Ikari is at the South Pole at the moment.\Nothing living can exist in the world of death we call Antarctica.\Or should I simply call it Hell?\Nevertheless, we, Mankind, are here.\We're living things, and we're alive.\That's because we're under the protection of science.\Science is the power of Man. response:	That arrogance is what caused the tragedy of fifteen years ago,
context: Commander Ikari is at the South Pole at the moment.\Nothing living can exist in the world of death we call Antarctica.\Or should I simply call it Hell?\Nevertheless, we, Mankind, are here.\We're living things, and we're alive.\That's because we're under the protection of science.\Science is the power of Man.\That arrogance is what caused the tragedy of fifteen years ago, response:	the Second Impact.
context: Nothing living can exist in the world of death we call Antarctica.\Or should I simply call it Hell?\Nevertheless, we, Mankind, are here.\We're living things, and we're alive.\That's because we're under the protection of science.\Science is the power of Man.\That arrogance is what caused the tragedy of fifteen years ago,\the Second Impact. response:	And here is the end result.
context: Or should I simply call it Hell?\Nevertheless, we, Mankind, are here.\We're living things, and we're alive.\That's because we're under the protection of science.\Science is the power of Man.\That arrogance is what caused the tragedy of fifteen years ago,\the Second Impact.\And here is the end result. response:	This is a greater punishment than we deserve.
context: Nevertheless, we, Mankind, are here.\We're living things, and we're alive.\That's because we're under the protection of science.\Science is the power of Man.\That arrogance is what caused the tragedy of fifteen years ago,\the Second Impact.\And here is the end result.\This is a greater punishment than we deserve. response:	This is the real Dead Sea.
context: We're living things, and we're alive.\That's because we're under the protection of science.\Science is the power of Man.\That arrogance is what caused the tragedy of fifteen years ago,\the Second Impact.\And here is the end result.\This is a greater punishment than we deserve.\This is the real Dead Sea. response:	Yet this is a world that has been purified, purged of the original sin.
context: That's because we're under the protection of science.\Science is the power of Man.\That arrogance is what caused the tragedy of fifteen years ago,\the Second Impact.\And here is the end result.\This is a greater punishment than we deserve.\This is the real Dead Sea.\Yet this is a world that has been purified, purged of the original sin. response:	I'd rather live in a world where people can live,
context: Science is the power of Man.\That arrogance is what caused the tragedy of fifteen years ago,\the Second Impact.\And here is the end result.\This is a greater punishment than we deserve.\This is the real Dead Sea.\Yet this is a world that has been purified, purged of the original sin.\I'd rather live in a world where people can live, response:	no matter how stained with sin.
context: That arrogance is what caused the tragedy of fifteen years ago,\the Second Impact.\And here is the end result.\This is a greater punishment than we deserve.\This is the real Dead Sea.\Yet this is a world that has been purified, purged of the original sin.\I'd rather live in a world where people can live,\no matter how stained with sin. response:	Report from the bridge.
context: the Second Impact.\And here is the end result.\This is a greater punishment than we deserve.\This is the real Dead Sea.\Yet this is a world that has been purified, purged of the original sin.\I'd rather live in a world where people can live,\no matter how stained with sin.\Report from the bridge. response:	Telegram received from NERV Headquarters.
context: And here is the end result.\This is a greater punishment than we deserve.\This is the real Dead Sea.\Yet this is a world that has been purified, purged of the original sin.\I'd rather live in a world where people can live,\no matter how stained with sin.\Report from the bridge.\Telegram received from NERV Headquarters. response:	An Angel has been detected in orbit above the Indian Ocean.
context: This is a greater punishment than we deserve.\This is the real Dead Sea.\Yet this is a world that has been purified, purged of the original sin.\I'd rather live in a world where people can live,\no matter how stained with sin.\Report from the bridge.\Telegram received from NERV Headquarters.\An Angel has been detected in orbit above the Indian Ocean. response:	The Angel appeared suddenly, two minutes ago.
context: This is the real Dead Sea.\Yet this is a world that has been purified, purged of the original sin.\I'd rather live in a world where people can live,\no matter how stained with sin.\Report from the bridge.\Telegram received from NERV Headquarters.\An Angel has been detected in orbit above the Indian Ocean.\The Angel appeared suddenly, two minutes ago. response:	Send Search Satellite Number 6 to that orbit.
context: Yet this is a world that has been purified, purged of the original sin.\I'd rather live in a world where people can live,\no matter how stained with sin.\Report from the bridge.\Telegram received from NERV Headquarters.\An Angel has been detected in orbit above the Indian Ocean.\The Angel appeared suddenly, two minutes ago.\Send Search Satellite Number 6 to that orbit. response:	T-minus two minutes to contact.
context: I'd rather live in a world where people can live,\no matter how stained with sin.\Report from the bridge.\Telegram received from NERV Headquarters.\An Angel has been detected in orbit above the Indian Ocean.\The Angel appeared suddenly, two minutes ago.\Send Search Satellite Number 6 to that orbit.\T-minus two minutes to contact. response:	The target has been sighted.
context: no matter how stained with sin.\Report from the bridge.\Telegram received from NERV Headquarters.\An Angel has been detected in orbit above the Indian Ocean.\The Angel appeared suddenly, two minutes ago.\Send Search Satellite Number 6 to that orbit.\T-minus two minutes to contact.\The target has been sighted. response:	That's impressive.
context: Report from the bridge.\Telegram received from NERV Headquarters.\An Angel has been detected in orbit above the Indian Ocean.\The Angel appeared suddenly, two minutes ago.\Send Search Satellite Number 6 to that orbit.\T-minus two minutes to contact.\The target has been sighted.\That's impressive. response:	I don't believe it.
context: Telegram received from NERV Headquarters.\An Angel has been detected in orbit above the Indian Ocean.\The Angel appeared suddenly, two minutes ago.\Send Search Satellite Number 6 to that orbit.\T-minus two minutes to contact.\The target has been sighted.\That's impressive.\I don't believe it. response:	Satellite Number 6 is closing for contact with the target.
context: An Angel has been detected in orbit above the Indian Ocean.\The Angel appeared suddenly, two minutes ago.\Send Search Satellite Number 6 to that orbit.\T-minus two minutes to contact.\The target has been sighted.\That's impressive.\I don't believe it.\Satellite Number 6 is closing for contact with the target. response:	Start data search.
context: The Angel appeared suddenly, two minutes ago.\Send Search Satellite Number 6 to that orbit.\T-minus two minutes to contact.\The target has been sighted.\That's impressive.\I don't believe it.\Satellite Number 6 is closing for contact with the target.\Start data search. response:	Data transmission commencing.
context: Send Search Satellite Number 6 to that orbit.\T-minus two minutes to contact.\The target has been sighted.\That's impressive.\I don't believe it.\Satellite Number 6 is closing for contact with the target.\Start data search.\Data transmission commencing. response:	Reception confirmed.
context: T-minus two minutes to contact.\The target has been sighted.\That's impressive.\I don't believe it.\Satellite Number 6 is closing for contact with the target.\Start data search.\Data transmission commencing.\Reception confirmed. response:	Was that an AT Field?
context: The target has been sighted.\That's impressive.\I don't believe it.\Satellite Number 6 is closing for contact with the target.\Start data search.\Data transmission commencing.\Reception confirmed.\Was that an AT Field? response:	It's a new way of using it.
context: That's impressive.\I don't believe it.\Satellite Number 6 is closing for contact with the target.\Start data search.\Data transmission commencing.\Reception confirmed.\Was that an AT Field?\It's a new way of using it. response:	What incredibly destructive power.
context: I don't believe it.\Satellite Number 6 is closing for contact with the target.\Start data search.\Data transmission commencing.\Reception confirmed.\Was that an AT Field?\It's a new way of using it.\What incredibly destructive power. response:	That's an AT Field!
context: Satellite Number 6 is closing for contact with the target.\Start data search.\Data transmission commencing.\Reception confirmed.\Was that an AT Field?\It's a new way of using it.\What incredibly destructive power.\That's an AT Field! response:	It uses kinetic energy too.
context: Start data search.\Data transmission commencing.\Reception confirmed.\Was that an AT Field?\It's a new way of using it.\What incredibly destructive power.\That's an AT Field!\It uses kinetic energy too. response:	This Angel is, itself, like a huge bomb.
context: Data transmission commencing.\Reception confirmed.\Was that an AT Field?\It's a new way of using it.\What incredibly destructive power.\That's an AT Field!\It uses kinetic energy too.\This Angel is, itself, like a huge bomb. response:	In any case, the first blast missed its target and hit the Pacific.
context: Reception confirmed.\Was that an AT Field?\It's a new way of using it.\What incredibly destructive power.\That's an AT Field!\It uses kinetic energy too.\This Angel is, itself, like a huge bomb.\In any case, the first blast missed its target and hit the Pacific. response:	Two hours later, the second shot struck there.
context: Was that an AT Field?\It's a new way of using it.\What incredibly destructive power.\That's an AT Field!\It uses kinetic energy too.\This Angel is, itself, like a huge bomb.\In any case, the first blast missed its target and hit the Pacific.\Two hours later, the second shot struck there. response:	Since then, it has been steadily correcting the error ratio.
context: It's a new way of using it.\What incredibly destructive power.\That's an AT Field!\It uses kinetic energy too.\This Angel is, itself, like a huge bomb.\In any case, the first blast missed its target and hit the Pacific.\Two hours later, the second shot struck there.\Since then, it has been steadily correcting the error ratio. response:	That means it's learning.
context: What incredibly destructive power.\That's an AT Field!\It uses kinetic energy too.\This Angel is, itself, like a huge bomb.\In any case, the first blast missed its target and hit the Pacific.\Two hours later, the second shot struck there.\Since then, it has been steadily correcting the error ratio.\That means it's learning. response:	An N2 air bomb had no effect on it.
context: That's an AT Field!\It uses kinetic energy too.\This Angel is, itself, like a huge bomb.\In any case, the first blast missed its target and hit the Pacific.\Two hours later, the second shot struck there.\Since then, it has been steadily correcting the error ratio.\That means it's learning.\An N2 air bomb had no effect on it. response:	The Angel has been missing since then.
context: It uses kinetic energy too.\This Angel is, itself, like a huge bomb.\In any case, the first blast missed its target and hit the Pacific.\Two hours later, the second shot struck there.\Since then, it has been steadily correcting the error ratio.\That means it's learning.\An N2 air bomb had no effect on it.\The Angel has been missing since then. response:	It's probably coming here.
context: This Angel is, itself, like a huge bomb.\In any case, the first blast missed its target and hit the Pacific.\Two hours later, the second shot struck there.\Since then, it has been steadily correcting the error ratio.\That means it's learning.\An N2 air bomb had no effect on it.\The Angel has been missing since then.\It's probably coming here. response:	Yes, and next time it may drop itself.
context: In any case, the first blast missed its target and hit the Pacific.\Two hours later, the second shot struck there.\Since then, it has been steadily correcting the error ratio.\That means it's learning.\An N2 air bomb had no effect on it.\The Angel has been missing since then.\It's probably coming here.\Yes, and next time it may drop itself. response:	So, that will give us a third Ashinoko lake?
context: Two hours later, the second shot struck there.\Since then, it has been steadily correcting the error ratio.\That means it's learning.\An N2 air bomb had no effect on it.\The Angel has been missing since then.\It's probably coming here.\Yes, and next time it may drop itself.\So, that will give us a third Ashinoko lake? response:	All five Fuji lakes will be fused into a single body linked to the Pacific,
context: Since then, it has been steadily correcting the error ratio.\That means it's learning.\An N2 air bomb had no effect on it.\The Angel has been missing since then.\It's probably coming here.\Yes, and next time it may drop itself.\So, that will give us a third Ashinoko lake?\All five Fuji lakes will be fused into a single body linked to the Pacific, response:	destroying this Headquarters in the process.
context: That means it's learning.\An N2 air bomb had no effect on it.\The Angel has been missing since then.\It's probably coming here.\Yes, and next time it may drop itself.\So, that will give us a third Ashinoko lake?\All five Fuji lakes will be fused into a single body linked to the Pacific,\destroying this Headquarters in the process. response:	Can we reach the Commander?
context: An N2 air bomb had no effect on it.\The Angel has been missing since then.\It's probably coming here.\Yes, and next time it may drop itself.\So, that will give us a third Ashinoko lake?\All five Fuji lakes will be fused into a single body linked to the Pacific,\destroying this Headquarters in the process.\Can we reach the Commander? response:	It's impossible due to the Angel's powerful jamming.
context: The Angel has been missing since then.\It's probably coming here.\Yes, and next time it may drop itself.\So, that will give us a third Ashinoko lake?\All five Fuji lakes will be fused into a single body linked to the Pacific,\destroying this Headquarters in the process.\Can we reach the Commander?\It's impossible due to the Angel's powerful jamming. response:	What is the Magi's judgment?
context: It's probably coming here.\Yes, and next time it may drop itself.\So, that will give us a third Ashinoko lake?\All five Fuji lakes will be fused into a single body linked to the Pacific,\destroying this Headquarters in the process.\Can we reach the Commander?\It's impossible due to the Angel's powerful jamming.\What is the Magi's judgment? response:	They unanimously agree in recommending evacuation.
