context: Late Night Show response:	Late Night Show
context: W-Wait!\As Soul-kun said!\Now, Maka...\Soul, keep an eye on my food!\Keep an eye, heh?\She's a real glutton...\Huh?\Maka doesn't like raw fish... response:	So why did she bring salmon?
context: As Soul-kun said!\Now, Maka...\Soul, keep an eye on my food!\Keep an eye, heh?\She's a real glutton...\Huh?\Maka doesn't like raw fish...\So why did she bring salmon? response:	Weird girl...
context: Now, Maka...\Soul, keep an eye on my food!\Keep an eye, heh?\She's a real glutton...\Huh?\Maka doesn't like raw fish...\So why did she bring salmon?\Weird girl... response:	Oh...
context: Soul, keep an eye on my food!\Keep an eye, heh?\She's a real glutton...\Huh?\Maka doesn't like raw fish...\So why did she bring salmon?\Weird girl...\Oh... response:	I see.
context: Keep an eye, heh?\She's a real glutton...\Huh?\Maka doesn't like raw fish...\So why did she bring salmon?\Weird girl...\Oh...\I see. response:	Silly, isn't she...
context: She's a real glutton...\Huh?\Maka doesn't like raw fish...\So why did she bring salmon?\Weird girl...\Oh...\I see.\Silly, isn't she... response:	She didn't have to bother, but still...
context: Huh?\Maka doesn't like raw fish...\So why did she bring salmon?\Weird girl...\Oh...\I see.\Silly, isn't she...\She didn't have to bother, but still... response:	Thanks...
context: Maka doesn't like raw fish...\So why did she bring salmon?\Weird girl...\Oh...\I see.\Silly, isn't she...\She didn't have to bother, but still...\Thanks... response:	Medusa,
context: So why did she bring salmon?\Weird girl...\Oh...\I see.\Silly, isn't she...\She didn't have to bother, but still...\Thanks...\Medusa, response:	What should we do?
context: Weird girl...\Oh...\I see.\Silly, isn't she...\She didn't have to bother, but still...\Thanks...\Medusa,\What should we do? response:	Wait for my signal at the designated place with Free.
context: Oh...\I see.\Silly, isn't she...\She didn't have to bother, but still...\Thanks...\Medusa,\What should we do?\Wait for my signal at the designated place with Free. response:	Also, did you get their support?
context: I see.\Silly, isn't she...\She didn't have to bother, but still...\Thanks...\Medusa,\What should we do?\Wait for my signal at the designated place with Free.\Also, did you get their support? response:	As planned.
context: Silly, isn't she...\She didn't have to bother, but still...\Thanks...\Medusa,\What should we do?\Wait for my signal at the designated place with Free.\Also, did you get their support?\As planned. response:	Currently, Chrona, or should I say Ragnarok, went to get them.
context: She didn't have to bother, but still...\Thanks...\Medusa,\What should we do?\Wait for my signal at the designated place with Free.\Also, did you get their support?\As planned.\Currently, Chrona, or should I say Ragnarok, went to get them. response:	Is that so...?
context: Thanks...\Medusa,\What should we do?\Wait for my signal at the designated place with Free.\Also, did you get their support?\As planned.\Currently, Chrona, or should I say Ragnarok, went to get them.\Is that so...? response:	Good work.
context: Medusa,\What should we do?\Wait for my signal at the designated place with Free.\Also, did you get their support?\As planned.\Currently, Chrona, or should I say Ragnarok, went to get them.\Is that so...?\Good work. response:	Well hello there, Medusa-sensei.
context: What should we do?\Wait for my signal at the designated place with Free.\Also, did you get their support?\As planned.\Currently, Chrona, or should I say Ragnarok, went to get them.\Is that so...?\Good work.\Well hello there, Medusa-sensei. response:	Having fun?
context: Wait for my signal at the designated place with Free.\Also, did you get their support?\As planned.\Currently, Chrona, or should I say Ragnarok, went to get them.\Is that so...?\Good work.\Well hello there, Medusa-sensei.\Having fun? response:	Doctor Stein.
context: Also, did you get their support?\As planned.\Currently, Chrona, or should I say Ragnarok, went to get them.\Is that so...?\Good work.\Well hello there, Medusa-sensei.\Having fun?\Doctor Stein. response:	My...
context: As planned.\Currently, Chrona, or should I say Ragnarok, went to get them.\Is that so...?\Good work.\Well hello there, Medusa-sensei.\Having fun?\Doctor Stein.\My... response:	Don't scare me.
context: Currently, Chrona, or should I say Ragnarok, went to get them.\Is that so...?\Good work.\Well hello there, Medusa-sensei.\Having fun?\Doctor Stein.\My...\Don't scare me. response:	This guy again?
context: Is that so...?\Good work.\Well hello there, Medusa-sensei.\Having fun?\Doctor Stein.\My...\Don't scare me.\This guy again? response:	Cheers! Cheers! How many... are there?
context: Good work.\Well hello there, Medusa-sensei.\Having fun?\Doctor Stein.\My...\Don't scare me.\This guy again?\Cheers! Cheers! How many... are there? response:	Doctor Stein?
context: Well hello there, Medusa-sensei.\Having fun?\Doctor Stein.\My...\Don't scare me.\This guy again?\Cheers! Cheers! How many... are there?\Doctor Stein? response:	Ah, I'm completely drunk!
context: Having fun?\Doctor Stein.\My...\Don't scare me.\This guy again?\Cheers! Cheers! How many... are there?\Doctor Stein?\Ah, I'm completely drunk! response:	I drank too much champagne!
context: Doctor Stein.\My...\Don't scare me.\This guy again?\Cheers! Cheers! How many... are there?\Doctor Stein?\Ah, I'm completely drunk!\I drank too much champagne! response:	Is he for real? I can't read him...
context: My...\Don't scare me.\This guy again?\Cheers! Cheers! How many... are there?\Doctor Stein?\Ah, I'm completely drunk!\I drank too much champagne!\Is he for real? I can't read him... response:	How about it? Let's dance!
context: Don't scare me.\This guy again?\Cheers! Cheers! How many... are there?\Doctor Stein?\Ah, I'm completely drunk!\I drank too much champagne!\Is he for real? I can't read him...\How about it? Let's dance! response:	How about it? Let's dance!
context: This guy again?\Cheers! Cheers! How many... are there?\Doctor Stein?\Ah, I'm completely drunk!\I drank too much champagne!\Is he for real? I can't read him...\How about it? Let's dance!\How about it? Let's dance! response:	Since you dressed up and all!
context: Cheers! Cheers! How many... are there?\Doctor Stein?\Ah, I'm completely drunk!\I drank too much champagne!\Is he for real? I can't read him...\How about it? Let's dance!\How about it? Let's dance!\Since you dressed up and all! response:	Now, now!
context: Doctor Stein?\Ah, I'm completely drunk!\I drank too much champagne!\Is he for real? I can't read him...\How about it? Let's dance!\How about it? Let's dance!\Since you dressed up and all!\Now, now! response:	You're kidding, right?
context: Ah, I'm completely drunk!\I drank too much champagne!\Is he for real? I can't read him...\How about it? Let's dance!\How about it? Let's dance!\Since you dressed up and all!\Now, now!\You're kidding, right? response:	Maka, do you remember?
context: I drank too much champagne!\Is he for real? I can't read him...\How about it? Let's dance!\How about it? Let's dance!\Since you dressed up and all!\Now, now!\You're kidding, right?\Maka, do you remember? response:	On your kindergarten graduation day, you stood on papa's feet and danced...
context: Is he for real? I can't read him...\How about it? Let's dance!\How about it? Let's dance!\Since you dressed up and all!\Now, now!\You're kidding, right?\Maka, do you remember?\On your kindergarten graduation day, you stood on papa's feet and danced... response:	After that I danced with mama...
context: How about it? Let's dance!\How about it? Let's dance!\Since you dressed up and all!\Now, now!\You're kidding, right?\Maka, do you remember?\On your kindergarten graduation day, you stood on papa's feet and danced...\After that I danced with mama... response:	It was so much fun...
context: How about it? Let's dance!\Since you dressed up and all!\Now, now!\You're kidding, right?\Maka, do you remember?\On your kindergarten graduation day, you stood on papa's feet and danced...\After that I danced with mama...\It was so much fun... response:	The one you danced with wasn't mama...
context: Since you dressed up and all!\Now, now!\You're kidding, right?\Maka, do you remember?\On your kindergarten graduation day, you stood on papa's feet and danced...\After that I danced with mama...\It was so much fun...\The one you danced with wasn't mama... response:	It was Sara-chan's mama right?
context: Now, now!\You're kidding, right?\Maka, do you remember?\On your kindergarten graduation day, you stood on papa's feet and danced...\After that I danced with mama...\It was so much fun...\The one you danced with wasn't mama...\It was Sara-chan's mama right? response:	Crap!
context: You're kidding, right?\Maka, do you remember?\On your kindergarten graduation day, you stood on papa's feet and danced...\After that I danced with mama...\It was so much fun...\The one you danced with wasn't mama...\It was Sara-chan's mama right?\Crap! response:	Was that so?
context: Maka, do you remember?\On your kindergarten graduation day, you stood on papa's feet and danced...\After that I danced with mama...\It was so much fun...\The one you danced with wasn't mama...\It was Sara-chan's mama right?\Crap!\Was that so? response:	As expected from Maka, remembering it so well...
context: On your kindergarten graduation day, you stood on papa's feet and danced...\After that I danced with mama...\It was so much fun...\The one you danced with wasn't mama...\It was Sara-chan's mama right?\Crap!\Was that so?\As expected from Maka, remembering it so well... response:	Well anyway, now I'm dancing with you again.
context: After that I danced with mama...\It was so much fun...\The one you danced with wasn't mama...\It was Sara-chan's mama right?\Crap!\Was that so?\As expected from Maka, remembering it so well...\Well anyway, now I'm dancing with you again. response:	It will be a good memory.
context: It was so much fun...\The one you danced with wasn't mama...\It was Sara-chan's mama right?\Crap!\Was that so?\As expected from Maka, remembering it so well...\Well anyway, now I'm dancing with you again.\It will be a good memory. response:	From now on, I'm going to become a great papa, right?
context: The one you danced with wasn't mama...\It was Sara-chan's mama right?\Crap!\Was that so?\As expected from Maka, remembering it so well...\Well anyway, now I'm dancing with you again.\It will be a good memory.\From now on, I'm going to become a great papa, right? response:	Impossible!
context: It was Sara-chan's mama right?\Crap!\Was that so?\As expected from Maka, remembering it so well...\Well anyway, now I'm dancing with you again.\It will be a good memory.\From now on, I'm going to become a great papa, right?\Impossible! response:	What am I doing?
context: Crap!\Was that so?\As expected from Maka, remembering it so well...\Well anyway, now I'm dancing with you again.\It will be a good memory.\From now on, I'm going to become a great papa, right?\Impossible!\What am I doing? response:	I can't let Eruka and the others see this...
context: Was that so?\As expected from Maka, remembering it so well...\Well anyway, now I'm dancing with you again.\It will be a good memory.\From now on, I'm going to become a great papa, right?\Impossible!\What am I doing?\I can't let Eruka and the others see this... response:	Medusa-sensei?
context: As expected from Maka, remembering it so well...\Well anyway, now I'm dancing with you again.\It will be a good memory.\From now on, I'm going to become a great papa, right?\Impossible!\What am I doing?\I can't let Eruka and the others see this...\Medusa-sensei? response:	Sid-sensei hasn't returned...
context: Well anyway, now I'm dancing with you again.\It will be a good memory.\From now on, I'm going to become a great papa, right?\Impossible!\What am I doing?\I can't let Eruka and the others see this...\Medusa-sensei?\Sid-sensei hasn't returned... response:	Do you know anything about that?
context: It will be a good memory.\From now on, I'm going to become a great papa, right?\Impossible!\What am I doing?\I can't let Eruka and the others see this...\Medusa-sensei?\Sid-sensei hasn't returned...\Do you know anything about that? response:	Is everything alright?
context: From now on, I'm going to become a great papa, right?\Impossible!\What am I doing?\I can't let Eruka and the others see this...\Medusa-sensei?\Sid-sensei hasn't returned...\Do you know anything about that?\Is everything alright? response:	I don't know anything...
context: Impossible!\What am I doing?\I can't let Eruka and the others see this...\Medusa-sensei?\Sid-sensei hasn't returned...\Do you know anything about that?\Is everything alright?\I don't know anything... response:	Is that so?
context: What am I doing?\I can't let Eruka and the others see this...\Medusa-sensei?\Sid-sensei hasn't returned...\Do you know anything about that?\Is everything alright?\I don't know anything...\Is that so? response:	He went off to someone's laboratory.
context: I can't let Eruka and the others see this...\Medusa-sensei?\Sid-sensei hasn't returned...\Do you know anything about that?\Is everything alright?\I don't know anything...\Is that so?\He went off to someone's laboratory. response:	Uhm...
context: Medusa-sensei?\Sid-sensei hasn't returned...\Do you know anything about that?\Is everything alright?\I don't know anything...\Is that so?\He went off to someone's laboratory.\Uhm... response:	Whose laboratory was it again?
context: Sid-sensei hasn't returned...\Do you know anything about that?\Is everything alright?\I don't know anything...\Is that so?\He went off to someone's laboratory.\Uhm...\Whose laboratory was it again? response:	Right, right!
context: Do you know anything about that?\Is everything alright?\I don't know anything...\Is that so?\He went off to someone's laboratory.\Uhm...\Whose laboratory was it again?\Right, right! response:	It was yours.
context: Is everything alright?\I don't know anything...\Is that so?\He went off to someone's laboratory.\Uhm...\Whose laboratory was it again?\Right, right!\It was yours. response:	I have no clue about what you're talking about...
context: I don't know anything...\Is that so?\He went off to someone's laboratory.\Uhm...\Whose laboratory was it again?\Right, right!\It was yours.\I have no clue about what you're talking about... response:	A dangerous witch such as yourself... what business could she have at Shibusen?
context: Is that so?\He went off to someone's laboratory.\Uhm...\Whose laboratory was it again?\Right, right!\It was yours.\I have no clue about what you're talking about...\A dangerous witch such as yourself... what business could she have at Shibusen? response:	You seem a bit drunk... should we get you some water?
context: He went off to someone's laboratory.\Uhm...\Whose laboratory was it again?\Right, right!\It was yours.\I have no clue about what you're talking about...\A dangerous witch such as yourself... what business could she have at Shibusen?\You seem a bit drunk... should we get you some water? response:	You seem a bit drunk... should we get you some water?
context: Uhm...\Whose laboratory was it again?\Right, right!\It was yours.\I have no clue about what you're talking about...\A dangerous witch such as yourself... what business could she have at Shibusen?\You seem a bit drunk... should we get you some water?\You seem a bit drunk... should we get you some water? response:	I'm not drunk...
context: Whose laboratory was it again?\Right, right!\It was yours.\I have no clue about what you're talking about...\A dangerous witch such as yourself... what business could she have at Shibusen?\You seem a bit drunk... should we get you some water?\You seem a bit drunk... should we get you some water?\I'm not drunk... response:	From the beginning.
context: Right, right!\It was yours.\I have no clue about what you're talking about...\A dangerous witch such as yourself... what business could she have at Shibusen?\You seem a bit drunk... should we get you some water?\You seem a bit drunk... should we get you some water?\I'm not drunk...\From the beginning. response:	You seem to be interested in Kishin.
context: It was yours.\I have no clue about what you're talking about...\A dangerous witch such as yourself... what business could she have at Shibusen?\You seem a bit drunk... should we get you some water?\You seem a bit drunk... should we get you some water?\I'm not drunk...\From the beginning.\You seem to be interested in Kishin. response:	I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...
context: I have no clue about what you're talking about...\A dangerous witch such as yourself... what business could she have at Shibusen?\You seem a bit drunk... should we get you some water?\You seem a bit drunk... should we get you some water?\I'm not drunk...\From the beginning.\You seem to be interested in Kishin.\I don't believe you infiltrated Shibusen just to investigate weapons and Technicians... response:	You know about it right?
context: A dangerous witch such as yourself... what business could she have at Shibusen?\You seem a bit drunk... should we get you some water?\You seem a bit drunk... should we get you some water?\I'm not drunk...\From the beginning.\You seem to be interested in Kishin.\I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...\You know about it right? response:	Witch Medusa...
context: You seem a bit drunk... should we get you some water?\You seem a bit drunk... should we get you some water?\I'm not drunk...\From the beginning.\You seem to be interested in Kishin.\I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...\You know about it right?\Witch Medusa... response:	That below Shibusen, a Kishin sleeps...
context: You seem a bit drunk... should we get you some water?\I'm not drunk...\From the beginning.\You seem to be interested in Kishin.\I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...\You know about it right?\Witch Medusa...\That below Shibusen, a Kishin sleeps... response:	Youngster...
context: I'm not drunk...\From the beginning.\You seem to be interested in Kishin.\I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...\You know about it right?\Witch Medusa...\That below Shibusen, a Kishin sleeps...\Youngster... response:	If Shinigami weren't here, I'd kill you on the spot.
context: From the beginning.\You seem to be interested in Kishin.\I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...\You know about it right?\Witch Medusa...\That below Shibusen, a Kishin sleeps...\Youngster...\If Shinigami weren't here, I'd kill you on the spot. response:	I wanna dissect you!
context: You seem to be interested in Kishin.\I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...\You know about it right?\Witch Medusa...\That below Shibusen, a Kishin sleeps...\Youngster...\If Shinigami weren't here, I'd kill you on the spot.\I wanna dissect you! response:	No need to hold back.
context: I don't believe you infiltrated Shibusen just to investigate weapons and Technicians...\You know about it right?\Witch Medusa...\That below Shibusen, a Kishin sleeps...\Youngster...\If Shinigami weren't here, I'd kill you on the spot.\I wanna dissect you!\No need to hold back. response:	How about releasing the Protect?
context: You know about it right?\Witch Medusa...\That below Shibusen, a Kishin sleeps...\Youngster...\If Shinigami weren't here, I'd kill you on the spot.\I wanna dissect you!\No need to hold back.\How about releasing the Protect? response:	That's right...
context: Witch Medusa...\That below Shibusen, a Kishin sleeps...\Youngster...\If Shinigami weren't here, I'd kill you on the spot.\I wanna dissect you!\No need to hold back.\How about releasing the Protect?\That's right... response:	My aim is the resurrection of Kishin.
context: That below Shibusen, a Kishin sleeps...\Youngster...\If Shinigami weren't here, I'd kill you on the spot.\I wanna dissect you!\No need to hold back.\How about releasing the Protect?\That's right...\My aim is the resurrection of Kishin. response:	And for that, the black blood...
context: Youngster...\If Shinigami weren't here, I'd kill you on the spot.\I wanna dissect you!\No need to hold back.\How about releasing the Protect?\That's right...\My aim is the resurrection of Kishin.\And for that, the black blood... response:	But why?
context: If Shinigami weren't here, I'd kill you on the spot.\I wanna dissect you!\No need to hold back.\How about releasing the Protect?\That's right...\My aim is the resurrection of Kishin.\And for that, the black blood...\But why? response:	Kishin's power surpasses human comprehension...
context: I wanna dissect you!\No need to hold back.\How about releasing the Protect?\That's right...\My aim is the resurrection of Kishin.\And for that, the black blood...\But why?\Kishin's power surpasses human comprehension... response:	Even evolution itself, so to speak.
context: No need to hold back.\How about releasing the Protect?\That's right...\My aim is the resurrection of Kishin.\And for that, the black blood...\But why?\Kishin's power surpasses human comprehension...\Even evolution itself, so to speak. response:	Both Shinigami and Shibusen kept an eye on and protected the Earth through force...
context: How about releasing the Protect?\That's right...\My aim is the resurrection of Kishin.\And for that, the black blood...\But why?\Kishin's power surpasses human comprehension...\Even evolution itself, so to speak.\Both Shinigami and Shibusen kept an eye on and protected the Earth through force... response:	Maintaining the status quo...
context: That's right...\My aim is the resurrection of Kishin.\And for that, the black blood...\But why?\Kishin's power surpasses human comprehension...\Even evolution itself, so to speak.\Both Shinigami and Shibusen kept an eye on and protected the Earth through force...\Maintaining the status quo... response:	That would be the best description of Shibusen's work.
context: My aim is the resurrection of Kishin.\And for that, the black blood...\But why?\Kishin's power surpasses human comprehension...\Even evolution itself, so to speak.\Both Shinigami and Shibusen kept an eye on and protected the Earth through force...\Maintaining the status quo...\That would be the best description of Shibusen's work. response:	But, the times are changing.
context: And for that, the black blood...\But why?\Kishin's power surpasses human comprehension...\Even evolution itself, so to speak.\Both Shinigami and Shibusen kept an eye on and protected the Earth through force...\Maintaining the status quo...\That would be the best description of Shibusen's work.\But, the times are changing. response:	But, the times are changing.
context: But why?\Kishin's power surpasses human comprehension...\Even evolution itself, so to speak.\Both Shinigami and Shibusen kept an eye on and protected the Earth through force...\Maintaining the status quo...\That would be the best description of Shibusen's work.\But, the times are changing.\But, the times are changing. response:	Given that, heading towards unheard progress is obvious, right?
context: Kishin's power surpasses human comprehension...\Even evolution itself, so to speak.\Both Shinigami and Shibusen kept an eye on and protected the Earth through force...\Maintaining the status quo...\That would be the best description of Shibusen's work.\But, the times are changing.\But, the times are changing.\Given that, heading towards unheard progress is obvious, right? response:	That's only natural...
context: Even evolution itself, so to speak.\Both Shinigami and Shibusen kept an eye on and protected the Earth through force...\Maintaining the status quo...\That would be the best description of Shibusen's work.\But, the times are changing.\But, the times are changing.\Given that, heading towards unheard progress is obvious, right?\That's only natural... response:	Doctor Stein...
context: Both Shinigami and Shibusen kept an eye on and protected the Earth through force...\Maintaining the status quo...\That would be the best description of Shibusen's work.\But, the times are changing.\But, the times are changing.\Given that, heading towards unheard progress is obvious, right?\That's only natural...\Doctor Stein... response:	Whether you do or you don't, everything's the same...
context: Maintaining the status quo...\That would be the best description of Shibusen's work.\But, the times are changing.\But, the times are changing.\Given that, heading towards unheard progress is obvious, right?\That's only natural...\Doctor Stein...\Whether you do or you don't, everything's the same... response:	This revolving world... is that what you long for?
context: That would be the best description of Shibusen's work.\But, the times are changing.\But, the times are changing.\Given that, heading towards unheard progress is obvious, right?\That's only natural...\Doctor Stein...\Whether you do or you don't, everything's the same...\This revolving world... is that what you long for? response:	This revolving world... is that what you long for?
context: But, the times are changing.\But, the times are changing.\Given that, heading towards unheard progress is obvious, right?\That's only natural...\Doctor Stein...\Whether you do or you don't, everything's the same...\This revolving world... is that what you long for?\This revolving world... is that what you long for? response:	Being a researcher like me, you know what I mean...
context: But, the times are changing.\Given that, heading towards unheard progress is obvious, right?\That's only natural...\Doctor Stein...\Whether you do or you don't, everything's the same...\This revolving world... is that what you long for?\This revolving world... is that what you long for?\Being a researcher like me, you know what I mean... response:	So?
context: Given that, heading towards unheard progress is obvious, right?\That's only natural...\Doctor Stein...\Whether you do or you don't, everything's the same...\This revolving world... is that what you long for?\This revolving world... is that what you long for?\Being a researcher like me, you know what I mean...\So? response:	Won't you join me?
context: That's only natural...\Doctor Stein...\Whether you do or you don't, everything's the same...\This revolving world... is that what you long for?\This revolving world... is that what you long for?\Being a researcher like me, you know what I mean...\So?\Won't you join me? response:	Stein!
context: Doctor Stein...\Whether you do or you don't, everything's the same...\This revolving world... is that what you long for?\This revolving world... is that what you long for?\Being a researcher like me, you know what I mean...\So?\Won't you join me?\Stein! response:	Hurry!
context: Whether you do or you don't, everything's the same...\This revolving world... is that what you long for?\This revolving world... is that what you long for?\Being a researcher like me, you know what I mean...\So?\Won't you join me?\Stein!\Hurry! response:	Get everyone out of here!
context: This revolving world... is that what you long for?\This revolving world... is that what you long for?\Being a researcher like me, you know what I mean...\So?\Won't you join me?\Stein!\Hurry!\Get everyone out of here! response:	Sid-sensei?
context: This revolving world... is that what you long for?\Being a researcher like me, you know what I mean...\So?\Won't you join me?\Stein!\Hurry!\Get everyone out of here!\Sid-sensei? response:	Oi?
context: Being a researcher like me, you know what I mean...\So?\Won't you join me?\Stein!\Hurry!\Get everyone out of here!\Sid-sensei?\Oi? response:	Are you alright?
context: So?\Won't you join me?\Stein!\Hurry!\Get everyone out of here!\Sid-sensei?\Oi?\Are you alright? response:	Yeah, somehow...
context: Won't you join me?\Stein!\Hurry!\Get everyone out of here!\Sid-sensei?\Oi?\Are you alright?\Yeah, somehow... response:	There was a surprise attack from the enemy.
context: Stein!\Hurry!\Get everyone out of here!\Sid-sensei?\Oi?\Are you alright?\Yeah, somehow...\There was a surprise attack from the enemy. response:	I dove underground when the explosion took place but...
context: Hurry!\Get everyone out of here!\Sid-sensei?\Oi?\Are you alright?\Yeah, somehow...\There was a surprise attack from the enemy.\I dove underground when the explosion took place but... response:	It's as you see...
context: Get everyone out of here!\Sid-sensei?\Oi?\Are you alright?\Yeah, somehow...\There was a surprise attack from the enemy.\I dove underground when the explosion took place but...\It's as you see... response:	Crap!
context: Sid-sensei?\Oi?\Are you alright?\Yeah, somehow...\There was a surprise attack from the enemy.\I dove underground when the explosion took place but...\It's as you see...\Crap! response:	Anyway, get away from here!
context: Oi?\Are you alright?\Yeah, somehow...\There was a surprise attack from the enemy.\I dove underground when the explosion took place but...\It's as you see...\Crap!\Anyway, get away from here! response:	It's a trap.
context: Are you alright?\Yeah, somehow...\There was a surprise attack from the enemy.\I dove underground when the explosion took place but...\It's as you see...\Crap!\Anyway, get away from here!\It's a trap. response:	Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...
context: Yeah, somehow...\There was a surprise attack from the enemy.\I dove underground when the explosion took place but...\It's as you see...\Crap!\Anyway, get away from here!\It's a trap.\Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here... response:	They've waited for this day!
context: There was a surprise attack from the enemy.\I dove underground when the explosion took place but...\It's as you see...\Crap!\Anyway, get away from here!\It's a trap.\Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...\They've waited for this day! response:	Medusa!
context: I dove underground when the explosion took place but...\It's as you see...\Crap!\Anyway, get away from here!\It's a trap.\Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...\They've waited for this day!\Medusa! response:	Free! The Barrier!
context: It's as you see...\Crap!\Anyway, get away from here!\It's a trap.\Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...\They've waited for this day!\Medusa!\Free! The Barrier! response:	Trap them all in!
context: Crap!\Anyway, get away from here!\It's a trap.\Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...\They've waited for this day!\Medusa!\Free! The Barrier!\Trap them all in! response:	Got it.
context: Anyway, get away from here!\It's a trap.\Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...\They've waited for this day!\Medusa!\Free! The Barrier!\Trap them all in!\Got it. response:	Soul Protect... release!
context: It's a trap.\Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...\They've waited for this day!\Medusa!\Free! The Barrier!\Trap them all in!\Got it.\Soul Protect... release! response:	Soul Protect... release!
context: Today, Shinigami-sama left the mirror and everybody at Shibusen gathered here...\They've waited for this day!\Medusa!\Free! The Barrier!\Trap them all in!\Got it.\Soul Protect... release!\Soul Protect... release! response:	This response...
context: They've waited for this day!\Medusa!\Free! The Barrier!\Trap them all in!\Got it.\Soul Protect... release!\Soul Protect... release!\This response... response:	Wolf, wolves...
context: Medusa!\Free! The Barrier!\Trap them all in!\Got it.\Soul Protect... release!\Soul Protect... release!\This response...\Wolf, wolves... response:	Wolf, wolves!
context: Free! The Barrier!\Trap them all in!\Got it.\Soul Protect... release!\Soul Protect... release!\This response...\Wolf, wolves...\Wolf, wolves! response:	Interference will not be allowed.
context: Trap them all in!\Got it.\Soul Protect... release!\Soul Protect... release!\This response...\Wolf, wolves...\Wolf, wolves!\Interference will not be allowed. response:	Once inside this magic box...
context: Got it.\Soul Protect... release!\Soul Protect... release!\This response...\Wolf, wolves...\Wolf, wolves!\Interference will not be allowed.\Once inside this magic box... response:	Eruka, we're maintaining the place where the box will materialize.
context: Soul Protect... release!\Soul Protect... release!\This response...\Wolf, wolves...\Wolf, wolves!\Interference will not be allowed.\Once inside this magic box...\Eruka, we're maintaining the place where the box will materialize. response:	Ribbit, ribbit.
context: Soul Protect... release!\This response...\Wolf, wolves...\Wolf, wolves!\Interference will not be allowed.\Once inside this magic box...\Eruka, we're maintaining the place where the box will materialize.\Ribbit, ribbit. response:	Subtraction magic... Magic Calculation!
context: This response...\Wolf, wolves...\Wolf, wolves!\Interference will not be allowed.\Once inside this magic box...\Eruka, we're maintaining the place where the box will materialize.\Ribbit, ribbit.\Subtraction magic... Magic Calculation! response:	Subtraction magic... Magic Calculation!
context: Wolf, wolves...\Wolf, wolves!\Interference will not be allowed.\Once inside this magic box...\Eruka, we're maintaining the place where the box will materialize.\Ribbit, ribbit.\Subtraction magic... Magic Calculation!\Subtraction magic... Magic Calculation! response:	T-This is...
context: Wolf, wolves!\Interference will not be allowed.\Once inside this magic box...\Eruka, we're maintaining the place where the box will materialize.\Ribbit, ribbit.\Subtraction magic... Magic Calculation!\Subtraction magic... Magic Calculation!\T-This is... response:	So it's started...
context: Interference will not be allowed.\Once inside this magic box...\Eruka, we're maintaining the place where the box will materialize.\Ribbit, ribbit.\Subtraction magic... Magic Calculation!\Subtraction magic... Magic Calculation!\T-This is...\So it's started... response:	Nygus, you can do it, right?
context: Once inside this magic box...\Eruka, we're maintaining the place where the box will materialize.\Ribbit, ribbit.\Subtraction magic... Magic Calculation!\Subtraction magic... Magic Calculation!\T-This is...\So it's started...\Nygus, you can do it, right? response:	Soul Resonance...
context: Eruka, we're maintaining the place where the box will materialize.\Ribbit, ribbit.\Subtraction magic... Magic Calculation!\Subtraction magic... Magic Calculation!\T-This is...\So it's started...\Nygus, you can do it, right?\Soul Resonance... response:	Yeah!
context: Ribbit, ribbit.\Subtraction magic... Magic Calculation!\Subtraction magic... Magic Calculation!\T-This is...\So it's started...\Nygus, you can do it, right?\Soul Resonance...\Yeah! response:	At least you guys...
context: Subtraction magic... Magic Calculation!\Subtraction magic... Magic Calculation!\T-This is...\So it's started...\Nygus, you can do it, right?\Soul Resonance...\Yeah!\At least you guys... response:	Casting location confirmed.
context: Subtraction magic... Magic Calculation!\T-This is...\So it's started...\Nygus, you can do it, right?\Soul Resonance...\Yeah!\At least you guys...\Casting location confirmed. response:	Spatial Magic!
context: T-This is...\So it's started...\Nygus, you can do it, right?\Soul Resonance...\Yeah!\At least you guys...\Casting location confirmed.\Spatial Magic! response:	Independent Cube!
context: So it's started...\Nygus, you can do it, right?\Soul Resonance...\Yeah!\At least you guys...\Casting location confirmed.\Spatial Magic!\Independent Cube! response:	What's this?
context: Nygus, you can do it, right?\Soul Resonance...\Yeah!\At least you guys...\Casting location confirmed.\Spatial Magic!\Independent Cube!\What's this? response:	The room...
context: Soul Resonance...\Yeah!\At least you guys...\Casting location confirmed.\Spatial Magic!\Independent Cube!\What's this?\The room... response:	Materializing the key!
context: Yeah!\At least you guys...\Casting location confirmed.\Spatial Magic!\Independent Cube!\What's this?\The room...\Materializing the key! response:	Please make it in time!
