context: There you go, making that face again, response:	biting onto your lips.
context: Is it the money? Do you want money?\I'm leaving.\I'm just joking!\You're so quick-tempered.\Huh? Did that tattoo look like that?\The tattoo moved!\Ah, amazing!\You can see this too? response:	This birthmark moves all around my body.
context: I'm leaving.\I'm just joking!\You're so quick-tempered.\Huh? Did that tattoo look like that?\The tattoo moved!\Ah, amazing!\You can see this too?\This birthmark moves all around my body. response:	Birthmark?
context: I'm just joking!\You're so quick-tempered.\Huh? Did that tattoo look like that?\The tattoo moved!\Ah, amazing!\You can see this too?\This birthmark moves all around my body.\Birthmark? response:	When I was young, I noticed that I had a birthmark around my ankle.
context: You're so quick-tempered.\Huh? Did that tattoo look like that?\The tattoo moved!\Ah, amazing!\You can see this too?\This birthmark moves all around my body.\Birthmark?\When I was young, I noticed that I had a birthmark around my ankle. response:	The next day, I thought it had disappeared,
context: Huh? Did that tattoo look like that?\The tattoo moved!\Ah, amazing!\You can see this too?\This birthmark moves all around my body.\Birthmark?\When I was young, I noticed that I had a birthmark around my ankle.\The next day, I thought it had disappeared, response:	but it had moved to my left arm.
context: The tattoo moved!\Ah, amazing!\You can see this too?\This birthmark moves all around my body.\Birthmark?\When I was young, I noticed that I had a birthmark around my ankle.\The next day, I thought it had disappeared,\but it had moved to my left arm. response:	It was pretty creepy.
context: Ah, amazing!\You can see this too?\This birthmark moves all around my body.\Birthmark?\When I was young, I noticed that I had a birthmark around my ankle.\The next day, I thought it had disappeared,\but it had moved to my left arm.\It was pretty creepy. response:	After looking it up, I found out that it was a Youkai.
context: You can see this too?\This birthmark moves all around my body.\Birthmark?\When I was young, I noticed that I had a birthmark around my ankle.\The next day, I thought it had disappeared,\but it had moved to my left arm.\It was pretty creepy.\After looking it up, I found out that it was a Youkai. response:	I learned a lot while trying to find a way to get rid of it.
context: This birthmark moves all around my body.\Birthmark?\When I was young, I noticed that I had a birthmark around my ankle.\The next day, I thought it had disappeared,\but it had moved to my left arm.\It was pretty creepy.\After looking it up, I found out that it was a Youkai.\I learned a lot while trying to find a way to get rid of it. response:	It was all self-study, though.
context: Birthmark?\When I was young, I noticed that I had a birthmark around my ankle.\The next day, I thought it had disappeared,\but it had moved to my left arm.\It was pretty creepy.\After looking it up, I found out that it was a Youkai.\I learned a lot while trying to find a way to get rid of it.\It was all self-study, though. response:	Does it have any effect on you?
context: When I was young, I noticed that I had a birthmark around my ankle.\The next day, I thought it had disappeared,\but it had moved to my left arm.\It was pretty creepy.\After looking it up, I found out that it was a Youkai.\I learned a lot while trying to find a way to get rid of it.\It was all self-study, though.\Does it have any effect on you? response:	Not really, so I just left it.
context: The next day, I thought it had disappeared,\but it had moved to my left arm.\It was pretty creepy.\After looking it up, I found out that it was a Youkai.\I learned a lot while trying to find a way to get rid of it.\It was all self-study, though.\Does it have any effect on you?\Not really, so I just left it. response:	It actually eats your life-span or something...
context: but it had moved to my left arm.\It was pretty creepy.\After looking it up, I found out that it was a Youkai.\I learned a lot while trying to find a way to get rid of it.\It was all self-study, though.\Does it have any effect on you?\Not really, so I just left it.\It actually eats your life-span or something... response:	This person has been fighting alone under all that uneasiness.
context: It was pretty creepy.\After looking it up, I found out that it was a Youkai.\I learned a lot while trying to find a way to get rid of it.\It was all self-study, though.\Does it have any effect on you?\Not really, so I just left it.\It actually eats your life-span or something...\This person has been fighting alone under all that uneasiness. response:	That's nothing to laugh about!
context: After looking it up, I found out that it was a Youkai.\I learned a lot while trying to find a way to get rid of it.\It was all self-study, though.\Does it have any effect on you?\Not really, so I just left it.\It actually eats your life-span or something...\This person has been fighting alone under all that uneasiness.\That's nothing to laugh about! response:	Master.
context: I learned a lot while trying to find a way to get rid of it.\It was all self-study, though.\Does it have any effect on you?\Not really, so I just left it.\It actually eats your life-span or something...\This person has been fighting alone under all that uneasiness.\That's nothing to laugh about!\Master. response:	Who is this precocious little brat?
context: It was all self-study, though.\Does it have any effect on you?\Not really, so I just left it.\It actually eats your life-span or something...\This person has been fighting alone under all that uneasiness.\That's nothing to laugh about!\Master.\Who is this precocious little brat? response:	Ah, is something wrong?
context: Does it have any effect on you?\Not really, so I just left it.\It actually eats your life-span or something...\This person has been fighting alone under all that uneasiness.\That's nothing to laugh about!\Master.\Who is this precocious little brat?\Ah, is something wrong? response:	I think he has anemia.
context: Not really, so I just left it.\It actually eats your life-span or something...\This person has been fighting alone under all that uneasiness.\That's nothing to laugh about!\Master.\Who is this precocious little brat?\Ah, is something wrong?\I think he has anemia. response:	Sorry, but could you bring some water?
context: It actually eats your life-span or something...\This person has been fighting alone under all that uneasiness.\That's nothing to laugh about!\Master.\Who is this precocious little brat?\Ah, is something wrong?\I think he has anemia.\Sorry, but could you bring some water? response:	Yes!
context: This person has been fighting alone under all that uneasiness.\That's nothing to laugh about!\Master.\Who is this precocious little brat?\Ah, is something wrong?\I think he has anemia.\Sorry, but could you bring some water?\Yes! response:	Hey, hey, don't act on your own.
context: That's nothing to laugh about!\Master.\Who is this precocious little brat?\Ah, is something wrong?\I think he has anemia.\Sorry, but could you bring some water?\Yes!\Hey, hey, don't act on your own. response:	He's my precious friend.
context: Master.\Who is this precocious little brat?\Ah, is something wrong?\I think he has anemia.\Sorry, but could you bring some water?\Yes!\Hey, hey, don't act on your own.\He's my precious friend. response:	I won't allow you to be rude to him.
context: Who is this precocious little brat?\Ah, is something wrong?\I think he has anemia.\Sorry, but could you bring some water?\Yes!\Hey, hey, don't act on your own.\He's my precious friend.\I won't allow you to be rude to him. response:	You're the rude one.
context: Ah, is something wrong?\I think he has anemia.\Sorry, but could you bring some water?\Yes!\Hey, hey, don't act on your own.\He's my precious friend.\I won't allow you to be rude to him.\You're the rude one. response:	Don't speak so friendly to my prey, brat.
context: I think he has anemia.\Sorry, but could you bring some water?\Yes!\Hey, hey, don't act on your own.\He's my precious friend.\I won't allow you to be rude to him.\You're the rude one.\Don't speak so friendly to my prey, brat. response:	Sensei!
context: Sorry, but could you bring some water?\Yes!\Hey, hey, don't act on your own.\He's my precious friend.\I won't allow you to be rude to him.\You're the rude one.\Don't speak so friendly to my prey, brat.\Sensei! response:	What's that odd creature?
context: Yes!\Hey, hey, don't act on your own.\He's my precious friend.\I won't allow you to be rude to him.\You're the rude one.\Don't speak so friendly to my prey, brat.\Sensei!\What's that odd creature? response:	Sir, we can't have you bringing in a cat!
context: Hey, hey, don't act on your own.\He's my precious friend.\I won't allow you to be rude to him.\You're the rude one.\Don't speak so friendly to my prey, brat.\Sensei!\What's that odd creature?\Sir, we can't have you bringing in a cat! response:	S-Sorry!
context: He's my precious friend.\I won't allow you to be rude to him.\You're the rude one.\Don't speak so friendly to my prey, brat.\Sensei!\What's that odd creature?\Sir, we can't have you bringing in a cat!\S-Sorry! response:	He's so funny, no matter how many times I look!
context: I won't allow you to be rude to him.\You're the rude one.\Don't speak so friendly to my prey, brat.\Sensei!\What's that odd creature?\Sir, we can't have you bringing in a cat!\S-Sorry!\He's so funny, no matter how many times I look! response:	What is he?
context: You're the rude one.\Don't speak so friendly to my prey, brat.\Sensei!\What's that odd creature?\Sir, we can't have you bringing in a cat!\S-Sorry!\He's so funny, no matter how many times I look!\What is he? response:	A-Ah, he's my cat.
context: Don't speak so friendly to my prey, brat.\Sensei!\What's that odd creature?\Sir, we can't have you bringing in a cat!\S-Sorry!\He's so funny, no matter how many times I look!\What is he?\A-Ah, he's my cat. response:	Cat?
context: Sensei!\What's that odd creature?\Sir, we can't have you bringing in a cat!\S-Sorry!\He's so funny, no matter how many times I look!\What is he?\A-Ah, he's my cat.\Cat? response:	No, I lied.
context: What's that odd creature?\Sir, we can't have you bringing in a cat!\S-Sorry!\He's so funny, no matter how many times I look!\What is he?\A-Ah, he's my cat.\Cat?\No, I lied. response:	Nyanko-sensei isn't actually a cat.
context: Sir, we can't have you bringing in a cat!\S-Sorry!\He's so funny, no matter how many times I look!\What is he?\A-Ah, he's my cat.\Cat?\No, I lied.\Nyanko-sensei isn't actually a cat. response:	Thanks. I see.
context: S-Sorry!\He's so funny, no matter how many times I look!\What is he?\A-Ah, he's my cat.\Cat?\No, I lied.\Nyanko-sensei isn't actually a cat.\Thanks. I see. response:	You've got a cute follower.
context: He's so funny, no matter how many times I look!\What is he?\A-Ah, he's my cat.\Cat?\No, I lied.\Nyanko-sensei isn't actually a cat.\Thanks. I see.\You've got a cute follower. response:	I'm not his follower! I'm his master, you greenhorn!
context: What is he?\A-Ah, he's my cat.\Cat?\No, I lied.\Nyanko-sensei isn't actually a cat.\Thanks. I see.\You've got a cute follower.\I'm not his follower! I'm his master, you greenhorn! response:	Bastard! What are you doing to my master, you fat cat?
context: A-Ah, he's my cat.\Cat?\No, I lied.\Nyanko-sensei isn't actually a cat.\Thanks. I see.\You've got a cute follower.\I'm not his follower! I'm his master, you greenhorn!\Bastard! What are you doing to my master, you fat cat? response:	What'd you say, frizzy?!
context: Cat?\No, I lied.\Nyanko-sensei isn't actually a cat.\Thanks. I see.\You've got a cute follower.\I'm not his follower! I'm his master, you greenhorn!\Bastard! What are you doing to my master, you fat cat?\What'd you say, frizzy?! response:	Hey, hold it.
context: No, I lied.\Nyanko-sensei isn't actually a cat.\Thanks. I see.\You've got a cute follower.\I'm not his follower! I'm his master, you greenhorn!\Bastard! What are you doing to my master, you fat cat?\What'd you say, frizzy?!\Hey, hold it. response:	Stop!
context: Nyanko-sensei isn't actually a cat.\Thanks. I see.\You've got a cute follower.\I'm not his follower! I'm his master, you greenhorn!\Bastard! What are you doing to my master, you fat cat?\What'd you say, frizzy?!\Hey, hold it.\Stop! response:	Stop!
context: Thanks. I see.\You've got a cute follower.\I'm not his follower! I'm his master, you greenhorn!\Bastard! What are you doing to my master, you fat cat?\What'd you say, frizzy?!\Hey, hold it.\Stop!\Stop! response:	Allow me to introduce you.
context: You've got a cute follower.\I'm not his follower! I'm his master, you greenhorn!\Bastard! What are you doing to my master, you fat cat?\What'd you say, frizzy?!\Hey, hold it.\Stop!\Stop!\Allow me to introduce you. response:	Sign: Fat Cat vs Frizzy
context: I'm not his follower! I'm his master, you greenhorn!\Bastard! What are you doing to my master, you fat cat?\What'd you say, frizzy?!\Hey, hold it.\Stop!\Stop!\Allow me to introduce you.\Sign: Fat Cat vs Frizzy response:	On my right is Sasago, and on my left is Urihime.
context: Bastard! What are you doing to my master, you fat cat?\What'd you say, frizzy?!\Hey, hold it.\Stop!\Stop!\Allow me to introduce you.\Sign: Fat Cat vs Frizzy\On my right is Sasago, and on my left is Urihime. response:	They're Youkai that serve me.
context: What'd you say, frizzy?!\Hey, hold it.\Stop!\Stop!\Allow me to introduce you.\Sign: Fat Cat vs Frizzy\On my right is Sasago, and on my left is Urihime.\They're Youkai that serve me. response:	I have a job from a certain old family.
context: Hey, hold it.\Stop!\Stop!\Allow me to introduce you.\Sign: Fat Cat vs Frizzy\On my right is Sasago, and on my left is Urihime.\They're Youkai that serve me.\I have a job from a certain old family. response:	They have a forbidden cellar that supposedly curses you if you open it.
context: Stop!\Stop!\Allow me to introduce you.\Sign: Fat Cat vs Frizzy\On my right is Sasago, and on my left is Urihime.\They're Youkai that serve me.\I have a job from a certain old family.\They have a forbidden cellar that supposedly curses you if you open it. response:	They needed money, so they called for a pawner.
context: Stop!\Allow me to introduce you.\Sign: Fat Cat vs Frizzy\On my right is Sasago, and on my left is Urihime.\They're Youkai that serve me.\I have a job from a certain old family.\They have a forbidden cellar that supposedly curses you if you open it.\They needed money, so they called for a pawner. response:	The pawner opened the cellar with the key he kept and went in with the family head to have a look.
context: Allow me to introduce you.\Sign: Fat Cat vs Frizzy\On my right is Sasago, and on my left is Urihime.\They're Youkai that serve me.\I have a job from a certain old family.\They have a forbidden cellar that supposedly curses you if you open it.\They needed money, so they called for a pawner.\The pawner opened the cellar with the key he kept and went in with the family head to have a look. response:	Ever since then, the pawner would have nightmares every night,
context: Sign: Fat Cat vs Frizzy\On my right is Sasago, and on my left is Urihime.\They're Youkai that serve me.\I have a job from a certain old family.\They have a forbidden cellar that supposedly curses you if you open it.\They needed money, so they called for a pawner.\The pawner opened the cellar with the key he kept and went in with the family head to have a look.\Ever since then, the pawner would have nightmares every night, response:	be in accidents, and have bad luck.
context: On my right is Sasago, and on my left is Urihime.\They're Youkai that serve me.\I have a job from a certain old family.\They have a forbidden cellar that supposedly curses you if you open it.\They needed money, so they called for a pawner.\The pawner opened the cellar with the key he kept and went in with the family head to have a look.\Ever since then, the pawner would have nightmares every night,\be in accidents, and have bad luck. response:	Is it the doing of a Youkai?
context: They're Youkai that serve me.\I have a job from a certain old family.\They have a forbidden cellar that supposedly curses you if you open it.\They needed money, so they called for a pawner.\The pawner opened the cellar with the key he kept and went in with the family head to have a look.\Ever since then, the pawner would have nightmares every night,\be in accidents, and have bad luck.\Is it the doing of a Youkai? response:	That's what these two say after looking into it.
context: I have a job from a certain old family.\They have a forbidden cellar that supposedly curses you if you open it.\They needed money, so they called for a pawner.\The pawner opened the cellar with the key he kept and went in with the family head to have a look.\Ever since then, the pawner would have nightmares every night,\be in accidents, and have bad luck.\Is it the doing of a Youkai?\That's what these two say after looking into it. response:	Ever since their ancestors locked away their valuables in order to save up,
context: They have a forbidden cellar that supposedly curses you if you open it.\They needed money, so they called for a pawner.\The pawner opened the cellar with the key he kept and went in with the family head to have a look.\Ever since then, the pawner would have nightmares every night,\be in accidents, and have bad luck.\Is it the doing of a Youkai?\That's what these two say after looking into it.\Ever since their ancestors locked away their valuables in order to save up, response:	a Youkai began to live in the cellar and deny entrance to humans.
context: They needed money, so they called for a pawner.\The pawner opened the cellar with the key he kept and went in with the family head to have a look.\Ever since then, the pawner would have nightmares every night,\be in accidents, and have bad luck.\Is it the doing of a Youkai?\That's what these two say after looking into it.\Ever since their ancestors locked away their valuables in order to save up,\a Youkai began to live in the cellar and deny entrance to humans. response:	What a troublemaker.
context: The pawner opened the cellar with the key he kept and went in with the family head to have a look.\Ever since then, the pawner would have nightmares every night,\be in accidents, and have bad luck.\Is it the doing of a Youkai?\That's what these two say after looking into it.\Ever since their ancestors locked away their valuables in order to save up,\a Youkai began to live in the cellar and deny entrance to humans.\What a troublemaker. response:	They're always so irrational and such an annoyance.
context: Ever since then, the pawner would have nightmares every night,\be in accidents, and have bad luck.\Is it the doing of a Youkai?\That's what these two say after looking into it.\Ever since their ancestors locked away their valuables in order to save up,\a Youkai began to live in the cellar and deny entrance to humans.\What a troublemaker.\They're always so irrational and such an annoyance. response:	I'm not so sure.
context: be in accidents, and have bad luck.\Is it the doing of a Youkai?\That's what these two say after looking into it.\Ever since their ancestors locked away their valuables in order to save up,\a Youkai began to live in the cellar and deny entrance to humans.\What a troublemaker.\They're always so irrational and such an annoyance.\I'm not so sure. response:	You can't say anything unless you know their circumstances.
context: Is it the doing of a Youkai?\That's what these two say after looking into it.\Ever since their ancestors locked away their valuables in order to save up,\a Youkai began to live in the cellar and deny entrance to humans.\What a troublemaker.\They're always so irrational and such an annoyance.\I'm not so sure.\You can't say anything unless you know their circumstances. response:	You're a nice kid.
context: That's what these two say after looking into it.\Ever since their ancestors locked away their valuables in order to save up,\a Youkai began to live in the cellar and deny entrance to humans.\What a troublemaker.\They're always so irrational and such an annoyance.\I'm not so sure.\You can't say anything unless you know their circumstances.\You're a nice kid. response:	You're on the Youkai's side?
context: Ever since their ancestors locked away their valuables in order to save up,\a Youkai began to live in the cellar and deny entrance to humans.\What a troublemaker.\They're always so irrational and such an annoyance.\I'm not so sure.\You can't say anything unless you know their circumstances.\You're a nice kid.\You're on the Youkai's side? response:	That attitude is...
context: a Youkai began to live in the cellar and deny entrance to humans.\What a troublemaker.\They're always so irrational and such an annoyance.\I'm not so sure.\You can't say anything unless you know their circumstances.\You're a nice kid.\You're on the Youkai's side?\That attitude is... response:	So you wear glasses, Natori-san.
context: What a troublemaker.\They're always so irrational and such an annoyance.\I'm not so sure.\You can't say anything unless you know their circumstances.\You're a nice kid.\You're on the Youkai's side?\That attitude is...\So you wear glasses, Natori-san. response:	These are fake.
context: They're always so irrational and such an annoyance.\I'm not so sure.\You can't say anything unless you know their circumstances.\You're a nice kid.\You're on the Youkai's side?\That attitude is...\So you wear glasses, Natori-san.\These are fake. response:	It's easier to see Youkai through glasses or mirrors instead of the naked eye.
context: I'm not so sure.\You can't say anything unless you know their circumstances.\You're a nice kid.\You're on the Youkai's side?\That attitude is...\So you wear glasses, Natori-san.\These are fake.\It's easier to see Youkai through glasses or mirrors instead of the naked eye. response:	It's like a bracelet.
context: You can't say anything unless you know their circumstances.\You're a nice kid.\You're on the Youkai's side?\That attitude is...\So you wear glasses, Natori-san.\These are fake.\It's easier to see Youkai through glasses or mirrors instead of the naked eye.\It's like a bracelet. response:	That's the first time I've seen you smile.
context: You're a nice kid.\You're on the Youkai's side?\That attitude is...\So you wear glasses, Natori-san.\These are fake.\It's easier to see Youkai through glasses or mirrors instead of the naked eye.\It's like a bracelet.\That's the first time I've seen you smile. response:	I guess this birthmark is useful at times.
context: You're on the Youkai's side?\That attitude is...\So you wear glasses, Natori-san.\These are fake.\It's easier to see Youkai through glasses or mirrors instead of the naked eye.\It's like a bracelet.\That's the first time I've seen you smile.\I guess this birthmark is useful at times. response:	You're a nice kid.
context: That attitude is...\So you wear glasses, Natori-san.\These are fake.\It's easier to see Youkai through glasses or mirrors instead of the naked eye.\It's like a bracelet.\That's the first time I've seen you smile.\I guess this birthmark is useful at times.\You're a nice kid. response:	You're just a nice kid.
context: So you wear glasses, Natori-san.\These are fake.\It's easier to see Youkai through glasses or mirrors instead of the naked eye.\It's like a bracelet.\That's the first time I've seen you smile.\I guess this birthmark is useful at times.\You're a nice kid.\You're just a nice kid. response:	So...
context: These are fake.\It's easier to see Youkai through glasses or mirrors instead of the naked eye.\It's like a bracelet.\That's the first time I've seen you smile.\I guess this birthmark is useful at times.\You're a nice kid.\You're just a nice kid.\So... response:	There's nothing to be ashamed of.
context: It's easier to see Youkai through glasses or mirrors instead of the naked eye.\It's like a bracelet.\That's the first time I've seen you smile.\I guess this birthmark is useful at times.\You're a nice kid.\You're just a nice kid.\So...\There's nothing to be ashamed of. response:	Sorry.
context: It's like a bracelet.\That's the first time I've seen you smile.\I guess this birthmark is useful at times.\You're a nice kid.\You're just a nice kid.\So...\There's nothing to be ashamed of.\Sorry. response:	I'll be at the pawner's employer's house tomorrow.
context: That's the first time I've seen you smile.\I guess this birthmark is useful at times.\You're a nice kid.\You're just a nice kid.\So...\There's nothing to be ashamed of.\Sorry.\I'll be at the pawner's employer's house tomorrow. response:	I'll be waiting for you there.
context: I guess this birthmark is useful at times.\You're a nice kid.\You're just a nice kid.\So...\There's nothing to be ashamed of.\Sorry.\I'll be at the pawner's employer's house tomorrow.\I'll be waiting for you there. response:	I didn't say I'd help you yet.
context: You're a nice kid.\You're just a nice kid.\So...\There's nothing to be ashamed of.\Sorry.\I'll be at the pawner's employer's house tomorrow.\I'll be waiting for you there.\I didn't say I'd help you yet. response:	Natsume.
context: You're just a nice kid.\So...\There's nothing to be ashamed of.\Sorry.\I'll be at the pawner's employer's house tomorrow.\I'll be waiting for you there.\I didn't say I'd help you yet.\Natsume. response:	Natsume.
context: So...\There's nothing to be ashamed of.\Sorry.\I'll be at the pawner's employer's house tomorrow.\I'll be waiting for you there.\I didn't say I'd help you yet.\Natsume.\Natsume. response:	Hand over the Book of Friends!
context: There's nothing to be ashamed of.\Sorry.\I'll be at the pawner's employer's house tomorrow.\I'll be waiting for you there.\I didn't say I'd help you yet.\Natsume.\Natsume.\Hand over the Book of Friends! response:	There's something in that thicket.
context: Sorry.\I'll be at the pawner's employer's house tomorrow.\I'll be waiting for you there.\I didn't say I'd help you yet.\Natsume.\Natsume.\Hand over the Book of Friends!\There's something in that thicket. response:	I have to get away or Natori-san will get involved.
context: I'll be at the pawner's employer's house tomorrow.\I'll be waiting for you there.\I didn't say I'd help you yet.\Natsume.\Natsume.\Hand over the Book of Friends!\There's something in that thicket.\I have to get away or Natori-san will get involved. response:	I'll be going now.
context: I'll be waiting for you there.\I didn't say I'd help you yet.\Natsume.\Natsume.\Hand over the Book of Friends!\There's something in that thicket.\I have to get away or Natori-san will get involved.\I'll be going now. response:	I told you, you don't need to keep any secrets.
context: I didn't say I'd help you yet.\Natsume.\Natsume.\Hand over the Book of Friends!\There's something in that thicket.\I have to get away or Natori-san will get involved.\I'll be going now.\I told you, you don't need to keep any secrets. response:	Hand it over!
context: Natsume.\Natsume.\Hand over the Book of Friends!\There's something in that thicket.\I have to get away or Natori-san will get involved.\I'll be going now.\I told you, you don't need to keep any secrets.\Hand it over! response:	Stop it already! He's wounded!
context: Natsume.\Hand over the Book of Friends!\There's something in that thicket.\I have to get away or Natori-san will get involved.\I'll be going now.\I told you, you don't need to keep any secrets.\Hand it over!\Stop it already! He's wounded! response:	What are you saying?
context: Hand over the Book of Friends!\There's something in that thicket.\I have to get away or Natori-san will get involved.\I'll be going now.\I told you, you don't need to keep any secrets.\Hand it over!\Stop it already! He's wounded!\What are you saying? response:	He's after you.
context: There's something in that thicket.\I have to get away or Natori-san will get involved.\I'll be going now.\I told you, you don't need to keep any secrets.\Hand it over!\Stop it already! He's wounded!\What are you saying?\He's after you. response:	It's okay now.
context: I have to get away or Natori-san will get involved.\I'll be going now.\I told you, you don't need to keep any secrets.\Hand it over!\Stop it already! He's wounded!\What are you saying?\He's after you.\It's okay now. response:	You're naive.
context: I'll be going now.\I told you, you don't need to keep any secrets.\Hand it over!\Stop it already! He's wounded!\What are you saying?\He's after you.\It's okay now.\You're naive. response:	You cannot let them hurt people.
context: I told you, you don't need to keep any secrets.\Hand it over!\Stop it already! He's wounded!\What are you saying?\He's after you.\It's okay now.\You're naive.\You cannot let them hurt people. response:	Is this what you do to exorcise Youkai?
context: Hand it over!\Stop it already! He's wounded!\What are you saying?\He's after you.\It's okay now.\You're naive.\You cannot let them hurt people.\Is this what you do to exorcise Youkai? response:	Hurting them is going too far!
context: Stop it already! He's wounded!\What are you saying?\He's after you.\It's okay now.\You're naive.\You cannot let them hurt people.\Is this what you do to exorcise Youkai?\Hurting them is going too far! response:	You should understand, since Youkai have made you suffer.
context: What are you saying?\He's after you.\It's okay now.\You're naive.\You cannot let them hurt people.\Is this what you do to exorcise Youkai?\Hurting them is going too far!\You should understand, since Youkai have made you suffer. response:	But I can't approve of this method!
context: He's after you.\It's okay now.\You're naive.\You cannot let them hurt people.\Is this what you do to exorcise Youkai?\Hurting them is going too far!\You should understand, since Youkai have made you suffer.\But I can't approve of this method! response:	If you have that kind of annoying mindset, it'll come right back to bite you.
context: It's okay now.\You're naive.\You cannot let them hurt people.\Is this what you do to exorcise Youkai?\Hurting them is going too far!\You should understand, since Youkai have made you suffer.\But I can't approve of this method!\If you have that kind of annoying mindset, it'll come right back to bite you. response:	Even so, this is a method I can approve.
context: You're naive.\You cannot let them hurt people.\Is this what you do to exorcise Youkai?\Hurting them is going too far!\You should understand, since Youkai have made you suffer.\But I can't approve of this method!\If you have that kind of annoying mindset, it'll come right back to bite you.\Even so, this is a method I can approve. response:	Thank you for saving me.
context: You cannot let them hurt people.\Is this what you do to exorcise Youkai?\Hurting them is going too far!\You should understand, since Youkai have made you suffer.\But I can't approve of this method!\If you have that kind of annoying mindset, it'll come right back to bite you.\Even so, this is a method I can approve.\Thank you for saving me. response:	Even though I finally met someone who can see the same things,
context: Is this what you do to exorcise Youkai?\Hurting them is going too far!\You should understand, since Youkai have made you suffer.\But I can't approve of this method!\If you have that kind of annoying mindset, it'll come right back to bite you.\Even so, this is a method I can approve.\Thank you for saving me.\Even though I finally met someone who can see the same things, response:	is it too hard to understand each other?
context: Hurting them is going too far!\You should understand, since Youkai have made you suffer.\But I can't approve of this method!\If you have that kind of annoying mindset, it'll come right back to bite you.\Even so, this is a method I can approve.\Thank you for saving me.\Even though I finally met someone who can see the same things,\is it too hard to understand each other? response:	We both suffered through the same things too.
context: You should understand, since Youkai have made you suffer.\But I can't approve of this method!\If you have that kind of annoying mindset, it'll come right back to bite you.\Even so, this is a method I can approve.\Thank you for saving me.\Even though I finally met someone who can see the same things,\is it too hard to understand each other?\We both suffered through the same things too. response:	I could see the hate he had for Ayakashi when I touched him for a moment.
context: But I can't approve of this method!\If you have that kind of annoying mindset, it'll come right back to bite you.\Even so, this is a method I can approve.\Thank you for saving me.\Even though I finally met someone who can see the same things,\is it too hard to understand each other?\We both suffered through the same things too.\I could see the hate he had for Ayakashi when I touched him for a moment. response:	Despite what he says, he must've gone through a lot with them.
context: If you have that kind of annoying mindset, it'll come right back to bite you.\Even so, this is a method I can approve.\Thank you for saving me.\Even though I finally met someone who can see the same things,\is it too hard to understand each other?\We both suffered through the same things too.\I could see the hate he had for Ayakashi when I touched him for a moment.\Despite what he says, he must've gone through a lot with them. response:	Without anyone believing in him.
context: Even so, this is a method I can approve.\Thank you for saving me.\Even though I finally met someone who can see the same things,\is it too hard to understand each other?\We both suffered through the same things too.\I could see the hate he had for Ayakashi when I touched him for a moment.\Despite what he says, he must've gone through a lot with them.\Without anyone believing in him. response:	This rope...
context: Thank you for saving me.\Even though I finally met someone who can see the same things,\is it too hard to understand each other?\We both suffered through the same things too.\I could see the hate he had for Ayakashi when I touched him for a moment.\Despite what he says, he must've gone through a lot with them.\Without anyone believing in him.\This rope... response:	Stop it, boy.
context: Even though I finally met someone who can see the same things,\is it too hard to understand each other?\We both suffered through the same things too.\I could see the hate he had for Ayakashi when I touched him for a moment.\Despite what he says, he must've gone through a lot with them.\Without anyone believing in him.\This rope...\Stop it, boy. response:	Ah, sorry.
context: is it too hard to understand each other?\We both suffered through the same things too.\I could see the hate he had for Ayakashi when I touched him for a moment.\Despite what he says, he must've gone through a lot with them.\Without anyone believing in him.\This rope...\Stop it, boy.\Ah, sorry. response:	Who put this rope on you?
context: We both suffered through the same things too.\I could see the hate he had for Ayakashi when I touched him for a moment.\Despite what he says, he must've gone through a lot with them.\Without anyone believing in him.\This rope...\Stop it, boy.\Ah, sorry.\Who put this rope on you? response:	You have his smell.
context: I could see the hate he had for Ayakashi when I touched him for a moment.\Despite what he says, he must've gone through a lot with them.\Without anyone believing in him.\This rope...\Stop it, boy.\Ah, sorry.\Who put this rope on you?\You have his smell. response:	His?
context: Despite what he says, he must've gone through a lot with them.\Without anyone believing in him.\This rope...\Stop it, boy.\Ah, sorry.\Who put this rope on you?\You have his smell.\His? response:	It's been on my mind, so could you let me fix your bandages?
context: Without anyone believing in him.\This rope...\Stop it, boy.\Ah, sorry.\Who put this rope on you?\You have his smell.\His?\It's been on my mind, so could you let me fix your bandages? response:	You can ignore me when I finish.
context: This rope...\Stop it, boy.\Ah, sorry.\Who put this rope on you?\You have his smell.\His?\It's been on my mind, so could you let me fix your bandages?\You can ignore me when I finish. response:	A long time ago, a shaman tied this rope to me.
context: Stop it, boy.\Ah, sorry.\Who put this rope on you?\You have his smell.\His?\It's been on my mind, so could you let me fix your bandages?\You can ignore me when I finish.\A long time ago, a shaman tied this rope to me. response:	I used to be a mountain guardian,
context: Ah, sorry.\Who put this rope on you?\You have his smell.\His?\It's been on my mind, so could you let me fix your bandages?\You can ignore me when I finish.\A long time ago, a shaman tied this rope to me.\I used to be a mountain guardian, response:	but I was caught, tied to that pole, and ordered to protect this family and cellar.
context: Who put this rope on you?\You have his smell.\His?\It's been on my mind, so could you let me fix your bandages?\You can ignore me when I finish.\A long time ago, a shaman tied this rope to me.\I used to be a mountain guardian,\but I was caught, tied to that pole, and ordered to protect this family and cellar. response:	So you were always here.
context: You have his smell.\His?\It's been on my mind, so could you let me fix your bandages?\You can ignore me when I finish.\A long time ago, a shaman tied this rope to me.\I used to be a mountain guardian,\but I was caught, tied to that pole, and ordered to protect this family and cellar.\So you were always here. response:	There was someone who opened the cellar recently.
