context: TS response:	SCRIPT
context: Hi there.\Sorry about yesterday.\Tell Okabe his rent's going up 5,000 yen.\I-I will.\Actually, I haven't seen him today.\Did he get sick or something?\Though they say idiots don't get sick...\I think he's looking for stuff to use in his experiments. response:	Experiments, huh?
context: Sorry about yesterday.\Tell Okabe his rent's going up 5,000 yen.\I-I will.\Actually, I haven't seen him today.\Did he get sick or something?\Though they say idiots don't get sick...\I think he's looking for stuff to use in his experiments.\Experiments, huh? response:	Lucky guy...
context: Tell Okabe his rent's going up 5,000 yen.\I-I will.\Actually, I haven't seen him today.\Did he get sick or something?\Though they say idiots don't get sick...\I think he's looking for stuff to use in his experiments.\Experiments, huh?\Lucky guy... response:	A student with his own damned room,
context: I-I will.\Actually, I haven't seen him today.\Did he get sick or something?\Though they say idiots don't get sick...\I think he's looking for stuff to use in his experiments.\Experiments, huh?\Lucky guy...\A student with his own damned room, response:	friends like you guys,
context: Actually, I haven't seen him today.\Did he get sick or something?\Though they say idiots don't get sick...\I think he's looking for stuff to use in his experiments.\Experiments, huh?\Lucky guy...\A student with his own damned room,\friends like you guys, response:	and who does whatever he wants...
context: Did he get sick or something?\Though they say idiots don't get sick...\I think he's looking for stuff to use in his experiments.\Experiments, huh?\Lucky guy...\A student with his own damned room,\friends like you guys,\and who does whatever he wants... response:	He really is lucky.
context: Though they say idiots don't get sick...\I think he's looking for stuff to use in his experiments.\Experiments, huh?\Lucky guy...\A student with his own damned room,\friends like you guys,\and who does whatever he wants...\He really is lucky. response:	But...
context: I think he's looking for stuff to use in his experiments.\Experiments, huh?\Lucky guy...\A student with his own damned room,\friends like you guys,\and who does whatever he wants...\He really is lucky.\But... response:	Daddy, if we don't hurry, we'll miss the sale!
context: Experiments, huh?\Lucky guy...\A student with his own damned room,\friends like you guys,\and who does whatever he wants...\He really is lucky.\But...\Daddy, if we don't hurry, we'll miss the sale! response:	Right! Let's go, Nae!
context: Lucky guy...\A student with his own damned room,\friends like you guys,\and who does whatever he wants...\He really is lucky.\But...\Daddy, if we don't hurry, we'll miss the sale!\Right! Let's go, Nae! response:	Bye-bye, onee-chans!
context: A student with his own damned room,\friends like you guys,\and who does whatever he wants...\He really is lucky.\But...\Daddy, if we don't hurry, we'll miss the sale!\Right! Let's go, Nae!\Bye-bye, onee-chans! response:	Bye-bye!
context: friends like you guys,\and who does whatever he wants...\He really is lucky.\But...\Daddy, if we don't hurry, we'll miss the sale!\Right! Let's go, Nae!\Bye-bye, onee-chans!\Bye-bye! response:	What do you want for dinner?
context: and who does whatever he wants...\He really is lucky.\But...\Daddy, if we don't hurry, we'll miss the sale!\Right! Let's go, Nae!\Bye-bye, onee-chans!\Bye-bye!\What do you want for dinner? response:	Um...
context: He really is lucky.\But...\Daddy, if we don't hurry, we'll miss the sale!\Right! Let's go, Nae!\Bye-bye, onee-chans!\Bye-bye!\What do you want for dinner?\Um... response:	A message from FB?
context: But...\Daddy, if we don't hurry, we'll miss the sale!\Right! Let's go, Nae!\Bye-bye, onee-chans!\Bye-bye!\What do you want for dinner?\Um...\A message from FB? response:	Can I see it?
context: Daddy, if we don't hurry, we'll miss the sale!\Right! Let's go, Nae!\Bye-bye, onee-chans!\Bye-bye!\What do you want for dinner?\Um...\A message from FB?\Can I see it? response:	I think M4 was right.
context: Right! Let's go, Nae!\Bye-bye, onee-chans!\Bye-bye!\What do you want for dinner?\Um...\A message from FB?\Can I see it?\I think M4 was right. response:	I think M4 was right.
context: Bye-bye, onee-chans!\Bye-bye!\What do you want for dinner?\Um...\A message from FB?\Can I see it?\I think M4 was right.\I think M4 was right. response:	To be honest, no one works as hard as M4.
context: Bye-bye!\What do you want for dinner?\Um...\A message from FB?\Can I see it?\I think M4 was right.\I think M4 was right.\To be honest, no one works as hard as M4. response:	To be honest, no one works as hard as M4.
context: What do you want for dinner?\Um...\A message from FB?\Can I see it?\I think M4 was right.\I think M4 was right.\To be honest, no one works as hard as M4.\To be honest, no one works as hard as M4. response:	M4?
context: Um...\A message from FB?\Can I see it?\I think M4 was right.\I think M4 was right.\To be honest, no one works as hard as M4.\To be honest, no one works as hard as M4.\M4? response:	The code name FB gave me.
context: A message from FB?\Can I see it?\I think M4 was right.\I think M4 was right.\To be honest, no one works as hard as M4.\To be honest, no one works as hard as M4.\M4?\The code name FB gave me. response:	Only FB and I know it.
context: Can I see it?\I think M4 was right.\I think M4 was right.\To be honest, no one works as hard as M4.\To be honest, no one works as hard as M4.\M4?\The code name FB gave me.\Only FB and I know it. response:	It's a secret.
context: I think M4 was right.\I think M4 was right.\To be honest, no one works as hard as M4.\To be honest, no one works as hard as M4.\M4?\The code name FB gave me.\Only FB and I know it.\It's a secret. response:	That's true.
context: I think M4 was right.\To be honest, no one works as hard as M4.\To be honest, no one works as hard as M4.\M4?\The code name FB gave me.\Only FB and I know it.\It's a secret.\That's true. response:	You may be bad at dealing with others, M4.
context: To be honest, no one works as hard as M4.\To be honest, no one works as hard as M4.\M4?\The code name FB gave me.\Only FB and I know it.\It's a secret.\That's true.\You may be bad at dealing with others, M4. response:	But that's part of what makes you you.
context: To be honest, no one works as hard as M4.\M4?\The code name FB gave me.\Only FB and I know it.\It's a secret.\That's true.\You may be bad at dealing with others, M4.\But that's part of what makes you you. response:	A mom, huh?
context: M4?\The code name FB gave me.\Only FB and I know it.\It's a secret.\That's true.\You may be bad at dealing with others, M4.\But that's part of what makes you you.\A mom, huh? response:	That's it...
context: The code name FB gave me.\Only FB and I know it.\It's a secret.\That's true.\You may be bad at dealing with others, M4.\But that's part of what makes you you.\A mom, huh?\That's it... response:	The IBN 5100!
context: Only FB and I know it.\It's a secret.\That's true.\You may be bad at dealing with others, M4.\But that's part of what makes you you.\A mom, huh?\That's it...\The IBN 5100! response:	Then is he FB?
context: It's a secret.\That's true.\You may be bad at dealing with others, M4.\But that's part of what makes you you.\A mom, huh?\That's it...\The IBN 5100!\Then is he FB? response:	No.
context: That's true.\You may be bad at dealing with others, M4.\But that's part of what makes you you.\A mom, huh?\That's it...\The IBN 5100!\Then is he FB?\No. response:	FB is a woman.
context: You may be bad at dealing with others, M4.\But that's part of what makes you you.\A mom, huh?\That's it...\The IBN 5100!\Then is he FB?\No.\FB is a woman. response:	I know him!
context: But that's part of what makes you you.\A mom, huh?\That's it...\The IBN 5100!\Then is he FB?\No.\FB is a woman.\I know him! response:	Damn it!
context: A mom, huh?\That's it...\The IBN 5100!\Then is he FB?\No.\FB is a woman.\I know him!\Damn it! response:	What's wrong?
context: That's it...\The IBN 5100!\Then is he FB?\No.\FB is a woman.\I know him!\Damn it!\What's wrong? response:	I'll explain later.
context: The IBN 5100!\Then is he FB?\No.\FB is a woman.\I know him!\Damn it!\What's wrong?\I'll explain later. response:	Mister Braun?
context: Then is he FB?\No.\FB is a woman.\I know him!\Damn it!\What's wrong?\I'll explain later.\Mister Braun? response:	So, have you driven since you got your license?
context: No.\FB is a woman.\I know him!\Damn it!\What's wrong?\I'll explain later.\Mister Braun?\So, have you driven since you got your license? response:	No.
context: FB is a woman.\I know him!\Damn it!\What's wrong?\I'll explain later.\Mister Braun?\So, have you driven since you got your license?\No. response:	Please drive safely.
context: I know him!\Damn it!\What's wrong?\I'll explain later.\Mister Braun?\So, have you driven since you got your license?\No.\Please drive safely. response:	Have you ever seen him before?
context: Damn it!\What's wrong?\I'll explain later.\Mister Braun?\So, have you driven since you got your license?\No.\Please drive safely.\Have you ever seen him before? response:	No.
context: What's wrong?\I'll explain later.\Mister Braun?\So, have you driven since you got your license?\No.\Please drive safely.\Have you ever seen him before?\No. response:	What does this mean?
context: I'll explain later.\Mister Braun?\So, have you driven since you got your license?\No.\Please drive safely.\Have you ever seen him before?\No.\What does this mean? response:	Four days. August 15th.
context: Mister Braun?\So, have you driven since you got your license?\No.\Please drive safely.\Have you ever seen him before?\No.\What does this mean?\Four days. August 15th. response:	The world itself has decided that you will die.
context: So, have you driven since you got your license?\No.\Please drive safely.\Have you ever seen him before?\No.\What does this mean?\Four days. August 15th.\The world itself has decided that you will die. response:	There's no avoiding it.
context: No.\Please drive safely.\Have you ever seen him before?\No.\What does this mean?\Four days. August 15th.\The world itself has decided that you will die.\There's no avoiding it. response:	A plane to France...
context: Please drive safely.\Have you ever seen him before?\No.\What does this mean?\Four days. August 15th.\The world itself has decided that you will die.\There's no avoiding it.\A plane to France... response:	That's where SERN is.
context: Have you ever seen him before?\No.\What does this mean?\Four days. August 15th.\The world itself has decided that you will die.\There's no avoiding it.\A plane to France...\That's where SERN is. response:	We never saw any women who could have been FB.
context: No.\What does this mean?\Four days. August 15th.\The world itself has decided that you will die.\There's no avoiding it.\A plane to France...\That's where SERN is.\We never saw any women who could have been FB. response:	At least give me a damned phone call!
context: What does this mean?\Four days. August 15th.\The world itself has decided that you will die.\There's no avoiding it.\A plane to France...\That's where SERN is.\We never saw any women who could have been FB.\At least give me a damned phone call! response:	I was busy.
context: Four days. August 15th.\The world itself has decided that you will die.\There's no avoiding it.\A plane to France...\That's where SERN is.\We never saw any women who could have been FB.\At least give me a damned phone call!\I was busy. response:	Forget about me.
context: The world itself has decided that you will die.\There's no avoiding it.\A plane to France...\That's where SERN is.\We never saw any women who could have been FB.\At least give me a damned phone call!\I was busy.\Forget about me. response:	But...
context: There's no avoiding it.\A plane to France...\That's where SERN is.\We never saw any women who could have been FB.\At least give me a damned phone call!\I was busy.\Forget about me.\But... response:	Mayuri...
context: A plane to France...\That's where SERN is.\We never saw any women who could have been FB.\At least give me a damned phone call!\I was busy.\Forget about me.\But...\Mayuri... response:	Come to think of it,
context: That's where SERN is.\We never saw any women who could have been FB.\At least give me a damned phone call!\I was busy.\Forget about me.\But...\Mayuri...\Come to think of it, response:	I think it's been a long time since we last spoke.
context: We never saw any women who could have been FB.\At least give me a damned phone call!\I was busy.\Forget about me.\But...\Mayuri...\Come to think of it,\I think it's been a long time since we last spoke. response:	That's what she said, too.
context: At least give me a damned phone call!\I was busy.\Forget about me.\But...\Mayuri...\Come to think of it,\I think it's been a long time since we last spoke.\That's what she said, too. response:	I'm sorry.
context: I was busy.\Forget about me.\But...\Mayuri...\Come to think of it,\I think it's been a long time since we last spoke.\That's what she said, too.\I'm sorry. response:	Let's go.
context: Forget about me.\But...\Mayuri...\Come to think of it,\I think it's been a long time since we last spoke.\That's what she said, too.\I'm sorry.\Let's go. response:	We'll have to ask him directly.
context: But...\Mayuri...\Come to think of it,\I think it's been a long time since we last spoke.\That's what she said, too.\I'm sorry.\Let's go.\We'll have to ask him directly. response:	Ask him...
context: Mayuri...\Come to think of it,\I think it's been a long time since we last spoke.\That's what she said, too.\I'm sorry.\Let's go.\We'll have to ask him directly.\Ask him... response:	Someone we know well.
context: Come to think of it,\I think it's been a long time since we last spoke.\That's what she said, too.\I'm sorry.\Let's go.\We'll have to ask him directly.\Ask him...\Someone we know well. response:	What brings you here so early?
context: I think it's been a long time since we last spoke.\That's what she said, too.\I'm sorry.\Let's go.\We'll have to ask him directly.\Ask him...\Someone we know well.\What brings you here so early? response:	Come in.
context: That's what she said, too.\I'm sorry.\Let's go.\We'll have to ask him directly.\Ask him...\Someone we know well.\What brings you here so early?\Come in. response:	So, what do you want?
context: I'm sorry.\Let's go.\We'll have to ask him directly.\Ask him...\Someone we know well.\What brings you here so early?\Come in.\So, what do you want? response:	Did you come to pay the extra 6,000 yen I added to your rent?
context: Let's go.\We'll have to ask him directly.\Ask him...\Someone we know well.\What brings you here so early?\Come in.\So, what do you want?\Did you come to pay the extra 6,000 yen I added to your rent? response:	Hey, hey... You're supposed to say,
context: We'll have to ask him directly.\Ask him...\Someone we know well.\What brings you here so early?\Come in.\So, what do you want?\Did you come to pay the extra 6,000 yen I added to your rent?\Hey, hey... You're supposed to say, response:	That's 1,000 more yen than you said!
context: Ask him...\Someone we know well.\What brings you here so early?\Come in.\So, what do you want?\Did you come to pay the extra 6,000 yen I added to your rent?\Hey, hey... You're supposed to say,\That's 1,000 more yen than you said! response:	There's something I'd like to ask you.
context: Someone we know well.\What brings you here so early?\Come in.\So, what do you want?\Did you come to pay the extra 6,000 yen I added to your rent?\Hey, hey... You're supposed to say,\That's 1,000 more yen than you said!\There's something I'd like to ask you. response:	What? Why so formal?
context: What brings you here so early?\Come in.\So, what do you want?\Did you come to pay the extra 6,000 yen I added to your rent?\Hey, hey... You're supposed to say,\That's 1,000 more yen than you said!\There's something I'd like to ask you.\What? Why so formal? response:	You know someone named FB, don't you?
context: Come in.\So, what do you want?\Did you come to pay the extra 6,000 yen I added to your rent?\Hey, hey... You're supposed to say,\That's 1,000 more yen than you said!\There's something I'd like to ask you.\What? Why so formal?\You know someone named FB, don't you? response:	We saw it all.
context: So, what do you want?\Did you come to pay the extra 6,000 yen I added to your rent?\Hey, hey... You're supposed to say,\That's 1,000 more yen than you said!\There's something I'd like to ask you.\What? Why so formal?\You know someone named FB, don't you?\We saw it all. response:	And the IBN 5100 being taken from here as well.
context: Did you come to pay the extra 6,000 yen I added to your rent?\Hey, hey... You're supposed to say,\That's 1,000 more yen than you said!\There's something I'd like to ask you.\What? Why so formal?\You know someone named FB, don't you?\We saw it all.\And the IBN 5100 being taken from here as well. response:	We don't care about you.
context: Hey, hey... You're supposed to say,\That's 1,000 more yen than you said!\There's something I'd like to ask you.\What? Why so formal?\You know someone named FB, don't you?\We saw it all.\And the IBN 5100 being taken from here as well.\We don't care about you. response:	We want to see FB.
context: That's 1,000 more yen than you said!\There's something I'd like to ask you.\What? Why so formal?\You know someone named FB, don't you?\We saw it all.\And the IBN 5100 being taken from here as well.\We don't care about you.\We want to see FB. response:	Please tell me where they are.
context: There's something I'd like to ask you.\What? Why so formal?\You know someone named FB, don't you?\We saw it all.\And the IBN 5100 being taken from here as well.\We don't care about you.\We want to see FB.\Please tell me where they are. response:	You sold us out, M4.
context: What? Why so formal?\You know someone named FB, don't you?\We saw it all.\And the IBN 5100 being taken from here as well.\We don't care about you.\We want to see FB.\Please tell me where they are.\You sold us out, M4. response:	The code name FB gave me.
context: You know someone named FB, don't you?\We saw it all.\And the IBN 5100 being taken from here as well.\We don't care about you.\We want to see FB.\Please tell me where they are.\You sold us out, M4.\The code name FB gave me. response:	Only FB and I know it.
context: We saw it all.\And the IBN 5100 being taken from here as well.\We don't care about you.\We want to see FB.\Please tell me where they are.\You sold us out, M4.\The code name FB gave me.\Only FB and I know it. response:	Then...
context: And the IBN 5100 being taken from here as well.\We don't care about you.\We want to see FB.\Please tell me where they are.\You sold us out, M4.\The code name FB gave me.\Only FB and I know it.\Then... response:	What do you mean?
context: We don't care about you.\We want to see FB.\Please tell me where they are.\You sold us out, M4.\The code name FB gave me.\Only FB and I know it.\Then...\What do you mean? response:	Ever heard of Ferdinand Braun?
context: We want to see FB.\Please tell me where they are.\You sold us out, M4.\The code name FB gave me.\Only FB and I know it.\Then...\What do you mean?\Ever heard of Ferdinand Braun? response:	The Nobel laureate who invented the Braun tube.
context: Please tell me where they are.\You sold us out, M4.\The code name FB gave me.\Only FB and I know it.\Then...\What do you mean?\Ever heard of Ferdinand Braun?\The Nobel laureate who invented the Braun tube. response:	That's the guy.
context: You sold us out, M4.\The code name FB gave me.\Only FB and I know it.\Then...\What do you mean?\Ever heard of Ferdinand Braun?\The Nobel laureate who invented the Braun tube.\That's the guy. response:	And what are his initials?
context: The code name FB gave me.\Only FB and I know it.\Then...\What do you mean?\Ever heard of Ferdinand Braun?\The Nobel laureate who invented the Braun tube.\That's the guy.\And what are his initials? response:	Then you're...
context: Only FB and I know it.\Then...\What do you mean?\Ever heard of Ferdinand Braun?\The Nobel laureate who invented the Braun tube.\That's the guy.\And what are his initials?\Then you're... response:	That can't be!
context: Then...\What do you mean?\Ever heard of Ferdinand Braun?\The Nobel laureate who invented the Braun tube.\That's the guy.\And what are his initials?\Then you're...\That can't be! response:	So you're following dependence with reality avoidance?
context: What do you mean?\Ever heard of Ferdinand Braun?\The Nobel laureate who invented the Braun tube.\That's the guy.\And what are his initials?\Then you're...\That can't be!\So you're following dependence with reality avoidance? response:	Nae is asleep.
context: Ever heard of Ferdinand Braun?\The Nobel laureate who invented the Braun tube.\That's the guy.\And what are his initials?\Then you're...\That can't be!\So you're following dependence with reality avoidance?\Nae is asleep. response:	Let's go somewhere else.
context: The Nobel laureate who invented the Braun tube.\That's the guy.\And what are his initials?\Then you're...\That can't be!\So you're following dependence with reality avoidance?\Nae is asleep.\Let's go somewhere else. response:	This town keeps changing.
context: That's the guy.\And what are his initials?\Then you're...\That can't be!\So you're following dependence with reality avoidance?\Nae is asleep.\Let's go somewhere else.\This town keeps changing. response:	Are you really FB?
context: And what are his initials?\Then you're...\That can't be!\So you're following dependence with reality avoidance?\Nae is asleep.\Let's go somewhere else.\This town keeps changing.\Are you really FB? response:	Yes.
context: Then you're...\That can't be!\So you're following dependence with reality avoidance?\Nae is asleep.\Let's go somewhere else.\This town keeps changing.\Are you really FB?\Yes. response:	But those messages...
context: That can't be!\So you're following dependence with reality avoidance?\Nae is asleep.\Let's go somewhere else.\This town keeps changing.\Are you really FB?\Yes.\But those messages... response:	I wrote them all.
context: So you're following dependence with reality avoidance?\Nae is asleep.\Let's go somewhere else.\This town keeps changing.\Are you really FB?\Yes.\But those messages...\I wrote them all. response:	Why did I write like a woman?
context: Nae is asleep.\Let's go somewhere else.\This town keeps changing.\Are you really FB?\Yes.\But those messages...\I wrote them all.\Why did I write like a woman? response:	To trick you.
context: Let's go somewhere else.\This town keeps changing.\Are you really FB?\Yes.\But those messages...\I wrote them all.\Why did I write like a woman?\To trick you. response:	Bu
context: This town keeps changing.\Are you really FB?\Yes.\But those messages...\I wrote them all.\Why did I write like a woman?\To trick you.\Bu response:	You weren't the only one.
context: Are you really FB?\Yes.\But those messages...\I wrote them all.\Why did I write like a woman?\To trick you.\Bu\You weren't the only one. response:	I message the others, too,
context: Yes.\But those messages...\I wrote them all.\Why did I write like a woman?\To trick you.\Bu\You weren't the only one.\I message the others, too, response:	in the guise of whomever they most need.
context: But those messages...\I wrote them all.\Why did I write like a woman?\To trick you.\Bu\You weren't the only one.\I message the others, too,\in the guise of whomever they most need. response:	Of course, people like you are the easiest to trick, which helps.
context: I wrote them all.\Why did I write like a woman?\To trick you.\Bu\You weren't the only one.\I message the others, too,\in the guise of whomever they most need.\Of course, people like you are the easiest to trick, which helps. response:	Why break off contact with her?
context: Why did I write like a woman?\To trick you.\Bu\You weren't the only one.\I message the others, too,\in the guise of whomever they most need.\Of course, people like you are the easiest to trick, which helps.\Why break off contact with her? response:	The second she found the IBN 5100, I didn't need her anymore.
context: To trick you.\Bu\You weren't the only one.\I message the others, too,\in the guise of whomever they most need.\Of course, people like you are the easiest to trick, which helps.\Why break off contact with her?\The second she found the IBN 5100, I didn't need her anymore. response:	So I stopped talking to her.
context: Bu\You weren't the only one.\I message the others, too,\in the guise of whomever they most need.\Of course, people like you are the easiest to trick, which helps.\Why break off contact with her?\The second she found the IBN 5100, I didn't need her anymore.\So I stopped talking to her. response:	We collect members through text messages.
context: You weren't the only one.\I message the others, too,\in the guise of whomever they most need.\Of course, people like you are the easiest to trick, which helps.\Why break off contact with her?\The second she found the IBN 5100, I didn't need her anymore.\So I stopped talking to her.\We collect members through text messages. response:	People like that are the easiest to deal with.
context: I message the others, too,\in the guise of whomever they most need.\Of course, people like you are the easiest to trick, which helps.\Why break off contact with her?\The second she found the IBN 5100, I didn't need her anymore.\So I stopped talking to her.\We collect members through text messages.\People like that are the easiest to deal with. response:	And the easiest to get rid of when we're done.
context: in the guise of whomever they most need.\Of course, people like you are the easiest to trick, which helps.\Why break off contact with her?\The second she found the IBN 5100, I didn't need her anymore.\So I stopped talking to her.\We collect members through text messages.\People like that are the easiest to deal with.\And the easiest to get rid of when we're done. response:	There's nothing they belong to.
context: Of course, people like you are the easiest to trick, which helps.\Why break off contact with her?\The second she found the IBN 5100, I didn't need her anymore.\So I stopped talking to her.\We collect members through text messages.\People like that are the easiest to deal with.\And the easiest to get rid of when we're done.\There's nothing they belong to. response:	I can't believe you're SERN's dog...
context: Why break off contact with her?\The second she found the IBN 5100, I didn't need her anymore.\So I stopped talking to her.\We collect members through text messages.\People like that are the easiest to deal with.\And the easiest to get rid of when we're done.\There's nothing they belong to.\I can't believe you're SERN's dog... response:	Dog?
context: The second she found the IBN 5100, I didn't need her anymore.\So I stopped talking to her.\We collect members through text messages.\People like that are the easiest to deal with.\And the easiest to get rid of when we're done.\There's nothing they belong to.\I can't believe you're SERN's dog...\Dog? response:	Suzuha... Hashida Suzu-san
context: So I stopped talking to her.\We collect members through text messages.\People like that are the easiest to deal with.\And the easiest to get rid of when we're done.\There's nothing they belong to.\I can't believe you're SERN's dog...\Dog?\Suzuha... Hashida Suzu-san response:	didn't take care of you for that!
context: We collect members through text messages.\People like that are the easiest to deal with.\And the easiest to get rid of when we're done.\There's nothing they belong to.\I can't believe you're SERN's dog...\Dog?\Suzuha... Hashida Suzu-san\didn't take care of you for that! response:	How do you know about Suzu-san?
context: People like that are the easiest to deal with.\And the easiest to get rid of when we're done.\There's nothing they belong to.\I can't believe you're SERN's dog...\Dog?\Suzuha... Hashida Suzu-san\didn't take care of you for that!\How do you know about Suzu-san? response:	Suzu-san has nothing to do with this...
context: And the easiest to get rid of when we're done.\There's nothing they belong to.\I can't believe you're SERN's dog...\Dog?\Suzuha... Hashida Suzu-san\didn't take care of you for that!\How do you know about Suzu-san?\Suzu-san has nothing to do with this... response:	Not a thing!
context: There's nothing they belong to.\I can't believe you're SERN's dog...\Dog?\Suzuha... Hashida Suzu-san\didn't take care of you for that!\How do you know about Suzu-san?\Suzu-san has nothing to do with this...\Not a thing! response:	But...
context: I can't believe you're SERN's dog...\Dog?\Suzuha... Hashida Suzu-san\didn't take care of you for that!\How do you know about Suzu-san?\Suzu-san has nothing to do with this...\Not a thing!\But... response:	What do you know?!
context: Dog?\Suzuha... Hashida Suzu-san\didn't take care of you for that!\How do you know about Suzu-san?\Suzu-san has nothing to do with this...\Not a thing!\But...\What do you know?! response:	Ever sleep down a manhole, in the middle of winter?
context: Suzuha... Hashida Suzu-san\didn't take care of you for that!\How do you know about Suzu-san?\Suzu-san has nothing to do with this...\Not a thing!\But...\What do you know?!\Ever sleep down a manhole, in the middle of winter? response:	I was still a kid.
context: didn't take care of you for that!\How do you know about Suzu-san?\Suzu-san has nothing to do with this...\Not a thing!\But...\What do you know?!\Ever sleep down a manhole, in the middle of winter?\I was still a kid. response:	The concrete was so cold,
context: How do you know about Suzu-san?\Suzu-san has nothing to do with this...\Not a thing!\But...\What do you know?!\Ever sleep down a manhole, in the middle of winter?\I was still a kid.\The concrete was so cold, response:	it seeps into your bones.
context: Suzu-san has nothing to do with this...\Not a thing!\But...\What do you know?!\Ever sleep down a manhole, in the middle of winter?\I was still a kid.\The concrete was so cold,\it seeps into your bones. response:	I didn't eat for three or four days at a time.
context: Not a thing!\But...\What do you know?!\Ever sleep down a manhole, in the middle of winter?\I was still a kid.\The concrete was so cold,\it seeps into your bones.\I didn't eat for three or four days at a time. response:	And when I lay down,
context: But...\What do you know?!\Ever sleep down a manhole, in the middle of winter?\I was still a kid.\The concrete was so cold,\it seeps into your bones.\I didn't eat for three or four days at a time.\And when I lay down, response:	they came.
context: What do you know?!\Ever sleep down a manhole, in the middle of winter?\I was still a kid.\The concrete was so cold,\it seeps into your bones.\I didn't eat for three or four days at a time.\And when I lay down,\they came. response:	Rats. They thought I was dead, and came to eat me.
context: Ever sleep down a manhole, in the middle of winter?\I was still a kid.\The concrete was so cold,\it seeps into your bones.\I didn't eat for three or four days at a time.\And when I lay down,\they came.\Rats. They thought I was dead, and came to eat me. response:	And then, I saw a thread descend...
context: I was still a kid.\The concrete was so cold,\it seeps into your bones.\I didn't eat for three or four days at a time.\And when I lay down,\they came.\Rats. They thought I was dead, and came to eat me.\And then, I saw a thread descend... response:	As thin as a spider's.
context: The concrete was so cold,\it seeps into your bones.\I didn't eat for three or four days at a time.\And when I lay down,\they came.\Rats. They thought I was dead, and came to eat me.\And then, I saw a thread descend...\As thin as a spider's. response:	I had no choice but to climb it...
context: it seeps into your bones.\I didn't eat for three or four days at a time.\And when I lay down,\they came.\Rats. They thought I was dead, and came to eat me.\And then, I saw a thread descend...\As thin as a spider's.\I had no choice but to climb it... response:	Even if, at the top,
context: I didn't eat for three or four days at a time.\And when I lay down,\they came.\Rats. They thought I was dead, and came to eat me.\And then, I saw a thread descend...\As thin as a spider's.\I had no choice but to climb it...\Even if, at the top, response:	I ended up dirtying my hands.
context: And when I lay down,\they came.\Rats. They thought I was dead, and came to eat me.\And then, I saw a thread descend...\As thin as a spider's.\I had no choice but to climb it...\Even if, at the top,\I ended up dirtying my hands. response:	I kept climbing the thread.
context: they came.\Rats. They thought I was dead, and came to eat me.\And then, I saw a thread descend...\As thin as a spider's.\I had no choice but to climb it...\Even if, at the top,\I ended up dirtying my hands.\I kept climbing the thread. response:	And next thing I knew, I was a puppet on a string.
context: Rats. They thought I was dead, and came to eat me.\And then, I saw a thread descend...\As thin as a spider's.\I had no choice but to climb it...\Even if, at the top,\I ended up dirtying my hands.\I kept climbing the thread.\And next thing I knew, I was a puppet on a string. response:	I couldn't escape.
context: And then, I saw a thread descend...\As thin as a spider's.\I had no choice but to climb it...\Even if, at the top,\I ended up dirtying my hands.\I kept climbing the thread.\And next thing I knew, I was a puppet on a string.\I couldn't escape. response:	Puppets who escape the thread...
context: As thin as a spider's.\I had no choice but to climb it...\Even if, at the top,\I ended up dirtying my hands.\I kept climbing the thread.\And next thing I knew, I was a puppet on a string.\I couldn't escape.\Puppets who escape the thread... response:	Traitors die.
context: I had no choice but to climb it...\Even if, at the top,\I ended up dirtying my hands.\I kept climbing the thread.\And next thing I knew, I was a puppet on a string.\I couldn't escape.\Puppets who escape the thread...\Traitors die. response:	Well, once you complete your mission, you also die.
context: Even if, at the top,\I ended up dirtying my hands.\I kept climbing the thread.\And next thing I knew, I was a puppet on a string.\I couldn't escape.\Puppets who escape the thread...\Traitors die.\Well, once you complete your mission, you also die. response:	You called me a dog, didn't you?
context: I ended up dirtying my hands.\I kept climbing the thread.\And next thing I knew, I was a puppet on a string.\I couldn't escape.\Puppets who escape the thread...\Traitors die.\Well, once you complete your mission, you also die.\You called me a dog, didn't you? response:	I'm worse than a dog.
context: I kept climbing the thread.\And next thing I knew, I was a puppet on a string.\I couldn't escape.\Puppets who escape the thread...\Traitors die.\Well, once you complete your mission, you also die.\You called me a dog, didn't you?\I'm worse than a dog. response:	I'm cattle.
context: And next thing I knew, I was a puppet on a string.\I couldn't escape.\Puppets who escape the thread...\Traitors die.\Well, once you complete your mission, you also die.\You called me a dog, didn't you?\I'm worse than a dog.\I'm cattle. response:	Sometimes, I thought of running.
context: I couldn't escape.\Puppets who escape the thread...\Traitors die.\Well, once you complete your mission, you also die.\You called me a dog, didn't you?\I'm worse than a dog.\I'm cattle.\Sometimes, I thought of running. response:	But I have something I care about now.
context: Puppets who escape the thread...\Traitors die.\Well, once you complete your mission, you also die.\You called me a dog, didn't you?\I'm worse than a dog.\I'm cattle.\Sometimes, I thought of running.\But I have something I care about now. response:	I didn't want to involve them.
context: Traitors die.\Well, once you complete your mission, you also die.\You called me a dog, didn't you?\I'm worse than a dog.\I'm cattle.\Sometimes, I thought of running.\But I have something I care about now.\I didn't want to involve them. response:	But failure isn't allowed.
context: Well, once you complete your mission, you also die.\You called me a dog, didn't you?\I'm worse than a dog.\I'm cattle.\Sometimes, I thought of running.\But I have something I care about now.\I didn't want to involve them.\But failure isn't allowed. response:	If you run, they go after your family.
context: You called me a dog, didn't you?\I'm worse than a dog.\I'm cattle.\Sometimes, I thought of running.\But I have something I care about now.\I didn't want to involve them.\But failure isn't allowed.\If you run, they go after your family. response:	I failed, too.
