context: Water. response:	Earth.
context: Oh, no... I am not getting on that fluffy snot monster.\Are you hoping some other kind of monster will come along and give you a ride home?\You know... before you freeze to death?\Okay. First time flyers, hold on tight!\Appa, yip yip!\Come on, Appa. Yip yip.\Wow. That was truly amazing.\Appa's just tired. A little rest and he'll be soaring through the sky. You'll see. response:	Why are you smiling at me like that?
context: Are you hoping some other kind of monster will come along and give you a ride home?\You know... before you freeze to death?\Okay. First time flyers, hold on tight!\Appa, yip yip!\Come on, Appa. Yip yip.\Wow. That was truly amazing.\Appa's just tired. A little rest and he'll be soaring through the sky. You'll see.\Why are you smiling at me like that? response:	Oh... I was smiling?
context: You know... before you freeze to death?\Okay. First time flyers, hold on tight!\Appa, yip yip!\Come on, Appa. Yip yip.\Wow. That was truly amazing.\Appa's just tired. A little rest and he'll be soaring through the sky. You'll see.\Why are you smiling at me like that?\Oh... I was smiling? response:	I'm going to bed now.
context: Okay. First time flyers, hold on tight!\Appa, yip yip!\Come on, Appa. Yip yip.\Wow. That was truly amazing.\Appa's just tired. A little rest and he'll be soaring through the sky. You'll see.\Why are you smiling at me like that?\Oh... I was smiling?\I'm going to bed now. response:	Yep. A man needs his rest.
context: Appa, yip yip!\Come on, Appa. Yip yip.\Wow. That was truly amazing.\Appa's just tired. A little rest and he'll be soaring through the sky. You'll see.\Why are you smiling at me like that?\Oh... I was smiling?\I'm going to bed now.\Yep. A man needs his rest. response:	Prince Zuko, you need some sleep.
context: Come on, Appa. Yip yip.\Wow. That was truly amazing.\Appa's just tired. A little rest and he'll be soaring through the sky. You'll see.\Why are you smiling at me like that?\Oh... I was smiling?\I'm going to bed now.\Yep. A man needs his rest.\Prince Zuko, you need some sleep. response:	Even if you're right and the Avatar is alive, you won't find him.
context: Wow. That was truly amazing.\Appa's just tired. A little rest and he'll be soaring through the sky. You'll see.\Why are you smiling at me like that?\Oh... I was smiling?\I'm going to bed now.\Yep. A man needs his rest.\Prince Zuko, you need some sleep.\Even if you're right and the Avatar is alive, you won't find him. response:	Your father, grandfather, and great-grandfather all tried and failed.
context: Appa's just tired. A little rest and he'll be soaring through the sky. You'll see.\Why are you smiling at me like that?\Oh... I was smiling?\I'm going to bed now.\Yep. A man needs his rest.\Prince Zuko, you need some sleep.\Even if you're right and the Avatar is alive, you won't find him.\Your father, grandfather, and great-grandfather all tried and failed. response:	Because their honor didn't hinge on the Avatar's capture. Mine does.
context: Why are you smiling at me like that?\Oh... I was smiling?\I'm going to bed now.\Yep. A man needs his rest.\Prince Zuko, you need some sleep.\Even if you're right and the Avatar is alive, you won't find him.\Your father, grandfather, and great-grandfather all tried and failed.\Because their honor didn't hinge on the Avatar's capture. Mine does. response:	This coward's hundred years in hiding are over.
context: Oh... I was smiling?\I'm going to bed now.\Yep. A man needs his rest.\Prince Zuko, you need some sleep.\Even if you're right and the Avatar is alive, you won't find him.\Your father, grandfather, and great-grandfather all tried and failed.\Because their honor didn't hinge on the Avatar's capture. Mine does.\This coward's hundred years in hiding are over. response:	Hey.
context: I'm going to bed now.\Yep. A man needs his rest.\Prince Zuko, you need some sleep.\Even if you're right and the Avatar is alive, you won't find him.\Your father, grandfather, and great-grandfather all tried and failed.\Because their honor didn't hinge on the Avatar's capture. Mine does.\This coward's hundred years in hiding are over.\Hey. response:	Hey. Whatcha thinkin' about?
context: Yep. A man needs his rest.\Prince Zuko, you need some sleep.\Even if you're right and the Avatar is alive, you won't find him.\Your father, grandfather, and great-grandfather all tried and failed.\Because their honor didn't hinge on the Avatar's capture. Mine does.\This coward's hundred years in hiding are over.\Hey.\Hey. Whatcha thinkin' about? response:	I guess I was wondering...
context: Prince Zuko, you need some sleep.\Even if you're right and the Avatar is alive, you won't find him.\Your father, grandfather, and great-grandfather all tried and failed.\Because their honor didn't hinge on the Avatar's capture. Mine does.\This coward's hundred years in hiding are over.\Hey.\Hey. Whatcha thinkin' about?\I guess I was wondering... response:	Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.
context: Even if you're right and the Avatar is alive, you won't find him.\Your father, grandfather, and great-grandfather all tried and failed.\Because their honor didn't hinge on the Avatar's capture. Mine does.\This coward's hundred years in hiding are over.\Hey.\Hey. Whatcha thinkin' about?\I guess I was wondering...\Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry. response:	Okay. Just curious. Goodnight.
context: Your father, grandfather, and great-grandfather all tried and failed.\Because their honor didn't hinge on the Avatar's capture. Mine does.\This coward's hundred years in hiding are over.\Hey.\Hey. Whatcha thinkin' about?\I guess I was wondering...\Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.\Okay. Just curious. Goodnight. response:	Sleep tight.
context: Because their honor didn't hinge on the Avatar's capture. Mine does.\This coward's hundred years in hiding are over.\Hey.\Hey. Whatcha thinkin' about?\I guess I was wondering...\Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.\Okay. Just curious. Goodnight.\Sleep tight. response:	Aang! Aang, wake up!
context: This coward's hundred years in hiding are over.\Hey.\Hey. Whatcha thinkin' about?\I guess I was wondering...\Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.\Okay. Just curious. Goodnight.\Sleep tight.\Aang! Aang, wake up! response:	It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.
context: Hey.\Hey. Whatcha thinkin' about?\I guess I was wondering...\Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.\Okay. Just curious. Goodnight.\Sleep tight.\Aang! Aang, wake up!\It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you. response:	Aang, this is the entire village. Entire village, Aang.
context: Hey. Whatcha thinkin' about?\I guess I was wondering...\Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.\Okay. Just curious. Goodnight.\Sleep tight.\Aang! Aang, wake up!\It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.\Aang, this is the entire village. Entire village, Aang. response:	Uh... why are they all looking at me like that?
context: I guess I was wondering...\Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.\Okay. Just curious. Goodnight.\Sleep tight.\Aang! Aang, wake up!\It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.\Aang, this is the entire village. Entire village, Aang.\Uh... why are they all looking at me like that? response:	Did Appa sneeze on me?
context: Uhh... no. I didn't know him... I mean, I knew people that knew him, but I didn't. Sorry.\Okay. Just curious. Goodnight.\Sleep tight.\Aang! Aang, wake up!\It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.\Aang, this is the entire village. Entire village, Aang.\Uh... why are they all looking at me like that?\Did Appa sneeze on me? response:	Well, no one has seen an airbender in a hundred years.
context: Okay. Just curious. Goodnight.\Sleep tight.\Aang! Aang, wake up!\It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.\Aang, this is the entire village. Entire village, Aang.\Uh... why are they all looking at me like that?\Did Appa sneeze on me?\Well, no one has seen an airbender in a hundred years. response:	We thought they were extinct until my granddaughter and grandson found you.
context: Sleep tight.\Aang! Aang, wake up!\It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.\Aang, this is the entire village. Entire village, Aang.\Uh... why are they all looking at me like that?\Did Appa sneeze on me?\Well, no one has seen an airbender in a hundred years.\We thought they were extinct until my granddaughter and grandson found you. response:	Extinct'?
context: Aang! Aang, wake up!\It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.\Aang, this is the entire village. Entire village, Aang.\Uh... why are they all looking at me like that?\Did Appa sneeze on me?\Well, no one has seen an airbender in a hundred years.\We thought they were extinct until my granddaughter and grandson found you.\Extinct'? response:	Aang, this is my grandmother.
context: It's okay. We're in the village now. Come on, get ready. Everyone's waiting to meet you.\Aang, this is the entire village. Entire village, Aang.\Uh... why are they all looking at me like that?\Did Appa sneeze on me?\Well, no one has seen an airbender in a hundred years.\We thought they were extinct until my granddaughter and grandson found you.\Extinct'?\Aang, this is my grandmother. response:	Call me Gran Gran.
context: Aang, this is the entire village. Entire village, Aang.\Uh... why are they all looking at me like that?\Did Appa sneeze on me?\Well, no one has seen an airbender in a hundred years.\We thought they were extinct until my granddaughter and grandson found you.\Extinct'?\Aang, this is my grandmother.\Call me Gran Gran. response:	What is this, a weapon? You can't stab anything with this.
context: Uh... why are they all looking at me like that?\Did Appa sneeze on me?\Well, no one has seen an airbender in a hundred years.\We thought they were extinct until my granddaughter and grandson found you.\Extinct'?\Aang, this is my grandmother.\Call me Gran Gran.\What is this, a weapon? You can't stab anything with this. response:	It's not for stabbing. It's for airbending.
context: Did Appa sneeze on me?\Well, no one has seen an airbender in a hundred years.\We thought they were extinct until my granddaughter and grandson found you.\Extinct'?\Aang, this is my grandmother.\Call me Gran Gran.\What is this, a weapon? You can't stab anything with this.\It's not for stabbing. It's for airbending. response:	Magic trick! Do it again!
context: Well, no one has seen an airbender in a hundred years.\We thought they were extinct until my granddaughter and grandson found you.\Extinct'?\Aang, this is my grandmother.\Call me Gran Gran.\What is this, a weapon? You can't stab anything with this.\It's not for stabbing. It's for airbending.\Magic trick! Do it again! response:	Not magic, airbending. It lets me control the air currents around my glider and fly.
context: We thought they were extinct until my granddaughter and grandson found you.\Extinct'?\Aang, this is my grandmother.\Call me Gran Gran.\What is this, a weapon? You can't stab anything with this.\It's not for stabbing. It's for airbending.\Magic trick! Do it again!\Not magic, airbending. It lets me control the air currents around my glider and fly. response:	You know, last time I checked, humans can't fly.
context: Extinct'?\Aang, this is my grandmother.\Call me Gran Gran.\What is this, a weapon? You can't stab anything with this.\It's not for stabbing. It's for airbending.\Magic trick! Do it again!\Not magic, airbending. It lets me control the air currents around my glider and fly.\You know, last time I checked, humans can't fly. response:	Check again!
context: Aang, this is my grandmother.\Call me Gran Gran.\What is this, a weapon? You can't stab anything with this.\It's not for stabbing. It's for airbending.\Magic trick! Do it again!\Not magic, airbending. It lets me control the air currents around my glider and fly.\You know, last time I checked, humans can't fly.\Check again! response:	Whoa... it's flying...
context: Call me Gran Gran.\What is this, a weapon? You can't stab anything with this.\It's not for stabbing. It's for airbending.\Magic trick! Do it again!\Not magic, airbending. It lets me control the air currents around my glider and fly.\You know, last time I checked, humans can't fly.\Check again!\Whoa... it's flying... response:	Oh, my watchtower!
context: What is this, a weapon? You can't stab anything with this.\It's not for stabbing. It's for airbending.\Magic trick! Do it again!\Not magic, airbending. It lets me control the air currents around my glider and fly.\You know, last time I checked, humans can't fly.\Check again!\Whoa... it's flying...\Oh, my watchtower! response:	That was amazing.
context: It's not for stabbing. It's for airbending.\Magic trick! Do it again!\Not magic, airbending. It lets me control the air currents around my glider and fly.\You know, last time I checked, humans can't fly.\Check again!\Whoa... it's flying...\Oh, my watchtower!\That was amazing. response:	Great. You're an airbender,...
context: Magic trick! Do it again!\Not magic, airbending. It lets me control the air currents around my glider and fly.\You know, last time I checked, humans can't fly.\Check again!\Whoa... it's flying...\Oh, my watchtower!\That was amazing.\Great. You're an airbender,... response:	You're a waterbender!
context: Not magic, airbending. It lets me control the air currents around my glider and fly.\You know, last time I checked, humans can't fly.\Check again!\Whoa... it's flying...\Oh, my watchtower!\That was amazing.\Great. You're an airbender,...\You're a waterbender! response:	Well... sort of. Not yet.
context: You know, last time I checked, humans can't fly.\Check again!\Whoa... it's flying...\Oh, my watchtower!\That was amazing.\Great. You're an airbender,...\You're a waterbender!\Well... sort of. Not yet. response:	All right. No more playing. Come on, Katara, you have chores.
context: Check again!\Whoa... it's flying...\Oh, my watchtower!\That was amazing.\Great. You're an airbender,...\You're a waterbender!\Well... sort of. Not yet.\All right. No more playing. Come on, Katara, you have chores. response:	I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.
context: Whoa... it's flying...\Oh, my watchtower!\That was amazing.\Great. You're an airbender,...\You're a waterbender!\Well... sort of. Not yet.\All right. No more playing. Come on, Katara, you have chores.\I told you! He's the real thing, Gran Gran! I finally found a bender to teach me. response:	Katara, try not to put all your hopes in this boy.
context: Oh, my watchtower!\That was amazing.\Great. You're an airbender,...\You're a waterbender!\Well... sort of. Not yet.\All right. No more playing. Come on, Katara, you have chores.\I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.\Katara, try not to put all your hopes in this boy. response:	But he's special. I can tell.
context: That was amazing.\Great. You're an airbender,...\You're a waterbender!\Well... sort of. Not yet.\All right. No more playing. Come on, Katara, you have chores.\I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.\Katara, try not to put all your hopes in this boy.\But he's special. I can tell. response:	I sense he's filled with much wisdom.
context: Great. You're an airbender,...\You're a waterbender!\Well... sort of. Not yet.\All right. No more playing. Come on, Katara, you have chores.\I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.\Katara, try not to put all your hopes in this boy.\But he's special. I can tell.\I sense he's filled with much wisdom. response:	Sthee? Now my tongue ith thuck to my sthaff.
context: You're a waterbender!\Well... sort of. Not yet.\All right. No more playing. Come on, Katara, you have chores.\I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.\Katara, try not to put all your hopes in this boy.\But he's special. I can tell.\I sense he's filled with much wisdom.\Sthee? Now my tongue ith thuck to my sthaff. response:	Again.
context: Well... sort of. Not yet.\All right. No more playing. Come on, Katara, you have chores.\I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.\Katara, try not to put all your hopes in this boy.\But he's special. I can tell.\I sense he's filled with much wisdom.\Sthee? Now my tongue ith thuck to my sthaff.\Again. response:	No! Power in firebending comes from the breath. Not the muscles.
context: All right. No more playing. Come on, Katara, you have chores.\I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.\Katara, try not to put all your hopes in this boy.\But he's special. I can tell.\I sense he's filled with much wisdom.\Sthee? Now my tongue ith thuck to my sthaff.\Again.\No! Power in firebending comes from the breath. Not the muscles. response:	The breath becomes energy in the body.
context: I told you! He's the real thing, Gran Gran! I finally found a bender to teach me.\Katara, try not to put all your hopes in this boy.\But he's special. I can tell.\I sense he's filled with much wisdom.\Sthee? Now my tongue ith thuck to my sthaff.\Again.\No! Power in firebending comes from the breath. Not the muscles.\The breath becomes energy in the body. response:	The energy extends past your limbs and becomes fire.
context: Katara, try not to put all your hopes in this boy.\But he's special. I can tell.\I sense he's filled with much wisdom.\Sthee? Now my tongue ith thuck to my sthaff.\Again.\No! Power in firebending comes from the breath. Not the muscles.\The breath becomes energy in the body.\The energy extends past your limbs and becomes fire. response:	Get it right this time.
context: But he's special. I can tell.\I sense he's filled with much wisdom.\Sthee? Now my tongue ith thuck to my sthaff.\Again.\No! Power in firebending comes from the breath. Not the muscles.\The breath becomes energy in the body.\The energy extends past your limbs and becomes fire.\Get it right this time. response:	Enough. I've been drilling this sequence all day.
context: I sense he's filled with much wisdom.\Sthee? Now my tongue ith thuck to my sthaff.\Again.\No! Power in firebending comes from the breath. Not the muscles.\The breath becomes energy in the body.\The energy extends past your limbs and becomes fire.\Get it right this time.\Enough. I've been drilling this sequence all day. response:	Teach me the next set. I'm more than ready.
context: Sthee? Now my tongue ith thuck to my sthaff.\Again.\No! Power in firebending comes from the breath. Not the muscles.\The breath becomes energy in the body.\The energy extends past your limbs and becomes fire.\Get it right this time.\Enough. I've been drilling this sequence all day.\Teach me the next set. I'm more than ready. response:	No, you are impatient. You have yet to master your basics.
context: Again.\No! Power in firebending comes from the breath. Not the muscles.\The breath becomes energy in the body.\The energy extends past your limbs and becomes fire.\Get it right this time.\Enough. I've been drilling this sequence all day.\Teach me the next set. I'm more than ready.\No, you are impatient. You have yet to master your basics. response:	Drill it again!
context: No! Power in firebending comes from the breath. Not the muscles.\The breath becomes energy in the body.\The energy extends past your limbs and becomes fire.\Get it right this time.\Enough. I've been drilling this sequence all day.\Teach me the next set. I'm more than ready.\No, you are impatient. You have yet to master your basics.\Drill it again! response:	The sages tell us that the Avatar is the last airbender.
context: The breath becomes energy in the body.\The energy extends past your limbs and becomes fire.\Get it right this time.\Enough. I've been drilling this sequence all day.\Teach me the next set. I'm more than ready.\No, you are impatient. You have yet to master your basics.\Drill it again!\The sages tell us that the Avatar is the last airbender. response:	He must be over a hundred years old by now.
context: The energy extends past your limbs and becomes fire.\Get it right this time.\Enough. I've been drilling this sequence all day.\Teach me the next set. I'm more than ready.\No, you are impatient. You have yet to master your basics.\Drill it again!\The sages tell us that the Avatar is the last airbender.\He must be over a hundred years old by now. response:	He's had a century to master the four elements.
context: Get it right this time.\Enough. I've been drilling this sequence all day.\Teach me the next set. I'm more than ready.\No, you are impatient. You have yet to master your basics.\Drill it again!\The sages tell us that the Avatar is the last airbender.\He must be over a hundred years old by now.\He's had a century to master the four elements. response:	I'll need more than basic firebending to defeat him.
context: Enough. I've been drilling this sequence all day.\Teach me the next set. I'm more than ready.\No, you are impatient. You have yet to master your basics.\Drill it again!\The sages tell us that the Avatar is the last airbender.\He must be over a hundred years old by now.\He's had a century to master the four elements.\I'll need more than basic firebending to defeat him. response:	You will teach me the advanced set!
context: Teach me the next set. I'm more than ready.\No, you are impatient. You have yet to master your basics.\Drill it again!\The sages tell us that the Avatar is the last airbender.\He must be over a hundred years old by now.\He's had a century to master the four elements.\I'll need more than basic firebending to defeat him.\You will teach me the advanced set! response:	Very well. But first I must finish my roast duck.
context: No, you are impatient. You have yet to master your basics.\Drill it again!\The sages tell us that the Avatar is the last airbender.\He must be over a hundred years old by now.\He's had a century to master the four elements.\I'll need more than basic firebending to defeat him.\You will teach me the advanced set!\Very well. But first I must finish my roast duck. response:	Now men, it's important that you show no fear when you face a firebender.
context: Drill it again!\The sages tell us that the Avatar is the last airbender.\He must be over a hundred years old by now.\He's had a century to master the four elements.\I'll need more than basic firebending to defeat him.\You will teach me the advanced set!\Very well. But first I must finish my roast duck.\Now men, it's important that you show no fear when you face a firebender. response:	In the Water Tribe, we fight to the last man standing.
context: The sages tell us that the Avatar is the last airbender.\He must be over a hundred years old by now.\He's had a century to master the four elements.\I'll need more than basic firebending to defeat him.\You will teach me the advanced set!\Very well. But first I must finish my roast duck.\Now men, it's important that you show no fear when you face a firebender.\In the Water Tribe, we fight to the last man standing. response:	For without courage, how can we call ourselves men?
context: He must be over a hundred years old by now.\He's had a century to master the four elements.\I'll need more than basic firebending to defeat him.\You will teach me the advanced set!\Very well. But first I must finish my roast duck.\Now men, it's important that you show no fear when you face a firebender.\In the Water Tribe, we fight to the last man standing.\For without courage, how can we call ourselves men? response:	I gotta pee!
context: He's had a century to master the four elements.\I'll need more than basic firebending to defeat him.\You will teach me the advanced set!\Very well. But first I must finish my roast duck.\Now men, it's important that you show no fear when you face a firebender.\In the Water Tribe, we fight to the last man standing.\For without courage, how can we call ourselves men?\I gotta pee! response:	Listen! Until your fathers return from the war,...
context: I'll need more than basic firebending to defeat him.\You will teach me the advanced set!\Very well. But first I must finish my roast duck.\Now men, it's important that you show no fear when you face a firebender.\In the Water Tribe, we fight to the last man standing.\For without courage, how can we call ourselves men?\I gotta pee!\Listen! Until your fathers return from the war,... response:	And that means no potty breaks.
context: You will teach me the advanced set!\Very well. But first I must finish my roast duck.\Now men, it's important that you show no fear when you face a firebender.\In the Water Tribe, we fight to the last man standing.\For without courage, how can we call ourselves men?\I gotta pee!\Listen! Until your fathers return from the war,...\And that means no potty breaks. response:	But I really gotta go.
context: Very well. But first I must finish my roast duck.\Now men, it's important that you show no fear when you face a firebender.\In the Water Tribe, we fight to the last man standing.\For without courage, how can we call ourselves men?\I gotta pee!\Listen! Until your fathers return from the war,...\And that means no potty breaks.\But I really gotta go. response:	Ugh... okay... who else has to go?
context: Now men, it's important that you show no fear when you face a firebender.\In the Water Tribe, we fight to the last man standing.\For without courage, how can we call ourselves men?\I gotta pee!\Listen! Until your fathers return from the war,...\And that means no potty breaks.\But I really gotta go.\Ugh... okay... who else has to go? response:	Have you seen Aang? Gran Gran said he disappeared over an hour ago.
context: In the Water Tribe, we fight to the last man standing.\For without courage, how can we call ourselves men?\I gotta pee!\Listen! Until your fathers return from the war,...\And that means no potty breaks.\But I really gotta go.\Ugh... okay... who else has to go?\Have you seen Aang? Gran Gran said he disappeared over an hour ago. response:	Wow! Everything freezes in there!
context: For without courage, how can we call ourselves men?\I gotta pee!\Listen! Until your fathers return from the war,...\And that means no potty breaks.\But I really gotta go.\Ugh... okay... who else has to go?\Have you seen Aang? Gran Gran said he disappeared over an hour ago.\Wow! Everything freezes in there! response:	Ugh! Katara, get him out of here. This lesson is for warriors only.
context: I gotta pee!\Listen! Until your fathers return from the war,...\And that means no potty breaks.\But I really gotta go.\Ugh... okay... who else has to go?\Have you seen Aang? Gran Gran said he disappeared over an hour ago.\Wow! Everything freezes in there!\Ugh! Katara, get him out of here. This lesson is for warriors only. response:	Stop! Stop it right now!
context: Listen! Until your fathers return from the war,...\And that means no potty breaks.\But I really gotta go.\Ugh... okay... who else has to go?\Have you seen Aang? Gran Gran said he disappeared over an hour ago.\Wow! Everything freezes in there!\Ugh! Katara, get him out of here. This lesson is for warriors only.\Stop! Stop it right now! response:	What's wrong with you? We don't have time for fun and games with a war going on.
context: And that means no potty breaks.\But I really gotta go.\Ugh... okay... who else has to go?\Have you seen Aang? Gran Gran said he disappeared over an hour ago.\Wow! Everything freezes in there!\Ugh! Katara, get him out of here. This lesson is for warriors only.\Stop! Stop it right now!\What's wrong with you? We don't have time for fun and games with a war going on. response:	What war? What are you talking about?
context: But I really gotta go.\Ugh... okay... who else has to go?\Have you seen Aang? Gran Gran said he disappeared over an hour ago.\Wow! Everything freezes in there!\Ugh! Katara, get him out of here. This lesson is for warriors only.\Stop! Stop it right now!\What's wrong with you? We don't have time for fun and games with a war going on.\What war? What are you talking about? response:	You're kidding, right?
context: Ugh... okay... who else has to go?\Have you seen Aang? Gran Gran said he disappeared over an hour ago.\Wow! Everything freezes in there!\Ugh! Katara, get him out of here. This lesson is for warriors only.\Stop! Stop it right now!\What's wrong with you? We don't have time for fun and games with a war going on.\What war? What are you talking about?\You're kidding, right? response:	Penguin!
context: Have you seen Aang? Gran Gran said he disappeared over an hour ago.\Wow! Everything freezes in there!\Ugh! Katara, get him out of here. This lesson is for warriors only.\Stop! Stop it right now!\What's wrong with you? We don't have time for fun and games with a war going on.\What war? What are you talking about?\You're kidding, right?\Penguin! response:	He's kidding, right?
context: Wow! Everything freezes in there!\Ugh! Katara, get him out of here. This lesson is for warriors only.\Stop! Stop it right now!\What's wrong with you? We don't have time for fun and games with a war going on.\What war? What are you talking about?\You're kidding, right?\Penguin!\He's kidding, right? response:	Aang?
context: Ugh! Katara, get him out of here. This lesson is for warriors only.\Stop! Stop it right now!\What's wrong with you? We don't have time for fun and games with a war going on.\What war? What are you talking about?\You're kidding, right?\Penguin!\He's kidding, right?\Aang? response:	Hey, come on little guy.
context: Stop! Stop it right now!\What's wrong with you? We don't have time for fun and games with a war going on.\What war? What are you talking about?\You're kidding, right?\Penguin!\He's kidding, right?\Aang?\Hey, come on little guy. response:	Wanna go sledding?
context: What's wrong with you? We don't have time for fun and games with a war going on.\What war? What are you talking about?\You're kidding, right?\Penguin!\He's kidding, right?\Aang?\Hey, come on little guy.\Wanna go sledding? response:	Heh heh, I have a way with animals.
context: What war? What are you talking about?\You're kidding, right?\Penguin!\He's kidding, right?\Aang?\Hey, come on little guy.\Wanna go sledding?\Heh heh, I have a way with animals. response:	Aang, I'll help you catch a penguin if you teach me waterbending.
context: You're kidding, right?\Penguin!\He's kidding, right?\Aang?\Hey, come on little guy.\Wanna go sledding?\Heh heh, I have a way with animals.\Aang, I'll help you catch a penguin if you teach me waterbending. response:	You got a deal! Just one little problem. I'm an airbender, not a waterbender.
context: Penguin!\He's kidding, right?\Aang?\Hey, come on little guy.\Wanna go sledding?\Heh heh, I have a way with animals.\Aang, I'll help you catch a penguin if you teach me waterbending.\You got a deal! Just one little problem. I'm an airbender, not a waterbender. response:	Isn't there someone in your tribe who can teach you?
context: He's kidding, right?\Aang?\Hey, come on little guy.\Wanna go sledding?\Heh heh, I have a way with animals.\Aang, I'll help you catch a penguin if you teach me waterbending.\You got a deal! Just one little problem. I'm an airbender, not a waterbender.\Isn't there someone in your tribe who can teach you? response:	No. You're looking at the only waterbender on the whole South Pole.
context: Aang?\Hey, come on little guy.\Wanna go sledding?\Heh heh, I have a way with animals.\Aang, I'll help you catch a penguin if you teach me waterbending.\You got a deal! Just one little problem. I'm an airbender, not a waterbender.\Isn't there someone in your tribe who can teach you?\No. You're looking at the only waterbender on the whole South Pole. response:	This isn't right. A waterbender needs to master water.
context: Hey, come on little guy.\Wanna go sledding?\Heh heh, I have a way with animals.\Aang, I'll help you catch a penguin if you teach me waterbending.\You got a deal! Just one little problem. I'm an airbender, not a waterbender.\Isn't there someone in your tribe who can teach you?\No. You're looking at the only waterbender on the whole South Pole.\This isn't right. A waterbender needs to master water. response:	What about the North Pole? There's another Water Tribe up there, right?
context: Wanna go sledding?\Heh heh, I have a way with animals.\Aang, I'll help you catch a penguin if you teach me waterbending.\You got a deal! Just one little problem. I'm an airbender, not a waterbender.\Isn't there someone in your tribe who can teach you?\No. You're looking at the only waterbender on the whole South Pole.\This isn't right. A waterbender needs to master water.\What about the North Pole? There's another Water Tribe up there, right? response:	Maybe they have waterbenders who could teach you.
context: Heh heh, I have a way with animals.\Aang, I'll help you catch a penguin if you teach me waterbending.\You got a deal! Just one little problem. I'm an airbender, not a waterbender.\Isn't there someone in your tribe who can teach you?\No. You're looking at the only waterbender on the whole South Pole.\This isn't right. A waterbender needs to master water.\What about the North Pole? There's another Water Tribe up there, right?\Maybe they have waterbenders who could teach you. response:	Maybe. But we haven't had contact with our sister tribe in a long time.
context: Aang, I'll help you catch a penguin if you teach me waterbending.\You got a deal! Just one little problem. I'm an airbender, not a waterbender.\Isn't there someone in your tribe who can teach you?\No. You're looking at the only waterbender on the whole South Pole.\This isn't right. A waterbender needs to master water.\What about the North Pole? There's another Water Tribe up there, right?\Maybe they have waterbenders who could teach you.\Maybe. But we haven't had contact with our sister tribe in a long time. response:	It's not exactly... turn right at the second glacier.' It's on the other side of the world.
context: You got a deal! Just one little problem. I'm an airbender, not a waterbender.\Isn't there someone in your tribe who can teach you?\No. You're looking at the only waterbender on the whole South Pole.\This isn't right. A waterbender needs to master water.\What about the North Pole? There's another Water Tribe up there, right?\Maybe they have waterbenders who could teach you.\Maybe. But we haven't had contact with our sister tribe in a long time.\It's not exactly... turn right at the second glacier.' It's on the other side of the world. response:	But you forget, I have a flying bison.
context: Isn't there someone in your tribe who can teach you?\No. You're looking at the only waterbender on the whole South Pole.\This isn't right. A waterbender needs to master water.\What about the North Pole? There's another Water Tribe up there, right?\Maybe they have waterbenders who could teach you.\Maybe. But we haven't had contact with our sister tribe in a long time.\It's not exactly... turn right at the second glacier.' It's on the other side of the world.\But you forget, I have a flying bison. response:	Appa and I can personally fly you to the North Pole.
context: No. You're looking at the only waterbender on the whole South Pole.\This isn't right. A waterbender needs to master water.\What about the North Pole? There's another Water Tribe up there, right?\Maybe they have waterbenders who could teach you.\Maybe. But we haven't had contact with our sister tribe in a long time.\It's not exactly... turn right at the second glacier.' It's on the other side of the world.\But you forget, I have a flying bison.\Appa and I can personally fly you to the North Pole. response:	Katara, we're gonna find you a master!
context: This isn't right. A waterbender needs to master water.\What about the North Pole? There's another Water Tribe up there, right?\Maybe they have waterbenders who could teach you.\Maybe. But we haven't had contact with our sister tribe in a long time.\It's not exactly... turn right at the second glacier.' It's on the other side of the world.\But you forget, I have a flying bison.\Appa and I can personally fly you to the North Pole.\Katara, we're gonna find you a master! response:	That's... I mean, I don't know.
