context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: What's the condition of Unit 01's pilot?\No physical damage.\However, his nerve pulses are up by 0.8.\Still within acceptable limits.\Enemy arrival: 9 hours, 55 minutes.\Talk about you high pressure situations!\Why don't we just raise a white flag?\Before we resort to that, response:	there's one little thing I'd like to try.
context: No physical damage.\However, his nerve pulses are up by 0.8.\Still within acceptable limits.\Enemy arrival: 9 hours, 55 minutes.\Talk about you high pressure situations!\Why don't we just raise a white flag?\Before we resort to that,\there's one little thing I'd like to try. response:	You want a sniper to shoot the target from outside its firing zone?
context: However, his nerve pulses are up by 0.8.\Still within acceptable limits.\Enemy arrival: 9 hours, 55 minutes.\Talk about you high pressure situations!\Why don't we just raise a white flag?\Before we resort to that,\there's one little thing I'd like to try.\You want a sniper to shoot the target from outside its firing zone? response:	Yes, Sir.
context: Still within acceptable limits.\Enemy arrival: 9 hours, 55 minutes.\Talk about you high pressure situations!\Why don't we just raise a white flag?\Before we resort to that,\there's one little thing I'd like to try.\You want a sniper to shoot the target from outside its firing zone?\Yes, Sir. response:	Instead of trying to neutralize the target's AT field,
context: Enemy arrival: 9 hours, 55 minutes.\Talk about you high pressure situations!\Why don't we just raise a white flag?\Before we resort to that,\there's one little thing I'd like to try.\You want a sniper to shoot the target from outside its firing zone?\Yes, Sir.\Instead of trying to neutralize the target's AT field, response:	I believe a pinpoint shot with a high-energy beam is the only way.
context: Talk about you high pressure situations!\Why don't we just raise a white flag?\Before we resort to that,\there's one little thing I'd like to try.\You want a sniper to shoot the target from outside its firing zone?\Yes, Sir.\Instead of trying to neutralize the target's AT field,\I believe a pinpoint shot with a high-energy beam is the only way. response:	What do the Magi say?
context: Why don't we just raise a white flag?\Before we resort to that,\there's one little thing I'd like to try.\You want a sniper to shoot the target from outside its firing zone?\Yes, Sir.\Instead of trying to neutralize the target's AT field,\I believe a pinpoint shot with a high-energy beam is the only way.\What do the Magi say? response:	The responses from the Magi Super Computers
context: Before we resort to that,\there's one little thing I'd like to try.\You want a sniper to shoot the target from outside its firing zone?\Yes, Sir.\Instead of trying to neutralize the target's AT field,\I believe a pinpoint shot with a high-energy beam is the only way.\What do the Magi say?\The responses from the Magi Super Computers response:	were two affirmative and one conditional affirmative.
context: there's one little thing I'd like to try.\You want a sniper to shoot the target from outside its firing zone?\Yes, Sir.\Instead of trying to neutralize the target's AT field,\I believe a pinpoint shot with a high-energy beam is the only way.\What do the Magi say?\The responses from the Magi Super Computers\were two affirmative and one conditional affirmative. response:	Our probability of success is 8.7 percent.
context: You want a sniper to shoot the target from outside its firing zone?\Yes, Sir.\Instead of trying to neutralize the target's AT field,\I believe a pinpoint shot with a high-energy beam is the only way.\What do the Magi say?\The responses from the Magi Super Computers\were two affirmative and one conditional affirmative.\Our probability of success is 8.7 percent. response:	It's the highest value we could get.
context: Yes, Sir.\Instead of trying to neutralize the target's AT field,\I believe a pinpoint shot with a high-energy beam is the only way.\What do the Magi say?\The responses from the Magi Super Computers\were two affirmative and one conditional affirmative.\Our probability of success is 8.7 percent.\It's the highest value we could get. response:	I see no reason to reject the plan. You may proceed, Captain.
context: Instead of trying to neutralize the target's AT field,\I believe a pinpoint shot with a high-energy beam is the only way.\What do the Magi say?\The responses from the Magi Super Computers\were two affirmative and one conditional affirmative.\Our probability of success is 8.7 percent.\It's the highest value we could get.\I see no reason to reject the plan. You may proceed, Captain. response:	Yes, Sir.
context: I believe a pinpoint shot with a high-energy beam is the only way.\What do the Magi say?\The responses from the Magi Super Computers\were two affirmative and one conditional affirmative.\Our probability of success is 8.7 percent.\It's the highest value we could get.\I see no reason to reject the plan. You may proceed, Captain.\Yes, Sir. response:	You know how crazy this whole operation is, don't you,
context: What do the Magi say?\The responses from the Magi Super Computers\were two affirmative and one conditional affirmative.\Our probability of success is 8.7 percent.\It's the highest value we could get.\I see no reason to reject the plan. You may proceed, Captain.\Yes, Sir.\You know how crazy this whole operation is, don't you, response:	Operations Director Katsuragi?
context: The responses from the Magi Super Computers\were two affirmative and one conditional affirmative.\Our probability of success is 8.7 percent.\It's the highest value we could get.\I see no reason to reject the plan. You may proceed, Captain.\Yes, Sir.\You know how crazy this whole operation is, don't you,\Operations Director Katsuragi? response:	Don't be rude. It's not crazy!
context: were two affirmative and one conditional affirmative.\Our probability of success is 8.7 percent.\It's the highest value we could get.\I see no reason to reject the plan. You may proceed, Captain.\Yes, Sir.\You know how crazy this whole operation is, don't you,\Operations Director Katsuragi?\Don't be rude. It's not crazy! response:	It can be executed within the nine hours we have left,
context: Our probability of success is 8.7 percent.\It's the highest value we could get.\I see no reason to reject the plan. You may proceed, Captain.\Yes, Sir.\You know how crazy this whole operation is, don't you,\Operations Director Katsuragi?\Don't be rude. It's not crazy!\It can be executed within the nine hours we have left, response:	and has the highest chance of success.
context: It's the highest value we could get.\I see no reason to reject the plan. You may proceed, Captain.\Yes, Sir.\You know how crazy this whole operation is, don't you,\Operations Director Katsuragi?\Don't be rude. It's not crazy!\It can be executed within the nine hours we have left,\and has the highest chance of success. response:	It does? Really?
context: I see no reason to reject the plan. You may proceed, Captain.\Yes, Sir.\You know how crazy this whole operation is, don't you,\Operations Director Katsuragi?\Don't be rude. It's not crazy!\It can be executed within the nine hours we have left,\and has the highest chance of success.\It does? Really? response:	But our positron rifle can't handle such high output.
context: Yes, Sir.\You know how crazy this whole operation is, don't you,\Operations Director Katsuragi?\Don't be rude. It's not crazy!\It can be executed within the nine hours we have left,\and has the highest chance of success.\It does? Really?\But our positron rifle can't handle such high output. response:	What are you going to do about that?
context: You know how crazy this whole operation is, don't you,\Operations Director Katsuragi?\Don't be rude. It's not crazy!\It can be executed within the nine hours we have left,\and has the highest chance of success.\It does? Really?\But our positron rifle can't handle such high output.\What are you going to do about that? response:	We'll borrow one of course.
context: Operations Director Katsuragi?\Don't be rude. It's not crazy!\It can be executed within the nine hours we have left,\and has the highest chance of success.\It does? Really?\But our positron rifle can't handle such high output.\What are you going to do about that?\We'll borrow one of course. response:	Borrow one? You don't mean...
context: Don't be rude. It's not crazy!\It can be executed within the nine hours we have left,\and has the highest chance of success.\It does? Really?\But our positron rifle can't handle such high output.\What are you going to do about that?\We'll borrow one of course.\Borrow one? You don't mean... response:	Yeah! The Strategic Self Defense Force Lab's new prototype!
context: It can be executed within the nine hours we have left,\and has the highest chance of success.\It does? Really?\But our positron rifle can't handle such high output.\What are you going to do about that?\We'll borrow one of course.\Borrow one? You don't mean...\Yeah! The Strategic Self Defense Force Lab's new prototype! response:	NERV is hereby requisitioning this Self Propelled Positron Cannon
context: and has the highest chance of success.\It does? Really?\But our positron rifle can't handle such high output.\What are you going to do about that?\We'll borrow one of course.\Borrow one? You don't mean...\Yeah! The Strategic Self Defense Force Lab's new prototype!\NERV is hereby requisitioning this Self Propelled Positron Cannon response:	as of 15:00 today.
context: It does? Really?\But our positron rifle can't handle such high output.\What are you going to do about that?\We'll borrow one of course.\Borrow one? You don't mean...\Yeah! The Strategic Self Defense Force Lab's new prototype!\NERV is hereby requisitioning this Self Propelled Positron Cannon\as of 15:00 today. response:	But this is ridiculous!
context: But our positron rifle can't handle such high output.\What are you going to do about that?\We'll borrow one of course.\Borrow one? You don't mean...\Yeah! The Strategic Self Defense Force Lab's new prototype!\NERV is hereby requisitioning this Self Propelled Positron Cannon\as of 15:00 today.\But this is ridiculous! response:	We'll try to return this in as close to its original condition as we can.
context: What are you going to do about that?\We'll borrow one of course.\Borrow one? You don't mean...\Yeah! The Strategic Self Defense Force Lab's new prototype!\NERV is hereby requisitioning this Self Propelled Positron Cannon\as of 15:00 today.\But this is ridiculous!\We'll try to return this in as close to its original condition as we can. response:	Thank you for your cooperation!
context: We'll borrow one of course.\Borrow one? You don't mean...\Yeah! The Strategic Self Defense Force Lab's new prototype!\NERV is hereby requisitioning this Self Propelled Positron Cannon\as of 15:00 today.\But this is ridiculous!\We'll try to return this in as close to its original condition as we can.\Thank you for your cooperation! response:	Okay, Rei! Take it away!
context: Borrow one? You don't mean...\Yeah! The Strategic Self Defense Force Lab's new prototype!\NERV is hereby requisitioning this Self Propelled Positron Cannon\as of 15:00 today.\But this is ridiculous!\We'll try to return this in as close to its original condition as we can.\Thank you for your cooperation!\Okay, Rei! Take it away! response:	Be careful. That's a piece of precision machinery!
context: Yeah! The Strategic Self Defense Force Lab's new prototype!\NERV is hereby requisitioning this Self Propelled Positron Cannon\as of 15:00 today.\But this is ridiculous!\We'll try to return this in as close to its original condition as we can.\Thank you for your cooperation!\Okay, Rei! Take it away!\Be careful. That's a piece of precision machinery! response:	Ma'am? Our calculations show that it will take
context: NERV is hereby requisitioning this Self Propelled Positron Cannon\as of 15:00 today.\But this is ridiculous!\We'll try to return this in as close to its original condition as we can.\Thank you for your cooperation!\Okay, Rei! Take it away!\Be careful. That's a piece of precision machinery!\Ma'am? Our calculations show that it will take response:	at least 180 million kilowatts to penetrate that AT field.
context: as of 15:00 today.\But this is ridiculous!\We'll try to return this in as close to its original condition as we can.\Thank you for your cooperation!\Okay, Rei! Take it away!\Be careful. That's a piece of precision machinery!\Ma'am? Our calculations show that it will take\at least 180 million kilowatts to penetrate that AT field. response:	Where in Japan are you going to to get that much electricity?
context: But this is ridiculous!\We'll try to return this in as close to its original condition as we can.\Thank you for your cooperation!\Okay, Rei! Take it away!\Be careful. That's a piece of precision machinery!\Ma'am? Our calculations show that it will take\at least 180 million kilowatts to penetrate that AT field.\Where in Japan are you going to to get that much electricity? response:	From all of Japan. We'll take it all!
context: We'll try to return this in as close to its original condition as we can.\Thank you for your cooperation!\Okay, Rei! Take it away!\Be careful. That's a piece of precision machinery!\Ma'am? Our calculations show that it will take\at least 180 million kilowatts to penetrate that AT field.\Where in Japan are you going to to get that much electricity?\From all of Japan. We'll take it all! response:	We apologize for interrupting
context: Thank you for your cooperation!\Okay, Rei! Take it away!\Be careful. That's a piece of precision machinery!\Ma'am? Our calculations show that it will take\at least 180 million kilowatts to penetrate that AT field.\Where in Japan are you going to to get that much electricity?\From all of Japan. We'll take it all!\We apologize for interrupting response:	our regular programming for this Emergency Bulletin.
context: Okay, Rei! Take it away!\Be careful. That's a piece of precision machinery!\Ma'am? Our calculations show that it will take\at least 180 million kilowatts to penetrate that AT field.\Where in Japan are you going to to get that much electricity?\From all of Japan. We'll take it all!\We apologize for interrupting\our regular programming for this Emergency Bulletin. response:	From 11:30 PM tonight until tomorrow morning,
context: Be careful. That's a piece of precision machinery!\Ma'am? Our calculations show that it will take\at least 180 million kilowatts to penetrate that AT field.\Where in Japan are you going to to get that much electricity?\From all of Japan. We'll take it all!\We apologize for interrupting\our regular programming for this Emergency Bulletin.\From 11:30 PM tonight until tomorrow morning, response:	there will be a large scale power blackout
context: Ma'am? Our calculations show that it will take\at least 180 million kilowatts to penetrate that AT field.\Where in Japan are you going to to get that much electricity?\From all of Japan. We'll take it all!\We apologize for interrupting\our regular programming for this Emergency Bulletin.\From 11:30 PM tonight until tomorrow morning,\there will be a large scale power blackout response:	throughout most of Japan.
context: at least 180 million kilowatts to penetrate that AT field.\Where in Japan are you going to to get that much electricity?\From all of Japan. We'll take it all!\We apologize for interrupting\our regular programming for this Emergency Bulletin.\From 11:30 PM tonight until tomorrow morning,\there will be a large scale power blackout\throughout most of Japan. response:	We appreciate your cooperation.
context: Where in Japan are you going to to get that much electricity?\From all of Japan. We'll take it all!\We apologize for interrupting\our regular programming for this Emergency Bulletin.\From 11:30 PM tonight until tomorrow morning,\there will be a large scale power blackout\throughout most of Japan.\We appreciate your cooperation. response:	Repeat, from 11:30 PM tonight until tomorrow morning
context: From all of Japan. We'll take it all!\We apologize for interrupting\our regular programming for this Emergency Bulletin.\From 11:30 PM tonight until tomorrow morning,\there will be a large scale power blackout\throughout most of Japan.\We appreciate your cooperation.\Repeat, from 11:30 PM tonight until tomorrow morning response:	there will be a large scale power blackout throughout Japan.
context: We apologize for interrupting\our regular programming for this Emergency Bulletin.\From 11:30 PM tonight until tomorrow morning,\there will be a large scale power blackout\throughout most of Japan.\We appreciate your cooperation.\Repeat, from 11:30 PM tonight until tomorrow morning\there will be a large scale power blackout throughout Japan. response:	We appreciate your cooperation.
context: our regular programming for this Emergency Bulletin.\From 11:30 PM tonight until tomorrow morning,\there will be a large scale power blackout\throughout most of Japan.\We appreciate your cooperation.\Repeat, from 11:30 PM tonight until tomorrow morning\there will be a large scale power blackout throughout Japan.\We appreciate your cooperation. response:	The drill has just broken through the seventh defensive layer.
context: From 11:30 PM tonight until tomorrow morning,\there will be a large scale power blackout\throughout most of Japan.\We appreciate your cooperation.\Repeat, from 11:30 PM tonight until tomorrow morning\there will be a large scale power blackout throughout Japan.\We appreciate your cooperation.\The drill has just broken through the seventh defensive layer. response:	What's the status on our energy supply?
context: there will be a large scale power blackout\throughout most of Japan.\We appreciate your cooperation.\Repeat, from 11:30 PM tonight until tomorrow morning\there will be a large scale power blackout throughout Japan.\We appreciate your cooperation.\The drill has just broken through the seventh defensive layer.\What's the status on our energy supply? response:	And the positron rifle?
context: throughout most of Japan.\We appreciate your cooperation.\Repeat, from 11:30 PM tonight until tomorrow morning\there will be a large scale power blackout throughout Japan.\We appreciate your cooperation.\The drill has just broken through the seventh defensive layer.\What's the status on our energy supply?\And the positron rifle? response:	For the honor of Technology Development Department 3,
context: We appreciate your cooperation.\Repeat, from 11:30 PM tonight until tomorrow morning\there will be a large scale power blackout throughout Japan.\We appreciate your cooperation.\The drill has just broken through the seventh defensive layer.\What's the status on our energy supply?\And the positron rifle?\For the honor of Technology Development Department 3, response:	we're betting that we'll have it built in three hours.
context: Repeat, from 11:30 PM tonight until tomorrow morning\there will be a large scale power blackout throughout Japan.\We appreciate your cooperation.\The drill has just broken through the seventh defensive layer.\What's the status on our energy supply?\And the positron rifle?\For the honor of Technology Development Department 3,\we're betting that we'll have it built in three hours. response:	And how's our defense coming?
context: there will be a large scale power blackout throughout Japan.\We appreciate your cooperation.\The drill has just broken through the seventh defensive layer.\What's the status on our energy supply?\And the positron rifle?\For the honor of Technology Development Department 3,\we're betting that we'll have it built in three hours.\And how's our defense coming? response:	Well, using a shield is about all we can do.
context: We appreciate your cooperation.\The drill has just broken through the seventh defensive layer.\What's the status on our energy supply?\And the positron rifle?\For the honor of Technology Development Department 3,\we're betting that we'll have it built in three hours.\And how's our defense coming?\Well, using a shield is about all we can do. response:	So, this is the shield?
context: The drill has just broken through the seventh defensive layer.\What's the status on our energy supply?\And the positron rifle?\For the honor of Technology Development Department 3,\we're betting that we'll have it built in three hours.\And how's our defense coming?\Well, using a shield is about all we can do.\So, this is the shield? response:	Yes. It was part of a single stage trans-orbital rocket.
context: What's the status on our energy supply?\And the positron rifle?\For the honor of Technology Development Department 3,\we're betting that we'll have it built in three hours.\And how's our defense coming?\Well, using a shield is about all we can do.\So, this is the shield?\Yes. It was part of a single stage trans-orbital rocket. response:	It may look ugly, but it's got an electromagnetic base coating that
context: And the positron rifle?\For the honor of Technology Development Department 3,\we're betting that we'll have it built in three hours.\And how's our defense coming?\Well, using a shield is about all we can do.\So, this is the shield?\Yes. It was part of a single stage trans-orbital rocket.\It may look ugly, but it's got an electromagnetic base coating that response:	Section 2 guarantees will stand up to the enemy's particle beam
context: For the honor of Technology Development Department 3,\we're betting that we'll have it built in three hours.\And how's our defense coming?\Well, using a shield is about all we can do.\So, this is the shield?\Yes. It was part of a single stage trans-orbital rocket.\It may look ugly, but it's got an electromagnetic base coating that\Section 2 guarantees will stand up to the enemy's particle beam response:	for at least seventeen seconds.
context: we're betting that we'll have it built in three hours.\And how's our defense coming?\Well, using a shield is about all we can do.\So, this is the shield?\Yes. It was part of a single stage trans-orbital rocket.\It may look ugly, but it's got an electromagnetic base coating that\Section 2 guarantees will stand up to the enemy's particle beam\for at least seventeen seconds. response:	Good. Have you determined the sniper position?
context: And how's our defense coming?\Well, using a shield is about all we can do.\So, this is the shield?\Yes. It was part of a single stage trans-orbital rocket.\It may look ugly, but it's got an electromagnetic base coating that\Section 2 guarantees will stand up to the enemy's particle beam\for at least seventeen seconds.\Good. Have you determined the sniper position? response:	Given the location of the target, taking geographical features and
context: Well, using a shield is about all we can do.\So, this is the shield?\Yes. It was part of a single stage trans-orbital rocket.\It may look ugly, but it's got an electromagnetic base coating that\Section 2 guarantees will stand up to the enemy's particle beam\for at least seventeen seconds.\Good. Have you determined the sniper position?\Given the location of the target, taking geographical features and response:	power access into consideration, this would be our best choice.
context: So, this is the shield?\Yes. It was part of a single stage trans-orbital rocket.\It may look ugly, but it's got an electromagnetic base coating that\Section 2 guarantees will stand up to the enemy's particle beam\for at least seventeen seconds.\Good. Have you determined the sniper position?\Given the location of the target, taking geographical features and\power access into consideration, this would be our best choice. response:	Right. Looking good.
context: Yes. It was part of a single stage trans-orbital rocket.\It may look ugly, but it's got an electromagnetic base coating that\Section 2 guarantees will stand up to the enemy's particle beam\for at least seventeen seconds.\Good. Have you determined the sniper position?\Given the location of the target, taking geographical features and\power access into consideration, this would be our best choice.\Right. Looking good. response:	Our sniper will attack from the top of Mount Futago!
context: It may look ugly, but it's got an electromagnetic base coating that\Section 2 guarantees will stand up to the enemy's particle beam\for at least seventeen seconds.\Good. Have you determined the sniper position?\Given the location of the target, taking geographical features and\power access into consideration, this would be our best choice.\Right. Looking good.\Our sniper will attack from the top of Mount Futago! response:	The Operation will commence, at 00:00 tomorrow morning!
context: Section 2 guarantees will stand up to the enemy's particle beam\for at least seventeen seconds.\Good. Have you determined the sniper position?\Given the location of the target, taking geographical features and\power access into consideration, this would be our best choice.\Right. Looking good.\Our sniper will attack from the top of Mount Futago!\The Operation will commence, at 00:00 tomorrow morning! response:	From this point on, this operation will be called Operation Yashima.
context: for at least seventeen seconds.\Good. Have you determined the sniper position?\Given the location of the target, taking geographical features and\power access into consideration, this would be our best choice.\Right. Looking good.\Our sniper will attack from the top of Mount Futago!\The Operation will commence, at 00:00 tomorrow morning!\From this point on, this operation will be called Operation Yashima. response:	Roger.
context: Good. Have you determined the sniper position?\Given the location of the target, taking geographical features and\power access into consideration, this would be our best choice.\Right. Looking good.\Our sniper will attack from the top of Mount Futago!\The Operation will commence, at 00:00 tomorrow morning!\From this point on, this operation will be called Operation Yashima.\Roger. response:	Now, the only remaining problem is the pilot.
context: Given the location of the target, taking geographical features and\power access into consideration, this would be our best choice.\Right. Looking good.\Our sniper will attack from the top of Mount Futago!\The Operation will commence, at 00:00 tomorrow morning!\From this point on, this operation will be called Operation Yashima.\Roger.\Now, the only remaining problem is the pilot. response:	Unit 01's designated pilot is conscious now.
context: power access into consideration, this would be our best choice.\Right. Looking good.\Our sniper will attack from the top of Mount Futago!\The Operation will commence, at 00:00 tomorrow morning!\From this point on, this operation will be called Operation Yashima.\Roger.\Now, the only remaining problem is the pilot.\Unit 01's designated pilot is conscious now. response:	His examination results look normal.
context: Right. Looking good.\Our sniper will attack from the top of Mount Futago!\The Operation will commence, at 00:00 tomorrow morning!\From this point on, this operation will be called Operation Yashima.\Roger.\Now, the only remaining problem is the pilot.\Unit 01's designated pilot is conscious now.\His examination results look normal. response:	Good. Then, the operation will proceed as planned.
context: Our sniper will attack from the top of Mount Futago!\The Operation will commence, at 00:00 tomorrow morning!\From this point on, this operation will be called Operation Yashima.\Roger.\Now, the only remaining problem is the pilot.\Unit 01's designated pilot is conscious now.\His examination results look normal.\Good. Then, the operation will proceed as planned. response:	Roger.
context: The Operation will commence, at 00:00 tomorrow morning!\From this point on, this operation will be called Operation Yashima.\Roger.\Now, the only remaining problem is the pilot.\Unit 01's designated pilot is conscious now.\His examination results look normal.\Good. Then, the operation will proceed as planned.\Roger. response:	But I wonder if he'll pilot it again.
context: From this point on, this operation will be called Operation Yashima.\Roger.\Now, the only remaining problem is the pilot.\Unit 01's designated pilot is conscious now.\His examination results look normal.\Good. Then, the operation will proceed as planned.\Roger.\But I wonder if he'll pilot it again. response:	Let's get to Mt. Futago now!
context: Roger.\Now, the only remaining problem is the pilot.\Unit 01's designated pilot is conscious now.\His examination results look normal.\Good. Then, the operation will proceed as planned.\Roger.\But I wonder if he'll pilot it again.\Let's get to Mt. Futago now! response:	Central Hospital, Intensive Care Unit
context: Now, the only remaining problem is the pilot.\Unit 01's designated pilot is conscious now.\His examination results look normal.\Good. Then, the operation will proceed as planned.\Roger.\But I wonder if he'll pilot it again.\Let's get to Mt. Futago now!\Central Hospital, Intensive Care Unit response:	Ayanami...
context: Unit 01's designated pilot is conscious now.\His examination results look normal.\Good. Then, the operation will proceed as planned.\Roger.\But I wonder if he'll pilot it again.\Let's get to Mt. Futago now!\Central Hospital, Intensive Care Unit\Ayanami... response:	I'm here to brief you on the Operation Yashima timetable.
context: His examination results look normal.\Good. Then, the operation will proceed as planned.\Roger.\But I wonder if he'll pilot it again.\Let's get to Mt. Futago now!\Central Hospital, Intensive Care Unit\Ayanami...\I'm here to brief you on the Operation Yashima timetable. response:	The operation will begin at midnight, 00:00 hours.
context: Good. Then, the operation will proceed as planned.\Roger.\But I wonder if he'll pilot it again.\Let's get to Mt. Futago now!\Central Hospital, Intensive Care Unit\Ayanami...\I'm here to brief you on the Operation Yashima timetable.\The operation will begin at midnight, 00:00 hours. response:	Pilots Ikari and Ayanami will arrive at the cage by 17:30.
context: Roger.\But I wonder if he'll pilot it again.\Let's get to Mt. Futago now!\Central Hospital, Intensive Care Unit\Ayanami...\I'm here to brief you on the Operation Yashima timetable.\The operation will begin at midnight, 00:00 hours.\Pilots Ikari and Ayanami will arrive at the cage by 17:30. response:	At 18:00, Units 01 and 00 will activate.
context: But I wonder if he'll pilot it again.\Let's get to Mt. Futago now!\Central Hospital, Intensive Care Unit\Ayanami...\I'm here to brief you on the Operation Yashima timetable.\The operation will begin at midnight, 00:00 hours.\Pilots Ikari and Ayanami will arrive at the cage by 17:30.\At 18:00, Units 01 and 00 will activate. response:	At 18:05, both units must be deployed.
context: Let's get to Mt. Futago now!\Central Hospital, Intensive Care Unit\Ayanami...\I'm here to brief you on the Operation Yashima timetable.\The operation will begin at midnight, 00:00 hours.\Pilots Ikari and Ayanami will arrive at the cage by 17:30.\At 18:00, Units 01 and 00 will activate.\At 18:05, both units must be deployed. response:	They will arrive at the temporary base on Mount Futago at 18:30.
context: Central Hospital, Intensive Care Unit\Ayanami...\I'm here to brief you on the Operation Yashima timetable.\The operation will begin at midnight, 00:00 hours.\Pilots Ikari and Ayanami will arrive at the cage by 17:30.\At 18:00, Units 01 and 00 will activate.\At 18:05, both units must be deployed.\They will arrive at the temporary base on Mount Futago at 18:30. response:	There, they will await further orders.
context: Ayanami...\I'm here to brief you on the Operation Yashima timetable.\The operation will begin at midnight, 00:00 hours.\Pilots Ikari and Ayanami will arrive at the cage by 17:30.\At 18:00, Units 01 and 00 will activate.\At 18:05, both units must be deployed.\They will arrive at the temporary base on Mount Futago at 18:30.\There, they will await further orders. response:	The Operation will begin promptly at midnight.
context: I'm here to brief you on the Operation Yashima timetable.\The operation will begin at midnight, 00:00 hours.\Pilots Ikari and Ayanami will arrive at the cage by 17:30.\At 18:00, Units 01 and 00 will activate.\At 18:05, both units must be deployed.\They will arrive at the temporary base on Mount Futago at 18:30.\There, they will await further orders.\The Operation will begin promptly at midnight. response:	This is the new one.
context: The operation will begin at midnight, 00:00 hours.\Pilots Ikari and Ayanami will arrive at the cage by 17:30.\At 18:00, Units 01 and 00 will activate.\At 18:05, both units must be deployed.\They will arrive at the temporary base on Mount Futago at 18:30.\There, they will await further orders.\The Operation will begin promptly at midnight.\This is the new one. response:	Don't show up looking like that.
context: Pilots Ikari and Ayanami will arrive at the cage by 17:30.\At 18:00, Units 01 and 00 will activate.\At 18:05, both units must be deployed.\They will arrive at the temporary base on Mount Futago at 18:30.\There, they will await further orders.\The Operation will begin promptly at midnight.\This is the new one.\Don't show up looking like that. response:	Sorry.
context: At 18:00, Units 01 and 00 will activate.\At 18:05, both units must be deployed.\They will arrive at the temporary base on Mount Futago at 18:30.\There, they will await further orders.\The Operation will begin promptly at midnight.\This is the new one.\Don't show up looking like that.\Sorry. response:	I've been apologizing since yesterday.
context: At 18:05, both units must be deployed.\They will arrive at the temporary base on Mount Futago at 18:30.\There, they will await further orders.\The Operation will begin promptly at midnight.\This is the new one.\Don't show up looking like that.\Sorry.\I've been apologizing since yesterday. response:	Your meal.
context: They will arrive at the temporary base on Mount Futago at 18:30.\There, they will await further orders.\The Operation will begin promptly at midnight.\This is the new one.\Don't show up looking like that.\Sorry.\I've been apologizing since yesterday.\Your meal. response:	I don't want to eat anything.
context: There, they will await further orders.\The Operation will begin promptly at midnight.\This is the new one.\Don't show up looking like that.\Sorry.\I've been apologizing since yesterday.\Your meal.\I don't want to eat anything. response:	We'll be departing in sixty minutes.
context: The Operation will begin promptly at midnight.\This is the new one.\Don't show up looking like that.\Sorry.\I've been apologizing since yesterday.\Your meal.\I don't want to eat anything.\We'll be departing in sixty minutes. response:	Do I really have to pilot the Eva again?
context: This is the new one.\Don't show up looking like that.\Sorry.\I've been apologizing since yesterday.\Your meal.\I don't want to eat anything.\We'll be departing in sixty minutes.\Do I really have to pilot the Eva again? response:	Yes, you do.
context: Don't show up looking like that.\Sorry.\I've been apologizing since yesterday.\Your meal.\I don't want to eat anything.\We'll be departing in sixty minutes.\Do I really have to pilot the Eva again?\Yes, you do. response:	I don't want to.
context: Sorry.\I've been apologizing since yesterday.\Your meal.\I don't want to eat anything.\We'll be departing in sixty minutes.\Do I really have to pilot the Eva again?\Yes, you do.\I don't want to. response:	Maybe you can be so cool about it,
context: I've been apologizing since yesterday.\Your meal.\I don't want to eat anything.\We'll be departing in sixty minutes.\Do I really have to pilot the Eva again?\Yes, you do.\I don't want to.\Maybe you can be so cool about it, response:	because you haven't had the kind of experiences I've had yet.
context: Your meal.\I don't want to eat anything.\We'll be departing in sixty minutes.\Do I really have to pilot the Eva again?\Yes, you do.\I don't want to.\Maybe you can be so cool about it,\because you haven't had the kind of experiences I've had yet. response:	I don't want to go through it again.
context: I don't want to eat anything.\We'll be departing in sixty minutes.\Do I really have to pilot the Eva again?\Yes, you do.\I don't want to.\Maybe you can be so cool about it,\because you haven't had the kind of experiences I've had yet.\I don't want to go through it again. response:	Then, you can stay here in bed.
context: We'll be departing in sixty minutes.\Do I really have to pilot the Eva again?\Yes, you do.\I don't want to.\Maybe you can be so cool about it,\because you haven't had the kind of experiences I've had yet.\I don't want to go through it again.\Then, you can stay here in bed. response:	What do you mean by that?
context: Do I really have to pilot the Eva again?\Yes, you do.\I don't want to.\Maybe you can be so cool about it,\because you haven't had the kind of experiences I've had yet.\I don't want to go through it again.\Then, you can stay here in bed.\What do you mean by that? response:	I'll pilot Unit 01.
context: Yes, you do.\I don't want to.\Maybe you can be so cool about it,\because you haven't had the kind of experiences I've had yet.\I don't want to go through it again.\Then, you can stay here in bed.\What do you mean by that?\I'll pilot Unit 01. response:	Dr. Akagi is already prepared to rewrite the personal data files.
context: I don't want to.\Maybe you can be so cool about it,\because you haven't had the kind of experiences I've had yet.\I don't want to go through it again.\Then, you can stay here in bed.\What do you mean by that?\I'll pilot Unit 01.\Dr. Akagi is already prepared to rewrite the personal data files. response:	Ritsuko is...
context: Maybe you can be so cool about it,\because you haven't had the kind of experiences I've had yet.\I don't want to go through it again.\Then, you can stay here in bed.\What do you mean by that?\I'll pilot Unit 01.\Dr. Akagi is already prepared to rewrite the personal data files.\Ritsuko is... response:	I'm leaving. Captain Katsuragi and Dr. Akagi are waiting for me.
