context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: I can't blame them. I saw it with my own eyes and even I don't believe it.\If only we had that video pack...\Hey, we all got promoted, so they're at least giving us some credit.\Our Leader made 1st Lieutenant, and Max and I made 2nd Lieutenant.\I wish I could be as cheerful as you, Kakizaki.\So many amazing machines. And so many people!\This must be an important section of the ship.\We have nothing like this on our ship. response:	Something's strange though. It just doesn't...
context: If only we had that video pack...\Hey, we all got promoted, so they're at least giving us some credit.\Our Leader made 1st Lieutenant, and Max and I made 2nd Lieutenant.\I wish I could be as cheerful as you, Kakizaki.\So many amazing machines. And so many people!\This must be an important section of the ship.\We have nothing like this on our ship.\Something's strange though. It just doesn't... response:	What do you think you're doing?! PERVERT!
context: Hey, we all got promoted, so they're at least giving us some credit.\Our Leader made 1st Lieutenant, and Max and I made 2nd Lieutenant.\I wish I could be as cheerful as you, Kakizaki.\So many amazing machines. And so many people!\This must be an important section of the ship.\We have nothing like this on our ship.\Something's strange though. It just doesn't...\What do you think you're doing?! PERVERT! response:	What was that all about?
context: Our Leader made 1st Lieutenant, and Max and I made 2nd Lieutenant.\I wish I could be as cheerful as you, Kakizaki.\So many amazing machines. And so many people!\This must be an important section of the ship.\We have nothing like this on our ship.\Something's strange though. It just doesn't...\What do you think you're doing?! PERVERT!\What was that all about? response:	Look over there!
context: I wish I could be as cheerful as you, Kakizaki.\So many amazing machines. And so many people!\This must be an important section of the ship.\We have nothing like this on our ship.\Something's strange though. It just doesn't...\What do you think you're doing?! PERVERT!\What was that all about?\Look over there! response:	Males and females are interacting!
context: So many amazing machines. And so many people!\This must be an important section of the ship.\We have nothing like this on our ship.\Something's strange though. It just doesn't...\What do you think you're doing?! PERVERT!\What was that all about?\Look over there!\Males and females are interacting! response:	Impossible! But it looks like we've already passed a lot of them already!
context: This must be an important section of the ship.\We have nothing like this on our ship.\Something's strange though. It just doesn't...\What do you think you're doing?! PERVERT!\What was that all about?\Look over there!\Males and females are interacting!\Impossible! But it looks like we've already passed a lot of them already! response:	Their uniforms are so mixed-up that I didn't even realize!
context: We have nothing like this on our ship.\Something's strange though. It just doesn't...\What do you think you're doing?! PERVERT!\What was that all about?\Look over there!\Males and females are interacting!\Impossible! But it looks like we've already passed a lot of them already!\Their uniforms are so mixed-up that I didn't even realize! response:	Is this sort of thing allowed?
context: Something's strange though. It just doesn't...\What do you think you're doing?! PERVERT!\What was that all about?\Look over there!\Males and females are interacting!\Impossible! But it looks like we've already passed a lot of them already!\Their uniforms are so mixed-up that I didn't even realize!\Is this sort of thing allowed? response:	Look at how close they are to one other! It... It's hideous!
context: What do you think you're doing?! PERVERT!\What was that all about?\Look over there!\Males and females are interacting!\Impossible! But it looks like we've already passed a lot of them already!\Their uniforms are so mixed-up that I didn't even realize!\Is this sort of thing allowed?\Look at how close they are to one other! It... It's hideous! response:	No, it may hold some significance for them.
context: What was that all about?\Look over there!\Males and females are interacting!\Impossible! But it looks like we've already passed a lot of them already!\Their uniforms are so mixed-up that I didn't even realize!\Is this sort of thing allowed?\Look at how close they are to one other! It... It's hideous!\No, it may hold some significance for them. response:	Gangway!
context: Look over there!\Males and females are interacting!\Impossible! But it looks like we've already passed a lot of them already!\Their uniforms are so mixed-up that I didn't even realize!\Is this sort of thing allowed?\Look at how close they are to one other! It... It's hideous!\No, it may hold some significance for them.\Gangway! response:	Are you all right?
context: Males and females are interacting!\Impossible! But it looks like we've already passed a lot of them already!\Their uniforms are so mixed-up that I didn't even realize!\Is this sort of thing allowed?\Look at how close they are to one other! It... It's hideous!\No, it may hold some significance for them.\Gangway!\Are you all right? response:	This is no time to be fainting!
context: Impossible! But it looks like we've already passed a lot of them already!\Their uniforms are so mixed-up that I didn't even realize!\Is this sort of thing allowed?\Look at how close they are to one other! It... It's hideous!\No, it may hold some significance for them.\Gangway!\Are you all right?\This is no time to be fainting! response:	What's that guy's problem?
context: Their uniforms are so mixed-up that I didn't even realize!\Is this sort of thing allowed?\Look at how close they are to one other! It... It's hideous!\No, it may hold some significance for them.\Gangway!\Are you all right?\This is no time to be fainting!\What's that guy's problem? response:	Hey, we seem to be attracting attention.
context: Is this sort of thing allowed?\Look at how close they are to one other! It... It's hideous!\No, it may hold some significance for them.\Gangway!\Are you all right?\This is no time to be fainting!\What's that guy's problem?\Hey, we seem to be attracting attention. response:	Oh, no, are our uniforms not on properly?
context: Look at how close they are to one other! It... It's hideous!\No, it may hold some significance for them.\Gangway!\Are you all right?\This is no time to be fainting!\What's that guy's problem?\Hey, we seem to be attracting attention.\Oh, no, are our uniforms not on properly? response:	They don't seem any different from how the others wear them.
context: No, it may hold some significance for them.\Gangway!\Are you all right?\This is no time to be fainting!\What's that guy's problem?\Hey, we seem to be attracting attention.\Oh, no, are our uniforms not on properly?\They don't seem any different from how the others wear them. response:	Still, this uniform doesn't feel quite right.
context: Gangway!\Are you all right?\This is no time to be fainting!\What's that guy's problem?\Hey, we seem to be attracting attention.\Oh, no, are our uniforms not on properly?\They don't seem any different from how the others wear them.\Still, this uniform doesn't feel quite right. response:	It's so breezy around the legs.
context: Are you all right?\This is no time to be fainting!\What's that guy's problem?\Hey, we seem to be attracting attention.\Oh, no, are our uniforms not on properly?\They don't seem any different from how the others wear them.\Still, this uniform doesn't feel quite right.\It's so breezy around the legs. response:	Warera, it's you! You're wearing a female uniform!
context: This is no time to be fainting!\What's that guy's problem?\Hey, we seem to be attracting attention.\Oh, no, are our uniforms not on properly?\They don't seem any different from how the others wear them.\Still, this uniform doesn't feel quite right.\It's so breezy around the legs.\Warera, it's you! You're wearing a female uniform! response:	We'd better get out of sight.
context: What's that guy's problem?\Hey, we seem to be attracting attention.\Oh, no, are our uniforms not on properly?\They don't seem any different from how the others wear them.\Still, this uniform doesn't feel quite right.\It's so breezy around the legs.\Warera, it's you! You're wearing a female uniform!\We'd better get out of sight. response:	Huh?! Women go in that side!
context: Hey, we seem to be attracting attention.\Oh, no, are our uniforms not on properly?\They don't seem any different from how the others wear them.\Still, this uniform doesn't feel quite right.\It's so breezy around the legs.\Warera, it's you! You're wearing a female uniform!\We'd better get out of sight.\Huh?! Women go in that side! response:	Pervert!
context: Oh, no, are our uniforms not on properly?\They don't seem any different from how the others wear them.\Still, this uniform doesn't feel quite right.\It's so breezy around the legs.\Warera, it's you! You're wearing a female uniform!\We'd better get out of sight.\Huh?! Women go in that side!\Pervert! response:	This is what they call culture?
context: They don't seem any different from how the others wear them.\Still, this uniform doesn't feel quite right.\It's so breezy around the legs.\Warera, it's you! You're wearing a female uniform!\We'd better get out of sight.\Huh?! Women go in that side!\Pervert!\This is what they call culture? response:	Isn't this where they held the Miss Macross contest?
context: Still, this uniform doesn't feel quite right.\It's so breezy around the legs.\Warera, it's you! You're wearing a female uniform!\We'd better get out of sight.\Huh?! Women go in that side!\Pervert!\This is what they call culture?\Isn't this where they held the Miss Macross contest? response:	Your memory works fine for things like that, doesn't it?
context: It's so breezy around the legs.\Warera, it's you! You're wearing a female uniform!\We'd better get out of sight.\Huh?! Women go in that side!\Pervert!\This is what they call culture?\Isn't this where they held the Miss Macross contest?\Your memory works fine for things like that, doesn't it? response:	Oh, be quiet.
context: Warera, it's you! You're wearing a female uniform!\We'd better get out of sight.\Huh?! Women go in that side!\Pervert!\This is what they call culture?\Isn't this where they held the Miss Macross contest?\Your memory works fine for things like that, doesn't it?\Oh, be quiet. response:	Here they are, the four heroes who miraculously made it back alive!
context: We'd better get out of sight.\Huh?! Women go in that side!\Pervert!\This is what they call culture?\Isn't this where they held the Miss Macross contest?\Your memory works fine for things like that, doesn't it?\Oh, be quiet.\Here they are, the four heroes who miraculously made it back alive! response:	Captain Misa Hayase, the most heroic woman in space!
context: Huh?! Women go in that side!\Pervert!\This is what they call culture?\Isn't this where they held the Miss Macross contest?\Your memory works fine for things like that, doesn't it?\Oh, be quiet.\Here they are, the four heroes who miraculously made it back alive!\Captain Misa Hayase, the most heroic woman in space! response:	1st Lieutenant Hikaru Ichijo,
context: Pervert!\This is what they call culture?\Isn't this where they held the Miss Macross contest?\Your memory works fine for things like that, doesn't it?\Oh, be quiet.\Here they are, the four heroes who miraculously made it back alive!\Captain Misa Hayase, the most heroic woman in space!\1st Lieutenant Hikaru Ichijo, response:	the young hero who flies through the heavens on heavenly wings!
context: This is what they call culture?\Isn't this where they held the Miss Macross contest?\Your memory works fine for things like that, doesn't it?\Oh, be quiet.\Here they are, the four heroes who miraculously made it back alive!\Captain Misa Hayase, the most heroic woman in space!\1st Lieutenant Hikaru Ichijo,\the young hero who flies through the heavens on heavenly wings! response:	Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!
context: Isn't this where they held the Miss Macross contest?\Your memory works fine for things like that, doesn't it?\Oh, be quiet.\Here they are, the four heroes who miraculously made it back alive!\Captain Misa Hayase, the most heroic woman in space!\1st Lieutenant Hikaru Ichijo,\the young hero who flies through the heavens on heavenly wings!\Joining them are Hayao Kakizaki and Maximilian Jenius! Well done! response:	Well done, all of you!
context: Your memory works fine for things like that, doesn't it?\Oh, be quiet.\Here they are, the four heroes who miraculously made it back alive!\Captain Misa Hayase, the most heroic woman in space!\1st Lieutenant Hikaru Ichijo,\the young hero who flies through the heavens on heavenly wings!\Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!\Well done, all of you! response:	And now, our very own Miss Macross and latest singing sensation,
context: Oh, be quiet.\Here they are, the four heroes who miraculously made it back alive!\Captain Misa Hayase, the most heroic woman in space!\1st Lieutenant Hikaru Ichijo,\the young hero who flies through the heavens on heavenly wings!\Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!\Well done, all of you!\And now, our very own Miss Macross and latest singing sensation, response:	Lynn Minmay, will present them all with bouquets.
context: Here they are, the four heroes who miraculously made it back alive!\Captain Misa Hayase, the most heroic woman in space!\1st Lieutenant Hikaru Ichijo,\the young hero who flies through the heavens on heavenly wings!\Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!\Well done, all of you!\And now, our very own Miss Macross and latest singing sensation,\Lynn Minmay, will present them all with bouquets. response:	Jeez, who is this reception for anyway?
context: Captain Misa Hayase, the most heroic woman in space!\1st Lieutenant Hikaru Ichijo,\the young hero who flies through the heavens on heavenly wings!\Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!\Well done, all of you!\And now, our very own Miss Macross and latest singing sensation,\Lynn Minmay, will present them all with bouquets.\Jeez, who is this reception for anyway? response:	Er... although I do like Minmay...
context: 1st Lieutenant Hikaru Ichijo,\the young hero who flies through the heavens on heavenly wings!\Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!\Well done, all of you!\And now, our very own Miss Macross and latest singing sensation,\Lynn Minmay, will present them all with bouquets.\Jeez, who is this reception for anyway?\Er... although I do like Minmay... response:	I don't really like these flashy sorts of events either.
context: the young hero who flies through the heavens on heavenly wings!\Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!\Well done, all of you!\And now, our very own Miss Macross and latest singing sensation,\Lynn Minmay, will present them all with bouquets.\Jeez, who is this reception for anyway?\Er... although I do like Minmay...\I don't really like these flashy sorts of events either. response:	Still, this doesn't happen very often, so where's the harm?
context: Joining them are Hayao Kakizaki and Maximilian Jenius! Well done!\Well done, all of you!\And now, our very own Miss Macross and latest singing sensation,\Lynn Minmay, will present them all with bouquets.\Jeez, who is this reception for anyway?\Er... although I do like Minmay...\I don't really like these flashy sorts of events either.\Still, this doesn't happen very often, so where's the harm? response:	Congratulations on your return!
context: Well done, all of you!\And now, our very own Miss Macross and latest singing sensation,\Lynn Minmay, will present them all with bouquets.\Jeez, who is this reception for anyway?\Er... although I do like Minmay...\I don't really like these flashy sorts of events either.\Still, this doesn't happen very often, so where's the harm?\Congratulations on your return! response:	Thank you.
context: And now, our very own Miss Macross and latest singing sensation,\Lynn Minmay, will present them all with bouquets.\Jeez, who is this reception for anyway?\Er... although I do like Minmay...\I don't really like these flashy sorts of events either.\Still, this doesn't happen very often, so where's the harm?\Congratulations on your return!\Thank you. response:	Congratulations on your return!
context: Lynn Minmay, will present them all with bouquets.\Jeez, who is this reception for anyway?\Er... although I do like Minmay...\I don't really like these flashy sorts of events either.\Still, this doesn't happen very often, so where's the harm?\Congratulations on your return!\Thank you.\Congratulations on your return! response:	Looks like we both got famous, huh?
context: Jeez, who is this reception for anyway?\Er... although I do like Minmay...\I don't really like these flashy sorts of events either.\Still, this doesn't happen very often, so where's the harm?\Congratulations on your return!\Thank you.\Congratulations on your return!\Looks like we both got famous, huh? response:	Yeah, you're right.
context: Er... although I do like Minmay...\I don't really like these flashy sorts of events either.\Still, this doesn't happen very often, so where's the harm?\Congratulations on your return!\Thank you.\Congratulations on your return!\Looks like we both got famous, huh?\Yeah, you're right. response:	Hey, what the hell?!
context: I don't really like these flashy sorts of events either.\Still, this doesn't happen very often, so where's the harm?\Congratulations on your return!\Thank you.\Congratulations on your return!\Looks like we both got famous, huh?\Yeah, you're right.\Hey, what the hell?! response:	It's a riot!
context: Still, this doesn't happen very often, so where's the harm?\Congratulations on your return!\Thank you.\Congratulations on your return!\Looks like we both got famous, huh?\Yeah, you're right.\Hey, what the hell?!\It's a riot! response:	No, stay calm. I don't think so.
context: Congratulations on your return!\Thank you.\Congratulations on your return!\Looks like we both got famous, huh?\Yeah, you're right.\Hey, what the hell?!\It's a riot!\No, stay calm. I don't think so. response:	Oh, I think I'm gonna faint.
context: Thank you.\Congratulations on your return!\Looks like we both got famous, huh?\Yeah, you're right.\Hey, what the hell?!\It's a riot!\No, stay calm. I don't think so.\Oh, I think I'm gonna faint. response:	You call yourself a soldier?!
context: Congratulations on your return!\Looks like we both got famous, huh?\Yeah, you're right.\Hey, what the hell?!\It's a riot!\No, stay calm. I don't think so.\Oh, I think I'm gonna faint.\You call yourself a soldier?! response:	And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.
context: Looks like we both got famous, huh?\Yeah, you're right.\Hey, what the hell?!\It's a riot!\No, stay calm. I don't think so.\Oh, I think I'm gonna faint.\You call yourself a soldier?!\And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot. response:	Whoosh, whoosh! Whoosh, whoosh!
context: Yeah, you're right.\Hey, what the hell?!\It's a riot!\No, stay calm. I don't think so.\Oh, I think I'm gonna faint.\You call yourself a soldier?!\And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.\Whoosh, whoosh! Whoosh, whoosh! response:	Min...
context: Hey, what the hell?!\It's a riot!\No, stay calm. I don't think so.\Oh, I think I'm gonna faint.\You call yourself a soldier?!\And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.\Whoosh, whoosh! Whoosh, whoosh!\Min... response:	May!
context: It's a riot!\No, stay calm. I don't think so.\Oh, I think I'm gonna faint.\You call yourself a soldier?!\And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.\Whoosh, whoosh! Whoosh, whoosh!\Min...\May! response:	My boyfriend is a pilot
context: No, stay calm. I don't think so.\Oh, I think I'm gonna faint.\You call yourself a soldier?!\And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.\Whoosh, whoosh! Whoosh, whoosh!\Min...\May!\My boyfriend is a pilot response:	L-O-V-E! Happy Minmay!
context: Oh, I think I'm gonna faint.\You call yourself a soldier?!\And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.\Whoosh, whoosh! Whoosh, whoosh!\Min...\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay! response:	Shining, making a rapid descent
context: You call yourself a soldier?!\And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.\Whoosh, whoosh! Whoosh, whoosh!\Min...\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Shining, making a rapid descent response:	Then BOOM! he makes a sudden climb
context: And now, in honor of our heroes, I'd like to sing my debut song, My Boyfriend is a Pilot.\Whoosh, whoosh! Whoosh, whoosh!\Min...\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Shining, making a rapid descent\Then BOOM! he makes a sudden climb response:	It's them! How did they escape?
context: Whoosh, whoosh! Whoosh, whoosh!\Min...\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\It's them! How did they escape? response:	The power of Protoculture?
context: Min...\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\It's them! How did they escape?\The power of Protoculture? response:	Leaving a long trail of vapor
context: May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\It's them! How did they escape?\The power of Protoculture?\Leaving a long trail of vapor response:	You know, my body's starting to feel hot.
context: My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\It's them! How did they escape?\The power of Protoculture?\Leaving a long trail of vapor\You know, my body's starting to feel hot. response:	Now that you mention it...
context: L-O-V-E! Happy Minmay!\Shining, making a rapid descent\Then BOOM! he makes a sudden climb\It's them! How did they escape?\The power of Protoculture?\Leaving a long trail of vapor\You know, my body's starting to feel hot.\Now that you mention it... response:	I don't know why, but...
context: Shining, making a rapid descent\Then BOOM! he makes a sudden climb\It's them! How did they escape?\The power of Protoculture?\Leaving a long trail of vapor\You know, my body's starting to feel hot.\Now that you mention it...\I don't know why, but... response:	He traces two big hearts
context: Then BOOM! he makes a sudden climb\It's them! How did they escape?\The power of Protoculture?\Leaving a long trail of vapor\You know, my body's starting to feel hot.\Now that you mention it...\I don't know why, but...\He traces two big hearts response:	A love sign in the big, blue sky
context: It's them! How did they escape?\The power of Protoculture?\Leaving a long trail of vapor\You know, my body's starting to feel hot.\Now that you mention it...\I don't know why, but...\He traces two big hearts\A love sign in the big, blue sky response:	You!
context: The power of Protoculture?\Leaving a long trail of vapor\You know, my body's starting to feel hot.\Now that you mention it...\I don't know why, but...\He traces two big hearts\A love sign in the big, blue sky\You! response:	I love you, you love me?
context: Leaving a long trail of vapor\You know, my body's starting to feel hot.\Now that you mention it...\I don't know why, but...\He traces two big hearts\A love sign in the big, blue sky\You!\I love you, you love me? response:	But he's head over heels
context: You know, my body's starting to feel hot.\Now that you mention it...\I don't know why, but...\He traces two big hearts\A love sign in the big, blue sky\You!\I love you, you love me?\But he's head over heels response:	For his plane instead of me
context: Now that you mention it...\I don't know why, but...\He traces two big hearts\A love sign in the big, blue sky\You!\I love you, you love me?\But he's head over heels\For his plane instead of me response:	What's wrong?
context: I don't know why, but...\He traces two big hearts\A love sign in the big, blue sky\You!\I love you, you love me?\But he's head over heels\For his plane instead of me\What's wrong? response:	Nothing, the lights are just a little bright.
context: He traces two big hearts\A love sign in the big, blue sky\You!\I love you, you love me?\But he's head over heels\For his plane instead of me\What's wrong?\Nothing, the lights are just a little bright. response:	Min...
context: A love sign in the big, blue sky\You!\I love you, you love me?\But he's head over heels\For his plane instead of me\What's wrong?\Nothing, the lights are just a little bright.\Min... response:	Whoosh, whoosh! Whoosh, whoosh!
context: You!\I love you, you love me?\But he's head over heels\For his plane instead of me\What's wrong?\Nothing, the lights are just a little bright.\Min...\Whoosh, whoosh! Whoosh, whoosh! response:	May!
context: I love you, you love me?\But he's head over heels\For his plane instead of me\What's wrong?\Nothing, the lights are just a little bright.\Min...\Whoosh, whoosh! Whoosh, whoosh!\May! response:	My boyfriend is a pilot
context: But he's head over heels\For his plane instead of me\What's wrong?\Nothing, the lights are just a little bright.\Min...\Whoosh, whoosh! Whoosh, whoosh!\May!\My boyfriend is a pilot response:	L-O-V-E! Happy Minmay!
context: For his plane instead of me\What's wrong?\Nothing, the lights are just a little bright.\Min...\Whoosh, whoosh! Whoosh, whoosh!\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay! response:	Please!
context: What's wrong?\Nothing, the lights are just a little bright.\Min...\Whoosh, whoosh! Whoosh, whoosh!\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Please! response:	I heard you're a captain now.
context: Nothing, the lights are just a little bright.\Min...\Whoosh, whoosh! Whoosh, whoosh!\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Please!\I heard you're a captain now. response:	Congratulations, Captain Hayase!
context: Min...\Whoosh, whoosh! Whoosh, whoosh!\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Please!\I heard you're a captain now.\Congratulations, Captain Hayase! response:	Th...Thanks.
context: Whoosh, whoosh! Whoosh, whoosh!\May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Please!\I heard you're a captain now.\Congratulations, Captain Hayase!\Th...Thanks. response:	Well? How's it feel to be back home?
context: May!\My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Please!\I heard you're a captain now.\Congratulations, Captain Hayase!\Th...Thanks.\Well? How's it feel to be back home? response:	Well...
context: My boyfriend is a pilot\L-O-V-E! Happy Minmay!\Please!\I heard you're a captain now.\Congratulations, Captain Hayase!\Th...Thanks.\Well? How's it feel to be back home?\Well... response:	Why do you always have to be so serious?
context: L-O-V-E! Happy Minmay!\Please!\I heard you're a captain now.\Congratulations, Captain Hayase!\Th...Thanks.\Well? How's it feel to be back home?\Well...\Why do you always have to be so serious? response:	You'll never enjoy life that way! Just be happy.
context: Please!\I heard you're a captain now.\Congratulations, Captain Hayase!\Th...Thanks.\Well? How's it feel to be back home?\Well...\Why do you always have to be so serious?\You'll never enjoy life that way! Just be happy. response:	Ooh, wow! Is this where I work?
context: I heard you're a captain now.\Congratulations, Captain Hayase!\Th...Thanks.\Well? How's it feel to be back home?\Well...\Why do you always have to be so serious?\You'll never enjoy life that way! Just be happy.\Ooh, wow! Is this where I work? response:	Is that how you want me to act?
context: Congratulations, Captain Hayase!\Th...Thanks.\Well? How's it feel to be back home?\Well...\Why do you always have to be so serious?\You'll never enjoy life that way! Just be happy.\Ooh, wow! Is this where I work?\Is that how you want me to act? response:	Here you are.
context: Th...Thanks.\Well? How's it feel to be back home?\Well...\Why do you always have to be so serious?\You'll never enjoy life that way! Just be happy.\Ooh, wow! Is this where I work?\Is that how you want me to act?\Here you are. response:	Thank you.
context: Well? How's it feel to be back home?\Well...\Why do you always have to be so serious?\You'll never enjoy life that way! Just be happy.\Ooh, wow! Is this where I work?\Is that how you want me to act?\Here you are.\Thank you. response:	Here you go.
context: Well...\Why do you always have to be so serious?\You'll never enjoy life that way! Just be happy.\Ooh, wow! Is this where I work?\Is that how you want me to act?\Here you are.\Thank you.\Here you go. response:	Thank you.
context: Why do you always have to be so serious?\You'll never enjoy life that way! Just be happy.\Ooh, wow! Is this where I work?\Is that how you want me to act?\Here you are.\Thank you.\Here you go.\Thank you. response:	Thanks.
context: You'll never enjoy life that way! Just be happy.\Ooh, wow! Is this where I work?\Is that how you want me to act?\Here you are.\Thank you.\Here you go.\Thank you.\Thanks. response:	Cheers!
context: Ooh, wow! Is this where I work?\Is that how you want me to act?\Here you are.\Thank you.\Here you go.\Thank you.\Thanks.\Cheers! response:	This tastes great. Thank you.
context: Is that how you want me to act?\Here you are.\Thank you.\Here you go.\Thank you.\Thanks.\Cheers!\This tastes great. Thank you. response:	Misa, don't you have special leave?
context: Here you are.\Thank you.\Here you go.\Thank you.\Thanks.\Cheers!\This tastes great. Thank you.\Misa, don't you have special leave? response:	This is where I feel most comfortable.
context: Thank you.\Here you go.\Thank you.\Thanks.\Cheers!\This tastes great. Thank you.\Misa, don't you have special leave?\This is where I feel most comfortable. response:	It's her! She's back!
context: Here you go.\Thank you.\Thanks.\Cheers!\This tastes great. Thank you.\Misa, don't you have special leave?\This is where I feel most comfortable.\It's her! She's back! response:	You're right!
context: Thank you.\Thanks.\Cheers!\This tastes great. Thank you.\Misa, don't you have special leave?\This is where I feel most comfortable.\It's her! She's back!\You're right! response:	Hey, Hikaru!
context: Thanks.\Cheers!\This tastes great. Thank you.\Misa, don't you have special leave?\This is where I feel most comfortable.\It's her! She's back!\You're right!\Hey, Hikaru! response:	Sempai!
context: Cheers!\This tastes great. Thank you.\Misa, don't you have special leave?\This is where I feel most comfortable.\It's her! She's back!\You're right!\Hey, Hikaru!\Sempai! response:	You haven't come to see me at all! How heartless!
context: This tastes great. Thank you.\Misa, don't you have special leave?\This is where I feel most comfortable.\It's her! She's back!\You're right!\Hey, Hikaru!\Sempai!\You haven't come to see me at all! How heartless! response:	Heartless?
context: Misa, don't you have special leave?\This is where I feel most comfortable.\It's her! She's back!\You're right!\Hey, Hikaru!\Sempai!\You haven't come to see me at all! How heartless!\Heartless? response:	Where do you all think you're going?
context: This is where I feel most comfortable.\It's her! She's back!\You're right!\Hey, Hikaru!\Sempai!\You haven't come to see me at all! How heartless!\Heartless?\Where do you all think you're going? response:	Didn't you hear the announcement, sir? We're to report to section B5.
context: It's her! She's back!\You're right!\Hey, Hikaru!\Sempai!\You haven't come to see me at all! How heartless!\Heartless?\Where do you all think you're going?\Didn't you hear the announcement, sir? We're to report to section B5. response:	Your orders were to remain on the ship on standby, weren't you?!
context: You're right!\Hey, Hikaru!\Sempai!\You haven't come to see me at all! How heartless!\Heartless?\Where do you all think you're going?\Didn't you hear the announcement, sir? We're to report to section B5.\Your orders were to remain on the ship on standby, weren't you?! response:	But Captain Hayase is...
context: Hey, Hikaru!\Sempai!\You haven't come to see me at all! How heartless!\Heartless?\Where do you all think you're going?\Didn't you hear the announcement, sir? We're to report to section B5.\Your orders were to remain on the ship on standby, weren't you?!\But Captain Hayase is... response:	Idiot! There's a difference between being inside and outside!
context: Sempai!\You haven't come to see me at all! How heartless!\Heartless?\Where do you all think you're going?\Didn't you hear the announcement, sir? We're to report to section B5.\Your orders were to remain on the ship on standby, weren't you?!\But Captain Hayase is...\Idiot! There's a difference between being inside and outside! response:	Now head back to the barracks and get some sleep!
context: You haven't come to see me at all! How heartless!\Heartless?\Where do you all think you're going?\Didn't you hear the announcement, sir? We're to report to section B5.\Your orders were to remain on the ship on standby, weren't you?!\But Captain Hayase is...\Idiot! There's a difference between being inside and outside!\Now head back to the barracks and get some sleep! response:	But this is an emergency.
context: Heartless?\Where do you all think you're going?\Didn't you hear the announcement, sir? We're to report to section B5.\Your orders were to remain on the ship on standby, weren't you?!\But Captain Hayase is...\Idiot! There's a difference between being inside and outside!\Now head back to the barracks and get some sleep!\But this is an emergency. response:	Shut the hell up! Or do you wanna go to the brig instead?!
context: Where do you all think you're going?\Didn't you hear the announcement, sir? We're to report to section B5.\Your orders were to remain on the ship on standby, weren't you?!\But Captain Hayase is...\Idiot! There's a difference between being inside and outside!\Now head back to the barracks and get some sleep!\But this is an emergency.\Shut the hell up! Or do you wanna go to the brig instead?! response:	Understood, sir! Going back, sir!
context: Didn't you hear the announcement, sir? We're to report to section B5.\Your orders were to remain on the ship on standby, weren't you?!\But Captain Hayase is...\Idiot! There's a difference between being inside and outside!\Now head back to the barracks and get some sleep!\But this is an emergency.\Shut the hell up! Or do you wanna go to the brig instead?!\Understood, sir! Going back, sir! response:	Good! Just so long as you understand! See ya.
context: Your orders were to remain on the ship on standby, weren't you?!\But Captain Hayase is...\Idiot! There's a difference between being inside and outside!\Now head back to the barracks and get some sleep!\But this is an emergency.\Shut the hell up! Or do you wanna go to the brig instead?!\Understood, sir! Going back, sir!\Good! Just so long as you understand! See ya. response:	The Macross has begun to accelerate. Range to target increasing.
context: But Captain Hayase is...\Idiot! There's a difference between being inside and outside!\Now head back to the barracks and get some sleep!\But this is an emergency.\Shut the hell up! Or do you wanna go to the brig instead?!\Understood, sir! Going back, sir!\Good! Just so long as you understand! See ya.\The Macross has begun to accelerate. Range to target increasing. response:	What shall we do?
