context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: They all went somewhere...\No, it's completely okay.\Then we'll just split the treasure...\That smells so great!\It's delicious!\Cow's tongue is best when grilled over charcoal...\Hagu.\What did I tell you about vegetables and meat? response:	Ratio two to one.
context: No, it's completely okay.\Then we'll just split the treasure...\That smells so great!\It's delicious!\Cow's tongue is best when grilled over charcoal...\Hagu.\What did I tell you about vegetables and meat?\Ratio two to one. response:	That's right. Eat your veggies.
context: Then we'll just split the treasure...\That smells so great!\It's delicious!\Cow's tongue is best when grilled over charcoal...\Hagu.\What did I tell you about vegetables and meat?\Ratio two to one.\That's right. Eat your veggies. response:	You and Hagu-chan seem really close, Sensei.
context: That smells so great!\It's delicious!\Cow's tongue is best when grilled over charcoal...\Hagu.\What did I tell you about vegetables and meat?\Ratio two to one.\That's right. Eat your veggies.\You and Hagu-chan seem really close, Sensei. response:	Well, I've been looking after her since she was born...
context: It's delicious!\Cow's tongue is best when grilled over charcoal...\Hagu.\What did I tell you about vegetables and meat?\Ratio two to one.\That's right. Eat your veggies.\You and Hagu-chan seem really close, Sensei.\Well, I've been looking after her since she was born... response:	And I attended her field days in place of her dad, after all.
context: Cow's tongue is best when grilled over charcoal...\Hagu.\What did I tell you about vegetables and meat?\Ratio two to one.\That's right. Eat your veggies.\You and Hagu-chan seem really close, Sensei.\Well, I've been looking after her since she was born...\And I attended her field days in place of her dad, after all. response:	So you could say that I half raised her...
context: Hagu.\What did I tell you about vegetables and meat?\Ratio two to one.\That's right. Eat your veggies.\You and Hagu-chan seem really close, Sensei.\Well, I've been looking after her since she was born...\And I attended her field days in place of her dad, after all.\So you could say that I half raised her... response:	Oh, so this is your room?
context: What did I tell you about vegetables and meat?\Ratio two to one.\That's right. Eat your veggies.\You and Hagu-chan seem really close, Sensei.\Well, I've been looking after her since she was born...\And I attended her field days in place of her dad, after all.\So you could say that I half raised her...\Oh, so this is your room? response:	Yup.
context: Ratio two to one.\That's right. Eat your veggies.\You and Hagu-chan seem really close, Sensei.\Well, I've been looking after her since she was born...\And I attended her field days in place of her dad, after all.\So you could say that I half raised her...\Oh, so this is your room?\Yup. response:	You're not listening at all!
context: That's right. Eat your veggies.\You and Hagu-chan seem really close, Sensei.\Well, I've been looking after her since she was born...\And I attended her field days in place of her dad, after all.\So you could say that I half raised her...\Oh, so this is your room?\Yup.\You're not listening at all! response:	The walls are all covered with books.
context: You and Hagu-chan seem really close, Sensei.\Well, I've been looking after her since she was born...\And I attended her field days in place of her dad, after all.\So you could say that I half raised her...\Oh, so this is your room?\Yup.\You're not listening at all!\The walls are all covered with books. response:	Shuu-chan loves books.
context: Well, I've been looking after her since she was born...\And I attended her field days in place of her dad, after all.\So you could say that I half raised her...\Oh, so this is your room?\Yup.\You're not listening at all!\The walls are all covered with books.\Shuu-chan loves books. response:	Why are these chairs stuck together?
context: And I attended her field days in place of her dad, after all.\So you could say that I half raised her...\Oh, so this is your room?\Yup.\You're not listening at all!\The walls are all covered with books.\Shuu-chan loves books.\Why are these chairs stuck together? response:	This is where I sleep.
context: So you could say that I half raised her...\Oh, so this is your room?\Yup.\You're not listening at all!\The walls are all covered with books.\Shuu-chan loves books.\Why are these chairs stuck together?\This is where I sleep. response:	So it's a bed...
context: Oh, so this is your room?\Yup.\You're not listening at all!\The walls are all covered with books.\Shuu-chan loves books.\Why are these chairs stuck together?\This is where I sleep.\So it's a bed... response:	What are these dolls with dreadlocks?
context: Yup.\You're not listening at all!\The walls are all covered with books.\Shuu-chan loves books.\Why are these chairs stuck together?\This is where I sleep.\So it's a bed...\What are these dolls with dreadlocks? response:	That's Jenny-chan.
context: You're not listening at all!\The walls are all covered with books.\Shuu-chan loves books.\Why are these chairs stuck together?\This is where I sleep.\So it's a bed...\What are these dolls with dreadlocks?\That's Jenny-chan. response:	Daddy and Shuu-chan bought them for me when I was little.
context: The walls are all covered with books.\Shuu-chan loves books.\Why are these chairs stuck together?\This is where I sleep.\So it's a bed...\What are these dolls with dreadlocks?\That's Jenny-chan.\Daddy and Shuu-chan bought them for me when I was little. response:	I made the clothes.
context: Shuu-chan loves books.\Why are these chairs stuck together?\This is where I sleep.\So it's a bed...\What are these dolls with dreadlocks?\That's Jenny-chan.\Daddy and Shuu-chan bought them for me when I was little.\I made the clothes. response:	I see.
context: Why are these chairs stuck together?\This is where I sleep.\So it's a bed...\What are these dolls with dreadlocks?\That's Jenny-chan.\Daddy and Shuu-chan bought them for me when I was little.\I made the clothes.\I see. response:	You're pretty skillful.
context: This is where I sleep.\So it's a bed...\What are these dolls with dreadlocks?\That's Jenny-chan.\Daddy and Shuu-chan bought them for me when I was little.\I made the clothes.\I see.\You're pretty skillful. response:	But how did you make this design...?
context: So it's a bed...\What are these dolls with dreadlocks?\That's Jenny-chan.\Daddy and Shuu-chan bought them for me when I was little.\I made the clothes.\I see.\You're pretty skillful.\But how did you make this design...? response:	It's pretty simple.
context: What are these dolls with dreadlocks?\That's Jenny-chan.\Daddy and Shuu-chan bought them for me when I was little.\I made the clothes.\I see.\You're pretty skillful.\But how did you make this design...?\It's pretty simple. response:	Want me to make one?
context: That's Jenny-chan.\Daddy and Shuu-chan bought them for me when I was little.\I made the clothes.\I see.\You're pretty skillful.\But how did you make this design...?\It's pretty simple.\Want me to make one? response:	For me?
context: Daddy and Shuu-chan bought them for me when I was little.\I made the clothes.\I see.\You're pretty skillful.\But how did you make this design...?\It's pretty simple.\Want me to make one?\For me? response:	Just wait a little bit.
context: I made the clothes.\I see.\You're pretty skillful.\But how did you make this design...?\It's pretty simple.\Want me to make one?\For me?\Just wait a little bit. response:	She's got long eyelashes.
context: I see.\You're pretty skillful.\But how did you make this design...?\It's pretty simple.\Want me to make one?\For me?\Just wait a little bit.\She's got long eyelashes. response:	They're casting a shadow on her cheeks.
context: You're pretty skillful.\But how did you make this design...?\It's pretty simple.\Want me to make one?\For me?\Just wait a little bit.\She's got long eyelashes.\They're casting a shadow on her cheeks. response:	I think I'm really having fun right now.
context: But how did you make this design...?\It's pretty simple.\Want me to make one?\For me?\Just wait a little bit.\She's got long eyelashes.\They're casting a shadow on her cheeks.\I think I'm really having fun right now. response:	It's one thing for a grown-up man to be playing dolls with a girl...
context: It's pretty simple.\Want me to make one?\For me?\Just wait a little bit.\She's got long eyelashes.\They're casting a shadow on her cheeks.\I think I'm really having fun right now.\It's one thing for a grown-up man to be playing dolls with a girl... response:	But when I think about how she can make such splendid clay statues that even men can't make...
context: Want me to make one?\For me?\Just wait a little bit.\She's got long eyelashes.\They're casting a shadow on her cheeks.\I think I'm really having fun right now.\It's one thing for a grown-up man to be playing dolls with a girl...\But when I think about how she can make such splendid clay statues that even men can't make... response:	It amazes me that she makes such small doll clothes with those same hands...
context: For me?\Just wait a little bit.\She's got long eyelashes.\They're casting a shadow on her cheeks.\I think I'm really having fun right now.\It's one thing for a grown-up man to be playing dolls with a girl...\But when I think about how she can make such splendid clay statues that even men can't make...\It amazes me that she makes such small doll clothes with those same hands... response:	I guess she is quite feminine, after all.
context: Just wait a little bit.\She's got long eyelashes.\They're casting a shadow on her cheeks.\I think I'm really having fun right now.\It's one thing for a grown-up man to be playing dolls with a girl...\But when I think about how she can make such splendid clay statues that even men can't make...\It amazes me that she makes such small doll clothes with those same hands...\I guess she is quite feminine, after all. response:	It's done!
context: She's got long eyelashes.\They're casting a shadow on her cheeks.\I think I'm really having fun right now.\It's one thing for a grown-up man to be playing dolls with a girl...\But when I think about how she can make such splendid clay statues that even men can't make...\It amazes me that she makes such small doll clothes with those same hands...\I guess she is quite feminine, after all.\It's done! response:	A Neolithic woman!
context: They're casting a shadow on her cheeks.\I think I'm really having fun right now.\It's one thing for a grown-up man to be playing dolls with a girl...\But when I think about how she can make such splendid clay statues that even men can't make...\It amazes me that she makes such small doll clothes with those same hands...\I guess she is quite feminine, after all.\It's done!\A Neolithic woman! response:	It's just a piece of cloth...
context: I think I'm really having fun right now.\It's one thing for a grown-up man to be playing dolls with a girl...\But when I think about how she can make such splendid clay statues that even men can't make...\It amazes me that she makes such small doll clothes with those same hands...\I guess she is quite feminine, after all.\It's done!\A Neolithic woman!\It's just a piece of cloth... response:	A Paleolithic woman!
context: It's one thing for a grown-up man to be playing dolls with a girl...\But when I think about how she can make such splendid clay statues that even men can't make...\It amazes me that she makes such small doll clothes with those same hands...\I guess she is quite feminine, after all.\It's done!\A Neolithic woman!\It's just a piece of cloth...\A Paleolithic woman! response:	I take back what I just said!
context: But when I think about how she can make such splendid clay statues that even men can't make...\It amazes me that she makes such small doll clothes with those same hands...\I guess she is quite feminine, after all.\It's done!\A Neolithic woman!\It's just a piece of cloth...\A Paleolithic woman!\I take back what I just said! response:	The finished ones are here.
context: It amazes me that she makes such small doll clothes with those same hands...\I guess she is quite feminine, after all.\It's done!\A Neolithic woman!\It's just a piece of cloth...\A Paleolithic woman!\I take back what I just said!\The finished ones are here. response:	What's that?
context: I guess she is quite feminine, after all.\It's done!\A Neolithic woman!\It's just a piece of cloth...\A Paleolithic woman!\I take back what I just said!\The finished ones are here.\What's that? response:	A wardrobe.
context: It's done!\A Neolithic woman!\It's just a piece of cloth...\A Paleolithic woman!\I take back what I just said!\The finished ones are here.\What's that?\A wardrobe. response:	A wardrobe?
context: A Neolithic woman!\It's just a piece of cloth...\A Paleolithic woman!\I take back what I just said!\The finished ones are here.\What's that?\A wardrobe.\A wardrobe? response:	Isn't it just a tissue box?
context: It's just a piece of cloth...\A Paleolithic woman!\I take back what I just said!\The finished ones are here.\What's that?\A wardrobe.\A wardrobe?\Isn't it just a tissue box? response:	Can it be that you're just not very good with tools?
context: A Paleolithic woman!\I take back what I just said!\The finished ones are here.\What's that?\A wardrobe.\A wardrobe?\Isn't it just a tissue box?\Can it be that you're just not very good with tools? response:	Do you want me to make you a wardrobe?
context: I take back what I just said!\The finished ones are here.\What's that?\A wardrobe.\A wardrobe?\Isn't it just a tissue box?\Can it be that you're just not very good with tools?\Do you want me to make you a wardrobe? response:	Really?
context: The finished ones are here.\What's that?\A wardrobe.\A wardrobe?\Isn't it just a tissue box?\Can it be that you're just not very good with tools?\Do you want me to make you a wardrobe?\Really? response:	Can you make one?
context: What's that?\A wardrobe.\A wardrobe?\Isn't it just a tissue box?\Can it be that you're just not very good with tools?\Do you want me to make you a wardrobe?\Really?\Can you make one? response:	Well, I am an architecture major...
context: A wardrobe.\A wardrobe?\Isn't it just a tissue box?\Can it be that you're just not very good with tools?\Do you want me to make you a wardrobe?\Really?\Can you make one?\Well, I am an architecture major... response:	And I guess I'm quite used to making models...
context: A wardrobe?\Isn't it just a tissue box?\Can it be that you're just not very good with tools?\Do you want me to make you a wardrobe?\Really?\Can you make one?\Well, I am an architecture major...\And I guess I'm quite used to making models... response:	What kind do you want?
context: Isn't it just a tissue box?\Can it be that you're just not very good with tools?\Do you want me to make you a wardrobe?\Really?\Can you make one?\Well, I am an architecture major...\And I guess I'm quite used to making models...\What kind do you want? response:	Maybe one of those with the sliding doors?
context: Can it be that you're just not very good with tools?\Do you want me to make you a wardrobe?\Really?\Can you make one?\Well, I am an architecture major...\And I guess I'm quite used to making models...\What kind do you want?\Maybe one of those with the sliding doors? response:	This one!
context: Do you want me to make you a wardrobe?\Really?\Can you make one?\Well, I am an architecture major...\And I guess I'm quite used to making models...\What kind do you want?\Maybe one of those with the sliding doors?\This one! response:	Rococo World
context: Really?\Can you make one?\Well, I am an architecture major...\And I guess I'm quite used to making models...\What kind do you want?\Maybe one of those with the sliding doors?\This one!\Rococo World response:	R-Rococo style?!
context: Can you make one?\Well, I am an architecture major...\And I guess I'm quite used to making models...\What kind do you want?\Maybe one of those with the sliding doors?\This one!\Rococo World\R-Rococo style?! response:	How long does Takemoto intend to stay?
context: Well, I am an architecture major...\And I guess I'm quite used to making models...\What kind do you want?\Maybe one of those with the sliding doors?\This one!\Rococo World\R-Rococo style?!\How long does Takemoto intend to stay? response:	Geez, he still hasn't gone home yet, eh?
context: And I guess I'm quite used to making models...\What kind do you want?\Maybe one of those with the sliding doors?\This one!\Rococo World\R-Rococo style?!\How long does Takemoto intend to stay?\Geez, he still hasn't gone home yet, eh? response:	But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...
context: What kind do you want?\Maybe one of those with the sliding doors?\This one!\Rococo World\R-Rococo style?!\How long does Takemoto intend to stay?\Geez, he still hasn't gone home yet, eh?\But then again, they're pretty quiet now, even though they were a bit noisy until a while ago... response:	He couldn't have!
context: Maybe one of those with the sliding doors?\This one!\Rococo World\R-Rococo style?!\How long does Takemoto intend to stay?\Geez, he still hasn't gone home yet, eh?\But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...\He couldn't have! response:	I'm gonna slice you up, Takemoto!
context: This one!\Rococo World\R-Rococo style?!\How long does Takemoto intend to stay?\Geez, he still hasn't gone home yet, eh?\But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...\He couldn't have!\I'm gonna slice you up, Takemoto! response:	Rococo...
context: Rococo World\R-Rococo style?!\How long does Takemoto intend to stay?\Geez, he still hasn't gone home yet, eh?\But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...\He couldn't have!\I'm gonna slice you up, Takemoto!\Rococo... response:	I see.
context: R-Rococo style?!\How long does Takemoto intend to stay?\Geez, he still hasn't gone home yet, eh?\But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...\He couldn't have!\I'm gonna slice you up, Takemoto!\Rococo...\I see. response:	I'm sorry, Takemoto.
context: How long does Takemoto intend to stay?\Geez, he still hasn't gone home yet, eh?\But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...\He couldn't have!\I'm gonna slice you up, Takemoto!\Rococo...\I see.\I'm sorry, Takemoto. response:	I shouldn't have doubted you for even a fleeting moment.
context: Geez, he still hasn't gone home yet, eh?\But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...\He couldn't have!\I'm gonna slice you up, Takemoto!\Rococo...\I see.\I'm sorry, Takemoto.\I shouldn't have doubted you for even a fleeting moment. response:	Versailles...
context: But then again, they're pretty quiet now, even though they were a bit noisy until a while ago...\He couldn't have!\I'm gonna slice you up, Takemoto!\Rococo...\I see.\I'm sorry, Takemoto.\I shouldn't have doubted you for even a fleeting moment.\Versailles... response:	I'm really sorry.
context: He couldn't have!\I'm gonna slice you up, Takemoto!\Rococo...\I see.\I'm sorry, Takemoto.\I shouldn't have doubted you for even a fleeting moment.\Versailles...\I'm really sorry. response:	As a sign of my apology...
context: I'm gonna slice you up, Takemoto!\Rococo...\I see.\I'm sorry, Takemoto.\I shouldn't have doubted you for even a fleeting moment.\Versailles...\I'm really sorry.\As a sign of my apology... response:	Versailles...
context: Rococo...\I see.\I'm sorry, Takemoto.\I shouldn't have doubted you for even a fleeting moment.\Versailles...\I'm really sorry.\As a sign of my apology...\Versailles... response:	T-The sun's so bright.
context: I see.\I'm sorry, Takemoto.\I shouldn't have doubted you for even a fleeting moment.\Versailles...\I'm really sorry.\As a sign of my apology...\Versailles...\T-The sun's so bright. response:	Impossible...
context: I'm sorry, Takemoto.\I shouldn't have doubted you for even a fleeting moment.\Versailles...\I'm really sorry.\As a sign of my apology...\Versailles...\T-The sun's so bright.\Impossible... response:	Well, like I was saying, one of our assignments during high school for summer...
context: I shouldn't have doubted you for even a fleeting moment.\Versailles...\I'm really sorry.\As a sign of my apology...\Versailles...\T-The sun's so bright.\Impossible...\Well, like I was saying, one of our assignments during high school for summer... response:	Why am I even trying so hard?
context: Versailles...\I'm really sorry.\As a sign of my apology...\Versailles...\T-The sun's so bright.\Impossible...\Well, like I was saying, one of our assignments during high school for summer...\Why am I even trying so hard? response:	Rococo?!
context: I'm really sorry.\As a sign of my apology...\Versailles...\T-The sun's so bright.\Impossible...\Well, like I was saying, one of our assignments during high school for summer...\Why am I even trying so hard?\Rococo?! response:	W-What is it?
context: As a sign of my apology...\Versailles...\T-The sun's so bright.\Impossible...\Well, like I was saying, one of our assignments during high school for summer...\Why am I even trying so hard?\Rococo?!\W-What is it? response:	Ah, no...
context: Versailles...\T-The sun's so bright.\Impossible...\Well, like I was saying, one of our assignments during high school for summer...\Why am I even trying so hard?\Rococo?!\W-What is it?\Ah, no... response:	Sorry!
context: T-The sun's so bright.\Impossible...\Well, like I was saying, one of our assignments during high school for summer...\Why am I even trying so hard?\Rococo?!\W-What is it?\Ah, no...\Sorry! response:	I can't take this!
context: Impossible...\Well, like I was saying, one of our assignments during high school for summer...\Why am I even trying so hard?\Rococo?!\W-What is it?\Ah, no...\Sorry!\I can't take this! response:	tora (tiger) + uma (horse) = torauma (trauma)
context: Well, like I was saying, one of our assignments during high school for summer...\Why am I even trying so hard?\Rococo?!\W-What is it?\Ah, no...\Sorry!\I can't take this!\tora (tiger) + uma (horse) = torauma (trauma) response:	Rococo!
context: Why am I even trying so hard?\Rococo?!\W-What is it?\Ah, no...\Sorry!\I can't take this!\tora (tiger) + uma (horse) = torauma (trauma)\Rococo! response:	I can't get the successive Rococo attacks of the Hanamoto family...
context: Rococo?!\W-What is it?\Ah, no...\Sorry!\I can't take this!\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\I can't get the successive Rococo attacks of the Hanamoto family... response:	tora (tiger) + uma (horse) = torauma (trauma)
context: W-What is it?\Ah, no...\Sorry!\I can't take this!\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\I can't get the successive Rococo attacks of the Hanamoto family...\tora (tiger) + uma (horse) = torauma (trauma) response:	tora (tiger) + uma (horse) = torauma (trauma)
context: Ah, no...\Sorry!\I can't take this!\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\I can't get the successive Rococo attacks of the Hanamoto family...\tora (tiger) + uma (horse) = torauma (trauma)\tora (tiger) + uma (horse) = torauma (trauma) response:	Rococo!
context: Sorry!\I can't take this!\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\I can't get the successive Rococo attacks of the Hanamoto family...\tora (tiger) + uma (horse) = torauma (trauma)\tora (tiger) + uma (horse) = torauma (trauma)\Rococo! response:	Huh?
context: I can't take this!\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\I can't get the successive Rococo attacks of the Hanamoto family...\tora (tiger) + uma (horse) = torauma (trauma)\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\Huh? response:	Mayama-san...
context: tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\I can't get the successive Rococo attacks of the Hanamoto family...\tora (tiger) + uma (horse) = torauma (trauma)\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\Huh?\Mayama-san... response:	I'll be waiting then. Call me if you need anything...
context: Rococo!\I can't get the successive Rococo attacks of the Hanamoto family...\tora (tiger) + uma (horse) = torauma (trauma)\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\Huh?\Mayama-san...\I'll be waiting then. Call me if you need anything... response:	Yes.
context: I can't get the successive Rococo attacks of the Hanamoto family...\tora (tiger) + uma (horse) = torauma (trauma)\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\Huh?\Mayama-san...\I'll be waiting then. Call me if you need anything...\Yes. response:	If I end up borrowing the chair...
context: tora (tiger) + uma (horse) = torauma (trauma)\tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\Huh?\Mayama-san...\I'll be waiting then. Call me if you need anything...\Yes.\If I end up borrowing the chair... response:	I'll come back here in the afternoon.
context: tora (tiger) + uma (horse) = torauma (trauma)\Rococo!\Huh?\Mayama-san...\I'll be waiting then. Call me if you need anything...\Yes.\If I end up borrowing the chair...\I'll come back here in the afternoon. response:	I'll call you then since I'll need your help.
context: Rococo!\Huh?\Mayama-san...\I'll be waiting then. Call me if you need anything...\Yes.\If I end up borrowing the chair...\I'll come back here in the afternoon.\I'll call you then since I'll need your help. response:	I understand.
context: Huh?\Mayama-san...\I'll be waiting then. Call me if you need anything...\Yes.\If I end up borrowing the chair...\I'll come back here in the afternoon.\I'll call you then since I'll need your help.\I understand. response:	A woman?
context: Mayama-san...\I'll be waiting then. Call me if you need anything...\Yes.\If I end up borrowing the chair...\I'll come back here in the afternoon.\I'll call you then since I'll need your help.\I understand.\A woman? response:	Hey, isn't that Mayama?
context: I'll be waiting then. Call me if you need anything...\Yes.\If I end up borrowing the chair...\I'll come back here in the afternoon.\I'll call you then since I'll need your help.\I understand.\A woman?\Hey, isn't that Mayama? response:	With an older woman this time, eh?
context: Yes.\If I end up borrowing the chair...\I'll come back here in the afternoon.\I'll call you then since I'll need your help.\I understand.\A woman?\Hey, isn't that Mayama?\With an older woman this time, eh? response:	She even gave him a lift to school?
context: If I end up borrowing the chair...\I'll come back here in the afternoon.\I'll call you then since I'll need your help.\I understand.\A woman?\Hey, isn't that Mayama?\With an older woman this time, eh?\She even gave him a lift to school? response:	He must have spent the night out. What a guy.
context: I'll come back here in the afternoon.\I'll call you then since I'll need your help.\I understand.\A woman?\Hey, isn't that Mayama?\With an older woman this time, eh?\She even gave him a lift to school?\He must have spent the night out. What a guy. response:	Yo.
context: I'll call you then since I'll need your help.\I understand.\A woman?\Hey, isn't that Mayama?\With an older woman this time, eh?\She even gave him a lift to school?\He must have spent the night out. What a guy.\Yo. response:	Mayama-san, that woman...
context: I understand.\A woman?\Hey, isn't that Mayama?\With an older woman this time, eh?\She even gave him a lift to school?\He must have spent the night out. What a guy.\Yo.\Mayama-san, that woman... response:	Mayama!
context: A woman?\Hey, isn't that Mayama?\With an older woman this time, eh?\She even gave him a lift to school?\He must have spent the night out. What a guy.\Yo.\Mayama-san, that woman...\Mayama! response:	Guard!
context: Hey, isn't that Mayama?\With an older woman this time, eh?\She even gave him a lift to school?\He must have spent the night out. What a guy.\Yo.\Mayama-san, that woman...\Mayama!\Guard! response:	You still haven't broken up with her?
context: With an older woman this time, eh?\She even gave him a lift to school?\He must have spent the night out. What a guy.\Yo.\Mayama-san, that woman...\Mayama!\Guard!\You still haven't broken up with her? response:	Hurry up and end it!
context: She even gave him a lift to school?\He must have spent the night out. What a guy.\Yo.\Mayama-san, that woman...\Mayama!\Guard!\You still haven't broken up with her?\Hurry up and end it! response:	Yamada...
context: He must have spent the night out. What a guy.\Yo.\Mayama-san, that woman...\Mayama!\Guard!\You still haven't broken up with her?\Hurry up and end it!\Yamada... response:	Actually, how many more girls will have to cry for you to be satisfied?
context: Yo.\Mayama-san, that woman...\Mayama!\Guard!\You still haven't broken up with her?\Hurry up and end it!\Yamada...\Actually, how many more girls will have to cry for you to be satisfied? response:	Yamada! Yamada! Yamada!
context: Mayama-san, that woman...\Mayama!\Guard!\You still haven't broken up with her?\Hurry up and end it!\Yamada...\Actually, how many more girls will have to cry for you to be satisfied?\Yamada! Yamada! Yamada! response:	It's none of your business!
context: Mayama!\Guard!\You still haven't broken up with her?\Hurry up and end it!\Yamada...\Actually, how many more girls will have to cry for you to be satisfied?\Yamada! Yamada! Yamada!\It's none of your business! response:	It sure is!
context: Guard!\You still haven't broken up with her?\Hurry up and end it!\Yamada...\Actually, how many more girls will have to cry for you to be satisfied?\Yamada! Yamada! Yamada!\It's none of your business!\It sure is! response:	I couldn't care less about you sowing your wild oats on sterile land...
context: You still haven't broken up with her?\Hurry up and end it!\Yamada...\Actually, how many more girls will have to cry for you to be satisfied?\Yamada! Yamada! Yamada!\It's none of your business!\It sure is!\I couldn't care less about you sowing your wild oats on sterile land... response:	But stop showing up to socials and taking girls back home like they're take-out delivery, will you?
context: Hurry up and end it!\Yamada...\Actually, how many more girls will have to cry for you to be satisfied?\Yamada! Yamada! Yamada!\It's none of your business!\It sure is!\I couldn't care less about you sowing your wild oats on sterile land...\But stop showing up to socials and taking girls back home like they're take-out delivery, will you? response:	How did you...
context: Yamada...\Actually, how many more girls will have to cry for you to be satisfied?\Yamada! Yamada! Yamada!\It's none of your business!\It sure is!\I couldn't care less about you sowing your wild oats on sterile land...\But stop showing up to socials and taking girls back home like they're take-out delivery, will you?\How did you... response:	A friend of mine from another school has been flooding me with questions about you!
context: Actually, how many more girls will have to cry for you to be satisfied?\Yamada! Yamada! Yamada!\It's none of your business!\It sure is!\I couldn't care less about you sowing your wild oats on sterile land...\But stop showing up to socials and taking girls back home like they're take-out delivery, will you?\How did you...\A friend of mine from another school has been flooding me with questions about you! response:	Ouch...
context: Yamada! Yamada! Yamada!\It's none of your business!\It sure is!\I couldn't care less about you sowing your wild oats on sterile land...\But stop showing up to socials and taking girls back home like they're take-out delivery, will you?\How did you...\A friend of mine from another school has been flooding me with questions about you!\Ouch... response:	Ouch is right!
context: It's none of your business!\It sure is!\I couldn't care less about you sowing your wild oats on sterile land...\But stop showing up to socials and taking girls back home like they're take-out delivery, will you?\How did you...\A friend of mine from another school has been flooding me with questions about you!\Ouch...\Ouch is right! response:	What are you taking a picture for?
context: It sure is!\I couldn't care less about you sowing your wild oats on sterile land...\But stop showing up to socials and taking girls back home like they're take-out delivery, will you?\How did you...\A friend of mine from another school has been flooding me with questions about you!\Ouch...\Ouch is right!\What are you taking a picture for? response:	I finally bought my 4.32 megapixel camera!
context: I couldn't care less about you sowing your wild oats on sterile land...\But stop showing up to socials and taking girls back home like they're take-out delivery, will you?\How did you...\A friend of mine from another school has been flooding me with questions about you!\Ouch...\Ouch is right!\What are you taking a picture for?\I finally bought my 4.32 megapixel camera! response:	Come on now, what are you taking a picture of?
context: But stop showing up to socials and taking girls back home like they're take-out delivery, will you?\How did you...\A friend of mine from another school has been flooding me with questions about you!\Ouch...\Ouch is right!\What are you taking a picture for?\I finally bought my 4.32 megapixel camera!\Come on now, what are you taking a picture of? response:	Long time no see, Yamada.
context: How did you...\A friend of mine from another school has been flooding me with questions about you!\Ouch...\Ouch is right!\What are you taking a picture for?\I finally bought my 4.32 megapixel camera!\Come on now, what are you taking a picture of?\Long time no see, Yamada. response:	How's Taro doing?
context: A friend of mine from another school has been flooding me with questions about you!\Ouch...\Ouch is right!\What are you taking a picture for?\I finally bought my 4.32 megapixel camera!\Come on now, what are you taking a picture of?\Long time no see, Yamada.\How's Taro doing? response:	Back when Yamada-san was a freshman...
context: Ouch...\Ouch is right!\What are you taking a picture for?\I finally bought my 4.32 megapixel camera!\Come on now, what are you taking a picture of?\Long time no see, Yamada.\How's Taro doing?\Back when Yamada-san was a freshman... response:	She ran the six kilometers to school every morning in order to help her dog Taro on its diet...
context: Ouch is right!\What are you taking a picture for?\I finally bought my 4.32 megapixel camera!\Come on now, what are you taking a picture of?\Long time no see, Yamada.\How's Taro doing?\Back when Yamada-san was a freshman...\She ran the six kilometers to school every morning in order to help her dog Taro on its diet... response:	Named
context: What are you taking a picture for?\I finally bought my 4.32 megapixel camera!\Come on now, what are you taking a picture of?\Long time no see, Yamada.\How's Taro doing?\Back when Yamada-san was a freshman...\She ran the six kilometers to school every morning in order to help her dog Taro on its diet...\Named response:	Iron Lady
context: I finally bought my 4.32 megapixel camera!\Come on now, what are you taking a picture of?\Long time no see, Yamada.\How's Taro doing?\Back when Yamada-san was a freshman...\She ran the six kilometers to school every morning in order to help her dog Taro on its diet...\Named\Iron Lady response:	Iron Lady
context: Come on now, what are you taking a picture of?\Long time no see, Yamada.\How's Taro doing?\Back when Yamada-san was a freshman...\She ran the six kilometers to school every morning in order to help her dog Taro on its diet...\Named\Iron Lady\Iron Lady response:	Iron Lady
context: Long time no see, Yamada.\How's Taro doing?\Back when Yamada-san was a freshman...\She ran the six kilometers to school every morning in order to help her dog Taro on its diet...\Named\Iron Lady\Iron Lady\Iron Lady response:	Iron Lady
context: How's Taro doing?\Back when Yamada-san was a freshman...\She ran the six kilometers to school every morning in order to help her dog Taro on its diet...\Named\Iron Lady\Iron Lady\Iron Lady\Iron Lady response:	Named
context: Back when Yamada-san was a freshman...\She ran the six kilometers to school every morning in order to help her dog Taro on its diet...\Named\Iron Lady\Iron Lady\Iron Lady\Iron Lady\Named response:	Named
