context: TS response:	SCRIPT
context: Akiba returned to only selling electronics.\I don't know what was in the message...\Who did she send it to?\What did she send?\Kyouma!\Feyris?\What's wrong?\The cat-girl is with some guy in a lab coat. response:	Don't let her escape.
context: I don't know what was in the message...\Who did she send it to?\What did she send?\Kyouma!\Feyris?\What's wrong?\The cat-girl is with some guy in a lab coat.\Don't let her escape. response:	Not that she could...
context: Who did she send it to?\What did she send?\Kyouma!\Feyris?\What's wrong?\The cat-girl is with some guy in a lab coat.\Don't let her escape.\Not that she could... response:	No one can escape my Darkness Force.
context: What did she send?\Kyouma!\Feyris?\What's wrong?\The cat-girl is with some guy in a lab coat.\Don't let her escape.\Not that she could...\No one can escape my Darkness Force. response:	Who's chasing you?
context: Kyouma!\Feyris?\What's wrong?\The cat-girl is with some guy in a lab coat.\Don't let her escape.\Not that she could...\No one can escape my Darkness Force.\Who's chasing you? response:	The Viral Attackers.
context: Feyris?\What's wrong?\The cat-girl is with some guy in a lab coat.\Don't let her escape.\Not that she could...\No one can escape my Darkness Force.\Who's chasing you?\The Viral Attackers. response:	The Viral Attackers?
context: What's wrong?\The cat-girl is with some guy in a lab coat.\Don't let her escape.\Not that she could...\No one can escape my Darkness Force.\Who's chasing you?\The Viral Attackers.\The Viral Attackers? response:	They're the worst kind of Rai-Netter.
context: The cat-girl is with some guy in a lab coat.\Don't let her escape.\Not that she could...\No one can escape my Darkness Force.\Who's chasing you?\The Viral Attackers.\The Viral Attackers?\They're the worst kind of Rai-Netter. response:	They'll do anything to win.
context: Don't let her escape.\Not that she could...\No one can escape my Darkness Force.\Who's chasing you?\The Viral Attackers.\The Viral Attackers?\They're the worst kind of Rai-Netter.\They'll do anything to win. response:	They were mad about losing to Feyris,
context: Not that she could...\No one can escape my Darkness Force.\Who's chasing you?\The Viral Attackers.\The Viral Attackers?\They're the worst kind of Rai-Netter.\They'll do anything to win.\They were mad about losing to Feyris, response:	so they set an ambush.
context: No one can escape my Darkness Force.\Who's chasing you?\The Viral Attackers.\The Viral Attackers?\They're the worst kind of Rai-Netter.\They'll do anything to win.\They were mad about losing to Feyris,\so they set an ambush. response:	An ambush?
context: Who's chasing you?\The Viral Attackers.\The Viral Attackers?\They're the worst kind of Rai-Netter.\They'll do anything to win.\They were mad about losing to Feyris,\so they set an ambush.\An ambush? response:	This way!
context: The Viral Attackers.\The Viral Attackers?\They're the worst kind of Rai-Netter.\They'll do anything to win.\They were mad about losing to Feyris,\so they set an ambush.\An ambush?\This way! response:	Where'd she go?
context: The Viral Attackers?\They're the worst kind of Rai-Netter.\They'll do anything to win.\They were mad about losing to Feyris,\so they set an ambush.\An ambush?\This way!\Where'd she go? response:	She's gotta be nearby.
context: They're the worst kind of Rai-Netter.\They'll do anything to win.\They were mad about losing to Feyris,\so they set an ambush.\An ambush?\This way!\Where'd she go?\She's gotta be nearby. response:	Yeah.
context: They'll do anything to win.\They were mad about losing to Feyris,\so they set an ambush.\An ambush?\This way!\Where'd she go?\She's gotta be nearby.\Yeah. response:	By the way, didn't you just call me?
context: They were mad about losing to Feyris,\so they set an ambush.\An ambush?\This way!\Where'd she go?\She's gotta be nearby.\Yeah.\By the way, didn't you just call me? response:	That's right...
context: so they set an ambush.\An ambush?\This way!\Where'd she go?\She's gotta be nearby.\Yeah.\By the way, didn't you just call me?\That's right... response:	I wanted you to tell me about your D-mail.
context: An ambush?\This way!\Where'd she go?\She's gotta be nearby.\Yeah.\By the way, didn't you just call me?\That's right...\I wanted you to tell me about your D-mail. response:	D-mail?
context: This way!\Where'd she go?\She's gotta be nearby.\Yeah.\By the way, didn't you just call me?\That's right...\I wanted you to tell me about your D-mail.\D-mail? response:	The message you sent to the past.
context: Where'd she go?\She's gotta be nearby.\Yeah.\By the way, didn't you just call me?\That's right...\I wanted you to tell me about your D-mail.\D-mail?\The message you sent to the past. response:	A message I sent to the past?
context: She's gotta be nearby.\Yeah.\By the way, didn't you just call me?\That's right...\I wanted you to tell me about your D-mail.\D-mail?\The message you sent to the past.\A message I sent to the past? response:	What are you talking about?
context: Yeah.\By the way, didn't you just call me?\That's right...\I wanted you to tell me about your D-mail.\D-mail?\The message you sent to the past.\A message I sent to the past?\What are you talking about? response:	In this world line,
context: By the way, didn't you just call me?\That's right...\I wanted you to tell me about your D-mail.\D-mail?\The message you sent to the past.\A message I sent to the past?\What are you talking about?\In this world line, response:	Feyris doesn't remember sending a D-mail.
context: That's right...\I wanted you to tell me about your D-mail.\D-mail?\The message you sent to the past.\A message I sent to the past?\What are you talking about?\In this world line,\Feyris doesn't remember sending a D-mail. response:	Well, you see...
context: I wanted you to tell me about your D-mail.\D-mail?\The message you sent to the past.\A message I sent to the past?\What are you talking about?\In this world line,\Feyris doesn't remember sending a D-mail.\Well, you see... response:	There they are!
context: D-mail?\The message you sent to the past.\A message I sent to the past?\What are you talking about?\In this world line,\Feyris doesn't remember sending a D-mail.\Well, you see...\There they are! response:	Hypothetically speaking... Hypothetically,
context: The message you sent to the past.\A message I sent to the past?\What are you talking about?\In this world line,\Feyris doesn't remember sending a D-mail.\Well, you see...\There they are!\Hypothetically speaking... Hypothetically, response:	if I said we built a time machine, would you believe me?
context: A message I sent to the past?\What are you talking about?\In this world line,\Feyris doesn't remember sending a D-mail.\Well, you see...\There they are!\Hypothetically speaking... Hypothetically,\if I said we built a time machine, would you believe me? response:	I'd believe anything you say!
context: What are you talking about?\In this world line,\Feyris doesn't remember sending a D-mail.\Well, you see...\There they are!\Hypothetically speaking... Hypothetically,\if I said we built a time machine, would you believe me?\I'd believe anything you say! response:	Really?
context: In this world line,\Feyris doesn't remember sending a D-mail.\Well, you see...\There they are!\Hypothetically speaking... Hypothetically,\if I said we built a time machine, would you believe me?\I'd believe anything you say!\Really? response:	Feyris just built a dimensional-transport machine.
context: Feyris doesn't remember sending a D-mail.\Well, you see...\There they are!\Hypothetically speaking... Hypothetically,\if I said we built a time machine, would you believe me?\I'd believe anything you say!\Really?\Feyris just built a dimensional-transport machine. response:	Let's imagine that Akiba was a city filled with moe.
context: Well, you see...\There they are!\Hypothetically speaking... Hypothetically,\if I said we built a time machine, would you believe me?\I'd believe anything you say!\Really?\Feyris just built a dimensional-transport machine.\Let's imagine that Akiba was a city filled with moe. response:	Say you used the time machine to change it to the electronics market it is now.
context: There they are!\Hypothetically speaking... Hypothetically,\if I said we built a time machine, would you believe me?\I'd believe anything you say!\Really?\Feyris just built a dimensional-transport machine.\Let's imagine that Akiba was a city filled with moe.\Say you used the time machine to change it to the electronics market it is now. response:	How would you do it?
context: Hypothetically speaking... Hypothetically,\if I said we built a time machine, would you believe me?\I'd believe anything you say!\Really?\Feyris just built a dimensional-transport machine.\Let's imagine that Akiba was a city filled with moe.\Say you used the time machine to change it to the electronics market it is now.\How would you do it? response:	What kind of game is this?
context: if I said we built a time machine, would you believe me?\I'd believe anything you say!\Really?\Feyris just built a dimensional-transport machine.\Let's imagine that Akiba was a city filled with moe.\Say you used the time machine to change it to the electronics market it is now.\How would you do it?\What kind of game is this? response:	Whatever! Please just answer!
context: I'd believe anything you say!\Really?\Feyris just built a dimensional-transport machine.\Let's imagine that Akiba was a city filled with moe.\Say you used the time machine to change it to the electronics market it is now.\How would you do it?\What kind of game is this?\Whatever! Please just answer! response:	I don't really know...
context: Really?\Feyris just built a dimensional-transport machine.\Let's imagine that Akiba was a city filled with moe.\Say you used the time machine to change it to the electronics market it is now.\How would you do it?\What kind of game is this?\Whatever! Please just answer!\I don't really know... response:	But I bet a moe-filled city would be fun!
context: Feyris just built a dimensional-transport machine.\Let's imagine that Akiba was a city filled with moe.\Say you used the time machine to change it to the electronics market it is now.\How would you do it?\What kind of game is this?\Whatever! Please just answer!\I don't really know...\But I bet a moe-filled city would be fun! response:	Actually, I talked to Dad about that once.
context: Let's imagine that Akiba was a city filled with moe.\Say you used the time machine to change it to the electronics market it is now.\How would you do it?\What kind of game is this?\Whatever! Please just answer!\I don't really know...\But I bet a moe-filled city would be fun!\Actually, I talked to Dad about that once. response:	About opening a maid cafe in Akiba.
context: Say you used the time machine to change it to the electronics market it is now.\How would you do it?\What kind of game is this?\Whatever! Please just answer!\I don't really know...\But I bet a moe-filled city would be fun!\Actually, I talked to Dad about that once.\About opening a maid cafe in Akiba. response:	But he said I couldn't.
context: How would you do it?\What kind of game is this?\Whatever! Please just answer!\I don't really know...\But I bet a moe-filled city would be fun!\Actually, I talked to Dad about that once.\About opening a maid cafe in Akiba.\But he said I couldn't. response:	You mean May Queen?
context: What kind of game is this?\Whatever! Please just answer!\I don't really know...\But I bet a moe-filled city would be fun!\Actually, I talked to Dad about that once.\About opening a maid cafe in Akiba.\But he said I couldn't.\You mean May Queen? response:	How did you know that name?
context: Whatever! Please just answer!\I don't really know...\But I bet a moe-filled city would be fun!\Actually, I talked to Dad about that once.\About opening a maid cafe in Akiba.\But he said I couldn't.\You mean May Queen?\How did you know that name? response:	I never even told my dad.
context: I don't really know...\But I bet a moe-filled city would be fun!\Actually, I talked to Dad about that once.\About opening a maid cafe in Akiba.\But he said I couldn't.\You mean May Queen?\How did you know that name?\I never even told my dad. response:	It used to exist!
context: But I bet a moe-filled city would be fun!\Actually, I talked to Dad about that once.\About opening a maid cafe in Akiba.\But he said I couldn't.\You mean May Queen?\How did you know that name?\I never even told my dad.\It used to exist! response:	Here, in Akiba!
context: Actually, I talked to Dad about that once.\About opening a maid cafe in Akiba.\But he said I couldn't.\You mean May Queen?\How did you know that name?\I never even told my dad.\It used to exist!\Here, in Akiba! response:	Akiba had moe everywhere!
context: About opening a maid cafe in Akiba.\But he said I couldn't.\You mean May Queen?\How did you know that name?\I never even told my dad.\It used to exist!\Here, in Akiba!\Akiba had moe everywhere! response:	Kyouma?
context: But he said I couldn't.\You mean May Queen?\How did you know that name?\I never even told my dad.\It used to exist!\Here, in Akiba!\Akiba had moe everywhere!\Kyouma? response:	And more than anyone else, you loved that city!
context: You mean May Queen?\How did you know that name?\I never even told my dad.\It used to exist!\Here, in Akiba!\Akiba had moe everywhere!\Kyouma?\And more than anyone else, you loved that city! response:	But once you sent that message,
context: How did you know that name?\I never even told my dad.\It used to exist!\Here, in Akiba!\Akiba had moe everywhere!\Kyouma?\And more than anyone else, you loved that city!\But once you sent that message, response:	the whole city changed!
context: I never even told my dad.\It used to exist!\Here, in Akiba!\Akiba had moe everywhere!\Kyouma?\And more than anyone else, you loved that city!\But once you sent that message,\the whole city changed! response:	What did you send?
context: It used to exist!\Here, in Akiba!\Akiba had moe everywhere!\Kyouma?\And more than anyone else, you loved that city!\But once you sent that message,\the whole city changed!\What did you send? response:	Please. Tell me!
context: Here, in Akiba!\Akiba had moe everywhere!\Kyouma?\And more than anyone else, you loved that city!\But once you sent that message,\the whole city changed!\What did you send?\Please. Tell me! response:	There they are! Over here!
context: Akiba had moe everywhere!\Kyouma?\And more than anyone else, you loved that city!\But once you sent that message,\the whole city changed!\What did you send?\Please. Tell me!\There they are! Over here! response:	What's wrong?
context: Kyouma?\And more than anyone else, you loved that city!\But once you sent that message,\the whole city changed!\What did you send?\Please. Tell me!\There they are! Over here!\What's wrong? response:	Ramen
context: And more than anyone else, you loved that city!\But once you sent that message,\the whole city changed!\What did you send?\Please. Tell me!\There they are! Over here!\What's wrong?\Ramen response:	Here.
context: But once you sent that message,\the whole city changed!\What did you send?\Please. Tell me!\There they are! Over here!\What's wrong?\Ramen\Here. response:	This is where May Queen was...
context: the whole city changed!\What did you send?\Please. Tell me!\There they are! Over here!\What's wrong?\Ramen\Here.\This is where May Queen was... response:	The cafe you wanted to run.
context: What did you send?\Please. Tell me!\There they are! Over here!\What's wrong?\Ramen\Here.\This is where May Queen was...\The cafe you wanted to run. response:	You worked here.
context: Please. Tell me!\There they are! Over here!\What's wrong?\Ramen\Here.\This is where May Queen was...\The cafe you wanted to run.\You worked here. response:	And Mayuri, too.
context: There they are! Over here!\What's wrong?\Ramen\Here.\This is where May Queen was...\The cafe you wanted to run.\You worked here.\And Mayuri, too. response:	Daru came all the time.
context: What's wrong?\Ramen\Here.\This is where May Queen was...\The cafe you wanted to run.\You worked here.\And Mayuri, too.\Daru came all the time. response:	We met here.
context: Ramen\Here.\This is where May Queen was...\The cafe you wanted to run.\You worked here.\And Mayuri, too.\Daru came all the time.\We met here. response:	I'll get it right away!
context: Here.\This is where May Queen was...\The cafe you wanted to run.\You worked here.\And Mayuri, too.\Daru came all the time.\We met here.\I'll get it right away! response:	We now begin the Feyris Cup day division.
context: This is where May Queen was...\The cafe you wanted to run.\You worked here.\And Mayuri, too.\Daru came all the time.\We met here.\I'll get it right away!\We now begin the Feyris Cup day division. response:	Plan Code: G-B-A-C-K
context: The cafe you wanted to run.\You worked here.\And Mayuri, too.\Daru came all the time.\We met here.\I'll get it right away!\We now begin the Feyris Cup day division.\Plan Code: G-B-A-C-K response:	Here's my The World's In Danger!
context: You worked here.\And Mayuri, too.\Daru came all the time.\We met here.\I'll get it right away!\We now begin the Feyris Cup day division.\Plan Code: G-B-A-C-K\Here's my The World's In Danger! response:	A lot of masters came in today. It was fun!
context: And Mayuri, too.\Daru came all the time.\We met here.\I'll get it right away!\We now begin the Feyris Cup day division.\Plan Code: G-B-A-C-K\Here's my The World's In Danger!\A lot of masters came in today. It was fun! response:	Feyris?
context: Daru came all the time.\We met here.\I'll get it right away!\We now begin the Feyris Cup day division.\Plan Code: G-B-A-C-K\Here's my The World's In Danger!\A lot of masters came in today. It was fun!\Feyris? response:	I-I'm fine.
context: We met here.\I'll get it right away!\We now begin the Feyris Cup day division.\Plan Code: G-B-A-C-K\Here's my The World's In Danger!\A lot of masters came in today. It was fun!\Feyris?\I-I'm fine. response:	What happens if you can't undo the D-mail?
context: I'll get it right away!\We now begin the Feyris Cup day division.\Plan Code: G-B-A-C-K\Here's my The World's In Danger!\A lot of masters came in today. It was fun!\Feyris?\I-I'm fine.\What happens if you can't undo the D-mail? response:	Mayuri's life is...
context: We now begin the Feyris Cup day division.\Plan Code: G-B-A-C-K\Here's my The World's In Danger!\A lot of masters came in today. It was fun!\Feyris?\I-I'm fine.\What happens if you can't undo the D-mail?\Mayuri's life is... response:	You're lying.
context: Plan Code: G-B-A-C-K\Here's my The World's In Danger!\A lot of masters came in today. It was fun!\Feyris?\I-I'm fine.\What happens if you can't undo the D-mail?\Mayuri's life is...\You're lying. response:	You're lying!
context: Here's my The World's In Danger!\A lot of masters came in today. It was fun!\Feyris?\I-I'm fine.\What happens if you can't undo the D-mail?\Mayuri's life is...\You're lying.\You're lying! response:	What do you mean, her life is in danger?
context: A lot of masters came in today. It was fun!\Feyris?\I-I'm fine.\What happens if you can't undo the D-mail?\Mayuri's life is...\You're lying.\You're lying!\What do you mean, her life is in danger? response:	You remember the message?
context: Feyris?\I-I'm fine.\What happens if you can't undo the D-mail?\Mayuri's life is...\You're lying.\You're lying!\What do you mean, her life is in danger?\You remember the message? response:	Please tell me!
context: I-I'm fine.\What happens if you can't undo the D-mail?\Mayuri's life is...\You're lying.\You're lying!\What do you mean, her life is in danger?\You remember the message?\Please tell me! response:	I have to undo it!
context: What happens if you can't undo the D-mail?\Mayuri's life is...\You're lying.\You're lying!\What do you mean, her life is in danger?\You remember the message?\Please tell me!\I have to undo it! response:	I can't.
context: Mayuri's life is...\You're lying.\You're lying!\What do you mean, her life is in danger?\You remember the message?\Please tell me!\I have to undo it!\I can't. response:	Why not?
context: You're lying.\You're lying!\What do you mean, her life is in danger?\You remember the message?\Please tell me!\I have to undo it!\I can't.\Why not? response:	Mayuri... You don't care if Mayuri dies?
context: You're lying!\What do you mean, her life is in danger?\You remember the message?\Please tell me!\I have to undo it!\I can't.\Why not?\Mayuri... You don't care if Mayuri dies? response:	Of course I do!
context: What do you mean, her life is in danger?\You remember the message?\Please tell me!\I have to undo it!\I can't.\Why not?\Mayuri... You don't care if Mayuri dies?\Of course I do! response:	But...
context: You remember the message?\Please tell me!\I have to undo it!\I can't.\Why not?\Mayuri... You don't care if Mayuri dies?\Of course I do!\But... response:	Feyris!
context: Please tell me!\I have to undo it!\I can't.\Why not?\Mayuri... You don't care if Mayuri dies?\Of course I do!\But...\Feyris! response:	I brought my dad back to life,
context: I have to undo it!\I can't.\Why not?\Mayuri... You don't care if Mayuri dies?\Of course I do!\But...\Feyris!\I brought my dad back to life, response:	after his death, ten years ago.
context: I can't.\Why not?\Mayuri... You don't care if Mayuri dies?\Of course I do!\But...\Feyris!\I brought my dad back to life,\after his death, ten years ago. response:	I changed the past
context: Why not?\Mayuri... You don't care if Mayuri dies?\Of course I do!\But...\Feyris!\I brought my dad back to life,\after his death, ten years ago.\I changed the past response:	to prevent his death.
context: Mayuri... You don't care if Mayuri dies?\Of course I do!\But...\Feyris!\I brought my dad back to life,\after his death, ten years ago.\I changed the past\to prevent his death. response:	Kyouma!
context: Of course I do!\But...\Feyris!\I brought my dad back to life,\after his death, ten years ago.\I changed the past\to prevent his death.\Kyouma! response:	Kyouma...
context: But...\Feyris!\I brought my dad back to life,\after his death, ten years ago.\I changed the past\to prevent his death.\Kyouma!\Kyouma... response:	Your pretty face is ruined, mister.
context: Feyris!\I brought my dad back to life,\after his death, ten years ago.\I changed the past\to prevent his death.\Kyouma!\Kyouma...\Your pretty face is ruined, mister. response:	Now, princess, you're coming with me.
context: I brought my dad back to life,\after his death, ten years ago.\I changed the past\to prevent his death.\Kyouma!\Kyouma...\Your pretty face is ruined, mister.\Now, princess, you're coming with me. response:	Let me go!
context: after his death, ten years ago.\I changed the past\to prevent his death.\Kyouma!\Kyouma...\Your pretty face is ruined, mister.\Now, princess, you're coming with me.\Let me go! response:	Kyouma!
context: I changed the past\to prevent his death.\Kyouma!\Kyouma...\Your pretty face is ruined, mister.\Now, princess, you're coming with me.\Let me go!\Kyouma! response:	We caught the cat-girl.
context: to prevent his death.\Kyouma!\Kyouma...\Your pretty face is ruined, mister.\Now, princess, you're coming with me.\Let me go!\Kyouma!\We caught the cat-girl. response:	My super-dangerous aura's
context: Kyouma!\Kyouma...\Your pretty face is ruined, mister.\Now, princess, you're coming with me.\Let me go!\Kyouma!\We caught the cat-girl.\My super-dangerous aura's response:	You'll be seeing him soon.
context: Kyouma...\Your pretty face is ruined, mister.\Now, princess, you're coming with me.\Let me go!\Kyouma!\We caught the cat-girl.\My super-dangerous aura's\You'll be seeing him soon. response:	been telling me it wants her turned black.
context: Your pretty face is ruined, mister.\Now, princess, you're coming with me.\Let me go!\Kyouma!\We caught the cat-girl.\My super-dangerous aura's\You'll be seeing him soon.\been telling me it wants her turned black. response:	Until then, we'll...
context: Now, princess, you're coming with me.\Let me go!\Kyouma!\We caught the cat-girl.\My super-dangerous aura's\You'll be seeing him soon.\been telling me it wants her turned black.\Until then, we'll... response:	Stop it.
context: Let me go!\Kyouma!\We caught the cat-girl.\My super-dangerous aura's\You'll be seeing him soon.\been telling me it wants her turned black.\Until then, we'll...\Stop it. response:	Only one can stand at a scene's forefront,
context: Kyouma!\We caught the cat-girl.\My super-dangerous aura's\You'll be seeing him soon.\been telling me it wants her turned black.\Until then, we'll...\Stop it.\Only one can stand at a scene's forefront, response:	the phoenix with black wings.
context: We caught the cat-girl.\My super-dangerous aura's\You'll be seeing him soon.\been telling me it wants her turned black.\Until then, we'll...\Stop it.\Only one can stand at a scene's forefront,\the phoenix with black wings. response:	Let her go!
context: My super-dangerous aura's\You'll be seeing him soon.\been telling me it wants her turned black.\Until then, we'll...\Stop it.\Only one can stand at a scene's forefront,\the phoenix with black wings.\Let her go! response:	Kyouma!
context: You'll be seeing him soon.\been telling me it wants her turned black.\Until then, we'll...\Stop it.\Only one can stand at a scene's forefront,\the phoenix with black wings.\Let her go!\Kyouma! response:	You there, mister.
context: been telling me it wants her turned black.\Until then, we'll...\Stop it.\Only one can stand at a scene's forefront,\the phoenix with black wings.\Let her go!\Kyouma!\You there, mister. response:	I'll make the cat-girl mine with an elegant, crazy dance.
context: Until then, we'll...\Stop it.\Only one can stand at a scene's forefront,\the phoenix with black wings.\Let her go!\Kyouma!\You there, mister.\I'll make the cat-girl mine with an elegant, crazy dance. response:	Still want to play?
context: Stop it.\Only one can stand at a scene's forefront,\the phoenix with black wings.\Let her go!\Kyouma!\You there, mister.\I'll make the cat-girl mine with an elegant, crazy dance.\Still want to play? response:	Stop it! Please!
context: Only one can stand at a scene's forefront,\the phoenix with black wings.\Let her go!\Kyouma!\You there, mister.\I'll make the cat-girl mine with an elegant, crazy dance.\Still want to play?\Stop it! Please! response:	Stop!
context: the phoenix with black wings.\Let her go!\Kyouma!\You there, mister.\I'll make the cat-girl mine with an elegant, crazy dance.\Still want to play?\Stop it! Please!\Stop! response:	Oh, no! Run!
context: Let her go!\Kyouma!\You there, mister.\I'll make the cat-girl mine with an elegant, crazy dance.\Still want to play?\Stop it! Please!\Stop!\Oh, no! Run! response:	Daddy!
context: Kyouma!\You there, mister.\I'll make the cat-girl mine with an elegant, crazy dance.\Still want to play?\Stop it! Please!\Stop!\Oh, no! Run!\Daddy! response:	And that'll be the last thing she ever sees...
context: You there, mister.\I'll make the cat-girl mine with an elegant, crazy dance.\Still want to play?\Stop it! Please!\Stop!\Oh, no! Run!\Daddy!\And that'll be the last thing she ever sees... response:	Wait!
context: I'll make the cat-girl mine with an elegant, crazy dance.\Still want to play?\Stop it! Please!\Stop!\Oh, no! Run!\Daddy!\And that'll be the last thing she ever sees...\Wait! response:	What were you kids doing?
context: Still want to play?\Stop it! Please!\Stop!\Oh, no! Run!\Daddy!\And that'll be the last thing she ever sees...\Wait!\What were you kids doing? response:	It's time!
context: Stop it! Please!\Stop!\Oh, no! Run!\Daddy!\And that'll be the last thing she ever sees...\Wait!\What were you kids doing?\It's time! response:	C203 is here!
context: Stop!\Oh, no! Run!\Daddy!\And that'll be the last thing she ever sees...\Wait!\What were you kids doing?\It's time!\C203 is here! response:	Huh? Who're you?
context: Oh, no! Run!\Daddy!\And that'll be the last thing she ever sees...\Wait!\What were you kids doing?\It's time!\C203 is here!\Huh? Who're you? response:	The police? I'm under arrest?
context: Daddy!\And that'll be the last thing she ever sees...\Wait!\What were you kids doing?\It's time!\C203 is here!\Huh? Who're you?\The police? I'm under arrest? response:	I'm glad you're safe...
context: And that'll be the last thing she ever sees...\Wait!\What were you kids doing?\It's time!\C203 is here!\Huh? Who're you?\The police? I'm under arrest?\I'm glad you're safe... response:	I'm really glad.
context: Wait!\What were you kids doing?\It's time!\C203 is here!\Huh? Who're you?\The police? I'm under arrest?\I'm glad you're safe...\I'm really glad. response:	Daddy...
context: What were you kids doing?\It's time!\C203 is here!\Huh? Who're you?\The police? I'm under arrest?\I'm glad you're safe...\I'm really glad.\Daddy... response:	Thank you.
context: It's time!\C203 is here!\Huh? Who're you?\The police? I'm under arrest?\I'm glad you're safe...\I'm really glad.\Daddy...\Thank you. response:	I heard you won.
context: C203 is here!\Huh? Who're you?\The police? I'm under arrest?\I'm glad you're safe...\I'm really glad.\Daddy...\Thank you.\I heard you won. response:	I came to celebrate,
context: Huh? Who're you?\The police? I'm under arrest?\I'm glad you're safe...\I'm really glad.\Daddy...\Thank you.\I heard you won.\I came to celebrate, response:	but I didn't see you at the UPX arena.
context: The police? I'm under arrest?\I'm glad you're safe...\I'm really glad.\Daddy...\Thank you.\I heard you won.\I came to celebrate,\but I didn't see you at the UPX arena. response:	You didn't answer your phone, so I went looking for you.
context: I'm glad you're safe...\I'm really glad.\Daddy...\Thank you.\I heard you won.\I came to celebrate,\but I didn't see you at the UPX arena.\You didn't answer your phone, so I went looking for you. response:	Okabe-kun, I don't know how to thank you.
context: I'm really glad.\Daddy...\Thank you.\I heard you won.\I came to celebrate,\but I didn't see you at the UPX arena.\You didn't answer your phone, so I went looking for you.\Okabe-kun, I don't know how to thank you. response:	There's nothing to thank me for...
context: Daddy...\Thank you.\I heard you won.\I came to celebrate,\but I didn't see you at the UPX arena.\You didn't answer your phone, so I went looking for you.\Okabe-kun, I don't know how to thank you.\There's nothing to thank me for... response:	If only I'd gone to see the tournament,
context: Thank you.\I heard you won.\I came to celebrate,\but I didn't see you at the UPX arena.\You didn't answer your phone, so I went looking for you.\Okabe-kun, I don't know how to thank you.\There's nothing to thank me for...\If only I'd gone to see the tournament, response:	this wouldn't have happened.
context: I heard you won.\I came to celebrate,\but I didn't see you at the UPX arena.\You didn't answer your phone, so I went looking for you.\Okabe-kun, I don't know how to thank you.\There's nothing to thank me for...\If only I'd gone to see the tournament,\this wouldn't have happened. response:	Daddy...
context: I came to celebrate,\but I didn't see you at the UPX arena.\You didn't answer your phone, so I went looking for you.\Okabe-kun, I don't know how to thank you.\There's nothing to thank me for...\If only I'd gone to see the tournament,\this wouldn't have happened.\Daddy... response:	You have work. It's okay.
context: but I didn't see you at the UPX arena.\You didn't answer your phone, so I went looking for you.\Okabe-kun, I don't know how to thank you.\There's nothing to thank me for...\If only I'd gone to see the tournament,\this wouldn't have happened.\Daddy...\You have work. It's okay. response:	Rumiho...
context: You didn't answer your phone, so I went looking for you.\Okabe-kun, I don't know how to thank you.\There's nothing to thank me for...\If only I'd gone to see the tournament,\this wouldn't have happened.\Daddy...\You have work. It's okay.\Rumiho... response:	An IBN 5100?
context: Okabe-kun, I don't know how to thank you.\There's nothing to thank me for...\If only I'd gone to see the tournament,\this wouldn't have happened.\Daddy...\You have work. It's okay.\Rumiho...\An IBN 5100? response:	Yes, I know you don't have it anymore,
context: There's nothing to thank me for...\If only I'd gone to see the tournament,\this wouldn't have happened.\Daddy...\You have work. It's okay.\Rumiho...\An IBN 5100?\Yes, I know you don't have it anymore, response:	but where is it now?
context: If only I'd gone to see the tournament,\this wouldn't have happened.\Daddy...\You have work. It's okay.\Rumiho...\An IBN 5100?\Yes, I know you don't have it anymore,\but where is it now? response:	Could you get it back?
context: this wouldn't have happened.\Daddy...\You have work. It's okay.\Rumiho...\An IBN 5100?\Yes, I know you don't have it anymore,\but where is it now?\Could you get it back? response:	There were issues...
context: Daddy...\You have work. It's okay.\Rumiho...\An IBN 5100?\Yes, I know you don't have it anymore,\but where is it now?\Could you get it back?\There were issues... response:	I feel bad for Hashida-san.
context: You have work. It's okay.\Rumiho...\An IBN 5100?\Yes, I know you don't have it anymore,\but where is it now?\Could you get it back?\There were issues...\I feel bad for Hashida-san. response:	Hashida-san?
context: Rumiho...\An IBN 5100?\Yes, I know you don't have it anymore,\but where is it now?\Could you get it back?\There were issues...\I feel bad for Hashida-san.\Hashida-san? response:	Hashida Suzu-san?
context: An IBN 5100?\Yes, I know you don't have it anymore,\but where is it now?\Could you get it back?\There were issues...\I feel bad for Hashida-san.\Hashida-san?\Hashida Suzu-san? response:	You know her?
context: Yes, I know you don't have it anymore,\but where is it now?\Could you get it back?\There were issues...\I feel bad for Hashida-san.\Hashida-san?\Hashida Suzu-san?\You know her? response:	She was the one who gave me the IBN 5100.
context: but where is it now?\Could you get it back?\There were issues...\I feel bad for Hashida-san.\Hashida-san?\Hashida Suzu-san?\You know her?\She was the one who gave me the IBN 5100. response:	I'll be fine.
context: Could you get it back?\There were issues...\I feel bad for Hashida-san.\Hashida-san?\Hashida Suzu-san?\You know her?\She was the one who gave me the IBN 5100.\I'll be fine. response:	I'll find the IBN 5100. And I'll get it for you.
context: There were issues...\I feel bad for Hashida-san.\Hashida-san?\Hashida Suzu-san?\You know her?\She was the one who gave me the IBN 5100.\I'll be fine.\I'll find the IBN 5100. And I'll get it for you. response:	Suzuha...
context: I feel bad for Hashida-san.\Hashida-san?\Hashida Suzu-san?\You know her?\She was the one who gave me the IBN 5100.\I'll be fine.\I'll find the IBN 5100. And I'll get it for you.\Suzuha... response:	She got it for us...
