context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: He controls it with a crack of his whip like a lion tamer.\-Shrew! -Free!\-Butterfree! -It's not so free anymore.\Chu!\Come on, Pikachu. You've got to help your friends.\Pikachu!\Nice work.\-That Sandshrew is very tempting. -We should grab it. response:	Hmm. Looks fat. You two got to carry it.
context: -Shrew! -Free!\-Butterfree! -It's not so free anymore.\Chu!\Come on, Pikachu. You've got to help your friends.\Pikachu!\Nice work.\-That Sandshrew is very tempting. -We should grab it.\Hmm. Looks fat. You two got to carry it. response:	The outfit that trainer is wearing is positively hideous.
context: -Butterfree! -It's not so free anymore.\Chu!\Come on, Pikachu. You've got to help your friends.\Pikachu!\Nice work.\-That Sandshrew is very tempting. -We should grab it.\Hmm. Looks fat. You two got to carry it.\The outfit that trainer is wearing is positively hideous. response:	That shirt looks like it's from a century or two ago.
context: Chu!\Come on, Pikachu. You've got to help your friends.\Pikachu!\Nice work.\-That Sandshrew is very tempting. -We should grab it.\Hmm. Looks fat. You two got to carry it.\The outfit that trainer is wearing is positively hideous.\That shirt looks like it's from a century or two ago. response:	He'd fit right in perfectly at a museum.
context: Come on, Pikachu. You've got to help your friends.\Pikachu!\Nice work.\-That Sandshrew is very tempting. -We should grab it.\Hmm. Looks fat. You two got to carry it.\The outfit that trainer is wearing is positively hideous.\That shirt looks like it's from a century or two ago.\He'd fit right in perfectly at a museum. response:	At least he doesn't look like he's trick-or-treating like you do.
context: Pikachu!\Nice work.\-That Sandshrew is very tempting. -We should grab it.\Hmm. Looks fat. You two got to carry it.\The outfit that trainer is wearing is positively hideous.\That shirt looks like it's from a century or two ago.\He'd fit right in perfectly at a museum.\At least he doesn't look like he's trick-or-treating like you do. response:	-Unh! -Meowth! Unh.
context: Nice work.\-That Sandshrew is very tempting. -We should grab it.\Hmm. Looks fat. You two got to carry it.\The outfit that trainer is wearing is positively hideous.\That shirt looks like it's from a century or two ago.\He'd fit right in perfectly at a museum.\At least he doesn't look like he's trick-or-treating like you do.\-Unh! -Meowth! Unh. response:	And that makes victory number 99.
context: -That Sandshrew is very tempting. -We should grab it.\Hmm. Looks fat. You two got to carry it.\The outfit that trainer is wearing is positively hideous.\That shirt looks like it's from a century or two ago.\He'd fit right in perfectly at a museum.\At least he doesn't look like he's trick-or-treating like you do.\-Unh! -Meowth! Unh.\And that makes victory number 99. response:	It's not fair. I'm the one with the badges.
context: Hmm. Looks fat. You two got to carry it.\The outfit that trainer is wearing is positively hideous.\That shirt looks like it's from a century or two ago.\He'd fit right in perfectly at a museum.\At least he doesn't look like he's trick-or-treating like you do.\-Unh! -Meowth! Unh.\And that makes victory number 99.\It's not fair. I'm the one with the badges. response:	How about two out of three?
context: The outfit that trainer is wearing is positively hideous.\That shirt looks like it's from a century or two ago.\He'd fit right in perfectly at a museum.\At least he doesn't look like he's trick-or-treating like you do.\-Unh! -Meowth! Unh.\And that makes victory number 99.\It's not fair. I'm the one with the badges.\How about two out of three? response:	Stop whining, kid. Nobody wants to compete against a crybaby.
context: That shirt looks like it's from a century or two ago.\He'd fit right in perfectly at a museum.\At least he doesn't look like he's trick-or-treating like you do.\-Unh! -Meowth! Unh.\And that makes victory number 99.\It's not fair. I'm the one with the badges.\How about two out of three?\Stop whining, kid. Nobody wants to compete against a crybaby. response:	Hey, there's something fishy here.
context: He'd fit right in perfectly at a museum.\At least he doesn't look like he's trick-or-treating like you do.\-Unh! -Meowth! Unh.\And that makes victory number 99.\It's not fair. I'm the one with the badges.\How about two out of three?\Stop whining, kid. Nobody wants to compete against a crybaby.\Hey, there's something fishy here. response:	I didn't have any problems winning until I battled in your ring.
context: At least he doesn't look like he's trick-or-treating like you do.\-Unh! -Meowth! Unh.\And that makes victory number 99.\It's not fair. I'm the one with the badges.\How about two out of three?\Stop whining, kid. Nobody wants to compete against a crybaby.\Hey, there's something fishy here.\I didn't have any problems winning until I battled in your ring. response:	How do I know this whole match wasn't rigged?
context: -Unh! -Meowth! Unh.\And that makes victory number 99.\It's not fair. I'm the one with the badges.\How about two out of three?\Stop whining, kid. Nobody wants to compete against a crybaby.\Hey, there's something fishy here.\I didn't have any problems winning until I battled in your ring.\How do I know this whole match wasn't rigged? response:	That's it. You cheated!
context: And that makes victory number 99.\It's not fair. I'm the one with the badges.\How about two out of three?\Stop whining, kid. Nobody wants to compete against a crybaby.\Hey, there's something fishy here.\I didn't have any problems winning until I battled in your ring.\How do I know this whole match wasn't rigged?\That's it. You cheated! response:	How else could Sandshrew defeat Butterfree?
context: It's not fair. I'm the one with the badges.\How about two out of three?\Stop whining, kid. Nobody wants to compete against a crybaby.\Hey, there's something fishy here.\I didn't have any problems winning until I battled in your ring.\How do I know this whole match wasn't rigged?\That's it. You cheated!\How else could Sandshrew defeat Butterfree? response:	Flying Pokemon always have the advantage over Ground Pokemon.
context: How about two out of three?\Stop whining, kid. Nobody wants to compete against a crybaby.\Hey, there's something fishy here.\I didn't have any problems winning until I battled in your ring.\How do I know this whole match wasn't rigged?\That's it. You cheated!\How else could Sandshrew defeat Butterfree?\Flying Pokemon always have the advantage over Ground Pokemon. response:	Chill out.
context: Stop whining, kid. Nobody wants to compete against a crybaby.\Hey, there's something fishy here.\I didn't have any problems winning until I battled in your ring.\How do I know this whole match wasn't rigged?\That's it. You cheated!\How else could Sandshrew defeat Butterfree?\Flying Pokemon always have the advantage over Ground Pokemon.\Chill out. response:	What do you say we go replay the match someplace else, huh?
context: Hey, there's something fishy here.\I didn't have any problems winning until I battled in your ring.\How do I know this whole match wasn't rigged?\That's it. You cheated!\How else could Sandshrew defeat Butterfree?\Flying Pokemon always have the advantage over Ground Pokemon.\Chill out.\What do you say we go replay the match someplace else, huh? response:	Ash doesn't know when to quit, does he?
context: I didn't have any problems winning until I battled in your ring.\How do I know this whole match wasn't rigged?\That's it. You cheated!\How else could Sandshrew defeat Butterfree?\Flying Pokemon always have the advantage over Ground Pokemon.\Chill out.\What do you say we go replay the match someplace else, huh?\Ash doesn't know when to quit, does he? response:	That A.J. sure is strong. I don't get it. How is he so good?
context: How do I know this whole match wasn't rigged?\That's it. You cheated!\How else could Sandshrew defeat Butterfree?\Flying Pokemon always have the advantage over Ground Pokemon.\Chill out.\What do you say we go replay the match someplace else, huh?\Ash doesn't know when to quit, does he?\That A.J. sure is strong. I don't get it. How is he so good? response:	One more chance.
context: That's it. You cheated!\How else could Sandshrew defeat Butterfree?\Flying Pokemon always have the advantage over Ground Pokemon.\Chill out.\What do you say we go replay the match someplace else, huh?\Ash doesn't know when to quit, does he?\That A.J. sure is strong. I don't get it. How is he so good?\One more chance. response:	Come back when you grow up.
context: How else could Sandshrew defeat Butterfree?\Flying Pokemon always have the advantage over Ground Pokemon.\Chill out.\What do you say we go replay the match someplace else, huh?\Ash doesn't know when to quit, does he?\That A.J. sure is strong. I don't get it. How is he so good?\One more chance.\Come back when you grow up. response:	Hmm. It's not fair.
context: Flying Pokemon always have the advantage over Ground Pokemon.\Chill out.\What do you say we go replay the match someplace else, huh?\Ash doesn't know when to quit, does he?\That A.J. sure is strong. I don't get it. How is he so good?\One more chance.\Come back when you grow up.\Hmm. It's not fair. response:	Looks like you'll have to rethink the way you train.
context: Chill out.\What do you say we go replay the match someplace else, huh?\Ash doesn't know when to quit, does he?\That A.J. sure is strong. I don't get it. How is he so good?\One more chance.\Come back when you grow up.\Hmm. It's not fair.\Looks like you'll have to rethink the way you train. response:	-What do you mean? - You call that last match a fight?
context: What do you say we go replay the match someplace else, huh?\Ash doesn't know when to quit, does he?\That A.J. sure is strong. I don't get it. How is he so good?\One more chance.\Come back when you grow up.\Hmm. It's not fair.\Looks like you'll have to rethink the way you train.\-What do you mean? - You call that last match a fight? response:	It's time for some serious training.
context: Ash doesn't know when to quit, does he?\That A.J. sure is strong. I don't get it. How is he so good?\One more chance.\Come back when you grow up.\Hmm. It's not fair.\Looks like you'll have to rethink the way you train.\-What do you mean? - You call that last match a fight?\It's time for some serious training. response:	Rattata!
context: That A.J. sure is strong. I don't get it. How is he so good?\One more chance.\Come back when you grow up.\Hmm. It's not fair.\Looks like you'll have to rethink the way you train.\-What do you mean? - You call that last match a fight?\It's time for some serious training.\Rattata! response:	Get back in the water!
context: One more chance.\Come back when you grow up.\Hmm. It's not fair.\Looks like you'll have to rethink the way you train.\-What do you mean? - You call that last match a fight?\It's time for some serious training.\Rattata!\Get back in the water! response:	Knock it off!
context: Come back when you grow up.\Hmm. It's not fair.\Looks like you'll have to rethink the way you train.\-What do you mean? - You call that last match a fight?\It's time for some serious training.\Rattata!\Get back in the water!\Knock it off! response:	Now what do you want, a swimming match?
context: Hmm. It's not fair.\Looks like you'll have to rethink the way you train.\-What do you mean? - You call that last match a fight?\It's time for some serious training.\Rattata!\Get back in the water!\Knock it off!\Now what do you want, a swimming match? response:	-You're hurting Sandshrew. -Mind your own business.
context: Looks like you'll have to rethink the way you train.\-What do you mean? - You call that last match a fight?\It's time for some serious training.\Rattata!\Get back in the water!\Knock it off!\Now what do you want, a swimming match?\-You're hurting Sandshrew. -Mind your own business. response:	I don't need any amateurs teaching me how to train Pokemon.
context: -What do you mean? - You call that last match a fight?\It's time for some serious training.\Rattata!\Get back in the water!\Knock it off!\Now what do you want, a swimming match?\-You're hurting Sandshrew. -Mind your own business.\I don't need any amateurs teaching me how to train Pokemon. response:	You call that training? What's that?
context: It's time for some serious training.\Rattata!\Get back in the water!\Knock it off!\Now what do you want, a swimming match?\-You're hurting Sandshrew. -Mind your own business.\I don't need any amateurs teaching me how to train Pokemon.\You call that training? What's that? response:	-It looks like a straitjacket. - That's no straitjacket.
context: Rattata!\Get back in the water!\Knock it off!\Now what do you want, a swimming match?\-You're hurting Sandshrew. -Mind your own business.\I don't need any amateurs teaching me how to train Pokemon.\You call that training? What's that?\-It looks like a straitjacket. - That's no straitjacket. response:	It's a strength intensifier.
context: Get back in the water!\Knock it off!\Now what do you want, a swimming match?\-You're hurting Sandshrew. -Mind your own business.\I don't need any amateurs teaching me how to train Pokemon.\You call that training? What's that?\-It looks like a straitjacket. - That's no straitjacket.\It's a strength intensifier. response:	-Who invented that thing? -I did.
context: Knock it off!\Now what do you want, a swimming match?\-You're hurting Sandshrew. -Mind your own business.\I don't need any amateurs teaching me how to train Pokemon.\You call that training? What's that?\-It looks like a straitjacket. - That's no straitjacket.\It's a strength intensifier.\-Who invented that thing? -I did. response:	It's my own secret weapon for unleashing a Pokemon's powers.
context: Now what do you want, a swimming match?\-You're hurting Sandshrew. -Mind your own business.\I don't need any amateurs teaching me how to train Pokemon.\You call that training? What's that?\-It looks like a straitjacket. - That's no straitjacket.\It's a strength intensifier.\-Who invented that thing? -I did.\It's my own secret weapon for unleashing a Pokemon's powers. response:	Sandshrew, back in the pool!
context: -You're hurting Sandshrew. -Mind your own business.\I don't need any amateurs teaching me how to train Pokemon.\You call that training? What's that?\-It looks like a straitjacket. - That's no straitjacket.\It's a strength intensifier.\-Who invented that thing? -I did.\It's my own secret weapon for unleashing a Pokemon's powers.\Sandshrew, back in the pool! response:	But Sandshrews are weakened by water.
context: I don't need any amateurs teaching me how to train Pokemon.\You call that training? What's that?\-It looks like a straitjacket. - That's no straitjacket.\It's a strength intensifier.\-Who invented that thing? -I did.\It's my own secret weapon for unleashing a Pokemon's powers.\Sandshrew, back in the pool!\But Sandshrews are weakened by water. response:	-I know that. -You'll hurt it!
context: You call that training? What's that?\-It looks like a straitjacket. - That's no straitjacket.\It's a strength intensifier.\-Who invented that thing? -I did.\It's my own secret weapon for unleashing a Pokemon's powers.\Sandshrew, back in the pool!\But Sandshrews are weakened by water.\-I know that. -You'll hurt it! response:	Sandshrew, dive!
context: -It looks like a straitjacket. - That's no straitjacket.\It's a strength intensifier.\-Who invented that thing? -I did.\It's my own secret weapon for unleashing a Pokemon's powers.\Sandshrew, back in the pool!\But Sandshrews are weakened by water.\-I know that. -You'll hurt it!\Sandshrew, dive! response:	Nice dive.
context: It's a strength intensifier.\-Who invented that thing? -I did.\It's my own secret weapon for unleashing a Pokemon's powers.\Sandshrew, back in the pool!\But Sandshrews are weakened by water.\-I know that. -You'll hurt it!\Sandshrew, dive!\Nice dive. response:	-Good work. -The water doesn't weaken your Sandshrew?
context: -Who invented that thing? -I did.\It's my own secret weapon for unleashing a Pokemon's powers.\Sandshrew, back in the pool!\But Sandshrews are weakened by water.\-I know that. -You'll hurt it!\Sandshrew, dive!\Nice dive.\-Good work. -The water doesn't weaken your Sandshrew? response:	You're looking at the only Sandshrew in the world
context: It's my own secret weapon for unleashing a Pokemon's powers.\Sandshrew, back in the pool!\But Sandshrews are weakened by water.\-I know that. -You'll hurt it!\Sandshrew, dive!\Nice dive.\-Good work. -The water doesn't weaken your Sandshrew?\You're looking at the only Sandshrew in the world response:	that's strong enough to withstand water.
context: Sandshrew, back in the pool!\But Sandshrews are weakened by water.\-I know that. -You'll hurt it!\Sandshrew, dive!\Nice dive.\-Good work. -The water doesn't weaken your Sandshrew?\You're looking at the only Sandshrew in the world\that's strong enough to withstand water. response:	Sandshrew, pick up your pacing!
context: But Sandshrews are weakened by water.\-I know that. -You'll hurt it!\Sandshrew, dive!\Nice dive.\-Good work. -The water doesn't weaken your Sandshrew?\You're looking at the only Sandshrew in the world\that's strong enough to withstand water.\Sandshrew, pick up your pacing! response:	Hey, wait. I thought you said pacing, not passing.
context: -I know that. -You'll hurt it!\Sandshrew, dive!\Nice dive.\-Good work. -The water doesn't weaken your Sandshrew?\You're looking at the only Sandshrew in the world\that's strong enough to withstand water.\Sandshrew, pick up your pacing!\Hey, wait. I thought you said pacing, not passing. response:	-Pikachu! -Huh, I said padding.
context: Sandshrew, dive!\Nice dive.\-Good work. -The water doesn't weaken your Sandshrew?\You're looking at the only Sandshrew in the world\that's strong enough to withstand water.\Sandshrew, pick up your pacing!\Hey, wait. I thought you said pacing, not passing.\-Pikachu! -Huh, I said padding. response:	I mean, I said pacing!
context: Nice dive.\-Good work. -The water doesn't weaken your Sandshrew?\You're looking at the only Sandshrew in the world\that's strong enough to withstand water.\Sandshrew, pick up your pacing!\Hey, wait. I thought you said pacing, not passing.\-Pikachu! -Huh, I said padding.\I mean, I said pacing! response:	Why are you so tough on Sandshrew?
context: -Good work. -The water doesn't weaken your Sandshrew?\You're looking at the only Sandshrew in the world\that's strong enough to withstand water.\Sandshrew, pick up your pacing!\Hey, wait. I thought you said pacing, not passing.\-Pikachu! -Huh, I said padding.\I mean, I said pacing!\Why are you so tough on Sandshrew? response:	I have to be tough, but I ask no more of Sandshrew
context: You're looking at the only Sandshrew in the world\that's strong enough to withstand water.\Sandshrew, pick up your pacing!\Hey, wait. I thought you said pacing, not passing.\-Pikachu! -Huh, I said padding.\I mean, I said pacing!\Why are you so tough on Sandshrew?\I have to be tough, but I ask no more of Sandshrew response:	than I do of myself, the very best.
context: that's strong enough to withstand water.\Sandshrew, pick up your pacing!\Hey, wait. I thought you said pacing, not passing.\-Pikachu! -Huh, I said padding.\I mean, I said pacing!\Why are you so tough on Sandshrew?\I have to be tough, but I ask no more of Sandshrew\than I do of myself, the very best. response:	But you aren't nearly as tough on any of your other Pokemon.
context: Sandshrew, pick up your pacing!\Hey, wait. I thought you said pacing, not passing.\-Pikachu! -Huh, I said padding.\I mean, I said pacing!\Why are you so tough on Sandshrew?\I have to be tough, but I ask no more of Sandshrew\than I do of myself, the very best.\But you aren't nearly as tough on any of your other Pokemon. response:	That's because Sandshrew is the first Pokemon I ever caught.
context: Hey, wait. I thought you said pacing, not passing.\-Pikachu! -Huh, I said padding.\I mean, I said pacing!\Why are you so tough on Sandshrew?\I have to be tough, but I ask no more of Sandshrew\than I do of myself, the very best.\But you aren't nearly as tough on any of your other Pokemon.\That's because Sandshrew is the first Pokemon I ever caught. response:	I will never forget that moment.
context: -Pikachu! -Huh, I said padding.\I mean, I said pacing!\Why are you so tough on Sandshrew?\I have to be tough, but I ask no more of Sandshrew\than I do of myself, the very best.\But you aren't nearly as tough on any of your other Pokemon.\That's because Sandshrew is the first Pokemon I ever caught.\I will never forget that moment. response:	We promised to do whatever it took to become
context: I mean, I said pacing!\Why are you so tough on Sandshrew?\I have to be tough, but I ask no more of Sandshrew\than I do of myself, the very best.\But you aren't nearly as tough on any of your other Pokemon.\That's because Sandshrew is the first Pokemon I ever caught.\I will never forget that moment.\We promised to do whatever it took to become response:	the greatest Pokemon and trainer of all time.
context: Why are you so tough on Sandshrew?\I have to be tough, but I ask no more of Sandshrew\than I do of myself, the very best.\But you aren't nearly as tough on any of your other Pokemon.\That's because Sandshrew is the first Pokemon I ever caught.\I will never forget that moment.\We promised to do whatever it took to become\the greatest Pokemon and trainer of all time. response:	Nothing would stop us from reaching our dream,
context: I have to be tough, but I ask no more of Sandshrew\than I do of myself, the very best.\But you aren't nearly as tough on any of your other Pokemon.\That's because Sandshrew is the first Pokemon I ever caught.\I will never forget that moment.\We promised to do whatever it took to become\the greatest Pokemon and trainer of all time.\Nothing would stop us from reaching our dream, response:	no matter how difficult our path.
context: than I do of myself, the very best.\But you aren't nearly as tough on any of your other Pokemon.\That's because Sandshrew is the first Pokemon I ever caught.\I will never forget that moment.\We promised to do whatever it took to become\the greatest Pokemon and trainer of all time.\Nothing would stop us from reaching our dream,\no matter how difficult our path. response:	Enduring fierce storms and raging winds,
context: But you aren't nearly as tough on any of your other Pokemon.\That's because Sandshrew is the first Pokemon I ever caught.\I will never forget that moment.\We promised to do whatever it took to become\the greatest Pokemon and trainer of all time.\Nothing would stop us from reaching our dream,\no matter how difficult our path.\Enduring fierce storms and raging winds, response:	we're sacrificed everything to achieve our dream.
context: That's because Sandshrew is the first Pokemon I ever caught.\I will never forget that moment.\We promised to do whatever it took to become\the greatest Pokemon and trainer of all time.\Nothing would stop us from reaching our dream,\no matter how difficult our path.\Enduring fierce storms and raging winds,\we're sacrificed everything to achieve our dream. response:	And it was worth it. We're an unbeatable team.
context: I will never forget that moment.\We promised to do whatever it took to become\the greatest Pokemon and trainer of all time.\Nothing would stop us from reaching our dream,\no matter how difficult our path.\Enduring fierce storms and raging winds,\we're sacrificed everything to achieve our dream.\And it was worth it. We're an unbeatable team. response:	What you're doing is wrong.
context: We promised to do whatever it took to become\the greatest Pokemon and trainer of all time.\Nothing would stop us from reaching our dream,\no matter how difficult our path.\Enduring fierce storms and raging winds,\we're sacrificed everything to achieve our dream.\And it was worth it. We're an unbeatable team.\What you're doing is wrong. response:	A great trainer should make friends with his Pokemon.
context: the greatest Pokemon and trainer of all time.\Nothing would stop us from reaching our dream,\no matter how difficult our path.\Enduring fierce storms and raging winds,\we're sacrificed everything to achieve our dream.\And it was worth it. We're an unbeatable team.\What you're doing is wrong.\A great trainer should make friends with his Pokemon. response:	Why should I listen to you?
context: Nothing would stop us from reaching our dream,\no matter how difficult our path.\Enduring fierce storms and raging winds,\we're sacrificed everything to achieve our dream.\And it was worth it. We're an unbeatable team.\What you're doing is wrong.\A great trainer should make friends with his Pokemon.\Why should I listen to you? response:	Hey, Brock, don't you have anything to say about this?
context: no matter how difficult our path.\Enduring fierce storms and raging winds,\we're sacrificed everything to achieve our dream.\And it was worth it. We're an unbeatable team.\What you're doing is wrong.\A great trainer should make friends with his Pokemon.\Why should I listen to you?\Hey, Brock, don't you have anything to say about this? response:	I do. Your Pokemon are all in great shape.
context: Enduring fierce storms and raging winds,\we're sacrificed everything to achieve our dream.\And it was worth it. We're an unbeatable team.\What you're doing is wrong.\A great trainer should make friends with his Pokemon.\Why should I listen to you?\Hey, Brock, don't you have anything to say about this?\I do. Your Pokemon are all in great shape. response:	What kind of Pokemon food do you give them?
context: we're sacrificed everything to achieve our dream.\And it was worth it. We're an unbeatable team.\What you're doing is wrong.\A great trainer should make friends with his Pokemon.\Why should I listen to you?\Hey, Brock, don't you have anything to say about this?\I do. Your Pokemon are all in great shape.\What kind of Pokemon food do you give them? response:	-Ah. -My own recipe.
context: And it was worth it. We're an unbeatable team.\What you're doing is wrong.\A great trainer should make friends with his Pokemon.\Why should I listen to you?\Hey, Brock, don't you have anything to say about this?\I do. Your Pokemon are all in great shape.\What kind of Pokemon food do you give them?\-Ah. -My own recipe. response:	Come on, I'll show you.
context: What you're doing is wrong.\A great trainer should make friends with his Pokemon.\Why should I listen to you?\Hey, Brock, don't you have anything to say about this?\I do. Your Pokemon are all in great shape.\What kind of Pokemon food do you give them?\-Ah. -My own recipe.\Come on, I'll show you. response:	To get the results I want, I have to carefully monitor the Pokemon diets.
context: A great trainer should make friends with his Pokemon.\Why should I listen to you?\Hey, Brock, don't you have anything to say about this?\I do. Your Pokemon are all in great shape.\What kind of Pokemon food do you give them?\-Ah. -My own recipe.\Come on, I'll show you.\To get the results I want, I have to carefully monitor the Pokemon diets. response:	-Of course, the recipe is secret. - Oh, yeah, of course.
context: Why should I listen to you?\Hey, Brock, don't you have anything to say about this?\I do. Your Pokemon are all in great shape.\What kind of Pokemon food do you give them?\-Ah. -My own recipe.\Come on, I'll show you.\To get the results I want, I have to carefully monitor the Pokemon diets.\-Of course, the recipe is secret. - Oh, yeah, of course. response:	You know, I mix my own food too.
context: Hey, Brock, don't you have anything to say about this?\I do. Your Pokemon are all in great shape.\What kind of Pokemon food do you give them?\-Ah. -My own recipe.\Come on, I'll show you.\To get the results I want, I have to carefully monitor the Pokemon diets.\-Of course, the recipe is secret. - Oh, yeah, of course.\You know, I mix my own food too. response:	Pikachu!
context: I do. Your Pokemon are all in great shape.\What kind of Pokemon food do you give them?\-Ah. -My own recipe.\Come on, I'll show you.\To get the results I want, I have to carefully monitor the Pokemon diets.\-Of course, the recipe is secret. - Oh, yeah, of course.\You know, I mix my own food too.\Pikachu! response:	-Insulated gloves? -Check.
context: What kind of Pokemon food do you give them?\-Ah. -My own recipe.\Come on, I'll show you.\To get the results I want, I have to carefully monitor the Pokemon diets.\-Of course, the recipe is secret. - Oh, yeah, of course.\You know, I mix my own food too.\Pikachu!\-Insulated gloves? -Check. response:	-Big rubber ball? -Check, check, check-a-rooni.
context: -Ah. -My own recipe.\Come on, I'll show you.\To get the results I want, I have to carefully monitor the Pokemon diets.\-Of course, the recipe is secret. - Oh, yeah, of course.\You know, I mix my own food too.\Pikachu!\-Insulated gloves? -Check.\-Big rubber ball? -Check, check, check-a-rooni. response:	Team Rocket will do what it has to do...
context: Come on, I'll show you.\To get the results I want, I have to carefully monitor the Pokemon diets.\-Of course, the recipe is secret. - Oh, yeah, of course.\You know, I mix my own food too.\Pikachu!\-Insulated gloves? -Check.\-Big rubber ball? -Check, check, check-a-rooni.\Team Rocket will do what it has to do... response:	To snatch that little Pikachu.
context: To get the results I want, I have to carefully monitor the Pokemon diets.\-Of course, the recipe is secret. - Oh, yeah, of course.\You know, I mix my own food too.\Pikachu!\-Insulated gloves? -Check.\-Big rubber ball? -Check, check, check-a-rooni.\Team Rocket will do what it has to do...\To snatch that little Pikachu. response:	Maybe we should go back to our old motto.
context: -Of course, the recipe is secret. - Oh, yeah, of course.\You know, I mix my own food too.\Pikachu!\-Insulated gloves? -Check.\-Big rubber ball? -Check, check, check-a-rooni.\Team Rocket will do what it has to do...\To snatch that little Pikachu.\Maybe we should go back to our old motto. response:	This one doesn't feel right.
context: You know, I mix my own food too.\Pikachu!\-Insulated gloves? -Check.\-Big rubber ball? -Check, check, check-a-rooni.\Team Rocket will do what it has to do...\To snatch that little Pikachu.\Maybe we should go back to our old motto.\This one doesn't feel right. response:	Hey, how about a theme-Meowth song?
context: Pikachu!\-Insulated gloves? -Check.\-Big rubber ball? -Check, check, check-a-rooni.\Team Rocket will do what it has to do...\To snatch that little Pikachu.\Maybe we should go back to our old motto.\This one doesn't feel right.\Hey, how about a theme-Meowth song? response:	And I can even do a little dance solo.
context: -Insulated gloves? -Check.\-Big rubber ball? -Check, check, check-a-rooni.\Team Rocket will do what it has to do...\To snatch that little Pikachu.\Maybe we should go back to our old motto.\This one doesn't feel right.\Hey, how about a theme-Meowth song?\And I can even do a little dance solo. response:	Everyone loves me-ooh-thic.
context: -Big rubber ball? -Check, check, check-a-rooni.\Team Rocket will do what it has to do...\To snatch that little Pikachu.\Maybe we should go back to our old motto.\This one doesn't feel right.\Hey, how about a theme-Meowth song?\And I can even do a little dance solo.\Everyone loves me-ooh-thic. response:	A song's no good.
context: Team Rocket will do what it has to do...\To snatch that little Pikachu.\Maybe we should go back to our old motto.\This one doesn't feel right.\Hey, how about a theme-Meowth song?\And I can even do a little dance solo.\Everyone loves me-ooh-thic.\A song's no good. response:	A dance won't work.
context: To snatch that little Pikachu.\Maybe we should go back to our old motto.\This one doesn't feel right.\Hey, how about a theme-Meowth song?\And I can even do a little dance solo.\Everyone loves me-ooh-thic.\A song's no good.\A dance won't work. response:	-Here's a line you'll like. -And what's that?
context: Maybe we should go back to our old motto.\This one doesn't feel right.\Hey, how about a theme-Meowth song?\And I can even do a little dance solo.\Everyone loves me-ooh-thic.\A song's no good.\A dance won't work.\-Here's a line you'll like. -And what's that? response:	How about, choreography killed the cat?
context: This one doesn't feel right.\Hey, how about a theme-Meowth song?\And I can even do a little dance solo.\Everyone loves me-ooh-thic.\A song's no good.\A dance won't work.\-Here's a line you'll like. -And what's that?\How about, choreography killed the cat? response:	Okay, you wimps get a 15-minute break.
context: Hey, how about a theme-Meowth song?\And I can even do a little dance solo.\Everyone loves me-ooh-thic.\A song's no good.\A dance won't work.\-Here's a line you'll like. -And what's that?\How about, choreography killed the cat?\Okay, you wimps get a 15-minute break. response:	-Hey! -Now what do you want?
context: And I can even do a little dance solo.\Everyone loves me-ooh-thic.\A song's no good.\A dance won't work.\-Here's a line you'll like. -And what's that?\How about, choreography killed the cat?\Okay, you wimps get a 15-minute break.\-Hey! -Now what do you want? response:	Your Pokemon are totally wiped out.
context: Everyone loves me-ooh-thic.\A song's no good.\A dance won't work.\-Here's a line you'll like. -And what's that?\How about, choreography killed the cat?\Okay, you wimps get a 15-minute break.\-Hey! -Now what do you want?\Your Pokemon are totally wiped out. response:	You better believe it.
context: A song's no good.\A dance won't work.\-Here's a line you'll like. -And what's that?\How about, choreography killed the cat?\Okay, you wimps get a 15-minute break.\-Hey! -Now what do you want?\Your Pokemon are totally wiped out.\You better believe it. response:	In this Gym, we live by the rule no pain, no gain,
context: A dance won't work.\-Here's a line you'll like. -And what's that?\How about, choreography killed the cat?\Okay, you wimps get a 15-minute break.\-Hey! -Now what do you want?\Your Pokemon are totally wiped out.\You better believe it.\In this Gym, we live by the rule no pain, no gain, response:	but judging by your little stuffed Pikachu over there, you don't follow any rules.
context: -Here's a line you'll like. -And what's that?\How about, choreography killed the cat?\Okay, you wimps get a 15-minute break.\-Hey! -Now what do you want?\Your Pokemon are totally wiped out.\You better believe it.\In this Gym, we live by the rule no pain, no gain,\but judging by your little stuffed Pikachu over there, you don't follow any rules. response:	It's not a stuffed Pikachu. Take it back!
context: How about, choreography killed the cat?\Okay, you wimps get a 15-minute break.\-Hey! -Now what do you want?\Your Pokemon are totally wiped out.\You better believe it.\In this Gym, we live by the rule no pain, no gain,\but judging by your little stuffed Pikachu over there, you don't follow any rules.\It's not a stuffed Pikachu. Take it back! response:	Hey, did you hear me? I said take it back!
context: Okay, you wimps get a 15-minute break.\-Hey! -Now what do you want?\Your Pokemon are totally wiped out.\You better believe it.\In this Gym, we live by the rule no pain, no gain,\but judging by your little stuffed Pikachu over there, you don't follow any rules.\It's not a stuffed Pikachu. Take it back!\Hey, did you hear me? I said take it back! response:	- -Don't, Ash!
context: -Hey! -Now what do you want?\Your Pokemon are totally wiped out.\You better believe it.\In this Gym, we live by the rule no pain, no gain,\but judging by your little stuffed Pikachu over there, you don't follow any rules.\It's not a stuffed Pikachu. Take it back!\Hey, did you hear me? I said take it back!\- -Don't, Ash! response:	You don't win badges for being buddy, buddy with a Pokemon!
