context: Turn Man and Woman into a Hole New Word response:	Next Time
context: I'll take him if you don't want him.\Neo-Kowloon has some really charming little hole in the wall places.\That's filthy!\That's a magazine for dirty boys with no standards and inappropriate goals!\Seriously?\Hole in the wall? Disgusting!\I never want to see you reading about such pollution again!\Did I strike a nerve? response:	Maybe...
context: Neo-Kowloon has some really charming little hole in the wall places.\That's filthy!\That's a magazine for dirty boys with no standards and inappropriate goals!\Seriously?\Hole in the wall? Disgusting!\I never want to see you reading about such pollution again!\Did I strike a nerve?\Maybe... response:	You didn't find anything in the Abductor wreck?
context: That's filthy!\That's a magazine for dirty boys with no standards and inappropriate goals!\Seriously?\Hole in the wall? Disgusting!\I never want to see you reading about such pollution again!\Did I strike a nerve?\Maybe...\You didn't find anything in the Abductor wreck? response:	Correct. We're certain that the machine was piloted, but...
context: That's a magazine for dirty boys with no standards and inappropriate goals!\Seriously?\Hole in the wall? Disgusting!\I never want to see you reading about such pollution again!\Did I strike a nerve?\Maybe...\You didn't find anything in the Abductor wreck?\Correct. We're certain that the machine was piloted, but... response:	We'll continue our investigation.
context: Seriously?\Hole in the wall? Disgusting!\I never want to see you reading about such pollution again!\Did I strike a nerve?\Maybe...\You didn't find anything in the Abductor wreck?\Correct. We're certain that the machine was piloted, but...\We'll continue our investigation. response:	Don't take that chocolate donut. I want it.
context: Hole in the wall? Disgusting!\I never want to see you reading about such pollution again!\Did I strike a nerve?\Maybe...\You didn't find anything in the Abductor wreck?\Correct. We're certain that the machine was piloted, but...\We'll continue our investigation.\Don't take that chocolate donut. I want it. response:	I'm sorry.
context: I never want to see you reading about such pollution again!\Did I strike a nerve?\Maybe...\You didn't find anything in the Abductor wreck?\Correct. We're certain that the machine was piloted, but...\We'll continue our investigation.\Don't take that chocolate donut. I want it.\I'm sorry. response:	Oh...
context: Did I strike a nerve?\Maybe...\You didn't find anything in the Abductor wreck?\Correct. We're certain that the machine was piloted, but...\We'll continue our investigation.\Don't take that chocolate donut. I want it.\I'm sorry.\Oh... response:	It's Shrade.
context: Maybe...\You didn't find anything in the Abductor wreck?\Correct. We're certain that the machine was piloted, but...\We'll continue our investigation.\Don't take that chocolate donut. I want it.\I'm sorry.\Oh...\It's Shrade. response:	His tone is getting brighter.
context: You didn't find anything in the Abductor wreck?\Correct. We're certain that the machine was piloted, but...\We'll continue our investigation.\Don't take that chocolate donut. I want it.\I'm sorry.\Oh...\It's Shrade.\His tone is getting brighter. response:	But darkness continues growing in his heart.
context: Correct. We're certain that the machine was piloted, but...\We'll continue our investigation.\Don't take that chocolate donut. I want it.\I'm sorry.\Oh...\It's Shrade.\His tone is getting brighter.\But darkness continues growing in his heart. response:	You can come in.
context: We'll continue our investigation.\Don't take that chocolate donut. I want it.\I'm sorry.\Oh...\It's Shrade.\His tone is getting brighter.\But darkness continues growing in his heart.\You can come in. response:	You want to tell me something?
context: Don't take that chocolate donut. I want it.\I'm sorry.\Oh...\It's Shrade.\His tone is getting brighter.\But darkness continues growing in his heart.\You can come in.\You want to tell me something? response:	Don't be shy.
context: I'm sorry.\Oh...\It's Shrade.\His tone is getting brighter.\But darkness continues growing in his heart.\You can come in.\You want to tell me something?\Don't be shy. response:	We can't find any traces of the pilot from that wrecked Abductor robot.
context: Oh...\It's Shrade.\His tone is getting brighter.\But darkness continues growing in his heart.\You can come in.\You want to tell me something?\Don't be shy.\We can't find any traces of the pilot from that wrecked Abductor robot. response:	Do you sense anything?
context: It's Shrade.\His tone is getting brighter.\But darkness continues growing in his heart.\You can come in.\You want to tell me something?\Don't be shy.\We can't find any traces of the pilot from that wrecked Abductor robot.\Do you sense anything? response:	I'm sorry. No, I don't.
context: His tone is getting brighter.\But darkness continues growing in his heart.\You can come in.\You want to tell me something?\Don't be shy.\We can't find any traces of the pilot from that wrecked Abductor robot.\Do you sense anything?\I'm sorry. No, I don't. response:	But I'm glad you came to ask me.
context: But darkness continues growing in his heart.\You can come in.\You want to tell me something?\Don't be shy.\We can't find any traces of the pilot from that wrecked Abductor robot.\Do you sense anything?\I'm sorry. No, I don't.\But I'm glad you came to ask me. response:	Just use your power to sense those tones of yours.
context: You can come in.\You want to tell me something?\Don't be shy.\We can't find any traces of the pilot from that wrecked Abductor robot.\Do you sense anything?\I'm sorry. No, I don't.\But I'm glad you came to ask me.\Just use your power to sense those tones of yours. response:	Don't go out into battle again.
context: You want to tell me something?\Don't be shy.\We can't find any traces of the pilot from that wrecked Abductor robot.\Do you sense anything?\I'm sorry. No, I don't.\But I'm glad you came to ask me.\Just use your power to sense those tones of yours.\Don't go out into battle again. response:	Are you worried about me?
context: Don't be shy.\We can't find any traces of the pilot from that wrecked Abductor robot.\Do you sense anything?\I'm sorry. No, I don't.\But I'm glad you came to ask me.\Just use your power to sense those tones of yours.\Don't go out into battle again.\Are you worried about me? response:	I just don't need any thrill seekers on my team.
context: We can't find any traces of the pilot from that wrecked Abductor robot.\Do you sense anything?\I'm sorry. No, I don't.\But I'm glad you came to ask me.\Just use your power to sense those tones of yours.\Don't go out into battle again.\Are you worried about me?\I just don't need any thrill seekers on my team. response:	All your dark visions are making you jaded.
context: Do you sense anything?\I'm sorry. No, I don't.\But I'm glad you came to ask me.\Just use your power to sense those tones of yours.\Don't go out into battle again.\Are you worried about me?\I just don't need any thrill seekers on my team.\All your dark visions are making you jaded. response:	You won't be able to hear the sound of your sister's heart.
context: I'm sorry. No, I don't.\But I'm glad you came to ask me.\Just use your power to sense those tones of yours.\Don't go out into battle again.\Are you worried about me?\I just don't need any thrill seekers on my team.\All your dark visions are making you jaded.\You won't be able to hear the sound of your sister's heart. response:	Mikono?
context: But I'm glad you came to ask me.\Just use your power to sense those tones of yours.\Don't go out into battle again.\Are you worried about me?\I just don't need any thrill seekers on my team.\All your dark visions are making you jaded.\You won't be able to hear the sound of your sister's heart.\Mikono? response:	She's making a lovely sound.
context: Just use your power to sense those tones of yours.\Don't go out into battle again.\Are you worried about me?\I just don't need any thrill seekers on my team.\All your dark visions are making you jaded.\You won't be able to hear the sound of your sister's heart.\Mikono?\She's making a lovely sound. response:	It's expanding in harmony.
context: Don't go out into battle again.\Are you worried about me?\I just don't need any thrill seekers on my team.\All your dark visions are making you jaded.\You won't be able to hear the sound of your sister's heart.\Mikono?\She's making a lovely sound.\It's expanding in harmony. response:	The Berlin's gone, though. Why are you still digging?
context: Are you worried about me?\I just don't need any thrill seekers on my team.\All your dark visions are making you jaded.\You won't be able to hear the sound of your sister's heart.\Mikono?\She's making a lovely sound.\It's expanding in harmony.\The Berlin's gone, though. Why are you still digging? response:	Digging is my life.
context: I just don't need any thrill seekers on my team.\All your dark visions are making you jaded.\You won't be able to hear the sound of your sister's heart.\Mikono?\She's making a lovely sound.\It's expanding in harmony.\The Berlin's gone, though. Why are you still digging?\Digging is my life. response:	If I stop digging, I'll die.
context: All your dark visions are making you jaded.\You won't be able to hear the sound of your sister's heart.\Mikono?\She's making a lovely sound.\It's expanding in harmony.\The Berlin's gone, though. Why are you still digging?\Digging is my life.\If I stop digging, I'll die. response:	What are you, a shark?
context: You won't be able to hear the sound of your sister's heart.\Mikono?\She's making a lovely sound.\It's expanding in harmony.\The Berlin's gone, though. Why are you still digging?\Digging is my life.\If I stop digging, I'll die.\What are you, a shark? response:	But seriously, what do you see in holes?
context: Mikono?\She's making a lovely sound.\It's expanding in harmony.\The Berlin's gone, though. Why are you still digging?\Digging is my life.\If I stop digging, I'll die.\What are you, a shark?\But seriously, what do you see in holes? response:	A new world awaits on the other side.
context: She's making a lovely sound.\It's expanding in harmony.\The Berlin's gone, though. Why are you still digging?\Digging is my life.\If I stop digging, I'll die.\What are you, a shark?\But seriously, what do you see in holes?\A new world awaits on the other side. response:	Dig a tunnel through a mountain,
context: It's expanding in harmony.\The Berlin's gone, though. Why are you still digging?\Digging is my life.\If I stop digging, I'll die.\What are you, a shark?\But seriously, what do you see in holes?\A new world awaits on the other side.\Dig a tunnel through a mountain, response:	and you encounter new places, new cultures.
context: The Berlin's gone, though. Why are you still digging?\Digging is my life.\If I stop digging, I'll die.\What are you, a shark?\But seriously, what do you see in holes?\A new world awaits on the other side.\Dig a tunnel through a mountain,\and you encounter new places, new cultures. response:	And so our world expands.
context: Digging is my life.\If I stop digging, I'll die.\What are you, a shark?\But seriously, what do you see in holes?\A new world awaits on the other side.\Dig a tunnel through a mountain,\and you encounter new places, new cultures.\And so our world expands. response:	Dig down to water and make a well,
context: If I stop digging, I'll die.\What are you, a shark?\But seriously, what do you see in holes?\A new world awaits on the other side.\Dig a tunnel through a mountain,\and you encounter new places, new cultures.\And so our world expands.\Dig down to water and make a well, response:	and people will gather. And so we find prosperity.
context: What are you, a shark?\But seriously, what do you see in holes?\A new world awaits on the other side.\Dig a tunnel through a mountain,\and you encounter new places, new cultures.\And so our world expands.\Dig down to water and make a well,\and people will gather. And so we find prosperity. response:	That's the story of mankind's progress.
context: But seriously, what do you see in holes?\A new world awaits on the other side.\Dig a tunnel through a mountain,\and you encounter new places, new cultures.\And so our world expands.\Dig down to water and make a well,\and people will gather. And so we find prosperity.\That's the story of mankind's progress. response:	Wow, Andy.
context: A new world awaits on the other side.\Dig a tunnel through a mountain,\and you encounter new places, new cultures.\And so our world expands.\Dig down to water and make a well,\and people will gather. And so we find prosperity.\That's the story of mankind's progress.\Wow, Andy. response:	I didn't know this digging stuff was so deep.
context: Dig a tunnel through a mountain,\and you encounter new places, new cultures.\And so our world expands.\Dig down to water and make a well,\and people will gather. And so we find prosperity.\That's the story of mankind's progress.\Wow, Andy.\I didn't know this digging stuff was so deep. response:	So where's the new world this hole is leading to?
context: and you encounter new places, new cultures.\And so our world expands.\Dig down to water and make a well,\and people will gather. And so we find prosperity.\That's the story of mankind's progress.\Wow, Andy.\I didn't know this digging stuff was so deep.\So where's the new world this hole is leading to? response:	The public bath in the girls' dorms.
context: And so our world expands.\Dig down to water and make a well,\and people will gather. And so we find prosperity.\That's the story of mankind's progress.\Wow, Andy.\I didn't know this digging stuff was so deep.\So where's the new world this hole is leading to?\The public bath in the girls' dorms. response:	What?
context: Dig down to water and make a well,\and people will gather. And so we find prosperity.\That's the story of mankind's progress.\Wow, Andy.\I didn't know this digging stuff was so deep.\So where's the new world this hole is leading to?\The public bath in the girls' dorms.\What? response:	You could call that a new world, I guess.
context: and people will gather. And so we find prosperity.\That's the story of mankind's progress.\Wow, Andy.\I didn't know this digging stuff was so deep.\So where's the new world this hole is leading to?\The public bath in the girls' dorms.\What?\You could call that a new world, I guess. response:	It was you!
context: That's the story of mankind's progress.\Wow, Andy.\I didn't know this digging stuff was so deep.\So where's the new world this hole is leading to?\The public bath in the girls' dorms.\What?\You could call that a new world, I guess.\It was you! response:	It was you!
context: Wow, Andy.\I didn't know this digging stuff was so deep.\So where's the new world this hole is leading to?\The public bath in the girls' dorms.\What?\You could call that a new world, I guess.\It was you!\It was you! response:	Of all the girls, it had to be you.
context: I didn't know this digging stuff was so deep.\So where's the new world this hole is leading to?\The public bath in the girls' dorms.\What?\You could call that a new world, I guess.\It was you!\It was you!\Of all the girls, it had to be you. response:	No, perhaps this, too, is destiny!
context: So where's the new world this hole is leading to?\The public bath in the girls' dorms.\What?\You could call that a new world, I guess.\It was you!\It was you!\Of all the girls, it had to be you.\No, perhaps this, too, is destiny! response:	Our powers are complete opposites,
context: The public bath in the girls' dorms.\What?\You could call that a new world, I guess.\It was you!\It was you!\Of all the girls, it had to be you.\No, perhaps this, too, is destiny!\Our powers are complete opposites, response:	so they attract with the force of a black hole!
context: What?\You could call that a new world, I guess.\It was you!\It was you!\Of all the girls, it had to be you.\No, perhaps this, too, is destiny!\Our powers are complete opposites,\so they attract with the force of a black hole! response:	Your big bangs are just waiting to make my universe!
context: You could call that a new world, I guess.\It was you!\It was you!\Of all the girls, it had to be you.\No, perhaps this, too, is destiny!\Our powers are complete opposites,\so they attract with the force of a black hole!\Your big bangs are just waiting to make my universe! response:	What are you talking about?!
context: It was you!\It was you!\Of all the girls, it had to be you.\No, perhaps this, too, is destiny!\Our powers are complete opposites,\so they attract with the force of a black hole!\Your big bangs are just waiting to make my universe!\What are you talking about?! response:	Do you have any idea what you're doing?
context: It was you!\Of all the girls, it had to be you.\No, perhaps this, too, is destiny!\Our powers are complete opposites,\so they attract with the force of a black hole!\Your big bangs are just waiting to make my universe!\What are you talking about?!\Do you have any idea what you're doing? response:	Of course I do!
context: Of all the girls, it had to be you.\No, perhaps this, too, is destiny!\Our powers are complete opposites,\so they attract with the force of a black hole!\Your big bangs are just waiting to make my universe!\What are you talking about?!\Do you have any idea what you're doing?\Of course I do! response:	I'm digging a hole! For you!
context: No, perhaps this, too, is destiny!\Our powers are complete opposites,\so they attract with the force of a black hole!\Your big bangs are just waiting to make my universe!\What are you talking about?!\Do you have any idea what you're doing?\Of course I do!\I'm digging a hole! For you! response:	For me?
context: Our powers are complete opposites,\so they attract with the force of a black hole!\Your big bangs are just waiting to make my universe!\What are you talking about?!\Do you have any idea what you're doing?\Of course I do!\I'm digging a hole! For you!\For me? response:	YES! A hole to connect you and me!
context: so they attract with the force of a black hole!\Your big bangs are just waiting to make my universe!\What are you talking about?!\Do you have any idea what you're doing?\Of course I do!\I'm digging a hole! For you!\For me?\YES! A hole to connect you and me! response:	Stay at least a meter away from me!
context: Your big bangs are just waiting to make my universe!\What are you talking about?!\Do you have any idea what you're doing?\Of course I do!\I'm digging a hole! For you!\For me?\YES! A hole to connect you and me!\Stay at least a meter away from me! response:	I don't want to be dirtied by your taint!
context: What are you talking about?!\Do you have any idea what you're doing?\Of course I do!\I'm digging a hole! For you!\For me?\YES! A hole to connect you and me!\Stay at least a meter away from me!\I don't want to be dirtied by your taint! response:	What?
context: Do you have any idea what you're doing?\Of course I do!\I'm digging a hole! For you!\For me?\YES! A hole to connect you and me!\Stay at least a meter away from me!\I don't want to be dirtied by your taint!\What? response:	What are you digging all these holes for?
context: Of course I do!\I'm digging a hole! For you!\For me?\YES! A hole to connect you and me!\Stay at least a meter away from me!\I don't want to be dirtied by your taint!\What?\What are you digging all these holes for? response:	I always have to fill them up!
context: I'm digging a hole! For you!\For me?\YES! A hole to connect you and me!\Stay at least a meter away from me!\I don't want to be dirtied by your taint!\What?\What are you digging all these holes for?\I always have to fill them up! response:	And just who asked you to fill them?
context: For me?\YES! A hole to connect you and me!\Stay at least a meter away from me!\I don't want to be dirtied by your taint!\What?\What are you digging all these holes for?\I always have to fill them up!\And just who asked you to fill them? response:	Those are my holes! I like my holes!
context: YES! A hole to connect you and me!\Stay at least a meter away from me!\I don't want to be dirtied by your taint!\What?\What are you digging all these holes for?\I always have to fill them up!\And just who asked you to fill them?\Those are my holes! I like my holes! response:	I think there's a hole in your head!
context: Stay at least a meter away from me!\I don't want to be dirtied by your taint!\What?\What are you digging all these holes for?\I always have to fill them up!\And just who asked you to fill them?\Those are my holes! I like my holes!\I think there's a hole in your head! response:	Go away! Get out of my sight!
context: I don't want to be dirtied by your taint!\What?\What are you digging all these holes for?\I always have to fill them up!\And just who asked you to fill them?\Those are my holes! I like my holes!\I think there's a hole in your head!\Go away! Get out of my sight! response:	Go fall into a landfill hole!
context: What?\What are you digging all these holes for?\I always have to fill them up!\And just who asked you to fill them?\Those are my holes! I like my holes!\I think there's a hole in your head!\Go away! Get out of my sight!\Go fall into a landfill hole! response:	How dare you! My holes are my life!
context: What are you digging all these holes for?\I always have to fill them up!\And just who asked you to fill them?\Those are my holes! I like my holes!\I think there's a hole in your head!\Go away! Get out of my sight!\Go fall into a landfill hole!\How dare you! My holes are my life! response:	Can you guys stop fighting and help me?
context: I always have to fill them up!\And just who asked you to fill them?\Those are my holes! I like my holes!\I think there's a hole in your head!\Go away! Get out of my sight!\Go fall into a landfill hole!\How dare you! My holes are my life!\Can you guys stop fighting and help me? response:	Andy and Mix?
context: And just who asked you to fill them?\Those are my holes! I like my holes!\I think there's a hole in your head!\Go away! Get out of my sight!\Go fall into a landfill hole!\How dare you! My holes are my life!\Can you guys stop fighting and help me?\Andy and Mix? response:	But their teamwork would be full of holes.
context: Those are my holes! I like my holes!\I think there's a hole in your head!\Go away! Get out of my sight!\Go fall into a landfill hole!\How dare you! My holes are my life!\Can you guys stop fighting and help me?\Andy and Mix?\But their teamwork would be full of holes. response:	What do you hope to achieve with this?
context: I think there's a hole in your head!\Go away! Get out of my sight!\Go fall into a landfill hole!\How dare you! My holes are my life!\Can you guys stop fighting and help me?\Andy and Mix?\But their teamwork would be full of holes.\What do you hope to achieve with this? response:	A hole...
context: Go away! Get out of my sight!\Go fall into a landfill hole!\How dare you! My holes are my life!\Can you guys stop fighting and help me?\Andy and Mix?\But their teamwork would be full of holes.\What do you hope to achieve with this?\A hole... response:	A hole?
context: Go fall into a landfill hole!\How dare you! My holes are my life!\Can you guys stop fighting and help me?\Andy and Mix?\But their teamwork would be full of holes.\What do you hope to achieve with this?\A hole...\A hole? response:	They say many things about holes.
context: How dare you! My holes are my life!\Can you guys stop fighting and help me?\Andy and Mix?\But their teamwork would be full of holes.\What do you hope to achieve with this?\A hole...\A hole?\They say many things about holes. response:	No holes ventured, no things gained.
context: Can you guys stop fighting and help me?\Andy and Mix?\But their teamwork would be full of holes.\What do you hope to achieve with this?\A hole...\A hole?\They say many things about holes.\No holes ventured, no things gained. response:	Whoso diggeth a pit shall fall therein.
context: Andy and Mix?\But their teamwork would be full of holes.\What do you hope to achieve with this?\A hole...\A hole?\They say many things about holes.\No holes ventured, no things gained.\Whoso diggeth a pit shall fall therein. response:	Birds of a feather occupy the same hole together.
context: But their teamwork would be full of holes.\What do you hope to achieve with this?\A hole...\A hole?\They say many things about holes.\No holes ventured, no things gained.\Whoso diggeth a pit shall fall therein.\Birds of a feather occupy the same hole together. response:	Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).
context: What do you hope to achieve with this?\A hole...\A hole?\They say many things about holes.\No holes ventured, no things gained.\Whoso diggeth a pit shall fall therein.\Birds of a feather occupy the same hole together.\Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes). response:	Bros before holes.
context: A hole...\A hole?\They say many things about holes.\No holes ventured, no things gained.\Whoso diggeth a pit shall fall therein.\Birds of a feather occupy the same hole together.\Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).\Bros before holes. response:	No one says that...
context: A hole?\They say many things about holes.\No holes ventured, no things gained.\Whoso diggeth a pit shall fall therein.\Birds of a feather occupy the same hole together.\Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).\Bros before holes.\No one says that... response:	So you see, holes can be different things to different people.
context: They say many things about holes.\No holes ventured, no things gained.\Whoso diggeth a pit shall fall therein.\Birds of a feather occupy the same hole together.\Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).\Bros before holes.\No one says that...\So you see, holes can be different things to different people. response:	And why are you including Mikono?
context: No holes ventured, no things gained.\Whoso diggeth a pit shall fall therein.\Birds of a feather occupy the same hole together.\Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).\Bros before holes.\No one says that...\So you see, holes can be different things to different people.\And why are you including Mikono? response:	Her Element power is still unknown.
context: Whoso diggeth a pit shall fall therein.\Birds of a feather occupy the same hole together.\Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).\Bros before holes.\No one says that...\So you see, holes can be different things to different people.\And why are you including Mikono?\Her Element power is still unknown. response:	The donut is an empty space surrounded by a ring.
context: Birds of a feather occupy the same hole together.\Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).\Bros before holes.\No one says that...\So you see, holes can be different things to different people.\And why are you including Mikono?\Her Element power is still unknown.\The donut is an empty space surrounded by a ring. response:	That's what you said, Fudo.
context: Crea is thinking of the Japanese saying hana yori dango (boys before flowers) but replaces hana (flowers) with ana (holes).\Bros before holes.\No one says that...\So you see, holes can be different things to different people.\And why are you including Mikono?\Her Element power is still unknown.\The donut is an empty space surrounded by a ring.\That's what you said, Fudo. response:	And Mikono Suzushiro forms the ring where the donut surrounds emptiness.
context: Bros before holes.\No one says that...\So you see, holes can be different things to different people.\And why are you including Mikono?\Her Element power is still unknown.\The donut is an empty space surrounded by a ring.\That's what you said, Fudo.\And Mikono Suzushiro forms the ring where the donut surrounds emptiness. response:	The emptiness is not merely nothing.
context: No one says that...\So you see, holes can be different things to different people.\And why are you including Mikono?\Her Element power is still unknown.\The donut is an empty space surrounded by a ring.\That's what you said, Fudo.\And Mikono Suzushiro forms the ring where the donut surrounds emptiness.\The emptiness is not merely nothing. response:	Within it is all things, even existence itself.
context: So you see, holes can be different things to different people.\And why are you including Mikono?\Her Element power is still unknown.\The donut is an empty space surrounded by a ring.\That's what you said, Fudo.\And Mikono Suzushiro forms the ring where the donut surrounds emptiness.\The emptiness is not merely nothing.\Within it is all things, even existence itself. response:	We will see what meaning they can impart to holes.
context: And why are you including Mikono?\Her Element power is still unknown.\The donut is an empty space surrounded by a ring.\That's what you said, Fudo.\And Mikono Suzushiro forms the ring where the donut surrounds emptiness.\The emptiness is not merely nothing.\Within it is all things, even existence itself.\We will see what meaning they can impart to holes. response:	Why did they pick me?
context: Her Element power is still unknown.\The donut is an empty space surrounded by a ring.\That's what you said, Fudo.\And Mikono Suzushiro forms the ring where the donut surrounds emptiness.\The emptiness is not merely nothing.\Within it is all things, even existence itself.\We will see what meaning they can impart to holes.\Why did they pick me? response:	I'm not like the other pilots. I don't have a power.
context: The donut is an empty space surrounded by a ring.\That's what you said, Fudo.\And Mikono Suzushiro forms the ring where the donut surrounds emptiness.\The emptiness is not merely nothing.\Within it is all things, even existence itself.\We will see what meaning they can impart to holes.\Why did they pick me?\I'm not like the other pilots. I don't have a power. response:	But you did okay in the last battle.
context: That's what you said, Fudo.\And Mikono Suzushiro forms the ring where the donut surrounds emptiness.\The emptiness is not merely nothing.\Within it is all things, even existence itself.\We will see what meaning they can impart to holes.\Why did they pick me?\I'm not like the other pilots. I don't have a power.\But you did okay in the last battle. response:	I'm sure Commander Fudo and the instructors have their reasons.
context: And Mikono Suzushiro forms the ring where the donut surrounds emptiness.\The emptiness is not merely nothing.\Within it is all things, even existence itself.\We will see what meaning they can impart to holes.\Why did they pick me?\I'm not like the other pilots. I don't have a power.\But you did okay in the last battle.\I'm sure Commander Fudo and the instructors have their reasons. response:	NEVER! I won't do it!
context: The emptiness is not merely nothing.\Within it is all things, even existence itself.\We will see what meaning they can impart to holes.\Why did they pick me?\I'm not like the other pilots. I don't have a power.\But you did okay in the last battle.\I'm sure Commander Fudo and the instructors have their reasons.\NEVER! I won't do it! response:	Mix!
context: Within it is all things, even existence itself.\We will see what meaning they can impart to holes.\Why did they pick me?\I'm not like the other pilots. I don't have a power.\But you did okay in the last battle.\I'm sure Commander Fudo and the instructors have their reasons.\NEVER! I won't do it!\Mix! response:	I'll never Union with him!
context: We will see what meaning they can impart to holes.\Why did they pick me?\I'm not like the other pilots. I don't have a power.\But you did okay in the last battle.\I'm sure Commander Fudo and the instructors have their reasons.\NEVER! I won't do it!\Mix!\I'll never Union with him! response:	Come on, Mix! Everyone has a first time!
context: Why did they pick me?\I'm not like the other pilots. I don't have a power.\But you did okay in the last battle.\I'm sure Commander Fudo and the instructors have their reasons.\NEVER! I won't do it!\Mix!\I'll never Union with him!\Come on, Mix! Everyone has a first time! response:	Don't be shy. You shouldn't be shy...
context: I'm not like the other pilots. I don't have a power.\But you did okay in the last battle.\I'm sure Commander Fudo and the instructors have their reasons.\NEVER! I won't do it!\Mix!\I'll never Union with him!\Come on, Mix! Everyone has a first time!\Don't be shy. You shouldn't be shy... response:	I'd rather Union with that green cat than him!
context: But you did okay in the last battle.\I'm sure Commander Fudo and the instructors have their reasons.\NEVER! I won't do it!\Mix!\I'll never Union with him!\Come on, Mix! Everyone has a first time!\Don't be shy. You shouldn't be shy...\I'd rather Union with that green cat than him! response:	Never! Don't make me do this!
context: I'm sure Commander Fudo and the instructors have their reasons.\NEVER! I won't do it!\Mix!\I'll never Union with him!\Come on, Mix! Everyone has a first time!\Don't be shy. You shouldn't be shy...\I'd rather Union with that green cat than him!\Never! Don't make me do this! response:	What's the matter with you, Andy?
context: NEVER! I won't do it!\Mix!\I'll never Union with him!\Come on, Mix! Everyone has a first time!\Don't be shy. You shouldn't be shy...\I'd rather Union with that green cat than him!\Never! Don't make me do this!\What's the matter with you, Andy? response:	Union with a girl is your dream, isn't it?
context: Mix!\I'll never Union with him!\Come on, Mix! Everyone has a first time!\Don't be shy. You shouldn't be shy...\I'd rather Union with that green cat than him!\Never! Don't make me do this!\What's the matter with you, Andy?\Union with a girl is your dream, isn't it? response:	I don't think I trust their reasons.
context: I'll never Union with him!\Come on, Mix! Everyone has a first time!\Don't be shy. You shouldn't be shy...\I'd rather Union with that green cat than him!\Never! Don't make me do this!\What's the matter with you, Andy?\Union with a girl is your dream, isn't it?\I don't think I trust their reasons. response:	Andy! Mix! Let's Union!
context: Come on, Mix! Everyone has a first time!\Don't be shy. You shouldn't be shy...\I'd rather Union with that green cat than him!\Never! Don't make me do this!\What's the matter with you, Andy?\Union with a girl is your dream, isn't it?\I don't think I trust their reasons.\Andy! Mix! Let's Union! response:	Let me out! I'm not doing Union with a pathetic hole dweller!
context: Don't be shy. You shouldn't be shy...\I'd rather Union with that green cat than him!\Never! Don't make me do this!\What's the matter with you, Andy?\Union with a girl is your dream, isn't it?\I don't think I trust their reasons.\Andy! Mix! Let's Union!\Let me out! I'm not doing Union with a pathetic hole dweller! response:	Hey! Take back what you said about holes!
context: I'd rather Union with that green cat than him!\Never! Don't make me do this!\What's the matter with you, Andy?\Union with a girl is your dream, isn't it?\I don't think I trust their reasons.\Andy! Mix! Let's Union!\Let me out! I'm not doing Union with a pathetic hole dweller!\Hey! Take back what you said about holes! response:	Shut up! There's a hole where your brain should be!
context: Never! Don't make me do this!\What's the matter with you, Andy?\Union with a girl is your dream, isn't it?\I don't think I trust their reasons.\Andy! Mix! Let's Union!\Let me out! I'm not doing Union with a pathetic hole dweller!\Hey! Take back what you said about holes!\Shut up! There's a hole where your brain should be! response:	Say what?!
context: What's the matter with you, Andy?\Union with a girl is your dream, isn't it?\I don't think I trust their reasons.\Andy! Mix! Let's Union!\Let me out! I'm not doing Union with a pathetic hole dweller!\Hey! Take back what you said about holes!\Shut up! There's a hole where your brain should be!\Say what?! response:	I said shut up!
context: Union with a girl is your dream, isn't it?\I don't think I trust their reasons.\Andy! Mix! Let's Union!\Let me out! I'm not doing Union with a pathetic hole dweller!\Hey! Take back what you said about holes!\Shut up! There's a hole where your brain should be!\Say what?!\I said shut up! response:	Everybody calm down!
context: I don't think I trust their reasons.\Andy! Mix! Let's Union!\Let me out! I'm not doing Union with a pathetic hole dweller!\Hey! Take back what you said about holes!\Shut up! There's a hole where your brain should be!\Say what?!\I said shut up!\Everybody calm down! response:	Aborting the simulation!
context: Andy! Mix! Let's Union!\Let me out! I'm not doing Union with a pathetic hole dweller!\Hey! Take back what you said about holes!\Shut up! There's a hole where your brain should be!\Say what?!\I said shut up!\Everybody calm down!\Aborting the simulation! response:	I can't do it!
context: Let me out! I'm not doing Union with a pathetic hole dweller!\Hey! Take back what you said about holes!\Shut up! There's a hole where your brain should be!\Say what?!\I said shut up!\Everybody calm down!\Aborting the simulation!\I can't do it! response:	I'm so useless I can't even get them to Union!
context: Hey! Take back what you said about holes!\Shut up! There's a hole where your brain should be!\Say what?!\I said shut up!\Everybody calm down!\Aborting the simulation!\I can't do it!\I'm so useless I can't even get them to Union! response:	Why do I have to be the hole puncher?
