context: OP response:	ED
context: and the citizens have opened their hearts to you.\Yeah, though Eclair does kick and beat me up sometimes.\No. That must be her showing that she trusts you.\That'd be great if it were true.\I think you've caught something!\You're right!\It's big! It's a big catch!\Must be a big fish! response:	Yuki, I'm sorry!
context: Yeah, though Eclair does kick and beat me up sometimes.\No. That must be her showing that she trusts you.\That'd be great if it were true.\I think you've caught something!\You're right!\It's big! It's a big catch!\Must be a big fish!\Yuki, I'm sorry! response:	Please cook that as well!
context: No. That must be her showing that she trusts you.\That'd be great if it were true.\I think you've caught something!\You're right!\It's big! It's a big catch!\Must be a big fish!\Yuki, I'm sorry!\Please cook that as well! response:	Got it!
context: That'd be great if it were true.\I think you've caught something!\You're right!\It's big! It's a big catch!\Must be a big fish!\Yuki, I'm sorry!\Please cook that as well!\Got it! response:	So, Sir Hero, I heard you're from another world.
context: I think you've caught something!\You're right!\It's big! It's a big catch!\Must be a big fish!\Yuki, I'm sorry!\Please cook that as well!\Got it!\So, Sir Hero, I heard you're from another world. response:	Yeah.
context: You're right!\It's big! It's a big catch!\Must be a big fish!\Yuki, I'm sorry!\Please cook that as well!\Got it!\So, Sir Hero, I heard you're from another world.\Yeah. response:	So, that means you'll go back to your homeworld one day?
context: It's big! It's a big catch!\Must be a big fish!\Yuki, I'm sorry!\Please cook that as well!\Got it!\So, Sir Hero, I heard you're from another world.\Yeah.\So, that means you'll go back to your homeworld one day? response:	Or would you like to stay here forever?
context: Must be a big fish!\Yuki, I'm sorry!\Please cook that as well!\Got it!\So, Sir Hero, I heard you're from another world.\Yeah.\So, that means you'll go back to your homeworld one day?\Or would you like to stay here forever? response:	Oh crap!
context: Yuki, I'm sorry!\Please cook that as well!\Got it!\So, Sir Hero, I heard you're from another world.\Yeah.\So, that means you'll go back to your homeworld one day?\Or would you like to stay here forever?\Oh crap! response:	I totally forgot about this!
context: Please cook that as well!\Got it!\So, Sir Hero, I heard you're from another world.\Yeah.\So, that means you'll go back to your homeworld one day?\Or would you like to stay here forever?\Oh crap!\I totally forgot about this! response:	I still haven't found a way to return home!
context: Got it!\So, Sir Hero, I heard you're from another world.\Yeah.\So, that means you'll go back to your homeworld one day?\Or would you like to stay here forever?\Oh crap!\I totally forgot about this!\I still haven't found a way to return home! response:	Huh?
context: So, Sir Hero, I heard you're from another world.\Yeah.\So, that means you'll go back to your homeworld one day?\Or would you like to stay here forever?\Oh crap!\I totally forgot about this!\I still haven't found a way to return home!\Huh? response:	Yuki, what did you just say?
context: Yeah.\So, that means you'll go back to your homeworld one day?\Or would you like to stay here forever?\Oh crap!\I totally forgot about this!\I still haven't found a way to return home!\Huh?\Yuki, what did you just say? response:	Nothing. I just asked if you wanted to go back.
context: So, that means you'll go back to your homeworld one day?\Or would you like to stay here forever?\Oh crap!\I totally forgot about this!\I still haven't found a way to return home!\Huh?\Yuki, what did you just say?\Nothing. I just asked if you wanted to go back. response:	Heroes who answer the summon are unable to return to their homeworlds.
context: Or would you like to stay here forever?\Oh crap!\I totally forgot about this!\I still haven't found a way to return home!\Huh?\Yuki, what did you just say?\Nothing. I just asked if you wanted to go back.\Heroes who answer the summon are unable to return to their homeworlds. response:	Though this is the traditional saying.
context: Oh crap!\I totally forgot about this!\I still haven't found a way to return home!\Huh?\Yuki, what did you just say?\Nothing. I just asked if you wanted to go back.\Heroes who answer the summon are unable to return to their homeworlds.\Though this is the traditional saying. response:	But then, in distant countries, there were stories about heroes returning after completing their missions.
context: I totally forgot about this!\I still haven't found a way to return home!\Huh?\Yuki, what did you just say?\Nothing. I just asked if you wanted to go back.\Heroes who answer the summon are unable to return to their homeworlds.\Though this is the traditional saying.\But then, in distant countries, there were stories about heroes returning after completing their missions. response:	Really?
context: I still haven't found a way to return home!\Huh?\Yuki, what did you just say?\Nothing. I just asked if you wanted to go back.\Heroes who answer the summon are unable to return to their homeworlds.\Though this is the traditional saying.\But then, in distant countries, there were stories about heroes returning after completing their missions.\Really? response:	Thank you.
context: Huh?\Yuki, what did you just say?\Nothing. I just asked if you wanted to go back.\Heroes who answer the summon are unable to return to their homeworlds.\Though this is the traditional saying.\But then, in distant countries, there were stories about heroes returning after completing their missions.\Really?\Thank you. response:	I think Rico was investigating this right now.
context: Yuki, what did you just say?\Nothing. I just asked if you wanted to go back.\Heroes who answer the summon are unable to return to their homeworlds.\Though this is the traditional saying.\But then, in distant countries, there were stories about heroes returning after completing their missions.\Really?\Thank you.\I think Rico was investigating this right now. response:	I see!
context: Nothing. I just asked if you wanted to go back.\Heroes who answer the summon are unable to return to their homeworlds.\Though this is the traditional saying.\But then, in distant countries, there were stories about heroes returning after completing their missions.\Really?\Thank you.\I think Rico was investigating this right now.\I see! response:	You must have a family back in your homeworld, right?
context: Heroes who answer the summon are unable to return to their homeworlds.\Though this is the traditional saying.\But then, in distant countries, there were stories about heroes returning after completing their missions.\Really?\Thank you.\I think Rico was investigating this right now.\I see!\You must have a family back in your homeworld, right? response:	Yeah!
context: Though this is the traditional saying.\But then, in distant countries, there were stories about heroes returning after completing their missions.\Really?\Thank you.\I think Rico was investigating this right now.\I see!\You must have a family back in your homeworld, right?\Yeah! response:	There's my father, mother, some relatives and friends.
context: But then, in distant countries, there were stories about heroes returning after completing their missions.\Really?\Thank you.\I think Rico was investigating this right now.\I see!\You must have a family back in your homeworld, right?\Yeah!\There's my father, mother, some relatives and friends. response:	I see.
context: Really?\Thank you.\I think Rico was investigating this right now.\I see!\You must have a family back in your homeworld, right?\Yeah!\There's my father, mother, some relatives and friends.\I see. response:	Seems like the fish is cooked.
context: Thank you.\I think Rico was investigating this right now.\I see!\You must have a family back in your homeworld, right?\Yeah!\There's my father, mother, some relatives and friends.\I see.\Seems like the fish is cooked. response:	I'll serve it now!
context: I think Rico was investigating this right now.\I see!\You must have a family back in your homeworld, right?\Yeah!\There's my father, mother, some relatives and friends.\I see.\Seems like the fish is cooked.\I'll serve it now! response:	I'll help out!
context: I see!\You must have a family back in your homeworld, right?\Yeah!\There's my father, mother, some relatives and friends.\I see.\Seems like the fish is cooked.\I'll serve it now!\I'll help out! response:	That reminds me. I wonder how Becky's doing.
context: You must have a family back in your homeworld, right?\Yeah!\There's my father, mother, some relatives and friends.\I see.\Seems like the fish is cooked.\I'll serve it now!\I'll help out!\That reminds me. I wonder how Becky's doing. response:	Rebecca? Rebecca?
context: Yeah!\There's my father, mother, some relatives and friends.\I see.\Seems like the fish is cooked.\I'll serve it now!\I'll help out!\That reminds me. I wonder how Becky's doing.\Rebecca? Rebecca? response:	Rebecca?
context: There's my father, mother, some relatives and friends.\I see.\Seems like the fish is cooked.\I'll serve it now!\I'll help out!\That reminds me. I wonder how Becky's doing.\Rebecca? Rebecca?\Rebecca? response:	You could have at least answered!
context: I see.\Seems like the fish is cooked.\I'll serve it now!\I'll help out!\That reminds me. I wonder how Becky's doing.\Rebecca? Rebecca?\Rebecca?\You could have at least answered! response:	Come help me buy some things.
context: Seems like the fish is cooked.\I'll serve it now!\I'll help out!\That reminds me. I wonder how Becky's doing.\Rebecca? Rebecca?\Rebecca?\You could have at least answered!\Come help me buy some things. response:	Also, you should really tidy up your room a bit!
context: I'll serve it now!\I'll help out!\That reminds me. I wonder how Becky's doing.\Rebecca? Rebecca?\Rebecca?\You could have at least answered!\Come help me buy some things.\Also, you should really tidy up your room a bit! response:	It's such a mess in here.
context: I'll help out!\That reminds me. I wonder how Becky's doing.\Rebecca? Rebecca?\Rebecca?\You could have at least answered!\Come help me buy some things.\Also, you should really tidy up your room a bit!\It's such a mess in here. response:	How can you slack so much just because Sink isn't here?
context: That reminds me. I wonder how Becky's doing.\Rebecca? Rebecca?\Rebecca?\You could have at least answered!\Come help me buy some things.\Also, you should really tidy up your room a bit!\It's such a mess in here.\How can you slack so much just because Sink isn't here? response:	This has got nothing to do with Sink.
context: Rebecca? Rebecca?\Rebecca?\You could have at least answered!\Come help me buy some things.\Also, you should really tidy up your room a bit!\It's such a mess in here.\How can you slack so much just because Sink isn't here?\This has got nothing to do with Sink. response:	Sink, you idiot.
context: Rebecca?\You could have at least answered!\Come help me buy some things.\Also, you should really tidy up your room a bit!\It's such a mess in here.\How can you slack so much just because Sink isn't here?\This has got nothing to do with Sink.\Sink, you idiot. response:	Usually, he'd start texting me in the morning.
context: You could have at least answered!\Come help me buy some things.\Also, you should really tidy up your room a bit!\It's such a mess in here.\How can you slack so much just because Sink isn't here?\This has got nothing to do with Sink.\Sink, you idiot.\Usually, he'd start texting me in the morning. response:	Suddenly he stopped doing it. Doesn't he know I'll get worried?
context: Come help me buy some things.\Also, you should really tidy up your room a bit!\It's such a mess in here.\How can you slack so much just because Sink isn't here?\This has got nothing to do with Sink.\Sink, you idiot.\Usually, he'd start texting me in the morning.\Suddenly he stopped doing it. Doesn't he know I'll get worried? response:	Well, it's Sink, after all.
context: Also, you should really tidy up your room a bit!\It's such a mess in here.\How can you slack so much just because Sink isn't here?\This has got nothing to do with Sink.\Sink, you idiot.\Usually, he'd start texting me in the morning.\Suddenly he stopped doing it. Doesn't he know I'll get worried?\Well, it's Sink, after all. response:	It'd be good if he was just outside immersing himself in his activities.
context: It's such a mess in here.\How can you slack so much just because Sink isn't here?\This has got nothing to do with Sink.\Sink, you idiot.\Usually, he'd start texting me in the morning.\Suddenly he stopped doing it. Doesn't he know I'll get worried?\Well, it's Sink, after all.\It'd be good if he was just outside immersing himself in his activities. response:	Right, I haven't been checking my fortune lately.
context: How can you slack so much just because Sink isn't here?\This has got nothing to do with Sink.\Sink, you idiot.\Usually, he'd start texting me in the morning.\Suddenly he stopped doing it. Doesn't he know I'll get worried?\Well, it's Sink, after all.\It'd be good if he was just outside immersing himself in his activities.\Right, I haven't been checking my fortune lately. response:	Let's see, my star sign is...
context: This has got nothing to do with Sink.\Sink, you idiot.\Usually, he'd start texting me in the morning.\Suddenly he stopped doing it. Doesn't he know I'll get worried?\Well, it's Sink, after all.\It'd be good if he was just outside immersing himself in his activities.\Right, I haven't been checking my fortune lately.\Let's see, my star sign is... response:	It's neither a good sign nor a bad sign.
context: Sink, you idiot.\Usually, he'd start texting me in the morning.\Suddenly he stopped doing it. Doesn't he know I'll get worried?\Well, it's Sink, after all.\It'd be good if he was just outside immersing himself in his activities.\Right, I haven't been checking my fortune lately.\Let's see, my star sign is...\It's neither a good sign nor a bad sign. response:	How about Sink's?
context: Usually, he'd start texting me in the morning.\Suddenly he stopped doing it. Doesn't he know I'll get worried?\Well, it's Sink, after all.\It'd be good if he was just outside immersing himself in his activities.\Right, I haven't been checking my fortune lately.\Let's see, my star sign is...\It's neither a good sign nor a bad sign.\How about Sink's? response:	This week's worst?
context: Suddenly he stopped doing it. Doesn't he know I'll get worried?\Well, it's Sink, after all.\It'd be good if he was just outside immersing himself in his activities.\Right, I haven't been checking my fortune lately.\Let's see, my star sign is...\It's neither a good sign nor a bad sign.\How about Sink's?\This week's worst? response:	Terrible luck all the way?
context: Well, it's Sink, after all.\It'd be good if he was just outside immersing himself in his activities.\Right, I haven't been checking my fortune lately.\Let's see, my star sign is...\It's neither a good sign nor a bad sign.\How about Sink's?\This week's worst?\Terrible luck all the way? response:	Hey, Laurent.
context: It'd be good if he was just outside immersing himself in his activities.\Right, I haven't been checking my fortune lately.\Let's see, my star sign is...\It's neither a good sign nor a bad sign.\How about Sink's?\This week's worst?\Terrible luck all the way?\Hey, Laurent. response:	Yes, Princess?
context: Right, I haven't been checking my fortune lately.\Let's see, my star sign is...\It's neither a good sign nor a bad sign.\How about Sink's?\This week's worst?\Terrible luck all the way?\Hey, Laurent.\Yes, Princess? response:	What has Sir Hero been doing the whole day?
context: Let's see, my star sign is...\It's neither a good sign nor a bad sign.\How about Sink's?\This week's worst?\Terrible luck all the way?\Hey, Laurent.\Yes, Princess?\What has Sir Hero been doing the whole day? response:	Princess, about that question,
context: It's neither a good sign nor a bad sign.\How about Sink's?\This week's worst?\Terrible luck all the way?\Hey, Laurent.\Yes, Princess?\What has Sir Hero been doing the whole day?\Princess, about that question, response:	you seem to be repeating it day after day.
context: How about Sink's?\This week's worst?\Terrible luck all the way?\Hey, Laurent.\Yes, Princess?\What has Sir Hero been doing the whole day?\Princess, about that question,\you seem to be repeating it day after day. response:	I think he should be with Lady d'Arquien right now.
context: This week's worst?\Terrible luck all the way?\Hey, Laurent.\Yes, Princess?\What has Sir Hero been doing the whole day?\Princess, about that question,\you seem to be repeating it day after day.\I think he should be with Lady d'Arquien right now. response:	Oh, really?
context: Terrible luck all the way?\Hey, Laurent.\Yes, Princess?\What has Sir Hero been doing the whole day?\Princess, about that question,\you seem to be repeating it day after day.\I think he should be with Lady d'Arquien right now.\Oh, really? response:	I wonder if Brioche likes him now.
context: Hey, Laurent.\Yes, Princess?\What has Sir Hero been doing the whole day?\Princess, about that question,\you seem to be repeating it day after day.\I think he should be with Lady d'Arquien right now.\Oh, really?\I wonder if Brioche likes him now. response:	Yes, she does. The same is true of Yukikaze and the Omitsu Squad.
context: Yes, Princess?\What has Sir Hero been doing the whole day?\Princess, about that question,\you seem to be repeating it day after day.\I think he should be with Lady d'Arquien right now.\Oh, really?\I wonder if Brioche likes him now.\Yes, she does. The same is true of Yukikaze and the Omitsu Squad. response:	I see.
context: What has Sir Hero been doing the whole day?\Princess, about that question,\you seem to be repeating it day after day.\I think he should be with Lady d'Arquien right now.\Oh, really?\I wonder if Brioche likes him now.\Yes, she does. The same is true of Yukikaze and the Omitsu Squad.\I see. response:	Princess, as soon as you're done with this afternoon's lesson, and dinner,
context: Princess, about that question,\you seem to be repeating it day after day.\I think he should be with Lady d'Arquien right now.\Oh, really?\I wonder if Brioche likes him now.\Yes, she does. The same is true of Yukikaze and the Omitsu Squad.\I see.\Princess, as soon as you're done with this afternoon's lesson, and dinner, response:	you'll have some free time.
context: you seem to be repeating it day after day.\I think he should be with Lady d'Arquien right now.\Oh, really?\I wonder if Brioche likes him now.\Yes, she does. The same is true of Yukikaze and the Omitsu Squad.\I see.\Princess, as soon as you're done with this afternoon's lesson, and dinner,\you'll have some free time. response:	You can have a good chat with the hero then.
context: I think he should be with Lady d'Arquien right now.\Oh, really?\I wonder if Brioche likes him now.\Yes, she does. The same is true of Yukikaze and the Omitsu Squad.\I see.\Princess, as soon as you're done with this afternoon's lesson, and dinner,\you'll have some free time.\You can have a good chat with the hero then. response:	Really?
context: Oh, really?\I wonder if Brioche likes him now.\Yes, she does. The same is true of Yukikaze and the Omitsu Squad.\I see.\Princess, as soon as you're done with this afternoon's lesson, and dinner,\you'll have some free time.\You can have a good chat with the hero then.\Really? response:	Isn't that right, Leader of Knights?
context: I wonder if Brioche likes him now.\Yes, she does. The same is true of Yukikaze and the Omitsu Squad.\I see.\Princess, as soon as you're done with this afternoon's lesson, and dinner,\you'll have some free time.\You can have a good chat with the hero then.\Really?\Isn't that right, Leader of Knights? response:	Yes. In fact, I've notified Sir Hero too.
context: Yes, she does. The same is true of Yukikaze and the Omitsu Squad.\I see.\Princess, as soon as you're done with this afternoon's lesson, and dinner,\you'll have some free time.\You can have a good chat with the hero then.\Really?\Isn't that right, Leader of Knights?\Yes. In fact, I've notified Sir Hero too. response:	Thank you, Laurent, Amelita!
context: I see.\Princess, as soon as you're done with this afternoon's lesson, and dinner,\you'll have some free time.\You can have a good chat with the hero then.\Really?\Isn't that right, Leader of Knights?\Yes. In fact, I've notified Sir Hero too.\Thank you, Laurent, Amelita! response:	Now, let's not keep Leader of Knights waiting.
context: Princess, as soon as you're done with this afternoon's lesson, and dinner,\you'll have some free time.\You can have a good chat with the hero then.\Really?\Isn't that right, Leader of Knights?\Yes. In fact, I've notified Sir Hero too.\Thank you, Laurent, Amelita!\Now, let's not keep Leader of Knights waiting. response:	Let's finish these documents.
context: you'll have some free time.\You can have a good chat with the hero then.\Really?\Isn't that right, Leader of Knights?\Yes. In fact, I've notified Sir Hero too.\Thank you, Laurent, Amelita!\Now, let's not keep Leader of Knights waiting.\Let's finish these documents. response:	All right!
context: You can have a good chat with the hero then.\Really?\Isn't that right, Leader of Knights?\Yes. In fact, I've notified Sir Hero too.\Thank you, Laurent, Amelita!\Now, let's not keep Leader of Knights waiting.\Let's finish these documents.\All right! response:	Thank you.
context: Really?\Isn't that right, Leader of Knights?\Yes. In fact, I've notified Sir Hero too.\Thank you, Laurent, Amelita!\Now, let's not keep Leader of Knights waiting.\Let's finish these documents.\All right!\Thank you. response:	Of course!
context: Isn't that right, Leader of Knights?\Yes. In fact, I've notified Sir Hero too.\Thank you, Laurent, Amelita!\Now, let's not keep Leader of Knights waiting.\Let's finish these documents.\All right!\Thank you.\Of course! response:	Good boys.
context: Yes. In fact, I've notified Sir Hero too.\Thank you, Laurent, Amelita!\Now, let's not keep Leader of Knights waiting.\Let's finish these documents.\All right!\Thank you.\Of course!\Good boys. response:	Pardon us!
context: Thank you, Laurent, Amelita!\Now, let's not keep Leader of Knights waiting.\Let's finish these documents.\All right!\Thank you.\Of course!\Good boys.\Pardon us! response:	Pardon us, kindly let us through.
context: Now, let's not keep Leader of Knights waiting.\Let's finish these documents.\All right!\Thank you.\Of course!\Good boys.\Pardon us!\Pardon us, kindly let us through. response:	They stand out so much when they enter the city, huh?
context: Let's finish these documents.\All right!\Thank you.\Of course!\Good boys.\Pardon us!\Pardon us, kindly let us through.\They stand out so much when they enter the city, huh? response:	That's because they look as big as I do.
context: All right!\Thank you.\Of course!\Good boys.\Pardon us!\Pardon us, kindly let us through.\They stand out so much when they enter the city, huh?\That's because they look as big as I do. response:	Well, I'll need to pay the Knight Army Headquarters a visit.
context: Thank you.\Of course!\Good boys.\Pardon us!\Pardon us, kindly let us through.\They stand out so much when they enter the city, huh?\That's because they look as big as I do.\Well, I'll need to pay the Knight Army Headquarters a visit. response:	I assume you need to see the princess?
context: Of course!\Good boys.\Pardon us!\Pardon us, kindly let us through.\They stand out so much when they enter the city, huh?\That's because they look as big as I do.\Well, I'll need to pay the Knight Army Headquarters a visit.\I assume you need to see the princess? response:	Yeah!
context: Good boys.\Pardon us!\Pardon us, kindly let us through.\They stand out so much when they enter the city, huh?\That's because they look as big as I do.\Well, I'll need to pay the Knight Army Headquarters a visit.\I assume you need to see the princess?\Yeah! response:	Remember to be polite to the princess.
context: Pardon us!\Pardon us, kindly let us through.\They stand out so much when they enter the city, huh?\That's because they look as big as I do.\Well, I'll need to pay the Knight Army Headquarters a visit.\I assume you need to see the princess?\Yeah!\Remember to be polite to the princess. response:	No problem!
context: Pardon us, kindly let us through.\They stand out so much when they enter the city, huh?\That's because they look as big as I do.\Well, I'll need to pay the Knight Army Headquarters a visit.\I assume you need to see the princess?\Yeah!\Remember to be polite to the princess.\No problem! response:	Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!
context: They stand out so much when they enter the city, huh?\That's because they look as big as I do.\Well, I'll need to pay the Knight Army Headquarters a visit.\I assume you need to see the princess?\Yeah!\Remember to be polite to the princess.\No problem!\Now then, let's have the princess's maidservant team wash Sir Hero from head to toe! response:	Begin!
context: That's because they look as big as I do.\Well, I'll need to pay the Knight Army Headquarters a visit.\I assume you need to see the princess?\Yeah!\Remember to be polite to the princess.\No problem!\Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!\Begin! response:	Stop!
context: Well, I'll need to pay the Knight Army Headquarters a visit.\I assume you need to see the princess?\Yeah!\Remember to be polite to the princess.\No problem!\Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!\Begin!\Stop! response:	Never.
context: I assume you need to see the princess?\Yeah!\Remember to be polite to the princess.\No problem!\Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!\Begin!\Stop!\Never. response:	You've been out the whole day.
context: Yeah!\Remember to be polite to the princess.\No problem!\Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!\Begin!\Stop!\Never.\You've been out the whole day. response:	We need to ensure that you're worthy of appearing before the princess.
context: Remember to be polite to the princess.\No problem!\Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!\Begin!\Stop!\Never.\You've been out the whole day.\We need to ensure that you're worthy of appearing before the princess. response:	I, Rizel Conchiglie, the head maid, will personally see to that.
context: No problem!\Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!\Begin!\Stop!\Never.\You've been out the whole day.\We need to ensure that you're worthy of appearing before the princess.\I, Rizel Conchiglie, the head maid, will personally see to that. response:	No, I can wash myself!
context: Now then, let's have the princess's maidservant team wash Sir Hero from head to toe!\Begin!\Stop!\Never.\You've been out the whole day.\We need to ensure that you're worthy of appearing before the princess.\I, Rizel Conchiglie, the head maid, will personally see to that.\No, I can wash myself! response:	There's no point in struggling.
context: Begin!\Stop!\Never.\You've been out the whole day.\We need to ensure that you're worthy of appearing before the princess.\I, Rizel Conchiglie, the head maid, will personally see to that.\No, I can wash myself!\There's no point in struggling. response:	Princess, Sir Hero has arrived.
context: Stop!\Never.\You've been out the whole day.\We need to ensure that you're worthy of appearing before the princess.\I, Rizel Conchiglie, the head maid, will personally see to that.\No, I can wash myself!\There's no point in struggling.\Princess, Sir Hero has arrived. response:	All right, let him through.
context: Never.\You've been out the whole day.\We need to ensure that you're worthy of appearing before the princess.\I, Rizel Conchiglie, the head maid, will personally see to that.\No, I can wash myself!\There's no point in struggling.\Princess, Sir Hero has arrived.\All right, let him through. response:	G-Good evening.
context: You've been out the whole day.\We need to ensure that you're worthy of appearing before the princess.\I, Rizel Conchiglie, the head maid, will personally see to that.\No, I can wash myself!\There's no point in struggling.\Princess, Sir Hero has arrived.\All right, let him through.\G-Good evening. response:	Good evening, Sir Hero!
context: We need to ensure that you're worthy of appearing before the princess.\I, Rizel Conchiglie, the head maid, will personally see to that.\No, I can wash myself!\There's no point in struggling.\Princess, Sir Hero has arrived.\All right, let him through.\G-Good evening.\Good evening, Sir Hero! response:	Yes.
context: I, Rizel Conchiglie, the head maid, will personally see to that.\No, I can wash myself!\There's no point in struggling.\Princess, Sir Hero has arrived.\All right, let him through.\G-Good evening.\Good evening, Sir Hero!\Yes. response:	It's a bit chilly today, so I've prepared some hot tea for us.
context: No, I can wash myself!\There's no point in struggling.\Princess, Sir Hero has arrived.\All right, let him through.\G-Good evening.\Good evening, Sir Hero!\Yes.\It's a bit chilly today, so I've prepared some hot tea for us. response:	Do you like sweet tea?
context: There's no point in struggling.\Princess, Sir Hero has arrived.\All right, let him through.\G-Good evening.\Good evening, Sir Hero!\Yes.\It's a bit chilly today, so I've prepared some hot tea for us.\Do you like sweet tea? response:	I love it.
context: Princess, Sir Hero has arrived.\All right, let him through.\G-Good evening.\Good evening, Sir Hero!\Yes.\It's a bit chilly today, so I've prepared some hot tea for us.\Do you like sweet tea?\I love it. response:	That's wonderful!
context: All right, let him through.\G-Good evening.\Good evening, Sir Hero!\Yes.\It's a bit chilly today, so I've prepared some hot tea for us.\Do you like sweet tea?\I love it.\That's wonderful! response:	Biscotti's tea sure is tasty.
context: G-Good evening.\Good evening, Sir Hero!\Yes.\It's a bit chilly today, so I've prepared some hot tea for us.\Do you like sweet tea?\I love it.\That's wonderful!\Biscotti's tea sure is tasty. response:	It smells as good as fresh fruit.
context: Good evening, Sir Hero!\Yes.\It's a bit chilly today, so I've prepared some hot tea for us.\Do you like sweet tea?\I love it.\That's wonderful!\Biscotti's tea sure is tasty.\It smells as good as fresh fruit. response:	Tea leaves are one of my country's proud products.
context: Yes.\It's a bit chilly today, so I've prepared some hot tea for us.\Do you like sweet tea?\I love it.\That's wonderful!\Biscotti's tea sure is tasty.\It smells as good as fresh fruit.\Tea leaves are one of my country's proud products. response:	It's known as a high-class item in other countries.
context: It's a bit chilly today, so I've prepared some hot tea for us.\Do you like sweet tea?\I love it.\That's wonderful!\Biscotti's tea sure is tasty.\It smells as good as fresh fruit.\Tea leaves are one of my country's proud products.\It's known as a high-class item in other countries. response:	That's understandable.
context: Do you like sweet tea?\I love it.\That's wonderful!\Biscotti's tea sure is tasty.\It smells as good as fresh fruit.\Tea leaves are one of my country's proud products.\It's known as a high-class item in other countries.\That's understandable. response:	So, um, Sir Hero,
context: I love it.\That's wonderful!\Biscotti's tea sure is tasty.\It smells as good as fresh fruit.\Tea leaves are one of my country's proud products.\It's known as a high-class item in other countries.\That's understandable.\So, um, Sir Hero, response:	allow me to apologize once more.
context: That's wonderful!\Biscotti's tea sure is tasty.\It smells as good as fresh fruit.\Tea leaves are one of my country's proud products.\It's known as a high-class item in other countries.\That's understandable.\So, um, Sir Hero,\allow me to apologize once more. response:	I'm really sorry for summoning you.
context: Biscotti's tea sure is tasty.\It smells as good as fresh fruit.\Tea leaves are one of my country's proud products.\It's known as a high-class item in other countries.\That's understandable.\So, um, Sir Hero,\allow me to apologize once more.\I'm really sorry for summoning you. response:	Oh, no, don't worry about it!
context: It smells as good as fresh fruit.\Tea leaves are one of my country's proud products.\It's known as a high-class item in other countries.\That's understandable.\So, um, Sir Hero,\allow me to apologize once more.\I'm really sorry for summoning you.\Oh, no, don't worry about it! response:	Everyone has been really nice to me, and it's fun.
context: Tea leaves are one of my country's proud products.\It's known as a high-class item in other countries.\That's understandable.\So, um, Sir Hero,\allow me to apologize once more.\I'm really sorry for summoning you.\Oh, no, don't worry about it!\Everyone has been really nice to me, and it's fun. response:	Really?
context: It's known as a high-class item in other countries.\That's understandable.\So, um, Sir Hero,\allow me to apologize once more.\I'm really sorry for summoning you.\Oh, no, don't worry about it!\Everyone has been really nice to me, and it's fun.\Really? response:	Heroes don't lie.
context: That's understandable.\So, um, Sir Hero,\allow me to apologize once more.\I'm really sorry for summoning you.\Oh, no, don't worry about it!\Everyone has been really nice to me, and it's fun.\Really?\Heroes don't lie. response:	Also, haven't you heard from Rico?
context: So, um, Sir Hero,\allow me to apologize once more.\I'm really sorry for summoning you.\Oh, no, don't worry about it!\Everyone has been really nice to me, and it's fun.\Really?\Heroes don't lie.\Also, haven't you heard from Rico? response:	It seems like she's found a way for me to return home.
context: allow me to apologize once more.\I'm really sorry for summoning you.\Oh, no, don't worry about it!\Everyone has been really nice to me, and it's fun.\Really?\Heroes don't lie.\Also, haven't you heard from Rico?\It seems like she's found a way for me to return home. response:	There's nothing to be worried about.
context: I'm really sorry for summoning you.\Oh, no, don't worry about it!\Everyone has been really nice to me, and it's fun.\Really?\Heroes don't lie.\Also, haven't you heard from Rico?\It seems like she's found a way for me to return home.\There's nothing to be worried about. response:	Okay.
context: Oh, no, don't worry about it!\Everyone has been really nice to me, and it's fun.\Really?\Heroes don't lie.\Also, haven't you heard from Rico?\It seems like she's found a way for me to return home.\There's nothing to be worried about.\Okay. response:	Actually, there's something I would like to ask you about.
context: Everyone has been really nice to me, and it's fun.\Really?\Heroes don't lie.\Also, haven't you heard from Rico?\It seems like she's found a way for me to return home.\There's nothing to be worried about.\Okay.\Actually, there's something I would like to ask you about. response:	Oh, sure.
context: Really?\Heroes don't lie.\Also, haven't you heard from Rico?\It seems like she's found a way for me to return home.\There's nothing to be worried about.\Okay.\Actually, there's something I would like to ask you about.\Oh, sure. response:	Why did you choose me as the summoned hero?
context: Heroes don't lie.\Also, haven't you heard from Rico?\It seems like she's found a way for me to return home.\There's nothing to be worried about.\Okay.\Actually, there's something I would like to ask you about.\Oh, sure.\Why did you choose me as the summoned hero? response:	Um, well...
context: Also, haven't you heard from Rico?\It seems like she's found a way for me to return home.\There's nothing to be worried about.\Okay.\Actually, there's something I would like to ask you about.\Oh, sure.\Why did you choose me as the summoned hero?\Um, well... response:	Uh, if it's a secret, then I won't ask again.
context: It seems like she's found a way for me to return home.\There's nothing to be worried about.\Okay.\Actually, there's something I would like to ask you about.\Oh, sure.\Why did you choose me as the summoned hero?\Um, well...\Uh, if it's a secret, then I won't ask again. response:	Well, it's not exactly a secret.
